bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,True,,,,,,0.708405,,,,,,,,,,,,,,,,,334f3094-3e90-4195-b937-8ee1e03172a1,2961,,"[90.8, 73.3]",3788773,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,110,France,771,['376d43d3-b730-4c60-b952-7b7a75d17e00'],42,,,,,,,,,,,,,,,,,Portugal,00:23:42.779,Pressure,,90.8,73.3,,,,,
,,,,,,,,,,,,,,,0.911752,,,,,,,,,,,,,,,,,8df8dd49-7398-49d5-9ab9-a7a8ac8f2adf,2986,,"[54.0, 70.3]",3788773,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,110,France,771,"['1f1cb4db-040e-4b72-933e-02a21759b92f', 'da1f0499-23b9-422f-923b-2503f86ab691']",12,,,,,,,,,,,,,,,,,Portugal,00:24:12.283,Pressure,,54.0,70.3,,,,,
,,,,,,,,,,,,,,,0.762409,,,,,,,,,,,,,,,,,12501084-beaf-4f38-94b9-b857c01eec54,2996,,"[49.3, 4.0]",3788773,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Midfield,110,France,771,"['4283d4bb-241d-4f4e-9bdf-ed565ac64150', 'f5a22280-6211-47ae-ba17-0afc4c2a47a1']",20,,,,,,,,,,,,,,,,,Portugal,00:24:20.561,Pressure,,49.3,4.0,,,,,
,,,,,,,,,,,,,,,0.931557,,,,,,,,,,,,,,,,,2f96f486-6941-478e-b95c-5632e7c6a787,3003,,"[38.1, 10.6]",3788773,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Midfield,110,France,771,"['5fb59556-ab84-4ef5-90d9-75833dff6551', 'f8b3aa1d-8f19-4ce5-87a2-848d3ea171ee']",25,,,,,,,,,,,,,,,,,Portugal,00:24:25.048,Pressure,,38.1,10.6,,,,,
,,,,,,,,,,,,,,,0.801314,,,,,,,,,,,,,,,,,0f717161-7ec6-4744-8bd4-b28d37983751,3022,,"[41.8, 72.2]",3788773,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,111,France,771,"['1f6179fd-0151-4919-a5b5-778061a9e1de', '9a55ab82-fb17-4d6c-9874-7038415ccc55']",47,,,,,,,,,,,,,,,,,Portugal,00:24:47.695,Pressure,,41.8,72.2,,,,,
,,,,,,,,,,,,,,,0.478084,,,,,,,,,,,,,,,,,77375f03-8efe-434a-b4b6-f1006c96124d,3036,,"[49.5, 24.7]",3788773,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,111,France,771,"['3c5628de-8e5e-4829-8f77-9fa4541c9751', 'a3915f22-e4e1-4c73-8afb-a9a39d04be11', 'b085998b-1c75-4bf0-b56f-168ab0eeb963']",1,,,,,,,,,,,,,,,,,Portugal,00:25:01.256,Pressure,,49.5,24.7,,,,,
,,,,,,,,,,,,,,,0.786462,,,,,,,,,,,,,,,,,3df0c35f-f64c-43fe-bc50-54a46044aa9c,3040,,"[35.8, 16.4]",3788773,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo José Teixeira da Silva,9929.0,Left Midfield,111,France,771,"['09748e4f-65cb-48f5-a331-1ad299e0eed3', '1258054e-5a7d-45cb-834e-6cb9f5a5f3e1', '55aa5c30-305e-40f1-a478-44393184acf0', 'e6b4235b-4ba9-49fb-b53c-ccd047597f30', 'fc5f772b-8655-49a4-85b2-7f7a42fa4e4f']",2,,,,,,,,,,,,,,,,,Portugal,00:25:02.245,Pressure,,35.8,16.4,,,,,
,,,,,,,,,,,,,,,0.996975,,,,,,,,,,,,,,,,,69948229-4daf-4bf9-8e33-98ac7894f54e,3067,,"[82.8, 77.0]",3788773,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kingsley Coman,8217.0,Right Wing,112,Portugal,780,"['b0161a01-653c-40fc-9c44-e2a228cfd93e', 'c9f04ea9-3917-451b-b8e8-2444abeb8151']",37,,,,,,,,,,,,,,,,,France,00:25:37.039,Pressure,,82.8,77.0,,,,,
,,,,,,,,,,,,,,,2.322905,,,,,,,,,,,,,,,,,e9154058-b8cc-4de1-925e-3801c472292f,3069,,"[53.3, 78.0]",3788773,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,112,Portugal,780,"['b43c7e7f-1bdd-4fc0-a652-15f07e517f7b', 'ddfd4026-627d-4913-900c-9c104dd8427f']",39,,,,,,,,,,,,,,,,,France,00:25:39.493,Pressure,,53.3,78.0,,,,,
,,,,,,,,,,,,,,,0.418845,,,,,,,,,,,,,,,,,23c2f71b-cf05-4626-a6f5-2b2e283549d4,3082,,"[47.5, 4.6]",3788773,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,113,France,771,['8a1b53bc-534a-4657-ae74-d1bf56f0e1ea'],50,,,,,,,,,,,,,,,,,Portugal,00:25:50.534,Pressure,,47.5,4.6,,,,,
,,,,,,,,,True,,,,,,2.797495,,,,,,,,,,,,,,,,,278b77ff-b014-4c73-b505-5fe95dc8cc52,3086,,"[77.3, 73.7]",3788773,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,114,Portugal,780,"['1b82db23-4bc3-492b-99a1-30081762a52c', '66e47cb5-3a08-45e8-b9a3-a87b4d70eaf1']",52,,,,,,,,,,,,,,,,,France,00:25:52.401,Pressure,,77.3,73.7,,,,,
,,,,,,,,,True,,,,,,1.257602,,,,,,,,,,,,,,,,,5a62c8b6-42a4-49db-b7c0-d0e0da85b83d,3088,,"[70.2, 72.7]",3788773,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,114,Portugal,780,"['48ba8434-7625-4abd-b9f8-7e0b5e004e32', '8f7b6003-3f1b-4534-b074-4bf61e9c2d9b', 'd6b089e8-f3d4-4030-94fd-cf9dcf01cda1', 'fa9ac637-e467-4b7a-aa68-28fce4f1a252']",55,,,,,,,,,,,,,,,,,France,00:25:55.271,Pressure,,70.2,72.7,,,,,
,,,,,,,,,,,,,,,0.73659,,,,,,,,,,,,,,,,,96f290b6-12c7-4a80-80f5-2c8c912a2875,3096,,"[64.4, 67.1]",3788773,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,114,Portugal,780,"['0271b63a-5819-4ffd-ad52-bd9286a7becd', '75c64dc0-a313-4af3-b789-6dcacc399a48', 'cb7ae871-84d0-4d14-912e-a98e59d29fe6']",57,,,,,,,,,,,,,,,,,France,00:25:57.131,Pressure,,64.4,67.1,,,,,
,,,,,,,,,,,,,,,0.728122,,,,,,,,,,,,,,,,,03a9592b-d8b5-4bab-833d-743ded556e27,3157,,"[29.4, 75.7]",3788773,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Midfield,117,France,771,"['87230c77-6cd6-46cb-a720-da72cd5b0a43', '99e45371-0405-4d19-97d2-894e3fa0c265']",24,,,,,,,,,,,,,,,,,Portugal,00:28:24.009,Pressure,,29.4,75.7,,,,,
,,,,,,,,,,,,,,,0.569822,,,,,,,,,,,,,,,,,1c0cfcee-ddb5-40fc-a748-c012a7aa4763,3202,,"[42.2, 50.6]",3788773,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kingsley Coman,8217.0,Right Wing,120,Portugal,780,"['580d096a-4ceb-4f14-9d5d-86cf3685e717', '67be0311-fb0b-451a-912f-5698ccafdec2']",41,,,,,,,,,,,,,,,,,France,00:29:41.632,Pressure,,42.2,50.6,,,,,
,,,,,,,,,,,,,,,0.226045,,,,,,,,,,,,,,,,,69d23fb3-7e7c-487a-ba11-90a9ba1a6d07,3204,,"[36.8, 51.7]",3788773,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,120,Portugal,780,"['00742d6e-4c21-430b-af19-e08848e3db04', '282be0c9-f72c-4610-80d6-4fda98de082e']",42,,,,,,,,,,,,,,,,,France,00:29:42.741,Pressure,,36.8,51.7,,,,,
,,,,,,,,,,,,,,,0.857419,,,,,,,,,,,,,,,,,09abf5b9-a8d5-4e1d-a9e7-e4524e5f1295,3249,,"[36.6, 15.1]",3788773,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,121,France,771,"['14149c5e-f35b-4d35-b452-f6983b4f134b', 'cce48640-1758-4140-9631-39f33e6631ce']",47,,,,,,,,,,,,,,,,,Portugal,00:30:47.956,Pressure,,36.6,15.1,,,,,
,,,,,,,,,,,,,,,0.423681,,,,,,,,,,,,,,,,,7e53ca25-fd95-4d96-80c3-c22a2e0b1128,3259,,"[36.4, 27.7]",3788773,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diogo José Teixeira da Silva,9929.0,Left Midfield,121,France,771,['0e45903c-8fc0-4340-bbf4-344e246a4580'],57,,,,,,,,,,,,,,,,,Portugal,00:30:57.778,Pressure,,36.4,27.7,,,,,
,,,,,,,,,,,,,,,0.538477,,,,,,,,,,,,,,,,,a37033de-45fc-406c-9223-019ffe2f330a,3289,,"[28.7, 14.3]",3788773,76,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diogo José Teixeira da Silva,9929.0,Left Midfield,121,France,771,"['66d78078-68a6-4815-a0d4-0f5593a9a302', 'f9f397f4-f428-45d9-ad6d-4f76fb1cc0c9']",24,,,,,,,,,,,,,,,,,Portugal,00:31:24.014,Pressure,,28.7,14.3,,,,,
,,,,,,,,,,,,,,,1.50639,,,,,,,,,,,,,,,,,dc1b85e5-1f8e-400e-853f-ca11310fd2ce,3297,,"[2.0, 74.2]",3788773,76,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bruno Miguel Borges Fernandes,5204.0,Right Midfield,121,France,771,['162917d6-d3d3-41e4-a125-0cfabce3d380'],35,,,,,,,,,,,,,,,,,Portugal,00:31:35.350,Pressure,,2.0,74.2,,,,,
,,,,,,,,,,,,,,,3.689842,,,,,,,,,,,,,,,,,cff62e33-1100-462b-a305-2443c5133425,3349,,"[22.9, 59.0]",3788773,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,N''Golo Kanté,3961.0,Left Defensive Midfield,123,Portugal,780,"['23eda809-269c-4972-a52e-00fe3e181bf6', '42f54f3a-3284-4e08-a881-be9adced0371', 'fc3536cf-3e03-4b4f-8165-1b1eab8babe8']",10,,,,,,,,,,,,,,,,,France,00:35:10.200,Pressure,,22.9,59.0,,,,,
,,,,,,,,,True,,,,,,0.849714,,,,,,,,,,,,,,,,,107f7b2e-c1ff-47e2-9134-8edb08b979e7,3385,,"[70.9, 52.1]",3788773,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Right Center Midfield,124,France,771,"['34c9aab6-1506-4079-8d11-04648488efc7', '8acbe034-c2d9-405d-99c0-d3dbce258f28']",57,,,,,,,,,,,,,,,,,Portugal,00:35:57.287,Pressure,,70.9,52.1,,,,,
,,,,,,,,,,,,,,,0.671635,,,,,,,,,,,,,,,,,df29fb93-4777-4edb-8b37-a862e1bbd925,3410,,"[49.7, 50.4]",3788773,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Right Center Midfield,124,France,771,"['4feae462-d379-43f8-adb1-b7089eca4f31', 'dc01a94f-4d07-422a-a5a7-f4f6e5bdbc7a']",23,,,,,,,,,,,,,,,,,Portugal,00:36:23.449,Pressure,,49.7,50.4,,,,,
,,,,,,,,,,,,,,,0.520979,,,,,,,,,,,,,,,,,8250f91d-1c98-4ddc-b88a-0bcc83525c15,3427,,"[35.1, 49.1]",3788773,81,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,125,France,771,"['26c2dc2f-a02b-466f-a008-4bf12debfbd2', '9179d7c4-1900-4c97-9cd9-3ada7c21b7a0']",50,,,,,,,,,,,,,,,,,Portugal,00:36:50.617,Pressure,,35.1,49.1,,,,,
,,,,,,,,,,,,,,,2.732857,,,,,,,,,,,,,,,,,023be912-b8d3-41d2-b239-91663b979a7a,3447,,"[29.6, 2.9]",3788773,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo José Teixeira da Silva,9929.0,Left Midfield,125,France,771,"['ad3e02ee-71a7-4941-a817-5741a343ba1f', 'd9063f5f-f411-4eda-8b0b-f47214efa139']",10,,,,,,,,,,,,,,,,,Portugal,00:37:10.406,Pressure,,29.6,2.9,,,,,
,,,,,,,,,,,,,,,0.701627,,,,,,,,,,,,,,,,,38731dc4-b9ee-4ae5-863a-638d91f2e876,3460,,"[14.4, 70.3]",3788773,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Diogo Dalot Teixeira,16028.0,Right Back,125,France,771,"['5258764b-1f49-4349-afaf-8d3596b949c9', 'ad29d633-ff9e-4181-95ad-60abac2b3dc4']",33,,,,,,,,,,,,,,,,,Portugal,00:37:33.395,Pressure,,14.4,70.3,,,,,
,,,,,,,,,True,,,,,,1.461362,,,,,,,,,,,,,,,,,490e2a81-f9b3-421f-8eb2-f7e5f937d9db,3465,,"[99.1, 10.0]",3788773,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Back,126,Portugal,780,"['6e9a1c6a-a8b6-4da8-a964-2a97bd4abc6b', 'dcb1e9ed-ecd9-4604-a092-c192c97f496f']",35,,,,,,,,,,,,,,,,,France,00:37:35.687,Pressure,,99.1,10.0,,,,,
,,,,,,,,,True,,,,,,0.474975,,,,,,,,,,,,,,,,,e0ff9a4c-92f3-4bd1-8e19-e1b0edeebd4a,3467,,"[75.8, 11.5]",3788773,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,126,Portugal,780,"['2a76460f-a5d1-45c6-826e-ff130fdf12ea', '32e456ef-dd22-4d6e-9dfb-6f8d5f80ae50', '9f5a11f4-01d6-4e32-9a4d-77bd26cfb4cf']",37,,,,,,,,,,,,,,,,,France,00:37:37.461,Pressure,,75.8,11.5,,,,,
,,,,,,,,,,,,,,,0.736844,,,,,,,,,,,,,,,,,054243e5-0cfd-4628-8f90-eecc44fcf856,3488,,"[13.5, 4.9]",3788773,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,127,Portugal,780,"['76c13dbe-67b0-42e7-bf5c-e3e7a068c672', '7d28e25c-2037-40fe-a368-9da82053caca', 'b62068da-5d6b-43a9-b9f0-34c3ecd5f5b0']",37,,,,,,,,,,,,,,,,,France,00:38:37.900,Pressure,,13.5,4.9,,,,,
,,,,,,,,,,,,,,,0.590606,,,,,,,,,,,,,,,,,e5d0277a-0114-4aa0-ad96-7c1827bf2bd5,3504,,"[13.5, 23.1]",3788773,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paul Pogba,20004.0,Right Defensive Midfield,127,Portugal,780,['de435684-b646-45b6-b499-dcc5eb3b8ff5'],42,,,,,,,,,,,,,,,,,France,00:38:42.956,Pressure,,13.5,23.1,,,,,
,,,,,,,,,,,,,,,0.463933,,,,,,,,,,,,,,,,,56d59918-7225-4039-85e3-2acc75183bf4,3508,,"[20.8, 30.3]",3788773,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kingsley Coman,8217.0,Right Wing,127,Portugal,780,['4c872f16-d69b-447b-a334-b5fe03f3207c'],44,,,,,,,,,,,,,,,,,France,00:38:44.561,Pressure,,20.8,30.3,,,,,
,,,,,,,,,True,,,,,,0.56488,,,,,,,,,,,,,,,,,7fb043cc-1ada-4872-b98d-51615abccfe1,3511,,"[96.7, 48.9]",3788773,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,127,Portugal,780,"['47ecb32b-a0e2-4cce-90e5-836a674d787f', 'f3e21e8e-aea8-4a68-9400-567d35e0367f']",46,,,,,,,,,,,,,,,,,Portugal,00:38:46.138,Pressure,,96.7,48.9,,,,,
,,,,,,,,,True,,,,,,0.527696,,,,,,,,,,,,,,,,,8ac7cdf3-5449-4df5-8ee5-1f76f70118b6,3514,,"[89.3, 50.2]",3788773,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,127,Portugal,780,"['1106c752-23e4-46da-bda4-b052bee4d93c', '47ecb32b-a0e2-4cce-90e5-836a674d787f']",47,,,,,,,,,,,,,,,,,Portugal,00:38:47.455,Pressure,,89.3,50.2,,,,,
,,,,,,,,,,,,,,,0.862616,,,,,,,,,,,,,,,,,95b1d68a-16aa-443b-b1e0-eb17a9886b4c,3547,,"[71.7, 49.4]",3788773,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kingsley Coman,8217.0,Right Wing,127,Portugal,780,"['5306aa4d-bf5d-423d-9416-762db5c9a2a5', '893a354f-01b2-4b20-a352-3738d1068e53']",8,,,,,,,,,,,,,,,,,France,00:39:08.314,Pressure,,71.7,49.4,,,,,
,,,,,,,,,,,,,,,1.370536,,,,,,,,,,,,,,,,,fb6ed515-a95e-4824-8291-d6f8be6e1880,3552,,"[3.7, 13.4]",3788773,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adrien Rabiot,3026.0,Left Back,127,Portugal,780,"['5ba210ed-ddd5-4fb6-9394-0ea034360e7d', '708ef18b-4915-4e82-b9a8-167430b4f623']",16,,,,,,,,,,,,,,,,,France,00:39:16.132,Pressure,,3.7,13.4,,,,,
,,,,,,,,,,,,,,,0.578181,,,,,,,,,,,,,,,,,42d995b7-f702-43eb-aeb3-39768f140581,3558,,"[16.1, 9.4]",3788773,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Pogba,20004.0,Right Defensive Midfield,128,Portugal,780,"['298067ec-df77-4e69-8d3f-d4f5913a45b3', 'cc099665-93fb-4cbc-b0ff-d3286516ff40']",53,,,,,,,,,,,,,,,,,France,00:39:53.753,Pressure,,16.1,9.4,,,,,
,,,,,,,,,,,,,,,1.152802,,,,,,,,,,,,,,,,,e7485a85-1f14-4712-ba1f-4cf53859385b,3592,,"[62.9, 5.1]",3788773,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Midfield,129,France,771,"['69db8e5c-ae19-485c-9516-c64485bfcfd8', 'a6c56338-87cd-4687-bb5b-dacd885a741b']",20,,,,,,,,,,,,,,,,,Portugal,00:40:20.388,Pressure,,62.9,5.1,,,,,
,,,,,,,,,,,,,,,1.280008,,,,,,,,,,,,,,,,,8fdb1225-fe68-46f9-ba6d-ce25cb355c3b,3680,,"[56.1, 24.1]",3788773,88,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kingsley Coman,8217.0,Right Wing,130,Portugal,780,"['32ea743f-c762-4f1f-9e82-79da9a51a777', '8f45a557-2a8c-441a-836e-88a39baa0932']",47,,,,,,,,,,,,,,,,,France,00:43:47.952,Pressure,,56.1,24.1,,,,,
,,,,,,,,,,,,,,,0.675744,,,,,,,,,,,,,,,,,603b8a84-4e62-426a-b747-c7c07069c6e5,3691,,"[57.6, 9.2]",3788773,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adrien Rabiot,3026.0,Left Back,130,Portugal,780,['61c6756b-8517-4fbf-9863-314485cec029'],0,,,,,,,,,,,,,,,,,France,00:44:00.458,Pressure,,57.6,9.2,,,,,
,,,,,,,,,,,,,,,0.930839,,,,,,,,,,,,,,,,,ca52fb12-5135-4c41-9638-4467c3c9b924,3767,,"[15.9, 4.2]",3788773,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,131,France,771,"['265fde49-10d9-45ee-806a-08ba4b944df1', 'dfa97557-1731-4130-8590-2dd268ba2c5c']",25,,,,,,,,,,,,,,,,,Portugal,00:45:25.538,Pressure,,15.9,4.2,,,,,
,,,,,,,,,,,,,,,3.006255,,,,,,,,,,,,,,,,,4c1085ec-3b78-4ac7-b9f5-d64dfc7830c8,3773,,"[31.3, 12.1]",3788773,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,131,France,771,"['51c6d6fd-0278-4ed5-8aed-9259ff8b6999', 'f2da5bc6-c836-4848-ad64-751bfd6647ea']",29,,,,,,,,,,,,,,,,,Portugal,00:45:29.120,Pressure,,31.3,12.1,,,,,
,,,,,,,,,,,,,,,0.653503,,,,,,,,,,,,,,,,,908b8aec-0be3-4d16-b824-03e5e292e7bf,3777,,"[39.4, 16.0]",3788773,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,131,France,771,"['4da0e84e-e374-4cd4-8370-cf6095db83c1', '964435e4-224e-49b2-8841-131071e07e65']",33,,,,,,,,,,,,,,,,,Portugal,00:45:33.446,Pressure,,39.4,16.0,,,,,
,,,,,,,,,,,,,,,1.224092,,,,,,,,,,,,,,,,,bb026bca-635f-497e-ac85-b2e952647a1c,3804,,"[7.8, 65.0]",3788773,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Midfield,131,France,771,['4f81893d-abd7-4e90-866e-168a06198195'],4,,,,,,,,,,,,,,,,,Portugal,00:46:04.394,Pressure,,7.8,65.0,,,,,
,,,,,,,,,,,,,,,0.327033,,,,,,,,,,,,,,,,,50ffc1e6-252d-4d68-81fd-ca064d623468,3885,,"[106.8, 43.6]",3788773,94,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,134,Portugal,780,,29,,,,,,,,,,,,,,,,,Portugal,00:49:29.974,Pressure,,106.8,43.6,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,025a0e23-751c-4292-a58f-350e228a66be,93,,"[61.5, 4.9]",3788773,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,3,Portugal,780,['e900232d-edf5-4ffa-bf86-78a7a681e5a7'],27,,,,,,,,,,,,,,,,,France,00:01:27.805,Block,,61.5,4.9,,,,,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,,8cd512ec-d88a-4a64-ab93-2f4c54f23646,341,,"[10.1, 59.5]",3788773,5,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,22,France,771,['081a2cfc-dc7b-44a1-8f2e-9ea39cbe7938'],42,,,,,,,,,,,,,,,,,Portugal,00:05:42.512,Block,,10.1,59.5,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,71fed577-1828-440d-90d7-98f0d3adcac9,389,,"[39.6, 51.2]",3788773,6,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,25,Portugal,780,['8823dc77-b6d9-4c1e-9935-ec5fb5f0f534'],58,,,,,,,,,,,,,,,,,France,00:06:58.844,Block,,39.6,51.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,a189e15f-70f3-4f21-a748-63fe99093b30,422,,"[50.8, 66.2]",3788773,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jules Koundé,4445.0,Right Back,26,Portugal,780,['961db05c-301f-4a24-b3d1-6cdf6aef7968'],39,,,,,,,,,,,,,,,,,France,00:07:39.414,Block,,50.8,66.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,eccf4605-aa38-4804-967d-7ea96c673983,1317,,"[50.4, 10.2]",3788773,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,47,France,771,['8c20a800-e175-4b46-af82-fad7e5dce7b1'],14,,,,,,,,,,,,,,,,,Portugal,00:24:14.418,Block,,50.4,10.2,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,dad486dd-812a-4270-b494-89e55f022fa9,1499,,"[49.0, 63.4]",3788773,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,52,Portugal,780,['3a67cd1d-c18e-4d78-94e5-b96a1077809a'],22,,,,,,,,,,,,,,,,,Portugal,00:32:22.622,Block,,49.0,63.4,,,,,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,,ad9f7859-71e8-42d8-b928-3774a8f47eb1,1535,,"[78.4, 69.3]",3788773,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,55,Portugal,780,['c2cc52c3-3e10-4897-a756-53e3a98dfce4'],57,,,,,,,,,,,,,,,,,France,00:32:57.688,Block,,78.4,69.3,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,584cdb1f-b0f0-48c6-a3d8-34f6595d5d36,1646,,"[86.0, 27.5]",3788773,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Midfield,57,Portugal,780,['5e8f0a6d-b02a-46f0-81a4-4fd806398a5a'],51,,,,,,,,,,,,,,,,,Portugal,00:34:51.082,Block,,86.0,27.5,,,,,
