bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c39e0dfc-5111-4c04-823c-7fee83c0c0ea,2579,,"[73.6, 17.2]",3788775,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Spain,772,['fe337772-c1fb-4af5-bea2-784f2b76225e'],44,,,,,,,,,,,,,,,,Spain,00:27:44.730,Ball Receipt*,,73.6,17.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0893986-601e-4295-ade5-1a8ac3783238,2582,,"[86.5, 42.0]",3788775,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,131,Spain,772,['4f4fd137-2f71-419b-baed-a5a71750329c'],48,,,,,,,,,,,,,,,,Spain,00:27:48.138,Ball Receipt*,,86.5,42.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dae10e10-94d7-4ccf-8dcc-2ca087044984,2584,,"[79.7, 33.0]",3788775,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,131,Spain,772,['f93d83ca-9764-4d00-a7cc-46459ebe36d9'],49,,,,,,,,,,,,,,,,Spain,00:27:49.357,Ball Receipt*,,79.7,33.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f5b2df-716d-4988-a073-336c64da583d,2586,,"[94.7, 67.4]",3788775,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Right Wing,131,Spain,772,['eeab0f48-1db9-49b7-a55d-978cf1cc9a5d'],51,,,,,,,,,,,,,,,,Spain,00:27:51.072,Ball Receipt*,,94.7,67.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24d334b5-2e26-4103-9be2-de75c7ad4936,2589,,"[75.2, 72.5]",3788775,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,131,Spain,772,['2a39e1a7-d48e-4d19-bab3-452757c46122'],55,,,,,,,,,,,,,,,,Spain,00:27:55.565,Ball Receipt*,,75.2,72.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb8b728-5598-44e0-ad94-58834866c0d6,2592,,"[68.3, 30.9]",3788775,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau Francisco Torres,6892.0,Right Center Back,131,Spain,772,['d4852bfb-31a7-4a54-b5cb-1a946da139b6'],58,,,,,,,,,,,,,,,,Spain,00:27:58.369,Ball Receipt*,,68.3,30.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e52c04a-2ac4-4379-94e3-783207afcb83,2595,,"[75.6, 6.9]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Spain,772,['1eb9e90a-d5b4-4276-abb2-8b162902c07c'],1,,,,,,,,,,,,,,,,Spain,00:28:01.004,Ball Receipt*,,75.6,6.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67d22957-84a7-4227-bae4-4ec96d109bd1,2599,,"[84.4, 2.0]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Left Wing,131,Spain,772,['4f919c7f-875a-4a3b-b6df-ed1f87292fdd'],2,,,,,,,,,,,,,,,,Spain,00:28:02.888,Ball Receipt*,,84.4,2.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34940d38-1d0a-4883-9471-36b44e4cd9cb,2601,,"[56.2, 9.4]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau Francisco Torres,6892.0,Right Center Back,131,Spain,772,['27a923a0-90a6-4c09-bc67-b66fad49ac25'],5,,,,,,,,,,,,,,,,Spain,00:28:05.629,Ball Receipt*,,56.2,9.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd89da6-c506-4c2a-821f-03b0e811cb6c,2604,,"[55.6, 46.1]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,131,Spain,772,['6e80ac00-c8f3-47f7-bdac-5fd451fc60cc'],9,,,,,,,,,,,,,,,,Spain,00:28:09.331,Ball Receipt*,,55.6,46.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9519b98-0f63-4dfa-a8e9-e32eab10e20b,2608,,"[65.2, 63.3]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,131,Spain,772,['70cb7d8b-aa17-49a2-9589-3876c85327af'],15,,,,,,,,,,,,,,,,Spain,00:28:15.411,Ball Receipt*,,65.2,63.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06385c3d-9a32-43b7-b521-1bc281f8ce21,2612,,"[73.6, 44.6]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,131,Spain,772,['47a13767-d5a9-4e25-9d57-fcdeff40b0e7'],17,,,,,,,,,,,,,,,,Spain,00:28:17.013,Ball Receipt*,,73.6,44.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23150194-63e5-4ce1-8396-94a4206417b1,2615,,"[75.8, 10.4]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Spain,772,['971f15d9-7fc9-4c66-bd35-636c7d6bd911'],21,,,,,,,,,,,,,,,,Spain,00:28:21.413,Ball Receipt*,,75.8,10.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd276e5e-f592-4f4f-8cf6-85a0fe607a54,2618,,"[84.4, 0.2]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Left Wing,131,Spain,772,['83bbe41e-513e-4677-9a2e-997e7e18d34e'],23,,,,,,,,,,,,,,,,Spain,00:28:23.562,Ball Receipt*,,84.4,0.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a1da2ac-252f-4a41-94bc-0c486ec24faf,2621,,"[72.7, 2.2]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Spain,772,['65c216a8-4d3a-4f7c-82ea-bbf861999c71'],25,,,,,,,,,,,,,,,,Spain,00:28:25.365,Ball Receipt*,,72.7,2.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6994a37-fc57-4f4b-8996-691e1450f451,2624,,"[60.9, 25.4]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau Francisco Torres,6892.0,Right Center Back,131,Spain,772,['7faa0e52-2a0f-424c-8c22-cfb58598700f'],28,,,,,,,,,,,,,,,,Spain,00:28:28.103,Ball Receipt*,,60.9,25.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826335ae-db5b-413f-86f5-bfa0e49356d5,2627,,"[67.2, 26.2]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,131,Spain,772,['e15f1b8b-9a9c-47cf-8e06-495492c88548'],29,,,,,,,,,,,,,,,,Spain,00:28:29.420,Ball Receipt*,,67.2,26.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4faef391-6e97-4f80-b05b-f20e1ea79097,2629,,"[56.1, 43.6]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,131,Spain,772,['53dd61b4-bc74-40d2-ab23-1477af74d27c'],31,,,,,,,,,,,,,,,,Spain,00:28:31.445,Ball Receipt*,,56.1,43.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6e01d9e-7f0b-43d4-81fc-85cc11c83f89,2632,,"[65.0, 56.8]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,131,Spain,772,['5789423f-e467-4db8-a127-89eae7773dad'],34,,,,,,,,,,,,,,,,Spain,00:28:34.803,Ball Receipt*,,65.0,56.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb0f8d6-c4e4-4e93-95e1-7a9e2d0975ac,2634,,"[79.5, 77.0]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Right Wing,131,Spain,772,['e6b7e25c-2eaa-4a11-b6e4-f0433a949110'],39,,,,,,,,,,,,,,,,Spain,00:28:39.618,Ball Receipt*,,79.5,77.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452df3c0-44c7-4e04-9737-b8e8b334eb6e,2636,,"[68.1, 60.4]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,131,Spain,772,['07877026-ece1-463c-a776-ae232e7b2520'],41,,,,,,,,,,,,,,,,Spain,00:28:41.294,Ball Receipt*,,68.1,60.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dcf22bd-5211-4102-a4a9-f35001881280,2639,,"[64.4, 31.1]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,131,Spain,772,['a2a200d4-69c9-4904-a67a-f72a9aebd799'],44,,,,,,,,,,,,,,,,Spain,00:28:44.177,Ball Receipt*,,64.4,31.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc362e46-ecb0-4584-bd8d-edc087bbc2e6,2642,,"[86.9, 0.8]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Left Wing,131,Spain,772,['111c85f6-e97b-4394-85e6-e2724cd7e083'],48,,,,,,,,,,,,,,,,Spain,00:28:48.697,Ball Receipt*,,86.9,0.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d22fab8-9de2-40a3-9b36-307538524936,2645,,"[75.6, 2.8]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Spain,772,['8c07a321-cd1e-4f25-8e15-9b9f75f047e4'],50,,,,,,,,,,,,,,,,Spain,00:28:50.525,Ball Receipt*,,75.6,2.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d753e5b-d3e8-42a4-bf91-4a23f13c0ea4,2647,,"[82.0, 13.3]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,131,Spain,772,['a508f93f-8067-4c5b-9868-bb24ace73e9d'],51,,,,,,,,,,,,,,,,Spain,00:28:51.433,Ball Receipt*,,82.0,13.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39286971-aa3a-4e5c-8514-71180619cccc,2651,,"[81.6, 31.3]",3788775,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,131,Spain,772,['1cdcb1c2-371b-4752-a117-5b2f58c04400'],53,,,,,,,,,,,,,,,,Spain,00:28:53.012,Ball Receipt*,,81.6,31.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e20cc53-67ac-462f-b614-c4113c1d0677,2657,,"[68.0, 30.3]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pau Francisco Torres,6892.0,Right Center Back,132,Spain,772,['370e3827-fcfb-4af2-aba5-d9e276cb0a42'],16,,,,,,,,,,,,,,,,Spain,00:29:16.834,Ball Receipt*,,68.0,30.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f04089c-42f4-414c-98ec-f7e5d18952e7,2659,,"[73.0, 61.3]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,132,Spain,772,['9007f913-36c2-4af5-bee2-c0ca52ff1d49'],18,,,,,,,,,,,,,,,,Spain,00:29:18.626,Ball Receipt*,,73.0,61.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2ffe3b9-2796-49d6-857f-0a10eca49ad8,2663,,"[87.8, 60.4]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,132,Spain,772,"['6109cb6c-62fc-4a3e-9047-f3a17be398ef', '7a9e63ea-541f-47df-8b2f-73fb54c0f4ca']",21,,,,,,,,,,,,,,,,Spain,00:29:21.390,Ball Receipt*,True,87.8,60.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c16cbd7e-53c5-464d-b570-7c24123d4977,2665,,"[82.8, 61.3]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Sarabia García,6720.0,Right Wing,132,Spain,772,['f3c5abc2-777f-4b49-ba6c-9797ae6e4886'],21,,,,,,,,,,,,,,,,Spain,00:29:21.925,Ball Receipt*,,82.8,61.3,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9172642-1ee3-47e3-a6a3-a8f504dbcbaa,2668,,"[94.1, 50.0]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferrán Torres García,6748.0,Center Forward,132,Spain,772,['19b76298-392d-449a-960d-946c4c04747e'],23,,,,,,,,,,,,,,,,Spain,00:29:23.561,Ball Receipt*,,94.1,50.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01c62645-be3a-44bf-a0ee-7699a36ff802,2672,,"[44.2, 28.7]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michal Ďuriš,10927.0,Center Forward,133,Slovakia,908,['8235fa08-9f5e-4c86-bfe8-9be9271e4aa6'],25,,,,,,,,,,,,,,,,Slovakia,00:29:25.762,Ball Receipt*,,44.2,28.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00abbc7d-78e3-4ff2-a5df-331bbf48744c,2675,,"[40.4, 34.0]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marek Hamšík,7025.0,Center Attacking Midfield,133,Slovakia,908,['f9fc97ca-7911-4f3f-80de-a1219610eaac'],26,,,,,,,,,,,,,,,,Slovakia,00:29:26.697,Ball Receipt*,,40.4,34.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f72b8b78-7b0b-44e5-ad19-17c2f46826be,2678,,"[31.8, 50.6]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,133,Slovakia,908,['f5ee8467-b363-4d90-9f41-879e138a7df4'],28,,,,,,,,,,,,,,,,Slovakia,00:29:28.808,Ball Receipt*,,31.8,50.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d05057c-28c4-4a9b-8f25-ed54e0e3c7cf,2681,,"[36.2, 77.9]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Pekarík,9722.0,Right Back,133,Slovakia,908,['7237af10-d43f-4b1c-a870-e6ffeac3def9'],29,,,,,,,,,,,,,,,,Slovakia,00:29:29.337,Ball Receipt*,,36.2,77.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317a6024-104a-4728-9048-2c3bd6e121d1,2686,,"[58.2, 4.5]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,134,Spain,772,['e0978c33-6d61-430b-8c50-929ee05871a1'],36,,,,,,,,,,,,,,,,Spain,00:29:36.775,Ball Receipt*,,58.2,4.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77d0b47b-f7d6-4980-8672-a04d2c931b58,2689,,"[56.1, 12.3]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,134,Spain,772,"['19d24550-93d8-4ec2-a513-3c48900c7a63', '5150b059-b2a9-44dd-9f9d-c451175f778d']",37,,,,,,,,,,,,,,,,Spain,00:29:37.982,Ball Receipt*,True,56.1,12.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57b6c085-f2d3-4b97-9e4f-98a5f410c149,2692,,"[56.1, 4.1]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,134,Spain,772,['30c934b0-8955-457f-9012-f4621ae48626'],39,,,,,,,,,,,,,,,,Spain,00:29:39.452,Ball Receipt*,,56.1,4.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331d82f-7119-4a42-a976-ebca9d956ce1,2695,,"[37.1, 3.6]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,134,Spain,772,['a9aa2ed5-eaa9-4f31-9d11-2f7389de416b'],41,,,,,,,,,,,,,,,,Spain,00:29:41.635,Ball Receipt*,,37.1,3.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c66d614c-4820-4b27-8143-69988b5227ff,2698,,"[32.6, 40.7]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,134,Spain,772,['7d4bf6b4-5ffe-45fe-95ac-73161b923436'],44,,,,,,,,,,,,,,,,Spain,00:29:44.495,Ball Receipt*,,32.6,40.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c486e30f-bfbb-4d78-a635-6b97ac08d1e5,2701,,"[43.5, 29.3]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau Francisco Torres,6892.0,Right Center Back,134,Spain,772,['74ca67dc-08b3-4ae4-8700-8bf7c17dc8c6'],50,,,,,,,,,,,,,,,,Spain,00:29:50.733,Ball Receipt*,,43.5,29.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a4bd819-c07d-4eca-8551-92cc9cfab148,2704,,"[70.1, 1.0]",3788775,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Left Wing,134,Spain,772,['368904a4-ce3f-441f-9c16-54ee936ad1cc'],58,,,,,,,,,,,,,,,,Spain,00:29:58.453,Ball Receipt*,,70.1,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52bf5491-e433-4fca-a57e-5dcdaf113dd8,2707,,"[53.5, 24.4]",3788775,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau Francisco Torres,6892.0,Right Center Back,134,Spain,772,['f63cf5a4-ec30-4f36-ae7c-da86c2001678'],1,,,,,,,,,,,,,,,,Spain,00:30:01.653,Ball Receipt*,,53.5,24.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155a79e4-b3f0-42cf-9f60-fb80cef9b821,2710,,"[53.5, 48.5]",3788775,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,134,Spain,772,['7f9d37a1-c17a-42e7-83a9-7fd6d6a6c623'],4,,,,,,,,,,,,,,,,Spain,00:30:04.671,Ball Receipt*,,53.5,48.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5afffac-f2c4-4fed-a9da-6a8ad2de4b9b,2713,,"[59.0, 30.5]",3788775,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau Francisco Torres,6892.0,Right Center Back,134,Spain,772,['d4358117-c469-428a-ba3a-e77ee11be365'],7,,,,,,,,,,,,,,,,Spain,00:30:07.951,Ball Receipt*,,59.0,30.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa93c98-d2c5-4f05-b3c8-f082ef856627,2716,,"[72.7, 0.6]",3788775,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Center Midfield,134,Spain,772,['0e222556-b9c5-4012-8c88-cbdfe5a5d96e'],12,,,,,,,,,,,,,,,,Spain,00:30:12.743,Ball Receipt*,,72.7,0.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c82a93a-5887-44d2-bfcb-577ea70bd529,2719,,"[94.1, 2.9]",3788775,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,134,Spain,772,['c080f32f-e80e-4a4f-835f-8004389e17d2'],15,,,,,,,,,,,,,,,,Spain,00:30:15.359,Ball Receipt*,,94.1,2.9,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,31044945-96cc-4c40-94ce-0211c5bb726f,2722,,"[104.1, 29.3]",3788775,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Left Wing,134,Spain,772,['ff70461e-3580-46f4-8b23-07d399a15b9c'],18,,,,,,,,,,,,,,,,Spain,00:30:18.809,Ball Receipt*,,104.1,29.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dce825d9-79ca-4b46-91f8-8b2fdd15b4bb,2727,,"[117.0, 13.7]",3788775,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferrán Torres García,6748.0,Center Forward,135,Spain,772,['a085c4dc-4978-4202-82d0-83be2f35170a'],29,,,,,,,,,,,,,,,,Spain,00:30:29.772,Ball Receipt*,,117.0,13.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598525b1-356f-4cc1-893d-400069afb8eb,2729,,"[110.7, 0.8]",3788775,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,135,Spain,772,['0dca1114-836c-48fc-ae0f-e0f4b21fb132'],31,,,,,,,,,,,,,,,,Spain,00:30:31.408,Ball Receipt*,,110.7,0.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d161182-fe2c-4976-9faa-147ea51a9296,2737,,"[111.3, 2.2]",3788775,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pablo Sarabia García,6720.0,Right Wing,136,Spain,772,['871d5d9c-1f79-41a8-8d2d-d62988780af6'],27,,,,,,,,,,,,,,,,Spain,00:31:27.783,Ball Receipt*,,111.3,2.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17b5b033-ceb4-472c-b46b-7a451502b2ae,2739,,"[87.5, 5.7]",3788775,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro González López,30486.0,Left Center Midfield,136,Spain,772,['891cf95c-5b5f-4e45-a0e3-ae56199d4024'],30,,,,,,,,,,,,,,,,Spain,00:31:30.316,Ball Receipt*,,87.5,5.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec9a8c9c-9793-4233-bb24-2589e922a03c,2742,,"[77.5, 21.5]",3788775,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,136,Spain,772,['a7501a08-44f2-488c-88e5-41ab743038ad'],32,,,,,,,,,,,,,,,,Spain,00:31:32.905,Ball Receipt*,,77.5,21.5,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8299d291-1a41-4ab0-bbf3-c89d123aa4a1,2745,,"[108.2, 47.7]",3788775,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Oyarzabal Ugarte,6685.0,Right Back,136,Spain,772,['819cf498-3f6f-4dc3-a713-a9faaa575242'],36,,,,,,,,,,,,,,,,Spain,00:31:36.186,Ball Receipt*,,108.2,47.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ad4ec3c-3d4b-49d4-a6a8-f77f113c721a,2749,,"[112.7, 76.0]",3788775,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,137,Spain,772,['5f48a7bf-3b3e-457f-bfaf-3a15ddf14cdc'],0,,,,,,,,,,,,,,,,Spain,00:32:00.773,Ball Receipt*,,112.7,76.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55946887-0a71-40f7-8515-883e0542caf1,2752,,"[93.7, 68.2]",3788775,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adama Traoré Diarra,11333.0,Left Wing,137,Spain,772,['60c24367-72f3-4270-a04f-568024b3b2c1'],3,,,,,,,,,,,,,,,,Spain,00:32:03.528,Ball Receipt*,,93.7,68.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5fd3afd-114b-488f-8c52-ec41558ab689,2755,,"[77.5, 48.5]",3788775,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,137,Spain,772,['907e60d7-28e5-4032-8503-21f0b446e358'],6,,,,,,,,,,,,,,,,Spain,00:32:06.202,Ball Receipt*,,77.5,48.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf3867a6-ecd8-4ed5-a4d6-be8a0539048b,2758,,"[115.6, 57.3]",3788775,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pablo Sarabia García,6720.0,Right Wing,137,Spain,772,['e9b38e0c-619a-43c1-ab11-4431e7100774'],8,,,,,,,,,,,,,,,,Spain,00:32:08.920,Ball Receipt*,,115.6,57.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d9aaf41-08bc-471a-87ce-27574cd93885,2763,,"[17.2, 28.7]",3788775,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Škriniar,6990.0,Left Center Back,138,Slovakia,908,['6346cf2a-ac26-4067-8e8e-62eebf2c4ce5'],19,,,,,,,,,,,,,,,,Slovakia,00:32:19.455,Ball Receipt*,,17.2,28.7,,,,,
