ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,"[63.5, 64.0]",,,,,,,,,,0.2,,,,,,,,,,,,,,,,,04960c7d-ad8f-4712-b4f2-1b5adf2b6ea2,790,,,"[60.9, 64.9]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kalvin Phillips,4706.0,,Right Defensive Midfield,41,England,768,"['20902b1e-437c-441f-a55d-e72a1cb8c276', 'a88cd3c5-5a9b-4b8f-a061-8048eb6cf186']",4,,,,,,,,,,,,,,,,England,00:20:04.579,Carry,,60.9,64.9,,,,,
,,,"[27.7, 47.5]",,,,,,,,,,0.138021,,,,,,,,,,,,,,,,,8eefd060-09b4-4c09-9a1e-ca9610032c8e,795,,,"[27.7, 47.5]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Maguire,3336.0,,Left Center Back,41,England,768,"['0c86a993-4bca-4c8f-b57c-96c8fb898657', 'd07abd9e-1df1-458c-93d4-69f4ddb781cf']",8,,,,,,,,,,,,,,,,England,00:20:08.244,Carry,,27.7,47.5,,,,,
,,,"[30.9, 73.0]",,,,,,,,,,1.581323,,,,,,,,,,,,,,,,,ef78308b-fb0f-41ff-98e3-360ad9789da7,798,,,"[33.7, 70.9]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyle Walker,3205.0,,Right Back,41,England,768,"['71b97b56-dc7e-4dfc-a4d0-86f2da3cd649', 'f8f083a8-747f-440d-b582-e082acb82406', 'fc0bd2b7-5375-497e-bcf4-f08afad15d68']",10,,,,,,,,,,,,,,,,England,00:20:10.108,Carry,True,33.7,70.9,,,,,
,,,"[45.2, 57.4]",,,,,,,,,,1.021194,,,,,,,,,,,,,,,,,120105d4-e9c4-4bb8-b8c7-28dafce8c532,805,,,"[42.4, 64.6]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Declan Rice,3943.0,,Left Defensive Midfield,41,England,768,"['82842403-db96-44ef-a63c-e3fb7a4f2d80', 'd9801879-3e71-48c8-a425-4cabf817035a', 'f8789e85-15ab-4890-9503-5c31b097a47d']",13,,,,,,,,,,,,,,,,England,00:20:13.803,Carry,True,42.4,64.6,,,,,
,,,"[73.1, 38.1]",,,,,,,,,,0.597763,,,,,,,,,,,,,,,,,3d4ffefa-716f-4ab7-881a-eb65b32c389d,810,,,"[74.3, 38.4]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,,Right Wing,42,Denmark,776,"['08325458-b552-4b6a-ba3a-691a1a626b94', '433315c2-5cdd-4b99-a7f7-9a63e21a0d80', '60e94ef8-2950-403e-b861-ed084f2e80ca']",16,,,,,,,,,,,,,,,,Denmark,00:20:16.600,Carry,True,74.3,38.4,,,,,
,,,"[58.3, 43.8]",,,,,,,,,,2.099678,,,,,,,,,,,,,,,,,dba7d32c-150e-4558-a194-1d2315c358dc,815,,,"[62.3, 34.9]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,,Right Defensive Midfield,42,Denmark,776,"['24d66984-c027-420b-afc5-70759901e02d', '61ec6a7e-7b76-44b9-8c19-efb37371ca80', 'e062c400-b86f-432c-ac6f-23c59e35f611']",18,,,,,,,,,,,,,,,,Denmark,00:20:18.238,Carry,True,62.3,34.9,,,,,
,,,"[49.2, 57.8]",,,,,,,,,,0.751777,,,,,,,,,,,,,,,,,d8f1ec22-84d2-4392-a303-52e4b03017ac,818,,,"[48.9, 53.8]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,,Right Center Back,42,Denmark,776,"['2daff4e0-9c10-48e9-b673-3a33f4c0ba52', '329c5fe0-4c56-41bb-8ed5-0f07ad2c05d3']",21,,,,,,,,,,,,,,,,Denmark,00:20:21.635,Carry,,48.9,53.8,,,,,
,,,"[58.6, 74.4]",,,,,,,,,,2.591887,,,,,,,,,,,,,,,,,f9bbb1a4-4eae-4406-8b89-d8cd52690c4d,821,,,"[63.2, 75.5]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jens Stryger Larsen,5524.0,,Right Wing Back,42,Denmark,776,"['127d88c1-dba1-4c82-a026-23fe2c589b80', '8a6b33b9-b195-4eea-b2af-86ab5fa4375c']",24,,,,,,,,,,,,,,,,Denmark,00:20:24.064,Carry,,63.2,75.5,,,,,
,,,"[40.3, 61.5]",,,,,,,,,,0.75305,,,,,,,,,,,,,,,,,2204bd80-bf9a-42cf-8e28-7fcc206219d7,824,,,"[40.3, 65.0]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,,Right Center Back,42,Denmark,776,"['0081c156-b26f-43de-a32d-67a24a0c2a14', '5c70e1c5-242a-43bb-b4b6-1448c401f4a8']",28,,,,,,,,,,,,,,,,Denmark,00:20:28.181,Carry,,40.3,65.0,,,,,
,,,"[46.6, 45.8]",,,,,,,,,,1.566461,,,,,,,,,,,,,,,,,28916c51-5398-4994-92ba-07821b284738,827,,,"[45.2, 49.8]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,,Right Defensive Midfield,42,Denmark,776,"['160c64d0-9973-4cfe-b171-af031f4e10a3', '379fc518-2e40-41b1-afc9-97ecd5b71cd0']",30,,,,,,,,,,,,,,,,Denmark,00:20:30.414,Carry,,45.2,49.8,,,,,
,,,"[62.0, 13.8]",,,,,,,,,,2.903049,,,,,,,,,,,,,,,,,cf9b060c-1392-4dc7-8ce8-acc2aa8edd9b,830,,,"[48.9, 14.9]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,,Left Center Back,42,Denmark,776,"['27a87cea-ef17-4574-a74b-2f8482a26cc9', '2c24ead8-94fd-4cd0-9108-c27379c21ec9']",34,,,,,,,,,,,,,,,,Denmark,00:20:34.593,Carry,,48.9,14.9,,,,,
,,,"[63.2, 27.5]",,,,,,,,,,0.189712,,,,,,,,,,,,,,,,,b519fe32-1180-4c65-990e-3d5f9bfa960d,833,,,"[63.2, 27.5]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,,Left Wing,42,Denmark,776,"['14894593-1352-41f3-8813-2346034bc457', 'b3a983a8-8ca3-4e33-8f6f-16133b2f54ff']",38,,,,,,,,,,,,,,,,Denmark,00:20:38.452,Carry,,63.2,27.5,,,,,
,,,"[47.8, 29.5]",,,,,,,,,,0.822994,,,,,,,,,,,,,,,,,66988e15-229d-4951-9212-3415f39b7c0f,836,,,"[47.8, 29.5]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,,Center Back,42,Denmark,776,"['3c388d27-f1ff-4fe3-9eb7-c14ac5798542', '86173abf-9bdb-4085-a7d4-19f0ff23e15a']",39,,,,,,,,,,,,,,,,Denmark,00:20:39.840,Carry,,47.8,29.5,,,,,
,,,"[52.8, 15.5]",,,,,,,,,,0.985181,,,,,,,,,,,,,,,,,7d3d1011-2041-4640-8f1c-a9884661012a,839,,,"[56.6, 15.5]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,,Left Center Back,42,Denmark,776,"['902c08a6-889e-40ca-98fd-971e78e53558', '962730d6-294a-4884-9b2f-dbfbe7c64665']",42,,,,,,,,,,,,,,,,Denmark,00:20:42.141,Carry,,56.6,15.5,,,,,
,,,"[42.9, 45.3]",,,,,,,,,,0.08,,,,,,,,,,,,,,,,,3296a490-7b2c-470d-8aed-2d62d71f73c5,842,,,"[42.9, 45.3]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,,Right Center Back,42,Denmark,776,"['84c5ebfc-7faf-4d9a-950f-7d4f013d2e1b', '894191bb-8b3b-4b39-9901-31b3f38adb60']",44,,,,,,,,,,,,,,,,Denmark,00:20:44.891,Carry,,42.9,45.3,,,,,
,,,"[35.7, 28.6]",,,,,,,,,,0.46150202,,,,,,,,,,,,,,,,,3c3c6996-a223-40ba-b047-76af7e1fd88b,845,,,"[35.7, 28.6]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,,Center Back,42,Denmark,776,"['758fbfe3-0d69-4fc5-9a10-00e4eef7263c', 'e0a83afc-bc24-40d5-8d55-0a9a6fc77cf2']",46,,,,,,,,,,,,,,,,Denmark,00:20:46.614,Carry,,35.7,28.6,,,,,
,,,"[44.0, 11.5]",,,,,,,,,,1.335399,,,,,,,,,,,,,,,,,d5715363-9ec4-4acd-b39f-be9cf120b071,848,,,"[42.9, 14.6]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,,Left Center Back,42,Denmark,776,"['348fa9bb-1e3c-4076-922e-d400e86c6865', '3aa587b0-5208-423b-afa0-1dbd346a0cb0']",48,,,,,,,,,,,,,,,,Denmark,00:20:48.204,Carry,,42.9,14.6,,,,,
,,,"[63.8, 21.2]",,,,,,,,,,0.08,,,,,,,,,,,,,,,,,19741cd5-c965-4155-bafc-e8d2f8b84be6,851,,,"[63.8, 21.2]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,,Left Wing,42,Denmark,776,"['4efb3770-9f6a-4553-84bd-0f95ec5114e5', '5c501ec0-367c-431c-9a5d-095180636022']",50,,,,,,,,,,,,,,,,Denmark,00:20:50.336,Carry,,63.8,21.2,,,,,
,,,"[36.0, 61.2]",,,,,,,,,,1.075247,,,,,,,,,,,,,,,,,ffb2086b-2dfe-4a1b-9ec0-35a5d93a47d6,854,,,"[40.1, 56.6]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,,Right Center Back,43,England,768,"['63358a70-2d0e-47cd-a814-a9fe9046b880', '7391aee7-cce0-46dd-948e-b48587510503']",51,,,,,,,,,,,,,,,,England,00:20:51.720,Carry,,40.1,56.6,,,,,
,,,"[10.6, 55.7]",,,,,,,,,,1.16,,,,,,,,,,,,,,,,,d272fe16-2293-4893-8305-a272cd383f74,857,,,"[9.4, 51.8]",3795221,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,,Goalkeeper,43,England,768,"['31eb44b4-39fc-4e74-82f4-4a7f7dc7a7b6', '74196902-90c9-4702-9a77-dab0a61a72c1', 'b3bd0a42-23b7-4f81-80fa-aed93b7f6765']",54,,,,,,,,,,,,,,,,England,00:20:54.629,Carry,True,9.4,51.8,,,,,
,,,"[13.2, 76.9]",,,,,,,,,,2.346456,,,,,,,,,,,,,,,,,3013ecd0-918c-4b86-9211-e02c9bca3231,864,,,"[16.3, 73.2]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,,Right Back,43,England,768,"['2d7ac1fd-0c93-47df-b67c-e3b30c1ce54b', 'a8b45916-ae95-4c08-b6a1-e3420d1127a1']",3,,,,,,,,,,,,,,,,England,00:21:03.289,Carry,,16.3,73.2,,,,,
,,,"[32.8, 23.5]",,,,,,,,,,1.753621,,,,,,,,,,,,,,,,,f936a51d-b075-4261-a572-45742b175f38,868,,,"[31.8, 21.2]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,,Center Back,44,Denmark,776,"['d2c5518b-f9ff-44f7-8ac7-24158b56632d', 'e7eed6db-33b3-472e-a4d9-dea6f02a6072']",12,,,,,,,,,,,,,,,,Denmark,00:21:12.422,Carry,,31.8,21.2,,,,,
,,,"[36.8, 27.7]",,,,,,,,,,2.590121,,,,,,,,,,,,,,,,,f6639920-7350-447e-976b-61d86fd680e8,871,,,"[36.8, 27.7]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,,Right Defensive Midfield,44,Denmark,776,"['30c54441-664d-4da4-a446-fca8783d0241', '6583c362-2db6-410c-b711-ff94761c8fdf']",15,,,,,,,,,,,,,,,,Denmark,00:21:15.544,Carry,,36.8,27.7,,,,,
,,,"[34.5, 45.6]",,,,,,,,,,2.551681,,,,,,,,,,,,,,,,,7ed76222-4126-4164-bd85-57fe37e6197b,874,,,"[32.2, 49.2]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,,Right Center Back,44,Denmark,776,"['64d00b94-f4f3-462b-8123-be79fc1ec240', 'a3060d19-b12f-4561-8504-1c1646a3fc47']",19,,,,,,,,,,,,,,,,Denmark,00:21:19.540,Carry,,32.2,49.2,,,,,
,,,"[33.1, 20.9]",,,,,,,,,,2.451339,,,,,,,,,,,,,,,,,09c3889d-54ff-4764-908a-2f2492de585d,877,,,"[26.6, 26.7]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,,Center Back,44,Denmark,776,"['52db370f-3bee-4ab7-9ac2-212ef63e7c4d', '93f0d5f4-368e-4cc1-9c84-7f4414bd3027']",23,,,,,,,,,,,,,,,,Denmark,00:21:23.820,Carry,,26.6,26.7,,,,,
,,,"[31.5, 11.2]",,,,,,,,,,1.115844,,,,,,,,,,,,,,,,,bd58a132-1e43-4063-8c2d-146ef0a6fe2f,880,,,"[32.5, 8.9]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,,Left Center Back,44,Denmark,776,"['9055a9c9-9c1e-4875-8c9b-334db5748455', 'b02aecde-b5a4-405f-b66e-776f1b33aef8']",27,,,,,,,,,,,,,,,,Denmark,00:21:27.162,Carry,,32.5,8.9,,,,,
,,,"[9.7, 44.7]",,,,,,,,,,0.602055,,,,,,,,,,,,,,,,,2e469691-c621-4279-8aa8-ab9341c60003,883,,,"[8.3, 41.2]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,,Goalkeeper,44,Denmark,776,"['d6500ed5-0e1c-4143-92f3-2fd1162fd582', 'e0335c44-f332-45ff-94c2-e93e1e16499a']",30,,,,,,,,,,,,,,,,Denmark,00:21:30.920,Carry,,8.3,41.2,,,,,
,,,"[21.4, 52.6]",,,,,,,,,,0.798285,,,,,,,,,,,,,,,,,828d3f60-356b-4eb7-b1fc-65b193cd2d4a,886,,,"[19.4, 54.7]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,,Right Center Back,44,Denmark,776,"['004d5a34-0162-4e1d-bba6-548c85d5fe05', '13742877-d765-41d2-81c8-3a967decc2c4']",32,,,,,,,,,,,,,,,,Denmark,00:21:32.914,Carry,,19.4,54.7,,,,,
,,,"[30.6, 42.4]",,,,,,,,,,0.08,,,,,,,,,,,,,,,,,42bffa8b-4e7d-483c-8629-10594454d7a3,889,,,"[30.6, 42.4]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,,Right Defensive Midfield,44,Denmark,776,"['70519bad-2744-4e01-a9fc-57cef166c1ba', 'de1d08d7-c6b2-4cfd-b220-e12323ca6483']",34,,,,,,,,,,,,,,,,Denmark,00:21:34.940,Carry,,30.6,42.4,,,,,
,,,"[19.7, 54.9]",,,,,,,,,,0.396617,,,,,,,,,,,,,,,,,5e7001c3-d751-46cf-a914-2c52e564b365,892,,,"[19.7, 54.9]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,,Right Center Back,44,Denmark,776,"['28a9e8f8-7a8a-4073-911f-ebfc4623a41e', '3a285eb8-36cf-4d10-a24b-9d6f3ed66b0a']",36,,,,,,,,,,,,,,,,Denmark,00:21:36.423,Carry,,19.7,54.9,,,,,
,,,"[4.6, 45.6]",,,,,,,,,,1.34856,,,,,,,,,,,,,,,,,2c4300e6-52f8-483a-9dce-a9d8d931e08e,895,,,"[6.3, 41.8]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,,Goalkeeper,44,Denmark,776,"['eb4dc9e4-0d29-4cdd-88b3-06cf6ff118ff', 'f15bced4-5494-4443-b1b7-dba603a88305']",38,,,,,,,,,,,,,,,,Denmark,00:21:38.574,Carry,,6.3,41.8,,,,,
,,,"[25.7, 59.5]",,,,,,,,,,5.277024,,,,,,,,,,,,,,,,,9a43e125-94d6-4ebd-b570-356ee9bf7a23,898,,,"[11.2, 63.3]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,,Right Center Back,44,Denmark,776,"['72b9e4b2-f8ec-4c14-94d2-f60a1ad9620a', 'ff682cb0-cafa-4234-9c46-9e8d130762fc']",40,,,,,,,,,,,,,,,,Denmark,00:21:40.904,Carry,,11.2,63.3,,,,,
,,,"[43.5, 76.1]",,,,,,,,,,1.3023,,,,,,,,,,,,,,,,,d8b62677-eb1e-4ff2-874a-9185e137827b,901,,,"[39.7, 76.1]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jens Stryger Larsen,5524.0,,Right Wing Back,44,Denmark,776,"['55346604-ea51-4e4c-9f56-c56b955f793c', '8e4acd30-2780-4eb6-99b5-8afa4aed3cfc']",47,,,,,,,,,,,,,,,,Denmark,00:21:47.273,Carry,,39.7,76.1,,,,,
,,,"[47.2, 63.6]",,,,,,,,,,0.079999,,,,,,,,,,,,,,,,,6b6086e9-0ddd-43f6-9a5b-d7a5c8d27ab4,904,,,"[47.2, 63.6]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,,Right Wing,44,Denmark,776,"['595f71c3-7b4a-4070-a0ec-858353e2be48', 'f213ec9e-5d51-4d12-b4d0-8244531dc488']",49,,,,,,,,,,,,,,,,Denmark,00:21:49.394,Carry,,47.2,63.6,,,,,
,,,"[30.0, 59.8]",,,,,,,,,,0.974046,,,,,,,,,,,,,,,,,de80c6bd-f6ef-4a13-a70e-15edd70828b0,907,,,"[28.9, 67.9]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,,Right Center Back,44,Denmark,776,"['1aa4cccc-9d29-4e2e-8187-54119d3e748b', 'd806300c-f579-4138-9c97-8519ba2b83bb']",51,,,,,,,,,,,,,,,,Denmark,00:21:51.056,Carry,,28.9,67.9,,,,,
,,,"[32.8, 40.1]",,,,,,,,,,3.291988,,,,,,,,,,,,,,,,,93357e0c-df97-4599-b326-9872543a35ad,910,,,"[26.6, 40.1]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,,Center Back,44,Denmark,776,"['105fe95f-083e-49a5-9f91-d29241baea4c', '329b67d1-3c9d-4de5-aaff-d00ccdfafc46']",53,,,,,,,,,,,,,,,,Denmark,00:21:53.633,Carry,,26.6,40.1,,,,,
,,,"[45.5, 43.3]",,,,,,,,,,0.934448,,,,,,,,,,,,,,,,,ec61b099-c11c-4e84-9a59-2ec06ab022dd,913,,,"[50.3, 44.7]",3795221,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Delaney,5527.0,,Left Defensive Midfield,44,Denmark,776,"['3a9a23d8-ce5a-4186-a4b7-5d95017a8dc0', 'abff1cb0-d8df-43df-8981-41c3798e5add']",58,,,,,,,,,,,,,,,,Denmark,00:21:58.163,Carry,,50.3,44.7,,,,,
,,,"[35.4, 35.5]",,,,,,,,,,0.743656,,,,,,,,,,,,,,,,,97158ab1-3de1-4caf-b061-c39d2d39b9d4,916,,,"[35.4, 35.5]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,,Center Back,44,Denmark,776,"['85695d9d-a7e9-4d2e-baa4-7c6a03ad4a91', 'd0fe329c-49f4-4624-9e74-11161562fee9']",0,,,,,,,,,,,,,,,,Denmark,00:22:00.248,Carry,,35.4,35.5,,,,,
,,,"[48.3, 41.2]",,,,,,,,,,0.08,,,,,,,,,,,,,,,,,c08b0d09-4fcd-4946-86a3-7c0fba24deba,920,,,"[48.3, 40.1]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,,Right Defensive Midfield,44,Denmark,776,"['bc8e5546-f42a-457e-9f8f-62c695c24bf7', 'e3121748-fc88-4304-ae8a-41cd1be84b94', 'e90208bc-2614-4b46-a55e-79deeaa7a5eb']",1,,,,,,,,,,,,,,,,Denmark,00:22:01.796,Carry,True,48.3,40.1,,,,,
,,,"[43.7, 51.2]",,,,,,,,,,0.45418102,,,,,,,,,,,,,,,,,1def0a6f-cdc0-48b6-bef4-4b18b2875125,923,,,"[43.7, 51.2]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Delaney,5527.0,,Left Defensive Midfield,44,Denmark,776,"['93402ea1-a1ff-4b2e-8c4e-39fca680a489', 'f31d30ef-40d6-44f5-aaac-1e0d44d446fa']",2,,,,,,,,,,,,,,,,Denmark,00:22:02.843,Carry,,43.7,51.2,,,,,
,,,"[57.7, 72.4]",,,,,,,,,,2.52722,,,,,,,,,,,,,,,,,90a82c37-15e4-47b3-9b49-10e6d5d050b4,926,,,"[56.3, 74.4]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jens Stryger Larsen,5524.0,,Right Wing Back,44,Denmark,776,"['137a7321-6597-45da-b1d3-315f9c5628bf', '918f3236-56bb-4007-9001-a9dc6a005621']",5,,,,,,,,,,,,,,,,Denmark,00:22:05.244,Carry,,56.3,74.4,,,,,
,,,"[42.6, 57.5]",,,,,,,,,,0.346642,,,,,,,,,,,,,,,,,87fea541-0140-407d-8b3f-30e4d4f12450,929,,,"[43.7, 63.3]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,,Right Center Back,44,Denmark,776,"['08e2aec5-132b-4aed-ab7b-b520b8af55bf', '7431f3cb-f2d8-4bcd-8b16-7fe0191d5c67']",9,,,,,,,,,,,,,,,,Denmark,00:22:09.494,Carry,,43.7,63.3,,,,,
,,,"[43.5, 47.3]",,,,,,,,,,5.318086,,,,,,,,,,,,,,,,,4b8bb18c-ee40-4291-aad7-880640508f35,932,,,"[33.4, 38.4]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,,Center Back,44,Denmark,776,"['42cbe0b2-34db-4bb3-9186-ecbd09a3d093', '60d57c46-4cce-4627-83a1-b1fa3216a539']",11,,,,,,,,,,,,,,,,Denmark,00:22:11.644,Carry,,33.4,38.4,,,,,
,,,"[56.3, 40.1]",,,,,,,,,,0.079999,,,,,,,,,,,,,,,,,9cd4d9c4-3877-484d-9897-5f8386eaf99d,936,,,"[55.7, 41.8]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Delaney,5527.0,,Left Defensive Midfield,44,Denmark,776,"['3f4b16e1-0624-4d3b-bc2c-0382e0d38cb8', '9b29a89d-08aa-4b60-afca-05e70cacdbbb', 'c344df4c-0ce9-48f4-b658-8c6c2cbc788d']",18,,,,,,,,,,,,,,,,Denmark,00:22:18.166,Carry,True,55.7,41.8,,,,,
,,,"[49.2, 24.4]",,,,,,,,,,0.08,,,,,,,,,,,,,,,,,3599d522-8471-43bd-91f6-22326b86108b,939,,,"[49.2, 24.4]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,,Right Defensive Midfield,44,Denmark,776,"['729c93c7-95f9-4c2b-992c-a911f18b7627', '9932929f-cd2e-4639-9a8e-92ba17ed0ed9']",20,,,,,,,,,,,,,,,,Denmark,00:22:20.272,Carry,,49.2,24.4,,,,,
,,,"[65.8, 17.2]",,,,,,,,,,0.729915,,,,,,,,,,,,,,,,,0d9d70e1-c205-4e40-af08-226ffdb0ffb9,942,,,"[64.3, 21.8]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,,Left Wing,44,Denmark,776,"['3361ad9a-1c6e-40f9-99f2-1f89e7a66314', '6ba1bd9d-6bc1-4caa-bd3c-6a147dd4f891']",21,,,,,,,,,,,,,,,,Denmark,00:22:21.428,Carry,,64.3,21.8,,,,,
,,,"[87.2, 5.2]",,,,,,,,,,1.794807,,,,,,,,,,,,,,,,,9375bdd0-ba24-40a2-a671-16904b345b18,945,,,"[85.2, 1.8]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,,Left Wing Back,44,Denmark,776,"['19dc20d3-64a6-4cdb-9c52-cc2d0fff91b2', 'a4c5ab86-0cec-4810-a4e9-66f8b726497c']",23,,,,,,,,,,,,,,,,Denmark,00:22:23.726,Carry,,85.2,1.8,,,,,
,,,"[77.2, 2.4]",,,,,,,,,,0.668128,,,,,,,,,,,,,,,,,54e5abe2-cefa-4116-87b5-d7796e89d243,948,,,"[77.2, 2.4]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,,Left Wing,44,Denmark,776,"['14a98de7-233c-44f9-9f2c-657beef3d28e', 'a0c543dd-ce83-4154-95b3-64abf12c1c91']",26,,,,,,,,,,,,,,,,Denmark,00:22:26.383,Carry,,77.2,2.4,,,,,
,,,"[74.6, 14.9]",,,,,,,,,,3.30899,,,,,,,,,,,,,,,,,e0b26991-4f99-4dc4-99a8-28b06368f191,951,,,"[62.9, 7.1]",3795221,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,,Right Defensive Midfield,44,Denmark,776,"['5081fc2a-4e2e-474b-a60d-72780ad1007b', '5cbc92c6-8b04-4972-8e7f-4906f961d6b3']",28,,,,,,,,,,,,,,,,Denmark,00:22:28.863,Carry,,62.9,7.1,,,,,
