ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,"[49.0, 31.0]",,,,,,,,,,,,1.342165,,,,,,,,,,,,ae222c17-d282-4482-9077-79bd70d1d01b,724,,,"[49.7, 36.3]",3788744,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,42,Switzerland,773,"['34b79d54-e0c3-47b4-b96b-0f45764285e7', '59278642-78c9-44a3-b3fd-71285c647a8a', 'a6241e8c-de5c-478c-afea-1d0a7e0d8ba2']",24,,,,,,,,,,,,,,Switzerland,00:22:24.222,Carry,True,49.7,36.3,,,,,
,,,,"[70.6, 10.4]",,,,,,,,,,,,1.467603,,,,,,,,,,,,8a951b0a-c391-4c4e-b481-97fbac45f674,728,,,"[70.6, 10.4]",3788744,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,42,Switzerland,773,"['0f7b26d7-42c6-48ff-a2a5-670b0f559fb1', '7422aa74-a0ea-4943-a7fd-789b29f92db9']",27,,,,,,,,,,,,,,Switzerland,00:22:27.319,Carry,,70.6,10.4,,,,,
,,,,"[73.6, 12.1]",,,,,,,,,,,,1.508366,,,,,,,,,,,,008a2efb-819b-4813-afc3-9c1b3bf1e196,734,,,"[74.9, 12.4]",3788744,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,42,Switzerland,773,"['0c1ae11f-5d41-49bf-84cf-8e4121b72858', '89010a75-7039-46c3-839b-2760b0b37f9f']",30,,,,,,,,,,,,,,Switzerland,00:22:30.516,Carry,,74.9,12.4,,,,,
,,,,"[50.1, 28.8]",,,,,,,,,,,,0.656371,,,,,,,,,,,,61e44ed9-148d-42da-9588-467fdd94d3fd,743,,,"[50.5, 28.2]",3788744,23,,,,,,,,,,,,,,,,,,,,,,,1,Other,Fabian Lukas Schär,5537.0,Center Back,44,Switzerland,773,"['3dee883f-249a-4027-80d5-0dfbc6becdb6', '46518ef5-0f32-440f-8cc1-5b56f5090162']",19,,,,,,,,,,,,,,Switzerland,00:23:19.915,Carry,,50.5,28.2,,,,,
,,,,"[65.1, 15.8]",,,,,,,,,,,,3.113828,,,,,,,,,,,,1071f8d7-f59d-434a-b213-fb8e551dc938,746,,,"[56.5, 19.8]",3788744,23,,,,,,,,,,,,,,,,,,,,,,,1,Other,Manuel Obafemi Akanji,5549.0,Left Center Back,44,Switzerland,773,"['6d1cfec0-7c65-49fd-8cf7-440c50ddad47', '7dd66540-e3aa-42be-a764-a2bbc888db60']",22,,,,,,,,,,,,,,Switzerland,00:23:22.117,Carry,,56.5,19.8,,,,,
,,,,"[64.6, 41.5]",,,,,,,,,,,,1.810705,,,,,,,,,,,,ff3de6e1-75bc-4a31-874c-f659aad652ef,749,,,"[56.1, 36.3]",3788744,23,,,,,,,,,,,,,,,,,,,,,,,1,Other,Fabian Lukas Schär,5537.0,Center Back,44,Switzerland,773,"['4b2af3e8-5c53-4b7c-a2fd-0b50cd6e421c', 'c44c018d-d44c-4452-adaf-a0469c35436c']",26,,,,,,,,,,,,,,Switzerland,00:23:26.613,Carry,,56.1,36.3,,,,,
,,,,"[63.1, 61.3]",,,,,,,,,,,,1.170207,,,,,,,,,,,,242d979c-c63f-43af-b833-e4b0bcfd8383,752,,,"[61.4, 58.8]",3788744,23,,,,,,,,,,,,,,,,,,,,,,,1,Other,Remo Freuler,6983.0,Right Defensive Midfield,44,Switzerland,773,"['3a82b66f-c256-4764-8952-faf834d66420', '7cffb494-11bd-45b6-9360-dd3d1c33b120']",29,,,,,,,,,,,,,,Switzerland,00:23:29.688,Carry,,61.4,58.8,,,,,
,,,,"[70.0, 79.1]",,,,,,,,,,,,0.920471,,,,,,,,,,,,03955680-4428-4ded-9a71-28514de31701,755,,,"[68.9, 77.8]",3788744,23,,,,,,,,,,,,,,,,,,,,,,,1,Other,Nico Elvedi,8814.0,Right Center Back,44,Switzerland,773,"['12d8a38c-f709-4963-be53-151bc4cf586c', '85a18837-5917-4a67-8269-1f5b3b2a3ae3']",32,,,,,,,,,,,,,,Switzerland,00:23:32.068,Carry,,68.9,77.8,,,,,
,,,,"[109.8, 73.1]",,,,,,,,,,,,5.387913,,,,,,,,,,,,eb4ee572-c66c-4684-9002-45b896f7b201,758,,,"[109.8, 79.5]",3788744,23,,,,,,,,,,,,,,,,,,,,,,,1,Other,Haris Seferović,5543.0,Right Center Forward,44,Switzerland,773,"['2fc1aef3-9687-4936-aeea-deab1fd133cb', 'a8a645b5-9732-468f-94a9-c372abd1b3d2']",35,,,,,,,,,,,,,,Switzerland,00:23:35.440,Carry,,109.8,79.5,,,,,
,,,,"[91.6, 74.6]",,,,,,,,,,,,0.634479,,,,,,,,,,,,56c45343-fa8c-4723-a556-71a3a00eb95c,761,,,"[89.2, 75.7]",3788744,23,,,,,,,,,,,,,,,,,,,,,,,1,Other,Nico Elvedi,8814.0,Right Center Back,44,Switzerland,773,"['62233053-cc42-410d-81dc-a3ac48873876', 'd225a5e6-e42b-40d6-af86-b2bdb7ec09e8']",42,,,,,,,,,,,,,,Switzerland,00:23:42.097,Carry,,89.2,75.7,,,,,
,,,,"[99.9, 58.6]",,,,,,,,,,,,3.409075,,,,,,,,,,,,be9ec20a-1230-4f58-9823-828e22f4c04d,764,,,"[84.1, 69.0]",3788744,23,,,,,,,,,,,,,,,,,,,,,,,1,Other,Remo Freuler,6983.0,Right Defensive Midfield,44,Switzerland,773,"['195f63ca-0509-485f-bf56-779880f0804a', '6bfb6129-50e8-4455-95a2-fafbb77f97ca']",43,,,,,,,,,,,,,,Switzerland,00:23:43.639,Carry,,84.1,69.0,,,,,
,,,,"[107.6, 68.4]",,,,,,,,,,,,0.86542,,,,,,,,,,,,fb554824-9965-4881-a6df-4fb96c4ea108,767,,,"[105.1, 68.6]",3788744,23,,,,,,,,,,,,,,,,,,,,,,,1,Other,Haris Seferović,5543.0,Right Center Forward,44,Switzerland,773,"['62576089-37d1-449e-b813-75c3fa0e9807', 'd422f60c-44cb-41a5-8f21-2cdf95fda69b']",48,,,,,,,,,,,,,,Switzerland,00:23:48.249,Carry,,105.1,68.6,,,,,
,,,,"[28.3, 35.2]",,,,,,,,,,,,1.727484,,,,,,,,,,,,5ff68d3a-a706-461d-8958-6fafcffdc787,781,,,"[27.2, 39.7]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joseff Morrell,22074.0,Right Center Midfield,45,Wales,907,"['536f3ac0-0921-495f-9339-2bc71fd0fc66', 'a5b808ce-d29d-43e2-be6a-36a54c040be1', 'bb209a3f-91ed-4e04-b7e5-c0a7a92de958']",15,,,,,,,,,,,,,,Wales,00:24:15.507,Carry,True,27.2,39.7,,,,,
,,,,"[41.8, 2.7]",,,,,,,,,,,,2.510733,,,,,,,,,,,,6ecd7207-7663-4221-85d0-088f688bce72,785,,,"[36.2, 3.1]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ben Davies,3086.0,Left Back,45,Wales,907,"['d1049f4a-bf2d-43fc-b436-c0815d194343', 'fc9aa19d-6a19-46b9-8e31-53d29b867aed']",19,,,,,,,,,,,,,,Wales,00:24:19.466,Carry,,36.2,3.1,,,,,
,,,,"[18.9, 21.1]",,,,,,,,,,,,1.258304,,,,,,,,,,,,c329f06c-be0c-44f9-96c8-04c4624d2e3e,788,,,"[21.5, 16.4]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Rodon,11250.0,Left Center Back,45,Wales,907,"['4151dc12-f32f-4088-8f4e-766ee3cba195', 'e0fb798a-94f6-4b74-8c60-b376e42d5a4d']",23,,,,,,,,,,,,,,Wales,00:24:23.725,Carry,,21.5,16.4,,,,,
,,,,"[14.2, 57.3]",,,,,,,,,,,,1.618398,,,,,,,,,,,,12d0b461-3a87-4dff-94de-33e8549e52a9,791,,,"[13.1, 58.8]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chris Mepham,4767.0,Right Center Back,45,Wales,907,"['04bc5be3-f8d0-470c-9f12-a7aa16c020d8', '1beda206-408d-4555-a22f-ef922abda1c8']",27,,,,,,,,,,,,,,Wales,00:24:27.266,Carry,,13.1,58.8,,,,,
,,,,"[28.3, 72.2]",,,,,,,,,,,,2.282667,,,,,,,,,,,,1d31a3a8-d281-4b71-93c9-f03465b2bb5f,794,,,"[27.9, 72.2]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Connor Roberts,4774.0,Right Back,45,Wales,907,"['7f4456ed-7941-4966-8858-2afb5fb40491', 'faebb1de-a1d4-451c-9522-f769978526a2']",30,,,,,,,,,,,,,,Wales,00:24:30.147,Carry,,27.9,72.2,,,,,
,,,,"[34.3, 60.0]",,,,,,,,,,,,1.038758,,,,,,,,,,,,0f6b673c-ca17-4c22-9316-580c23195334,797,,,"[34.3, 60.0]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Allen,10931.0,Center Defensive Midfield,45,Wales,907,"['057ac276-5f69-48a8-a1b4-124f3d013d84', '63d0251b-2432-4dd7-94f5-309c809f16b5']",33,,,,,,,,,,,,,,Wales,00:24:33.243,Carry,,34.3,60.0,,,,,
,,,,"[28.3, 20.5]",,,,,,,,,,,,3.745139,,,,,,,,,,,,355a362d-59d2-468c-9411-956a5850a359,803,,,"[14.4, 8.9]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,46,Switzerland,773,"['3879ce1e-b03c-4935-bc82-8b085fa740aa', 'b74116b8-e797-4514-8417-ba1637839c8f']",42,,,,,,,,,,,,,,Switzerland,00:24:42.913,Carry,,14.4,8.9,,,,,
,,,,"[28.7, 37.4]",,,,,,,,,,,,2.689657,,,,,,,,,,,,f3b8e99c-f707-4880-a7bb-ae824ebf30c9,806,,,"[28.7, 37.4]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Center Back,46,Switzerland,773,"['418ad964-5576-4fba-8507-fc89d86a4eb8', 'd916cde6-e7be-4804-b11a-50bd4a40dbe6']",47,,,,,,,,,,,,,,Switzerland,00:24:47.714,Carry,,28.7,37.4,,,,,
,,,,"[37.5, 34.0]",,,,,,,,,,,,0.76088,,,,,,,,,,,,86249c8d-afc1-4418-98e9-49e835a6c3fe,809,,,"[36.8, 34.0]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,46,Switzerland,773,"['554d7494-1331-4142-b4bd-416460ff8bb5', '9866b43f-5fa7-4ef5-b84e-c141ce8df39c']",51,,,,,,,,,,,,,,Switzerland,00:24:51.323,Carry,,36.8,34.0,,,,,
,,,,"[41.5, 48.1]",,,,,,,,,,,,1.447664,,,,,,,,,,,,85240c17-5979-4470-906d-a64a2db91a73,812,,,"[36.0, 45.9]",3788744,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Center Back,46,Switzerland,773,"['3353bd31-27b0-41ae-8faa-5a8d5ee26d64', 'a4c8b725-ac31-4d00-9d84-55c1357ffdc0']",54,,,,,,,,,,,,,,Switzerland,00:24:54.348,Carry,,36.0,45.9,,,,,
,,,,"[26.8, 9.3]",,,,,,,,,,,,0.50861,,,,,,,,,,,,600e41cf-ccc1-48bd-a222-4981427e7528,817,,,"[25.5, 9.3]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,47,Wales,907,"['b6ab2818-a689-43a3-8cf6-c369f5419b38', 'e4f8c916-2284-4e29-ab21-458fe368844c']",0,,,,,,,,,,,,,,Wales,00:25:00.998,Carry,,25.5,9.3,,,,,
,,,,"[46.5, 17.0]",,,,,,,,,,,,1.449093,,,,,,,,,,,,ea157617-cb6d-411e-8c12-9c08d71d6226,822,,,"[42.6, 15.8]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,47,Wales,907,"['44b675c0-22e0-4240-aef1-30dea52b0caf', '574bafd3-ebc5-47b0-80d7-f4b4ee6a9a9d', '625b60e1-ed66-42f6-8b49-0c41f8d02974']",7,,,,,,,,,,,,,,Wales,00:25:07.248,Carry,True,42.6,15.8,,,,,
,,,,"[68.5, 70.1]",,,,,,,,,,,,0.509128,,,,,,,,,,,,8e8aa663-061c-4f02-8391-b5f93610e769,831,,,"[68.5, 70.1]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,48,Switzerland,773,"['3991732b-9277-481e-b216-d47428697460', '96bc7c19-0a78-474d-ba24-b169052c1495']",12,,,,,,,,,,,,,,Switzerland,00:25:12.905,Carry,,68.5,70.1,,,,,
,,,,"[65.9, 61.6]",,,,,,,,,,,,0.979769,,,,,,,,,,,,f7aefd02-4199-4171-b453-030aec2d34d2,834,,,"[68.7, 61.8]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,48,Switzerland,773,"['784a8db0-debb-4a76-b98c-db3d86250c36', '809f76fa-05cb-476d-9bf9-a73cea084fa1']",14,,,,,,,,,,,,,,Switzerland,00:25:14.165,Carry,,68.7,61.8,,,,,
,,,,"[56.3, 52.1]",,,,,,,,,,,,1.939214,,,,,,,,,,,,4e21f8c3-8a1c-4e47-b21d-b52e15520bba,837,,,"[55.4, 52.4]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Center Back,48,Switzerland,773,"['38571747-b49d-4f83-bfc9-a55549f7ff10', '967a6855-27d2-4db6-a63a-6fa3ef0f9ae6']",16,,,,,,,,,,,,,,Switzerland,00:25:16.405,Carry,,55.4,52.4,,,,,
,,,,"[65.1, 56.6]",,,,,,,,,,,,0.769827,,,,,,,,,,,,a3af94a0-b274-4318-b0de-c581bdd1d47d,840,,,"[65.1, 56.6]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,48,Switzerland,773,"['a99f20fd-e6be-48b0-b139-81eb4a19705c', 'c2272cd0-b36f-404d-812f-02d39b692743']",19,,,,,,,,,,,,,,Switzerland,00:25:19.091,Carry,,65.1,56.6,,,,,
,,,,"[71.3, 68.0]",,,,,,,,,,,,4.275219,,,,,,,,,,,,a0efe6b3-9f18-450d-8591-8ca426e557e0,843,,,"[62.3, 65.2]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,48,Switzerland,773,"['2ad5ba36-26a9-4f71-98fe-16646076adc6', '805c20c2-14e4-455d-b689-fba6713f2d48']",21,,,,,,,,,,,,,,Switzerland,00:25:21.079,Carry,,62.3,65.2,,,,,
,,,,"[69.8, 60.9]",,,,,,,,,,,,4.481105,,,,,,,,,,,,a20d6129-3327-4a43-b7d4-a93fd4209910,846,,,"[56.9, 57.5]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Center Back,48,Switzerland,773,"['3bf707be-0e6a-4024-840d-0bbad0ddb282', '6d282b80-c916-4d4e-be8f-e00cc62113ee', 'e4d03181-9cc3-42df-8698-1babbe7509eb']",26,,,,,,,,,,,,,,Switzerland,00:25:26.966,Carry,True,56.9,57.5,,,,,
,,,,"[92.0, 56.0]",,,,,,,,,,,,1.622795,,,,,,,,,,,,244eb587-0208-42ad-b193-80ca9c677876,851,,,"[85.8, 59.2]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,48,Switzerland,773,"['03d08e74-d242-42e5-b685-cc0a8e4fcd7a', '7716245e-39c2-49e2-821c-50046eaaee28', 'e235a6dc-2a69-4b44-ab30-d0d3ae2328ed']",32,,,,,,,,,,,,,,Switzerland,00:25:32.242,Carry,True,85.8,59.2,,,,,
,,,,"[99.9, 48.3]",,,,,,,,,,,,0.631572,,,,,,,,,,,,cc46c19b-04d2-4c27-a41c-ca403e9da345,854,,,"[99.9, 48.3]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,48,Switzerland,773,"['23373ec8-dea4-44f3-8fa8-5bfdcd5d0605', '96d9a106-554c-4da2-818a-d8a04fa20aa7']",34,,,,,,,,,,,,,,Switzerland,00:25:34.640,Carry,,99.9,48.3,,,,,
,,,,"[11.0, 30.7]",,,,,,,,,,,,0.560511,,,,,,,,,,,,674a5862-39f9-4035-8738-17c63312c9f9,858,,,"[12.5, 29.9]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Center Midfield,49,Wales,907,"['54648852-4a14-42cc-bcff-cbd12e72dbd6', 'ca66db84-af9f-4e3f-be70-b8afb14b60c1']",36,,,,,,,,,,,,,,Wales,00:25:36.361,Carry,,12.5,29.9,,,,,
,,,,"[65.1, 38.0]",,,,,,,,,,,,2.127622,,,,,,,,,,,,c036adb7-4ac9-4741-a47e-9b0ffbf43a2e,867,,,"[63.4, 34.4]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,50,Switzerland,773,"['70cbd614-80bb-4285-9799-e3b31a8beab9', 'db94c3dd-028c-4ded-8b4a-77cf144adfa0']",42,,,,,,,,,,,,,,Switzerland,00:25:42.644,Carry,,63.4,34.4,,,,,
,,,,"[77.0, 53.6]",,,,,,,,,,,,1.038202,,,,,,,,,,,,85c1aeee-e65f-42d4-b7b8-76b0f94e9afd,870,,,"[78.5, 52.8]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,50,Switzerland,773,"['97554786-1929-4ac6-a464-78c6b6b5a506', 'b6ca9178-c4f8-4d1c-9a4b-5530081f1052', 'f64359c8-97d4-4145-8342-fe27dfea0909']",45,,,,,,,,,,,,,,Switzerland,00:25:45.635,Carry,True,78.5,52.8,,,,,
,,,,"[71.7, 65.2]",,,,,,,,,,,,1.42575,,,,,,,,,,,,6b0905ef-cc7f-4a9c-9c73-373578f1aa3a,874,,,"[65.3, 61.3]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,50,Switzerland,773,"['6e05ca06-3134-48c6-b248-b2e00ff90793', 'b2a4086a-6ae1-4038-9a0b-a0bacb5426ef']",48,,,,,,,,,,,,,,Switzerland,00:25:48.008,Carry,,65.3,61.3,,,,,
,,,,"[70.4, 56.9]",,,,,,,,,,,,4.282181,,,,,,,,,,,,2c4c7319-bb72-4d72-b556-4f142752561b,877,,,"[72.3, 57.7]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,50,Switzerland,773,"['5254dcb4-10fc-4f24-922b-01d3226afd2d', '65d65c5c-23eb-480c-b439-5c17d1dae3e1']",50,,,,,,,,,,,,,,Switzerland,00:25:50.245,Carry,,72.3,57.7,,,,,
,,,,"[63.4, 48.5]",,,,,,,,,,,,0.528156,,,,,,,,,,,,9e586c58-8851-48b8-9f1f-d1e426330dbe,880,,,"[63.4, 49.6]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Center Back,50,Switzerland,773,"['11afd144-463a-42f2-947f-cb3bc80fd11a', '2c35c370-d6d2-4054-9009-9a3bfdcbdc62']",55,,,,,,,,,,,,,,Switzerland,00:25:55.469,Carry,,63.4,49.6,,,,,
,,,,"[70.0, 21.3]",,,,,,,,,,,,2.26685,,,,,,,,,,,,0390675f-50bd-4ce4-8e82-6e1aa6f6a801,883,,,"[64.2, 30.5]",3788744,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,50,Switzerland,773,"['30923b2e-c16a-4e46-b6d1-08acaa3fa4b2', 'c0483c8b-b691-469a-8238-f5a55c9614a0']",57,,,,,,,,,,,,,,Switzerland,00:25:57.267,Carry,,64.2,30.5,,,,,
,,,,"[82.4, 18.3]",,,,,,,,,,,,2.753669,,,,,,,,,,,,a19193e4-be7e-4300-83e9-8e2d93c83a12,886,,,"[83.5, 9.4]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,50,Switzerland,773,"['4acf6492-a4a6-4d4e-8f1b-e575b10909be', '59b6ddfd-a781-4c0f-b5c0-db40d5532d27']",0,,,,,,,,,,,,,,Switzerland,00:26:00.843,Carry,,83.5,9.4,,,,,
,,,,"[73.0, 34.0]",,,,,,,,,,,,1.141959,,,,,,,,,,,,b99f3e69-6cbc-49f1-aa5c-da0fc6997041,889,,,"[73.0, 34.0]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,50,Switzerland,773,"['1eb0957b-c2df-47db-a1f9-6dd2af6665e7', 'd96dea0f-8fab-4007-a4cf-43a0bfe2012f']",4,,,,,,,,,,,,,,Switzerland,00:26:04.971,Carry,,73.0,34.0,,,,,
,,,,"[79.0, 56.6]",,,,,,,,,,,,2.105658,,,,,,,,,,,,1a45d147-afe7-4f56-954e-a9fd1bc3a67c,892,,,"[76.2, 53.2]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,50,Switzerland,773,"['1905fb72-f85b-4290-b9c1-7f61a95e6bcb', 'cfae6b96-527a-4c48-9c5a-9e305052595c']",6,,,,,,,,,,,,,,Switzerland,00:26:06.932,Carry,,76.2,53.2,,,,,
,,,,"[98.4, 76.1]",,,,,,,,,,,,1.508394,,,,,,,,,,,,d8866683-debb-4f0f-a731-ce0884ea3c97,895,,,"[93.1, 77.8]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Mbabu,16027.0,Right Wing Back,50,Switzerland,773,"['7281d4f6-fc31-4ee5-82a7-aa30bf48e2a9', 'b4b1d10f-bcc5-4459-8947-027021562d81']",10,,,,,,,,,,,,,,Switzerland,00:26:10.452,Carry,,93.1,77.8,,,,,
,,,,"[102.7, 48.3]",,,,,,,,,,,,1.402264,,,,,,,,,,,,f2292334-a2e4-4588-a672-76247aa761f3,899,,,"[108.1, 53.6]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,50,Switzerland,773,"['318ccf6a-ce2a-42d8-b64b-741b31a4d273', '9cf68bbf-0e2d-4aae-b0d3-57fa1be2371c', 'c26836bb-826b-4936-bea7-264fdd96d95b', 'e42c78c9-684e-4577-870a-5c330ee05ff6']",13,,,,,,,,,,,,,,Switzerland,00:26:13.340,Carry,True,108.1,53.6,,,,,
,,,,"[34.7, 1.9]",,,,,,,,,,,,1.170961,,,,,,,,,,,,a1d524d0-56fa-4f88-8579-08eb66f90a4c,907,,,"[34.7, 1.9]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ben Davies,3086.0,Left Back,51,Wales,907,"['20883ff8-94d7-414a-afc6-3198a9818171', '9d355c28-4287-4e69-bd64-18365d2be180']",46,,,,,,,,,,,,,,Wales,00:26:46.973,Carry,,34.7,1.9,,,,,
,,,,"[18.7, 27.5]",,,,,,,,,,,,1.436354,,,,,,,,,,,,25f179c9-1681-4448-af88-e9bb7a1815b0,910,,,"[21.0, 25.8]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Rodon,11250.0,Left Center Back,51,Wales,907,"['1b578393-9495-49b3-a770-a3b03fce4cb4', '4183e69e-5c49-4fe6-aa10-d04e7b511230']",50,,,,,,,,,,,,,,Wales,00:26:50.122,Carry,,21.0,25.8,,,,,
,,,,"[21.2, 53.2]",,,,,,,,,,,,0.692702,,,,,,,,,,,,af4f0923-9a2a-41bb-bfe1-d64b1048d233,913,,,"[20.2, 51.5]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chris Mepham,4767.0,Right Center Back,51,Wales,907,"['2c021bc5-f4ce-4722-ad31-cf0e55fa3aed', 'a830d48e-2168-4f72-96b6-74b571cb484e']",52,,,,,,,,,,,,,,Wales,00:26:52.751,Carry,,20.2,51.5,,,,,
,,,,"[34.9, 70.7]",,,,,,,,,,,,1.216035,,,,,,,,,,,,a05476d5-a3f2-4446-9d97-37aa798b45a3,916,,,"[33.9, 70.3]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Allen,10931.0,Center Defensive Midfield,51,Wales,907,"['203d0a73-1eae-4c11-8206-d10fee0fb32c', 'eac269cc-5f99-463a-91eb-645b9a58401b']",54,,,,,,,,,,,,,,Wales,00:26:54.864,Carry,,33.9,70.3,,,,,
,,,,"[42.0, 60.7]",,,,,,,,,,,,1.970185,,,,,,,,,,,,e62fe354-78bd-4c8a-b12e-a209a2755dbe,919,,,"[53.1, 62.2]",3788744,26,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gareth Frank Bale,6399.0,Right Midfield,51,Wales,907,"['348c0f2c-8cc8-45df-b5c1-f12105e9ebc4', '631f793e-9d9b-4b3d-ac11-7c5b5ef09a22', 'f034286c-664b-46f0-afbf-63328deea684']",57,,,,,,,,,,,,,,Wales,00:26:57.086,Carry,True,53.1,62.2,,,,,
,,,,"[29.4, 27.5]",,,,,,,,,,,,2.08156,,,,,,,,,,,,e8ad4f5a-14ed-4927-a772-83bb74738f08,923,,,"[23.8, 28.2]",3788744,27,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Rodon,11250.0,Left Center Back,51,Wales,907,"['948ac84d-f971-4ba1-be87-77d07b3ed071', 'af6e0767-52b7-4cba-a968-c2b5d0bfc6e7']",0,,,,,,,,,,,,,,Wales,00:27:00.752,Carry,,23.8,28.2,,,,,
