bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,"[65.3, 12.4]",,,,,,,,,,,,2.354822,,,,,,,,,,,,,,98a7ba2e-8cbd-4d9f-9f86-75610122256c,1455,,"[65.3, 12.4]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Hubočan,4421.0,Left Back,69,Slovakia,908,"['8324932e-f1b4-491d-9cea-1dd1f0845397', '857aa8d3-b3e4-4678-8acc-7629bd7cb4f3']",23,,,,,,,,,,,,,,,Slovakia,00:33:23.675,Carry,,65.3,12.4,,,,,
,,,,"[77.4, 6.0]",,,,,,,,,,,,0.039998002,,,,,,,,,,,,,,e63c2667-b86e-477c-b16f-71890dc082b3,1458,,"[77.4, 6.0]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Róbert Mak,16307.0,Left Wing,69,Slovakia,908,"['20c4cb61-7dca-4e4f-92e5-bb533fa015e1', 'e0856b4b-102b-4456-8f75-43bcb7ae8948']",26,,,,,,,,,,,,,,,Slovakia,00:33:26.983,Carry,,77.4,6.0,,,,,
,,,,"[85.3, 23.5]",,,,,,,,,,,,0.116954,,,,,,,,,,,,,,98187049-5ab1-4b1b-8527-7f1af9174318,1462,,"[86.0, 24.5]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ondrej Duda,8967.0,Center Forward,69,Slovakia,908,"['5a757f7f-9025-4ba5-badc-f3f636cfdb4e', '68a54ad6-4293-46ee-ba49-a929741145da', '815b547e-e32e-4408-9088-d040da910773']",27,,,,,,,,,,,,,,,Slovakia,00:33:27.892,Carry,True,86.0,24.5,,,,,
,,,,"[62.6, 26.5]",,,,,,,,,,,,2.830154,,,,,,,,,,,,,,d749c21d-e30e-4a01-9b5c-ca489730d6b1,1465,,"[62.5, 15.2]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Hubočan,4421.0,Left Back,69,Slovakia,908,"['3255b6e4-9621-4e30-95c9-512b2f138f16', 'abc07f52-d533-4e7c-a822-f1b037fd5442']",29,,,,,,,,,,,,,,,Slovakia,00:33:29.683,Carry,,62.5,15.2,,,,,
,,,,"[53.3, 50.7]",,,,,,,,,,,,2.310916,,,,,,,,,,,,,,f3269b42-a838-4209-9164-feb048041467,1468,,"[53.3, 50.7]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ľubomír Šatka,30397.0,Right Center Back,69,Slovakia,908,"['0c586bec-bdae-43e3-845b-adf9800ee4ec', '5e667008-f1e7-4bc7-8dcf-af37bc12cdab']",34,,,,,,,,,,,,,,,Slovakia,00:33:34.441,Carry,,53.3,50.7,,,,,
,,,,"[53.9, 20.7]",,,,,,,,,,,,1.371321,,,,,,,,,,,,,,94565567-5601-4ffa-858c-334ac9274819,1471,,"[55.1, 26.8]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Škriniar,6990.0,Left Center Back,69,Slovakia,908,"['1d2de7de-e73c-409d-8f17-0434319ab140', 'dcfc3fd3-967e-4cc9-a1fe-ca1a65107eaf']",38,,,,,,,,,,,,,,,Slovakia,00:33:38.159,Carry,,55.1,26.8,,,,,
,,,,"[62.9, 8.8]",,,,,,,,,,,,1.646973,,,,,,,,,,,,,,1786dcc2-69aa-4d2a-91f8-163a75179ad8,1474,,"[61.2, 6.2]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Hubočan,4421.0,Left Back,69,Slovakia,908,"['565a3fd0-0b65-4f8c-aa44-500092b08881', '8a224f74-1850-42d6-8d1c-8a8c046713c9']",40,,,,,,,,,,,,,,,Slovakia,00:33:40.698,Carry,,61.2,6.2,,,,,
,,,,"[73.3, 26.5]",,,,,,,,,,,,0.007467001,,,,,,,,,,,,,,e256f172-dd59-457b-beba-66dcc94e4863,1477,,"[73.3, 26.5]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marek Hamšík,7025.0,Center Attacking Midfield,69,Slovakia,908,"['0e2a166a-f1ec-4113-b260-6e02ebb1d460', 'd8446ef8-2696-484e-82f6-e986627974f7']",43,,,,,,,,,,,,,,,Slovakia,00:33:43.408,Carry,,73.3,26.5,,,,,
,,,,"[65.7, 26.5]",,,,,,,,,,,,0.556796,,,,,,,,,,,,,,96f6cb69-7061-40c1-8e4f-d98bf6d5e877,1481,,"[64.0, 28.3]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrik Hrošovský,16041.0,Left Center Midfield,69,Slovakia,908,"['20171e6d-cdcc-48e7-aed2-9c519bc34987', '353f25ef-41f6-4c4e-ad95-c9d6e2c35ecb', '42b7e786-d972-41fa-bb7e-ac980ac53a2f', 'fd718d51-0c2c-4459-9056-41d330ab6ce1']",44,,,,,,,,,,,,,,,Slovakia,00:33:44.161,Carry,True,64.0,28.3,,,,,
,,,,"[65.7, 26.5]",,,,,,,,,,,,0.348433,,,,,,,,,,,,,,668efd02-3f07-4c90-ae36-fccdcdc63180,1484,,"[65.7, 26.5]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrik Hrošovský,16041.0,Left Center Midfield,69,Slovakia,908,"['165191ed-0132-415a-9422-106af90695dc', '20171e6d-cdcc-48e7-aed2-9c519bc34987', '353f25ef-41f6-4c4e-ad95-c9d6e2c35ecb']",44,,,,,,,,,,,,,,,Slovakia,00:33:44.718,Carry,True,65.7,26.5,,,,,
,,,,"[55.1, 52.9]",,,,,,,,,,,,0.514723,,,,,,,,,,,,,,903da987-fa25-4cad-ac7b-13efe277d650,1490,,"[54.7, 52.5]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Berg,11098.0,Right Center Forward,70,Sweden,790,"['0f15585d-06b8-401c-b1f6-569c38438f24', '3dc78110-0c04-4f7d-8564-a1ff1985b448', 'de2af69e-ad84-4607-b6b8-28b454aef82b']",46,,,,,,,,,,,,,,,Sweden,00:33:46.331,Carry,True,54.7,52.5,,,,,
,,,,"[63.5, 41.8]",,,,,,,,,,,,1.109095,,,,,,,,,,,,,,2246808d-1b35-4d8a-9388-4bc0b7de4267,1495,,"[63.1, 43.7]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Isak,8819.0,Left Center Forward,70,Sweden,790,"['aac66614-23bf-469d-ad74-9b21e180a235', 'b40e83c0-37a9-4ff1-a35a-9212564e1d1b', 'd96f792d-5ed5-4250-ab3a-9fc49cffb526']",48,,,,,,,,,,,,,,,Sweden,00:33:48.915,Carry,True,63.1,43.7,,,,,
,,,,"[63.1, 40.2]",,,,,,,,,,,,0.943588,,,,,,,,,,,,,,2f3707fa-5200-42af-84f2-5a4ddc357086,1500,,"[63.5, 41.8]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Isak,8819.0,Left Center Forward,70,Sweden,790,"['08d04f5a-a386-41ff-85e6-6075276812a7', '281b69ef-1de7-484e-bc29-fbb9160df323', '8c096eac-93ff-43a2-9877-517d293ea001', 'aac66614-23bf-469d-ad74-9b21e180a235', 'b40e83c0-37a9-4ff1-a35a-9212564e1d1b']",50,,,,,,,,,,,,,,,Sweden,00:33:50.024,Carry,True,63.5,41.8,,,,,
,,,,"[59.0, 39.9]",,,,,,,,,,,,1.413919,,,,,,,,,,,,,,0cb9b410-b56f-4eb0-ab8e-67b8ef125c5e,1503,,"[57.0, 39.9]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Hrošovský,16041.0,Left Center Midfield,71,Slovakia,908,"['521e740f-81f0-46dd-8a8c-23e9b177c951', '711f4f59-1b2b-4390-93ea-cf248f9d285e']",50,,,,,,,,,,,,,,,Slovakia,00:33:50.968,Carry,,57.0,39.9,,,,,
,,,,"[83.2, 30.0]",,,,,,,,,,,,2.279853,,,,,,,,,,,,,,9e1d40ee-bc69-4dfe-9a0e-048a8c6f72ae,1506,,"[69.1, 34.1]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Center Attacking Midfield,71,Slovakia,908,"['b31c04c6-023a-453f-a04a-d2ef41809766', 'cf880312-6a88-45b0-84ff-b89785e1393c']",53,,,,,,,,,,,,,,,Slovakia,00:33:53.280,Carry,,69.1,34.1,,,,,
,,,,"[101.3, 10.1]",,,,,,,,,,,,2.340033,,,,,,,,,,,,,,988d8b34-ef3f-4024-a3f0-e647d9367208,1509,,"[98.6, 9.8]",3788761,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ondrej Duda,8967.0,Center Forward,71,Slovakia,908,"['4ea8d5c8-6377-458b-bd97-3052a04c8a6b', 'aaa56a53-ce0d-4743-8da4-8248c007db55']",59,,,,,,,,,,,,,,,Slovakia,00:33:59.066,Carry,,98.6,9.8,,,,,
,,,,"[97.1, 14.8]",,,,,,,,,,,,0.800589,,,,,,,,,,,,,,941e6bef-b40c-4e2b-9d0b-d539bb984266,1512,,"[97.1, 14.5]",3788761,34,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Center Attacking Midfield,71,Slovakia,908,"['83b0ecd5-c9c9-484f-866b-b5cb3e8ef7a7', '9595c419-20c6-4357-9439-15f81e076987']",2,,,,,,,,,,,,,,,Slovakia,00:34:02.130,Carry,,97.1,14.5,,,,,
,,,,"[93.1, 53.1]",,,,,,,,,,,,3.499125,,,,,,,,,,,,,,7af30307-a9f1-41fe-a42f-914b24f3b1cf,1515,,"[99.5, 57.4]",3788761,34,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Pekarík,9722.0,Right Back,71,Slovakia,908,"['3f759694-7611-4125-b020-8b315d13ec87', 'ecbfb589-c673-47d1-87a2-28bc9ea6b33d']",5,,,,,,,,,,,,,,,Slovakia,00:34:05.059,Carry,,99.5,57.4,,,,,
,,,,"[91.7, 61.5]",,,,,,,,,,,,3.876991,,,,,,,,,,,,,,8b198ac2-8805-43d8-ae96-189452246799,1518,,"[75.6, 45.7]",3788761,34,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ľubomír Šatka,30397.0,Right Center Back,71,Slovakia,908,"['a7aacbe5-7a5d-4d3d-9620-74277cc57e90', 'ed658a47-29f4-45f6-b913-dfe4110d38ef']",10,,,,,,,,,,,,,,,Slovakia,00:34:10.276,Carry,,75.6,45.7,,,,,
,,,,"[100.6, 75.2]",,,,,,,,,,,,2.952045,,,,,,,,,,,,,,f64acb00-368d-4db4-9362-940e2b16376f,1521,,"[100.3, 77.7]",3788761,34,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Koscelník,28044.0,Right Wing,71,Slovakia,908,"['5ec97ceb-6191-445a-aaa5-7469f4c33573', '66c4f601-b79d-43eb-a1b6-b737a30be428']",15,,,,,,,,,,,,,,,Slovakia,00:34:15.563,Carry,,100.3,77.7,,,,,
,,,,"[116.7, 49.9]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,7e01a121-486f-4e9f-b77d-0a1745dc9e1b,1525,,"[116.1, 50.7]",3788761,34,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Center Attacking Midfield,71,Slovakia,908,"['33981168-9da2-4def-950c-cae4c7e74364', '770afab3-2d6b-4c0d-b6a1-aec3ae9e8496', '906f7b9d-ee81-44b2-8d0e-81bddc8094a1']",20,,,,,,,,,,,,,,,Slovakia,00:34:20.182,Carry,True,116.1,50.7,,,,,
,,,,"[40.8, 5.8]",,,,,,,,,,,,0.825466,,,,,,,,,,,,,,ab441797-0d09-4a9a-a71a-e85faf455003,1533,,"[44.2, 5.8]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcus Andreas Danielsson,26875.0,Left Center Back,73,Sweden,790,"['772f0004-2b1e-4387-a6c5-e71d2837dc45', 'eb5d2f76-12ab-48c0-aeb2-d916a238464f']",10,,,,,,,,,,,,,,,Sweden,00:35:10.173,Carry,,44.2,5.8,,,,,
,,,,"[43.2, 39.4]",,,,,,,,,,,,2.644277,,,,,,,,,,,,,,243b741a-9050-4735-b5e7-d38a79fd01bb,1536,,"[36.7, 31.5]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Nilsson Lindelöf,3702.0,Right Center Back,73,Sweden,790,"['7951151e-b90d-4441-b001-0a90b59d3381', '8d434483-e065-4651-99f3-3081f066d3ad']",13,,,,,,,,,,,,,,,Sweden,00:35:13.492,Carry,,36.7,31.5,,,,,
,,,,"[48.3, 46.3]",,,,,,,,,,,,2.179434,,,,,,,,,,,,,,4ded3c8f-a464-4c3c-86cb-859eb35fed13,1539,,"[51.5, 49.9]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristoffer Olsson,23444.0,Right Center Midfield,73,Sweden,790,"['00cbfaf8-aecb-4208-a2e7-558e05d25a9d', '4f7b1c58-3050-48a0-a582-6e4627a9544a']",17,,,,,,,,,,,,,,,Sweden,00:35:17.363,Carry,,51.5,49.9,,,,,
,,,,"[44.2, 62.9]",,,,,,,,,,,,0.588917,,,,,,,,,,,,,,cde46419-a2af-459c-aafa-5780041e54c1,1542,,"[43.8, 62.1]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikael Lustig,5612.0,Right Back,73,Sweden,790,"['0f891548-a61f-4364-8ad6-14f7b0d3888b', 'a6696dec-6091-4286-8422-c0b708d33ffc']",20,,,,,,,,,,,,,,,Sweden,00:35:20.813,Carry,,43.8,62.1,,,,,
,,,,"[50.7, 76.8]",,,,,,,,,,,,0.431802,,,,,,,,,,,,,,baaa6ab4-f92c-4732-8912-3b0c78f8eb9b,1545,,"[50.7, 76.8]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Larsson,5617.0,Right Midfield,73,Sweden,790,"['d07d8075-9d7a-4dcb-9257-2099b59b231c', 'fc375b4f-466f-4b2c-b853-627d0bbb6fe5']",22,,,,,,,,,,,,,,,Sweden,00:35:22.741,Carry,,50.7,76.8,,,,,
,,,,"[29.7, 66.6]",,,,,,,,,,,,0.681797,,,,,,,,,,,,,,f6d893da-98c5-45c7-85dc-bf473ca74534,1548,,"[36.3, 70.8]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikael Lustig,5612.0,Right Back,73,Sweden,790,"['0bbf162b-cffd-4392-a113-015037fe548a', '7d43f9a2-1670-4e80-9462-620dd105d17c']",23,,,,,,,,,,,,,,,Sweden,00:35:23.966,Carry,,36.3,70.8,,,,,
,,,,"[9.6, 57.6]",,,,,,,,,,,,1.725128,,,,,,,,,,,,,,b63a1bd9-d851-4572-90fd-963f8fa965d3,1551,,"[6.4, 51.8]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Olsen,5622.0,Goalkeeper,73,Sweden,790,"['de690b3a-8fca-4776-99be-3946ef3f5468', 'e9cfe0c0-4296-4445-bee7-64c1fd91c976', 'fd7f86ec-1c32-4d9a-ac06-434c5e1de56e']",27,,,,,,,,,,,,,,,Sweden,00:35:27.391,Carry,True,6.4,51.8,,,,,
,,,,"[63.5, 17.9]",,,,,,,,,,,,1.544366,,,,,,,,,,,,,,1862895a-6ed8-46e1-9bff-53d36d494532,1560,,"[58.4, 23.0]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Hrošovský,16041.0,Left Center Midfield,74,Slovakia,908,"['5227aeba-6278-4bcb-bdef-b10452f4d192', 'a5122da2-f752-497e-b76b-3d0172018b3b', 'fa05a668-0024-4ac8-aca4-1c6583fdff4c']",33,,,,,,,,,,,,,,,Slovakia,00:35:33.999,Carry,True,58.4,23.0,,,,,
,,,,"[45.4, 15.8]",,,,,,,,,,,,0.622261,,,,,,,,,,,,,,4f395215-7400-4b66-896f-ea565a70a8a7,1564,,"[47.4, 14.9]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Hubočan,4421.0,Left Back,74,Slovakia,908,"['30d1c006-6d7f-4482-9671-51709c188c1c', 'ea908dda-1012-452d-8d25-c2dda51f4f93']",37,,,,,,,,,,,,,,,Slovakia,00:35:37.980,Carry,,47.4,14.9,,,,,
,,,,"[34.3, 28.6]",,,,,,,,,,,,1.403957,,,,,,,,,,,,,,36db96d7-3fc5-4ef9-8612-3a4ae198d516,1567,,"[34.3, 28.6]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Škriniar,6990.0,Left Center Back,74,Slovakia,908,"['05b0dc0e-0667-40f6-946f-6d8063ab91ed', '0fe7aae9-bc91-42cc-ab6d-24576c608dbf']",39,,,,,,,,,,,,,,,Slovakia,00:35:39.761,Carry,,34.3,28.6,,,,,
,,,,"[34.4, 55.5]",,,,,,,,,,,,1.029043,,,,,,,,,,,,,,4c162452-d8ee-4814-b389-753901eb1b0c,1570,,"[34.4, 55.5]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ľubomír Šatka,30397.0,Right Center Back,74,Slovakia,908,"['02a2cc7b-3e1f-48d2-b727-e0cd7053e6c4', 'ab5dad8f-9dff-4b2d-95e7-5bed5ea8c1e1']",42,,,,,,,,,,,,,,,Slovakia,00:35:42.469,Carry,,34.4,55.5,,,,,
,,,,"[43.7, 78.1]",,,,,,,,,,,,1.202072,,,,,,,,,,,,,,c20e977f-a6d4-4676-b1ee-5f4824ff51e6,1573,,"[41.7, 75.2]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Pekarík,9722.0,Right Back,74,Slovakia,908,"['3e837252-881d-4f9a-b649-b8a00156c7e1', '6c58bfbb-49d8-4dcc-8e9f-ea1bd57e1860']",45,,,,,,,,,,,,,,,Slovakia,00:35:45.402,Carry,,41.7,75.2,,,,,
,,,,"[91.1, 58.2]",,,,,,,,,,,,5.028298,,,,,,,,,,,,,,0625296d-39b9-4eb7-8f9b-f3d14c5eb3df,1576,,"[70.8, 71.6]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,74,Slovakia,908,"['2973c38a-cc76-4598-85a2-2eeac8e932f5', 'ee6c2236-168d-4282-82a5-6bfe13e7a114']",48,,,,,,,,,,,,,,,Slovakia,00:35:48.422,Carry,,70.8,71.6,,,,,
,,,,"[98.5, 28.6]",,,,,,,,,,,,5.168213,,,,,,,,,,,,,,712fdf38-cf0c-44a4-b6c1-106e77c1fe5f,1579,,"[106.4, 16.2]",3788761,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Róbert Mak,16307.0,Left Wing,74,Slovakia,908,"['6ce64b0b-339d-4843-9e1c-27e32c55e619', '81e6b74f-cd7a-47ad-ab4f-0ec19a7fb9c7', 'e6056e6b-274d-42d2-82f9-c0efacc97373']",55,,,,,,,,,,,,,,,Slovakia,00:35:55.586,Carry,True,106.4,16.2,,,,,
,,,,"[95.8, 19.0]",,,,,,,,,,,,2.211056,,,,,,,,,,,,,,9f217b84-7eae-4b87-a69b-d8805e211c74,1584,,"[95.2, 19.9]",3788761,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Hubočan,4421.0,Left Back,74,Slovakia,908,"['5654fe4d-2262-49e1-a2a4-35d79b27dc42', 'd8f640bb-7ea7-4de2-9d16-ecd93ffa6588']",1,,,,,,,,,,,,,,,Slovakia,00:36:01.919,Carry,,95.2,19.9,,,,,
,,,,"[95.2, 40.3]",,,,,,,,,,,,1.51279,,,,,,,,,,,,,,97370504-5ad7-4c22-8c24-5a2b49dcd2bc,1591,,"[89.7, 43.8]",3788761,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ľubomír Šatka,30397.0,Right Center Back,74,Slovakia,908,"['520aa9e0-06c6-4e16-bdac-334d461dde1e', '5cbe3881-3b11-4438-ad1a-f7b58b1ce86d', '6d3b82db-2e21-4bb0-bd2c-ddebc3595643']",7,,,,,,,,,,,,,,,Slovakia,00:36:07.896,Carry,True,89.7,43.8,,,,,
,,,,"[105.4, 3.6]",,,,,,,,,,,,4.496055,,,,,,,,,,,,,,778c2451-c1ed-45da-b359-cf898392b538,1604,,"[99.2, 7.7]",3788761,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Róbert Mak,16307.0,Left Wing,74,Slovakia,908,"['299b5660-f07c-4b0c-b2ed-fdb8c913068e', '2b284269-fb70-4a49-9979-902f6d240b08', '2f5cc57d-fea5-4138-a35d-495f3394c47a', 'b564668d-ad04-4e37-bcad-98e9ee4f402b']",15,,,,,,,,,,,,,,,Slovakia,00:36:15.607,Carry,True,99.2,7.7,,,,,
,,,,"[110.5, 6.4]",,,,,,,,,,,,0.674416,,,,,,,,,,,,,,882d2e47-634f-4fb3-8c31-bee1bd563b32,1608,,"[105.4, 3.6]",3788761,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Róbert Mak,16307.0,Left Wing,74,Slovakia,908,"['2f5cc57d-fea5-4138-a35d-495f3394c47a', '5279b552-6be1-4bce-90b3-f1adf06a49ea', 'b2d048dc-3ccb-4c32-9e22-16112ba725f3']",20,,,,,,,,,,,,,,,Slovakia,00:36:20.103,Carry,True,105.4,3.6,,,,,
,,,,"[36.8, 24.4]",,,,,,,,,,,,1.413732,,,,,,,,,,,,,,b32bf16d-8985-44d3-b48e-ef066ef2746a,1624,,"[36.2, 23.1]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Martin Dúbravka,3711.0,Goalkeeper,75,Slovakia,908,"['333b56a3-e7d4-4b01-ab06-10e496440e3f', 'd132a0a9-12da-444c-bd58-bafdd88914a6']",7,,,,,,,,,,,,,,,Slovakia,00:37:07.673,Carry,,36.2,23.1,,,,,
,,,,"[35.3, 71.6]",,,,,,,,,,,,1.767849,,,,,,,,,,,,,,24b699cb-c4e1-4508-93ab-f6613439aaa9,1627,,"[42.7, 73.9]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Peter Pekarík,9722.0,Right Back,75,Slovakia,908,"['6e5f7fb7-8e48-402b-9ff0-c6708cd7e89d', 'cf43d756-0e44-4af6-af4d-73aa2722b411']",11,,,,,,,,,,,,,,,Slovakia,00:37:11.817,Carry,,42.7,73.9,,,,,
,,,,"[20.6, 57.4]",,,,,,,,,,,,2.461914,,,,,,,,,,,,,,ec0ef41f-57d0-424b-b90d-47b99d893f3e,1630,,"[21.6, 47.9]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Martin Dúbravka,3711.0,Goalkeeper,75,Slovakia,908,"['320e5c15-74cb-43b8-8795-066c476bf074', '6c323563-9f53-414d-8b5b-4142f6137716', 'b50cbb64-c817-4f95-942f-dc6330b21d15']",15,,,,,,,,,,,,,,,Slovakia,00:37:15.180,Carry,True,21.6,47.9,,,,,
,,,,"[66.9, 55.0]",,,,,,,,,,,,1.093728,,,,,,,,,,,,,,ccb2deeb-f272-463d-8a88-f6a6c9926bc5,1636,,"[66.9, 55.0]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrik Hrošovský,16041.0,Left Center Midfield,75,Slovakia,908,"['2afd7e40-f734-40b4-9fd6-349e9b8321f2', '51dca036-5168-4aa1-b545-fc8ad865b945']",23,,,,,,,,,,,,,,,Slovakia,00:37:23.237,Carry,,66.9,55.0,,,,,
,,,,"[73.1, 56.7]",,,,,,,,,,,,2.823812,,,,,,,,,,,,,,943c7b7b-5a9e-4051-8570-1a09fb773606,1639,,"[70.8, 65.7]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juraj Kucka,10919.0,Right Center Midfield,75,Slovakia,908,"['47a8c4ae-47af-4476-94d0-c9deaef69a6b', 'a0d51b54-59b8-452a-bd15-a2c0b290889f']",25,,,,,,,,,,,,,,,Slovakia,00:37:25.116,Carry,,70.8,65.7,,,,,
,,,,"[82.0, 59.1]",,,,,,,,,,,,0.239892,,,,,,,,,,,,,,2fb4d77a-433a-4374-9cf0-92fa5dcc1267,1643,,"[82.4, 59.6]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ondrej Duda,8967.0,Center Forward,75,Slovakia,908,"['97e10043-3cea-454d-a150-22b145e8bf29', 'cafe635e-db7b-45cb-a737-1e923921a0e9', 'faf58e5d-6783-4e22-9f9f-18626e10e862']",28,,,,,,,,,,,,,,,Slovakia,00:37:28.566,Carry,True,82.4,59.6,,,,,
,,,,"[69.1, 52.3]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,8109db7b-629c-48cb-ad82-16c369f12e7a,1646,,"[68.3, 52.7]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrik Hrošovský,16041.0,Left Center Midfield,75,Slovakia,908,"['0fefa3d1-9ef0-4e43-a775-c37f85055266', '82603c59-0403-4289-a4a1-752a308cf1c9']",29,,,,,,,,,,,,,,,Slovakia,00:37:29.567,Carry,,68.3,52.7,,,,,
,,,,"[76.3, 62.0]",,,,,,,,,,,,4.722145,,,,,,,,,,,,,,c68ca1a7-e1ce-48d8-a910-41cb9a3cfb25,1649,,"[72.8, 61.3]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ondrej Duda,8967.0,Center Forward,75,Slovakia,908,"['09c754d9-cb8f-4721-8e3f-cffe4264eaad', 'f8867c09-62a5-4859-933c-f28498c64757']",30,,,,,,,,,,,,,,,Slovakia,00:37:30.622,Carry,,72.8,61.3,,,,,
,,,,"[95.8, 20.4]",,,,,,,,,,,,6.652845,,,,,,,,,,,,,,8da8331d-9cf1-42d2-be3b-3a8cc9b3631e,1652,,"[87.5, 20.4]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Róbert Mak,16307.0,Left Wing,75,Slovakia,908,"['1e4cd2b5-2e48-4197-ac59-44b4d41bd9d0', 'c6f5f6a3-ef39-4be8-8d3e-6eb9f182aaf3']",37,,,,,,,,,,,,,,,Slovakia,00:37:37.907,Carry,,87.5,20.4,,,,,
,,,,"[101.0, 31.3]",,,,,,,,,,,,1.808273,,,,,,,,,,,,,,0c7fe197-257c-40fc-9b61-b9dd32bb5613,1655,,"[100.9, 32.8]",3788761,37,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ondrej Duda,8967.0,Center Forward,75,Slovakia,908,"['28467c07-3dfb-4e6e-9229-b659cf70c399', '8bf19e6f-273e-400d-b307-a5ec40267c87', 'eca37c2b-ba96-4c9a-9669-3cbf811f3e3f']",45,,,,,,,,,,,,,,,Slovakia,00:37:45.308,Carry,True,100.9,32.8,,,,,
