50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,1.966441,,,,,,,,,,,b0e2cae1-67c2-4d93-a957-a422ea4b1ebd,2803,,,"[85.0, 67.2]",3794689,81,,,,,-2.0940747,,Right Foot,,,,"[68.5, 38.6]",,Ground Pass,,33.01833,,,,Joe Rodon,,,,,,,2,From Goal Kick,Neco Williams,34794.0,Right Back,135,Wales,907,['54742371-7692-4bdd-89d3-09307a83b75a'],18,,,,,,,,,,,,,,,,,Wales,00:36:18.540,Pass,,85.0,67.2,68.5,38.6,,,
,,,,,,,,,,,,,,,1.415064,,,,,,,,,,,4e117c0a-199e-4fb7-b9a5-0d4838e27075,2806,,,"[67.3, 37.6]",3794689,81,,,,,-1.0778071,,Right Foot,,,,"[77.4, 18.8]",,Ground Pass,,21.341274,,,,Aaron Ramsey,,,,,,,2,From Goal Kick,Joe Rodon,11250.0,Left Center Back,135,Wales,907,['37816b95-a64b-4ebb-a725-eac0d553e9a5'],20,,,,,,,,,,,,,,,,,Wales,00:36:20.910,Pass,,67.3,37.6,77.4,18.8,,,
,,,,,,,,,,,,,,,0.180815,,,,,,,,,,,51b34c88-c9b5-4704-a65b-a6cd2ee1cf9a,2809,,,"[81.9, 14.5]",3794689,81,,,,,-1.240499,,Right Foot,,,,"[83.1, 11.0]",,Ground Pass,,3.7,,Incomplete,,,,,,,,,2,From Goal Kick,Aaron Ramsey,3517.0,Center Attacking Midfield,135,Wales,907,['2e741247-ddb2-4437-85aa-cd82b0a88d56'],25,,,,,,,,,,,,,,,,,Wales,00:36:25.298,Pass,,81.9,14.5,83.1,11.0,,,
,,,,,,,,,,,,,,,1.289516,,,,,,,,,,,ce549014-eeb0-4021-b1f5-e9ff945159a3,2814,,,"[90.0, 2.8]",3794689,81,,,,,3.0690942,,Left Foot,,,,"[72.1, 4.1]",,Low Pass,,17.947145,,,,David Brooks,,,,,,,2,From Goal Kick,Aaron Ramsey,3517.0,Center Attacking Midfield,135,Wales,907,"['0c1d45c1-1759-454e-8f7d-e5fb2f41d953', 'c8cf2f80-7a01-4db4-add1-3db4951b10c0']",27,,,,,,,,,,,,,,,,,Wales,00:36:27.808,Pass,True,90.0,2.8,72.1,4.1,,,
,,,,,,,,,,,,,,,2.479108,,,,,,,,,,,ef47fcee-c36b-4d40-9ec3-b11c2febf0f7,2817,,,"[71.6, 8.1]",3794689,81,,,,,1.9088625,,Left Foot,,,,"[58.1, 46.5]",,Ground Pass,,40.70393,,,,Chris Mepham,,,,,,,2,From Goal Kick,David Brooks,4567.0,Left Wing,135,Wales,907,['8765c385-b107-4f2e-afaa-29dbf21692e2'],31,,,,,,,,,,,,,,,,,Wales,00:36:31.246,Pass,,71.6,8.1,58.1,46.5,,,
,,,,,,,,,,,,,,,1.503322,,,,,,,,,,,25b2aadc-7a36-41b3-9f9e-3f9c05645c6e,2820,,,"[61.6, 47.2]",3794689,81,,,,,1.1464984,,Right Foot,,,,"[73.3, 73.1]",,Ground Pass,,28.420063,,,,Joe Allen,,,,,,,2,From Goal Kick,Chris Mepham,4767.0,Right Center Back,135,Wales,907,['b3850cbf-0953-4aa1-9af5-6bb63888ae10'],34,,,,,,,,,,,,,,,,,Wales,00:36:34.966,Pass,,61.6,47.2,73.3,73.1,,,
,,,,,,,,,,,,,,,1.123638,,,,,,,,,,,3055fa46-201d-4fda-8d21-bd74d00ceb0d,2823,,,"[75.0, 73.1]",3794689,81,,,,,-0.46598405,,Right Foot,,,,"[92.1, 64.5]",,Ground Pass,,19.140795,,,,Tyler Roberts,,,,,,,2,From Goal Kick,Joe Allen,10931.0,Left Defensive Midfield,135,Wales,907,['0e7707d8-e589-47cb-8091-4d80ad421f28'],37,,,,,,,,,,,,,,,,,Wales,00:36:37.675,Pass,,75.0,73.1,92.1,64.5,,,
,,,,,,,,,,,,,,,0.61628,,,,,,,,,,,06dc4ce1-bb5c-404a-9f85-3e28d3ebe2cf,2827,,,"[87.2, 63.6]",3794689,81,,,,,-1.0382922,,Right Foot,,,,"[93.8, 52.4]",,Ground Pass,,13.0,,,,Gareth Frank Bale,,,,,,,2,From Goal Kick,Tyler Roberts,4129.0,Center Forward,135,Wales,907,['9a52be04-f6d4-49ab-aa2a-1e9cc0ca0378'],41,,,,,,,,,,,,,,,,,Wales,00:36:41.917,Pass,,87.2,63.6,93.8,52.4,,,
,,,,,,,,,,,,,,,0.128582,,,,,,,,,,,a14becc5-54d1-4c34-b332-15126ea05371,2830,,,"[95.9, 47.4]",3794689,81,,,,,-1.127348,,Left Foot,,,,"[97.8, 43.4]",,Ground Pass,,4.428318,,Incomplete,,David Brooks,,,,,,,2,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,135,Wales,907,"['8a4e09d2-a15c-4f47-b50e-09fb6b1ba023', 'f882ff3b-fa42-4695-9d58-d8eeb560f9e0']",43,,,,,,,,,,,,,,,,,Wales,00:36:43.465,Pass,,95.9,47.4,97.8,43.4,,,
,,,,,,,,,,,,,,,0.863387,,,,,,,,,,,895b3d13-4341-44db-8ebb-db242b37c5b1,2836,,,"[55.8, 17.0]",3794689,81,,,,,-0.87887496,,Left Foot,,,,"[61.6, 10.0]",,Ground Pass,,9.090654,,,,Andreas Evald Cornelius,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,136,Denmark,776,"['3b67261a-c507-4b0e-a63c-aa31ab50b20e', 'fc79cb4c-750e-4cc1-90e6-999d4ab9c851']",49,,,,,,,,,,,,,,,,,Denmark,00:36:49.455,Pass,True,55.8,17.0,61.6,10.0,,,
,,,,,,,,,,,,,,,1.267384,,,,,,,,,,,079d44bb-e31e-42ac-b122-b761a7150ac3,2847,,,"[85.9, 21.8]",3794689,81,,,,,1.5884624,,Left Foot,,,,"[85.4, 50.1]",,Ground Pass,,28.304417,,,,Joakim Mæhle,,,,,,,2,Regular Play,Andreas Evald Cornelius,5732.0,Center Forward,136,Denmark,776,"['3eeb1108-e712-427c-b7c2-dfd19c9bfb95', '485525b3-b722-4f26-b69d-5299c2a6d064']",57,,,,,,,,,,,,,,,,,Denmark,00:36:57.103,Pass,True,85.9,21.8,85.4,50.1,,,
,,,,,,,,,,,,,,,1.119676,,,,,,,,,,,bdcf822d-58c1-4673-aa97-6c97c4b3e201,2851,,,"[96.1, 45.8]",3794689,82,,,,,0.84547615,,Right Foot,,,,"[108.6, 59.9]",,Ground Pass,,18.843037,,,,Martin Braithwaite Christensen,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Right Wing Back,136,Denmark,776,['d87cae92-30ed-42e3-9d7f-509df0fbd619'],1,,,,,,,,,,,,,,,,,Denmark,00:37:01.653,Pass,,96.1,45.8,108.6,59.9,,,
,,,,,,,,,,,,,,,0.554286,,,,,,,,,,,495fb01e-854a-4b88-b2ab-320c1d8462b4,2854,,,"[114.2, 59.2]",3794689,82,,,,,-1.4718299,,Right Foot,True,,,"[115.6, 45.1]",,Low Pass,,14.169333,,Incomplete,,Joakim Mæhle,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Right Wing,136,Denmark,776,"['24e43bfd-18e2-4ea1-81c9-de95aa452d9e', 'acc696e8-03c6-4117-922b-bd9bbfd9a3ec']",4,,,,,,,,,,,,,,,,,Denmark,00:37:04.439,Pass,,114.2,59.2,115.6,45.1,,,
,,,,,,,,,,,,,,,2.793575,,,,,,,,,,,107b2fa3-8e3b-4e4a-9217-1a685e8dbde1,2857,,,"[120.0, 80.0]",3794689,82,,,,,-1.7031122,,Right Foot,,,,"[112.6, 24.4]",,High Pass,,56.090286,,,True,Pierre-Emile Højbjerg,,,True,Outswinging,,Corner,2,From Corner,Mathias Jensen,18722.0,Left Wing,137,Denmark,776,['e3a28790-4e4c-451d-bf62-e7e3ef72e458'],54,,,,,,,,,,,,,,,,,Denmark,00:37:54.694,Pass,,120.0,80.0,112.6,24.4,,,
,,,,,,,,,,,,,,,0.880126,,,,,,,,,,,59edb932-4a0b-40f7-8ce9-5a6a4c9c0492,2862,,,"[7.0, 44.1]",3794689,83,,True,,,0.5355573,,Right Foot,,,,"[16.1, 49.5]",,Ground Pass,,10.581588,,,,Chris Mepham,,,,,,Goal Kick,2,From Goal Kick,Danny Ward,9914.0,Goalkeeper,138,Wales,907,['5990093e-4f9a-43ee-9ae8-17234d125855'],7,,,,,,,,,,,,,,,,,Wales,00:38:07.200,Pass,,7.0,44.1,16.1,49.5,,,
,,,,,,,,,,,,,,,1.805166,,,,,,,,,,,f5305846-2b95-4e97-862b-e7a545af2110,2864,,,"[32.1, 59.3]",3794689,83,,,,,0.6268486,,Right Foot,,,,"[53.5, 74.8]",,Ground Pass,,26.423664,,,,Neco Williams,,,,,,,2,From Goal Kick,Chris Mepham,4767.0,Right Center Back,138,Wales,907,['7afba552-ab57-4ccc-9c9b-445f86ac8fcf'],12,,,,,,,,,,,,,,,,,Wales,00:38:12.464,Pass,,32.1,59.3,53.5,74.8,,,
,,,,,,,,,,,,,,,0.706073,,,,,,,,,,,81bf731a-3a16-4f83-adbc-38f105390d40,2867,,,"[76.7, 73.1]",3794689,83,,,,,-0.8396926,,Right Foot,,,,"[85.4, 63.4]",,Ground Pass,,13.029965,,,,Tyler Roberts,,,,,,,2,From Goal Kick,Neco Williams,34794.0,Right Back,138,Wales,907,['7174d6b4-a2a4-416f-9664-a217a3776409'],18,,,,,,,,,,,,,,,,,Wales,00:38:18.214,Pass,,76.7,73.1,85.4,63.4,,,
,,,,,,,,,,,,,,,0.801415,,,,,,,,,,,d44dff23-f037-40ae-a136-463fc4e50f78,2870,,,"[81.4, 50.7]",3794689,83,,,,,-1.4556615,,Right Foot,,,,"[83.1, 36.0]",,Ground Pass,,14.797973,,,,Aaron Ramsey,,,,,,,2,From Goal Kick,Tyler Roberts,4129.0,Center Forward,138,Wales,907,['3edd9ddd-d9a0-467a-843a-6b7ac87a9055'],24,,,,,,,,,,,,,,,,,Wales,00:38:24.000,Pass,,81.4,50.7,83.1,36.0,,,
,,,,,,,,,,,,,,,1.938071,,,,,,,,,,,2e96e3ce-0f63-4184-8ebb-6f4dbda12f0d,2874,,,"[82.4, 33.3]",3794689,83,,,,,-1.3740976,,Right Foot,,,,"[87.9, 5.7]",,Ground Pass,,28.142672,,,,Ben Davies,,,,,,,2,From Goal Kick,Aaron Ramsey,3517.0,Center Attacking Midfield,138,Wales,907,['f376961b-31b0-403f-ba6b-001b0ecee083'],26,,,,,,,,,,,,,,,,,Wales,00:38:26.368,Pass,,82.4,33.3,87.9,5.7,,,
,,,,,,,,,,,,,,,0.872872,,,,,,,,,,,a3c4c785-d4e7-4665-9ee5-69d6d19718cf,2877,,,"[90.7, 2.1]",3794689,83,,,,,1.8102092,,Left Foot,,,,"[87.6, 14.8]",,Ground Pass,,13.072873,,,,Gareth Frank Bale,,,,,,,2,From Goal Kick,Ben Davies,3086.0,Left Back,138,Wales,907,['7fc1e8f3-d77c-4323-9bf5-58efcc5f541c'],29,,,,,,,,,,,,,,,,,Wales,00:38:29.534,Pass,,90.7,2.1,87.6,14.8,,,
,,,,,,,,,,,,,,,1.116503,,,,,,,,,,,9b2875eb-da8a-4a93-a58b-378e1b54c267,2880,,,"[78.5, 18.8]",3794689,83,,,,,-0.57790196,,Left Foot,,,,"[85.4, 14.3]",,Ground Pass,,8.237719,,,,Aaron Ramsey,,,,,,,2,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,138,Wales,907,['857fdd8a-0564-401d-99e8-5263141fef3c'],35,,,,,,,,,,,,,,,,,Wales,00:38:35.407,Pass,,78.5,18.8,85.4,14.3,,,
,,,,,,,,,,,,,,,0.835862,,,,,,,,,,,424270f2-d639-4e57-8a4b-154b214c46b2,2884,,,"[84.7, 15.5]",3794689,83,,,,,-1.5707964,,Left Foot,,,,"[84.7, 5.7]",,Ground Pass,,9.8,,,,Ben Davies,,,,,,,2,From Goal Kick,Aaron Ramsey,3517.0,Center Attacking Midfield,138,Wales,907,"['00c55f18-7625-4274-8cf0-0a1403590fd3', 'e5fcb23a-596d-4f22-aad5-5b6a8397f874']",37,,,,,,,,,,,,,,,,,Wales,00:38:37.828,Pass,True,84.7,15.5,84.7,5.7,,,
,,,,,,,,,,,,,,,1.498318,,,,,,,,,,,a7912f4d-eaeb-4f86-b5b1-c43255df0fb1,2886,,,"[86.2, 3.5]",3794689,83,,,,,1.9779489,,Left Foot,,,,"[79.3, 19.5]",,Ground Pass,,17.424408,,Incomplete,,Gareth Frank Bale,,,,,,,2,From Goal Kick,Ben Davies,3086.0,Left Back,138,Wales,907,"['8e9fa6ed-430f-4120-aa3c-7e44601dbb63', '94a4f68c-00b6-4dcc-b270-e9fed9d927a4']",38,,,,,,,,,,,,,,,,,Wales,00:38:38.663,Pass,,86.2,3.5,79.3,19.5,,,
,,,,,,,,,,,,,,,1.540149,,,,,,,,,,,4b01f5ef-55b7-48ef-a37a-8469d0f37657,2890,,,"[41.8, 65.1]",3794689,83,,,,,0.449597,,Right Foot,,,,"[59.0, 73.4]",,Ground Pass,,19.097906,,,,Joakim Mæhle,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Right Wing,139,Denmark,776,['a2f6b0ab-ae28-40f0-826e-015bc6021324'],41,,,,,,,,,,,,,,,,,Denmark,00:38:41.009,Pass,,41.8,65.1,59.0,73.4,,,
,,,,,,,,,,,,,,,1.368146,,,,,,,,,,,4a82152d-4070-4bb6-9bea-b3281ac7ee2c,2896,,,"[91.2, 74.9]",3794689,84,,,,,-1.0551785,,Right Foot,True,,,"[112.0, 38.2]",,High Pass,,42.184475,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Mathias Jensen,18722.0,Left Wing,140,Denmark,776,['6c779c59-ca6b-43b2-9a2a-f9add1dbbf8a'],33,,,,,,,,,,,,,,,,,Denmark,00:39:33.975,Pass,,91.2,74.9,112.0,38.2,,,
,,,,,,,,,,,,,,,0.717626,,,,,,,,,,,6fd16214-e1f5-4ce4-b2e9-34fb102db13d,2899,,,"[120.0, 80.0]",3794689,85,,,,,-2.3232393,,Right Foot,,,,"[115.6, 75.3]",,Ground Pass,,6.4381676,,,,Pierre-Emile Højbjerg,,,,,,Corner,2,From Corner,Mathias Jensen,18722.0,Left Wing,141,Denmark,776,['79597ccb-d25f-4135-a529-71a08c015657'],13,,,,,,,,,,,,,,,,,Denmark,00:40:13.325,Pass,,120.0,80.0,115.6,75.3,,,
,,,,,,,,,,,,,,,2.417245,,,,,,,,,,,56400c11-5230-4862-97c7-6724d3ca8176,2903,,,"[116.2, 74.1]",3794689,85,,,,,-2.3256695,,Right Foot,,True,,"[103.5, 60.6]",,Ground Pass,,18.534832,,,,Mathias Jensen,,,,,,,2,From Corner,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,141,Denmark,776,"['0a574537-0a5b-4197-b5be-7949a6742639', '816d9541-ac05-4ed0-af43-54fd685e7198']",15,,,,,,,,,,,,,,,,,Denmark,00:40:15.821,Pass,True,116.2,74.1,103.5,60.6,,,
,,,,,,,,,,,,,,,1.801811,,,,,,,,,,,2d7cd2cb-c1c8-4431-9437-6cb088d38dc9,2907,,,"[103.7, 61.0]",3794689,85,,,,,-1.2934141,6292f00b-a25c-4986-8cca-503e8dbc3392,Left Foot,True,,,"[111.9, 32.2]",,High Pass,,29.944616,,,,Andreas Evald Cornelius,True,,,,,,2,From Corner,Mathias Jensen,18722.0,Left Wing,141,Denmark,776,['7a815deb-0a2c-4229-aabb-f02d8a9d1861'],18,,,,,,,,,,,,,,,,,Denmark,00:40:18.358,Pass,,103.7,61.0,111.9,32.2,,,
,,,,,,,,,,,,,,,1.212833,,,,,,,,,,,fe5ab03f-20a6-4d06-bab3-9c2325ce54c4,2917,,,"[7.0, 44.1]",3794689,85,,True,,,0.17286061,,Right Foot,,,,"[13.3, 45.2]",,Ground Pass,,6.395311,,,,Joe Rodon,,,,,,Goal Kick,2,From Goal Kick,Danny Ward,9914.0,Goalkeeper,142,Wales,907,['67739398-f305-489c-9f84-c3d3fe28c1f3'],29,,,,,,,,,,,,,,,,,Wales,00:40:29.974,Pass,,7.0,44.1,13.3,45.2,,,
,,,,,,,,,,,,,,,1.361425,,,,,,,,,,,efab54f6-03a2-498e-bfe7-7d5c307b5da1,2919,,,"[13.3, 45.2]",3794689,85,,True,,,-0.65019,,Right Foot,,,,"[37.1, 27.1]",,Ground Pass,,29.90067,,,,Joe Allen,,,,,,,2,From Goal Kick,Joe Rodon,11250.0,Left Center Back,142,Wales,907,['e88d1632-aa52-4133-b664-9b9f405f69db'],33,,,,,,,,,,,,,,,,,Wales,00:40:33.746,Pass,,13.3,45.2,37.1,27.1,,,
,,,,,,,,,,,,,,,0.940191,,,,,,,,,,,27f18bfc-74f7-498d-940f-b0e68bb0f8aa,2921,,,"[64.3, 36.0]",3794689,85,,,,,0.58421,,Right Foot,,,,"[82.6, 48.1]",,Ground Pass,,21.93855,,,,Tyler Roberts,,,,,,,2,From Goal Kick,Joe Allen,10931.0,Left Defensive Midfield,142,Wales,907,['d056f8ef-e185-4458-ab6c-47a2225a613d'],39,,,,,,,,,,,,,,,,,Wales,00:40:39.731,Pass,,64.3,36.0,82.6,48.1,,,
,,,,,,,,,,,,,,,1.46829,,,,,,,,,,,6c3ea836-1ee6-4d79-ae78-33308e4ee24e,2923,,,"[82.6, 48.1]",3794689,85,,,,,1.8704375,,Right Foot,,,,"[75.0, 72.7]",,Ground Pass,,25.747232,,,,Neco Williams,,,,,,,2,From Goal Kick,Tyler Roberts,4129.0,Center Forward,142,Wales,907,['49eb5ca9-06c6-4b96-8f52-54d4817968df'],40,,,,,,,,,,,,,,,,,Wales,00:40:40.671,Pass,,82.6,48.1,75.0,72.7,,,
,,,,,,,,,,,,,,,1.663725,,,,,,,,,,,78042ae1-b4ed-4cc0-bcf0-5d030a6177aa,2926,,,"[91.2, 72.4]",3794689,85,,,,,-1.2036225,,Right Foot,True,,,"[106.7, 32.1]",,High Pass,,43.178005,,Incomplete,,Gareth Frank Bale,,,True,,,,2,From Goal Kick,Neco Williams,34794.0,Right Back,142,Wales,907,"['4200be1b-e75b-4e6a-884b-cb1a8f648f72', '560e8249-8af1-4d57-bf5c-13546fdbb868']",46,,,,,,,,,,,,,,,,,Wales,00:40:46.657,Pass,,91.2,72.4,106.7,32.1,,,
,,,,,,,,,,,,,,,4.740752,,,,,,,,,,,6155abbe-b139-4c53-8d8e-defb2bd73971,2931,,,"[42.0, 40.6]",3794689,85,,,,True,1.5144458,,,,,,"[44.2, 79.6]",,High Pass,,39.062,,Out,,,,,,,,Recovery,2,From Goal Kick,Andreas Evald Cornelius,5732.0,Center Forward,142,Wales,907,['adeb6361-ce72-48e3-a1bf-f2ff435d990a'],50,,,,,,,,,,,,,,,,,Denmark,00:40:50.502,Pass,True,42.0,40.6,44.2,79.6,,,
,,,,,,,,,,,,,,,1.728024,,,,,,,,,,,d7683bf6-8565-4b66-83ec-a736bf41ee4e,2932,,,"[76.4, 0.1]",3794689,85,,,,,2.3796277,,,,,,"[63.3, 12.6]",,Low Pass,,18.106905,,,,Chris Mepham,,,,,,Throw-in,2,From Throw In,Joe Rodon,11250.0,Left Center Back,143,Wales,907,['962bc94a-d318-467a-b405-63405976ccac'],57,,,,,,,,,,,,,,,,,Wales,00:40:57.336,Pass,,76.4,0.1,63.3,12.6,,,
,,,,,,,,,,,,,,,2.024397,,,,,,,,,,,c429a02b-dae8-4826-8bc2-3363162005cd,2935,,,"[63.0, 16.9]",3794689,86,,,,,1.2554766,,Right Foot,,,,"[75.2, 54.3]",,Ground Pass,,39.339546,,,,Neco Williams,,,,,,,2,From Throw In,Chris Mepham,4767.0,Right Center Back,143,Wales,907,['0189ea94-255a-44aa-806a-d506d9bb3f92'],0,,,,,,,,,,,,,,,,,Wales,00:41:00.620,Pass,,63.0,16.9,75.2,54.3,,,
,,,,,,,,,,,,,,,2.118026,,,,,,,,,,,a0cce058-16a1-44a5-ab98-bf6b1698c2b8,2938,,,"[75.7, 54.6]",3794689,86,,,,,-2.64517,,Right Foot,,,,"[63.7, 48.1]",,Ground Pass,,13.647344,,,,Joe Allen,,,,,,,2,From Throw In,Neco Williams,34794.0,Right Back,143,Wales,907,"['b24ee7a2-b3cd-44c9-b64e-5c7da1abc6af', 'f3f411a0-d48a-4711-9cd7-84821f57fcd5']",2,,,,,,,,,,,,,,,,,Wales,00:41:02.645,Pass,True,75.7,54.6,63.7,48.1,,,
,,,,,,,,,,,,,,,1.210925,,,,,,,,,,,720d797c-5d70-4ab4-874c-809a4dc75759,2941,,,"[63.0, 47.9]",3794689,86,,,,,-1.0347563,,Right Foot,,,,"[75.0, 27.7]",,Ground Pass,,23.495531,,,,Gareth Frank Bale,,,,,,,2,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,143,Wales,907,['bddf6037-a322-472e-a7b7-78d0bad75f36'],6,,,,,,,,,,,,,,,,,Wales,00:41:06.858,Pass,,63.0,47.9,75.0,27.7,,,
,,,,,,,,,,,,,,,1.269401,,,,,,,,,,,348533f4-2f82-4328-93e9-52fa2b2b16e0,2944,,,"[72.8, 34.7]",3794689,86,,,,,1.4703602,,Left Foot,,,,"[75.4, 60.5]",,Ground Pass,,25.930677,,,,Neco Williams,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Right Wing,143,Wales,907,['9a40114e-6bab-46cb-aebb-1af4125b9fbe'],10,,,,,,,,,,,,,,,,,Wales,00:41:10.396,Pass,,72.8,34.7,75.4,60.5,,,
,,,,,,,,,,,,,,,1.020526,,,,,,,,,,,c65d2adf-2ae8-44d4-963c-d67d9ae729cd,2947,,,"[82.8, 60.8]",3794689,86,,,,,0.82467926,,Right Foot,,,,"[93.8, 72.7]",,Ground Pass,,16.205246,,,,Harry Wilson,,,,,,,2,From Throw In,Neco Williams,34794.0,Right Back,143,Wales,907,['644058f3-9e64-42b1-9023-844c4a4bcbaa'],13,,,,,,,,,,,,,,,,,Wales,00:41:13.908,Pass,,82.8,60.8,93.8,72.7,,,
,,,,,,,,,,,,,,,1.103709,,,,,,,,,,,facce300-6551-4606-b6c2-fbcf8ea0379d,2951,,,"[94.2, 72.7]",3794689,86,,,,,-2.5564802,,Left Foot,,,,"[86.2, 67.4]",,Ground Pass,,9.596354,,,,Neco Williams,,,,,,,2,From Throw In,Harry Wilson,9540.0,Right Defensive Midfield,143,Wales,907,"['146719b7-756a-4902-afde-62283406a723', 'd35b1bb9-e608-4a51-9a29-826149379ee5']",16,,,,,,,,,,,,,,,,,Wales,00:41:16.388,Pass,True,94.2,72.7,86.2,67.4,,,
,,,,,,,,,,,,,,,1.55151,,,,,,,,,,,efa01893-6cf0-484b-95cb-b9027bf29dda,2954,,,"[86.2, 66.5]",3794689,86,,,,,-1.0063814,,Right Foot,True,,,"[105.7, 35.7]",,High Pass,,36.453945,,Incomplete,,Aaron Ramsey,,,,,,,2,From Throw In,Neco Williams,34794.0,Right Back,143,Wales,907,"['af1d8dc4-6b4e-48c0-b837-6bd53e167b7f', 'fca4a15c-af58-4395-ac25-300eb77a2804']",18,,,,,,,,,,,,,,,,,Wales,00:41:18.338,Pass,,86.2,66.5,105.7,35.7,,,
,,,,,,,,,,,,,,,1.439943,,,,,,,,,,,0a1d36ac-ba09-4fc2-bbf9-79165000cc03,2958,,,"[109.0, 0.1]",3794689,86,,,,,1.5873238,,,,,,"[108.6, 24.3]",,High Pass,,24.203306,,,,Aaron Ramsey,,,,,,Throw-in,2,From Throw In,Ben Davies,3086.0,Left Back,144,Wales,907,['f5b73016-9133-4e86-853a-a4317c391486'],33,,,,,,,,,,,,,,,,,Wales,00:41:33.790,Pass,,109.0,0.1,108.6,24.3,,,
,,,,,,,,,,,,,,,0.513358,,,,,,,,,,,b0a86cb0-b7e1-4b73-b82d-8249c3ef9ac1,2961,,,"[108.6, 24.3]",3794689,86,,,,True,1.6501746,,,,,,"[107.9, 33.1]",,Low Pass,,8.827797,,Incomplete,,,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Center Attacking Midfield,144,Wales,907,"['882551f3-ea96-4d24-98f3-0a2f85d7fadd', 'a1316b27-1211-4e9e-8086-d976f9a88b77']",35,,,,,,,,,,,,,,,,,Wales,00:41:35.230,Pass,True,108.6,24.3,107.9,33.1,,,
,,,,,,,,,,,,,,,1.596476,,,,,,,,,,,b59d91e2-8c34-4ea9-ad04-318d75da694a,2968,,,"[74.5, 80.0]",3794689,87,,,,,-0.77508926,,,,,,"[84.3, 70.4]",,Low Pass,,13.7186,,Incomplete,,Andreas Evald Cornelius,,,,,,Throw-in,2,From Throw In,Joakim Mæhle,16554.0,Right Wing Back,145,Denmark,776,"['992b0dc4-8f07-43bd-a493-15f2516a4ae4', 'cc46c519-4b15-4088-b908-25080020ff39']",2,,,,,,,,,,,,,,,,,Denmark,00:42:02.933,Pass,,74.5,80.0,84.3,70.4,,,
,,,,,,,,,,,,,,,1.831707,,,,,,,,,,,790697a9-ee61-43bc-9d01-f6d6bfe8ab95,2973,,,"[42.8, 21.9]",3794689,87,,,,,1.5781491,,Right Foot,,,,"[42.6, 49.1]",,Ground Pass,,27.200735,,,,Neco Williams,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,146,Wales,907,"['02902620-c483-4fad-bf73-3a9dc7207bf8', 'fc723e48-8332-4b04-b26c-bad9c53b076f']",6,,,,,,,,,,,,,,,,,Wales,00:42:06.907,Pass,True,42.8,21.9,42.6,49.1,,,
,,,,,,,,,,,,,,,1.646208,,,,,,,,,,,9f99e38d-2a68-4a38-88e7-42fa18555c83,2976,,,"[42.1, 53.1]",3794689,87,,,,,0.37890893,,Right Foot,,,,"[74.5, 66.0]",,Low Pass,,34.87363,,,,David Brooks,,,,,,,2,Regular Play,Neco Williams,34794.0,Right Back,146,Wales,907,['7ec12320-2d8b-48c1-bc04-b0692f3effb0'],9,,,,,,,,,,,,,,,,,Wales,00:42:09.997,Pass,,42.1,53.1,74.5,66.0,,,
