ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,75b7a44d-d289-46c1-8b10-fcbb497ebbf0,1898,,,"[63.5, 12.7]",3788764,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,92,Germany,770,['f2ffbeb2-f774-43ec-b9a5-26e3241c83fc'],43,,,,,,,,,,,,,,Germany,00:03:43.100,Ball Receipt*,,63.5,12.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f0bad57b-8cc4-4775-86b6-bb1e0f60a9cc,1900,,,"[71.2, 8.5]",3788764,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,92,Germany,770,['32f3c8c1-0ed6-473f-b9ae-28eed8f4020c'],45,,,,,,,,,,,,,,Germany,00:03:45.131,Ball Receipt*,,71.2,8.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b35c067-138f-42bb-9f4c-880fd1fb236b,1903,,,"[85.3, 7.6]",3788764,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Gosens,6985.0,Left Wing Back,92,Germany,770,['4b2ce270-594e-42da-a705-c3d384ed9b9e'],46,,,,,,,,,,,,,,Germany,00:03:46.548,Ball Receipt*,,85.3,7.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf29481-439a-43c0-8f58-06b43f998c59,1914,,,"[48.3, 65.2]",3788764,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,93,Portugal,780,"['9457a4f6-90ff-4e7b-b34f-84d7f673dbe1', 'c6755d7f-c8c2-4245-9116-e06e5471621c']",50,,,,,,,,,,,,,,Portugal,00:03:50.456,Ball Receipt*,True,48.3,65.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d8719a4-4644-4f06-af96-53505db30afd,1916,,,"[41.2, 68.1]",3788764,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Júnior Luz Sanches,3593.0,Right Midfield,93,Portugal,780,['0620ced4-ee74-47f7-8bb8-cd99582362da'],51,,,,,,,,,,,,,,Portugal,00:03:51.026,Ball Receipt*,,41.2,68.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d4502f-eea0-4bb5-82f1-8aa92ff85a6a,1919,,,"[36.8, 58.1]",3788764,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,93,Portugal,780,['baa9ddc7-fd9d-4a5b-879e-3823c1e7e27c'],54,,,,,,,,,,,,,,Portugal,00:03:54.617,Ball Receipt*,,36.8,58.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6fc7feb-5e85-4786-8dad-e3857b75dd11,1922,,,"[46.1, 32.2]",3788764,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,93,Portugal,780,['24c1f0ec-71d0-4589-8528-e3ba0630fe8b'],55,,,,,,,,,,,,,,Portugal,00:03:55.978,Ball Receipt*,,46.1,32.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8490c692-d2aa-4aed-aa05-355c734cd23d,1925,,,"[37.7, 16.5]",3788764,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,93,Portugal,780,['0a1a0220-a3d1-42d8-afb5-489e56ff10d3'],58,,,,,,,,,,,,,,Portugal,00:03:58.290,Ball Receipt*,,37.7,16.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe99bde-0750-4738-a670-44ed1549a689,1929,,,"[54.7, 19.4]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,93,Portugal,780,"['70b66a7a-7659-458e-9332-35d0b517f40c', 'cae03d84-6393-402d-aad2-1a8dcec2d112']",0,,,,,,,,,,,,,,Portugal,00:04:00.035,Ball Receipt*,True,54.7,19.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1eedc5-c6ef-4721-a06b-92dd998d3889,1931,,,"[49.5, 9.1]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,93,Portugal,780,['5c66ae87-1ade-4e00-9567-dd97a647fdc8'],1,,,,,,,,,,,,,,Portugal,00:04:01.532,Ball Receipt*,,49.5,9.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f1359fa2-010f-4814-8e90-c6a7b0243a44,1934,,,"[64.6, 4.2]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Midfield,93,Portugal,780,['e5d9b560-7732-4a72-b540-8fde90774137'],2,,,,,,,,,,,,,,Portugal,00:04:02.721,Ball Receipt*,,64.6,4.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf60ab7-087e-4d3d-b463-bc0ce024d2e1,1943,,,"[54.1, 70.7]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,94,Germany,770,['a3c95601-d724-49c2-8a7c-5a765894e31a'],7,,,,,,,,,,,,,,Germany,00:04:07.446,Ball Receipt*,,54.1,70.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f96d139e-098a-4a5b-a781-907dbc5ce208,1946,,,"[49.9, 71.5]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,94,Germany,770,['ac9a9621-4f3f-45fc-8b23-53dbb981fb25'],8,,,,,,,,,,,,,,Germany,00:04:08.632,Ball Receipt*,,49.9,71.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec4a8009-9895-4a6f-b6c5-3b1c4c9a9dd1,1948,,,"[49.9, 72.4]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,94,Germany,770,['59bf0484-36ea-441a-b062-d759b8359ca3'],9,,,,,,,,,,,,,,Germany,00:04:09.645,Ball Receipt*,,49.9,72.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a5d036a5-412f-423a-85a6-aa722c8b9a12,1951,,,"[41.2, 39.1]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,94,Germany,770,['aa2403b4-4c6b-4f15-ae7d-950686bd17cf'],15,,,,,,,,,,,,,,Germany,00:04:15.908,Ball Receipt*,,41.2,39.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce60752-b856-447b-b8f8-d3d793534e98,1955,,,"[64.0, 37.4]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serge Gnabry,8400.0,Center Forward,94,Germany,770,"['04c327bc-eb15-48e3-8e9f-d5abad30ff32', '84228409-ab25-442d-9427-84fd4c42de8d']",22,,,,,,,,,,,,,,Germany,00:04:22.012,Ball Receipt*,True,64.0,37.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e25411cf-cd18-4724-a76b-ebe91eee85a7,1957,,,"[47.5, 27.2]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,94,Germany,770,['3af0cf37-2663-4115-8001-1d722d324581'],23,,,,,,,,,,,,,,Germany,00:04:23.075,Ball Receipt*,,47.5,27.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c2477b7-5667-4cc4-b804-ed71fa966f90,1960,,,"[83.6, 6.1]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Gosens,6985.0,Left Wing Back,94,Germany,770,['902ddc14-dbd4-409b-ac90-832dec1220bf'],26,,,,,,,,,,,,,,Germany,00:04:26.499,Ball Receipt*,,83.6,6.1,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,98c5c5e0-c822-41bc-a2d0-4fb86cf3740f,1963,,,"[106.7, 48.9]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serge Gnabry,8400.0,Center Forward,94,Germany,770,['d0ee6d27-b52d-4935-ae8b-5cb4e5443d47'],30,,,,,,,,,,,,,,Germany,00:04:30.963,Ball Receipt*,,106.7,48.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,78f6242d-b1eb-40c9-8581-dfd2089b371b,1968,,,"[26.0, 58.1]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,94,Germany,770,"['0ff84f04-da1c-406e-9126-751f8b4be3f3', '4bbce6c8-83af-4250-8fab-ecb57af09db2']",35,,,,,,,,,,,,,,Portugal,00:04:35.727,Ball Receipt*,True,26.0,58.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fe3ff5d1-8a7e-4938-9192-87007a82c5ab,1974,,,"[22.7, 25.8]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,94,Germany,770,['d1439ee3-9d1c-4ca5-8467-6e655ee0af79'],42,,,,,,,,,,,,,,Germany,00:04:42.757,Ball Receipt*,,22.7,25.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef7f5fb-e93b-48db-bc4d-6b9810720cb7,1977,,,"[33.4, 49.2]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Center Back,94,Germany,770,['b86fa014-b7bb-4bcc-98be-53be0b0bbdb0'],45,,,,,,,,,,,,,,Germany,00:04:45.400,Ball Receipt*,,33.4,49.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0a208d33-1cde-49dd-b76d-ea55b90413a7,1980,,,"[55.0, 74.9]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Right Center Back,94,Germany,770,['a1035fc3-a448-4515-a842-8336572ad3c7'],51,,,,,,,,,,,,,,Germany,00:04:51.665,Ball Receipt*,,55.0,74.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ded8f7e-f48d-4c0b-8c73-e717b25cb86b,1983,,,"[54.7, 58.9]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,94,Germany,770,['86aaed24-29ac-4de5-9415-a742ebd9f1bb'],55,,,,,,,,,,,,,,Germany,00:04:55.303,Ball Receipt*,,54.7,58.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee9fc751-0ae6-46e6-a3b0-dff064067d9e,1987,,,"[63.2, 44.2]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Attacking Midfield,94,Germany,770,"['3d3b33b5-4ad4-40b1-8162-4aa0d8168197', '96f26ca0-faa5-468c-9c41-79b048dd82fb']",57,,,,,,,,,,,,,,Germany,00:04:57.284,Ball Receipt*,True,63.2,44.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,869fbc42-b47f-4db1-8ca4-ef23a757efb3,1990,,,"[51.6, 52.6]",3788764,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,94,Germany,770,['4de13d2c-34b3-4f54-bbda-8d1ac3552e09'],58,,,,,,,,,,,,,,Germany,00:04:58.254,Ball Receipt*,,51.6,52.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,53ba2a95-72cb-4be4-b06a-db489b5949a5,1993,,,"[63.2, 75.7]",3788764,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Right Center Back,94,Germany,770,['54e6e4ba-5217-4736-9dd5-359fce784d97'],2,,,,,,,,,,,,,,Germany,00:05:02.129,Ball Receipt*,,63.2,75.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0134b25f-c200-4e49-8226-7b2a368583c0,1997,,,"[63.2, 60.5]",3788764,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,94,Germany,770,['12fd38bf-6b2d-4ede-b2bf-06a808b62d25'],5,,,,,,,,,,,,,,Germany,00:05:05.216,Ball Receipt*,,63.2,60.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cad7f0bb-b0e7-47be-b88f-07e234ef40c6,2000,,,"[83.3, 75.7]",3788764,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Left Attacking Midfield,94,Germany,770,['0be58856-5768-40e9-8354-f8ce39dcc3bd'],8,,,,,,,,,,,,,,Germany,00:05:08.435,Ball Receipt*,,83.3,75.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,85649c82-d7f4-4b0b-b3d7-14b710a24de1,2003,,,"[88.5, 66.9]",3788764,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Attacking Midfield,94,Germany,770,['79b6082e-f0c4-4c64-8c48-73e88b15bd54'],9,,,,,,,,,,,,,,Germany,00:05:09.848,Ball Receipt*,,88.5,66.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e36e9fbe-1119-404c-83d6-82a7c7f09191,2006,,,"[98.1, 59.2]",3788764,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,94,Germany,770,['dc5ef344-ec7d-4908-aa36-47b4708cdc45'],11,,,,,,,,,,,,,,Germany,00:05:11.296,Ball Receipt*,,98.1,59.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f2d4f46b-acc3-43a4-a4b2-f27ccff8fcfd,2010,,,"[92.4, 55.0]",3788764,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Attacking Midfield,94,Germany,770,"['2c781041-58d4-4630-958c-be70c3fe5f02', 'b0312453-1648-40ba-917f-23be6d8fba08']",12,,,,,,,,,,,,,,Germany,00:05:12.365,Ball Receipt*,True,92.4,55.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c11a62b5-72e7-4b3b-8fe0-630b22b47a76,2013,,,"[115.8, 27.5]",3788764,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Gosens,6985.0,Left Wing Back,94,Germany,770,['9ff513fc-ee16-4505-86e8-78fad5f39fce'],15,,,,,,,,,,,,,,Germany,00:05:15.359,Ball Receipt*,,115.8,27.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a28a63fa-2c19-441d-ac51-55c938a3f503,2016,,,"[113.1, 41.0]",3788764,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Left Attacking Midfield,94,Germany,770,['243598ec-4902-48b6-93ed-6c0c261e966e'],16,,,,,,,,,,,,,,Germany,00:05:16.002,Ball Receipt*,,113.1,41.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b79faa0-6e98-4324-9a59-d77294bf206b,2020,,,"[37.9, 51.2]",3788764,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,95,Portugal,780,['7c6e699d-e104-47e0-a9ca-8d5b859805a8'],16,,,,,,,,,,,,,,Portugal,00:06:16.541,Ball Receipt*,,37.9,51.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe2bdfe-cb44-422d-aa92-d01d8d6a4135,2022,,,"[56.6, 73.0]",3788764,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Renato Júnior Luz Sanches,3593.0,Right Midfield,95,Portugal,780,['87a15595-30ae-428c-b808-8dc1c1a33bf8'],20,,,,,,,,,,,,,,Portugal,00:06:20.097,Ball Receipt*,,56.6,73.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c1aab8f-a25c-4868-9d52-4c827a93f567,2026,,,"[75.1, 52.6]",3788764,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,95,Portugal,780,['6b13538c-0122-4903-b09a-318ff2ca557e'],22,,,,,,,,,,,,,,Portugal,00:06:22.295,Ball Receipt*,,75.1,52.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b986818d-71bd-4df3-8fb4-970d7ac37750,2030,,,"[61.6, 50.7]",3788764,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,95,Portugal,780,['4c27c785-f77b-46d0-a86a-6fba280ff827'],24,,,,,,,,,,,,,,Portugal,00:06:24.073,Ball Receipt*,,61.6,50.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0281f7d1-985f-4cfb-b538-35949b2485f9,2033,,,"[64.8, 65.6]",3788764,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,95,Portugal,780,['585e1f8b-2240-447e-9da9-c7bfe138df5c'],29,,,,,,,,,,,,,,Portugal,00:06:29.257,Ball Receipt*,,64.8,65.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e46ee043-af20-4e52-9730-4fe1caf6daac,2036,,,"[85.0, 56.8]",3788764,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Renato Júnior Luz Sanches,3593.0,Right Midfield,95,Portugal,780,['643aac49-3adb-4ecd-91f6-238ff0da4184'],31,,,,,,,,,,,,,,Portugal,00:06:31.288,Ball Receipt*,,85.0,56.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e92bffda-9b45-4433-ad0f-ab1302ec947b,2038,,,"[83.5, 62.7]",3788764,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,95,Portugal,780,['e9413c5e-8c4c-4f6e-87f4-20eace8709e9'],32,,,,,,,,,,,,,,Portugal,00:06:32.290,Ball Receipt*,,83.5,62.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8646e373-95c4-45b8-8e11-5a51927755e7,2050,,,"[90.8, 8.1]",3788764,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,96,Portugal,780,['e5143142-2de2-413e-8a7f-cddc384a9fcd'],23,,,,,,,,,,,,,,Portugal,00:07:23.883,Ball Receipt*,,90.8,8.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,79d48c75-86df-409d-bc05-db96f48a3318,2053,,,"[85.7, 10.8]",3788764,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,96,Portugal,780,['82647e88-d6ad-4867-8369-e872d6d982e8'],26,,,,,,,,,,,,,,Portugal,00:07:26.444,Ball Receipt*,,85.7,10.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,705b4620-6b96-45dc-81b0-b7d6f0d5cb87,2056,,,"[88.0, 4.4]",3788764,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,96,Portugal,780,['d58b9496-4823-493b-84db-a024a5ff407b'],27,,,,,,,,,,,,,,Portugal,00:07:27.796,Ball Receipt*,,88.0,4.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48ef2709-ee16-4201-9f32-ae21df7da3e5,2058,,,"[84.7, 13.0]",3788764,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo José Teixeira da Silva,9929.0,Left Midfield,96,Portugal,780,['3d8291c9-1d53-4d2c-b4fc-e8e581e01fa2'],28,,,,,,,,,,,,,,Portugal,00:07:28.544,Ball Receipt*,,84.7,13.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,73662fe3-c008-4422-af25-ff69a4462540,2066,,,"[9.8, 36.8]",3788764,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Rüdiger,3167.0,Left Center Back,98,Germany,770,['c2d9826d-fe7e-4e9e-a67a-7bd9579ada48'],44,,,,,,,,,,,,,,Germany,00:08:44.287,Ball Receipt*,,9.8,36.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f295dd1a-9fe2-4cf2-bb3c-cca686d9466e,2068,,,"[6.5, 45.7]",3788764,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,98,Germany,770,['679e4163-1526-42f8-ab65-3d1b7da06242'],45,,,,,,,,,,,,,,Germany,00:08:45.885,Ball Receipt*,,6.5,45.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,012dc70b-3b0d-4cca-8d58-30faade9a6ce,2072,,,"[10.1, 77.1]",3788764,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matthias Ginter,8808.0,Right Center Back,98,Germany,770,['a7279a16-b1b3-495a-ac89-839e48b185bc'],48,,,,,,,,,,,,,,Germany,00:08:48.724,Ball Receipt*,,10.1,77.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0635d6ac-ff21-417f-93ff-5df46f0fa0d2,2076,,,"[95.7, 76.7]",3788764,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Serge Gnabry,8400.0,Center Forward,98,Germany,770,"['31b888d1-574c-4555-9a0f-e6003291cf3f', 'c41bb8ee-a6e9-4d13-a4b1-82f4c807dab5']",55,,,,,,,,,,,,,,Germany,00:08:55.716,Ball Receipt*,True,95.7,76.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5544be4e-a874-4b37-8416-30c62e92c038,2079,,,"[84.1, 73.5]",3788764,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joshua Kimmich,5579.0,Right Wing Back,98,Germany,770,['aeea23cf-4def-402e-a881-a52623914c81'],3,,,,,,,,,,,,,,Germany,00:09:03.794,Ball Receipt*,,84.1,73.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b80d086e-86f3-49ab-bf8d-473198b99fa3,2083,,,"[91.5, 75.4]",3788764,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Müller,5562.0,Right Attacking Midfield,98,Germany,770,"['bb99f296-26aa-4a4e-bee0-082354771d99', 'cc46dd20-7b77-4863-bb7a-cfd46b1643fe']",6,,,,,,,,,,,,,,Germany,00:09:06.385,Ball Receipt*,True,91.5,75.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5eccd97-3166-4d6b-a193-8af52fd7cc2e,2086,,,"[69.3, 72.7]",3788764,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matthias Ginter,8808.0,Right Center Back,98,Germany,770,['00bf6816-a8f4-49ae-a73d-9eb844139d92'],7,,,,,,,,,,,,,,Germany,00:09:07.728,Ball Receipt*,,69.3,72.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee3eefdc-a53f-4800-bf80-2a0c8cf3ed8f,2089,,,"[68.1, 39.3]",3788764,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Toni Kroos,5574.0,Left Defensive Midfield,98,Germany,770,['a06912ad-0298-4d20-abbd-2e7d1585f7ab'],10,,,,,,,,,,,,,,Germany,00:09:10.344,Ball Receipt*,,68.1,39.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f403658d-03fa-4e8e-a08b-1d1f473e7dce,2092,,,"[73.7, 51.5]",3788764,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,İlkay Gündoğan,10287.0,Right Defensive Midfield,98,Germany,770,['b3bbcd5d-e721-4f28-b774-e875f8dd93f2'],12,,,,,,,,,,,,,,Germany,00:09:12.679,Ball Receipt*,,73.7,51.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,916bc7a4-d4f1-4c95-beea-4bc766b9cf41,2095,,,"[70.3, 17.6]",3788764,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Rüdiger,3167.0,Left Center Back,98,Germany,770,['192e58da-7cb1-4aa4-a160-98501fc904b4'],14,,,,,,,,,,,,,,Germany,00:09:14.550,Ball Receipt*,,70.3,17.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,30a98970-e8c5-463d-adc6-858d362f2b11,2099,,,"[79.7, 6.6]",3788764,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robin Gosens,6985.0,Left Wing Back,98,Germany,770,['ffa11b21-aaa0-4039-a8b8-8111f802eb81'],16,,,,,,,,,,,,,,Germany,00:09:16.914,Ball Receipt*,,79.7,6.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8683ea34-fbad-4689-bd0f-80514e8fcbf0,2101,,,"[67.3, 5.7]",3788764,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Rüdiger,3167.0,Left Center Back,98,Germany,770,['7b38e001-534b-483a-9871-f735aeda91e5'],17,,,,,,,,,,,,,,Germany,00:09:17.644,Ball Receipt*,,67.3,5.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c33366a-7c37-4583-b87f-6093d2f3b214,2104,,,"[63.8, 67.6]",3788764,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,99,Portugal,780,"['1724d634-1d9f-481c-b450-d62ce0f6989d', '6fa74cb4-0484-40c4-9f4b-8085b411353e']",30,,,,,,,,,,,,,,Portugal,00:09:30.157,Ball Receipt*,True,63.8,67.6,,,,,
