bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,0.669885,,,,,,,,,,,,,ad1a4f17-6acc-447c-bfd6-5fb3cf7a7ea1,1405,,"[74.5, 70.9]",3788759,41,,,True,-0.03844259,,,,,"[84.9, 70.5]",Low Pass,,10.407689,,,Philip Foden,,,,,,Recovery,1,Regular Play,Kalvin Phillips,4706.0,Right Center Midfield,68,England,768,"['1026b738-d8d2-481c-be38-9d4d49366ced', '713e088a-ec09-4463-a8e5-6f080e44db9b', 'e376ea00-d837-4dd4-a1cb-57e45850f585']",4,,,,,,,,,,,,,,England,00:41:04.558,Pass,True,74.5,70.9,84.9,70.5,,,
,,,,,,,,,,,,,,,,,2.158152,,,,,,,,,,,,,a925df19-a17f-41a4-982a-ad09545f5e56,1407,,"[84.9, 70.5]",3788759,41,,,,2.7600543,,Left Foot,,,"[68.2, 77.2]",Low Pass,,17.993887,,,Reece James,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,68,England,768,['f1ec7706-1e21-41b5-a5a1-83bf87920744'],5,,,,,,,,,,,,,,England,00:41:05.228,Pass,,84.9,70.5,68.2,77.2,,,
,,,,,,,,,,,,,,,,,1.068855,,,,,,,,,,,,,54f0466a-64f9-4d36-a3e3-8b25e3178c16,1410,,"[67.5, 79.2]",3788759,41,,,,-2.9441972,,Left Foot,,,"[51.5, 76.0]",Ground Pass,,16.316862,,,John Stones,,,,,,,1,Regular Play,Reece James,9550.0,Right Back,68,England,768,['fe12374b-23de-44da-b60b-88f859fce28c'],8,,,,,,,,,,,,,,England,00:41:08.457,Pass,,67.5,79.2,51.5,76.0,,,
,,,,,,,,,,,,,,,,,1.324005,,,,,,,,,,,,,9860b5a8-955e-4222-93d6-aa27bce9495f,1413,,"[51.1, 76.0]",3788759,41,,,,0.10827059,,Left Foot,,,"[69.5, 78.0]",Ground Pass,,18.508377,,,Reece James,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,68,England,768,['f21d49fc-c5ea-4447-8637-0cb35e3e7669'],14,,,,,,,,,,,,,,England,00:41:14.198,Pass,,51.1,76.0,69.5,78.0,,,
,,,,,,,,,,,,,,,,,0.959459,,,,,,,,,,,,,74b45844-7715-4342-b451-bc9306ee034b,1416,,"[72.5, 78.0]",3788759,41,,,,-0.3264675,,Right Foot,,,"[85.2, 73.7]",Ground Pass,,13.408206,,,Kalvin Phillips,,,,,,,1,Regular Play,Reece James,9550.0,Right Back,68,England,768,['c355f0eb-9fd8-4a97-83c6-2587adc05131'],16,,,,,,,,,,,,,,England,00:41:16.421,Pass,,72.5,78.0,85.2,73.7,,,
,,,,,,,,,,,,,,,,,1.020755,,,,,,,,,,,,,1822fb3f-9869-44b1-b14f-7f26f7fd3fb0,1419,,"[85.2, 73.7]",3788759,41,,,,1.2237347,,Right Foot,,,"[86.9, 78.4]",Ground Pass,,4.9979997,,,Reece James,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Center Midfield,68,England,768,['769370e0-e216-4f27-a0d0-a363a2ece92f'],18,,,,,,,,,,,,,,England,00:41:18.100,Pass,,85.2,73.7,86.9,78.4,,,
,,,,,,,,,,,,,,,,,0.803335,,,,,,,,,,,,,b559b64e-a991-47f4-b59d-f7dadca7b637,1423,,"[84.9, 78.4]",3788759,41,,,,3.1415927,,Right Foot,,,"[73.0, 78.4]",Ground Pass,,11.9,,,Kalvin Phillips,,,,,,,1,Regular Play,Reece James,9550.0,Right Back,68,England,768,"['0ff08a50-b084-4538-bfb1-4941d6319644', '7d8da223-cb4e-4708-94d4-7f3bf4acba0a']",20,,,,,,,,,,,,,,England,00:41:20.145,Pass,True,84.9,78.4,73.0,78.4,,,
,,,,,,,,,,,,,,,,,1.790769,,,,,,,,,,,,,2d93d749-f308-4ada-91be-a30398acfa58,1426,,"[69.0, 76.6]",3788759,41,,,,-2.8598208,,Right Foot,,,"[53.8, 72.2]",Ground Pass,,15.824033,,,John Stones,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Center Midfield,68,England,768,['905339bd-7366-4d18-81f3-bc720cdc7674'],22,,,,,,,,,,,,,,England,00:41:22.266,Pass,,69.0,76.6,53.8,72.2,,,
,,,,,,,,,,,,,,,,,1.41478,,,,,,,,,,,,,af3fc8ee-9285-43da-ac4f-0d86c3ef9168,1429,,"[52.6, 70.0]",3788759,41,,,,-2.0135741,,Left Foot,,,"[42.5, 48.7]",Ground Pass,,23.57329,,,Tyrone Mings,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,68,England,768,['7cdd4335-2a12-445e-9274-334700f4e9a5'],24,,,,,,,,,,,,,,England,00:41:24.518,Pass,,52.6,70.0,42.5,48.7,,,
,,,,,,,,,,,,,,,,,1.521249,,,,,,,,,,,,,efff8fd7-e932-4df3-812e-5f46cece6c5c,1431,,"[42.5, 48.7]",3788759,41,,,,1.2943711,,Left Foot,,,"[46.5, 62.8]",Ground Pass,,14.656398,,,John Stones,,,,,,,1,Regular Play,Tyrone Mings,3323.0,Left Center Back,68,England,768,['bbc7c1b1-881d-430c-b4c0-28c3d5034b54'],25,,,,,,,,,,,,,,England,00:41:25.933,Pass,,42.5,48.7,46.5,62.8,,,
,,,,,,,,,,,,,,,,,0.952067,,,,,,,,,,,,,7933baa3-daa0-42c9-9e61-15f2f36e8b3d,1434,,"[50.0, 62.8]",3788759,41,,,,0.7259445,,Right Foot,,,"[67.8, 78.6]",Ground Pass,,23.80084,,,Kalvin Phillips,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,68,England,768,['f25b9f06-ce01-44eb-a640-31ebac55ed50'],29,,,,,,,,,,,,,,England,00:41:29.363,Pass,,50.0,62.8,67.8,78.6,,,
,,,,,,,,,,,,,,,,,0.901209,,,,,,,,,,,,,85fbacc9-3218-41f6-ba00-734456baab61,1437,,"[70.7, 76.9]",3788759,41,,,,-1.4513674,,Right Foot,,,"[72.5, 61.9]",Ground Pass,,15.107614,,,Philip Foden,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Center Midfield,68,England,768,['b9ab214d-6e9c-41bc-a947-327683d1147f'],32,,,,,,,,,,,,,,England,00:41:32.226,Pass,,70.7,76.9,72.5,61.9,,,
,,,,,,,,,,,,,,,,,0.978951,,,,,,,,,,,,,4f0c4cb3-555e-4523-9764-7d3f842bdbb8,1440,,"[72.2, 62.5]",3788759,41,,,,1.7386923,,Right Foot,,,"[70.2, 74.3]",Ground Pass,,11.968291,,,Kalvin Phillips,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,68,England,768,['f7e79e90-c404-4225-8a8c-74282a881398'],34,,,,,,,,,,,,,,England,00:41:34.123,Pass,,72.2,62.5,70.2,74.3,,,
,,,,,,,,,,,,,,,,,1.896959,,,,,,,,,,,,,8d9b09f9-d5f4-4a2b-a073-de69c80aeba4,1444,,"[69.8, 75.7]",3788759,41,,,,-2.2655346,,Right Foot,,,"[52.8, 55.3]",Ground Pass,,26.55485,,,John Stones,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Center Midfield,68,England,768,['2fec2597-c4be-42fe-8d39-e08ed4dc57fe'],36,,,,,,,,,,,,,,England,00:41:36.096,Pass,,69.8,75.7,52.8,55.3,,,
,,,,,,,,,,,,,,,,,1.277495,,,,,,,,,,,,,6e18bedd-2e8b-410c-bb08-1081ebe3efe9,1447,,"[53.8, 55.3]",3788759,41,,,,0.79827297,,Right Foot,,,"[76.8, 78.9]",Ground Pass,,32.953907,,,Reece James,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,68,England,768,['f8e640c6-5698-4331-8641-244deb84288f'],41,,,,,,,,,,,,,,England,00:41:41.425,Pass,,53.8,55.3,76.8,78.9,,,
,,,,,,,,,,,,,,,,,1.131263,,,,,,,,,,,,,d7da7389-0402-4fc0-bd12-1eff7b6226ab,1450,,"[75.9, 78.4]",3788759,41,,,,-1.1364291,,Right Foot,,,"[84.9, 59.0]",Ground Pass,,21.385977,,,Mason Mount,,,,,,,1,Regular Play,Reece James,9550.0,Right Back,68,England,768,['7bf6472f-89d1-4977-86ad-5fedebb48cd9'],43,,,,,,,,,,,,,,England,00:41:43.834,Pass,,75.9,78.4,84.9,59.0,,,
,,,,,,,,,,,,,,,,,0.943577,,,,,,,,,,,,,45effd64-5626-4393-8213-a60ca85e383e,1453,,"[86.9, 58.5]",3788759,41,,,,0.1309823,,Right Foot,,,"[103.6, 60.7]",Ground Pass,,16.844286,,,Kalvin Phillips,,,,,,,1,Regular Play,Mason Mount,7843.0,Left Center Midfield,68,England,768,['cd053aef-c3bb-4cc4-b102-fbcc95db5a3e'],45,,,,,,,,,,,,,,England,00:41:45.898,Pass,,86.9,58.5,103.6,60.7,,,
,,,,,,,,,,,,,,,,,3.121725,,,,,,,,,,,,,f4aa9e1c-2738-40fa-b521-b61059f68258,1462,,"[13.4, 26.3]",3788759,41,,,,0.3477386,,Left Foot,,,"[52.3, 40.4]",High Pass,,41.376564,Incomplete,,Lyndon Dykes,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,68,England,768,"['bfd38de2-eb7a-47ae-833b-17b9791f59c1', 'c760a8f1-d7ab-42be-9e53-d48a7da8fbf7']",49,,,,,,,,,,,,,,Scotland,00:41:49.125,Pass,,13.4,26.3,52.3,40.4,,,
,,,,,,,,,,,,,,,,,3.460486,,,,,,,,,,,,,c760a8f1-d7ab-42be-9e53-d48a7da8fbf7,1465,,"[67.8, 39.7]",3788759,41,,,True,-1.5364587,,,,,"[68.7, 13.5]",Low Pass,,26.215454,,,Luke Shaw,,,,,,Recovery,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,68,England,768,"['31a8d589-8f88-4107-9517-f185895295c5', '8a28ddb6-bf99-45a9-8a12-b3a10c88edca', 'f4aa9e1c-2738-40fa-b521-b61059f68258']",52,,,,,,,,,,,,,,England,00:41:52.246,Pass,True,67.8,39.7,68.7,13.5,,,
,,,,,,,,,,,,,,,,,2.017672,,,,,,,,,,,,,cbb246a0-a6c6-4490-8915-48cb54d93ef4,1468,,"[85.4, 6.9]",3788759,42,,,,2.236564,,Right Foot,,,"[68.2, 28.8]",Ground Pass,,27.846903,,,Declan Rice,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,68,England,768,['ab87cb84-9854-4827-83a4-69dd0fc2971b'],1,,,,,,,,,,,,,,England,00:42:01.157,Pass,,85.4,6.9,68.2,28.8,,,
,,,,,,,,,,,,,,,,,1.974949,,,,,,,,,,,,,a5c5ac97-31f4-43a0-a589-9830a9b5aa1f,1471,,"[66.1, 40.6]",3788759,42,,,,1.1211176,,Right Foot,,,"[82.8, 75.2]",Low Pass,,38.419395,,,Reece James,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,68,England,768,['6943356c-7cc9-489e-8183-0407ab026442'],5,,,,,,,,,,,,,,England,00:42:05.681,Pass,,66.1,40.6,82.8,75.2,,,
,,,,,,,,,,,,,,,,,0.852173,,,,,,,,,,,,,471c1980-ed75-4863-924e-a4da64d010bf,1474,,"[92.0, 77.2]",3788759,42,,,,-1.7637671,,Right Foot,,,"[90.3, 68.5]",Ground Pass,,8.864536,,,Mason Mount,,,,,,,1,Regular Play,Reece James,9550.0,Right Back,68,England,768,['365d6220-45f6-4b15-b581-bb0f72559cd1'],9,,,,,,,,,,,,,,England,00:42:09.818,Pass,,92.0,77.2,90.3,68.5,,,
,,,,,,,,,,,,,,,,,0.543073,,,,,,,,,,,,,38fd057a-0df3-4541-94e7-9354bca51f6f,1478,,"[101.6, 71.4]",3788759,42,,,,0.67474097,,Right Foot,,,"[105.6, 74.6]",Ground Pass,,5.1224995,,,Reece James,,,,,,,1,Regular Play,Mason Mount,7843.0,Left Center Midfield,68,England,768,['63a365e8-6418-4e10-af52-8463147ce008'],14,,,,,,,,,,,,,,England,00:42:14.608,Pass,,101.6,71.4,105.6,74.6,,,
,,,,,,,,,,,,,,,,,1.034433,,,,,,,,,,,,,7d33de78-3033-433b-9e4f-5086276200be,1482,,"[105.9, 74.6]",3788759,42,,,,3.0298157,,Right Foot,,,"[96.1, 75.7]",Ground Pass,,9.861542,,,Mason Mount,,,,,,,1,Regular Play,Reece James,9550.0,Right Back,68,England,768,"['0323a77c-792a-4477-a0a0-b7aaa3424c52', '5f7a6858-7e76-4be3-9e99-d5268001f074']",15,,,,,,,,,,,,,,England,00:42:15.861,Pass,True,105.9,74.6,96.1,75.7,,,
,,,,,,,,,,,,,,,,,1.251895,,,,,,,,,,,,,f1864769-2318-49d2-b6ff-0e74201c6ad1,1485,,"[95.8, 73.4]",3788759,42,,,,-2.8326619,,Left Foot,,,"[81.7, 68.9]",Ground Pass,,14.800675,,,John Stones,,,,,,,1,Regular Play,Mason Mount,7843.0,Left Center Midfield,68,England,768,['69b503f6-bf0e-416a-8f37-fccfdcb4865a'],17,,,,,,,,,,,,,,England,00:42:17.450,Pass,,95.8,73.4,81.7,68.9,,,
,,,,,,,,,,,,,,,,,0.91388,,,,,,,,,,,,,62742fcc-25b2-4031-9143-e5b6aac503ae,1493,,"[24.3, 41.8]",3788759,42,,,,1.932,,Right Foot,,,"[20.9, 50.8]",Ground Pass,,9.6208105,,,Scott McTominay,,,,,,,1,Regular Play,Lyndon Dykes,29571.0,Left Center Forward,69,Scotland,942,['5daabc6a-0497-4b37-88ec-161b826e21dd'],26,,,,,,,,,,,,,,Scotland,00:42:26.093,Pass,,24.3,41.8,20.9,50.8,,,
,,,,,,,,,,,,,,,,,1.162846,,,,,,,,,,,,,6d2a295e-5e6c-4e6f-bf31-2d4d46bb92d6,1497,,"[23.7, 43.8]",3788759,42,,,,-1.5707964,,Right Foot,,,"[23.7, 18.4]",Ground Pass,,25.4,,,Andrew Robertson,,,,,,,1,Regular Play,Scott McTominay,3620.0,Right Center Back,69,Scotland,942,"['2c50dfc8-b848-486b-9b8e-15628924baa9', 'cf106c58-308d-4dc1-8af3-9827684e4679']",28,,,,,,,,,,,,,,Scotland,00:42:28.322,Pass,True,23.7,43.8,23.7,18.4,,,
,,,,,,,,,,,,,,,,,3.89152,,,,,,,,,,,,,ed7f668b-4327-4218-a90c-0d9e6aa386b1,1502,,"[52.8, 0.9]",3788759,42,,,,3.0264966,,Right Foot,,,"[18.2, 4.9]",Ground Pass,,34.83045,,,Kieran Tierney,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,69,Scotland,942,"['1b03fe69-083e-4a57-a07c-14b9df992752', '83ebb4b3-2ad0-491e-b6aa-a0fa1c91f12b']",34,,,,,,,,,,,,,,Scotland,00:42:34.324,Pass,True,52.8,0.9,18.2,4.9,,,
,,,,,,,,,,,,,,,,,2.111401,,,,,,,,,,,,,b24e00be-7d27-4372-be9a-8444873a977b,1505,,"[9.4, 7.9]",3788759,42,,,,1.2179998,,Left Foot,,,"[18.2, 31.8]",Ground Pass,,25.468609,,,Grant Hanley,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,69,Scotland,942,['a5472c9a-839b-4d24-92c6-19273f327ea3'],38,,,,,,,,,,,,,,Scotland,00:42:38.593,Pass,,9.4,7.9,18.2,31.8,,,
,,,,,,,,,,,,,,,,,1.362623,,,,,,,,,,,,,776f9bfc-e88b-4398-9d99-df27e6d7fac0,1508,,"[18.5, 43.8]",3788759,42,,,,1.6311624,,Left Foot,,,"[17.4, 62.0]",Ground Pass,,18.233212,,,Scott McTominay,,,,,,,1,Regular Play,Grant Hanley,9481.0,Center Back,69,Scotland,942,['0550c241-2c86-46c0-a995-dba0a759141a'],43,,,,,,,,,,,,,,Scotland,00:42:43.325,Pass,,18.5,43.8,17.4,62.0,,,
,,,,,,,,,,,,,,,,,1.293831,,,,,,,,,,,,,a8cec890-20b9-4799-bd67-bb4712f7749d,1511,,"[17.1, 62.8]",3788759,42,,,,0.79009295,,Right Foot,,,"[27.7, 73.5]",Ground Pass,,15.061541,,,"Stephen O""Donnell",,,,,,,1,Regular Play,Scott McTominay,3620.0,Right Center Back,69,Scotland,942,['2f42ef66-ca9a-4d28-a6bd-af5b7aa67d0c'],45,,,,,,,,,,,,,,Scotland,00:42:45.117,Pass,,17.1,62.8,27.7,73.5,,,
,,,,,,,,,,,,,,,,,2.312844,,,,,,,,,,,,,b7dc1a54-8879-4a4c-aa71-865047641ea3,1514,,"[27.7, 73.5]",3788759,42,,,,-0.900512,,Right Foot,,,"[56.0, 37.8]",High Pass,,45.55634,,,John McGinn,,,,,,,1,Regular Play,"Stephen O""Donnell",9048.0,Right Wing Back,69,Scotland,942,['2213e964-43e0-4cce-b501-234d36f9c7e1'],48,,,,,,,,,,,,,,Scotland,00:42:48.324,Pass,,27.7,73.5,56.0,37.8,,,
,,,,,,,,,,,,,,,,,2.222486,,,,,,,,,,,,,413652d7-8e32-4115-ab32-610ba4f5f7a2,1518,,"[57.8, 32.6]",3788759,42,,,,-1.240073,,Left Foot,,,"[68.1, 2.6]",Ground Pass,,31.718922,,,Andrew Robertson,,,,,,,1,Regular Play,John McGinn,9974.0,Center Attacking Midfield,69,Scotland,942,"['0552af21-148d-4c86-8733-2ec0b199126c', '1552a2fb-12cf-4cd2-abec-c6b67e1eaa34']",52,,,,,,,,,,,,,,Scotland,00:42:52.175,Pass,True,57.8,32.6,68.1,2.6,,,
,,,,,,,,,,,,,,,,,1.660883,,,,,,,,,,,,,4346e499-1cfb-475b-9653-a7ffb50da328,1521,,"[81.0, 4.9]",3788759,42,,,,1.922124,,Left Foot,,,"[71.8, 30.0]",Ground Pass,,26.732939,,,Callum McGregor,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,69,Scotland,942,['6302c0af-a76c-4005-8923-a2251c36bee5'],57,,,,,,,,,,,,,,Scotland,00:42:57.300,Pass,,81.0,4.9,71.8,30.0,,,
,,,,,,,,,,,,,,,,,2.494604,,,,,,,,,,,,,dc0e9f4d-b2d2-488a-9e67-2591ed3a9945,1524,,"[71.8, 30.9]",3788759,42,,,,1.2413536,,Left Foot,,,"[85.1, 69.8]",Ground Pass,,41.110825,,,"Stephen O""Donnell",,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,69,Scotland,942,['2310927d-f652-42ba-b64d-dfbba94a714a'],59,,,,,,,,,,,,,,Scotland,00:42:59.640,Pass,,71.8,30.9,85.1,69.8,,,
,,,,,,,,,,,,,,,,,1.220978,,,,,,,,,,,,,4c88c65f-061f-4bd6-a587-0553284749e9,1527,,"[85.1, 69.8]",3788759,43,,,,-1.937127,,Right Foot,,,"[79.0, 53.9]",Ground Pass,,17.029974,,,Billy Gilmour,,,,,,,1,Regular Play,"Stephen O""Donnell",9048.0,Right Wing Back,69,Scotland,942,['37e65dd6-4979-442a-9046-edae4e64ec2c'],3,,,,,,,,,,,,,,Scotland,00:43:03.483,Pass,,85.1,69.8,79.0,53.9,,,
,,,,,,,,,,,,,,,,,2.023213,,,,,,,,,,,,,bdf1d294-f225-442a-8c44-599e507b06ff,1530,,"[83.7, 49.8]",3788759,43,,,,-1.832356,,Right Foot,,,"[75.0, 17.3]",High Pass,,33.644318,,,Kieran Tierney,,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,69,Scotland,942,['acf66c42-cee5-448f-bb69-fa71d7015f70'],6,,,,,,,,,,,,,,Scotland,00:43:06.330,Pass,,83.7,49.8,75.0,17.3,,,
,,,,,,,,,,,,,,,,,0.684749,,,,,,,,,,,,,cbe8614c-376a-4a9f-8741-7a920af7b337,1534,,"[92.9, 23.9]",3788759,43,,,,1.6957458,,Left Foot,,,"[90.3, 44.6]",Ground Pass,,20.862646,,,Billy Gilmour,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,69,Scotland,942,['cf3b2d3c-fb60-49a8-9ecc-d01f63ede930'],12,,,,,,,,,,,,,,Scotland,00:43:12.657,Pass,,92.9,23.9,90.3,44.6,,,
,,,,,,,,,,,,,,,,,1.507646,,,,,,,,,,,,,db8f788d-6164-47fc-b719-b30c59780154,1537,,"[81.3, 36.1]",3788759,43,,,,1.7153506,,Right Foot,,,"[79.0, 51.9]",Ground Pass,,15.966528,,,Scott McTominay,,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,69,Scotland,942,['30a9ceb5-add1-41ee-a05d-2c67e5940959'],15,,,,,,,,,,,,,,Scotland,00:43:15.903,Pass,,81.3,36.1,79.0,51.9,,,
,,,,,,,,,,,,,,,,,1.564126,,,,,,,,,,,,,991d8d0b-1ac7-4405-99c0-d972b3a6cec2,1540,,"[79.6, 49.0]",3788759,43,,,,1.0690998,,Left Foot,,,"[94.3, 75.8]",Ground Pass,,30.566813,,,"Stephen O""Donnell",,,,,,,1,Regular Play,Scott McTominay,3620.0,Right Center Back,69,Scotland,942,['69ddcfe8-fe8e-416f-9d02-27a873c82b64'],19,,,,,,,,,,,,,,Scotland,00:43:19.011,Pass,,79.6,49.0,94.3,75.8,,,
,,,,,,,,,,,,,,,,,1.608199,,,,,,,,,,,,,f63b1781-8893-4e0b-b1e0-40fec39a4264,1543,,"[94.9, 72.0]",3788759,43,,,,-2.963639,,Right Foot,,,"[81.0, 69.5]",Ground Pass,,14.123031,,,Scott McTominay,,,,,,,1,Regular Play,"Stephen O""Donnell",9048.0,Right Wing Back,69,Scotland,942,['be6742a4-ac84-4971-88af-d1842405327e'],23,,,,,,,,,,,,,,Scotland,00:43:23.254,Pass,,94.9,72.0,81.0,69.5,,,
,,,,,,,,,,,,,,,,,0.711725,,,,,,,,,,,,,065ac6f9-9ea1-43b3-89f3-dc92cc4c2a1a,1546,,"[80.8, 68.3]",3788759,43,,,,-1.7975951,,Right Foot,,,"[77.8, 55.3]",Ground Pass,,13.341664,,,Callum McGregor,,,,,,,1,Regular Play,Scott McTominay,3620.0,Right Center Back,69,Scotland,942,['17c63d56-618b-4970-8f40-5f74ca3051c6'],25,,,,,,,,,,,,,,Scotland,00:43:25.837,Pass,,80.8,68.3,77.8,55.3,,,
,,,,,,,,,,,,,,,,,0.687159,,,,,,,,,,,,,c0e5815e-b4bb-46a5-aa3e-6b65b1fb010b,1549,,"[80.8, 56.2]",3788759,43,,,,0.6435011,,Left Foot,,,"[91.2, 64.0]",Ground Pass,,13.0,,,Billy Gilmour,,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,69,Scotland,942,['206ca172-8b54-4b42-bc83-74f1ac63373a'],27,,,,,,,,,,,,,,Scotland,00:43:27.775,Pass,,80.8,56.2,91.2,64.0,,,
,,,,,,,,,,,,,,,,,1.286266,,,,,,,,,,,,,ed52e3eb-71b5-4685-893b-b6b8067cb181,1552,,"[89.7, 66.0]",3788759,43,,,,1.5707964,,Right Foot,,,"[89.7, 76.1]",Ground Pass,,10.1,,,"Stephen O""Donnell",,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,69,Scotland,942,['221aa793-9a8e-4dd2-8ff7-8f7540845157'],29,,,,,,,,,,,,,,Scotland,00:43:29.472,Pass,,89.7,66.0,89.7,76.1,,,
,,,,,,,,,,,,,,,,,1.90816,,,,,,,,,,,,,6c411807-12e1-4fc5-94e7-e0b1cf3dea2e,1555,,"[89.7, 76.1]",3788759,43,,,,-0.16428137,,Right Foot,,,"[108.4, 73.0]",Ground Pass,,18.95521,,,Callum McGregor,,,,,,,1,Regular Play,"Stephen O""Donnell",9048.0,Right Wing Back,69,Scotland,942,['ef57e501-557c-46c9-918f-6c79214cc9d7'],31,,,,,,,,,,,,,,Scotland,00:43:31.427,Pass,,89.7,76.1,108.4,73.0,,,
,,,,,,,,,,,,,,,,,1.073762,,,,,,,,,,,,,790cc275-7abe-453a-88fc-c922168e4da5,1558,,"[99.8, 73.8]",3788759,43,,,,3.0053453,,Left Foot,,,"[87.4, 75.5]",Ground Pass,,12.515989,,,Billy Gilmour,,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,69,Scotland,942,['5cb33508-2d1f-45fe-8c54-94099b96afba'],36,,,,,,,,,,,,,,Scotland,00:43:36.514,Pass,,99.8,73.8,87.4,75.5,,,
,,,,,,,,,,,,,,,,,1.696864,,,,,,,,,,,,,e362ba7b-4eeb-44f9-bdd9-5a6bac234999,1561,,"[87.4, 75.2]",3788759,43,,,,-3.0479448,,Right Foot,,,"[69.3, 73.5]",Ground Pass,,18.179659,,,Scott McTominay,,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,69,Scotland,942,['e1d82575-e315-42be-bd7f-1465adec6873'],37,,,,,,,,,,,,,,Scotland,00:43:37.976,Pass,,87.4,75.2,69.3,73.5,,,
,,,,,,,,,,,,,,,,,1.778332,,,,,,,,,,,,,012febb6-f798-4f31-aa6d-1dfd944f09cc,1564,,"[69.3, 73.5]",3788759,43,,,,0.073145136,,Right Foot,,,"[92.5, 75.2]",Ground Pass,,23.262201,,,"Stephen O""Donnell",,,,,,,1,Regular Play,Scott McTominay,3620.0,Right Center Back,69,Scotland,942,['cf1a8560-36f4-4c22-aa61-0f3a5610e4c3'],40,,,,,,,,,,,,,,Scotland,00:43:40.504,Pass,,69.3,73.5,92.5,75.2,,,
,,,,,,,,,,,,,,,,,1.237935,,,,,,,,,,,,,f145b4cd-5001-4f84-8eff-45794dee0bae,1567,,"[88.5, 74.3]",3788759,43,,,,-1.466645,decbaba5-63e3-4dba-b793-56ac0d0bfe6c,Left Foot,,,"[91.5, 45.6]",Ground Pass,,28.856369,,,Che Adams,True,,,,,,1,Regular Play,"Stephen O""Donnell",9048.0,Right Wing Back,69,Scotland,942,['23c235ff-210d-4acf-bb76-4a8935669fe3'],46,,,,,,,,,,,,,,Scotland,00:43:46.162,Pass,,88.5,74.3,91.5,45.6,,,
,,,,,,,,,,,,,,,,,1.496537,,,,,,,,,,,,,97271afe-4ceb-4b04-b0c0-8b4c1631ab89,1573,,"[120.0, 80.0]",3788759,44,,,,-1.7052265,,Left Foot,,,"[116.7, 55.6]",Ground Pass,,24.622145,,,John McGinn,,,,,,Corner,1,From Corner,Andrew Robertson,3655.0,Left Wing Back,70,Scotland,942,['7614dcd0-ca21-4482-b3cf-2a05c0757590'],21,,,,,,,,,,,,,,Scotland,00:44:21.675,Pass,,120.0,80.0,116.7,55.6,,,
