50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18de258a-9cca-4d23-b1b7-fc428bc8aa5b,3362,,"[70.0, 78.1]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luuk de Jong,20033.0,Left Center Forward,154,Netherlands,941,['f8075bdf-1943-470e-ad16-bf4180461b46'],25,,,,,,,,,,,,,,Netherlands,00:39:25.010,Ball Receipt*,,70.0,78.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85e210d3-977c-4689-9970-6d5d6fa20938,3365,,"[75.9, 73.7]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Donyell Malen,15582.0,Right Center Forward,154,Netherlands,941,['eca9f95e-2483-4547-b453-2e97cf7e5b4b'],27,,,,,,,,,,,,,,Netherlands,00:39:27.721,Ball Receipt*,,75.9,73.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ef7a06-c083-48f0-8bd7-c60b8139572e,3368,,"[68.9, 72.7]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frenkie de Jong,8118.0,Left Defensive Midfield,154,Netherlands,941,['d89c183e-4718-47df-b034-1af4c6f7bbd3'],29,,,,,,,,,,,,,,Netherlands,00:39:29.382,Ball Receipt*,,68.9,72.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05a8f73a-0e9b-4f47-9a76-52b0264fb114,3371,,"[76.4, 58.5]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ryan Gravenberch,23230.0,Right Defensive Midfield,154,Netherlands,941,['12ff08d5-ef01-454c-bd3f-d5c0f563006b'],30,,,,,,,,,,,,,,Netherlands,00:39:30.568,Ball Receipt*,,76.4,58.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5f64eb-709b-4e6e-affd-60d1daee44e2,3375,,"[89.1, 21.6]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Owen Wijndal,7890.0,Left Wing Back,154,Netherlands,941,['5d6564b2-48ea-41a9-991f-077247323e81'],33,,,,,,,,,,,,,,Netherlands,00:39:33.213,Ball Receipt*,,89.1,21.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5def2af4-bc51-481b-8c68-dc383a019b7b,3378,,"[74.7, 24.6]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nathan Aké,3306.0,Left Center Back,154,Netherlands,941,['d57eb16a-2d6b-41cd-8046-d80db8af4777'],39,,,,,,,,,,,,,,Netherlands,00:39:39.150,Ball Receipt*,,74.7,24.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5def254-15f2-49f6-b115-08fa9c5e6b2b,3382,,"[49.8, 63.2]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Stefan de Vrij,7787.0,Right Center Back,154,Netherlands,941,['d32ee99f-00df-4efe-8f98-6d192b4a0e5a'],50,,,,,,,,,,,,,,Netherlands,00:39:50.721,Ball Receipt*,,49.8,63.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bcd8b83-9573-4ac0-b5f7-69e700db3a93,3385,,"[35.6, 48.2]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Matthijs de Ligt,8069.0,Center Back,154,Netherlands,941,['78d5676c-34f8-4167-90e3-967cfc592b01'],52,,,,,,,,,,,,,,Netherlands,00:39:52.457,Ball Receipt*,,35.6,48.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cd48cb1-97a6-408c-bb5b-7f0e1a388a45,3388,,"[43.7, 12.9]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frenkie de Jong,8118.0,Left Defensive Midfield,154,Netherlands,941,['1c46caad-b185-45d1-a7dd-75782ae410fc'],55,,,,,,,,,,,,,,Netherlands,00:39:55.462,Ball Receipt*,,43.7,12.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a3c70fc-1a03-429f-a51c-3da7ec6d58b8,3391,,"[49.3, 44.3]",3788756,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nathan Aké,3306.0,Left Center Back,154,Netherlands,941,['7f6bc306-1d68-4984-a4cc-5821aa118582'],59,,,,,,,,,,,,,,Netherlands,00:39:59.497,Ball Receipt*,,49.3,44.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29113e72-6612-4577-8f6a-49edeaf52ec1,3394,,"[49.0, 64.4]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Stefan de Vrij,7787.0,Right Center Back,154,Netherlands,941,['fd79a438-de05-447e-8826-faf58cddc0be'],2,,,,,,,,,,,,,,Netherlands,00:40:02.570,Ball Receipt*,,49.0,64.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b763ee-e602-4316-bb5e-c5aa80fe8a9b,3397,,"[46.3, 55.2]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nathan Aké,3306.0,Left Center Back,154,Netherlands,941,['c792743e-3ad3-418c-aec1-2d4086605167'],3,,,,,,,,,,,,,,Netherlands,00:40:03.591,Ball Receipt*,,46.3,55.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfed8b8d-2574-49fd-ab34-8488c0a38419,3400,,"[60.5, 61.5]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frenkie de Jong,8118.0,Left Defensive Midfield,154,Netherlands,941,['5f88f3e8-9a5f-4c65-8ebf-7d9db8912234'],5,,,,,,,,,,,,,,Netherlands,00:40:05.559,Ball Receipt*,,60.5,61.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0f3b0b3-f6b0-408d-b42a-3645124bfb94,3402,,"[49.2, 63.9]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Stefan de Vrij,7787.0,Right Center Back,154,Netherlands,941,['d65c988f-b8ca-42fb-965d-8c5a186d2906'],6,,,,,,,,,,,,,,Netherlands,00:40:06.742,Ball Receipt*,,49.2,63.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef1aa891-328b-4623-b297-7cf2a334ea99,3405,,"[51.5, 53.4]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nathan Aké,3306.0,Left Center Back,154,Netherlands,941,['33f8a4a3-fb47-4688-8ba5-93bbae197842'],8,,,,,,,,,,,,,,Netherlands,00:40:08.086,Ball Receipt*,,51.5,53.4,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9067f9a2-5be4-438a-8bcc-be41bf7d38b4,3408,,"[74.9, 48.2]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ryan Gravenberch,23230.0,Right Defensive Midfield,154,Netherlands,941,['77a0099e-ee86-46c0-a178-70bd3ba39c2b'],13,,,,,,,,,,,,,,Netherlands,00:40:13.930,Ball Receipt*,,74.9,48.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d5a5f1-68f6-48fc-bb88-4cb0000ba48b,3411,,"[56.6, 30.3]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sasa Kalajdzic,18762.0,Left Center Forward,155,Austria,915,"['3e97ee37-4542-4bd5-ae58-b96f2f25b620', 'ea1a1699-2efa-47cb-b376-de2d9d5e7c47']",15,,,,,,,,,,,,,,Austria,00:40:15.558,Ball Receipt*,True,56.6,30.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c4d0e1f-e697-4a1d-a2a0-826fbadf407f,3420,,"[81.3, 69.8]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lainer,8779.0,Right Wing Back,155,Austria,915,['1b21f65b-ea6a-4719-8a2e-8d4a8781adfd'],24,,,,,,,,,,,,,,Austria,00:40:24.910,Ball Receipt*,,81.3,69.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd04a74-ff4c-4281-9257-bb86a0b2114c,3423,,"[110.9, 17.2]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,155,Austria,915,['9bff9a80-a2b2-4b96-bab4-7a6cca1c0789'],32,,,,,,,,,,,,,,Austria,00:40:32.193,Ball Receipt*,,110.9,17.2,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f60523-5dad-4432-9537-2bd05bc3f320,3426,,"[111.4, 38.3]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sasa Kalajdzic,18762.0,Left Center Forward,155,Austria,915,['83f28836-f0dd-48a9-a6aa-20d5db96cd25'],33,,,,,,,,,,,,,,Austria,00:40:33.209,Ball Receipt*,,111.4,38.3,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e1f87e-3f1d-476e-8e49-1e4c01896384,3430,,"[112.0, 49.1]",3788756,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stefan Lainer,8779.0,Right Back,156,Austria,915,['f73a9378-f090-4372-93f7-c3a21fa4bc84'],59,,,,,,,,,,,,,,Austria,00:40:59.692,Ball Receipt*,,112.0,49.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed5321f7-2789-4fcd-8ce8-8528b1ed2781,3435,,"[110.7, 71.5]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentino Lazaro,11280.0,Right Midfield,157,Austria,915,"['875a90d3-a891-42ca-a8f4-eb6e6f337ea9', 'f7625c18-a00b-4583-a321-5e0b55fb3636']",13,,,,,,,,,,,,,,Austria,00:41:13.677,Ball Receipt*,True,110.7,71.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b815c1d-bc1c-4f4d-8a67-89cf75d33dbb,3438,,"[110.4, 77.9]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Lainer,8779.0,Right Back,157,Austria,915,"['8aa66a03-6500-43af-97dd-f2fb2f8dd698', 'f7625c18-a00b-4583-a321-5e0b55fb3636']",14,,,,,,,,,,,,,,Austria,00:41:14.722,Ball Receipt*,True,110.4,77.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1ff6499-085f-40e7-84aa-c01df528f798,3441,,"[112.4, 74.2]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentino Lazaro,11280.0,Right Midfield,157,Austria,915,['17b975d6-2e27-4761-aac8-1142737b6784'],15,,,,,,,,,,,,,,Austria,00:41:15.665,Ball Receipt*,,112.4,74.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6eff8b6-aa94-4cdb-9e6b-fdaf9696fa37,3444,,"[82.3, 57.8]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Right Center Midfield,157,Austria,915,['bc2170b5-8770-487b-a658-dc9c83c20fce'],21,,,,,,,,,,,,,,Austria,00:41:21.695,Ball Receipt*,,82.3,57.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c5c9e8d-2546-4f43-90f7-c31f8c8e126b,3452,,"[105.8, 74.2]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Lainer,8779.0,Right Back,157,Austria,915,['1937a7da-12ed-405e-bbab-a4b8796a68d9'],29,,,,,,,,,,,,,,Austria,00:41:29.614,Ball Receipt*,,105.8,74.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c05e8345-d47c-41c4-99ea-76d43c0be7e9,3455,,"[100.8, 70.3]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Olatukunbo Alaba,8220.0,Left Center Midfield,157,Austria,915,['fe5ababb-26e3-4021-af43-a5b85f9c7ffb'],31,,,,,,,,,,,,,,Austria,00:41:31.446,Ball Receipt*,,100.8,70.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b3a24ae-5e8b-465f-b527-24e6c51aef28,3458,,"[101.0, 56.0]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentino Lazaro,11280.0,Right Midfield,157,Austria,915,['3c293c67-02b6-49ec-9936-345962d0ac50'],33,,,,,,,,,,,,,,Austria,00:41:33.896,Ball Receipt*,,101.0,56.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ef51f9-fc63-46d5-b8c6-6b9e06f37b41,3462,,"[96.7, 59.8]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Olatukunbo Alaba,8220.0,Left Center Midfield,157,Austria,915,['67ac5fd1-6db4-4e1b-8068-fee40c487f2d'],36,,,,,,,,,,,,,,Austria,00:41:36.057,Ball Receipt*,,96.7,59.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8254d6b-97d5-4a6a-a08d-2fea887859c3,3470,,"[49.0, 10.4]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Donyell Malen,15582.0,Right Center Forward,158,Netherlands,941,['13fa7cb6-c189-4f92-986e-6b4649f551eb'],44,,,,,,,,,,,,,,Netherlands,00:41:44.567,Ball Receipt*,,49.0,10.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de0b1cd-09d6-4825-9380-5bb33e1623e2,3476,,"[80.2, 18.4]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Gravenberch,23230.0,Right Defensive Midfield,158,Netherlands,941,['50bcd3f6-6353-42ff-a6bd-10516abd25b1'],53,,,,,,,,,,,,,,Netherlands,00:41:53.027,Ball Receipt*,,80.2,18.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393e16c8-0675-4b88-b2d8-1b1e7ebbbcb1,3480,,"[83.6, 7.6]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Owen Wijndal,7890.0,Left Wing Back,158,Netherlands,941,['c1d035d1-33e1-4bad-b722-0df5232b7095'],54,,,,,,,,,,,,,,Netherlands,00:41:54.701,Ball Receipt*,,83.6,7.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886ca49c-631c-4b62-a1ff-db16fb166069,3482,,"[94.9, 12.4]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Donyell Malen,15582.0,Right Center Forward,158,Netherlands,941,['36a860ad-6b0a-43fd-a434-bf5d89bb7662'],56,,,,,,,,,,,,,,Netherlands,00:41:56.006,Ball Receipt*,,94.9,12.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8649f589-9841-4281-b751-10bdbcb1c227,3485,,"[88.6, 19.1]",3788756,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,158,Netherlands,941,['f35b04fb-e00c-4825-90f4-b63910bf2b66'],59,,,,,,,,,,,,,,Netherlands,00:41:59.596,Ball Receipt*,,88.6,19.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc1db782-118a-4ede-a159-c9003d1f657f,3488,,"[94.6, 13.6]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Donyell Malen,15582.0,Right Center Forward,158,Netherlands,941,['ac4e5198-9b38-4fe6-b32c-5c9f18b6c620'],1,,,,,,,,,,,,,,Netherlands,00:42:01.827,Ball Receipt*,,94.6,13.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877467c1-bc08-4c01-a5e3-22326bb0b985,3491,,"[77.7, 10.9]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Gravenberch,23230.0,Right Defensive Midfield,158,Netherlands,941,['74699a49-b331-4d27-b116-ebf65a5acf5b'],4,,,,,,,,,,,,,,Netherlands,00:42:04.061,Ball Receipt*,,77.7,10.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92643f2-f047-435b-8d21-a7c696b9f626,3494,,"[56.2, 23.5]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,158,Netherlands,941,['5dc33302-e5d8-4e81-94a2-3429082ec780'],6,,,,,,,,,,,,,,Netherlands,00:42:06.596,Ball Receipt*,,56.2,23.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd0eaaf-2c2d-473d-870f-617bfdd220a6,3497,,"[52.5, 41.8]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthijs de Ligt,8069.0,Center Back,158,Netherlands,941,['c34740eb-2989-4b92-8e26-3d63fd5b69c2'],9,,,,,,,,,,,,,,Netherlands,00:42:09.680,Ball Receipt*,,52.5,41.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac622975-7f84-4547-a928-00a57e8b4d2f,3500,,"[48.7, 62.9]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,158,Netherlands,941,['5938453c-adc9-4b56-ae4f-56b486e6fd0b'],12,,,,,,,,,,,,,,Netherlands,00:42:12.778,Ball Receipt*,,48.7,62.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b0237c8-1b1e-4d63-8bac-1875a4e2926f,3503,,"[35.3, 25.6]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,158,Netherlands,941,['6b2bd28b-69b0-4e0a-aa18-243dbe576e8f'],17,,,,,,,,,,,,,,Netherlands,00:42:17.968,Ball Receipt*,,35.3,25.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685a68ce-d3d5-4caa-a41b-1dd45b9d1b1a,3506,,"[34.3, 53.4]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,158,Netherlands,941,['ab6b2d12-9554-439c-9223-4a409da37f99'],20,,,,,,,,,,,,,,Netherlands,00:42:20.574,Ball Receipt*,,34.3,53.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6854122-c753-4dee-a0f8-5c661d865b65,3509,,"[58.5, 37.7]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luuk de Jong,20033.0,Left Center Forward,158,Netherlands,941,['f213dfc5-b314-498c-afe9-ef53aecbe21d'],26,,,,,,,,,,,,,,Netherlands,00:42:26.101,Ball Receipt*,,58.5,37.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191fa27d-7358-4693-a6e8-e4eb77d558c4,3512,,"[52.3, 43.0]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,158,Netherlands,941,['59b39b8d-dece-47fe-a4fc-821ee59e1728'],27,,,,,,,,,,,,,,Netherlands,00:42:27.731,Ball Receipt*,,52.3,43.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61ae7790-0618-4172-a4c8-dece80413bfa,3514,,"[57.5, 14.8]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Gravenberch,23230.0,Right Defensive Midfield,158,Netherlands,941,['4365087f-4f84-468e-926f-160d56102901'],29,,,,,,,,,,,,,,Netherlands,00:42:29.470,Ball Receipt*,,57.5,14.8,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd664ee5-916f-46bf-b284-e5443321abae,3517,,"[96.3, 42.7]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luuk de Jong,20033.0,Left Center Forward,158,Netherlands,941,['50a8669e-2c81-4a3a-a525-6d782ad5f2c1'],33,,,,,,,,,,,,,,Netherlands,00:42:33.406,Ball Receipt*,,96.3,42.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38d82aed-1f68-455b-881d-053f6076bef2,3522,,"[2.1, 45.8]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,159,Austria,915,['4d93634e-4b3a-4a18-b9db-3e49cb6b0673'],39,,,,,,,,,,,,,,Austria,00:42:39.934,Ball Receipt*,,2.1,45.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74dfec60-7540-48b2-a6f8-9ac0e59307e9,3527,,"[28.7, 4.0]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ulmer,8777.0,Left Back,159,Austria,915,['15688a0c-fdd2-412b-b87d-2c12846381e4'],44,,,,,,,,,,,,,,Austria,00:42:44.564,Ball Receipt*,,28.7,4.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af38cca7-4a15-4fec-acb0-1a55a4edeb8d,3530,,"[94.9, 67.9]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,160,Netherlands,941,['02834d48-df29-4867-96fd-d603f7cfac8a'],49,,,,,,,,,,,,,,Netherlands,00:42:49.704,Ball Receipt*,,94.9,67.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988d8a16-6ef7-4aff-9a36-4152aafe1f33,3532,,"[91.3, 79.1]",3788756,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denzel Dumfries,8125.0,Right Wing Back,160,Netherlands,941,['e0ddfbf8-117e-4253-bdbd-200475b5bafe'],50,,,,,,,,,,,,,,Netherlands,00:42:50.692,Ball Receipt*,,91.3,79.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d406b426-d585-4566-928b-17be72a38c47,3543,,"[27.7, 21.1]",3788756,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,162,Austria,915,['7988dc75-0c4b-4324-9960-0cb96da23141'],3,,,,,,,,,,,,,,Austria,00:43:03.637,Ball Receipt*,,27.7,21.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fa1868c-4b81-4477-9182-124d215917df,3546,,"[24.7, 43.9]",3788756,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philipp Lienhart,8931.0,Right Center Back,162,Austria,915,['959db085-65a5-430f-9bcd-aac0e68e1f56'],6,,,,,,,,,,,,,,Austria,00:43:06.056,Ball Receipt*,,24.7,43.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58645abc-3583-490e-89c0-19c8e7284185,3549,,"[52.4, 35.9]",3788756,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sasa Kalajdzic,18762.0,Right Center Forward,162,Austria,915,['ea947050-ed85-4f07-ac09-71ecb59486be'],10,,,,,,,,,,,,,,Austria,00:43:10.115,Ball Receipt*,,52.4,35.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7d8ff9b-54ec-40ac-93fc-644ece4cb634,3556,,"[63.3, 68.0]",3788756,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Lainer,8779.0,Right Back,162,Austria,915,['e9fe339a-410b-476d-b2cf-99a01f2e4f9d'],20,,,,,,,,,,,,,,Austria,00:43:20.830,Ball Receipt*,,63.3,68.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f54cbe72-59f8-4b77-a9da-5559cee64e17,3560,,"[98.8, 68.7]",3788756,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valentino Lazaro,11280.0,Right Midfield,162,Austria,915,"['23acc0f5-a91d-432d-834b-49f8fa2dc825', 'd0479c33-f25b-48e0-9ab7-cfa76dab0589']",24,,,,,,,,,,,,,,Austria,00:43:24.558,Ball Receipt*,True,98.8,68.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6caba43a-08f3-46a0-b9c0-2b334aaf4257,3563,,"[85.3, 70.5]",3788756,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Lainer,8779.0,Right Back,162,Austria,915,['e584cc8e-8e56-4620-a2ad-e9fe90618bf5'],28,,,,,,,,,,,,,,Austria,00:43:28.676,Ball Receipt*,,85.3,70.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189b7140-c22b-4db2-8470-003e95dcd174,3566,,"[78.8, 59.3]",3788756,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florian Grillitsch,11396.0,Right Center Midfield,162,Austria,915,['22b62b76-38c0-442c-aaee-7a3264f38dd7'],30,,,,,,,,,,,,,,Austria,00:43:30.144,Ball Receipt*,,78.8,59.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9669444f-80b1-4f5b-95a3-a00bb3448920,3569,,"[76.4, 73.7]",3788756,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Lainer,8779.0,Right Back,162,Austria,915,"['7ab64715-7141-417d-a5f7-fcdbcde3271a', 'f426c951-722b-4c26-a7fa-c4b5e94a20c8']",31,,,,,,,,,,,,,,Austria,00:43:31.317,Ball Receipt*,True,76.4,73.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10809aad-8337-4006-9c89-cf1fe6da8855,3572,,"[95.2, 58.8]",3788756,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcel Sabitzer,8518.0,Left Midfield,162,Austria,915,['dd273270-0d1c-44b9-8220-56b55ae19b6b'],32,,,,,,,,,,,,,,Austria,00:43:32.772,Ball Receipt*,,95.2,58.8,,,,,
