50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,754c0302-df41-41fc-887c-bd53253ba9cb,1768,,"[90.9, 56.4]",3788760,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,97,Czech Republic,912,"['29e7f06d-763c-4646-9e55-cf6a837d86e6', 'ae3b7d0d-2c31-47dc-8d99-cc5c8310a6dd']",48,,,,,,,,,,,,,,,,Czech Republic,00:06:48.572,Ball Receipt*,True,90.9,56.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,edcfccff-ff70-49c7-9ed8-236c5dbabcc5,1772,,"[35.8, 73.7]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Šime Vrsaljko,5461.0,Right Back,98,Croatia,785,['35902507-95b7-4ca5-9726-2004ce0e5373'],6,,,,,,,,,,,,,,,,Croatia,00:07:06.216,Ball Receipt*,,35.8,73.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f800cb97-b94c-440b-aace-b1a09796c985,1774,,"[75.0, 74.5]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luka Ivanušec,28368.0,Right Wing,98,Croatia,785,['fca28113-2a13-4ebc-a194-44770a0be77b'],11,,,,,,,,,,,,,,,,Croatia,00:07:11.392,Ball Receipt*,,75.0,74.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff4ed80-5b1b-4d82-84ad-71032a17d355,1777,,"[72.8, 61.9]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrej Kramarić,5460.0,Center Attacking Midfield,98,Croatia,785,['6b229f8a-322d-4c21-b3ea-86bd769c3fd3'],13,,,,,,,,,,,,,,,,Croatia,00:07:13.307,Ball Receipt*,,72.8,61.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab34cb1-d9aa-40ed-973d-b21f1f6fc794,1780,,"[68.2, 63.5]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luka Ivanušec,28368.0,Right Wing,98,Croatia,785,['356407c0-1b8b-4414-8924-2ae46603258a'],14,,,,,,,,,,,,,,,,Croatia,00:07:14.888,Ball Receipt*,,68.2,63.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17ac0bc6-563a-4a7f-8129-193dfe769e5c,1785,,"[71.5, 44.3]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bruno Petković,7693.0,Center Forward,98,Croatia,785,"['ac37f93f-a9b2-45ce-b72b-9b595f721954', 'e3127d32-b5cb-4e15-963b-7bdfe8a1fe28']",17,,,,,,,,,,,,,,,,Croatia,00:07:17.100,Ball Receipt*,True,71.5,44.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21e6182d-e9fa-49b6-b243-c78fdfaa5f83,1787,,"[71.7, 54.3]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luka Ivanušec,28368.0,Right Wing,98,Croatia,785,['966e8edf-c180-4ec7-923a-4bb188b63db0'],17,,,,,,,,,,,,,,,,Croatia,00:07:17.805,Ball Receipt*,,71.7,54.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f85a384d-cdc9-4930-9e20-d61985caa995,1790,,"[66.4, 25.0]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mateo Kovačić,5456.0,Left Center Midfield,98,Croatia,785,['7d618950-0539-4468-908e-a106acd36023'],22,,,,,,,,,,,,,,,,Croatia,00:07:22.085,Ball Receipt*,,66.4,25.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05f8e808-5777-432c-b86c-e2037563940b,1793,,"[106.9, 8.6]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Perišić,5474.0,Left Wing,98,Croatia,785,['b5afb301-5ee5-4be8-bdfe-6ccaa3db0f05'],26,,,,,,,,,,,,,,,,Croatia,00:07:26.749,Ball Receipt*,,106.9,8.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a3a8dc-a952-48cc-9719-762d6245f632,1798,,"[110.0, 32.3]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luka Ivanušec,28368.0,Right Wing,98,Croatia,785,['46cc2c3a-06f8-41a1-8b89-d64c605c2aad'],30,,,,,,,,,,,,,,,,Croatia,00:07:30.647,Ball Receipt*,,110.0,32.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d017a57-84d4-4ecb-9f9c-e7372361734d,1801,,"[19.3, 44.1]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jakub Jankto,8095.0,Left Wing,98,Croatia,785,['3e5004f7-b117-4022-a422-e6c809907112'],33,,,,,,,,,,,,,,,,Czech Republic,00:07:33.533,Ball Receipt*,,19.3,44.1,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,257b6a97-4038-402f-b54b-701e058bca53,1803,,"[27.1, 64.0]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vladimír Coufal,16570.0,Right Back,98,Croatia,785,['7dd3d074-f385-497b-9209-de6f57dd53e1'],35,,,,,,,,,,,,,,,,Czech Republic,00:07:35.711,Ball Receipt*,,27.1,64.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,acabe9d6-a304-42f1-9e7a-15f993b58f75,1812,,"[109.4, 14.2]",3788760,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Petković,7693.0,Center Forward,99,Croatia,785,"['809b3f1a-62c3-4774-8459-763e1abe4dc7', 'e13bfa4c-5686-475e-9830-dba8020729ed']",59,,,,,,,,,,,,,,,,Croatia,00:07:59.457,Ball Receipt*,True,109.4,14.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,63047043-ae10-4988-96ad-d7e9f79101af,1817,,"[104.9, 3.8]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Perišić,5474.0,Left Wing,99,Croatia,785,['eabfe717-9fa5-4ed9-92e8-16f7e547d363'],4,,,,,,,,,,,,,,,,Croatia,00:08:04.199,Ball Receipt*,,104.9,3.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36c78d4e-6344-46fc-b173-e41e5d2c84f5,1819,,"[6.6, 73.5]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladimír Coufal,16570.0,Right Back,99,Croatia,785,['0a5a8954-90b7-41ad-ad9f-8093d5d68c4b'],4,,,,,,,,,,,,,,,,Czech Republic,00:08:04.793,Ball Receipt*,,6.6,73.5,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0a9971d2-ef00-41e8-a4fd-0edb044aa29d,1821,,"[20.3, 74.6]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,99,Croatia,785,['56705f35-154b-412e-8bf6-ec918117f176'],6,,,,,,,,,,,,,,,,Czech Republic,00:08:06.308,Ball Receipt*,,20.3,74.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,127ed074-a5ad-4a21-923b-4c9f4b82c208,1827,,"[62.2, 37.1]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,99,Croatia,785,['c1ba9140-a477-4033-9e4e-9bd1afc9ad2d'],11,,,,,,,,,,,,,,,,Croatia,00:08:11.424,Ball Receipt*,,62.2,37.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85732cbb-77be-4d5b-b338-55231a883331,1830,,"[66.5, 56.3]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,99,Croatia,785,['f1838d58-57fd-4a75-8261-20fc9ff62599'],13,,,,,,,,,,,,,,,,Croatia,00:08:13.186,Ball Receipt*,,66.5,56.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14162da0-3393-4ab8-925c-95fddc124e1f,1833,,"[52.5, 48.7]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,99,Croatia,785,['9ba1ffdb-d487-4383-90eb-c460f83be6c0'],16,,,,,,,,,,,,,,,,Croatia,00:08:16.398,Ball Receipt*,,52.5,48.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6875ce65-ebc7-4687-bd3c-7a326306fe7e,1836,,"[48.8, 28.4]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,99,Croatia,785,['f1d689d8-d505-4f5f-891e-709eb16764a4'],18,,,,,,,,,,,,,,,,Croatia,00:08:18.107,Ball Receipt*,,48.8,28.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,701eabe1-ec0d-41b2-9818-c89de611c16c,1839,,"[61.9, 13.1]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,99,Croatia,785,['8c712778-fe1e-4051-a14d-620bca44184b'],21,,,,,,,,,,,,,,,,Croatia,00:08:21.196,Ball Receipt*,,61.9,13.1,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e3ec4f-8ec8-45be-af2e-92c59e9ebc22,1843,,"[75.0, 9.6]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Perišić,5474.0,Left Wing,99,Croatia,785,['27d5150c-e0fb-4a99-9805-dda90ff2e3dd'],25,,,,,,,,,,,,,,,,Croatia,00:08:25.513,Ball Receipt*,,75.0,9.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb51dd67-ee6a-446a-ac29-e666cb6da2bf,1845,,"[44.6, 73.2]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,100,Czech Republic,912,['1bc5ee66-0d89-4ab6-8139-02a287014135'],26,,,,,,,,,,,,,,,,Czech Republic,00:08:26.514,Ball Receipt*,,44.6,73.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3004df1f-fda3-4414-90ac-457fc1048089,1847,,"[49.3, 66.2]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Center Midfield,100,Czech Republic,912,['6a8bc1f4-82ac-4177-9a40-7d4e7d9e3ff4'],27,,,,,,,,,,,,,,,,Czech Republic,00:08:27.302,Ball Receipt*,,49.3,66.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a3be6d1-03e4-4afb-9d48-e2ff82e07e74,1850,,"[56.2, 57.2]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,100,Czech Republic,912,['5db8d8fd-9251-447f-b8b8-c7d52cbe6d66'],29,,,,,,,,,,,,,,,,Czech Republic,00:08:29.093,Ball Receipt*,,56.2,57.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7b6c5dc-a088-459a-b0d3-643200559921,1854,,"[65.1, 42.2]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Left Wing,100,Czech Republic,912,['64d8c4d5-caa1-4d99-84dc-9fdc956edbf4'],30,,,,,,,,,,,,,,,,Czech Republic,00:08:30.705,Ball Receipt*,,65.1,42.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc2689f3-dd2d-4876-bd45-0f505c09118f,1858,,"[42.4, 38.1]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,100,Czech Republic,912,['cb8bf37b-1ccc-4292-85b0-aaf1cc68a5ec'],34,,,,,,,,,,,,,,,,Czech Republic,00:08:34.959,Ball Receipt*,,42.4,38.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e9ed7c3-a973-47f7-8f6b-bcaf980e0b56,1861,,"[43.2, 55.7]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,100,Czech Republic,912,['2c62cdd2-9f12-4950-8584-0f2971c90384'],40,,,,,,,,,,,,,,,,Czech Republic,00:08:40.580,Ball Receipt*,,43.2,55.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14ef35dd-323e-45e5-9ed8-1600156f80f5,1864,,"[51.2, 18.2]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,100,Czech Republic,912,['55d9979e-1027-48f1-afb6-c9d329a7b993'],47,,,,,,,,,,,,,,,,Czech Republic,00:08:47.737,Ball Receipt*,,51.2,18.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d8f523d-2e3b-4fda-9b23-b379938f11c1,1872,,"[100.4, 6.4]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,100,Czech Republic,912,['da39fa4a-dedb-4723-ac02-b7bb1fb7a70f'],55,,,,,,,,,,,,,,,,Czech Republic,00:08:55.566,Ball Receipt*,,100.4,6.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c390dd9c-52b1-46d3-88d4-8a026e6b476f,1875,,"[85.2, 17.5]",3788760,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Left Wing,100,Czech Republic,912,['42072fb2-4d96-4582-a37f-400bf77f386b'],58,,,,,,,,,,,,,,,,Czech Republic,00:08:58.363,Ball Receipt*,,85.2,17.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5673507-b641-4df4-b1b3-5a622c79f24f,1878,,"[83.8, 38.7]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Center Midfield,100,Czech Republic,912,['e76ec0f8-f075-482b-95d2-09ceea38b2e9'],0,,,,,,,,,,,,,,,,Czech Republic,00:09:00.349,Ball Receipt*,,83.8,38.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e815d8e0-19d0-4731-859a-5a864fd3af5b,1881,,"[99.4, 76.2]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,100,Czech Republic,912,['7c7268c7-c387-4f02-b2c9-fe5873550275'],3,,,,,,,,,,,,,,,,Czech Republic,00:09:03.860,Ball Receipt*,,99.4,76.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdee25aa-c692-4f41-87fe-09ec6d144307,1885,,"[20.2, 20.0]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,101,Croatia,785,['4bdde0be-876e-49ed-89fa-4dfedeecb675'],21,,,,,,,,,,,,,,,,Croatia,00:09:21.356,Ball Receipt*,,20.2,20.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c110e018-d9ad-4216-b9d9-132add7ad1dc,1887,,"[20.2, 51.3]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Ivanušec,28368.0,Right Wing,101,Croatia,785,['8b43b583-d6b1-4348-87b7-e37d427ae3f7'],29,,,,,,,,,,,,,,,,Croatia,00:09:29.410,Ball Receipt*,,20.2,51.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,edc423f2-109a-4c00-896e-10310f2e94b5,1889,,"[53.5, 52.7]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Center Attacking Midfield,101,Croatia,785,['7194f60f-e125-4841-a883-b204a77f87e6'],37,,,,,,,,,,,,,,,,Croatia,00:09:37.714,Ball Receipt*,,53.5,52.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8587781-be1a-4ddd-8e30-f12a12d82f51,1892,,"[35.4, 44.6]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,101,Croatia,785,['1565e67e-50ee-4638-bf54-259061743bd1'],40,,,,,,,,,,,,,,,,Croatia,00:09:40.729,Ball Receipt*,,35.4,44.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d715ee66-9f1f-4fd5-9d59-f35c1364c46c,1895,,"[37.3, 22.2]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,101,Croatia,785,['468c7b0f-178f-4afc-98ed-34ecc8eafa62'],41,,,,,,,,,,,,,,,,Croatia,00:09:41.974,Ball Receipt*,,37.3,22.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bb1d36-1fe2-44e5-8988-684ec4ab1e90,1898,,"[70.6, 2.0]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joško Gvardiol,33018.0,Left Back,101,Croatia,785,['7d84ff73-27f5-4cab-9cd6-cf9d9795b78e'],47,,,,,,,,,,,,,,,,Croatia,00:09:47.583,Ball Receipt*,,70.6,2.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d716a541-f44a-4529-9dd2-2a383c9d7498,1901,,"[83.7, 18.7]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Center Attacking Midfield,101,Croatia,785,['bccc5db3-1983-4f0c-b5bc-8df3636a2385'],49,,,,,,,,,,,,,,,,Croatia,00:09:49.479,Ball Receipt*,,83.7,18.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11b56fc-a51f-47b1-b86f-b04cb3256d95,1904,,"[7.8, 41.3]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,102,Czech Republic,912,['7b3d9850-74a2-4af0-8fd7-4afb62545fe7'],54,,,,,,,,,,,,,,,,Czech Republic,00:09:54.629,Ball Receipt*,,7.8,41.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,788c24d3-ef90-46be-ae84-1e0a798fa081,1907,,"[21.2, 29.9]",3788760,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,102,Czech Republic,912,['96f56219-eb27-47a9-be2f-d43b73bd1593'],59,,,,,,,,,,,,,,,,Czech Republic,00:09:59.784,Ball Receipt*,,21.2,29.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bbd1501-0e4e-4dc9-83ee-4d28906e3502,1911,,"[7.2, 50.0]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,102,Czech Republic,912,['66433d58-3beb-4b04-bc04-9d1506cb1f17'],5,,,,,,,,,,,,,,,,Czech Republic,00:10:05.694,Ball Receipt*,,7.2,50.0,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dd400450-bd4e-40e1-bf2c-892941e99b99,1914,,"[68.8, 68.7]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Masopust,16472.0,Right Wing,102,Czech Republic,912,['eafe5a1b-7537-4188-8e8e-4eeb89b7e220'],9,,,,,,,,,,,,,,,,Czech Republic,00:10:09.203,Ball Receipt*,,68.8,68.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,747afdc6-1247-4c59-848d-c0b148d25842,1920,,"[71.5, 11.2]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrej Kramarić,5460.0,Center Attacking Midfield,102,Czech Republic,912,['f1bef272-065e-429e-beb0-646d5eeed252'],13,,,,,,,,,,,,,,,,Croatia,00:10:13.355,Ball Receipt*,,71.5,11.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6db66946-073f-445f-b574-d31e6f3c9c96,1927,,"[64.4, 11.6]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,102,Czech Republic,912,['f3bdea52-3f00-4901-b667-3737a53e94a2'],21,,,,,,,,,,,,,,,,Czech Republic,00:10:21.922,Ball Receipt*,,64.4,11.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d965b150-7b5e-4fb5-bc94-857d9b716a4f,1931,,"[41.7, 16.8]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,102,Czech Republic,912,['11761795-36a4-41bb-9f05-0596578678bf'],24,,,,,,,,,,,,,,,,Czech Republic,00:10:24.712,Ball Receipt*,,41.7,16.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f05d19b-150b-45fa-b412-f104e2efd8a3,1934,,"[31.9, 41.2]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,102,Czech Republic,912,['7e563e91-1d28-4915-a54b-3865290a67a1'],27,,,,,,,,,,,,,,,,Czech Republic,00:10:27.771,Ball Receipt*,,31.9,41.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b06bc82b-a626-4628-8480-d94f94a9e166,1937,,"[38.9, 16.9]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,102,Czech Republic,912,['68216e9d-cf96-4016-b901-7df40ea9425e'],30,,,,,,,,,,,,,,,,Czech Republic,00:10:30.176,Ball Receipt*,,38.9,16.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86c7ac07-f53c-44e9-8116-f9a0b0cac8e9,1941,,"[79.3, 9.0]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,102,Czech Republic,912,"['8caf3458-00d4-435a-b0e2-b9bfedfbf2d0', 'a9583e5e-2df7-4a1c-b002-d03295413168']",35,,,,,,,,,,,,,,,,Czech Republic,00:10:35.440,Ball Receipt*,True,79.3,9.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5e4fa59-09fb-4414-a6f1-ba2ee48b35ee,1944,,"[85.9, 15.2]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Left Wing,102,Czech Republic,912,['fae93368-9a5e-4b22-81c7-a6d05d88851f'],36,,,,,,,,,,,,,,,,Czech Republic,00:10:36.449,Ball Receipt*,,85.9,15.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4f67938f-bb9a-4b3f-b07c-104b8616401f,1948,,"[99.5, 40.6]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,102,Czech Republic,912,['4ae4af7d-2057-4b33-81af-d817bd3b6600'],40,,,,,,,,,,,,,,,,Czech Republic,00:10:40.102,Ball Receipt*,,99.5,40.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a71001-8c28-4d18-8402-ebe62c6d123c,1951,,"[90.9, 48.4]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Center Midfield,102,Czech Republic,912,['c2cf7439-e0e9-44ce-b4be-74e4d7ead114'],42,,,,,,,,,,,,,,,,Czech Republic,00:10:42.557,Ball Receipt*,,90.9,48.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd866469-891c-4899-b62c-458b6218931a,1954,,"[103.2, 67.1]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,102,Czech Republic,912,['6cb8df92-c1ba-4bbf-a23a-6f447f1ad135'],44,,,,,,,,,,,,,,,,Czech Republic,00:10:44.827,Ball Receipt*,,103.2,67.1,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,241e3fd8-7a87-437e-ad52-750d84b66c01,1957,,"[113.1, 38.9]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Center Midfield,102,Czech Republic,912,['f107d170-8e33-431a-8630-70760f78d1b6'],46,,,,,,,,,,,,,,,,Czech Republic,00:10:46.499,Ball Receipt*,,113.1,38.9,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fe1e1cb9-0af6-426b-9575-e0e1a78da023,1967,,"[25.9, 30.1]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrej Kramarić,5460.0,Center Attacking Midfield,102,Czech Republic,912,['e9c4dca2-3d45-400f-b0f8-1b29b99dcd81'],50,,,,,,,,,,,,,,,,Croatia,00:10:50.592,Ball Receipt*,,25.9,30.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b1940bf-09b2-4b89-b591-fe9cc974a293,1969,,"[92.9, 41.1]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,102,Czech Republic,912,['17dbfa2f-353b-43b4-be01-c337e6488b8c'],51,,,,,,,,,,,,,,,,Czech Republic,00:10:51.451,Ball Receipt*,,92.9,41.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5818918-089d-4c38-bf15-355ad4453421,1972,,"[85.6, 30.8]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,102,Czech Republic,912,['718bcdb9-1362-4ae1-87bc-1613056e123a'],53,,,,,,,,,,,,,,,,Czech Republic,00:10:53.462,Ball Receipt*,,85.6,30.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67b6cc10-3977-48b4-9e27-a93248481b91,1975,,"[100.5, 20.6]",3788760,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Left Wing,102,Czech Republic,912,['59efab11-9b4e-499c-bde3-f323329bec48'],54,,,,,,,,,,,,,,,,Czech Republic,00:10:54.921,Ball Receipt*,,100.5,20.6,,,,,
