ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,18f4fe50-8506-4003-8835-a5e4644f395d,2336,,"[44.4, 36.3]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,95,Netherlands,941,['28fc2c14-6e20-4134-8153-4686e07eec28'],23,,,,,,,,,,,,,,Netherlands,00:05:23.257,Ball Receipt*,,44.4,36.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,09970f95-fb14-4923-a687-079b87b44fc8,2339,,"[50.0, 31.3]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,95,Netherlands,941,['313609b1-06fa-4529-871a-892273d23838'],24,,,,,,,,,,,,,,Netherlands,00:05:24.972,Ball Receipt*,,50.0,31.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e971ca4f-2239-42bd-b91f-0f54f7f8f9c9,2342,,"[56.2, 19.2]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,95,Netherlands,941,['1ec701f0-7e0a-4964-afae-b9bf77004c12'],28,,,,,,,,,,,,,,Netherlands,00:05:28.061,Ball Receipt*,,56.2,19.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2deecef-f778-409b-955f-1c9ac5828b4b,2345,,"[63.0, 31.3]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,95,Netherlands,941,['97a601c4-9eb0-42d5-9ca1-b2b955b19d5a'],30,,,,,,,,,,,,,,Netherlands,00:05:30.141,Ball Receipt*,,63.0,31.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,81f52196-0769-47a1-aa83-b7ad72e5f24e,2349,,"[57.3, 17.3]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,95,Netherlands,941,['527b957b-89c6-49b6-b34f-33b16e00af43'],31,,,,,,,,,,,,,,Netherlands,00:05:31.840,Ball Receipt*,,57.3,17.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3678da3f-c975-4dff-a8d2-6c665938f3d5,2352,,"[77.3, 21.3]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Forward,95,Netherlands,941,['b83805c9-1f5e-47f7-a98e-d29d1797fd68'],34,,,,,,,,,,,,,,Netherlands,00:05:34.662,Ball Receipt*,,77.3,21.3,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,167ff93a-fab2-4a2e-ae55-d74237fb8b4c,2355,,"[80.5, 15.6]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,95,Netherlands,941,['49d6f51f-7f11-4187-8d2b-982a54649247'],34,,,,,,,,,,,,,,Netherlands,00:05:34.842,Ball Receipt*,,80.5,15.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6813323-227c-49e8-a720-74d9d60174eb,2363,,"[34.3, 61.7]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Karavaev,31900.0,Right Back,96,Ukraine,911,['5d80d57d-95ea-4170-927d-324a417c1c55'],40,,,,,,,,,,,,,,Ukraine,00:05:40.834,Ball Receipt*,,34.3,61.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9f0c5993-5ec0-4813-a97b-848c60707ed6,2366,,"[20.0, 39.1]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,96,Ukraine,911,"['a7518480-60e8-4df0-bbcd-baa635907ca5', 'ac1c08a9-5ed5-457e-87e9-c0b4cf6e90ca']",43,,,,,,,,,,,,,,Ukraine,00:05:43.449,Ball Receipt*,True,20.0,39.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ccf815ff-3495-4ef7-95c3-9a4a5ac1b181,2374,,"[40.8, 3.1]",3788746,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitalii Mykolenko,20827.0,Left Back,96,Ukraine,911,['dae13e6e-81e5-48f5-8eea-3e7212b87106'],48,,,,,,,,,,,,,,Ukraine,00:05:48.612,Ball Receipt*,,40.8,3.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ea188b5-a84e-4a26-9907-8c1819b26daa,2380,,"[55.7, 8.2]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleksandr Zinchenko,3575.0,Left Center Midfield,97,Ukraine,911,['d5522b03-43c0-45fd-abaf-48ede6642ff1'],19,,,,,,,,,,,,,,Ukraine,00:06:19.664,Ball Receipt*,,55.7,8.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e63e4c4-ada9-4fac-9f02-f4067cb8a327,2382,,"[55.8, 1.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vitalii Mykolenko,20827.0,Left Back,97,Ukraine,911,['f571872a-5a52-475a-a693-e4903a926d8a'],20,,,,,,,,,,,,,,Ukraine,00:06:20.228,Ball Receipt*,,55.8,1.3,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,36ab791e-e124-4c58-b462-5f7dbd7b4415,2386,,"[87.2, 5.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marlos Romero Bonfim,16811.0,Left Wing,97,Ukraine,911,['17375f9b-105e-4624-acff-a198a77535cc'],23,,,,,,,,,,,,,,Ukraine,00:06:23.614,Ball Receipt*,,87.2,5.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3001e0a-7e2f-4efb-811e-72e7cb74dfe9,2390,,"[4.3, 45.7]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,98,Netherlands,941,['f89bd7fb-f8a2-4dcb-930b-5985307bd37e'],28,,,,,,,,,,,,,,Netherlands,00:06:28.118,Ball Receipt*,,4.3,45.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d73ed885-88b4-41a1-ae31-34a3c849ce43,2393,,"[14.4, 26.2]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,98,Netherlands,941,['35cc8118-8d9e-498e-aae2-4337a5fb05d7'],33,,,,,,,,,,,,,,Netherlands,00:06:33.119,Ball Receipt*,,14.4,26.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b39d65f-1fef-48d1-aa23-c3e67dbb2024,2396,,"[28.8, 45.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,98,Netherlands,941,['ac39e2e4-9c5c-4c85-9d62-b8a3bf6d7e31'],37,,,,,,,,,,,,,,Netherlands,00:06:37.337,Ball Receipt*,,28.8,45.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e759539c-2db7-437d-bb4a-7985443bce92,2399,,"[50.1, 73.5]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,98,Netherlands,941,['838b7b9b-87a1-4d34-aaab-305e675fd8e6'],42,,,,,,,,,,,,,,Netherlands,00:06:42.523,Ball Receipt*,,50.1,73.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20d89872-5db8-412c-af5b-f7e8dfb1c84e,2402,,"[64.0, 77.0]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,98,Netherlands,941,['bb01f4fc-5423-443b-8539-95f51b2fb2a0'],44,,,,,,,,,,,,,,Netherlands,00:06:44.043,Ball Receipt*,,64.0,77.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,72621a33-8768-43d4-87b5-ada2890c6637,2405,,"[98.4, 75.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,98,Netherlands,941,['badc474c-c903-4f85-aa8c-6b308123a87a'],47,,,,,,,,,,,,,,Netherlands,00:06:47.388,Ball Receipt*,,98.4,75.3,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e40d1122-82db-4fc8-8d84-6feeff9e33f2,2408,,"[111.7, 34.8]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Forward,98,Netherlands,941,['1b3ca285-2ca4-4be3-a959-cdd5b39b313a'],49,,,,,,,,,,,,,,Netherlands,00:06:49.095,Ball Receipt*,,111.7,34.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fbc2ca55-e362-4f00-815d-9f9fba9ee8e5,2415,,"[33.2, 71.7]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oleksandr Karavaev,31900.0,Right Back,99,Ukraine,911,['37097d75-071d-45e0-acfe-211f5468fbbe'],6,,,,,,,,,,,,,,Ukraine,00:08:06.057,Ball Receipt*,,33.2,71.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a725d25-11ae-46da-95b5-f3272dc29f58,2417,,"[27.9, 51.3]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Illia Zabarnyi,39136.0,Right Center Back,99,Ukraine,911,['3036d871-0bd9-4522-bdcd-1274349118d0'],8,,,,,,,,,,,,,,Ukraine,00:08:08.579,Ball Receipt*,,27.9,51.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c43aa6f8-8ed1-4890-8636-2845a692823e,2422,,"[54.1, 38.4]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ruslan Malinovskiy,16557.0,Right Center Midfield,99,Ukraine,911,"['16457ef4-bf4d-4797-8a57-717f63288bdd', '32fbe2a0-5b41-4137-92a0-4bc8533fee04']",12,,,,,,,,,,,,,,Ukraine,00:08:12.174,Ball Receipt*,True,54.1,38.4,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c9180fa1-d3fd-4e5d-b879-58727b5174ca,2425,,"[47.5, 31.4]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oleksandr Zinchenko,3575.0,Left Center Midfield,99,Ukraine,911,['a6d9239d-51ae-4f97-a863-03fa867dc3ec'],13,,,,,,,,,,,,,,Ukraine,00:08:13.639,Ball Receipt*,,47.5,31.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c43d610b-0211-445e-bedb-c65e7f901b81,2427,,"[71.6, 56.6]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Denzel Dumfries,8125.0,Right Wing Back,99,Ukraine,911,['5a61ebde-59b5-49f4-8cb7-0b263d28b462'],14,,,,,,,,,,,,,,Netherlands,00:08:14.376,Ball Receipt*,,71.6,56.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,361a5f9b-0b30-4ea9-a8db-2fe711901353,2431,,"[97.7, 60.1]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wout Weghorst,7829.0,Right Center Forward,99,Ukraine,911,['59d71463-5d89-4b9c-ba9c-9549a96d1ded'],17,,,,,,,,,,,,,,Netherlands,00:08:17.873,Ball Receipt*,,97.7,60.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,29a8a855-4a50-41ca-ab8c-9d4b431e4766,2436,,"[42.0, 65.3]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andriy Yarmolenko,8830.0,Right Wing,99,Ukraine,911,['156a85aa-c9fc-4da2-b5a7-ecf2a3baf6d9'],23,,,,,,,,,,,,,,Ukraine,00:08:23.420,Ball Receipt*,,42.0,65.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9cfc0310-4a68-432e-8da9-f8c4bf5f3ad8,2438,,"[35.4, 70.6]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oleksandr Karavaev,31900.0,Right Back,99,Ukraine,911,['641bd3a8-0aea-427f-a430-737cc3ad2821'],24,,,,,,,,,,,,,,Ukraine,00:08:24.370,Ball Receipt*,,35.4,70.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5967cc6-6401-41d4-8fee-7988071ac5b0,2441,,"[26.2, 57.5]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Illia Zabarnyi,39136.0,Right Center Back,99,Ukraine,911,['a17f6a6b-bb44-4aa1-9c01-2a2f4bd523e3'],28,,,,,,,,,,,,,,Ukraine,00:08:28.448,Ball Receipt*,,26.2,57.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c522e1d8-9ae8-4fe7-a009-99300905191f,2444,,"[46.3, 59.6]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ruslan Malinovskiy,16557.0,Right Center Midfield,99,Ukraine,911,['11df705c-f1f9-4390-8ec7-6451564d9657'],34,,,,,,,,,,,,,,Ukraine,00:08:34.720,Ball Receipt*,,46.3,59.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,66c43ae1-ae28-45a0-901b-b39ea8eebb1f,2447,,"[57.4, 72.2]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oleksandr Karavaev,31900.0,Right Back,99,Ukraine,911,['698872f6-a407-4117-8dcc-2a8638ab0e0a'],39,,,,,,,,,,,,,,Ukraine,00:08:39.647,Ball Receipt*,,57.4,72.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0c388e65-83e2-470b-adf3-c635b8a99a06,2450,,"[85.9, 75.4]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andriy Yarmolenko,8830.0,Right Wing,99,Ukraine,911,['1e7edd6f-09da-4381-a520-4b0e56da89e8'],41,,,,,,,,,,,,,,Ukraine,00:08:41.815,Ball Receipt*,,85.9,75.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f2f418a-d3b3-420b-95ab-d78342318daa,2453,,"[53.8, 6.2]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Memphis Depay,2988.0,Left Center Forward,100,Netherlands,941,"['467a4bdc-db4e-4ec7-8598-519caed856b6', 'e49cba2e-6631-4a1b-bdb1-c8eda510f0dc']",57,,,,,,,,,,,,,,Netherlands,00:08:57.920,Ball Receipt*,True,53.8,6.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,932b04c6-448c-421c-b474-1d994eb563fb,2456,,"[45.2, 5.2]",3788746,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,100,Netherlands,941,['c67b9835-5fdb-4136-9e36-012587b9059e'],58,,,,,,,,,,,,,,Netherlands,00:08:58.646,Ball Receipt*,,45.2,5.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,788d20c9-e24d-45f7-9de5-cc85337eaae2,2469,,"[58.2, 7.4]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Memphis Depay,2988.0,Left Center Forward,100,Netherlands,941,['afb8a09a-f50d-40b4-b4b5-6eba976f1aa4'],3,,,,,,,,,,,,,,Netherlands,00:09:03.631,Ball Receipt*,,58.2,7.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,44af33e6-5b33-4c8b-9c4e-22b508d95f7e,2473,,"[54.3, 5.4]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,100,Netherlands,941,['841c7756-6e67-4fb4-8d1d-39a9470326e7'],5,,,,,,,,,,,,,,Netherlands,00:09:05.583,Ball Receipt*,,54.3,5.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a779f52-ef5a-4574-9bef-ab64c19e04c2,2476,,"[32.9, 8.7]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,100,Netherlands,941,['60c42490-054a-4ce2-9527-05da0bb1f858'],7,,,,,,,,,,,,,,Netherlands,00:09:07.954,Ball Receipt*,,32.9,8.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a51c7310-a4d5-4fab-bf7d-7422871b9c0d,2479,,"[39.4, 37.1]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marten de Roon,6994.0,Right Defensive Midfield,100,Netherlands,941,['94ecb415-b39b-4681-866a-e182dcacec6d'],16,,,,,,,,,,,,,,Netherlands,00:09:16.068,Ball Receipt*,,39.4,37.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f55c656a-8666-4ba9-9edd-106107a9b824,2482,,"[28.6, 38.3]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan de Vrij,7787.0,Center Back,100,Netherlands,941,['850899a8-07ae-4baf-a088-0aa78a50b36a'],17,,,,,,,,,,,,,,Netherlands,00:09:17.843,Ball Receipt*,,28.6,38.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e8228ac4-2548-439b-9ba1-2b830d9a99ea,2485,,"[28.3, 16.0]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,100,Netherlands,941,['ff2935c1-02d1-4835-8119-036ba41b599f'],18,,,,,,,,,,,,,,Netherlands,00:09:18.946,Ball Receipt*,,28.3,16.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc9aa512-0aea-4408-adac-14488c21e71f,2487,,"[40.4, 25.7]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,100,Netherlands,941,['27f4feb0-ec5b-4cc3-bbf8-048ea351f1dd'],20,,,,,,,,,,,,,,Netherlands,00:09:20.007,Ball Receipt*,,40.4,25.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d2066fb3-b192-431b-b756-6aff0ccd80ae,2490,,"[26.5, 16.2]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,100,Netherlands,941,['69e4aae5-a184-4f82-a534-e756bab34e06'],23,,,,,,,,,,,,,,Netherlands,00:09:23.270,Ball Receipt*,,26.5,16.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b2da7662-2173-4aa0-b4f5-69e9d5440b2c,2493,,"[8.6, 46.9]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,100,Netherlands,941,['4c0bf079-50f9-496c-a497-84e1c73ab194'],29,,,,,,,,,,,,,,Netherlands,00:09:29.952,Ball Receipt*,,8.6,46.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a27d0cf-bf72-4ba7-83f8-412d31186847,2496,,"[46.9, 59.5]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,100,Netherlands,941,['2b1af983-9c77-450b-b2e2-3456eaad1032'],32,,,,,,,,,,,,,,Netherlands,00:09:32.862,Ball Receipt*,,46.9,59.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f4cd077b-1e9a-47ee-8657-cba4b53363b6,2499,,"[64.8, 35.6]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Memphis Depay,2988.0,Left Center Forward,100,Netherlands,941,['da93b977-9376-49a2-920a-a290dfbf4526'],39,,,,,,,,,,,,,,Netherlands,00:09:39.146,Ball Receipt*,,64.8,35.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e38cc7-9186-40df-b8d0-c49ac36f880c,2501,,"[63.5, 16.2]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,100,Netherlands,941,['fd5618d6-f1e2-4a68-85fa-c1440b97369a'],40,,,,,,,,,,,,,,Netherlands,00:09:40.493,Ball Receipt*,,63.5,16.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1b12c612-d4d0-468e-aef6-3c6670e54c7e,2504,,"[82.3, 30.4]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,100,Netherlands,941,['3d8480fe-2985-40c6-b5b5-01ca88a0ffcb'],45,,,,,,,,,,,,,,Netherlands,00:09:45.664,Ball Receipt*,,82.3,30.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,541e1b0e-0134-4a14-814b-4f6038106b04,2507,,"[94.2, 37.9]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Memphis Depay,2988.0,Left Center Forward,100,Netherlands,941,['512182a7-45a9-4085-8852-58bdab692088'],47,,,,,,,,,,,,,,Netherlands,00:09:47.919,Ball Receipt*,,94.2,37.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,18deaafc-7e49-43eb-821a-993b4119054f,2510,,"[98.2, 47.1]",3788746,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wout Weghorst,7829.0,Right Center Forward,100,Netherlands,941,['1e35598b-e5fe-4463-b6ad-b82a47cd4271'],49,,,,,,,,,,,,,,Netherlands,00:09:49.480,Ball Receipt*,,98.2,47.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,15a26b24-29e6-4fce-9a0c-3075d0ebfc24,2517,,"[45.0, 54.4]",3788746,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marlos Romero Bonfim,16811.0,Left Wing,101,Ukraine,911,['8228aa4d-0683-409b-b795-3eb9ae51b6ef'],8,,,,,,,,,,,,,,Ukraine,00:10:08.975,Ball Receipt*,,45.0,54.4,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8030bd6a-600c-4309-a501-3fa711b18122,2521,,"[31.8, 69.2]",3788746,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Karavaev,31900.0,Right Back,102,Ukraine,911,['4a6e1f85-18b8-486f-aa2b-e8a8a687c646'],15,,,,,,,,,,,,,,Ukraine,00:10:15.695,Ball Receipt*,,31.8,69.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,562f4dee-bbd3-416f-9d44-202fbd5706cc,2525,,"[110.0, 24.8]",3788746,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wout Weghorst,7829.0,Right Center Forward,102,Ukraine,911,['84ef901b-0efa-42b4-807f-07153038b049'],19,,,,,,,,,,,,,,Netherlands,00:10:19.550,Ball Receipt*,,110.0,24.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef2a3e41-027e-41ae-8272-2b501f61fd80,2527,,"[62.8, 72.2]",3788746,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andriy Yarmolenko,8830.0,Right Wing,103,Ukraine,911,['bc1c2d32-24df-4e18-bee7-f97c0e2daf7b'],41,,,,,,,,,,,,,,Ukraine,00:10:41.612,Ball Receipt*,,62.8,72.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a70d48c1-a91e-494a-9be3-31c95ad50eb3,2529,,"[86.5, 57.4]",3788746,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roman Yaremchuk,23649.0,Center Forward,103,Ukraine,911,['e1e25f5d-85d2-4a5a-a53e-8810440b5907'],43,,,,,,,,,,,,,,Ukraine,00:10:43.477,Ball Receipt*,,86.5,57.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,68faf28e-a59d-4a7d-a734-c0e8edf43f04,2533,,"[94.5, 69.3]",3788746,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andriy Yarmolenko,8830.0,Right Wing,103,Ukraine,911,['43bdadd2-e66e-4886-81cc-9dacaf84e9c2'],46,,,,,,,,,,,,,,Ukraine,00:10:46.693,Ball Receipt*,,94.5,69.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b1736f0-eebe-41f0-918d-e47fa0f08e9c,2536,,"[114.1, 70.6]",3788746,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oleksandr Karavaev,31900.0,Right Back,103,Ukraine,911,['a64b0be6-512e-45d7-9c53-9a45ebb45c95'],52,,,,,,,,,,,,,,Ukraine,00:10:52.253,Ball Receipt*,,114.1,70.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bd535eb3-ae6a-4e10-81f0-9f120a66cde6,2539,,"[99.6, 59.1]",3788746,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andriy Yarmolenko,8830.0,Right Wing,103,Ukraine,911,['4383ae19-e22c-4066-ace7-2d96617a76d3'],55,,,,,,,,,,,,,,Ukraine,00:10:55.870,Ball Receipt*,,99.6,59.1,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6ed3b425-93ae-4007-8c51-9aadcf061beb,2543,,"[111.1, 32.7]",3788746,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roman Yaremchuk,23649.0,Center Forward,103,Ukraine,911,['dacebd13-b47b-462b-98d6-02e9ceb38a71'],57,,,,,,,,,,,,,,Ukraine,00:10:57.556,Ball Receipt*,,111.1,32.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a619d387-3bee-443f-94b7-0163136944d8,2547,,"[99.8, 18.4]",3788746,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oleksandr Zinchenko,3575.0,Left Center Midfield,103,Ukraine,911,['3b6d66e5-d84f-44aa-8d15-336b72a5b6ed'],1,,,,,,,,,,,,,,Ukraine,00:11:01.550,Ball Receipt*,,99.8,18.4,,,,,
