ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9804e0b-e9ef-456c-980d-ed79b3fdaa0f,683,,,"[111.1, 41.0]",3788763,16,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,47,France,771,['54e9f4a2-2974-416e-a345-c75003d5a988'],36,,,,,,,,,,,,,,,,France,00:16:36.466,Ball Receipt*,,111.1,41.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4dd85a7-bec0-454f-ac55-6eb27428778a,687,,,"[9.7, 21.3]",3788763,16,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Attila Szalai,46376.0,Left Center Back,48,Hungary,916,['76d59e79-2ce3-4a74-97a1-365bc831fbc5'],59,,,,,,,,,,,,,,,,Hungary,00:16:59.443,Ball Receipt*,,9.7,21.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff7aaaa-32c7-4b1e-9736-881867818d26,689,,,"[26.2, 21.5]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,András Schäfer,42822.0,Left Center Midfield,48,Hungary,916,['ddd4b967-ab30-4bd0-876c-341b548f1caf'],2,,,,,,,,,,,,,,,,Hungary,00:17:02.283,Ball Receipt*,,26.2,21.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5f7b9bb-4431-4251-a301-0a0f67792672,691,,,"[10.3, 19.4]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Attila Szalai,46376.0,Left Center Back,48,Hungary,916,['4c92d6cd-c68e-4439-bc5c-1d363857f91d'],4,,,,,,,,,,,,,,,,Hungary,00:17:04.130,Ball Receipt*,,10.3,19.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6137062-62f8-449f-9808-4159d3dc1356,693,,,"[10.1, 31.6]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Willi Orban,8509.0,Center Back,48,Hungary,916,['ec9203cd-45cb-4d11-9461-2c7db2fdd64a'],5,,,,,,,,,,,,,,,,Hungary,00:17:05.330,Ball Receipt*,,10.1,31.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb374af2-8d84-4e36-b4d7-b8f420279ded,696,,,"[9.7, 68.6]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Nagy,7162.0,Center Defensive Midfield,48,Hungary,916,['d8c0cb65-7b86-4782-af6d-cdf944925579'],11,,,,,,,,,,,,,,,,Hungary,00:17:11.216,Ball Receipt*,,9.7,68.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2ddf874-24a0-44de-8fd2-9bc4f38027e4,700,,,"[29.4, 57.3]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,László Kleinheisler,16502.0,Right Center Midfield,48,Hungary,916,['475e96c7-aebc-4032-815f-baacd10a3f76'],14,,,,,,,,,,,,,,,,Hungary,00:17:14.045,Ball Receipt*,,29.4,57.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dae19e47-cbbd-4bf0-a8f5-630508175f73,702,,,"[29.4, 69.9]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Endre Botka,31887.0,Right Center Back,48,Hungary,916,['bdce30a9-231d-4125-8e95-8e2be08168f8'],15,,,,,,,,,,,,,,,,Hungary,00:17:15.085,Ball Receipt*,,29.4,69.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fee7639c-fa8a-4765-bcb1-285967c2b4fc,705,,,"[52.7, 64.5]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Szalai,8407.0,Left Center Forward,48,Hungary,916,['6f7e8381-b5ee-4360-8a58-b07a0d21062a'],17,,,,,,,,,,,,,,,,Hungary,00:17:17.349,Ball Receipt*,,52.7,64.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,37e0b582-d8e5-4586-981a-d345ca90fe49,707,,,"[61.2, 73.5]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Loïc Négo,16741.0,Right Wing Back,48,Hungary,916,['ee851fe5-e62f-471f-967c-194ae094e2f1'],17,,,,,,,,,,,,,,,,Hungary,00:17:17.603,Ball Receipt*,,61.2,73.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,211071ca-f80b-408e-932c-c55be439c178,710,,,"[38.8, 66.7]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,András Schäfer,42822.0,Left Center Midfield,49,Hungary,916,['1e8ee284-8f32-499d-beea-c701d0d3b04f'],38,,,,,,,,,,,,,,,,Hungary,00:17:38.409,Ball Receipt*,,38.8,66.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88e4e00f-2049-4306-af06-1317869c6eda,713,,,"[40.7, 75.0]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Loïc Négo,16741.0,Right Wing Back,49,Hungary,916,['c43a5aec-2818-43a8-9176-34c4f65f64e6'],39,,,,,,,,,,,,,,,,Hungary,00:17:39.643,Ball Receipt*,,40.7,75.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dffecce6-983d-46a5-8e41-26fa67ac7736,716,,,"[28.3, 69.2]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Endre Botka,31887.0,Right Center Back,49,Hungary,916,['8413bbcf-8d7c-4a77-9447-49df5fc4fe12'],41,,,,,,,,,,,,,,,,Hungary,00:17:41.945,Ball Receipt*,,28.3,69.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dace5d4e-b6e3-47e0-88cb-5914f6b8a51a,719,,,"[15.2, 36.1]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willi Orban,8509.0,Center Back,49,Hungary,916,['891e7c61-da29-4e0a-865c-98d6a118be3a'],46,,,,,,,,,,,,,,,,Hungary,00:17:46.454,Ball Receipt*,,15.2,36.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24bfab87-8fa5-41a6-b14d-0a49c9e9e141,721,,,"[11.6, 19.2]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Attila Szalai,46376.0,Left Center Back,49,Hungary,916,['ac524d35-a42a-4e66-afe8-6f3c6fff6243'],48,,,,,,,,,,,,,,,,Hungary,00:17:48.601,Ball Receipt*,,11.6,19.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94945463-dab5-4bbe-9147-7621f12f6ba8,723,,,"[31.1, 3.8]",3788763,17,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Attila Fiola,11268.0,Left Wing Back,49,Hungary,916,['567e5e90-246b-49ea-a59b-60cd15fa707b'],50,,,,,,,,,,,,,,,,Hungary,00:17:50.391,Ball Receipt*,,31.1,3.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae1ca9f4-cd9d-4b24-a68a-218bfedc8237,726,,,"[90.9, 67.3]",3788763,18,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,50,France,771,['018b554d-1080-4839-a703-31e349b941e7'],8,,,,,,,,,,,,,,,,France,00:18:08.801,Ball Receipt*,,90.9,67.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55c78599-b3bf-4c6a-8a27-8061e48c2bc6,728,,,"[82.4, 66.9]",3788763,18,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,50,France,771,['72170361-bbdf-43ee-8bf5-6384ac07a6b5'],9,,,,,,,,,,,,,,,,France,00:18:09.821,Ball Receipt*,,82.4,66.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a22a1c-baaa-450a-a5af-4e75610c8625,731,,,"[85.4, 16.2]",3788763,18,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,50,France,771,['927f444b-18c2-41ef-b895-698227f9416d'],13,,,,,,,,,,,,,,,,France,00:18:13.233,Ball Receipt*,,85.4,16.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dc27d5d-f00c-4287-9546-deaa58e88304,734,,,"[96.7, 29.0]",3788763,18,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,50,France,771,['7bdd82e6-a4fc-409d-b152-61b368861c31'],15,,,,,,,,,,,,,,,,France,00:18:15.443,Ball Receipt*,,96.7,29.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d799e7c8-ab01-4105-ac21-5d80f1c72265,737,,,"[109.8, 9.8]",3788763,18,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,50,France,771,['fc00af36-ec47-40e5-b767-07166e99ee74'],17,,,,,,,,,,,,,,,,France,00:18:17.901,Ball Receipt*,,109.8,9.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0699e18d-e2a3-4c86-b85f-4331cac7df44,744,,,"[104.4, 5.3]",3788763,18,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,50,France,771,['d2b992ee-a3fd-4efe-bb61-c5baffa30ffa'],21,,,,,,,,,,,,,,,,France,00:18:21.195,Ball Receipt*,,104.4,5.3,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ea8c5f1-152a-45f7-997e-d0e93f2159a7,747,,,"[110.6, 43.8]",3788763,18,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Pogba,20004.0,Right Center Midfield,50,France,771,['0ad95dcd-a1d2-4df1-a2b1-32c793913649'],24,,,,,,,,,,,,,,,,France,00:18:24.860,Ball Receipt*,,110.6,43.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8075457-2267-458b-b762-6d91b7e0a186,751,,,"[29.8, 65.0]",3788763,18,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roland Sallai,19316.0,Right Center Forward,50,France,771,['0ca33302-ffe4-4f69-ac66-d1f8f4cf1077'],27,,,,,,,,,,,,,,,,Hungary,00:18:27.779,Ball Receipt*,,29.8,65.0,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,efc8dfc7-d9f8-425b-a7e3-a51c902b61bd,757,,,"[84.6, 42.1]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roland Sallai,19316.0,Right Center Forward,51,Hungary,916,['a49b68f9-b1a2-42e0-8497-203b1c7ffbfe'],28,,,,,,,,,,,,,,,,Hungary,00:19:28.989,Ball Receipt*,,84.6,42.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9078d91-96cd-4a26-9065-9e06b9559c6d,761,,,"[35.8, 54.3]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,52,France,771,['59bdef61-f054-4f48-848d-bd912d086433'],31,,,,,,,,,,,,,,,,France,00:19:31.885,Ball Receipt*,,35.8,54.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd79ab9f-044f-43b9-91e6-661580d8d966,764,,,"[51.8, 73.3]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,52,France,771,['179b3de3-fa66-4522-aa34-966a4d17040c'],35,,,,,,,,,,,,,,,,France,00:19:35.224,Ball Receipt*,,51.8,73.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c232e42a-fdfb-486a-b4a3-a6f448653896,767,,,"[55.2, 47.0]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,52,France,771,['98f2e66c-9f96-402b-921a-b7a407565479'],37,,,,,,,,,,,,,,,,France,00:19:37.835,Ball Receipt*,,55.2,47.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b63e5f09-aa9d-4381-83f0-a741f358da15,770,,,"[66.1, 38.7]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,52,France,771,['fe28b066-42fb-489f-8af7-89f21851d271'],40,,,,,,,,,,,,,,,,France,00:19:40.529,Ball Receipt*,,66.1,38.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9618bf43-9e71-48f3-8e63-1cb576bb0b7f,773,,,"[75.8, 75.9]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,52,France,771,['cf14da22-e81b-4f4d-a287-46e52e45c5d1'],44,,,,,,,,,,,,,,,,France,00:19:44.541,Ball Receipt*,,75.8,75.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cabd2b53-6cb3-4a96-8609-cd7f64a4e463,776,,,"[81.3, 62.8]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Center Midfield,52,France,771,['c00aff95-0804-4a42-a480-15fa0c6062e3'],46,,,,,,,,,,,,,,,,France,00:19:46.813,Ball Receipt*,,81.3,62.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,142a1228-41c8-47de-8952-afab55c99737,780,,,"[73.0, 63.5]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,52,France,771,['09d823de-1511-4f5d-b1e3-4adde89cc780'],50,,,,,,,,,,,,,,,,France,00:19:50.960,Ball Receipt*,,73.0,63.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a695e06-52d6-4529-8cd2-dade30fe4377,783,,,"[64.2, 57.7]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,52,France,771,['6a8863fd-f64e-465c-a4e7-2bc65eb8fbfa'],53,,,,,,,,,,,,,,,,France,00:19:53.127,Ball Receipt*,,64.2,57.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9aac56e-6745-4646-a79b-002f89571fb3,786,,,"[64.2, 40.8]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,52,France,771,['6602809d-222c-418c-81d2-e1c5987e053e'],55,,,,,,,,,,,,,,,,France,00:19:55.575,Ball Receipt*,,64.2,40.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ec51322-446c-4d14-bbee-df7cb7adbe52,789,,,"[81.1, 17.7]",3788763,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,52,France,771,['d563023c-3f65-46f9-8608-b53ec482f6e7'],57,,,,,,,,,,,,,,,,France,00:19:57.664,Ball Receipt*,,81.1,17.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0381a099-5827-4f1f-b5c7-3e52e4c56d10,793,,,"[58.2, 25.8]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,52,France,771,['082e3dbe-ace0-409b-87f4-305bfbb9c39e'],0,,,,,,,,,,,,,,,,France,00:20:00.175,Ball Receipt*,,58.2,25.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e744fe0-c924-44f5-85c5-0d197af5a579,796,,,"[57.2, 47.0]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,52,France,771,['4e0d19d4-5c4b-4098-b2d9-baea17db8526'],2,,,,,,,,,,,,,,,,France,00:20:02.466,Ball Receipt*,,57.2,47.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ff47b43-ed10-43aa-8b26-fa90b4d8ecc8,799,,,"[111.5, 21.1]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,52,France,771,['e0679e55-dc39-4ab2-a5a1-59760f6c2e6c'],7,,,,,,,,,,,,,,,,France,00:20:07.739,Ball Receipt*,,111.5,21.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b673f59-f245-4a6b-a363-42dda67a5d39,802,,,"[105.3, 24.8]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,52,France,771,['177aaba0-03d9-4437-9d6d-43d5897a7ccd'],9,,,,,,,,,,,,,,,,France,00:20:09.137,Ball Receipt*,,105.3,24.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4cac0c1-2cf6-4e6b-a412-0830440f61fd,805,,,"[113.0, 39.3]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,52,France,771,['a9f58db2-f438-417f-9352-b50b91b54850'],10,,,,,,,,,,,,,,,,France,00:20:10.933,Ball Receipt*,,113.0,39.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dfe427d-8fe7-4b9a-988a-70a1a5c75e98,809,,,"[12.0, 45.7]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Willi Orban,8509.0,Center Back,53,Hungary,916,['b6b3025e-fe48-4c8d-8d50-f9a25aa6aaa4'],40,,,,,,,,,,,,,,,,Hungary,00:20:40.000,Ball Receipt*,,12.0,45.7,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,166f42db-8301-49d7-b344-e00af495c437,812,,,"[78.1, 53.2]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Szalai,8407.0,Left Center Forward,53,Hungary,916,['15deef28-2abc-473b-9dc5-a44cfd4ed0d5'],47,,,,,,,,,,,,,,,,Hungary,00:20:47.520,Ball Receipt*,,78.1,53.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de6878b3-e828-419c-92dd-3a39a6f2a0f1,822,,,"[64.2, 63.5]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Nagy,7162.0,Center Defensive Midfield,53,Hungary,916,['a86dec2f-f533-4487-b70d-3c3ccab15fc5'],55,,,,,,,,,,,,,,,,Hungary,00:20:55.791,Ball Receipt*,,64.2,63.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,655789f2-88d0-4796-a459-36d7b00e5573,824,,,"[65.3, 75.4]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Loïc Négo,16741.0,Right Wing Back,53,Hungary,916,['fb514a54-2a00-4a58-8739-10125cc657a8'],56,,,,,,,,,,,,,,,,Hungary,00:20:56.825,Ball Receipt*,,65.3,75.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24424e55-ff5b-49ac-a2ee-5bd8f76d91fa,827,,,"[63.8, 68.2]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Nagy,7162.0,Center Defensive Midfield,53,Hungary,916,['00d1ac5c-d61f-4ef5-91c7-c9d31add0fcd'],58,,,,,,,,,,,,,,,,Hungary,00:20:58.935,Ball Receipt*,,63.8,68.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,83c10b8b-af35-4483-a744-675c5fef6596,829,,,"[75.1, 76.5]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Szalai,8407.0,Left Center Forward,53,Hungary,916,['e6bcd516-6e72-4f65-bedb-5a5150d3c4ef'],59,,,,,,,,,,,,,,,,Hungary,00:20:59.600,Ball Receipt*,,75.1,76.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f3343e2-9c5c-4408-867f-95c319db43bf,831,,,"[51.6, 5.1]",3788763,20,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adrien Rabiot,3026.0,Left Center Midfield,53,Hungary,916,['40354248-ffa1-43e7-af1c-6b6962cdb674'],59,,,,,,,,,,,,,,,,France,00:20:59.983,Ball Receipt*,,51.6,5.1,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2db78a4-3e66-4a4d-930d-2fd01e3556e7,835,,,"[51.2, 14.5]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,N''Golo Kanté,3961.0,Center Defensive Midfield,53,Hungary,916,"['81c5c903-8c35-4d82-b3c4-6056884e6097', '909dd33e-7ace-4415-8bf4-ad07393ad304']",0,,,,,,,,,,,,,,,,France,00:21:00.619,Ball Receipt*,True,51.2,14.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d1c1b0-7b0e-42f9-8c08-3f8913e7095e,840,,,"[68.7, 64.5]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Nagy,7162.0,Center Defensive Midfield,53,Hungary,916,['88327f68-c31c-42d7-a6cf-ab3e006288d9'],6,,,,,,,,,,,,,,,,Hungary,00:21:06.182,Ball Receipt*,,68.7,64.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad22a58c-2516-4e79-9af0-f88c5160035d,842,,,"[52.7, 67.3]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Endre Botka,31887.0,Right Center Back,53,Hungary,916,['233bf90e-e407-44af-99ab-23f60fc05469'],7,,,,,,,,,,,,,,,,Hungary,00:21:07.782,Ball Receipt*,,52.7,67.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,792c0d71-40e3-4372-a903-d6c88c90106d,845,,,"[41.8, 39.9]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Willi Orban,8509.0,Center Back,53,Hungary,916,['203a46f7-c577-49df-bca9-89ba6238d107'],10,,,,,,,,,,,,,,,,Hungary,00:21:10.659,Ball Receipt*,,41.8,39.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10e136a4-2193-418e-9087-605b72d125de,848,,,"[55.5, 72.4]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Endre Botka,31887.0,Right Center Back,53,Hungary,916,['85ba818f-047e-443c-8290-bd540f16b033'],16,,,,,,,,,,,,,,,,Hungary,00:21:16.605,Ball Receipt*,,55.5,72.4,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b42374-fe07-4506-861c-5a4f224f2e24,852,,,"[81.3, 63.7]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Szalai,8407.0,Left Center Forward,53,Hungary,916,['6e898a67-2616-465b-a017-94615cf1cf6e'],21,,,,,,,,,,,,,,,,Hungary,00:21:21.512,Ball Receipt*,,81.3,63.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aef2a813-b3e8-4b23-94b9-62a5b7938b11,854,,,"[21.9, 51.1]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,54,France,771,['dc95ae77-f68e-4803-b1ab-b2bcbb90482d'],28,,,,,,,,,,,,,,,,France,00:21:28.015,Ball Receipt*,,21.9,51.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76d0e1f1-05f6-4382-81a1-884e413ecaec,856,,,"[30.2, 68.2]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin Pavard,5476.0,Right Back,54,France,771,['9d73827b-48c8-4092-bda3-854fb29342d2'],31,,,,,,,,,,,,,,,,France,00:21:31.176,Ball Receipt*,,30.2,68.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405580a-9068-4739-a048-316d9525dd23,859,,,"[30.8, 60.5]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,54,France,771,['e32a5599-38e5-43db-be6d-785bedf087ff'],32,,,,,,,,,,,,,,,,France,00:21:32.492,Ball Receipt*,,30.8,60.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a2116a9-4182-4bdb-8954-84a68a4fee7d,862,,,"[66.8, 77.4]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin Pavard,5476.0,Right Back,54,France,771,['0ca0c45d-210c-4a81-98df-ab54bde4ff09'],39,,,,,,,,,,,,,,,,France,00:21:39.278,Ball Receipt*,,66.8,77.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac7a2f6e-05ce-4eb5-8a0c-cc80efb4ffae,865,,,"[66.8, 70.8]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Right Wing,54,France,771,['2a57918c-b3b5-41f7-8c1a-c6956358c078'],39,,,,,,,,,,,,,,,,France,00:21:39.853,Ball Receipt*,,66.8,70.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,558dd614-f9c8-444e-9cc6-b961c211906d,868,,,"[64.0, 77.6]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin Pavard,5476.0,Right Back,54,France,771,['435935a5-3752-4685-a624-4e996fd1fb92'],41,,,,,,,,,,,,,,,,France,00:21:41.136,Ball Receipt*,,64.0,77.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,282b5455-0a71-4778-a79e-efa3746ef094,870,,,"[64.6, 59.2]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Pogba,20004.0,Right Center Midfield,54,France,771,['82026582-702d-4bfe-9412-f3325def11db'],42,,,,,,,,,,,,,,,,France,00:21:42.223,Ball Receipt*,,64.6,59.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2645d15-05a0-4b6f-996f-14105e7e10fc,873,,,"[58.2, 13.2]",3788763,21,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Nagy,7162.0,Center Defensive Midfield,54,France,771,['57a5a133-3df5-4942-a9d4-f9e32fdf3570'],44,,,,,,,,,,,,,,,,Hungary,00:21:44.858,Ball Receipt*,,58.2,13.2,,,,,
