ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79eabc49-0763-4150-a314-745bb27c4f4d,1693,,"[65.1, 1.9]",3788762,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,63,Spain,772,['61e0b607-3f2b-4520-8025-f9c9ac8fbaa4'],41,,,,,,,,,,,,,,,,Spain,00:39:41.880,Ball Receipt*,,65.1,1.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d7c1870-ad53-4352-8679-1206e85d8ae0,1695,,"[83.3, 1.4]",3788762,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,63,Spain,772,['0add539e-129f-479b-8523-de07f14f7bf6'],43,,,,,,,,,,,,,,,,Spain,00:39:43.138,Ball Receipt*,,83.3,1.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5da7319c-799f-47d2-96ae-e57000e46daf,1701,,"[67.9, 4.6]",3788762,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,64,Spain,772,['1a22e08d-b3e3-4e6a-ab8f-595bc130d6e1'],59,,,,,,,,,,,,,,,,Spain,00:39:59.701,Ball Receipt*,,67.9,4.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6470e2c2-f249-403b-bdd6-9db851ba9056,1704,,"[76.9, 3.8]",3788762,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,64,Spain,772,['b92b12e8-9b20-4836-8b4c-a7f68309b570'],1,,,,,,,,,,,,,,,,Spain,00:40:01.663,Ball Receipt*,,76.9,3.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0907ce78-006b-42d0-b1cd-c4106747c206,1708,,"[63.4, 4.4]",3788762,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,64,Spain,772,['388dd255-e388-4cf4-91a1-0d1ca6f9cdbf'],6,,,,,,,,,,,,,,,,Spain,00:40:06.831,Ball Receipt*,,63.4,4.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92aa0816-7309-4e70-b37c-1b4b284c1802,1714,,"[40.9, 36.5]",3788762,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Moder,29480.0,Left Center Midfield,64,Spain,772,['682a706c-a6c6-4101-b5fa-d0d2500252e3'],13,,,,,,,,,,,,,,,,Poland,00:40:13.258,Ball Receipt*,,40.9,36.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa518038-b69a-4dc4-8183-417b2a9e1bab,1717,,"[29.1, 32.5]",3788762,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,64,Spain,772,['0e4dd6e7-67dc-444b-a16b-0e2fcf9cda30'],15,,,,,,,,,,,,,,,,Poland,00:40:15.108,Ball Receipt*,,29.1,32.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7a5a417-7d34-45ab-8fde-c005cec07d37,1726,,"[74.5, 69.9]",3788762,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Jóźwiak,4673.0,Right Wing Back,65,Poland,789,['195ea93c-7896-4539-9d79-35cd1f573e57'],39,,,,,,,,,,,,,,,,Poland,00:40:39.682,Ball Receipt*,,74.5,69.9,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0792c54b-1b81-4c85-b232-1e0d30d71919,1729,,"[63.4, 6.4]",3788762,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,65,Poland,789,['f47fb565-8198-4496-a778-f6f8046bbb7f'],41,,,,,,,,,,,,,,,,Spain,00:40:41.533,Ball Receipt*,,63.4,6.4,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83c0d6ea-95b7-4718-b2ee-868709398af7,1734,,"[70.6, 76.1]",3788762,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Jóźwiak,4673.0,Right Wing Back,65,Poland,789,['69d0aa7d-89b9-4863-959c-33e2081a5d91'],45,,,,,,,,,,,,,,,,Poland,00:40:45.515,Ball Receipt*,,70.6,76.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b87bbca-5a35-41e8-beab-c957feef85fc,1737,,"[64.2, 4.0]",3788762,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,66,Spain,772,"['9d53e0e3-9d97-4d33-9af0-ea74437137e8', 'dbe2063d-7e13-4bf2-9d0e-9c96dba73849']",5,,,,,,,,,,,,,,,,Spain,00:41:05.823,Ball Receipt*,True,64.2,4.0,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81944305-a079-4fae-b74a-f8a24fd364fc,1740,,"[54.7, 11.0]",3788762,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,66,Spain,772,['39d236f0-dd6e-49f7-a500-420943b4f776'],7,,,,,,,,,,,,,,,,Spain,00:41:07.302,Ball Receipt*,,54.7,11.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66ead1c5-e08c-4a33-b7e7-498edc82ceb4,1747,,"[71.8, 76.9]",3788762,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Center Defensive Midfield,67,Poland,789,"['1c1d6f4c-505a-4e55-b92c-8d8b95d37d91', 'dde294ff-c67f-402f-9e19-46e1a124ea59']",10,,,,,,,,,,,,,,,,Poland,00:41:10.384,Ball Receipt*,True,71.8,76.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54d8d680-f424-442a-9de2-39ca00b89a8b,1754,,"[92.2, 73.1]",3788762,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateusz Andrzej Klich,9622.0,Right Center Midfield,68,Poland,789,['f0192b82-0a75-4bd9-a205-4bbaefd11cac'],21,,,,,,,,,,,,,,,,Poland,00:41:21.793,Ball Receipt*,,92.2,73.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00e9ae9f-1d44-4422-94eb-dad70c88ea77,1762,,"[33.2, 3.4]",3788762,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,69,Spain,772,['a68e9aa6-e8da-4d29-b4cf-97fae5745b94'],25,,,,,,,,,,,,,,,,Spain,00:41:25.287,Ball Receipt*,,33.2,3.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3961dbf2-2421-4417-b091-9353af56c53f,1769,,"[53.3, 4.2]",3788762,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,70,Spain,772,['eee47662-885b-48cb-8b48-2f679242afe3'],41,,,,,,,,,,,,,,,,Spain,00:41:41.823,Ball Receipt*,,53.3,4.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b5e8530-3d46-43ea-a4bc-14983d954aa8,1771,,"[44.3, 2.1]",3788762,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,70,Spain,772,['1bbe553d-b807-4fd9-816e-9c361c4ff2ab'],41,,,,,,,,,,,,,,,,Spain,00:41:41.983,Ball Receipt*,,44.3,2.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f3c729a-2e7a-4f96-8c5b-69f4169aa6e6,1780,,"[31.1, 18.3]",3788762,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,70,Spain,772,['921a8192-386c-4657-bda3-acb4f0f4d188'],54,,,,,,,,,,,,,,,,Spain,00:41:54.943,Ball Receipt*,,31.1,18.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e08d41bd-4804-40b8-a50c-9c93b1bd784d,1802,,"[30.8, 51.7]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wojciech Szczęsny,5669.0,Goalkeeper,72,Poland,789,['06808fe0-a7c3-4d94-a61d-f545c193d418'],14,,,,,,,,,,,,,,,,Poland,00:43:14.087,Ball Receipt*,,30.8,51.7,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a706d04-c1eb-44e1-9a4a-7346762788c2,1805,,"[90.5, 41.7]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karol Świderski,8836.0,Right Center Forward,72,Poland,789,['6ae6fc23-f910-4ecf-85dd-31545b9c6a17'],20,,,,,,,,,,,,,,,,Poland,00:43:20.274,Ball Receipt*,,90.5,41.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e5904c3-51dd-4c01-bb72-4a6e46663011,1809,,"[28.7, 60.9]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,73,Spain,772,['c2a9a417-a122-4b98-9808-95a2d709763f'],23,,,,,,,,,,,,,,,,Spain,00:43:23.570,Ball Receipt*,,28.7,60.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d1365e4-3f27-4492-afe3-5a2bf7453cf9,1812,,"[33.9, 50.6]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Right Center Back,73,Spain,772,['f67c62cf-5164-4a48-b10d-86778005b5f5'],30,,,,,,,,,,,,,,,,Spain,00:43:30.515,Ball Receipt*,,33.9,50.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f69282e5-a0af-4be1-b6ac-8f68ce87ce67,1815,,"[52.3, 18.3]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,73,Spain,772,['aacb7a0c-ac02-4945-b28d-e64ddc198866'],33,,,,,,,,,,,,,,,,Spain,00:43:33.719,Ball Receipt*,,52.3,18.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36a340b0-96bf-44aa-a5d1-2661708e1dc4,1818,,"[58.9, 4.6]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,73,Spain,772,['c052ecb7-03e3-4b11-8f1d-d6adfa8e8c69'],35,,,,,,,,,,,,,,,,Spain,00:43:35.808,Ball Receipt*,,58.9,4.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19208a5c-9eae-47c2-a3f2-ed82cbc45f81,1820,,"[57.2, 7.2]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,73,Spain,772,['e11d2c00-e400-42ce-9c25-188519cd2b9a'],36,,,,,,,,,,,,,,,,Spain,00:43:36.911,Ball Receipt*,,57.2,7.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eceabaa-9e3a-4def-b7e1-b90358725d4c,1823,,"[54.0, 30.1]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,73,Spain,772,['c03a31e2-057c-4275-b869-4df7aa42f00b'],39,,,,,,,,,,,,,,,,Spain,00:43:39.098,Ball Receipt*,,54.0,30.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44e8e92a-3e03-41f9-905f-ffd1246be9de,1825,,"[42.0, 28.6]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,73,Spain,772,['726a3749-daf6-4c3e-ac5a-d6ce9396cf39'],40,,,,,,,,,,,,,,,,Spain,00:43:40.540,Ball Receipt*,,42.0,28.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69365d0b-5722-4d11-8566-efc5d561cb9a,1827,,"[35.1, 60.0]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Right Center Back,73,Spain,772,['a757aa8c-61f5-48a7-a05f-47341769a83c'],42,,,,,,,,,,,,,,,,Spain,00:43:42.369,Ball Receipt*,,35.1,60.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8f06b5e-ed20-49cf-b69b-2bf095d608ae,1830,,"[55.7, 52.8]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,73,Spain,772,['dd528125-c2b6-4968-b60d-af4b0b5a6541'],45,,,,,,,,,,,,,,,,Spain,00:43:45.505,Ball Receipt*,,55.7,52.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a607f95-ec9b-4d55-8120-3fc5d08eda33,1832,,"[56.5, 70.1]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,73,Spain,772,['fa99f421-004a-4e9f-b208-c1db82e04a5d'],46,,,,,,,,,,,,,,,,Spain,00:43:46.686,Ball Receipt*,,56.5,70.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea9021e9-4da5-47bb-9f22-4d5fbbcfa5aa,1836,,"[70.0, 72.7]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Wing,73,Spain,772,"['099be0b1-f254-468a-9da6-fea9ec052e3f', 'f924b7c8-b420-4f08-a7be-6a140139b759']",49,,,,,,,,,,,,,,,,Spain,00:43:49.196,Ball Receipt*,True,70.0,72.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d399de7f-9b3f-444a-81d8-d0bd2866f03c,1839,,"[70.4, 61.1]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,73,Spain,772,['32056f77-4a81-4273-8fae-4935fd4a5720'],50,,,,,,,,,,,,,,,,Spain,00:43:50.328,Ball Receipt*,,70.4,61.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a014add-1ec5-43f5-b9e2-924b1735a1c3,1844,,"[66.6, 51.9]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,73,Spain,772,"['aca55b0e-7f53-43a6-ae94-73badd26554c', 'eba2791e-c3c0-4841-89e9-1ebf98d0aafe']",52,,,,,,,,,,,,,,,,Spain,00:43:52.337,Ball Receipt*,True,66.6,51.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd7a8db-636e-4de5-ada9-d2a4d7c86555,1846,,"[64.4, 61.5]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,73,Spain,772,['05870ee0-5eb3-4390-9ea1-76023f97d2d3'],52,,,,,,,,,,,,,,,,Spain,00:43:52.919,Ball Receipt*,,64.4,61.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538cedc3-ddd4-4722-abc6-bca88f42fe8f,1848,,"[47.1, 55.1]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Right Center Back,73,Spain,772,['aaf1c7e8-0dbf-4e55-a078-b68e2e7dce2a'],54,,,,,,,,,,,,,,,,Spain,00:43:54.584,Ball Receipt*,,47.1,55.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb1c30d8-44b3-4b04-b725-ce43bffd8ada,1851,,"[54.2, 32.9]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,73,Spain,772,['973a4d91-a31b-4e27-a0b0-f83b4190dc35'],56,,,,,,,,,,,,,,,,Spain,00:43:56.120,Ball Receipt*,,54.2,32.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12a93af7-7905-437f-b44f-b6ba1713f06d,1854,,"[71.1, 5.1]",3788762,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,73,Spain,772,['7b7ee404-e02a-4da2-b4fa-20731fea5ec3'],59,,,,,,,,,,,,,,,,Spain,00:43:59.168,Ball Receipt*,,71.1,5.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ee68776-7999-444e-89f2-712410f08d1f,1858,,"[84.1, 2.7]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,73,Spain,772,"['0925ed56-8d10-4507-b838-150fd6687fdc', '9c940f72-5c9b-48f6-bdf4-700e492aff09']",2,,,,,,,,,,,,,,,,Spain,00:44:02.662,Ball Receipt*,True,84.1,2.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93030020-3fdf-4ea2-a47a-03d8619bcf5a,1861,,"[79.2, 9.8]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,73,Spain,772,['5d7abed5-9d96-48ac-bbf9-02d3e3f7095e'],4,,,,,,,,,,,,,,,,Spain,00:44:04.393,Ball Receipt*,,79.2,9.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97fc508c-b1ff-4370-9ee6-5c78e28da80d,1864,,"[64.4, 10.2]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,73,Spain,772,['903b0b28-9fed-4fc6-ab02-e777a80ddf17'],6,,,,,,,,,,,,,,,,Spain,00:44:06.166,Ball Receipt*,,64.4,10.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7fca8a8-5254-48d5-b930-c53364897147,1867,,"[63.8, 23.2]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,73,Spain,772,['99d5adee-cff2-484a-8591-3cda78d7663c'],7,,,,,,,,,,,,,,,,Spain,00:44:07.585,Ball Receipt*,,63.8,23.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006654e7-85b4-4033-a40f-2491e0f822f5,1871,,"[69.6, 72.0]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,73,Spain,772,['12cf9056-f010-498a-8953-72cf43023b16'],11,,,,,,,,,,,,,,,,Spain,00:44:11.206,Ball Receipt*,,69.6,72.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf58135-80bc-4181-b940-8452da1692c1,1874,,"[92.5, 73.9]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Wing,73,Spain,772,['4ab068e0-5e1a-4823-a205-c6d85e6b579d'],14,,,,,,,,,,,,,,,,Spain,00:44:14.704,Ball Receipt*,,92.5,73.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629189df-d344-4d33-8468-79e56f17e17d,1877,,"[77.7, 56.4]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,73,Spain,772,['da55f953-76e0-4f8d-a81c-5fbf1b92970d'],19,,,,,,,,,,,,,,,,Spain,00:44:19.034,Ball Receipt*,,77.7,56.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d6f743-b854-4b66-b4aa-653b743b21ba,1880,,"[79.8, 23.5]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,73,Spain,772,['0f8576d3-5331-402d-9c6d-bb6cd1021b1f'],21,,,,,,,,,,,,,,,,Spain,00:44:21.434,Ball Receipt*,,79.8,23.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed77a88b-4bb4-42be-a216-1eff1e49b894,1884,,"[106.2, 14.5]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,73,Spain,772,"['9301deab-6865-4011-b1a5-27644e90bffd', 'c2bcacf3-bf26-4669-9553-561da234cb23']",26,,,,,,,,,,,,,,,,Spain,00:44:26.102,Ball Receipt*,True,106.2,14.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e998bb4-2c2c-47a2-ac44-54acf3d30637,1887,,"[113.2, 32.2]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Wing,73,Spain,772,['c8640a7e-c153-41a7-830b-b92b4c29b36f'],27,,,,,,,,,,,,,,,,Spain,00:44:27.978,Ball Receipt*,,113.2,32.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0608d5f1-baac-4a5e-adaa-af1c19f02c81,1891,,"[57.4, 67.5]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mateusz Andrzej Klich,9622.0,Right Center Midfield,74,Poland,789,['69f7138d-e275-4ac2-8d6f-1dda3036e388'],55,,,,,,,,,,,,,,,,Poland,00:44:55.493,Ball Receipt*,,57.4,67.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13de4aec-ae33-4eb0-89a2-d50a134e6778,1893,,"[52.0, 71.0]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bartosz Bereszyński,5673.0,Right Center Back,74,Poland,789,['aeb422d8-b1de-4710-9b28-eb6a761598b1'],56,,,,,,,,,,,,,,,,Poland,00:44:56.901,Ball Receipt*,,52.0,71.0,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae76379e-4e50-4e55-84cd-256b951e51d8,1895,,"[78.1, 71.8]",3788762,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Piotr Zieliński,5660.0,Center Defensive Midfield,74,Poland,789,['c86564a4-9067-4740-b5a4-29594a974ed3'],58,,,,,,,,,,,,,,,,Poland,00:44:58.924,Ball Receipt*,,78.1,71.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94b674d0-4066-4f7d-9d15-243a25512ad0,1898,,"[66.8, 10.8]",3788762,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,75,Spain,772,"['2d1f6e27-6b5a-4aa7-b12a-76a039743b12', '9fb5a50b-5716-4580-835f-b1d85b1d7082']",1,,,,,,,,,,,,,,,,Spain,00:45:01.338,Ball Receipt*,True,66.8,10.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743d69d8-2734-42cb-aa70-de9791d3cb41,1901,,"[59.1, 10.4]",3788762,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,75,Spain,772,['803c4ec8-4482-4f0c-9bb1-683839578be5'],2,,,,,,,,,,,,,,,,Spain,00:45:02.179,Ball Receipt*,,59.1,10.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47594f0e-f07f-4974-a689-b1b91e9a499c,1905,,"[64.2, 14.1]",3788762,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,75,Spain,772,"['adeb50f2-877c-419c-9943-6e282fbfeb04', 'bda2bf23-174a-4bf7-9148-603990decd14']",4,,,,,,,,,,,,,,,,Spain,00:45:04.837,Ball Receipt*,True,64.2,14.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19aaae7-b440-406f-a214-1195c6ab053c,1908,,"[53.5, 16.6]",3788762,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,75,Spain,772,['94097d77-aef2-46de-a995-812859a44cef'],7,,,,,,,,,,,,,,,,Spain,00:45:07.735,Ball Receipt*,,53.5,16.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf6a772-2c77-4686-b2ae-95f9e11c3905,1912,,"[45.8, 41.2]",3788762,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Right Center Back,75,Spain,772,['8c7c035e-ef9f-4d24-ac5a-e8e97f5ae36d'],11,,,,,,,,,,,,,,,,Spain,00:45:11.000,Ball Receipt*,,45.8,41.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4d1b23f-c7e5-437c-833a-c064c026f0dc,1915,,"[58.9, 65.2]",3788762,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,75,Spain,772,['f945ba62-5fbd-42a9-9d81-4b7862cf18f5'],12,,,,,,,,,,,,,,,,Spain,00:45:12.600,Ball Receipt*,,58.9,65.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638ee35d-1e55-4e17-989a-9b77977cd17d,1918,,"[98.9, 72.9]",3788762,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Wing,75,Spain,772,['27b8feda-55e5-4fde-8599-19f2244d385a'],18,,,,,,,,,,,,,,,,Spain,00:45:18.455,Ball Receipt*,,98.9,72.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2b01e01-f7ab-40f4-b082-b6a02614af8a,1921,,"[92.5, 68.4]",3788762,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,75,Spain,772,['ad055529-f3c4-49e7-a0c6-0f9b10f1f436'],21,,,,,,,,,,,,,,,,Spain,00:45:21.531,Ball Receipt*,,92.5,68.4,,,,,
