ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,2454ef06-f64b-4130-ae20-cdd3b759630c,3330,,"[44.6, 52.9]",3788749,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Glik,3034.0,Center Back,149,Poland,789,['e249e4c7-87f8-42fe-a584-6db97b8bb324'],37,,,,,,,,,,,,,,Poland,00:37:37.782,Ball Receipt*,,44.6,52.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,7e0455c1-0980-4b3e-8700-71b6bb4eaa82,3335,,"[64.8, 65.5]",3788749,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateusz Andrzej Klich,9622.0,Right Center Midfield,149,Poland,789,"['2c6b8093-6b56-427f-8e8e-6c1690a175d9', 'df15eff1-6aa7-478d-aec4-c782bb6aeaa2']",40,,,,,,,,,,,,,,Poland,00:37:40.244,Ball Receipt*,True,64.8,65.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,b138177c-b8d4-45d0-87f2-fe7fa4a60d6c,3338,,"[67.9, 77.0]",3788749,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bartosz Bereszyński,5673.0,Right Center Back,149,Poland,789,['324a1158-97ed-4aec-9126-530f3952cb23'],43,,,,,,,,,,,,,,Poland,00:37:43.816,Ball Receipt*,,67.9,77.0,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ca11274d-3bfc-47f3-9c45-975c47593f1b,3343,,"[104.2, 68.1]",3788749,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Przemysław Frankowski,7979.0,Left Center Midfield,149,Poland,789,['690ebdfc-7060-4d84-8eb2-ca0b78a9e68d'],46,,,,,,,,,,,,,,Poland,00:37:46.929,Ball Receipt*,,104.2,68.1,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,cf2cc1f4-9122-439f-bced-1cfd249fd373,3349,,"[74.2, 1.0]",3788749,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Róbert Mak,16307.0,Left Wing,150,Slovakia,908,['24f722a7-e90c-463f-8c07-6a7a6ecdd4f3'],30,,,,,,,,,,,,,,Slovakia,00:38:30.480,Ball Receipt*,,74.2,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ea881254-a71d-41ee-b4b7-4d12f7a106aa,3352,,"[70.5, 68.3]",3788749,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Lewandowski,5668.0,Right Center Forward,151,Poland,789,"['5e915055-fbce-4123-bf4e-5864208a8072', '6e7351ff-a0f8-424e-bbac-f6c807cb4c21']",39,,,,,,,,,,,,,,Poland,00:38:39.872,Ball Receipt*,True,70.5,68.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,6445ab8b-9261-4351-a67b-bd78caf3b720,3355,,"[69.8, 71.4]",3788749,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Jóźwiak,4673.0,Right Wing Back,151,Poland,789,"['5e915055-fbce-4123-bf4e-5864208a8072', '6dd9e060-5af4-45ef-afdb-16936833c6f4']",41,,,,,,,,,,,,,,Poland,00:38:41.888,Ball Receipt*,True,69.8,71.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,d676f1df-3d73-42f3-a81d-50310825c013,3359,,"[109.7, 68.8]",3788749,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateusz Andrzej Klich,9622.0,Right Center Midfield,151,Poland,789,"['a0040833-c221-4b63-8b80-1488f9519fd8', 'eddd89d0-ba8f-4b70-a3e1-a31aa3c073a1']",45,,,,,,,,,,,,,,Poland,00:38:45.783,Ball Receipt*,True,109.7,68.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9db5e6b6-e73b-4c40-a410-ff5686803501,3371,,"[77.1, 65.0]",3788749,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juraj Kucka,10919.0,Right Defensive Midfield,153,Slovakia,908,['0ad35c4b-65e5-49fe-926f-f64090a7563e'],19,,,,,,,,,,,,,,Slovakia,00:40:19.130,Ball Receipt*,,77.1,65.0,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,16da2a7f-40af-48cf-bf6b-72927b507aa6,3374,,"[93.9, 51.5]",3788749,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Center Attacking Midfield,153,Slovakia,908,['655335a5-cce6-40b2-9ec6-21d6c1287b11'],23,,,,,,,,,,,,,,Slovakia,00:40:23.266,Ball Receipt*,,93.9,51.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,13b43161-8d03-4102-bc1d-9f263fc03f55,3379,,"[44.4, 17.9]",3788749,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tymoteusz Puchacz,8737.0,Left Wing Back,154,Poland,789,"['e6c360e6-f6dc-4aa8-8aa1-040ee14bdcd8', 'f0203e1d-bf3e-4f56-9232-7fdf5cc00398']",26,,,,,,,,,,,,,,Poland,00:40:26.642,Ball Receipt*,True,44.4,17.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9096492a-339b-4ab5-9d7c-0bc5afa15749,3389,,"[76.1, 10.3]",3788749,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tymoteusz Puchacz,8737.0,Left Wing Back,154,Poland,789,['5d3c26b5-3c5d-4de8-bd23-e84e22266862'],34,,,,,,,,,,,,,,Poland,00:40:34.271,Ball Receipt*,,76.1,10.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ea6a23f3-f255-4f08-bd7f-87ea6a9ce007,3396,,"[83.0, 11.0]",3788749,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Left Center Midfield,155,Poland,789,['cf2c22bb-bc40-475a-85e4-3e7194f4b44a'],39,,,,,,,,,,,,,,Poland,00:41:39.803,Ball Receipt*,,83.0,11.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,3c275b91-8aef-47f1-9317-1613377ab2a4,3399,,"[80.2, 4.2]",3788749,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tymoteusz Puchacz,8737.0,Left Wing Back,155,Poland,789,['494ad6bb-2f4b-40b1-a0cc-68a134b4497e'],40,,,,,,,,,,,,,,Poland,00:41:40.888,Ball Receipt*,,80.2,4.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,29a66ed1-6571-440e-9339-e65580337c97,3401,,"[83.5, 12.4]",3788749,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Moder,29480.0,Right Center Midfield,155,Poland,789,['b3431a88-67e2-445e-8b22-11161b83ef9c'],40,,,,,,,,,,,,,,Poland,00:41:40.988,Ball Receipt*,,83.5,12.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1ec3f0b4-7a6f-45d1-b182-b51d828e50c9,3405,,"[90.3, 9.6]",3788749,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Left Center Midfield,156,Poland,789,"['cb6815e5-1f45-45dd-8c6a-20831d0cffe9', 'dfdba8f5-3a82-4c22-8a5b-9a919624c269']",49,,,,,,,,,,,,,,Poland,00:41:49.840,Ball Receipt*,True,90.3,9.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,241201e0-f41a-43fb-944b-35122b2b9521,3407,,"[90.6, 3.0]",3788749,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tymoteusz Puchacz,8737.0,Left Wing Back,156,Poland,789,['b311c3a3-798e-4f6e-b106-ac6c251c4869'],50,,,,,,,,,,,,,,Poland,00:41:50.717,Ball Receipt*,,90.6,3.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,981657b0-bbb1-4ccf-9a65-574b6a34d592,3411,,"[97.4, 7.0]",3788749,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Left Center Midfield,157,Poland,789,"['2db80e22-3ede-49d4-9429-4473a47499fd', '3575bc9e-4cb2-439f-8aee-618d055e0024']",2,,,,,,,,,,,,,,Poland,00:42:02.010,Ball Receipt*,True,97.4,7.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,bd6db50a-32ff-4f26-90e0-149901c8fdca,3413,,"[88.7, 5.2]",3788749,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tymoteusz Puchacz,8737.0,Left Wing Back,157,Poland,789,['45b4cb4b-9bf7-41f2-ac1a-6b14283d1afa'],3,,,,,,,,,,,,,,Poland,00:42:03.528,Ball Receipt*,,88.7,5.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,72ee6d85-669a-41e9-a86b-be37773a36e6,3415,,"[96.2, 4.7]",3788749,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Left Center Midfield,157,Poland,789,['84d01c9d-de1c-443b-9a31-a619768c4ebc'],4,,,,,,,,,,,,,,Poland,00:42:04.274,Ball Receipt*,,96.2,4.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,c91ca9b2-665e-49d8-8749-e7d33a98422b,3420,,"[98.3, 12.5]",3788749,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tymoteusz Puchacz,8737.0,Left Wing Back,157,Poland,789,"['a63ba447-dc3d-496c-b077-3bd3c0963887', 'f5c84ebd-d0cb-4c3a-b06d-3cbdee75d289']",5,,,,,,,,,,,,,,Poland,00:42:05.366,Ball Receipt*,True,98.3,12.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,a7cdb146-51b9-4591-a3ea-447346b319ce,3425,,"[114.9, 42.7]",3788749,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Robert Lewandowski,5668.0,Right Center Forward,158,Poland,789,['8912b0da-a916-451e-a3cb-964b46ceb794'],34,,,,,,,,,,,,,,Poland,00:42:34.115,Ball Receipt*,,114.9,42.7,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,801c78ac-36ac-48d4-93c3-46aa30b08e3d,3430,,"[69.8, 18.8]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michal Ďuriš,10927.0,Right Wing,159,Slovakia,908,['fee48547-981a-4992-b128-bc8a3b6f9273'],10,,,,,,,,,,,,,,Slovakia,00:43:10.916,Ball Receipt*,,69.8,18.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,cfffd7a6-eb3c-43bc-b90f-ff1daccc9028,3434,,"[55.8, 26.2]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juraj Kucka,10919.0,Right Defensive Midfield,159,Slovakia,908,['fcf7eb35-096e-4800-bdad-5d012efc56f4'],13,,,,,,,,,,,,,,Slovakia,00:43:13.344,Ball Receipt*,,55.8,26.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,8cfbf1ce-f30d-4c7b-927c-852d2897a71a,3438,,"[65.7, 26.2]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michal Ďuriš,10927.0,Right Wing,159,Slovakia,908,['2e458995-d73e-4302-ba83-7cfed1bd0f2c'],15,,,,,,,,,,,,,,Slovakia,00:43:15.190,Ball Receipt*,,65.7,26.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,88c1431c-e954-4ca9-809e-e13e312f487a,3443,,"[66.4, 34.5]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ondrej Duda,8967.0,Center Forward,159,Slovakia,908,['a911b90d-a3e6-4684-bdce-cafe9c00178d'],18,,,,,,,,,,,,,,Slovakia,00:43:18.493,Ball Receipt*,,66.4,34.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0762c31d-ceaf-432f-b193-be03ea8f52f6,3447,,"[48.2, 30.7]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Milan Škriniar,6990.0,Left Center Back,159,Slovakia,908,['cd3f96f2-9325-4a2a-8339-ff7f1036c0d1'],23,,,,,,,,,,,,,,Slovakia,00:43:23.267,Ball Receipt*,,48.2,30.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,377bbe76-f2c6-476b-9503-eb23ce7769ac,3450,,"[56.5, 1.9]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tomáš Hubočan,4421.0,Left Back,159,Slovakia,908,['1b1b1b02-9c95-4349-a6a4-4ee7fb59510d'],25,,,,,,,,,,,,,,Slovakia,00:43:25.933,Ball Receipt*,,56.5,1.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,61c6e147-c3a3-48b5-95b4-94b27927a245,3453,,"[37.6, 15.6]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Milan Škriniar,6990.0,Left Center Back,159,Slovakia,908,['7f71115f-fe3d-4a43-a3a0-3c482699b2c1'],28,,,,,,,,,,,,,,Slovakia,00:43:28.526,Ball Receipt*,,37.6,15.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5a297ff8-ffd2-4b5c-9804-1c0293de17fd,3456,,"[6.6, 28.6]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Dúbravka,3711.0,Goalkeeper,159,Slovakia,908,['51f09089-6842-4a87-b47f-4acabd036b2b'],31,,,,,,,,,,,,,,Slovakia,00:43:31.817,Ball Receipt*,,6.6,28.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,82a4796f-b30c-42bd-a608-f90df982d3d2,3460,,"[48.7, 67.6]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Koscelník,28044.0,Right Back,159,Slovakia,908,['bc9bbaf2-5008-447c-abf6-4653adc97f2d'],37,,,,,,,,,,,,,,Slovakia,00:43:37.120,Ball Receipt*,,48.7,67.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ae6cc2bb-73b6-42b2-ae8b-32e7fb1b2a0e,3463,,"[84.1, 27.3]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karol Świderski,8836.0,Center Defensive Midfield,160,Poland,789,['b3bef4e5-5541-4b57-8225-9ba898699c08'],38,,,,,,,,,,,,,,Poland,00:43:38.790,Ball Receipt*,,84.1,27.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,314dc5ce-76ef-478b-9250-d61ac436efc7,3467,,"[76.1, 31.9]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Moder,29480.0,Right Center Midfield,160,Poland,789,['a35c2d99-397a-4aeb-985a-54debb8f8ff0'],40,,,,,,,,,,,,,,Poland,00:43:40.817,Ball Receipt*,,76.1,31.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,dd485c3e-9493-4ca5-af83-5c963fa30b32,3471,,"[86.8, 11.7]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tymoteusz Puchacz,8737.0,Left Wing Back,160,Poland,789,['426c3f8e-01f9-4866-8b8e-085099377dd0'],44,,,,,,,,,,,,,,Poland,00:43:44.282,Ball Receipt*,,86.8,11.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,d904c8cf-48fb-4edc-bc59-e580969f9a1f,3480,,"[21.0, 58.6]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,161,Slovakia,908,['13c64bbd-954c-4add-8767-6fcbe89457f3'],51,,,,,,,,,,,,,,Slovakia,00:43:51.842,Ball Receipt*,,21.0,58.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,bf7c6333-d2ab-4952-94ec-b94aa09bc2a2,3483,,"[31.0, 75.0]",3788749,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Duda,8967.0,Center Forward,161,Slovakia,908,['391126a0-02d3-43e0-8d80-5123f495b3de'],53,,,,,,,,,,,,,,Slovakia,00:43:53.863,Ball Receipt*,,31.0,75.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,acea8cac-8ff4-45eb-9722-4f03475a444f,3486,,"[42.5, 8.0]",3788749,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bednarek,4626.0,Left Center Back,162,Poland,789,['2671728c-62b1-452a-b10c-b392bcdfc44f'],1,,,,,,,,,,,,,,Poland,00:44:01.893,Ball Receipt*,,42.5,8.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,a82ab56e-9376-4762-9b1a-8939cacf60e0,3489,,"[61.0, 17.5]",3788749,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Moder,29480.0,Right Center Midfield,162,Poland,789,['89a8f4be-ac92-4ba7-a6ab-e4d0f5bb24c6'],4,,,,,,,,,,,,,,Poland,00:44:04.066,Ball Receipt*,,61.0,17.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,6dd4fe0e-d047-4948-a291-2f493604c248,3492,,"[72.1, 5.9]",3788749,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tymoteusz Puchacz,8737.0,Left Wing Back,162,Poland,789,['a2163763-fd68-4025-9656-029f1ad5d3cd'],6,,,,,,,,,,,,,,Poland,00:44:06.323,Ball Receipt*,,72.1,5.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2f68c2c6-6cd2-44f4-bb04-05fd6ae150d2,3504,,"[105.5, 77.1]",3788749,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bartosz Bereszyński,5673.0,Right Center Back,163,Poland,789,"['5b67d2ee-d16f-4710-ae95-d64df3d3c7b5', 'd0ca8274-1f57-462c-8d41-6bad94691783']",7,,,,,,,,,,,,,,Poland,00:45:07.945,Ball Receipt*,True,105.5,77.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,99aa694a-aab7-46e6-b05e-1f141dea18fc,3508,,"[111.1, 69.9]",3788749,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Przemysław Frankowski,7979.0,Left Center Midfield,163,Poland,789,"['06954f9f-a86d-4ad8-95b7-22dc386548d0', '342af84e-3905-43cd-bc3b-d2a39b37607e']",10,,,,,,,,,,,,,,Poland,00:45:10.153,Ball Receipt*,True,111.1,69.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1e70697f-a3ae-4991-865e-0cf66ba6fa0c,3511,,"[105.4, 45.3]",3788749,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Bednarek,4626.0,Left Center Back,163,Poland,789,['05b1d16a-f6ca-4fad-8665-e2be7d0dce0e'],12,,,,,,,,,,,,,,Poland,00:45:12.270,Ball Receipt*,,105.4,45.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,d2941eec-5d82-42aa-962f-3ffb241beab6,3519,,"[72.8, 10.6]",3788749,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juraj Kucka,10919.0,Right Defensive Midfield,164,Slovakia,908,['4c93269e-6c3f-47d2-bf94-62621970dbd9'],22,,,,,,,,,,,,,,Slovakia,00:46:22.751,Ball Receipt*,,72.8,10.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a63fda8b-fed4-4d7f-92d9-83d5ffbf30e7,3522,,"[82.8, 9.7]",3788749,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tomáš Suslov,35653.0,Left Wing,164,Slovakia,908,['01cc108b-c1c4-4d67-9927-d4d15fcbb12b'],23,,,,,,,,,,,,,,Slovakia,00:46:23.289,Ball Receipt*,,82.8,9.7,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e5b05e17-9af6-4f32-9fcd-b404e8b1f334,3526,,"[50.3, 71.8]",3788749,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kamil Jóźwiak,4673.0,Right Wing Back,164,Slovakia,908,"['24e572bd-d11a-4627-8b5e-9d3b771ac037', '71e71a00-a016-4140-8223-86ef51e66b71']",25,,,,,,,,,,,,,,Poland,00:46:25.314,Ball Receipt*,True,50.3,71.8,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0c885da6-4bd1-4969-9539-fbd3d06e2ba7,3530,,"[95.8, 30.2]",3788749,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Bednarek,4626.0,Left Center Back,165,Poland,789,['edb8f1f2-b054-4e2e-b590-79c6f605c2c1'],43,,,,,,,,,,,,,,Poland,00:46:43.894,Ball Receipt*,,95.8,30.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,087a5b49-66ea-4d24-8ca9-068601b22ae0,3534,,"[97.9, 13.2]",3788749,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Left Center Midfield,166,Poland,789,['d138b7f7-e3b3-42c1-90d8-8256b19db114'],57,,,,,,,,,,,,,,Poland,00:46:57.618,Ball Receipt*,,97.9,13.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ebd4c3b6-755a-4def-a0bc-0ead19da7f8e,3537,,"[106.9, 4.9]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tymoteusz Puchacz,8737.0,Left Wing Back,166,Poland,789,['7740cbeb-f75e-4af6-bf2b-6aa71b83050a'],0,,,,,,,,,,,,,,Poland,00:47:00.245,Ball Receipt*,,106.9,4.9,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f5478aae-6fdc-4488-bfd5-060f36b8d369,3541,,"[92.9, 10.3]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Left Center Midfield,166,Poland,789,['7da56550-6a8a-4382-b69b-00fc5621dcd9'],2,,,,,,,,,,,,,,Poland,00:47:02.140,Ball Receipt*,,92.9,10.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ca80d372-9337-4380-a2a8-3eb58bd0fda8,3550,,"[25.1, 65.5]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marek Hamšík,7025.0,Center Attacking Midfield,167,Slovakia,908,['4a4d3690-1891-42e1-bb38-a65779ae2dd4'],6,,,,,,,,,,,,,,Slovakia,00:47:06.773,Ball Receipt*,,25.1,65.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,bc5f260a-7f5d-4dcb-ab7a-e5b540e9d57b,3553,,"[36.6, 24.8]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Suslov,35653.0,Left Wing,167,Slovakia,908,"['11db8825-1998-42e5-8b61-12093a0c59d5', '2a5632e3-0173-41d7-a76f-5774c09ab77b']",9,,,,,,,,,,,,,,Slovakia,00:47:09.797,Ball Receipt*,True,36.6,24.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,dea4a1bd-27ed-4c17-8b2b-877d53ab133e,3557,,"[70.0, 66.8]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Right Center Forward,168,Poland,789,"['99d2bec0-db9a-42bd-b306-c266c8090c9f', 'df1ccaea-6752-4077-8451-33a725f8e8b7']",13,,,,,,,,,,,,,,Poland,00:47:13.014,Ball Receipt*,True,70.0,66.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,b74197c0-7700-4daa-91b1-348b9cfdce29,3560,,"[28.3, 43.7]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,168,Poland,789,['b0d08e3f-fa60-4559-80a9-8ad92b06f5b8'],17,,,,,,,,,,,,,,Poland,00:47:17.458,Ball Receipt*,,28.3,43.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,254faf47-6571-49f7-adc7-2eda21cf5c1e,3564,,"[68.5, 16.2]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karol Świderski,8836.0,Center Defensive Midfield,168,Poland,789,['29513ec4-0694-4b89-a6b4-6c1df2b644e0'],21,,,,,,,,,,,,,,Poland,00:47:21.837,Ball Receipt*,,68.5,16.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,772c0ab2-fef9-4757-9ccb-a4005ed2a5c5,3568,,"[90.6, 16.5]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Przemysław Frankowski,7979.0,Left Center Midfield,168,Poland,789,['d0aed2ce-5930-4171-91d8-30b79c4f9ba4'],24,,,,,,,,,,,,,,Poland,00:47:24.541,Ball Receipt*,,90.6,16.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,beac323f-43bf-4935-a3f1-1abeb04c287e,3571,,"[85.4, 7.5]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tymoteusz Puchacz,8737.0,Left Wing Back,169,Poland,789,['38785f09-c0ad-4979-8005-42a186c97669'],31,,,,,,,,,,,,,,Poland,00:47:31.077,Ball Receipt*,,85.4,7.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,a947ef35-cf86-457b-b328-576414b892a4,3577,,"[83.9, 28.8]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Right Center Back,169,Poland,789,['7c8bbc13-7e41-4e16-8e0f-8ff48390cfcb'],38,,,,,,,,,,,,,,Poland,00:47:38.817,Ball Receipt*,,83.9,28.8,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,22a2aba6-6615-4fd0-899b-0285c7fd8ad9,3581,,"[99.0, 49.1]",3788749,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Glik,3034.0,Center Back,169,Poland,789,['7f32f0c1-72e1-49a8-9a54-7c326b49e2f8'],40,,,,,,,,,,,,,,Poland,00:47:40.318,Ball Receipt*,,99.0,49.1,,,,,
