ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,1.109496,,,,,,,,,,,,,,b3989e25-d648-41a1-9362-d9b5de2fd2df,1832,,,"[88.0, 6.6]",3788751,41,,,,,2.9464343,,Right Foot,,,,"[79.4, 8.3]",Ground Pass,,8.766413,,,,Kylian Mbappé Lottin,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,64,France,771,"['8c2c5aaf-345d-443e-9fab-e5bb1253cfee', 'a71f0d51-af27-4d49-9c92-ca9392dd48f8']",59,,,,,,,,,,,,,,France,00:41:59.136,Pass,True,88.0,6.6,79.4,8.3,,,
,,,,,,,,,,,,,2.167603,,,,,,,,,,,,,,9243ac71-c6b8-4f7c-bf9b-93a8e6c19c22,1835,,,"[76.6, 7.2]",3788751,42,,,,,-3.100799,,Left Foot,,,,"[61.9, 6.6]",Ground Pass,,14.71224,,,,Lucas Hernández Pi,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,64,France,771,['c98c969c-d00e-472a-8bb6-dfa2aa35c880'],2,,,,,,,,,,,,,,France,00:42:02.681,Pass,,76.6,7.2,61.9,6.6,,,
,,,,,,,,,,,,,0.881209,,,,,,,,,,,,,,776ab5ae-2764-45ab-a29c-02f2922680fe,1838,,,"[61.9, 6.6]",3788751,42,,,,,2.2390857,,Right Foot,,,,"[57.4, 12.3]",Ground Pass,,7.262231,,,,Presnel Kimpembe,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,64,France,771,['d2f99480-454b-4a9d-a011-d6293d51ca3b'],6,,,,,,,,,,,,,,France,00:42:06.630,Pass,,61.9,6.6,57.4,12.3,,,
,,,,,,,,,,,,,0.86826,,,,,,,,,,,,,,ad41db46-aeea-4682-8fcd-8edebb0a1a20,1841,,,"[57.4, 12.3]",3788751,42,,,,,0.71819186,,Left Foot,,,,"[68.5, 22.0]",Ground Pass,,14.741099,,,,N''Golo Kanté,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,64,France,771,['fb530f11-9dbe-4914-ad2a-ede73683fdcf'],8,,,,,,,,,,,,,,France,00:42:08.318,Pass,,57.4,12.3,68.5,22.0,,,
,,,,,,,,,,,,,1.479941,,,,,,,,,,,,,,cb5d1ce1-e644-43f5-8994-8c1c392ff2db,1844,,,"[68.5, 22.0]",3788751,42,,,,,2.0257378,,Right Foot,,,,"[52.7, 54.3]",Low Pass,,35.957336,,,,Raphaël Varane,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,64,France,771,['09ebd135-cede-4fac-86ed-90c5720c09b4'],10,,,,,,,,,,,,,,France,00:42:10.189,Pass,,68.5,22.0,52.7,54.3,,,
,,,,,,,,,,,,,0.934173,,,,,,,,,,,,,,f50e6af9-cfa5-472f-afdd-16d166cbafda,1847,,,"[52.7, 54.3]",3788751,42,,,,,0.97779375,,Left Foot,,,,"[65.1, 72.7]",Ground Pass,,22.188286,,,,Benjamin Pavard,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,64,France,771,['948d35fc-5443-4c9f-bef0-555dd92da536'],14,,,,,,,,,,,,,,France,00:42:14.935,Pass,,52.7,54.3,65.1,72.7,,,
,,,,,,,,,,,,,0.890313,,,,,,,,,,,,,,cc3ce251-ae57-4d4d-8e95-c1ec48b93df3,1850,,,"[65.1, 72.7]",3788751,42,,,,,-1.3558928,,Right Foot,,,,"[69.4, 53.0]",Ground Pass,,20.16383,,,,Paul Pogba,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,64,France,771,['902355c9-8f0e-41d3-805d-cae962372617'],16,,,,,,,,,,,,,,France,00:42:16.955,Pass,,65.1,72.7,69.4,53.0,,,
,,,,,,,,,,,,,2.425727,,,,,,,,,,,,,,0deb8a38-2c83-44b6-8bea-ff3c4ef414b1,1856,,,"[69.4, 53.0]",3788751,42,,,,,-1.5152978,,Right Foot,,,,"[72.1, 4.4]",High Pass,,48.674942,,,,Lucas Hernández Pi,,True,,,Free Kick,1,From Free Kick,Paul Pogba,20004.0,Right Center Midfield,65,France,771,['e65b72ed-e54c-456b-8a10-31cff82ca4d6'],37,,,,,,,,,,,,,,France,00:42:37.670,Pass,,69.4,53.0,72.1,4.4,,,
,,,,,,,,,,,,,0.908957,,,,,,,,,,,,,,4ddb3952-dfbb-4727-82eb-98f9b95cf2f5,1859,,,"[63.4, 13.6]",3788751,42,,,,,2.5195606,,Left Foot,,,,"[47.5, 25.0]",Ground Pass,,19.564508,,,,Presnel Kimpembe,,,,,,1,From Free Kick,Lucas Hernández Pi,5484.0,Left Back,65,France,771,['4acc686a-a3ea-4c9b-9c1c-a4681ffb2c36'],44,,,,,,,,,,,,,,France,00:42:44.372,Pass,,63.4,13.6,47.5,25.0,,,
,,,,,,,,,,,,,1.26727,,,,,,,,,,,,,,058f64e5-4273-4c19-8725-fb5e45aa7cb1,1862,,,"[47.5, 25.0]",3788751,42,,,,,1.483301,,Left Foot,,,,"[50.5, 59.2]",Ground Pass,,34.331326,,,,Raphaël Varane,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,65,France,771,['e7a25c04-a5c7-4eaa-b0f5-286504b366fa'],46,,,,,,,,,,,,,,France,00:42:46.769,Pass,,47.5,25.0,50.5,59.2,,,
,,,,,,,,,,,,,1.166531,,,,,,,,,,,,,,350cdb00-167d-4146-949e-4889ab19bedc,1865,,,"[50.5, 59.2]",3788751,42,,,,,1.0253643,,Left Foot,,,,"[57.6, 70.9]",Ground Pass,,13.685759,,,,Benjamin Pavard,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,65,France,771,['0b4717af-b683-448e-890f-e8429fe33b7f'],49,,,,,,,,,,,,,,France,00:42:49.444,Pass,,50.5,59.2,57.6,70.9,,,
,,,,,,,,,,,,,1.328079,,,,,,,,,,,,,,db54242e-cf85-4ad4-83b3-165300163afa,1869,,,"[57.6, 62.6]",3788751,42,,,,,-2.5108433,,Right Foot,,,,"[42.4, 51.5]",Ground Pass,,18.82153,,,,Raphaël Varane,,,,,,1,From Free Kick,Benjamin Pavard,5476.0,Right Back,65,France,771,"['02d37d9a-747a-403c-ab8a-ae9595a01df9', '2ffce5cc-4c0e-43e2-ad7f-34dc68067e4c']",53,,,,,,,,,,,,,,France,00:42:53.253,Pass,True,57.6,62.6,42.4,51.5,,,
,,,,,,,,,,,,,3.307887,,,,,,,,,,,,,,b43cdadd-5d8e-46b6-8031-1cca0bd6487a,1872,,,"[42.4, 51.5]",3788751,42,,,,,0.18504249,,Right Foot,,,,"[101.7, 62.6]",High Pass,,60.329926,,,,Paul Pogba,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,65,France,771,['68de0e33-50b8-471a-84e8-3291b61efffd'],58,,,,,,,,,,,,,,France,00:42:58.264,Pass,,42.4,51.5,101.7,62.6,,,
,,,,,,,,,,,,,1.010834,,,,,,,,,,,,,,afecf388-6af2-4c61-b2e2-8833e610d8f8,1881,,,"[112.1, 80.0]",3788751,43,,,,,-2.095592,,,,,,"[106.6, 70.5]",Low Pass,,10.977249,,Incomplete,,Antoine Griezmann,,,,,Throw-in,1,From Throw In,Benjamin Pavard,5476.0,Right Back,66,France,771,"['7e42d70a-ec26-4bff-8a5e-5efe10533130', '92216a70-f78b-4768-96b1-5a157e910077']",21,,,,,,,,,,,,,,France,00:43:21.437,Pass,,112.1,80.0,106.6,70.5,,,
,,,,,,,,,,,,,0.848393,,,,,,,,,,,,,,b2320144-f2e9-48d3-9ea1-dacf1b3ddb4a,1884,,,"[107.4, 80.0]",3788751,43,,,,,-1.677532,,,,,,"[106.2, 68.8]",Low Pass,,11.264102,,,,N''Golo Kanté,,,,,Throw-in,1,From Throw In,Benjamin Pavard,5476.0,Right Back,67,France,771,['382111cb-cfcd-467c-965b-057ddeb4998a'],41,,,,,,,,,,,,,,France,00:43:41.760,Pass,,107.4,80.0,106.2,68.8,,,
,,,,,,,,,,,,,1.101524,,,,,,,,,,,,,,2ed80b51-051c-446c-aa33-3524218f59b4,1887,,,"[103.6, 71.2]",3788751,43,,,,,0.25636768,,Right Foot,,,,"[113.9, 73.9]",Low Pass,,10.648005,,Pass Offside,,Paul Pogba,,,,,,1,From Throw In,N''Golo Kanté,3961.0,Center Defensive Midfield,67,France,771,['abd9724c-6d3c-4f53-be62-43dac43f795f'],42,,,,,,,,,,,,,,France,00:43:42.608,Pass,,103.6,71.2,113.9,73.9,,,
,,,,,,,,,,,,,1.046862,,,,,,,,,,,,,,dbc8549f-0c24-4a46-a9c4-694728696bac,1889,,,"[7.3, 8.7]",3788751,44,,True,,,1.4530637,,Left Foot,,,,"[9.5, 27.3]",Ground Pass,,18.729656,,,,Manuel Neuer,,,,,Free Kick,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,68,Germany,770,['4195241d-727e-4405-b719-1c46ae08f66a'],21,,,,,,,,,,,,,,Germany,00:44:21.005,Pass,,7.3,8.7,9.5,27.3,,,
,,,,,,,,,,,,,1.783006,,,,,,,,,,,,,,db9b0375-94de-4ee4-b3bc-6674853a3274,1891,,,"[9.9, 27.3]",3788751,44,,,,,0.08550529,,Right Foot,,,,"[27.4, 28.8]",Ground Pass,,17.564169,,,,Toni Kroos,,,,,,1,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,68,Germany,770,['fbd3fe5a-8efd-4c06-8f7c-cdd0aaff8dcd'],22,,,,,,,,,,,,,,Germany,00:44:22.052,Pass,,9.9,27.3,27.4,28.8,,,
,,,,,,,,,,,,,1.331233,,,,,,,,,,,,,,68c5566e-3d77-4f1a-bb1f-6a6205153382,1894,,,"[28.5, 28.8]",3788751,44,,,,,0.6388063,,Right Foot,,,,"[45.6, 41.5]",Ground Pass,,21.300234,,,,İlkay Gündoğan,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,68,Germany,770,['969d43e1-f1ff-4206-b8a9-4f052a845cca'],25,,,,,,,,,,,,,,Germany,00:44:25.548,Pass,,28.5,28.8,45.6,41.5,,,
,,,,,,,,,,,,,1.243226,,,,,,,,,,,,,,19ee9c1f-8796-4420-837a-2536c34f0188,1896,,,"[45.6, 41.5]",3788751,44,,,,,-2.7043705,,Right Foot,,,,"[36.4, 37.2]",Ground Pass,,10.155294,,,,Toni Kroos,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Right Defensive Midfield,68,Germany,770,['35dc716f-072a-4ca5-967d-aaffbffcba82'],26,,,,,,,,,,,,,,Germany,00:44:26.879,Pass,,45.6,41.5,36.4,37.2,,,
,,,,,,,,,,,,,1.409754,,,,,,,,,,,,,,f5e8395b-ca71-4819-afb5-05070c68cb2b,1899,,,"[36.4, 37.2]",3788751,44,,,,,-1.5276576,,Right Foot,,,,"[37.0, 23.3]",Ground Pass,,13.912944,,,,Antonio Rüdiger,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,68,Germany,770,['f595723b-f714-4bcb-bcc9-6618e602db73'],28,,,,,,,,,,,,,,Germany,00:44:28.842,Pass,,36.4,37.2,37.0,23.3,,,
,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,aca835db-b26d-4bee-9975-90e408933612,1902,,,"[41.1, 16.9]",3788751,44,,,,,-0.46887404,,Right Foot,,,,"[64.0, 5.3]",Ground Pass,,25.67041,,,,Robin Gosens,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,68,Germany,770,['5e70a73a-6e15-4ea3-a563-0b41a281dfbf'],31,,,,,,,,,,,,,,Germany,00:44:31.052,Pass,,41.1,16.9,64.0,5.3,,,
,,,,,,,,,,,,,1.359077,,,,,,,,,,,,,,8ac7485b-0093-4bb8-b6e9-1cdfb3cf4be7,1907,,,"[85.8, 9.4]",3788751,44,,,,,2.55359,,Left Foot,,,,"[70.8, 19.4]",Ground Pass,,18.027756,,,,Antonio Rüdiger,,,,,,1,From Free Kick,Robin Gosens,6985.0,Left Wing Back,68,Germany,770,"['01558df8-956c-4302-843c-fa05f2cdf244', 'b3a617b5-62d3-4c9d-a6d6-ce69fa376466']",38,,,,,,,,,,,,,,Germany,00:44:38.071,Pass,True,85.8,9.4,70.8,19.4,,,
,,,,,,,,,,,,,3.169177,,,,,,,,,,,,,,a64a1b45-b80d-4e27-bbb9-f974bd1ad111,1910,,,"[70.8, 19.4]",3788751,44,,,,,0.9657153,,Right Foot,,,,"[109.6, 75.5]",High Pass,,68.210335,,,,Joshua Kimmich,,True,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,68,Germany,770,['a907035a-035b-4df5-9abf-d908d2a41ffb'],41,,,,,,,,,,,,,,Germany,00:44:41.430,Pass,,70.8,19.4,109.6,75.5,,,
,,,,,,,,,,,,,2.18447,,,,,,,,,,,,,,5bec2b99-2812-4e26-95d4-d2a49eca3e26,1913,,,"[10.5, 0.1]",3788751,45,,True,,,0.304803,,,,,,"[28.3, 5.7]",Low Pass,,18.660118,,Incomplete,,,,,,,Throw-in,1,From Throw In,Lucas Hernández Pi,5484.0,Left Back,69,France,771,['7c5c846f-98a5-4576-a424-0d1f23a7dcc6'],3,,,,,,,,,,,,,,France,00:45:03.828,Pass,,10.5,0.1,28.3,5.7,,,
,,,,,,,,,,,,,0.901278,,,,,,,,,,,,,,f7c7464b-ae53-4ff5-829b-c7f3d8b5f959,1914,,,"[89.7, 80.0]",3788751,45,,True,,,-1.591412,,,,,,"[89.5, 70.3]",Low Pass,,9.702062,,,,Serge Gnabry,,,,,Throw-in,1,From Throw In,Joshua Kimmich,5579.0,Right Wing Back,70,Germany,770,['1133a2b7-9d30-4a0e-9430-bcf1f704b0a6'],4,,,,,,,,,,,,,,Germany,00:45:04.259,Pass,,89.7,80.0,89.5,70.3,,,
,,,,,,,,,,,,,0.801222,,,,,,,,,,,,,,7629fd59-e8d2-45bc-9473-33220cb60f78,1916,,,"[95.7, 72.5]",3788751,45,,,,,-1.6856729,,Left Foot,,,,"[95.4, 69.9]",Low Pass,,2.6172504,,Incomplete,,İlkay Gündoğan,,,,,,1,From Throw In,Serge Gnabry,8400.0,Center Forward,70,Germany,770,"['cc10876e-20c9-45bd-a222-5b3b9fc9f77c', 'e7d957c3-834a-460b-bf62-73065d4ef940']",5,,,,,,,,,,,,,,Germany,00:45:05.161,Pass,,95.7,72.5,95.4,69.9,,,
,,,,,,,,,,,,,1.023285,,,,,,,,,,,,,,3268c7b8-f3aa-43d4-b0e7-77b28a323874,1922,,,"[89.7, 76.1]",3788751,45,,,,,0.14832783,,Left Foot,,,,"[98.4, 77.4]",Ground Pass,,8.79659,,,,Serge Gnabry,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Wing Back,70,Germany,770,['3dbe29dd-a5ad-4c55-b564-63d7a67299de'],8,,,,,,,,,,,,,,Germany,00:45:08.511,Pass,,89.7,76.1,98.4,77.4,,,
,,,,,,,,,,,,,0.853461,,,,,,,,,,,,,,24da5fb6-56ef-4c62-9abd-fab3e18c7fce,1928,,,"[21.9, 0.1]",3788751,45,,,,,0.5803982,,,,,,"[34.1, 8.1]",Low Pass,,14.589037,,,,Karim Benzema,,,,,Throw-in,1,From Throw In,Lucas Hernández Pi,5484.0,Left Back,71,France,771,['b085bb33-dccf-411e-9cd3-5fd9e1e4e4c6'],22,,,,,,,,,,,,,,France,00:45:22.012,Pass,,21.9,0.1,34.1,8.1,,,
,,,,,,,,,,,,,0.738854,,,,,,,,,,,,,,cc3f5a5a-d668-4cb3-8d7a-6c83195f2339,1930,,,"[34.1, 8.1]",3788751,45,,,,,-2.8157935,,Head,,,,"[19.3, 3.1]",Low Pass,,15.621779,,,,Lucas Hernández Pi,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,71,France,771,['b84ab98a-9db7-4b92-9ad5-9b00fa4084fb'],23,,,,,,,,,,,,,,France,00:45:23.113,Pass,,34.1,8.1,19.3,3.1,,,
,,,,,,,,,,,,,1.539107,,,,,,,,,,,,,,b5a89f0d-db4a-48e9-a933-4a51cfff8e8a,1934,,,"[20.4, 3.4]",3788751,45,,,,,2.4530334,,Left Foot,,,,"[10.8, 11.3]",High Pass,,12.432618,,,,Presnel Kimpembe,,,,,,1,From Throw In,Lucas Hernández Pi,5484.0,Left Back,71,France,771,"['1ac071f2-7b07-468d-bdbe-af92f2b2f9ad', 'ca084222-1a1b-4dcc-a953-3adda8bb3c5f']",24,,,,,,,,,,,,,,France,00:45:24.610,Pass,True,20.4,3.4,10.8,11.3,,,
,,,,,,,,,,,,,3.310773,,,,,,,,,,,,,,ee24c93c-637d-48cc-89e1-6176766c493c,1937,,,"[10.8, 11.3]",3788751,45,,,,,-0.03681577,,Left Foot,,,,"[65.1, 9.3]",High Pass,,54.33682,,Incomplete,,,,,,,,1,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,71,France,771,['bc285e1a-9568-40bd-8da8-7dc9dcdd3c0a'],27,,,,,,,,,,,,,,France,00:45:27.134,Pass,,10.8,11.3,65.1,9.3,,,
,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,4412bcfb-15c2-48e9-93c9-fbcadf084677,1940,,,"[62.7, 60.5]",3788751,45,,,,,-1.3836627,,Right Foot,,,,"[65.9, 43.6]",Ground Pass,,17.20029,,,,Toni Kroos,,,,,,1,Regular Play,Mats Hummels,5572.0,Center Back,72,Germany,770,['a688617f-ac1c-44d9-89b8-223b69e610b6'],34,,,,,,,,,,,,,,Germany,00:45:34.211,Pass,,62.7,60.5,65.9,43.6,,,
,,,,,,,,,,,,,1.612502,,,,,,,,,,,,,,be94a21d-8669-466d-947f-36724e7a5416,1943,,,"[72.8, 39.3]",3788751,45,,,,,1.4477941,,Right Foot,,,,"[77.3, 75.7]",Low Pass,,36.677105,,,,Matthias Ginter,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,72,Germany,770,['3a2668ce-c7ed-48ca-8201-f59f7f68776d'],41,,,,,,,,,,,,,,Germany,00:45:41.411,Pass,,72.8,39.3,77.3,75.7,,,
,,,,,,,,,,,,,0.784643,,,,,,,,,,,,,,ef919f6e-3b0e-43ab-8982-0a696cbc5325,1947,,,"[77.0, 75.9]",3788751,45,,,,,0.108483315,,Right Foot,,,,"[87.1, 77.0]",Ground Pass,,10.159724,,,,Joshua Kimmich,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Center Back,72,Germany,770,['29d068df-ff0e-4f2d-b15a-791405066292'],44,,,,,,,,,,,,,,Germany,00:45:44.481,Pass,,77.0,75.9,87.1,77.0,,,
,,,,,,,,,,,,,2.561461,,,,,,,,,,,,,,125fa350-7490-4385-950c-9c0b2c470057,1949,,,"[87.1, 77.0]",3788751,45,,,,,-2.7361124,,Right Foot,,,,"[66.6, 68.2]",High Pass,,22.308968,,Incomplete,,Matthias Ginter,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,72,Germany,770,"['287430e9-3411-42ac-8f31-ec730d6471c6', '30eda180-c238-4854-8775-f3dd9af1edbb']",45,,,,,,,,,,,,,,Germany,00:45:45.265,Pass,,87.1,77.0,66.6,68.2,,,
,,,,,,,,,,,,,1.23103,,,,,,,,,,,,,,b31afc6f-fb38-4e31-8c21-f5c363fb0a7d,1956,,,"[59.1, 73.7]",3788751,45,,,,,-2.1646929,,Left Foot,,,,"[51.2, 62.0]",Ground Pass,,14.117365,,,,Mats Hummels,,,,,Recovery,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,72,Germany,770,['4e4ecb7b-66eb-41a4-9243-2765f8ce090b'],50,,,,,,,,,,,,,,Germany,00:45:50.072,Pass,,59.1,73.7,51.2,62.0,,,
,,,,,,,,,,,,,1.016457,,,,,,,,,,,,,,1fceb6fb-6879-49ca-875b-d5bb8ed9f415,1959,,,"[71.9, 51.1]",3788751,45,,,,,0.17722538,,Right Foot,,,,"[92.0, 54.7]",Ground Pass,,20.419844,,,,Serge Gnabry,,,,,,1,Regular Play,Mats Hummels,5572.0,Center Back,72,Germany,770,['e41a30b9-00b8-41bf-b814-bf1593505af3'],57,,,,,,,,,,,,,,Germany,00:45:57.284,Pass,,71.9,51.1,92.0,54.7,,,
,,,,,,,,,,,,,1.401577,,,,,,,,,,,,,,28af30b9-e7f4-47b8-b3f8-b992cfa2125b,1961,,,"[92.0, 54.7]",3788751,45,,,,,-0.5915997,,Right Foot,,,,"[98.4, 50.4]",Ground Pass,,7.7103825,,Incomplete,,İlkay Gündoğan,,,,,,1,Regular Play,Serge Gnabry,8400.0,Center Forward,72,Germany,770,"['5201f59f-be52-4486-9422-2403e62526a1', '55f85a6c-63ea-41d3-ba4e-76b353829092']",58,,,,,,,,,,,,,,Germany,00:45:58.300,Pass,,92.0,54.7,98.4,50.4,,,
,,,,,,,,,,,,,0.728261,,,,,,,,,,,,,,55f85a6c-63ea-41d3-ba4e-76b353829092,1963,,,"[21.7, 29.7]",3788751,45,,,,,-0.8641821,,Left Foot,,,,"[28.7, 21.5]",Ground Pass,,10.781466,,,,Adrien Rabiot,,,,,Recovery,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,73,France,771,"['28af30b9-e7f4-47b8-b3f8-b992cfa2125b', '88b34662-f202-4cb3-8ed6-15ba13745400']",59,,,,,,,,,,,,,,France,00:45:59.702,Pass,,21.7,29.7,28.7,21.5,,,
,,,,,,,,,,,,,0.859309,,,,,,,,,,,,,,14a2dd27-5a19-42cd-a8f6-4409b4b2114c,1971,,,"[61.0, 40.1]",3788751,45,,,,,3.034857,,Right Foot,,,,"[47.0, 41.6]",Ground Pass,,14.080128,,,,N''Golo Kanté,,,,,Kick Off,2,From Kick Off,Karim Benzema,19677.0,Center Forward,74,France,771,['0c923961-ab94-49de-97e9-4e4087a7de16'],0,,,,,,,,,,,,,,France,00:00:00.346,Pass,,61.0,40.1,47.0,41.6,,,
,,,,,,,,,,,,,1.551672,,,,,,,,,,,,,,9c074faa-1c6f-4255-8127-fdc6845d4428,1974,,,"[45.4, 44.1]",3788751,45,,,,,1.7080851,,Right Foot,,,,"[41.2, 74.5]",Ground Pass,,30.68876,,,,Benjamin Pavard,,,,,,2,From Kick Off,N''Golo Kanté,3961.0,Center Defensive Midfield,74,France,771,['9beb852b-4dd0-491c-859b-9f829889e74f'],2,,,,,,,,,,,,,,France,00:00:02.459,Pass,,45.4,44.1,41.2,74.5,,,
,,,,,,,,,,,,,1.414399,,,,,,,,,,,,,,a9f57dc3-c26b-402c-83dc-c345260d548d,1977,,,"[41.2, 74.5]",3788751,45,,,,,0.05258306,,Right Foot,,,,"[56.4, 75.3]",Ground Pass,,15.221038,,,,Paul Pogba,,,,,,2,From Kick Off,Benjamin Pavard,5476.0,Right Back,74,France,771,['f30341e7-ba4f-44fa-a6d7-c6ce0dfc2adf'],4,,,,,,,,,,,,,,France,00:00:04.667,Pass,,41.2,74.5,56.4,75.3,,,
,,,,,,,,,,,,,0.576005,,,,,,,,,,,,,,d4419610-8281-4449-802f-a2ecce9ab030,1984,,,"[64.9, 75.3]",3788751,45,,,,,-2.4416997,,Right Foot,,,,"[59.2, 70.5]",Ground Pass,,7.4518456,,,,N''Golo Kanté,,,,,,2,From Kick Off,Paul Pogba,20004.0,Right Center Midfield,74,France,771,['bf740072-078a-4327-93bf-5f628c097115'],10,,,,,,,,,,,,,,France,00:00:10.080,Pass,,64.9,75.3,59.2,70.5,,,
,,,,,,,,,,,,,0.982873,,,,,,,,,,,,,,1f939d25-237a-4977-94f4-12c2274624e8,1988,,,"[59.0, 70.9]",3788751,45,,,,,2.7199624,,Right Foot,,,,"[45.4, 77.0]",Ground Pass,,14.905368,,,,Benjamin Pavard,,,,,,2,From Kick Off,N''Golo Kanté,3961.0,Center Defensive Midfield,74,France,771,"['24a47563-ba4e-44ac-ba45-e34981af0d6c', '9b8907c9-989a-4269-940a-5ef3011e73ea']",11,,,,,,,,,,,,,,France,00:00:11.589,Pass,True,59.0,70.9,45.4,77.0,,,
,,,,,,,,,,,,,1.368457,,,,,,,,,,,,,,d6674b14-1d18-4e4d-ab7d-767e1537a558,1991,,,"[45.1, 77.2]",3788751,45,,,,,-2.3325768,,Right Foot,,,,"[32.7, 64.2]",Ground Pass,,17.965523,,,,Raphaël Varane,,,,,,2,From Kick Off,Benjamin Pavard,5476.0,Right Back,74,France,771,['c8536a15-f0d4-4534-a4a0-4a7ef69b086f'],13,,,,,,,,,,,,,,France,00:00:13.827,Pass,,45.1,77.2,32.7,64.2,,,
,,,,,,,,,,,,,1.401324,,,,,,,,,,,,,,0f290cfe-6dac-42a6-bda5-ffb84205c887,1994,,,"[32.7, 63.6]",3788751,45,,,,,-1.3204366,,Left Foot,,,,"[39.4, 37.4]",Ground Pass,,27.043114,,,,Presnel Kimpembe,,,,,,2,From Kick Off,Raphaël Varane,5485.0,Right Center Back,74,France,771,['5419c85a-7f4e-4428-a82b-6f810adf1ae0'],16,,,,,,,,,,,,,,France,00:00:16.305,Pass,,32.7,63.6,39.4,37.4,,,
,,,,,,,,,,,,,1.376964,,,,,,,,,,,,,,03e46b13-6d27-4433-ac51-375a3a6649d3,1997,,,"[44.5, 32.9]",3788751,45,,,,,-1.2298174,,Right Foot,,,,"[54.4, 5.0]",Ground Pass,,29.604391,,,,Lucas Hernández Pi,,,,,,2,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,74,France,771,['9f2424ad-1cad-45ee-a2c8-45e625ff06f2'],18,,,,,,,,,,,,,,France,00:00:18.897,Pass,,44.5,32.9,54.4,5.0,,,
,,,,,,,,,,,,,1.473613,,,,,,,,,,,,,,f69998e0-09b7-4eb5-bd9f-91517b35bd44,2000,,,"[55.0, 5.0]",3788751,45,,,,,2.955647,,Left Foot,,,,"[34.8, 8.8]",Ground Pass,,20.554317,,,,Presnel Kimpembe,,,,,,2,From Kick Off,Lucas Hernández Pi,5484.0,Left Back,74,France,771,['a0d02533-e619-4d27-80c8-646c08e211f5'],21,,,,,,,,,,,,,,France,00:00:21.362,Pass,,55.0,5.0,34.8,8.8,,,
,,,,,,,,,,,,,1.294218,,,,,,,,,,,,,,4e1023af-4342-4c51-8744-6aea3ee43a68,2003,,,"[35.0, 16.5]",3788751,45,,,,,1.7591525,,Left Foot,,,,"[28.5, 50.6]",Ground Pass,,34.713974,,,,Raphaël Varane,,,,,,2,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,74,France,771,['7cdaf048-b9db-4817-a64d-bf8fd54a5b0f'],26,,,,,,,,,,,,,,France,00:00:26.602,Pass,,35.0,16.5,28.5,50.6,,,
