50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f2a0a82-5bc8-4c0f-bdfa-788239cd77cc,1819,,"[44.6, 74.4]",3795187,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mykola Shaparenko,21294.0,Right Center Midfield,44,Ukraine,911,['6e90e38f-784a-4ea1-b696-d0c09b4ea75b'],52,,,,,,,,,,,,,,Ukraine,00:39:52.916,Ball Receipt*,,44.6,74.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6594df7f-0e3f-4ade-87d6-e14996d4cbb2,1822,,"[28.3, 32.7]",3795187,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mykola Matviyenko,18617.0,Left Center Back,44,Ukraine,911,['3eb768e9-2000-4fe0-85f5-808862a4e27f'],57,,,,,,,,,,,,,,Ukraine,00:39:57.177,Ball Receipt*,,28.3,32.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6af68500-7c71-49f7-83ad-1316a9912a94,1825,,"[67.7, 37.2]",3795187,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Yaremchuk,23649.0,Center Forward,44,Ukraine,911,['d6c0ddc8-f309-4d8a-85ae-55a246ec5f88'],1,,,,,,,,,,,,,,Ukraine,00:40:01.927,Ball Receipt*,,67.7,37.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f25239-e644-4f16-995b-8980f1dc1851,1829,,"[100.0, 16.8]",3795187,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Viktor Tsygankov,16509.0,Left Wing,44,Ukraine,911,['28e0f3e8-8c13-40e2-9c48-3b787f396415'],5,,,,,,,,,,,,,,Ukraine,00:40:05.213,Ball Receipt*,,100.0,16.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35030400-6008-46b2-bf87-81a8292ca202,1833,,"[96.5, 17.5]",3795187,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleksandr Zinchenko,3575.0,Left Center Midfield,44,Ukraine,911,['a6f85432-e0a0-4a51-b730-3dd83e4122de'],9,,,,,,,,,,,,,,Ukraine,00:40:09.315,Ball Receipt*,,96.5,17.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da9dcd93-a937-45be-b0b7-796845bc737c,1836,,"[93.1, 21.1]",3795187,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Yaremchuk,23649.0,Center Forward,44,Ukraine,911,['7fde5a16-3d78-4d95-b490-bba54f5a0fe3'],10,,,,,,,,,,,,,,Ukraine,00:40:10.353,Ball Receipt*,,93.1,21.1,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,569a81eb-7934-4511-9675-c33a7d10f3d3,1839,,"[98.9, 24.7]",3795187,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Viktor Tsygankov,16509.0,Left Wing,44,Ukraine,911,['569804a3-ce94-41c4-ad4a-fc8ed2759a2a'],12,,,,,,,,,,,,,,Ukraine,00:40:12.076,Ball Receipt*,,98.9,24.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6b19cead-cdce-43ba-9f45-f1f1dea7649e,1842,,"[114.3, 36.1]",3795187,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andriy Yarmolenko,8830.0,Right Wing,44,Ukraine,911,['49bce784-e86b-4ed9-8f1c-384ee7bf2a75'],15,,,,,,,,,,,,,,Ukraine,00:40:15.126,Ball Receipt*,,114.3,36.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd645a5-4bbc-40cd-ae11-f2f6128f6adc,1848,,"[78.3, 50.2]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Kane,10955.0,Center Forward,46,England,768,['cb3678e2-da95-4006-a144-266e9d295f07'],26,,,,,,,,,,,,,,England,00:41:26.867,Ball Receipt*,,78.3,50.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a020fa61-b2de-45d7-a093-71ec845d997d,1851,,"[84.5, 41.2]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jadon Sancho,12423.0,Right Wing,46,England,768,['fd5c54a6-2d70-47be-b894-500640d8229f'],28,,,,,,,,,,,,,,England,00:41:28.632,Ball Receipt*,,84.5,41.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aef52e29-4d00-4609-9d28-c117811df690,1854,,"[46.9, 25.6]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,47,Ukraine,911,['0da3578a-fd8a-4c8d-bb12-cdb0f055c070'],32,,,,,,,,,,,,,,Ukraine,00:41:32.956,Ball Receipt*,,46.9,25.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02914038-710c-4f18-b9c3-7ea945e20f65,1856,,"[53.5, 26.5]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,47,Ukraine,911,['3abea4b7-4693-4e13-8629-cb9960b73388'],33,,,,,,,,,,,,,,Ukraine,00:41:33.897,Ball Receipt*,,53.5,26.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73db8d68-65bd-4cec-8c72-0e6b2211aa26,1860,,"[49.9, 17.5]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,47,Ukraine,911,['a144147c-32c0-49d0-b12e-90f733505bc7'],36,,,,,,,,,,,,,,Ukraine,00:41:36.954,Ball Receipt*,,49.9,17.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeb4add4-f8ef-4efb-9131-64f80ce06728,1863,,"[63.8, 4.6]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,47,Ukraine,911,['6578c918-8f5e-4943-8dae-28558a4c3744'],38,,,,,,,,,,,,,,Ukraine,00:41:38.346,Ball Receipt*,,63.8,4.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7ee10cc-7a0f-4abb-af11-84b7b8735b0a,1867,,"[72.8, 17.3]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viktor Tsygankov,16509.0,Left Wing,47,Ukraine,911,['698be890-4e33-4654-beb6-61fe7e5c78ad'],41,,,,,,,,,,,,,,Ukraine,00:41:41.128,Ball Receipt*,,72.8,17.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009a993-f95a-4e4b-802e-4b76b6034de5,1875,,"[52.7, 20.7]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,47,Ukraine,911,['c1133b12-7d85-4895-a746-7308f7250867'],49,,,,,,,,,,,,,,Ukraine,00:41:49.440,Ball Receipt*,,52.7,20.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,183e0212-bd7d-4f59-826f-ca524378bcaf,1878,,"[64.2, 3.8]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,47,Ukraine,911,['2f61a7fa-680d-48fd-9b68-9d0ec14fca2c'],51,,,,,,,,,,,,,,Ukraine,00:41:51.192,Ball Receipt*,,64.2,3.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,81fc6a12-ae7f-420e-b9b9-6cff610559a9,1882,,"[72.8, 1.4]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viktor Tsygankov,16509.0,Left Wing,47,Ukraine,911,['430330a4-356b-4ba9-aa41-721db3417817'],53,,,,,,,,,,,,,,Ukraine,00:41:53.038,Ball Receipt*,,72.8,1.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e74d75-048c-4583-8a4a-1302ff169b76,1885,,"[65.7, 2.3]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,47,Ukraine,911,['f6b96dfd-e40e-451f-9484-00d22ac7291f'],54,,,,,,,,,,,,,,Ukraine,00:41:54.096,Ball Receipt*,,65.7,2.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ad4b539-6be5-4e99-a224-123c63e817ed,1889,,"[45.6, 3.8]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitalii Mykolenko,20827.0,Left Back,47,Ukraine,911,['da9ae91f-50e9-439f-98ff-ed0eaebf1eac'],56,,,,,,,,,,,,,,Ukraine,00:41:56.554,Ball Receipt*,,45.6,3.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111b2f2-a6fc-4114-a68c-98733c1ce78e,1892,,"[42.2, 16.2]",3795187,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,47,Ukraine,911,['70fb7779-9ae6-4e92-b375-3406393d74a0'],58,,,,,,,,,,,,,,Ukraine,00:41:58.829,Ball Receipt*,,42.2,16.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aabade4-f289-48a9-a62d-734ebae76e4d,1895,,"[54.8, 33.3]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,47,Ukraine,911,['55f87357-eed2-4f84-a61c-12271e044c31'],0,,,,,,,,,,,,,,Ukraine,00:42:00.926,Ball Receipt*,,54.8,33.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87bb5678-1587-4219-a093-993fc0e9d754,1898,,"[55.0, 53.4]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,47,Ukraine,911,['5fe9bf33-81e3-475b-9e5f-373938956ee8'],3,,,,,,,,,,,,,,Ukraine,00:42:03.237,Ball Receipt*,,55.0,53.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77db4459-6c83-4048-8ce5-b3e8dd7b943c,1902,,"[41.6, 58.8]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,47,Ukraine,911,['9ac5beb2-b045-45a7-8fb8-87f82cdaa77c'],5,,,,,,,,,,,,,,Ukraine,00:42:05.730,Ball Receipt*,,41.6,58.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07d606c-6e59-42f0-94de-fa96867a515e,1905,,"[47.3, 37.6]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,47,Ukraine,911,['f8d589b0-7ca5-4aef-8559-5ee70ec02365'],8,,,,,,,,,,,,,,Ukraine,00:42:08.108,Ball Receipt*,,47.3,37.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0168717-e9d3-46e5-80f8-ed65aa613e79,1908,,"[72.6, 34.6]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,47,Ukraine,911,['1a1f03a3-d0a4-4a0d-8d72-312e2487f8d0'],11,,,,,,,,,,,,,,Ukraine,00:42:11.426,Ball Receipt*,,72.6,34.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1dcbda14-9883-4687-a024-4ecf8e732d10,1911,,"[72.6, 23.9]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,47,Ukraine,911,['3c94c3c5-7d76-496b-b925-a9671f57a64a'],12,,,,,,,,,,,,,,Ukraine,00:42:12.964,Ball Receipt*,,72.6,23.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ac452d-3c78-4fa7-bab1-72300270799e,1914,,"[38.8, 28.6]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,47,Ukraine,911,['dc5eccd2-1f5b-4e28-9602-65b661a3d8e2'],18,,,,,,,,,,,,,,Ukraine,00:42:18.114,Ball Receipt*,,38.8,28.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bab4f14-c277-4812-bd5b-c3e8162c41a0,1917,,"[55.9, 25.0]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viktor Tsygankov,16509.0,Left Wing,47,Ukraine,911,['f06470a4-e4ca-4488-b4db-ff59157c6820'],23,,,,,,,,,,,,,,Ukraine,00:42:23.669,Ball Receipt*,,55.9,25.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,360dad14-ad08-46c5-8303-1cf4b9a1c3f1,1920,,"[55.0, 34.2]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,47,Ukraine,911,['784e1148-aea1-4ff5-9347-1d904e53a24c'],25,,,,,,,,,,,,,,Ukraine,00:42:25.637,Ball Receipt*,,55.0,34.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28b33335-0170-4e7c-80a1-43552dece176,1924,,"[50.3, 53.0]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,47,Ukraine,911,['75b56f4a-349e-4907-a1c4-771399d62512'],28,,,,,,,,,,,,,,Ukraine,00:42:28.052,Ball Receipt*,,50.3,53.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d56dc204-2154-4659-8f74-eea61f108e1f,1927,,"[53.5, 34.6]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,47,Ukraine,911,['3fcd21cd-a9fa-47e9-b750-f175787a6c24'],31,,,,,,,,,,,,,,Ukraine,00:42:31.951,Ball Receipt*,,53.5,34.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df217969-3031-4e07-b788-e9061dd08526,1930,,"[85.4, 2.3]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,47,Ukraine,911,['c5a30746-7b6b-426e-97e0-7b4c1f63909e'],36,,,,,,,,,,,,,,Ukraine,00:42:36.991,Ball Receipt*,,85.4,2.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,168103d2-0195-480d-98fb-506a2818006d,1934,,"[91.4, 17.7]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viktor Tsygankov,16509.0,Left Wing,47,Ukraine,911,['29dfe9c1-a82d-4e7a-8afd-2c68be721132'],44,,,,,,,,,,,,,,Ukraine,00:42:44.259,Ball Receipt*,,91.4,17.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53b9ae60-5fb2-4e9c-a3d3-d4e013192241,1936,,"[89.5, 21.8]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,47,Ukraine,911,['7a73ddd7-48ad-4988-a6e5-1072bf094d31'],44,,,,,,,,,,,,,,Ukraine,00:42:44.791,Ball Receipt*,,89.5,21.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8871a3db-148c-440d-a79f-6a66ac282c5e,1939,,"[93.5, 38.2]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,47,Ukraine,911,['14314579-3d97-478f-8b2d-f25745b4e240'],46,,,,,,,,,,,,,,Ukraine,00:42:46.620,Ball Receipt*,,93.5,38.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,24958fe6-d61b-4195-bc70-b41f980fb66d,1943,,"[104.7, 27.1]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,47,Ukraine,911,['de5aff29-9f38-46c2-af95-1928a6913552'],48,,,,,,,,,,,,,,Ukraine,00:42:48.505,Ball Receipt*,,104.7,27.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbaaaaee-104a-4b66-89bd-a00e61b05daf,1946,,"[104.4, 23.2]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viktor Tsygankov,16509.0,Left Wing,47,Ukraine,911,['66a9953f-59de-44d1-a489-81a8d2c722e8'],50,,,,,,,,,,,,,,Ukraine,00:42:50.841,Ball Receipt*,,104.4,23.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f3bb066b-526c-4c49-af5e-901326d2a2d1,1949,,"[109.6, 43.8]",3795187,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,47,Ukraine,911,['a1577b1b-b6e2-4bc9-87c8-829a6239de59'],51,,,,,,,,,,,,,,Ukraine,00:42:51.721,Ball Receipt*,,109.6,43.8,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,65fd6d91-e68d-4dff-a962-7d2fd53e7a90,1955,,"[75.3, 56.2]",3795187,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raheem Sterling,3233.0,Left Wing,48,England,768,['a1a67bc2-9107-45af-88f9-f3254821ee58'],40,,,,,,,,,,,,,,England,00:43:40.867,Ball Receipt*,,75.3,56.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bd9eb0f-d8e7-4e19-90f0-cb3b9812d346,1959,,"[24.7, 18.1]",3795187,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitalii Mykolenko,20827.0,Left Back,49,Ukraine,911,['31e34875-e4e9-49de-b2ea-4d8f6c08edc7'],45,,,,,,,,,,,,,,Ukraine,00:43:45.898,Ball Receipt*,,24.7,18.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ec68742-c603-414a-8bdb-27dec4a443cb,1961,,"[20.2, 24.3]",3795187,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,49,Ukraine,911,['7940e78e-47cb-4bfc-921a-6a5af03d7c8b'],47,,,,,,,,,,,,,,Ukraine,00:43:47.027,Ball Receipt*,,20.2,24.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b99aae-2f2e-497f-ac66-d285efa85ac6,1964,,"[44.3, 3.8]",3795187,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viktor Tsygankov,16509.0,Left Wing,49,Ukraine,911,['ffbccc3c-3a87-48c5-8da2-9563bdb21a0c'],51,,,,,,,,,,,,,,Ukraine,00:43:51.722,Ball Receipt*,,44.3,3.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd1a2d1-15e7-4ac1-97c9-71d80e76e931,1969,,"[41.8, 16.2]",3795187,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,49,Ukraine,911,"['26a64d05-0cfc-4c0b-b816-f02a76601cee', 'c8cee5bc-b417-4b75-adb8-c3fae9b6b5fc']",54,,,,,,,,,,,,,,Ukraine,00:43:54.359,Ball Receipt*,True,41.8,16.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2819c24-85ae-4c5f-99b2-982a6659263c,1972,,"[55.0, 34.2]",3795187,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,49,Ukraine,911,['c2d176ac-fdf3-4edb-a491-93163a01fdfd'],55,,,,,,,,,,,,,,Ukraine,00:43:55.764,Ball Receipt*,,55.0,34.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a070231d-fc9c-4013-8c98-a2ebcaf5d8ab,1976,,"[52.9, 49.6]",3795187,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,50,England,768,['b2bb38b2-8819-4f2c-81ff-a54824cf8320'],58,,,,,,,,,,,,,,England,00:43:58.274,Ball Receipt*,,52.9,49.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,145f3ed9-303b-4cdf-b98f-0eec2ea7e0c4,1980,,"[49.2, 34.2]",3795187,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,50,England,768,"['5521f950-78b3-44ee-be38-28f77b0a893a', '9b342e23-7517-4d0e-9dfe-a64c6e70ea7e']",59,,,,,,,,,,,,,,England,00:43:59.798,Ball Receipt*,True,49.2,34.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd1a3f7e-5728-4189-b572-608f6815107c,1982,,"[50.7, 22.2]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,50,England,768,"['16f16230-779e-44b0-8ac6-3c934362f34d', '5521f950-78b3-44ee-be38-28f77b0a893a']",1,,,,,,,,,,,,,,England,00:44:01.894,Ball Receipt*,True,50.7,22.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,992d7cfb-0f44-4bb1-8895-2b7cb23256f5,1985,,"[65.7, 7.0]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jadon Sancho,12423.0,Right Wing,50,England,768,['39152bd3-6daa-4fd5-9457-323c8a176be2'],4,,,,,,,,,,,,,,England,00:44:04.402,Ball Receipt*,,65.7,7.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4693c7a1-c76d-4771-838a-e3962570e8e5,1987,,"[64.0, 11.7]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,50,England,768,['06012232-b6a9-4339-a0fe-a31faf0e98ff'],4,,,,,,,,,,,,,,England,00:44:04.966,Ball Receipt*,,64.0,11.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8dd10c9-040c-4b32-a2a4-9ce9037c2c48,1992,,"[50.8, 71.8]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,51,Ukraine,911,['ee65c340-836e-426c-abe3-586ae007ea03'],6,,,,,,,,,,,,,,Ukraine,00:44:06.914,Ball Receipt*,,50.8,71.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7ba1f83-02d5-420b-8939-677bbda8dc06,1996,,"[50.5, 62.4]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,51,Ukraine,911,['2ba20a9c-310e-47e8-acd6-b19edb2df2af'],8,,,,,,,,,,,,,,Ukraine,00:44:08.919,Ball Receipt*,,50.5,62.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c78229-fca4-4450-9c9e-e3841859ebec,2000,,"[50.3, 75.7]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Karavaev,31900.0,Right Back,51,Ukraine,911,['cd49da4d-0ec5-479b-8291-bc52f4a5c42a'],13,,,,,,,,,,,,,,Ukraine,00:44:13.296,Ball Receipt*,,50.3,75.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,439c7aa2-4518-4612-b88c-91f1f23e30f0,2004,,"[33.2, 61.8]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,51,Ukraine,911,['ed2d5209-c163-46d7-8391-1f51ed87d9ae'],16,,,,,,,,,,,,,,Ukraine,00:44:16.864,Ball Receipt*,,33.2,61.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9bfce6-d2f8-46de-a9c5-2a7bb47c370e,2007,,"[40.9, 33.5]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,51,Ukraine,911,['78a6b752-c3e8-4862-8453-8c6dc3545ab6'],19,,,,,,,,,,,,,,Ukraine,00:44:19.592,Ball Receipt*,,40.9,33.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e08528d-a841-4d2f-ba69-2befa5847d52,2010,,"[76.9, 2.5]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viktor Tsygankov,16509.0,Left Wing,51,Ukraine,911,['45ab16c8-dc7b-4643-a582-400c0a0a8041'],24,,,,,,,,,,,,,,Ukraine,00:44:24.859,Ball Receipt*,,76.9,2.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b168f7d8-6bd0-4377-9ff0-2c0caa434853,2013,,"[85.4, 22.4]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,51,Ukraine,911,['65799d43-693f-4086-b243-dff57c79e994'],31,,,,,,,,,,,,,,Ukraine,00:44:31.779,Ball Receipt*,,85.4,22.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4e94128-bb05-43e0-bc6e-4cd8bc102c2b,2016,,"[91.6, 3.1]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitalii Mykolenko,20827.0,Left Back,51,Ukraine,911,['5e1abaae-df2d-44a3-9b6d-fa6161b42180'],34,,,,,,,,,,,,,,Ukraine,00:44:34.865,Ball Receipt*,,91.6,3.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5985b27f-8e56-42e4-a8cf-bdcc4502eb71,2019,,"[74.9, 22.4]",3795187,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,51,Ukraine,911,['48a5e342-2fea-4c36-91c0-cfd0e4a97b95'],39,,,,,,,,,,,,,,Ukraine,00:44:39.373,Ball Receipt*,,74.9,22.4,,,,,
