50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,"[95.0, 63.8]",,,,,,,,,,,,,0.015601,,,,,,,,,,,,,b54d5502-8f19-4d61-a6c1-237ad6fa7d8a,1045,,,"[95.0, 63.8]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolò Barella,8181.0,Right Center Midfield,43,Italy,914,"['96210b7e-88b7-4bd7-b425-453e8d3a0443', 'a1267c23-d9a6-4819-b69d-9f602e9084ac']",7,,,,,,,,,,,,,,,,Italy,00:20:07.154,Carry,,95.0,63.8,,,,,
,,,,,"[40.9, 20.0]",,,,,,,,,,,,,2.946717,,,,,,,,,,,,,9b45672f-f011-4b0c-8dc7-adf7e6d3f1f7,1049,,,"[32.0, 24.5]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,44,Austria,915,"['1d238982-1a5f-43a4-bd60-03d6e6e56abb', '5488cf18-725f-4f71-a4bf-7e9568c6d550', 'cbe02575-d33e-4eb3-b193-d0d0568f2d76']",8,,,,,,,,,,,,,,,,Austria,00:20:08.287,Carry,True,32.0,24.5,,,,,
,,,,,"[21.4, 21.7]",,,,,,,,,,,,,2.241637,,,,,,,,,,,,,2feffe27-0d96-4b84-be6e-85c783c5bb31,1057,,,"[21.0, 21.4]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,45,Austria,915,"['769aef18-ba34-47e1-a9d5-9997f16b08f1', '943ed8af-b901-4fd6-a343-d6d3f9564811', '9b15774c-c272-4985-9d3f-2316190179c7']",31,,,,,,,,,,,,,,,,Austria,00:20:31.944,Carry,True,21.0,21.4,,,,,
,,,,,"[55.1, 6.2]",,,,,,,,,,,,,3.866073,,,,,,,,,,,,,7f96cfea-65c2-4d01-a97f-88dd4e00171b,1061,,,"[35.4, 7.0]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,45,Austria,915,"['2358a1a2-bb00-4be0-a9dc-0ef7b6fa02fe', '63f75c27-7ffe-4d0d-b54c-5a7b2303ed48', 'ec1cf687-89ea-4539-8b4a-5489e3660751']",35,,,,,,,,,,,,,,,,Austria,00:20:35.575,Carry,True,35.4,7.0,,,,,
,,,,,"[55.6, 15.8]",,,,,,,,,,,,,1.001398,,,,,,,,,,,,,e6655ce3-4fe1-47a7-af2a-4de00fc0b1d2,1068,,,"[61.2, 15.2]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Sabitzer,8518.0,Center Attacking Midfield,45,Austria,915,"['4846223d-6175-4c0f-8486-0405730d0c32', '535465a7-5fc8-45c6-bbe2-796aecff17b5', '5ee9312d-c462-4489-bfda-95109c8bdde2']",41,,,,,,,,,,,,,,,,Austria,00:20:41.010,Carry,True,61.2,15.2,,,,,
,,,,,"[42.7, 9.1]",,,,,,,,,,,,,2.529358,,,,,,,,,,,,,f6c2d239-cb47-4db0-80a8-5101ee189123,1072,,,"[41.3, 18.9]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,45,Austria,915,"['4677a29a-7c50-49fe-bee6-6a54c974a046', 'cfebd4b5-d005-47c2-a637-499b4d133c7e']",42,,,,,,,,,,,,,,,,Austria,00:20:42.909,Carry,,41.3,18.9,,,,,
,,,,,"[61.5, 4.6]",,,,,,,,,,,,,1.552702,,,,,,,,,,,,,84196dea-1b2e-4880-882c-cd67fd41d82b,1075,,,"[56.7, 4.3]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,45,Austria,915,"['37377ddc-7eff-4b1a-8b07-d5f0b3702f6e', '93ee4f48-8e9b-4c0e-82aa-1bd93e13521d', 'e20574d3-bd54-445e-8b1d-541138d61e56']",46,,,,,,,,,,,,,,,,Austria,00:20:46.104,Carry,True,56.7,4.3,,,,,
,,,,,"[35.3, 60.8]",,,,,,,,,,,,,1.221053,,,,,,,,,,,,,2f892959-db41-4975-a293-49ac9aa71665,1081,,,"[39.4, 61.2]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,46,Italy,914,"['2f0bd65f-6a19-4f5f-bb55-b1fe13d62da6', 'b4ce1a2c-2c05-40c9-81b8-e677372634e3']",49,,,,,,,,,,,,,,,,Italy,00:20:49.873,Carry,,39.4,61.2,,,,,
,,,,,"[47.9, 24.3]",,,,,,,,,,,,,3.956581,,,,,,,,,,,,,8f075317-de31-4418-854e-4f134e8c5600,1084,,,"[31.7, 44.0]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,46,Italy,914,"['30f926fb-b69e-4d96-bb08-0022050c9886', '49150626-345b-4764-baaa-8f33ba5cd1e3']",53,,,,,,,,,,,,,,,,Italy,00:20:53.294,Carry,,31.7,44.0,,,,,
,,,,,"[54.2, 38.7]",,,,,,,,,,,,,2.013583,,,,,,,,,,,,,f97d3856-4821-42fd-b690-829bf9daaa54,1087,,,"[51.5, 38.1]",3794685,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,46,Italy,914,"['2e5537f8-1209-4eb1-b3a3-4579778c02ba', '8e4bed35-c1eb-4a63-802b-28221ebb65c8']",58,,,,,,,,,,,,,,,,Italy,00:20:58.432,Carry,,51.5,38.1,,,,,
,,,,,"[52.4, 57.4]",,,,,,,,,,,,,0.920017,,,,,,,,,,,,,f69d4419-7915-4c91-8610-b40bd13a4da8,1090,,,"[52.4, 56.6]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,46,Italy,914,"['0cc1f21d-1d17-4ca5-bf8f-f15db1ec6463', 'a8ec4a6c-df60-47a2-b6d3-0fb2bd7cce95']",1,,,,,,,,,,,,,,,,Italy,00:21:01.211,Carry,,52.4,56.6,,,,,
,,,,,"[70.9, 72.2]",,,,,,,,,,,,,1.467737,,,,,,,,,,,,,d496b4a8-b584-4676-be9a-9a16e6b12f44,1093,,,"[65.5, 70.8]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,46,Italy,914,"['cb61594e-6f9d-4241-844c-f05fb34cb6dc', 'd24956ee-dd06-450c-955b-dd979a13e3c7']",3,,,,,,,,,,,,,,,,Italy,00:21:03.523,Carry,,65.5,70.8,,,,,
,,,,,"[55.8, 60.5]",,,,,,,,,,,,,1.031474,,,,,,,,,,,,,7ded015d-c2ca-4fda-bab3-1ed2addb5815,1096,,,"[55.8, 62.2]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,46,Italy,914,"['62cf9c46-c381-443a-9b08-2b90491b5db8', '73b5f614-5265-4a33-ba61-0397e29f38db']",6,,,,,,,,,,,,,,,,Italy,00:21:06.196,Carry,,55.8,62.2,,,,,
,,,,,"[69.6, 53.6]",,,,,,,,,,,,,2.927904,,,,,,,,,,,,,22a7d0de-d521-4734-9205-207f6ed5943c,1099,,,"[62.1, 52.9]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,46,Italy,914,"['207c09a1-df61-4d10-b004-493b99208302', '80ddd99d-c366-42ed-b512-bce49f30195a']",8,,,,,,,,,,,,,,,,Italy,00:21:08.174,Carry,,62.1,52.9,,,,,
,,,,,"[78.4, 72.7]",,,,,,,,,,,,,2.596074,,,,,,,,,,,,,01b4857f-1362-4362-9936-8bc50f95e3ac,1102,,,"[83.9, 71.7]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domenico Berardi,7131.0,Right Wing,46,Italy,914,"['046475e0-ee27-424f-b623-ed53e538760d', '40c031e9-abcc-4344-9896-0f51a53e89fa']",12,,,,,,,,,,,,,,,,Italy,00:21:12.660,Carry,,83.9,71.7,,,,,
,,,,,"[56.2, 70.7]",,,,,,,,,,,,,0.687926,,,,,,,,,,,,,17c33afd-37c2-4d03-8372-daddcd9378a7,1105,,,"[64.4, 71.4]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,46,Italy,914,"['cdf0f00d-bca6-403a-a072-1b159d14b039', 'f41eb071-95f5-4f51-9d08-04c900a39c61']",16,,,,,,,,,,,,,,,,Italy,00:21:16.498,Carry,,64.4,71.4,,,,,
,,,,,"[62.6, 6.6]",,,,,,,,,,,,,2.576357,,,,,,,,,,,,,0aa180ee-bf7a-4a4e-b86b-4c3e03297c8b,1110,,,"[52.4, 15.8]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,46,Italy,914,"['dcc2c13d-556a-4aaa-bbcb-014c550f9ca1', 'fa11926b-ff2f-4715-a198-39550a268609']",22,,,,,,,,,,,,,,,,Italy,00:21:22.126,Carry,,52.4,15.8,,,,,
,,,,,"[76.5, 19.9]",,,,,,,,,,,,,0.91965,,,,,,,,,,,,,ccd8be36-454d-4660-8e56-e3dfaa879a5a,1115,,,"[71.3, 18.2]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,46,Italy,914,"['ae868dca-1ee6-4adf-a0eb-79771db083d2', 'eead6979-e3bb-42df-bc20-e3a306f43533']",26,,,,,,,,,,,,,,,,Italy,00:21:26.832,Carry,,71.3,18.2,,,,,
,,,,,"[103.8, 4.9]",,,,,,,,,,,,,2.150222,,,,,,,,,,,,,f20fbcbd-bf39-456b-9d03-aacc8fe8f1cc,1118,,,"[92.2, 4.2]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Spinazzola,8286.0,Left Back,46,Italy,914,"['73e15a18-dc50-42bb-a525-413ea3051f15', 'a2879ef3-c4d7-41b9-a206-bad2d42e0df8', 'f7d9dd86-7784-473e-944a-bbc7f863ce9b']",29,,,,,,,,,,,,,,,,Italy,00:21:29.315,Carry,True,92.2,4.2,,,,,
,,,,,"[109.4, 4.8]",,,,,,,,,,,,,1.607418,,,,,,,,,,,,,041bfc2a-3885-49bd-9209-4f7932e5ca50,1121,,,"[103.8, 4.9]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Spinazzola,8286.0,Left Back,46,Italy,914,"['1f3d8de2-121e-46f7-83c1-c11069527ed7', 'a2879ef3-c4d7-41b9-a206-bad2d42e0df8', 'f7d9dd86-7784-473e-944a-bbc7f863ce9b']",31,,,,,,,,,,,,,,,,Italy,00:21:31.465,Carry,True,103.8,4.9,,,,,
,,,,,"[10.4, 58.2]",,,,,,,,,,,,,0.917256,,,,,,,,,,,,,e7056417-1424-427e-9c1d-27d6adb62b05,1128,,,"[8.2, 55.8]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aleksandar Dragović,3969.0,Right Center Back,47,Austria,915,"['32af1db8-b435-4377-bbc4-fce0e64fd84e', '96b96427-40d6-4a48-98e5-fc13bdbb81c4']",53,,,,,,,,,,,,,,,,Austria,00:21:53.006,Carry,,8.2,55.8,,,,,
,,,,,"[19.7, 40.7]",,,,,,,,,,,,,1.222161,,,,,,,,,,,,,49307145-9a3b-43cf-a62b-356c216c7f48,1131,,,"[22.0, 49.3]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Florian Grillitsch,11396.0,Left Defensive Midfield,47,Austria,915,"['0117ea91-2f4d-4da4-a1f3-e784b3670598', '08915e35-c075-470e-b90e-6ee351ef5442']",55,,,,,,,,,,,,,,,,Austria,00:21:55.090,Carry,,22.0,49.3,,,,,
,,,,,"[3.9, 44.0]",,,,,,,,,,,,,0.011469,,,,,,,,,,,,,f6f72916-de30-4af8-9870-329217ba2e68,1135,,,"[2.5, 42.1]",3794685,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Bachmann,21532.0,Goalkeeper,47,Austria,915,"['359c6004-4f4d-4ad7-bc6c-b95b8f12c0f3', '46c7aff0-c0e3-46fa-ae28-96c731dbfdf9', 'bd5fd63e-29d4-4f43-ad51-f72797be9080']",58,,,,,,,,,,,,,,,,Austria,00:21:58.336,Carry,True,2.5,42.1,,,,,
,,,,,"[104.7, 73.9]",,,,,,,,,,,,,5.43011,,,,,,,,,,,,,93639bd0-da12-4160-8cc8-da4c8052d0d9,1143,,,"[90.2, 69.0]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolò Barella,8181.0,Right Center Midfield,48,Italy,914,"['1d5aea21-3d6a-46c7-9757-2b7cdb2befb4', '3b0fe18f-de20-4356-9b3d-075f6fbaa581', '3f0be335-4be2-4021-b5c5-b4641441d66c', 'df8c07ef-95fb-4eb8-843d-c162b8597b1d']",13,,,,,,,,,,,,,,,,Italy,00:22:13.718,Carry,True,90.2,69.0,,,,,
,,,,,"[19.6, 7.3]",,,,,,,,,,,,,0.561397,,,,,,,,,,,,,c81ec260-27c9-45a0-b3c5-8bad05b7e4b7,1147,,,"[17.3, 7.9]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Left Wing,49,Austria,915,"['2ee310d9-ab18-4b27-8e95-a0d3dd4b9ce0', '5c9de851-ce0e-4cf2-ab36-ade0a1c4dead', 'b6fd6832-76b4-4f76-aa3b-7ae4199e67a8']",20,,,,,,,,,,,,,,,,Austria,00:22:20.167,Carry,True,17.3,7.9,,,,,
,,,,,"[5.3, 8.3]",,,,,,,,,,,,,0.686966,,,,,,,,,,,,,73d35167-5c17-4b63-bc2e-fcfb24d73b37,1154,,,"[3.9, 10.7]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,49,Austria,915,"['03a5afe7-b92c-42f3-9d3c-989f7e0cd81b', 'a2b2b204-041d-4089-8d5c-c47872dc078a', 'fdedbbdc-70f7-4371-8099-5ecddae45316']",23,,,,,,,,,,,,,,,,Austria,00:22:23.447,Carry,True,3.9,10.7,,,,,
,,,,,"[14.2, 12.0]",,,,,,,,,,,,,0.540255,,,,,,,,,,,,,47d5b96e-9551-448a-9ad5-236f5f2ac3f8,1158,,,"[14.2, 12.0]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,49,Austria,915,"['9e0fd0c0-e121-4357-a9b1-1a6d03ca305d', 'f7feee65-5a6d-4562-8b8b-20bd556ba778']",24,,,,,,,,,,,,,,,,Austria,00:22:24.943,Carry,,14.2,12.0,,,,,
,,,,,"[4.1, 45.7]",,,,,,,,,,,,,1.20106,,,,,,,,,,,,,08af2453-262d-48e8-825e-203c32f7d0cc,1161,,,"[3.1, 42.4]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,49,Austria,915,"['1ca44c75-c1df-4f7e-a2f3-d27095dd42a5', '2a4ed26c-133b-4b3b-9775-8a3102439a6a', 'c75b1ae4-f8a8-4063-869c-d8fc95836a90']",27,,,,,,,,,,,,,,,,Austria,00:22:27.172,Carry,True,3.1,42.4,,,,,
,,,,,"[80.6, 6.6]",,,,,,,,,,,,,2.184517,,,,,,,,,,,,,be9d0892-5780-48de-8c1c-6a6a5c6a1010,1168,,,"[76.1, 10.0]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,50,Italy,914,"['20dac4ad-ed8d-4876-9341-80d45ce1993f', '5d5992b1-c1a8-4232-aebc-9e8d98836973', '6f7c9491-d2c2-4190-9754-5068771da96b']",33,,,,,,,,,,,,,,,,Italy,00:22:33.193,Carry,True,76.1,10.0,,,,,
,,,,,"[72.1, 10.3]",,,,,,,,,,,,,1.001557,,,,,,,,,,,,,9ddf158a-e4b3-48af-8ea1-3b85911bef92,1174,,,"[72.3, 10.0]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,51,Italy,914,"['2d5ff818-8a84-4bba-90f3-d4577ddefa17', 'b2f0df75-e657-406f-a11e-b04745235827']",42,,,,,,,,,,,,,,,,Italy,00:22:42.617,Carry,,72.3,10.0,,,,,
,,,,,"[84.3, 14.5]",,,,,,,,,,,,,2.171671,,,,,,,,,,,,,70c5c023-0053-4c35-a6c8-cdea69a00f51,1177,,,"[76.5, 13.1]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,51,Italy,914,"['4db92c23-1455-4892-86d7-a89652392091', '958b93ae-9848-4031-8567-a36c4b69294e', 'ce47b38c-eca3-44a2-a4d1-d3ac98ea39c9']",44,,,,,,,,,,,,,,,,Italy,00:22:44.683,Carry,True,76.5,13.1,,,,,
,,,,,"[97.8, 7.1]",,,,,,,,,,,,,0.308948,,,,,,,,,,,,,089cd68b-9fde-4901-9a08-0f4f99c4f836,1181,,,"[97.7, 6.8]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,51,Italy,914,"['b99b7df0-6d9a-4162-b9f9-1d815749852c', 'e892baa6-bb10-461b-98c9-4421aad7b68c']",48,,,,,,,,,,,,,,,,Italy,00:22:48.128,Carry,,97.7,6.8,,,,,
,,,,,"[104.3, 24.3]",,,,,,,,,,,,,1.334096,,,,,,,,,,,,,8fd58960-df7e-4498-873e-35fa6065c4c7,1184,,,"[99.7, 18.2]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,51,Italy,914,"['b58b8c04-9666-412a-b978-cb0ce773e3d4', 'bdc630de-e666-4274-9705-873235b2d860']",49,,,,,,,,,,,,,,,,Italy,00:22:49.845,Carry,,99.7,18.2,,,,,
,,,,,"[95.3, 46.3]",,,,,,,,,,,,,0.760955,,,,,,,,,,,,,a0d2d794-302d-4988-a1fc-18687e5a4e59,1187,,,"[95.3, 46.0]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolò Barella,8181.0,Right Center Midfield,51,Italy,914,"['5e65e730-48dc-4ec9-8756-ed33c1d8ee6d', 'eea16c13-e03e-445b-ba93-25897df1ad15', 'f8d4c7d3-dfa1-4535-8eae-062f6ff340a8']",52,,,,,,,,,,,,,,,,Italy,00:22:52.234,Carry,True,95.3,46.0,,,,,
,,,,,"[75.5, 58.7]",,,,,,,,,,,,,1.945793,,,,,,,,,,,,,509569fe-0663-455a-8c1b-947e6c2ec754,1193,,,"[77.4, 55.6]",3794685,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,51,Italy,914,"['3192e1cb-c17d-4441-98e0-27c1ebdff50d', '88094b83-a17b-427c-b94e-1a62290a8e9a']",56,,,,,,,,,,,,,,,,Italy,00:22:56.639,Carry,,77.4,55.6,,,,,
,,,,,"[100.2, 53.6]",,,,,,,,,,,,,4.167056,,,,,,,,,,,,,94e9126e-fe03-4133-b9e6-53e2b7aae8c0,1196,,,"[98.2, 65.9]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,51,Italy,914,"['31246c4b-d8c0-476b-a0ed-75dc35a4b580', 'ffd2cf06-49e1-4fb7-b8db-f98fde4c701e']",0,,,,,,,,,,,,,,,,Italy,00:23:00.555,Carry,,98.2,65.9,,,,,
,,,,,"[83.7, 28.2]",,,,,,,,,,,,,2.259817,,,,,,,,,,,,,982a3cab-4578-45d4-9cf0-464f4ea7ef9d,1201,,,"[84.7, 28.4]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,51,Italy,914,"['4d046fd6-d162-47ad-8625-3ad8037b0419', 'c458b27d-5fbb-4265-bb1e-7d10f1704e58']",7,,,,,,,,,,,,,,,,Italy,00:23:07.587,Carry,,84.7,28.4,,,,,
,,,,,"[94.6, 7.5]",,,,,,,,,,,,,0.436868,,,,,,,,,,,,,49fd8cf9-feac-421b-97a2-2baa91defd9d,1205,,,"[94.6, 7.5]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,51,Italy,914,"['44391221-113b-4e5a-a55c-2ec217121e25', '6dfb343e-997e-4add-bf37-9852a47346bf', 'e9b94e1a-c5d7-4b6c-8b11-8d4889f0e798']",11,,,,,,,,,,,,,,,,Italy,00:23:11.209,Carry,True,94.6,7.5,,,,,
,,,,,"[98.1, 15.4]",,,,,,,,,,,,,1.295367,,,,,,,,,,,,,fe56b7e5-d77a-4048-b699-67b380943cae,1210,,,"[99.0, 15.1]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,51,Italy,914,"['a911b79e-09e9-485a-a6a0-5966a9b8c321', 'c4fc4750-24c6-4f87-912f-8462ed3a53c3', 'fd9de3f6-ca08-4e44-baac-2f4eca69a6dd']",14,,,,,,,,,,,,,,,,Italy,00:23:14.017,Carry,True,99.0,15.1,,,,,
,,,,,"[27.6, 61.3]",,,,,,,,,,,,,1.919411,,,,,,,,,,,,,8b053610-b6c3-4950-a986-be415406df86,1218,,,"[21.9, 62.9]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xaver Schlager,8769.0,Right Defensive Midfield,51,Italy,914,"['69f9304e-7bcc-490c-9cd5-e6c8b9d292e1', 'ef451000-95ba-4a28-9534-b76bb89b9e8a']",17,,,,,,,,,,,,,,,,Austria,00:23:17.752,Carry,,21.9,62.9,,,,,
,,,,,"[66.4, 38.5]",,,,,,,,,,,,,0.632129,,,,,,,,,,,,,44e4f3d3-6641-41e7-a6e7-eab7796e646e,1230,,,"[64.4, 39.1]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,51,Italy,914,"['5eed8bc6-e447-49e4-9974-a721ece962ed', '6a03dfc3-2b18-4d3f-a79b-61b3bbc8c5bb']",29,,,,,,,,,,,,,,,,Italy,00:23:29.649,Carry,,64.4,39.1,,,,,
,,,,,"[78.9, 27.8]",,,,,,,,,,,,,5.530674,,,,,,,,,,,,,b180717c-50f4-4e35-b883-6a6174e670f7,1233,,,"[79.3, 28.4]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,51,Italy,914,"['1f25d0c7-f410-414e-809f-3cd1273802f1', '504e4071-f2ab-490f-87bb-20ec35341b5e', 'e802daa5-a92b-405c-aca3-7b0068ba06e6']",31,,,,,,,,,,,,,,,,Italy,00:23:31.154,Carry,True,79.3,28.4,,,,,
,,,,,"[55.6, 42.3]",,,,,,,,,,,,,2.685062,,,,,,,,,,,,,07b7e162-f61f-42ec-96e0-59621214a368,1240,,,"[55.8, 38.7]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,51,Italy,914,"['01786aa3-6c2a-47fb-bdd8-f9060bb71ba2', 'd3fb8577-ebde-46e3-a217-d61ec5b5de61']",39,,,,,,,,,,,,,,,,Italy,00:23:39.957,Carry,,55.8,38.7,,,,,
,,,,,"[67.1, 13.1]",,,,,,,,,,,,,1.632841,,,,,,,,,,,,,be1ba8cf-c44b-4114-b85b-2b36f663febb,1243,,,"[63.4, 14.1]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,51,Italy,914,"['481474ce-d1a2-441b-b2a2-b2f7a06d6005', 'db0583c4-fbee-4952-9b8c-922606080d1b']",44,,,,,,,,,,,,,,,,Italy,00:23:44.740,Carry,,63.4,14.1,,,,,
,,,,,"[87.4, 12.3]",,,,,,,,,,,,,4.319886,,,,,,,,,,,,,58f2e532-437d-4288-ad5b-072c1b3db9be,1246,,,"[88.1, 4.8]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,51,Italy,914,"['9dc349ad-2028-4fd2-bce1-e4cc6c8b01ed', 'a526eae1-d45f-45cc-94b2-481b3ce0503b']",47,,,,,,,,,,,,,,,,Italy,00:23:47.835,Carry,,88.1,4.8,,,,,
,,,,,"[87.5, 73.2]",,,,,,,,,,,,,1.734709,,,,,,,,,,,,,2ce1fcb8-900f-42d7-908b-347417e7253d,1249,,,"[90.2, 71.7]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,51,Italy,914,"['7291f73b-5459-4e29-b033-09f1708213cc', 'd1206ade-2766-4473-9b90-50c99b467780']",55,,,,,,,,,,,,,,,,Italy,00:23:55.462,Carry,,90.2,71.7,,,,,
,,,,,"[71.4, 64.8]",,,,,,,,,,,,,0.656985,,,,,,,,,,,,,573b312e-f3ec-4dce-97b9-2f450f3d75cc,1252,,,"[71.4, 67.0]",3794685,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,51,Italy,914,"['39910add-a15a-4fca-bfd1-21967fc5fc1e', 'e327ec5c-660c-40c1-ba1f-742a80fb26a0']",58,,,,,,,,,,,,,,,,Italy,00:23:58.773,Carry,,71.4,67.0,,,,,
,,,,,"[90.9, 59.8]",,,,,,,,,,,,,2.537312,,,,,,,,,,,,,55274dfe-b44f-40f0-8177-5f2dc8580ecc,1255,,,"[80.6, 55.6]",3794685,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,51,Italy,914,"['116aef4b-7882-433b-8e27-d417d9f1e23f', '17e65ba5-94ee-4ca3-b8a4-f02f20f305e5']",0,,,,,,,,,,,,,,,,Italy,00:24:00.518,Carry,,80.6,55.6,,,,,
