ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af52b3c-737a-4309-926c-5fd2acbd82ee,2960,,,"[91.2, 7.0]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Back,150,Denmark,776,['f508d667-e0eb-4779-ba28-8eb83bf4b431'],6,,,,,,,,,,,,,,Denmark,00:34:06.470,Ball Receipt*,,91.2,7.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21c0a8d0-cdae-4be2-bb76-1b076a773874,2964,,,"[101.3, 7.2]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,150,Denmark,776,"['241ed6c9-00cf-4387-b61c-0a931872a897', '8b7219d6-534e-44bf-9641-e3a3bc125333']",9,,,,,,,,,,,,,,Denmark,00:34:09.559,Ball Receipt*,True,101.3,7.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29f0b3d7-9431-4105-bce4-2af87b3b75c0,2972,,,"[14.0, 71.1]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,151,Finland,1835,"['9a031291-2cf7-4d6b-8425-bcb7b088e32a', '9a063213-95fb-44b6-8f85-f490e4110d7f']",19,,,,,,,,,,,,,,Finland,00:34:19.680,Ball Receipt*,True,14.0,71.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f7c5a14-1d97-41bc-8281-d5a8c2e19333,2975,,,"[41.1, 73.9]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Lod,24321.0,Right Center Midfield,151,Finland,1835,['b9cd6ff2-f744-4cba-af73-00fa27132053'],21,,,,,,,,,,,,,,Finland,00:34:21.563,Ball Receipt*,,41.1,73.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4f6436b-b3cd-4c7a-b5f0-61eba8df671d,2977,,,"[42.2, 60.9]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Pohjanpalo,9725.0,Right Center Forward,151,Finland,1835,['fb709924-f7b4-46e9-ae05-e557f16cb8ce'],22,,,,,,,,,,,,,,Finland,00:34:22.275,Ball Receipt*,,42.2,60.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d77b83c-2b99-4556-ab85-43fbe23d3c88,2984,,,"[73.5, 17.2]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,152,Denmark,776,['1b6be90c-01d8-40b3-aeb1-879a3641b836'],26,,,,,,,,,,,,,,Denmark,00:34:26.405,Ball Receipt*,,73.5,17.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b618b73-716d-4ecf-ae23-3c1a988e12b8,2987,,,"[65.8, 48.7]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Right Back,152,Denmark,776,['414cb4ce-a1ed-41c9-9332-dcfb33748580'],29,,,,,,,,,,,,,,Denmark,00:34:29.989,Ball Receipt*,,65.8,48.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f58d9ecd-5c1c-41ce-8baa-e3ded19d7e18,2990,,,"[77.0, 75.3]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Skov Olsen,17042.0,Right Wing,152,Denmark,776,['01976dba-c9e5-4c5b-962b-cde06a8cca2d'],33,,,,,,,,,,,,,,Denmark,00:34:33.073,Ball Receipt*,,77.0,75.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a01134f9-933a-4ecd-ad5b-914da679434a,2993,,,"[69.6, 69.1]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Right Back,152,Denmark,776,['58f252ae-196c-45bd-aba0-a0f658ca2aff'],35,,,,,,,,,,,,,,Denmark,00:34:35.877,Ball Receipt*,,69.6,69.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f210d33a-89b5-4a26-8e84-868711c1e8ac,2996,,,"[64.8, 45.2]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,152,Denmark,776,['80521636-289c-4299-ae77-bea6103912fb'],37,,,,,,,,,,,,,,Denmark,00:34:37.941,Ball Receipt*,,64.8,45.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d865a5-b964-419e-a147-a92fd88567f2,2999,,,"[72.5, 25.5]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,152,Denmark,776,['397ec702-02f7-43d8-b17b-bc6e6e37a061'],41,,,,,,,,,,,,,,Denmark,00:34:41.300,Ball Receipt*,,72.5,25.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf88431-fad6-43f4-8453-006a1cd86347,3002,,,"[96.0, 4.9]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Back,152,Denmark,776,['658907e4-0fad-457a-90b5-9b11e9ac3e35'],43,,,,,,,,,,,,,,Denmark,00:34:43.657,Ball Receipt*,,96.0,4.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913caa9f-79c8-4143-98a4-9bf5c8313309,3006,,,"[112.4, 12.6]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,152,Denmark,776,"['3eb8fd64-1679-449d-93b6-a06e223dbc91', 'c24e6a9d-60d8-4816-b65d-4545a47da4d9']",47,,,,,,,,,,,,,,Denmark,00:34:47.872,Ball Receipt*,True,112.4,12.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a50f60-29de-47c9-a5b4-d8b164946832,3009,,,"[111.5, 17.1]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Back,152,Denmark,776,['cd1a6227-66b2-4bef-92b4-97e1ee562697'],49,,,,,,,,,,,,,,Denmark,00:34:49.784,Ball Receipt*,,111.5,17.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef4dabab-268a-4239-9691-a82ab22c86b8,3015,,,"[95.7, 12.6]",3788742,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,152,Denmark,776,"['24c94a4f-db9d-48ef-af41-5503936f800c', 'f1129287-79c1-44e9-974d-92456393faed']",53,,,,,,,,,,,,,,Denmark,00:34:53.871,Ball Receipt*,True,95.7,12.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e746496b-250b-4bfa-a900-c751d4830ab9,3024,,,"[42.8, 64.7]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rasmus Schüller,12807.0,Center Defensive Midfield,152,Denmark,776,"['c5a36970-8a02-49ae-ba50-8b3f86bedf27', 'fcd6b7a9-9812-46c2-b6b5-5dd7b6c0b945']",0,,,,,,,,,,,,,,Finland,00:35:00.825,Ball Receipt*,True,42.8,64.7,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d21fcdb2-8890-4174-9f73-65fb8dc8e097,3027,,,"[71.0, 61.5]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Lod,24321.0,Right Center Midfield,152,Denmark,776,['b1c4a9f4-1875-48ac-b7a4-8c765c62710a'],4,,,,,,,,,,,,,,Finland,00:35:04.323,Ball Receipt*,,71.0,61.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017de98a-db69-47a1-9259-994e35ee5bed,3033,,,"[62.0, 5.6]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Back,152,Denmark,776,"['4cb86dc4-7e66-4f6f-a515-73694866fc2b', 'e3afad9c-5924-4895-98d3-4a419fa10477']",7,,,,,,,,,,,,,,Denmark,00:35:07.304,Ball Receipt*,True,62.0,5.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de0e2ce-ed1f-4bab-8714-69534b27a265,3035,,,"[66.6, 7.8]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,152,Denmark,776,"['4cb86dc4-7e66-4f6f-a515-73694866fc2b', '65cf39b4-3c09-46e4-8f83-196b2754b125']",8,,,,,,,,,,,,,,Denmark,00:35:08.102,Ball Receipt*,True,66.6,7.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b6b0518-2cf5-402d-836a-6e020302f7f1,3037,,,"[62.4, 7.6]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Back,152,Denmark,776,['626134a0-1657-45d0-840f-d9cc83fbc0c7'],8,,,,,,,,,,,,,,Denmark,00:35:08.583,Ball Receipt*,,62.4,7.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,014abbaa-4ba3-441c-8824-d966599c2844,3041,,,"[63.4, 6.4]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,152,Denmark,776,"['a1328523-e4e2-4d2c-b618-8ac3c19dd4f2', 'f777c1f0-fd67-4976-aec3-d94bbc8ca7bf']",11,,,,,,,,,,,,,,Denmark,00:35:11.363,Ball Receipt*,True,63.4,6.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5f4509d-d5e6-457a-baeb-af808f321a34,3044,,,"[55.7, 6.7]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,152,Denmark,776,['a4ae805b-e84d-41c3-a5d3-b942111f1f66'],13,,,,,,,,,,,,,,Denmark,00:35:13.186,Ball Receipt*,,55.7,6.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cca49ff-d0ce-45ce-9d37-85a4aba1a8b6,3047,,,"[63.0, 14.3]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,152,Denmark,776,['c9944c87-fba6-4dca-bc20-704a7757e2f1'],14,,,,,,,,,,,,,,Denmark,00:35:14.529,Ball Receipt*,,63.0,14.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863dc23-f37c-4e1d-bea5-bbbe59b4bbcf,3050,,,"[71.8, 65.3]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Right Back,152,Denmark,776,['3e55f04d-4a77-497d-8d9b-54443a20308c'],19,,,,,,,,,,,,,,Denmark,00:35:19.448,Ball Receipt*,,71.8,65.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aa8ab12-b47e-4484-bbc8-8415a13f62a3,3053,,,"[83.9, 75.3]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Skov Olsen,17042.0,Right Wing,152,Denmark,776,['ab968fa1-7312-424e-87cb-48b3d824d819'],23,,,,,,,,,,,,,,Denmark,00:35:23.169,Ball Receipt*,,83.9,75.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba40743-4ac9-4165-88a0-44cd1e529ef3,3055,,,"[75.1, 64.8]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,152,Denmark,776,['497cbdb1-09c9-4326-b039-9483f4da414e'],24,,,,,,,,,,,,,,Denmark,00:35:24.752,Ball Receipt*,,75.1,64.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8ef8b1a-b85d-4727-844a-02739edc433a,3058,,,"[67.5, 41.4]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,152,Denmark,776,['a25e5d6e-92cd-4d46-a293-8523ae3e2103'],27,,,,,,,,,,,,,,Denmark,00:35:27.199,Ball Receipt*,,67.5,41.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beda22a4-5017-4310-b9e5-bd3c135e6c18,3061,,,"[81.4, 39.0]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,152,Denmark,776,['7fc314f1-b826-478d-82e8-9d1cf46c3243'],29,,,,,,,,,,,,,,Denmark,00:35:29.761,Ball Receipt*,,81.4,39.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa98685b-c28b-46c2-991b-79b2b6131a63,3063,,,"[73.1, 37.3]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,152,Denmark,776,['ad95609c-e39c-42a1-a0bf-6677a765ccbb'],30,,,,,,,,,,,,,,Denmark,00:35:30.740,Ball Receipt*,,73.1,37.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83bcb980-a951-4369-84a9-b97360ec8968,3065,,,"[79.3, 16.4]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,152,Denmark,776,['042cee64-e932-49da-9e95-e714eeea5d8a'],32,,,,,,,,,,,,,,Denmark,00:35:32.126,Ball Receipt*,,79.3,16.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debb8905-5900-4e68-a9b2-ac31475474bb,3068,,,"[104.1, 7.6]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Back,152,Denmark,776,['08a25e8e-6209-4be0-9988-b6777bc0c5dd'],35,,,,,,,,,,,,,,Denmark,00:35:35.145,Ball Receipt*,,104.1,7.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51f83d4a-d6a5-4b88-8e10-2322163b10d6,3071,,,"[96.2, 25.1]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,152,Denmark,776,['ae142f8b-f092-41d2-84a2-87a6bc93a926'],37,,,,,,,,,,,,,,Denmark,00:35:37.568,Ball Receipt*,,96.2,25.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646fbdb2-ebc5-49e6-b3f9-abb10ba2a79c,3075,,,"[116.2, 23.4]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,152,Denmark,776,['9174588a-c0ec-4345-b03b-858870c17772'],39,,,,,,,,,,,,,,Denmark,00:35:39.744,Ball Receipt*,,116.2,23.4,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391d5199-5d57-4c85-a118-4cb30808c48c,3078,,,"[111.5, 40.1]",3788742,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Skov Olsen,17042.0,Right Wing,152,Denmark,776,['e9dc9f59-5a70-4a3c-a661-0839d3bc835c'],40,,,,,,,,,,,,,,Denmark,00:35:40.785,Ball Receipt*,,111.5,40.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43458421-319f-42fc-afa3-ea6a30f8b522,3086,,,"[108.5, 10.2]",3788742,81,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mathias Jensen,18722.0,Right Center Midfield,153,Denmark,776,"['0669cb1d-7110-45a4-bbef-60f61078d74e', '8dd2e8a2-554f-4d53-bb60-f977b315ce40']",23,,,,,,,,,,,,,,Denmark,00:36:23.834,Ball Receipt*,True,108.5,10.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d0f16b-b470-48eb-93d2-b5ed5989ffd6,3088,,,"[100.4, 10.6]",3788742,81,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joakim Mæhle,16554.0,Left Back,153,Denmark,776,"['0669cb1d-7110-45a4-bbef-60f61078d74e', '411b145f-6b6d-4f9c-9aed-09dfc324a96d']",24,,,,,,,,,,,,,,Denmark,00:36:24.861,Ball Receipt*,True,100.4,10.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70c45293-5663-4b59-9a86-3c1190b8b17e,3092,,,"[107.5, 5.6]",3788742,81,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mathias Jensen,18722.0,Right Center Midfield,153,Denmark,776,"['bf2fcdb6-9cc3-4e44-b453-2028f4c4239f', 'caeb7a33-0948-467d-9ae3-dddde0735cbf']",27,,,,,,,,,,,,,,Denmark,00:36:27.365,Ball Receipt*,True,107.5,5.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6afe5bae-7437-4bc8-bb05-d70f2e982177,3100,,,"[70.4, 77.6]",3788742,81,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,153,Denmark,776,['f10542ce-006a-4ecc-86b5-02c0897262c0'],39,,,,,,,,,,,,,,Denmark,00:36:39.543,Ball Receipt*,,70.4,77.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473fa628-389a-45dd-8eea-f5149d6d3a72,3102,,,"[77.0, 14.8]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joel Pohjanpalo,9725.0,Right Center Forward,154,Finland,1835,['d02b321d-17b3-455a-8458-2bfc066d290c'],3,,,,,,,,,,,,,,Finland,00:37:03.879,Ball Receipt*,,77.0,14.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3991718-fb3d-4345-b096-d69b1800a243,3104,,,"[48.7, 61.1]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,155,Denmark,776,['ceb7d163-8d5b-4bd3-a852-fb04901251fc'],4,,,,,,,,,,,,,,Denmark,00:37:04.733,Ball Receipt*,,48.7,61.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cad0914-22cd-42cb-8773-6501d4a8b39b,3108,,,"[52.2, 20.5]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Back,155,Denmark,776,['fe9c1dbc-9bab-4e93-8c7b-6dc447c5de02'],7,,,,,,,,,,,,,,Denmark,00:37:07.571,Ball Receipt*,,52.2,20.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d789f760-b2b2-4217-a8a3-abf648d7ac1a,3111,,,"[95.7, 27.3]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,155,Denmark,776,['1600117c-28f5-4687-a712-4cf9e5a42d0a'],11,,,,,,,,,,,,,,Denmark,00:37:11.930,Ball Receipt*,,95.7,27.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc16d6e1-c2ca-40ba-97ca-1ac6dddd016a,3120,,,"[32.3, 55.6]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,156,Finland,1835,['2bf836cc-3f1e-4b9b-92b9-d737a2d2805a'],14,,,,,,,,,,,,,,Finland,00:37:14.477,Ball Receipt*,,32.3,55.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9bbb06-d685-43b9-8465-36d555f37a50,3123,,,"[41.5, 73.5]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jukka Raitala,15416.0,Right Wing Back,156,Finland,1835,['bfdf2854-a7c4-43a5-ba0b-726e8358e64c'],18,,,,,,,,,,,,,,Finland,00:37:18.458,Ball Receipt*,,41.5,73.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59f57758-41be-42a6-a95a-12e97787c5d2,3126,,,"[49.1, 61.5]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,156,Finland,1835,['2c208a5e-6815-4aa9-9809-06ed4cb423e9'],19,,,,,,,,,,,,,,Finland,00:37:19.691,Ball Receipt*,,49.1,61.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86f695ec-648b-4456-9d9f-af5a82512174,3130,,,"[71.0, 14.6]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Pohjanpalo,9725.0,Right Center Forward,156,Finland,1835,['33324f84-4aee-4de8-8737-b1484413c31c'],24,,,,,,,,,,,,,,Finland,00:37:24.374,Ball Receipt*,,71.0,14.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aec1720d-673f-4330-bcaf-d0c216a103ba,3133,,,"[71.1, 9.6]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joni Ensio Kauko,24303.0,Left Center Forward,156,Finland,1835,['223e3b63-527a-4476-86ab-98dd742bdafd'],30,,,,,,,,,,,,,,Finland,00:37:30.561,Ball Receipt*,,71.1,9.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9742d38-1b99-4a76-958c-6e35fd6ac090,3138,,,"[81.1, 7.6]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jere Juhani Uronen,16550.0,Left Wing Back,156,Finland,1835,"['38cf235f-9a9e-4b52-8b0b-46d43ec121ae', 'b0cf31c3-1dee-4b82-92b4-2c4d1c9c064a']",32,,,,,,,,,,,,,,Finland,00:37:32.680,Ball Receipt*,True,81.1,7.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9beaf859-8146-44e2-9505-b795a6eb8672,3140,,,"[85.7, 5.5]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joni Ensio Kauko,24303.0,Left Center Forward,156,Finland,1835,['ae3c1a60-8b8f-4c26-9a35-a9737fb2fbbb'],33,,,,,,,,,,,,,,Finland,00:37:33.130,Ball Receipt*,,85.7,5.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a26747-7e7c-4a5b-98ed-d7dde0b2eb76,3142,,,"[26.8, 69.7]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Right Center Back,157,Denmark,776,['ab01c503-0160-432d-989c-50d27a106a09'],39,,,,,,,,,,,,,,Denmark,00:37:39.411,Ball Receipt*,,26.8,69.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335feaf0-345b-44d4-b3e0-80c6b796995a,3144,,,"[34.7, 52.9]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathias Jensen,18722.0,Right Center Midfield,157,Denmark,776,['871ba683-96e9-450d-b6d3-8c144488dd2f'],41,,,,,,,,,,,,,,Denmark,00:37:41.868,Ball Receipt*,,34.7,52.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21674de2-1c54-4eec-a339-dbf8b3d6bb42,3147,,,"[51.2, 12.0]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joakim Mæhle,16554.0,Left Back,157,Denmark,776,['80aa2ee2-e42e-4e4b-82bc-4b656ec79db9'],45,,,,,,,,,,,,,,Denmark,00:37:45.098,Ball Receipt*,,51.2,12.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac65f9b7-ae08-408e-ab59-a03a058f05dd,3150,,,"[75.6, 5.3]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Left Wing,157,Denmark,776,['1fe1eec0-69fc-4c4e-af4c-2d5e6f43595c'],49,,,,,,,,,,,,,,Denmark,00:37:49.888,Ball Receipt*,,75.6,5.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f799251c-fd8d-4a5e-97cc-7e0e78dfee30,3153,,,"[93.4, 4.8]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joakim Mæhle,16554.0,Left Back,157,Denmark,776,['9ff35af6-0225-476d-870d-50afdfdb6313'],54,,,,,,,,,,,,,,Denmark,00:37:54.214,Ball Receipt*,,93.4,4.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2ce0e08-9d38-432b-83ba-bc0587ab9c92,3157,,,"[102.8, 12.9]",3788742,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,157,Denmark,776,['288c2c13-8d24-4271-8b21-eebf079a5773'],59,,,,,,,,,,,,,,Denmark,00:37:59.090,Ball Receipt*,,102.8,12.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b03573c-db4c-424b-932b-be58577dcdf8,3159,,,"[91.3, 4.9]",3788742,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Left Wing,157,Denmark,776,['182a547c-4d26-4061-8d83-613469fab256'],0,,,,,,,,,,,,,,Denmark,00:38:00.759,Ball Receipt*,,91.3,4.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e46f7d4-6dd8-4f87-b0ee-74e9f8bb0cd7,3162,,,"[79.0, 16.3]",3788742,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,157,Denmark,776,['0e7a0a78-4ef1-47c1-87fe-c018eda15048'],4,,,,,,,,,,,,,,Denmark,00:38:04.160,Ball Receipt*,,79.0,16.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09997484-d91f-4074-b657-26f8cd4e3789,3165,,,"[77.9, 41.0]",3788742,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Right Center Back,157,Denmark,776,['fd4557ea-b13f-4dd1-9dac-91d5d7b40ac2'],7,,,,,,,,,,,,,,Denmark,00:38:07.068,Ball Receipt*,,77.9,41.0,,,,,
