50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ef0dec-2faf-4f38-9a74-5d0469f4f4c9,3227,,"[103.3, 9.4]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandr Golovin,5177.0,Left Attacking Midfield,176,Russia,796,['7043353f-ab17-471f-ada1-f9d7cf978365'],13,,,,,,,,,,,,,,Russia,00:33:13.736,Ball Receipt*,,103.3,9.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314982de-2876-4e0e-b8e2-b7dbc5cf524c,3230,,"[68.9, 15.3]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgiy Dzhikiya,16583.0,Left Center Back,176,Russia,796,['e0ff1293-9f6b-4c17-912b-961d2de658ed'],17,,,,,,,,,,,,,,Russia,00:33:17.739,Ball Receipt*,,68.9,15.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8304db40-7943-4877-aa7f-c8e0b9f5ff28,3233,,"[79.1, 5.3]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandr Golovin,5177.0,Left Attacking Midfield,176,Russia,796,['f167a70b-7df9-4fbf-89ef-0cfe5f7943a8'],19,,,,,,,,,,,,,,Russia,00:33:19.799,Ball Receipt*,,79.1,5.3,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,91f033d1-a46c-48f7-96cc-bd2445e148f4,3236,,"[98.6, 16.7]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artem Dzyuba,5195.0,Center Forward,176,Russia,796,['b5549703-8901-4c6b-9e95-db6686def5c4'],22,,,,,,,,,,,,,,Russia,00:33:22.048,Ball Receipt*,,98.6,16.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22936fd2-c476-4f2d-b20b-c35e1bb22951,3241,,"[32.0, 56.0]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Lod,24321.0,Right Center Midfield,177,Finland,1835,['13b233fd-dda9-4489-8600-f04494bb49dd'],25,,,,,,,,,,,,,,Finland,00:33:25.382,Ball Receipt*,,32.0,56.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48bb502d-481f-4e0c-84eb-759c896c8e06,3244,,"[31.1, 23.2]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,"Daniel O""Shaughnessy",38196.0,Left Center Back,177,Finland,1835,['693d7fbe-9349-4920-a782-82aed4d9aae3'],28,,,,,,,,,,,,,,Finland,00:33:28.741,Ball Receipt*,,31.1,23.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8409ab74-a34e-45fb-859b-5dd27a4acd54,3247,,"[57.7, 2.0]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jere Juhani Uronen,16550.0,Left Wing Back,177,Finland,1835,['3bc78926-9497-42d9-bf8d-c2336469b234'],33,,,,,,,,,,,,,,Finland,00:33:33.579,Ball Receipt*,,57.7,2.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f2cec10-de80-4959-a58d-102b6fc7ce3a,3250,,"[54.9, 22.0]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joni Ensio Kauko,24303.0,Center Defensive Midfield,177,Finland,1835,['a1cff062-0f4c-4eb9-a5b1-a6a6e801c453'],35,,,,,,,,,,,,,,Finland,00:33:35.901,Ball Receipt*,,54.9,22.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07275d09-3688-4a8e-a357-bb237956952a,3254,,"[48.4, 29.6]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,177,Finland,1835,['35bc64da-063b-4b2e-9b13-9f0a9b584234'],37,,,,,,,,,,,,,,Finland,00:33:37.737,Ball Receipt*,,48.4,29.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355129ad-59d2-4136-83ee-444bfb630524,3257,,"[49.2, 66.7]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joona Toivio,26939.0,Right Center Back,177,Finland,1835,['6644c729-9e23-44e4-9043-2d4496053135'],40,,,,,,,,,,,,,,Finland,00:33:40.405,Ball Receipt*,,49.2,66.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f25a9f0-3c45-4174-96d7-7438c83ff080,3260,,"[83.9, 59.2]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassi Lappalainen,28332.0,Right Center Forward,177,Finland,1835,['19132ee6-4ee6-472e-a0c8-59c218053056'],44,,,,,,,,,,,,,,Finland,00:33:44.470,Ball Receipt*,,83.9,59.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,19c542eb-b087-41cb-84b3-90c3a5febf42,3270,,"[76.5, 43.0]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksey Miranchuk,6299.0,Right Attacking Midfield,177,Finland,1835,['8788e432-30dc-4eaa-88f4-d7ba84266d79'],51,,,,,,,,,,,,,,Russia,00:33:51.435,Ball Receipt*,,76.5,43.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f180721-ae60-43ca-af78-bb135789ffb1,3272,,"[15.3, 35.9]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,177,Finland,1835,['c254377c-19c1-4d24-9d9d-50e76706331e'],52,,,,,,,,,,,,,,Finland,00:33:52.890,Ball Receipt*,,15.3,35.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954ae3a8-dd0a-4e2a-b387-edea189823f1,3275,,"[27.8, 23.2]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,"Daniel O""Shaughnessy",38196.0,Left Center Back,177,Finland,1835,['91311a8e-1feb-4c9a-b820-f196395ba331'],54,,,,,,,,,,,,,,Finland,00:33:54.417,Ball Receipt*,,27.8,23.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a38f5437-a8a9-4ef3-8cf1-66cbb1ce95ec,3278,,"[50.8, 26.4]",3788753,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joni Ensio Kauko,24303.0,Center Defensive Midfield,177,Finland,1835,['c0a54ae0-e220-46e1-a66d-57f1106a5772'],58,,,,,,,,,,,,,,Finland,00:33:58.109,Ball Receipt*,,50.8,26.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ae6f430-8956-48e2-b515-8cac4c9aaa62,3281,,"[52.6, 40.5]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,177,Finland,1835,['213f7dcc-6bd9-4f6a-86d8-969396f68523'],0,,,,,,,,,,,,,,Finland,00:34:00.795,Ball Receipt*,,52.6,40.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc465144-8c56-4bf6-84cf-11d8eb12c1e1,3284,,"[59.6, 63.0]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joona Toivio,26939.0,Right Center Back,177,Finland,1835,['536bbd49-5eb9-4b97-9cfb-1e5fa28687e0'],3,,,,,,,,,,,,,,Finland,00:34:03.681,Ball Receipt*,,59.6,63.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4f86389-3922-462e-9ce8-7ed529735c74,3287,,"[76.6, 76.9]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pyry Henri Hidipo Soiri,10832.0,Right Wing Back,177,Finland,1835,['c8b04baa-6a9f-4228-b75c-0ecc0e23cfdf'],6,,,,,,,,,,,,,,Finland,00:34:06.292,Ball Receipt*,,76.6,76.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5539bef-53a4-4f29-b15a-a74d956fa18a,3291,,"[92.9, 57.4]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joni Ensio Kauko,24303.0,Center Defensive Midfield,177,Finland,1835,"['2ddb8658-d5ab-4c5d-8555-e7c0e5bf4963', '52bb7806-3c1b-41eb-ab6a-d03b2a00df97']",10,,,,,,,,,,,,,,Finland,00:34:10.100,Ball Receipt*,True,92.9,57.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7c59efe-05a5-4833-b68e-2e2deca845a3,3294,,"[105.2, 66.7]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassi Lappalainen,28332.0,Right Center Forward,177,Finland,1835,['2e41cf60-d6c3-4efe-bc19-6babd84ad559'],11,,,,,,,,,,,,,,Finland,00:34:11.384,Ball Receipt*,,105.2,66.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,978197ea-97c0-4cf2-8ef4-016388820481,3297,,"[109.8, 44.2]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joni Ensio Kauko,24303.0,Center Defensive Midfield,177,Finland,1835,['9de8e709-4ea2-449a-af7f-b7a8ab6d8dc4'],13,,,,,,,,,,,,,,Finland,00:34:13.078,Ball Receipt*,,109.8,44.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19dfa5cd-fa2b-49b3-bdea-5e94aead1683,3302,,"[34.4, 31.5]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksey Miranchuk,6299.0,Right Attacking Midfield,178,Russia,796,['bc5cc17d-a47a-4205-a4dc-0252be3ccdab'],16,,,,,,,,,,,,,,Russia,00:34:16.737,Ball Receipt*,,34.4,31.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eae2d31-cbdb-45f3-af71-1d6dd96179e8,3306,,"[53.8, 43.2]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rifat Zhemaletdinov,18734.0,Right Defensive Midfield,178,Russia,796,['c73f6693-9364-4908-b5b2-264578b250b7'],18,,,,,,,,,,,,,,Russia,00:34:18.814,Ball Receipt*,,53.8,43.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58ad95c9-14b5-413d-9f41-1d413e87fed4,3325,,"[48.4, 39.1]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,179,Finland,1835,['67aadb8d-45c5-4821-a5d1-1fba15b4fa83'],27,,,,,,,,,,,,,,Finland,00:34:27.800,Ball Receipt*,,48.4,39.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0a75ec6-1b89-4d0b-b9f3-9d466375bc07,3328,,"[64.1, 24.0]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Lod,24321.0,Right Center Midfield,179,Finland,1835,['73fd45b9-3eaf-4988-bd71-24012fc6b5e0'],32,,,,,,,,,,,,,,Finland,00:34:32.439,Ball Receipt*,,64.1,24.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61e2d2a8-d588-4a8d-9da9-b779c8856a57,3331,,"[92.0, 3.1]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jere Juhani Uronen,16550.0,Left Wing Back,179,Finland,1835,['55903df5-4a39-4175-a672-44f5e04bd582'],38,,,,,,,,,,,,,,Finland,00:34:38.610,Ball Receipt*,,92.0,3.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e623e9e0-3332-484d-8a32-42352e510e59,3334,,"[78.8, 11.1]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,179,Finland,1835,['3724ed9c-75dc-4cab-8aad-c87608235b69'],41,,,,,,,,,,,,,,Finland,00:34:41.826,Ball Receipt*,,78.8,11.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb3013d5-859d-4443-be8a-d4abf33d5db5,3337,,"[79.8, 27.8]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joni Ensio Kauko,24303.0,Center Defensive Midfield,179,Finland,1835,['db493d8b-55c6-4436-bd89-08a9a7240277'],44,,,,,,,,,,,,,,Finland,00:34:44.552,Ball Receipt*,,79.8,27.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974e0a4d-c909-4132-a312-5d589a22a527,3340,,"[77.6, 21.0]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,179,Finland,1835,['d30d9900-5faa-46ff-95c4-aa0cd051c187'],45,,,,,,,,,,,,,,Finland,00:34:45.325,Ball Receipt*,,77.6,21.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8afee1-349e-4927-9dfe-3b7c1a81e18e,3343,,"[85.7, 4.9]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,"Daniel O""Shaughnessy",38196.0,Left Center Back,179,Finland,1835,['cad46256-7c9a-4593-9740-ed4fa672f83a'],50,,,,,,,,,,,,,,Finland,00:34:50.023,Ball Receipt*,,85.7,4.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336ae9f1-daae-4b4d-92b1-cd9a166d489d,3347,,"[97.9, 11.1]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Lod,24321.0,Right Center Midfield,179,Finland,1835,"['7b7bb6af-30dd-49bb-ae33-3323d38684e2', '9dc8a22f-7361-4b93-9e56-1131cb0b2342']",51,,,,,,,,,,,,,,Finland,00:34:51.585,Ball Receipt*,True,97.9,11.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e794d485-a5b0-47f6-9719-568a629b8720,3350,,"[97.5, 1.4]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jere Juhani Uronen,16550.0,Left Wing Back,179,Finland,1835,['7e1322d9-f5b2-4963-b697-871f929127a5'],53,,,,,,,,,,,,,,Finland,00:34:53.599,Ball Receipt*,,97.5,1.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5334900-70c5-45f6-9154-da1d090c2351,3352,,"[105.5, 19.2]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassi Lappalainen,28332.0,Right Center Forward,179,Finland,1835,['3c9cc847-5ded-43aa-9b07-9b3016acea28'],54,,,,,,,,,,,,,,Finland,00:34:54.526,Ball Receipt*,,105.5,19.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68c218bd-fb43-4efe-a263-1d379aa432ec,3356,,"[99.9, 20.6]",3788753,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Lod,24321.0,Right Center Midfield,179,Finland,1835,['835943d3-981c-4c41-9837-6e6da466d0ca'],58,,,,,,,,,,,,,,Finland,00:34:58.427,Ball Receipt*,,99.9,20.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c9e53de-4c16-4c4d-acd2-13a1ad678728,3359,,"[84.2, 28.6]",3788753,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,179,Finland,1835,['544d0fe9-c3c4-4d22-b747-c3b9d655ad4e'],1,,,,,,,,,,,,,,Finland,00:35:01.156,Ball Receipt*,,84.2,28.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d7445ce-624b-4707-b432-de3fcc4199e6,3362,,"[101.3, 72.1]",3788753,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pyry Henri Hidipo Soiri,10832.0,Right Wing Back,179,Finland,1835,['ca5c0458-b260-4e0c-8c06-8423a26c71f0'],5,,,,,,,,,,,,,,Finland,00:35:05.254,Ball Receipt*,,101.3,72.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4431b15-8f2a-4874-a23a-f9529fcbb41c,3366,,"[99.6, 70.9]",3788753,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joona Toivio,26939.0,Right Center Back,179,Finland,1835,['f6da7abd-0e2d-4ae6-b12e-b92fdd1ed1c3'],11,,,,,,,,,,,,,,Finland,00:35:11.247,Ball Receipt*,,99.6,70.9,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e56940df-34b5-4c11-abbb-e5852b6a1d72,3369,,"[105.2, 43.5]",3788753,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joni Ensio Kauko,24303.0,Center Defensive Midfield,179,Finland,1835,['af5c5f88-f036-4304-bef4-3d8d9050a799'],12,,,,,,,,,,,,,,Finland,00:35:12.761,Ball Receipt*,,105.2,43.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f90ff2d-8495-4b43-8fb0-cefd719251b7,3377,,"[55.3, 57.8]",3788753,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Kamara,13215.0,Left Center Midfield,180,Finland,1835,['d5a4b260-9d20-4ed9-9b9d-1d944c9e59fd'],45,,,,,,,,,,,,,,Finland,00:35:45.915,Ball Receipt*,,55.3,57.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aa1a935-2d5f-4911-b94f-361eafab613f,3379,,"[70.3, 58.6]",3788753,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Lod,24321.0,Right Center Midfield,180,Finland,1835,['99d08e2f-6574-42b3-b0bc-481bf03878da'],46,,,,,,,,,,,,,,Finland,00:35:46.778,Ball Receipt*,,70.3,58.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329624d5-d171-4342-897b-6559547e3738,3381,,"[55.4, 56.8]",3788753,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Kamara,13215.0,Left Center Midfield,180,Finland,1835,['c87102ce-3639-471e-a781-bb3ade6b8f80'],47,,,,,,,,,,,,,,Finland,00:35:47.655,Ball Receipt*,,55.4,56.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d78d98df-8484-4db4-8c36-786f6016289c,3384,,"[67.8, 70.7]",3788753,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joona Toivio,26939.0,Right Center Back,180,Finland,1835,['e204aafd-e4a6-437a-8868-3ecc99d1dfdd'],50,,,,,,,,,,,,,,Finland,00:35:50.940,Ball Receipt*,,67.8,70.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bfbcb1e-3857-4550-8807-70c55197f019,3388,,"[84.6, 66.1]",3788753,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lassi Lappalainen,28332.0,Right Center Forward,180,Finland,1835,"['25913b33-80c6-4640-aa45-9f38a3e83d11', 'dca081f3-68d6-4651-b65a-57b60bf65123']",52,,,,,,,,,,,,,,Finland,00:35:52.623,Ball Receipt*,True,84.6,66.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686406cd-b4b0-43e3-acd8-c4e1b00193bf,3391,,"[86.8, 72.1]",3788753,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lassi Lappalainen,28332.0,Right Center Forward,181,Finland,1835,['98c0c839-c264-4c6b-9ab5-b5c087a0ebe8'],5,,,,,,,,,,,,,,Finland,00:36:05.129,Ball Receipt*,,86.8,72.1,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b08bee2-5b64-4f47-907f-45cb18b19f64,3395,,"[116.3, 72.3]",3788753,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pyry Henri Hidipo Soiri,10832.0,Right Wing Back,181,Finland,1835,['0451384b-bbff-4825-9310-b5c699a2254a'],9,,,,,,,,,,,,,,Finland,00:36:09.468,Ball Receipt*,,116.3,72.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94c2fdc3-597a-4527-ab4c-16c27ae3ef9c,3397,,"[73.9, 25.1]",3788753,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Artem Dzyuba,5195.0,Center Forward,182,Russia,796,['b15f27da-b3ff-4497-9f46-c31518292af0'],46,,,,,,,,,,,,,,Russia,00:36:46.206,Ball Receipt*,,73.9,25.1,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,81b15010-9bce-4672-9e9b-fb4f60746bfc,3401,,"[85.2, 26.5]",3788753,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksey Miranchuk,6299.0,Right Attacking Midfield,182,Russia,796,['1fa9d40b-15d8-4bf4-af8f-ec25a5141106'],48,,,,,,,,,,,,,,Russia,00:36:48.118,Ball Receipt*,,85.2,26.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee2bd764-c8fd-4a68-8c47-5e3ce8111466,3408,,"[61.2, 61.3]",3788753,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vyacheslav Karavaev,15545.0,Right Wing Back,182,Russia,796,['cef3c7aa-76cc-49e5-b813-5b7f35f1ad2b'],53,,,,,,,,,,,,,,Russia,00:36:53.511,Ball Receipt*,,61.2,61.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f300a5b-053e-4844-b0f1-ed8b0aed82bb,3413,,"[42.1, 56.1]",3788753,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dmitriy Barinov,18735.0,Right Center Back,182,Russia,796,"['5d6e7c89-9d26-46ec-a638-102a92bd7752', '6ffb0e34-6c08-4c20-a6e9-0156460eb79a']",56,,,,,,,,,,,,,,Russia,00:36:56.984,Ball Receipt*,True,42.1,56.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c800132-7780-4ae4-a94c-8ce9672f3f2f,3415,,"[11.1, 32.9]",3788753,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matvey Safonov,21298.0,Goalkeeper,182,Russia,796,['c35d96bb-0066-48cf-9cdb-ae84100863fb'],59,,,,,,,,,,,,,,Russia,00:36:59.012,Ball Receipt*,,11.1,32.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56aa2bb7-66bc-4905-a029-0e2aacc2b247,3419,,"[54.6, 8.1]",3788753,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daler Kuzyaev,5179.0,Left Wing Back,182,Russia,796,['363549df-1159-43a9-976b-c45f92633197'],3,,,,,,,,,,,,,,Russia,00:37:03.158,Ball Receipt*,,54.6,8.1,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6681bc3-8794-4aa4-bdd8-29a3a49ea434,3421,,"[73.9, 9.0]",3788753,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandr Golovin,5177.0,Left Attacking Midfield,182,Russia,796,['42fdbc06-bac5-46be-a6e5-448db0365f7b'],6,,,,,,,,,,,,,,Russia,00:37:06.788,Ball Receipt*,,73.9,9.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38c13a24-5018-4998-adf2-dc686aa3271e,3423,,"[11.2, 52.2]",3788753,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,183,Finland,1835,['9875c991-65bc-4ae4-9728-0160dec449a9'],8,,,,,,,,,,,,,,Finland,00:37:08.814,Ball Receipt*,,11.2,52.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c06958e-0b6e-4f0f-a3ce-a7f808bd2474,3426,,"[28.5, 21.5]",3788753,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,"Daniel O""Shaughnessy",38196.0,Left Center Back,183,Finland,1835,['f0c31029-d0e9-49ed-b8b4-d47ac1b54f27'],12,,,,,,,,,,,,,,Finland,00:37:12.366,Ball Receipt*,,28.5,21.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bbed11f-6451-412a-a162-b6de302899cf,3429,,"[10.4, 38.2]",3788753,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,183,Finland,1835,['d8659a59-6605-4c24-8952-d7aecdff9f92'],14,,,,,,,,,,,,,,Finland,00:37:14.781,Ball Receipt*,,10.4,38.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a592585-df0a-45d0-96c7-651e965a226a,3432,,"[64.9, 31.0]",3788753,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joni Ensio Kauko,24303.0,Center Defensive Midfield,183,Finland,1835,['ba49ff1a-6fb3-4440-83bf-688814fa248f'],23,,,,,,,,,,,,,,Finland,00:37:23.574,Ball Receipt*,,64.9,31.0,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,13695236-1c1b-453a-879a-91527812db55,3436,,"[71.8, 32.7]",3788753,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Pohjanpalo,9725.0,Left Center Forward,183,Finland,1835,['2e8b624b-fe3a-4c95-b1c7-fe298982d01b'],25,,,,,,,,,,,,,,Finland,00:37:25.999,Ball Receipt*,,71.8,32.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,249da71b-49da-43b0-aca1-0ae1911844da,3443,,"[63.0, 53.4]",3788753,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artem Dzyuba,5195.0,Center Forward,183,Finland,1835,['39bf70a4-0e60-4fe1-9d76-23e5caa9852f'],33,,,,,,,,,,,,,,Russia,00:37:33.324,Ball Receipt*,,63.0,53.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d9be26e-2796-4efd-afee-6ebf4cf8e8c1,3445,,"[57.1, 56.2]",3788753,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joona Toivio,26939.0,Right Center Back,184,Finland,1835,['c1705a51-82f9-491f-ab10-f190232454e7'],42,,,,,,,,,,,,,,Finland,00:37:42.344,Ball Receipt*,,57.1,56.2,,,,,
