ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.868838,,,,,,,,,,,9e8b3b49-e11d-4039-abd8-e862811fbe97,2971,,"[50.7, 60.9]",3788743,67,,,,,0.3999043,,Right Foot,,,"[60.4, 65.0]",,Ground Pass,,10.530907,,,,Romelu Lukaku Menama,,,,,,2,From Free Kick,Youri Tielemans,2954.0,Left Defensive Midfield,143,Belgium,782,['4e6c68b0-bd11-480a-b404-ecd14442a20d'],46,,,,,,,,,,,,,,Belgium,00:22:46.694,Pass,,50.7,60.9,60.4,65.0,,,
,,,,,,,,,,,,,,,0.438203,,,,,,,,,,,de34b912-8a2a-49a8-89bc-639b280413a5,2980,,"[64.7, 15.1]",3788743,67,,,,,1.7681919,,Right Foot,,,"[62.9, 24.1]",,Low Pass,,9.178235,,Unknown,,,,,,,,2,Regular Play,Aleksandr Golovin,5177.0,Right Defensive Midfield,144,Russia,796,['b464e9b6-3de6-46db-b936-832d3956df26'],49,,,,,,,,,,,,,,Russia,00:22:49.858,Pass,True,64.7,15.1,62.9,24.1,,,
,,,,,,,,,,,,,,,1.136829,,,,,,,,,,,d1dd814b-3ae1-43e2-9ebb-a4585ce4f7aa,2983,,"[64.0, 23.7]",3788743,68,,True,,,1.9761057,,Right Foot,,,"[51.6, 52.6]",,Ground Pass,,31.447893,,,,Igor Diveev,,,,,Free Kick,2,From Free Kick,Magomed Ozdoev,20845.0,Left Defensive Midfield,145,Russia,796,['9c59402e-456f-4e5a-97ee-9339c80dce0d'],0,,,,,,,,,,,,,,Russia,00:23:00.792,Pass,,64.0,23.7,51.6,52.6,,,
,,,,,,,,,,,,,,,1.782061,,,,,,,,,,,364b7e3a-56d6-4027-adee-195da8555bb0,2985,,"[51.6, 52.6]",3788743,68,,,,,-1.9661465,,Right Foot,,,"[46.3, 39.9]",,Ground Pass,,13.76154,,,,Andrey Semenov,,,,,,2,From Free Kick,Igor Diveev,31917.0,Right Center Back,145,Russia,796,['bd0488df-7f24-4272-aa20-d3e89b61c8f0'],2,,,,,,,,,,,,,,Russia,00:23:02.106,Pass,,51.6,52.6,46.3,39.9,,,
,,,,,,,,,,,,,,,1.726285,,,,,,,,,,,033179f1-2f4f-490c-b8f4-c24b449d1e34,2988,,"[46.3, 39.9]",3788743,68,,,,,-1.4184035,,Right Foot,,,"[50.8, 10.6]",,Ground Pass,,29.643549,,,,Georgiy Dzhikiya,,,,,,2,From Free Kick,Andrey Semenov,34588.0,Center Back,145,Russia,796,['3c1e7afa-a527-4667-a316-a34d011aa9e0'],5,,,,,,,,,,,,,,Russia,00:23:05.200,Pass,,46.3,39.9,50.8,10.6,,,
,,,,,,,,,,,,,,,5.650496,,,,,,,,,,,bae2be73-1fc5-4959-ad40-36b482b1f5d8,2992,,"[54.2, 2.7]",3788743,68,,,,,0.29234725,,Left Foot,,,"[116.0, 21.3]",,High Pass,,64.53836,,Incomplete,,Vyacheslav Karavaev,,,,,,2,From Free Kick,Georgiy Dzhikiya,16583.0,Left Center Back,145,Russia,796,"['1bbebb3b-7d05-4cba-97a0-5988b2922cc9', '868ebd2a-f575-4e2c-9b96-8c1600f05fab']",8,,,,,,,,,,,,,,Russia,00:23:08.243,Pass,,54.2,2.7,116.0,21.3,,,
,,,,,,,,,,,,,,,2.572334,,,,,,,,,,,6385c8af-e1ed-4217-8d5d-5a2bb6b61db9,2995,,"[7.5, 56.2]",3788743,68,,True,,,-1.564427,,Keeper Arm,,,"[7.7, 24.8]",,Ground Pass,,31.400637,,,,Jan Vertonghen,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,146,Belgium,782,['822bbad7-901c-45b4-8255-cc093e7d3311'],17,,,,,,,,,,,,,,Belgium,00:23:17.308,Pass,,7.5,56.2,7.7,24.8,,,
,,,,,,,,,,,,,,,1.010825,,,,,,,,,,,b13f4e6a-f610-41ff-80a7-b0d1fdd03ad4,2997,,"[21.2, 25.0]",3788743,68,,,,,0.7042758,,Left Foot,,,"[34.5, 36.3]",,Ground Pass,,17.45222,,,,Youri Tielemans,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,146,Belgium,782,['541af3b4-9748-46b9-a206-fb94b8c12a91'],23,,,,,,,,,,,,,,Belgium,00:23:23.890,Pass,,21.2,25.0,34.5,36.3,,,
,,,,,,,,,,,,,,,5.042023,,,,,,,,,,,97419cb9-9e49-4f24-ba95-155829dce2bd,3000,,"[39.4, 44.2]",3788743,68,,,,,-0.3903264,,Right Foot,,,"[111.1, 14.7]",,High Pass,,77.53154,,,,Romelu Lukaku Menama,,,,,,2,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,146,Belgium,782,['cff7739a-5716-4b73-b159-35931500c9fc'],28,,,,,,,,,,,,,,Belgium,00:23:28.292,Pass,,39.4,44.2,111.1,14.7,,,
,,,,,,,,,,,,,,,0.948798,,,,,,,,,,,a2c73b92-1bc7-4d94-9a41-a8a3734ffee2,3003,,"[113.2, 13.0]",3788743,68,,,,,2.1028728,,Right Foot,True,,"[98.6, 37.8]",,Low Pass,,28.778463,,,,Dries Mertens,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,146,Belgium,782,['62bd777e-687e-4ef2-bb4d-26158f011238'],36,,,,,,,,,,,,,,Belgium,00:23:36.220,Pass,,113.2,13.0,98.6,37.8,,,
,,,,,,,,,,,,,,,1.163135,,,,,,,,,,,41ed9f00-963e-4fe6-8e9a-305f96c00ebb,3007,,"[99.7, 36.1]",3788743,68,,,,,1.2900676,,Right Foot,,,"[104.4, 52.4]",,Ground Pass,,16.964079,,Incomplete,,Leander Dendoncker,,,,,,2,Regular Play,Dries Mertens,5630.0,Right Attacking Midfield,146,Belgium,782,"['353804c0-139b-4749-a3ca-d94e2ddd574c', 'bc8a3e69-8fea-41ec-98e2-e88110fa9031', 'c2bccc55-4d27-4737-87d1-09d267a07d26']",38,,,,,,,,,,,,,,Belgium,00:23:38.070,Pass,True,99.7,36.1,104.4,52.4,,,
,,,,,,,,,,,,,,,3.953921,,,,,,,,,,,b1f4b535-32cb-4a17-9657-48e614e418c5,3011,,"[28.5, 13.8]",3788743,68,,,,,-0.46955597,,Left Foot,,,"[55.5, 0.1]",,Ground Pass,,30.27689,,Out,,Aleksey Miranchuk,,,,,,2,Regular Play,Vyacheslav Karavaev,15545.0,Left Wing Back,146,Belgium,782,['97d2c971-3916-4979-9e39-9d8f6bdb9ba9'],42,,,,,,,,,,,,,,Russia,00:23:42.017,Pass,,28.5,13.8,55.5,0.1,,,
,,,,,,,,,,,,,,,1.929601,,,,,,,,,,,e1fc9239-065f-4785-9f1d-25c5ef9c90b1,3015,,"[58.0, 80.0]",3788743,68,,,,,-2.9645662,,,,,"[36.2, 76.1]",,Low Pass,,22.146105,,,,Anga Dedryck Boyata,,,,,Throw-in,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,147,Belgium,782,['22ba33f8-193e-4f70-8693-8e4342d1b73b'],49,,,,,,,,,,,,,,Belgium,00:23:49.280,Pass,,58.0,80.0,36.2,76.1,,,
,,,,,,,,,,,,,,,2.112216,,,,,,,,,,,742203bc-3ca1-4ea1-ba47-87e2dc5d0807,3018,,"[36.2, 73.5]",3788743,68,,,,,-1.3671896,,Right Foot,,,"[44.5, 33.3]",,Ground Pass,,41.047897,,,,Jan Vertonghen,,True,,,,2,From Throw In,Anga Dedryck Boyata,5639.0,Center Back,147,Belgium,782,['cc3588c0-cc13-4baa-b819-d8f18d677e0f'],53,,,,,,,,,,,,,,Belgium,00:23:53.701,Pass,,36.2,73.5,44.5,33.3,,,
,,,,,,,,,,,,,,,1.239622,,,,,,,,,,,9ed7c80a-c987-47a0-8c47-dfe304cfe033,3021,,"[44.7, 30.8]",3788743,68,,,,,-1.2916557,,Right Foot,,,"[49.2, 15.1]",,Ground Pass,,16.332176,,,,Thorgan Hazard,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,147,Belgium,782,['677c5541-1718-4d76-a6bd-24c46639ffc2'],56,,,,,,,,,,,,,,Belgium,00:23:56.694,Pass,,44.7,30.8,49.2,15.1,,,
,,,,,,,,,,,,,,,1.239292,,,,,,,,,,,4f34f416-2d30-48b0-8a66-20cb4ae0049f,3024,,"[51.2, 14.7]",3788743,68,,,,,1.3168573,,Right Foot,,,"[54.6, 27.8]",,Ground Pass,,13.534031,,,,Youri Tielemans,,,,,,2,From Throw In,Thorgan Hazard,5632.0,Left Wing Back,147,Belgium,782,['0c92fe1a-803a-4d5d-98ab-b90ce0cf95f8'],59,,,,,,,,,,,,,,Belgium,00:23:59.019,Pass,,51.2,14.7,54.6,27.8,,,
,,,,,,,,,,,,,,,1.0914,,,,,,,,,,,d82088ac-3ba0-4fc3-b21c-19f074e811f0,3026,,"[54.6, 27.8]",3788743,69,,,,,2.9729958,,Right Foot,,,"[49.9, 28.6]",,Ground Pass,,4.767599,,,,Jan Vertonghen,,,,,,2,From Throw In,Youri Tielemans,2954.0,Left Defensive Midfield,147,Belgium,782,['97466ada-c8cb-41c9-98bc-f4927b32309d'],0,,,,,,,,,,,,,,Belgium,00:24:00.258,Pass,,54.6,27.8,49.9,28.6,,,
,,,,,,,,,,,,,,,1.318186,,,,,,,,,,,704cadaa-3cd1-4180-9985-f9dd15c0f729,3029,,"[49.9, 28.6]",3788743,69,,,,,1.801887,,Left Foot,,,"[43.9, 54.1]",,Ground Pass,,26.196373,,,,Anga Dedryck Boyata,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,147,Belgium,782,['df5d3ad2-d9ff-403d-95e1-592c6b6a7789'],1,,,,,,,,,,,,,,Belgium,00:24:01.949,Pass,,49.9,28.6,43.9,54.1,,,
,,,,,,,,,,,,,,,2.313282,,,,,,,,,,,16c016fc-f15d-4c47-9cfa-8e4685fbed38,3032,,"[37.0, 58.1]",3788743,69,,,,,-2.4380624,,Left Foot,,,"[15.9, 40.2]",,Ground Pass,,27.66984,,,,Thibaut Courtois,,,,,,2,From Throw In,Anga Dedryck Boyata,5639.0,Center Back,147,Belgium,782,['1f888822-1d1a-4a37-a10d-16e24adc6186'],5,,,,,,,,,,,,,,Belgium,00:24:05.897,Pass,,37.0,58.1,15.9,40.2,,,
,,,,,,,,,,,,,,,1.770009,,,,,,,,,,,8014db16-7200-468a-b00d-9f1e07fdf8ae,3034,,"[15.9, 40.2]",3788743,69,,,,,-1.0317523,,Right Foot,,,"[28.7, 18.8]",,Ground Pass,,24.935919,,,,Jan Vertonghen,,,,,,2,From Throw In,Thibaut Courtois,3509.0,Goalkeeper,147,Belgium,782,['a5ea9d57-2bd4-42bd-b204-57226e75bd59'],8,,,,,,,,,,,,,,Belgium,00:24:08.210,Pass,,15.9,40.2,28.7,18.8,,,
,,,,,,,,,,,,,,,1.602586,,,,,,,,,,,c8f6191d-67f1-4c96-b2d6-721ed320a666,3037,,"[27.2, 17.9]",3788743,69,,,,,0.075877436,,Left Foot,,,"[61.4, 20.5]",,Low Pass,,34.298687,,,,Romelu Lukaku Menama,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,147,Belgium,782,['2c409ebb-c3af-4fac-9fb8-1098b8c7499e'],11,,,,,,,,,,,,,,Belgium,00:24:11.788,Pass,,27.2,17.9,61.4,20.5,,,
,,,,,,,,,,,,,,,0.904051,,,,,,,,,,,bdd22b67-9e61-4e44-966c-8243be827031,3041,,"[49.7, 67.1]",3788743,69,,,,,-1.5282688,,Head,,,"[50.1, 57.7]",,Low Pass,,9.408506,,,,Maksim Mukhin,,,,,Recovery,2,Regular Play,Igor Diveev,31917.0,Right Center Back,148,Russia,796,['9e65656c-3d34-4f76-84a5-10aad1e1a324'],15,,,,,,,,,,,,,,Russia,00:24:15.213,Pass,,49.7,67.1,50.1,57.7,,,
,,,,,,,,,,,,,,,1.11966,,,,,,,,,,,8c48747b-ae45-4c44-ba41-61aba581315e,3044,,"[53.5, 33.5]",3788743,69,,,,,-0.6825873,,Right Foot,,,"[67.4, 22.2]",,Ground Pass,,17.913681,,,,Aleksey Miranchuk,,,,,,2,Regular Play,Maksim Mukhin,39273.0,Right Center Midfield,148,Russia,796,['9613b6d8-0a85-41b7-a482-3f20e0cefe67'],20,,,,,,,,,,,,,,Russia,00:24:20.676,Pass,,53.5,33.5,67.4,22.2,,,
,,,,,,,,,,,,,,,0.872314,,,,,,,,,,,4426eafe-209d-42ef-a840-ea47deaf6998,3048,,"[70.2, 14.9]",3788743,69,,,,,0.7284257,,Left Foot,,,"[84.1, 27.3]",,Ground Pass,,18.62713,,Pass Offside,,Artem Dzyuba,,,,,,2,Regular Play,Aleksey Miranchuk,6299.0,Left Center Midfield,148,Russia,796,['b6788544-7e0c-4d4a-a801-3e65f81c130e'],22,,,,,,,,,,,,,,Russia,00:24:22.711,Pass,,70.2,14.9,84.1,27.3,,,
,,,,,,,,,,,,,,,2.731711,,,,,,,,,,,d12948cd-56e0-4bb6-bbb9-407043d7f976,3050,,"[36.0, 52.8]",3788743,69,,True,,,0.47161558,,Right Foot,,,"[46.0, 57.9]",,Ground Pass,,11.225417,,,,Leander Dendoncker,,,,,Free Kick,2,From Free Kick,Anga Dedryck Boyata,5639.0,Center Back,149,Belgium,782,['be14db45-2b34-4f8b-a76b-c793bd30d4e7'],34,,,,,,,,,,,,,,Belgium,00:24:34.935,Pass,,36.0,52.8,46.0,57.9,,,
,,,,,,,,,,,,,,,0.89581,,,,,,,,,,,4f335b81-2c07-4a1d-ba6c-b802447084da,3052,,"[46.0, 56.4]",3788743,69,,,,,-1.4247841,,Right Foot,,,"[47.5, 46.2]",,Ground Pass,,10.309704,,,,Youri Tielemans,,,,,,2,From Free Kick,Leander Dendoncker,6331.0,Right Defensive Midfield,149,Belgium,782,['ce028805-55c7-4fbc-aaab-2028d2ca0a4b'],38,,,,,,,,,,,,,,Belgium,00:24:38.156,Pass,,46.0,56.4,47.5,46.2,,,
,,,,,,,,,,,,,,,1.050184,,,,,,,,,,,1de4740d-0d76-4915-9cec-6386c9c812a6,3055,,"[51.6, 37.0]",3788743,69,,,,,-1.0705796,,Right Foot,,,"[60.4, 20.9]",,Ground Pass,,18.348024,,,,Yannick Ferreira Carrasco,,,,,,2,From Free Kick,Youri Tielemans,2954.0,Left Defensive Midfield,149,Belgium,782,['4e1d052c-0a7c-4d15-bf87-71e57f1edf20'],42,,,,,,,,,,,,,,Belgium,00:24:42.213,Pass,,51.6,37.0,60.4,20.9,,,
,,,,,,,,,,,,,,,1.016396,,,,,,,,,,,799302b6-ee30-4187-8d30-87e081b3e86b,3058,,"[60.4, 20.9]",3788743,69,,,,,-1.7980516,,Right Foot,,,"[56.7, 4.9]",,Ground Pass,,16.422241,,,,Thorgan Hazard,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,149,Belgium,782,['39964c64-beaa-40cf-a9d8-c0dae7a2cbd3'],44,,,,,,,,,,,,,,Belgium,00:24:44.398,Pass,,60.4,20.9,56.7,4.9,,,
,,,,,,,,,,,,,,,0.720642,,,,,,,,,,,37391d1a-a3da-4083-9bba-ae09464a2ac9,3061,,"[53.9, 7.2]",3788743,69,,,,,1.5523936,,Right Foot,,,"[54.2, 23.5]",,Ground Pass,,16.302761,,,,Youri Tielemans,,,,,,2,From Free Kick,Thorgan Hazard,5632.0,Left Wing Back,149,Belgium,782,['097f3e9c-0a78-43c8-9039-c25c44a52aca'],46,,,,,,,,,,,,,,Belgium,00:24:46.629,Pass,,53.9,7.2,54.2,23.5,,,
,,,,,,,,,,,,,,,1.261479,,,,,,,,,,,dd88e758-424d-4c11-9a26-c674cd264712,3064,,"[54.2, 24.6]",3788743,69,,,,,2.1201143,,Right Foot,,,"[38.1, 50.9]",,Ground Pass,,30.836666,,,,Anga Dedryck Boyata,,,,,,2,From Free Kick,Youri Tielemans,2954.0,Left Defensive Midfield,149,Belgium,782,['ee186d50-0b16-4752-bf90-01c664866d8c'],48,,,,,,,,,,,,,,Belgium,00:24:48.196,Pass,,54.2,24.6,38.1,50.9,,,
,,,,,,,,,,,,,,,1.23643,,,,,,,,,,,4015334f-5663-4e6c-ac4a-775075e1bbe2,3067,,"[38.1, 51.1]",3788743,69,,,,,1.183169,,Right Foot,,,"[45.0, 68.0]",,Ground Pass,,18.254314,,,,Toby Alderweireld,,,,,,2,From Free Kick,Anga Dedryck Boyata,5639.0,Center Back,149,Belgium,782,['f0389cc3-dce8-4dff-b93a-eed689d1f6ce'],50,,,,,,,,,,,,,,Belgium,00:24:50.104,Pass,,38.1,51.1,45.0,68.0,,,
,,,,,,,,,,,,,,,1.55323,,,,,,,,,,,a386f969-ce8d-4665-8484-d7ace8f3b49e,3070,,"[48.8, 70.8]",3788743,69,,,,,-1.364805,,Right Foot,,,"[54.4, 44.0]",,Ground Pass,,27.378824,,,,Youri Tielemans,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,149,Belgium,782,['c797ecec-c811-4374-9879-0aa7bbc9bf41'],53,,,,,,,,,,,,,,Belgium,00:24:53.590,Pass,,48.8,70.8,54.4,44.0,,,
,,,,,,,,,,,,,,,1.181,,,,,,,,,,,a16fe0e9-71c5-4c66-98e1-e06bf5b03b24,3073,,"[54.4, 44.0]",3788743,69,,,,,2.6995466,,Left Foot,,,"[41.3, 50.2]",,Ground Pass,,14.493102,,,,Anga Dedryck Boyata,,,,,,2,From Free Kick,Youri Tielemans,2954.0,Left Defensive Midfield,149,Belgium,782,['8a605dba-419d-4e0f-8694-1078fb796299'],55,,,,,,,,,,,,,,Belgium,00:24:55.635,Pass,,54.4,44.0,41.3,50.2,,,
,,,,,,,,,,,,,,,1.210522,,,,,,,,,,,05b81dc2-e855-47c7-951e-0e52dda4ef2c,3076,,"[43.2, 47.9]",3788743,69,,,,,-0.5813802,,Right Foot,,,"[53.7, 41.0]",,Ground Pass,,12.564235,,,,Youri Tielemans,,,,,,2,From Free Kick,Anga Dedryck Boyata,5639.0,Center Back,149,Belgium,782,['fb0e94eb-1a29-4205-8b8d-5ca41d78cc03'],58,,,,,,,,,,,,,,Belgium,00:24:58.701,Pass,,43.2,47.9,53.7,41.0,,,
,,,,,,,,,,,,,,,1.518694,,,,,,,,,,,e4c616d3-5d42-460e-81ed-852dc0077078,3079,,"[54.6, 42.1]",3788743,70,,,,,-1.1949375,,Right Foot,,,"[63.4, 19.8]",,Ground Pass,,23.973528,,,,Thorgan Hazard,,,,,,2,From Free Kick,Youri Tielemans,2954.0,Left Defensive Midfield,149,Belgium,782,['18a9eeec-0a95-42f4-9cf8-a060e39ec262'],0,,,,,,,,,,,,,,Belgium,00:25:00.757,Pass,,54.6,42.1,63.4,19.8,,,
,,,,,,,,,,,,,,,1.352846,,,,,,,,,,,0a7fb213-7f0c-4e20-ac28-b5e4ed40cae6,3082,,"[63.4, 19.8]",3788743,70,,,,,1.910509,,Right Foot,,,"[54.6, 44.7]",,Ground Pass,,26.409279,,,,Anga Dedryck Boyata,,,,,,2,From Free Kick,Thorgan Hazard,5632.0,Left Wing Back,149,Belgium,782,['a3f2a135-f40a-4524-a6c7-79629bba0ebd'],5,,,,,,,,,,,,,,Belgium,00:25:05.069,Pass,,63.4,19.8,54.6,44.7,,,
,,,,,,,,,,,,,,,1.758758,,,,,,,,,,,f7ce9c10-40a3-44f2-bbf3-b1ce3821f9a9,3085,,"[54.6, 44.7]",3788743,70,,,,,1.1742746,,Right Foot,,,"[64.9, 69.3]",,Ground Pass,,26.669271,,,,Toby Alderweireld,,,,,,2,From Free Kick,Anga Dedryck Boyata,5639.0,Center Back,149,Belgium,782,['21b0975d-6953-4fae-9d37-8d63c36d03d2'],7,,,,,,,,,,,,,,Belgium,00:25:07.254,Pass,,54.6,44.7,64.9,69.3,,,
,,,,,,,,,,,,,,,1.486911,,,,,,,,,,,1c3021da-3f26-442e-a773-3abf362a0ad5,3088,,"[64.9, 69.3]",3788743,70,,,,,0.56822103,,Right Foot,,,"[77.9, 77.6]",,Ground Pass,,15.423683,,,,Thomas Meunier,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,149,Belgium,782,['2c655350-da6f-49e9-b2b5-a6069258c597'],10,,,,,,,,,,,,,,Belgium,00:25:10.864,Pass,,64.9,69.3,77.9,77.6,,,
,,,,,,,,,,,,,,,4.177257,,,,,,,,,,,d9758d74-062b-40c3-9ee5-4787c295754c,3092,,"[74.7, 77.6]",3788743,70,,,,,-3.1194289,,Left Foot,,,"[34.1, 76.7]",,Low Pass,,40.609974,,,,Toby Alderweireld,,,,,,2,From Free Kick,Thomas Meunier,3176.0,Right Wing Back,149,Belgium,782,"['428c3224-5677-412e-bfa4-d5b861f2fb9a', 'eb83e8d7-4144-4347-8cd6-3426f21bcaaa']",13,,,,,,,,,,,,,,Belgium,00:25:13.277,Pass,True,74.7,77.6,34.1,76.7,,,
,,,,,,,,,,,,,,,2.603974,,,,,,,,,,,24cdaadf-3ffb-44eb-aa28-572b7a4ad8fc,3095,,"[35.1, 74.0]",3788743,70,,,,,-1.5943427,,Right Foot,,,"[33.8, 18.8]",,High Pass,,55.215305,,,,Jan Vertonghen,,True,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,149,Belgium,782,['3e808478-4a67-4c40-8652-2177834a27c9'],22,,,,,,,,,,,,,,Belgium,00:25:22.359,Pass,,35.1,74.0,33.8,18.8,,,
,,,,,,,,,,,,,,,2.373384,,,,,,,,,,,009f68fc-7bea-4609-b606-afde09189cef,3098,,"[40.0, 16.6]",3788743,70,,,True,,-1.4254863,,Left Foot,,,"[42.4, 0.2]",,Ground Pass,,16.57468,,Injury Clearance,,,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,149,Belgium,782,,28,,,,,,,,,,,,,,Belgium,00:25:28.129,Pass,,40.0,16.6,42.4,0.2,,,
,,,,,,,,,,,,,,,4.067219,,,,,,,,,,,ed37a637-d679-45c0-8a75-c5c1cfb8d555,3102,,"[77.7, 80.0]",3788743,71,,,,,-0.8383182,,,,,"[107.2, 47.2]",,Low Pass,,44.11451,,Injury Clearance,,,,,,,Throw-in,2,From Throw In,Artem Dzyuba,5195.0,Center Forward,150,Russia,796,,49,,,,,,,,,,,,,,Russia,00:26:49.147,Pass,,77.7,80.0,107.2,47.2,,,
,,,,,,,,,,,,,,,1.72999,,,,,,,,,,,84b4ee93-02a8-4e66-b4e1-4e16a702f832,3105,,"[12.9, 32.9]",3788743,71,,,,,1.1303618,,Left Foot,,,"[24.4, 57.3]",,Ground Pass,,26.974247,,,,Toby Alderweireld,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,151,Belgium,782,['a4c2e3f5-5334-49a9-99d5-ad82130d91e5'],54,,,,,,,,,,,,,,Belgium,00:26:54.418,Pass,,12.9,32.9,24.4,57.3,,,
,,,,,,,,,,,,,,,4.430377,,,,,,,,,,,f3e9647a-ecbd-4b65-91cb-79abce027647,3107,,"[24.9, 56.6]",3788743,71,,True,,,-2.1527014,,Right Foot,,,"[12.4, 37.6]",,Ground Pass,,22.743132,,,,Thibaut Courtois,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,151,Belgium,782,['e4765e47-645c-4144-b1bb-660aa0d698fd'],57,,,,,,,,,,,,,,Belgium,00:26:57.563,Pass,,24.9,56.6,12.4,37.6,,,
,,,,,,,,,,,,,,,1.777971,,,,,,,,,,,9c3481cf-5d7d-4cb8-915f-c21342a27208,3109,,"[12.2, 37.6]",3788743,72,,,,,-1.0485039,,Left Foot,,,"[24.0, 17.1]",,Ground Pass,,23.653542,,,,Youri Tielemans,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,151,Belgium,782,['c9a0028f-584f-4990-bd99-49179776c867'],2,,,,,,,,,,,,,,Belgium,00:27:02.506,Pass,,12.2,37.6,24.0,17.1,,,
,,,,,,,,,,,,,,,2.571049,,,,,,,,,,,806c2834-3f95-432c-9cfd-0f4dcf956d58,3112,,"[24.6, 17.1]",3788743,72,,,,,-0.29334912,,Right Foot,,,"[77.9, 1.0]",,High Pass,,55.678543,,Out,,Eden Hazard,,,,,,2,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,151,Belgium,782,['457226d3-f0fe-4116-aa44-93c188000f17'],6,,,,,,,,,,,,,,Belgium,00:27:06.243,Pass,,24.6,17.1,77.9,1.0,,,
,,,,,,,,,,,,,,,1.259398,,,,,,,,,,,90d7ced0-b855-4cda-860c-0b1d2d5d9063,3115,,"[44.1, 80.0]",3788743,72,,,,,-2.3472927,,,,,"[27.4, 63.0]",,Low Pass,,23.830442,,,,Andrey Semenov,,,,,Throw-in,2,From Throw In,Igor Diveev,31917.0,Right Center Back,152,Russia,796,['1d32d76f-9064-455c-b529-a48e26193562'],14,,,,,,,,,,,,,,Russia,00:27:14.953,Pass,,44.1,80.0,27.4,63.0,,,
,,,,,,,,,,,,,,,1.298651,,,,,,,,,,,da277528-4a85-43a2-b436-981393cd1be3,3118,,"[30.0, 64.5]",3788743,72,,,,,0.7291196,,Right Foot,,,"[37.5, 71.2]",,Ground Pass,,10.056838,,,,Igor Diveev,,,,,,2,From Throw In,Andrey Semenov,34588.0,Center Back,152,Russia,796,['02a9ca36-e6ba-4305-908e-7e456dc6bc5f'],18,,,,,,,,,,,,,,Russia,00:27:18.972,Pass,,30.0,64.5,37.5,71.2,,,
,,,,,,,,,,,,,,,2.226883,,,,,,,,,,,8e8c3955-0bd5-4c2c-9417-78f1e5bccff8,3121,,"[42.4, 73.3]",3788743,72,,,,,-0.7302551,,Right Foot,,,"[83.5, 36.5]",,High Pass,,55.167473,,Incomplete,,Artem Dzyuba,,,,,,2,From Throw In,Igor Diveev,31917.0,Right Center Back,152,Russia,796,"['46aa23a5-2a93-4cda-a184-154df5b68957', 'd7fe917a-10bc-44e4-8878-8c25e24703c6']",21,,,,,,,,,,,,,,Russia,00:27:21.804,Pass,,42.4,73.3,83.5,36.5,,,
,,,,,,,,,,,,,,,2.385515,,,,,,,,,,,d7fe917a-10bc-44e4-8878-8c25e24703c6,3123,,"[36.6, 43.6]",3788743,72,,,,,0.5299565,,Head,,,"[46.5, 49.4]",,High Pass,,11.473884,,Incomplete,,,,,,,Recovery,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,152,Russia,796,"['8e8c3955-0bd5-4c2c-9417-78f1e5bccff8', '98910957-a9ae-4936-a50e-3213de8c56bf']",24,,,,,,,,,,,,,,Belgium,00:27:24.031,Pass,,36.6,43.6,46.5,49.4,,,
