ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4264ca21-7483-42ae-a61b-36af20372749,2747,,"[70.8, 30.2]",3788741,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,İrfan Can Kahveci,30311.0,Center Defensive Midfield,145,Italy,914,"['b1f9a566-05a1-4e31-ada7-3c8a5959a997', 'eedc3944-b265-4404-96e4-7b4e5ec4dc53']",7,,,,,,,,,,,,,,Turkey,00:20:07.617,Ball Receipt*,True,70.8,30.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e66a691-886d-4d6d-a381-b27038aba211,2754,,"[57.2, 32.5]",3788741,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Locatelli,7038.0,Left Center Midfield,145,Italy,914,['96b5d609-360b-4cef-a22d-9a9471cc5068'],13,,,,,,,,,,,,,,Italy,00:20:13.843,Ball Receipt*,,57.2,32.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82e13c59-0995-4b45-8e6e-ed470686d23e,2758,,"[64.3, 2.7]",3788741,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Spinazzola,8286.0,Left Back,145,Italy,914,['de818830-631e-4403-8cea-c140bba826ed'],16,,,,,,,,,,,,,,Italy,00:20:16.306,Ball Receipt*,,64.3,2.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca50e98-5f77-4ad3-b338-77dcb1e40676,2761,,"[69.8, 3.2]",3788741,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lorenzo Insigne,7037.0,Left Wing,145,Italy,914,['f5e5af50-ec8a-4df8-b865-d6d6fc17a98e'],16,,,,,,,,,,,,,,Italy,00:20:16.942,Ball Receipt*,,69.8,3.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d2478d3-4efe-4388-a2c2-249ab2dab32a,2764,,"[85.5, 45.6]",3788741,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolò Barella,8181.0,Right Center Midfield,145,Italy,914,['6c2cc219-df9e-4a9e-9d6e-5d60c4c581fc'],23,,,,,,,,,,,,,,Italy,00:20:23.102,Ball Receipt*,,85.5,45.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8bd9a6-4a04-455f-be88-de74af5dd5fb,2767,,"[108.2, 55.6]",3788741,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Domenico Berardi,7131.0,Right Wing,145,Italy,914,['bbc6df62-78de-41c2-ba90-226c173dfe1d'],26,,,,,,,,,,,,,,Italy,00:20:26.990,Ball Receipt*,,108.2,55.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01ca0618-fbcd-42cf-a64d-41b1d3f403b4,2770,,"[108.9, 26.8]",3788741,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Spinazzola,8286.0,Left Back,145,Italy,914,['dc2104ac-251a-4b2f-adf9-d5d41cf38559'],29,,,,,,,,,,,,,,Italy,00:20:29.793,Ball Receipt*,,108.9,26.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79de77f5-a731-4ea6-b56e-2a3d242f6eaa,2778,,"[44.3, 57.1]",3788741,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kaan Ayhan,12293.0,Left Center Midfield,146,Turkey,909,['73f466e1-f455-47bc-b9f7-c06814a66684'],40,,,,,,,,,,,,,,Turkey,00:21:40.655,Ball Receipt*,,44.3,57.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10eecb4a-2763-4cb4-bc4b-e161dfe1bf58,2780,,"[46.0, 64.1]",3788741,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mehmet Zeki Çelik,10349.0,Right Back,146,Turkey,909,['425b8d3d-c9c5-4853-9b9a-f50419500ff7'],45,,,,,,,,,,,,,,Turkey,00:21:45.612,Ball Receipt*,,46.0,64.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ef79ed0-78ec-4315-ac9a-bd5daef24062,2782,,"[36.5, 55.5]",3788741,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Merih Demiral,23558.0,Right Center Back,146,Turkey,909,['aec940bd-12f7-4e5d-ab01-5f753404af93'],46,,,,,,,,,,,,,,Turkey,00:21:46.863,Ball Receipt*,,36.5,55.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdf44373-6c3a-4114-8eff-9efa58387b7a,2785,,"[46.9, 42.4]",3788741,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hakan Çalhanoğlu,7039.0,Right Center Midfield,146,Turkey,909,['18716c1e-e2b8-4f35-ac83-952df5e9f932'],48,,,,,,,,,,,,,,Turkey,00:21:48.880,Ball Receipt*,,46.9,42.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da738f39-4ca5-45b5-86db-dd5a01009627,2788,,"[31.0, 33.6]",3788741,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Caglar Söyüncü,8963.0,Left Center Back,146,Turkey,909,"['1cdf0a66-4395-45c6-be96-7cd398fdbf89', '615f9126-d2cf-45f7-9b8b-2b7a7bfa0442']",50,,,,,,,,,,,,,,Turkey,00:21:50.482,Ball Receipt*,True,31.0,33.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaffad14-de26-4910-be21-afed7d7b5d73,2791,,"[37.2, 38.1]",3788741,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hakan Çalhanoğlu,7039.0,Right Center Midfield,146,Turkey,909,"['a623ebf6-5f22-4223-a598-33946efdb4de', 'feb29f23-3fd3-4d99-8e00-b918f9353849']",51,,,,,,,,,,,,,,Turkey,00:21:51.199,Ball Receipt*,True,37.2,38.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,299960d8-8d8f-49a8-a0cf-670297163cf3,2793,,"[3.1, 46.4]",3788741,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Uğurcan Çakır,30357.0,Goalkeeper,146,Turkey,909,['0388b3c2-6ee0-41ad-ace5-c283f61284c6'],54,,,,,,,,,,,,,,Turkey,00:21:54.079,Ball Receipt*,,3.1,46.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,52f4bfbe-49b2-485a-8d55-a98f4f375d83,2796,,"[66.7, 15.3]",3788741,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lorenzo Insigne,7037.0,Left Wing,146,Turkey,909,['e9560431-c39b-4d1a-a47c-bbdef1656333'],59,,,,,,,,,,,,,,Italy,00:21:59.764,Ball Receipt*,,66.7,15.3,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cabe114-52e9-415e-a506-61ce30cc3983,2798,,"[82.2, 18.9]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ciro Immobile,7788.0,Center Forward,146,Turkey,909,['4ce567c4-afdd-4ba2-9ecb-ce5f7a92536c'],1,,,,,,,,,,,,,,Italy,00:22:01.259,Ball Receipt*,,82.2,18.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f97a0b7-9975-445f-abe4-63990c25205f,2802,,"[47.9, 51.4]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kaan Ayhan,12293.0,Left Center Midfield,146,Turkey,909,['9c8ece70-42e0-4edb-a97a-4c74d3bcb1fb'],3,,,,,,,,,,,,,,Turkey,00:22:03.412,Ball Receipt*,,47.9,51.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf33fe6-aec3-4e5d-a0e3-0376efe9ff55,2805,,"[47.4, 41.4]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hakan Çalhanoğlu,7039.0,Right Center Midfield,146,Turkey,909,['b56fb580-e5a2-4277-95f8-f7f8531b8c3a'],5,,,,,,,,,,,,,,Turkey,00:22:05.652,Ball Receipt*,,47.4,41.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff374d53-cbab-4fb6-b6c9-ab19e0db443a,2809,,"[44.1, 37.9]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kaan Ayhan,12293.0,Left Center Midfield,146,Turkey,909,['a1e06257-9e9b-416f-815c-8ef3def2db0e'],7,,,,,,,,,,,,,,Turkey,00:22:07.659,Ball Receipt*,,44.1,37.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77fdb4d6-927b-415c-9568-8177d775c844,2812,,"[48.8, 40.9]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hakan Çalhanoğlu,7039.0,Right Center Midfield,146,Turkey,909,['b419fb67-59e9-42cf-a494-af3676791542'],9,,,,,,,,,,,,,,Turkey,00:22:09.616,Ball Receipt*,,48.8,40.9,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef1c3bca-6b6b-4b38-9672-f3600096b597,2815,,"[97.9, 77.9]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mehmet Zeki Çelik,10349.0,Right Back,146,Turkey,909,['a00e8a7e-f43a-471a-9b96-d2fe14de029f'],14,,,,,,,,,,,,,,Turkey,00:22:14.776,Ball Receipt*,,97.9,77.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca661f66-f103-49f0-bc38-af18946d5ce2,2818,,"[28.4, 5.1]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Locatelli,7038.0,Left Center Midfield,147,Italy,914,"['76d3396f-9cc8-4538-8494-095a478c69be', 'a63b3f8d-e244-4248-8060-f171657f48b0']",34,,,,,,,,,,,,,,Italy,00:22:34.258,Ball Receipt*,True,28.4,5.1,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,53bb648d-c457-4fff-a368-450dab920259,2822,,"[47.2, 6.8]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lorenzo Insigne,7037.0,Left Wing,147,Italy,914,['f1ce60fd-e224-414d-8f6f-899c0ad06809'],36,,,,,,,,,,,,,,Italy,00:22:36.951,Ball Receipt*,,47.2,6.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe803a26-0f3e-49ba-afab-c8f11ca214f7,2826,,"[72.7, 66.0]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kaan Ayhan,12293.0,Left Center Midfield,148,Turkey,909,['f93b29a4-efc9-44a1-95a4-135d3a8c3d01'],41,,,,,,,,,,,,,,Turkey,00:22:41.606,Ball Receipt*,,72.7,66.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84ee2d22-cfca-4679-8242-5c6cad810d9b,2829,,"[88.4, 77.2]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cengiz Ünder,6971.0,Left Midfield,148,Turkey,909,['bfc47c41-8023-4670-9c4d-dbe3e253787a'],44,,,,,,,,,,,,,,Turkey,00:22:44.400,Ball Receipt*,,88.4,77.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec98c7c-db8a-43e7-a514-5d7271c132de,2832,,"[93.9, 61.2]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Right Center Midfield,148,Turkey,909,['e3e2ccc1-79dc-4a76-9349-9ba1dd8a487d'],49,,,,,,,,,,,,,,Turkey,00:22:49.076,Ball Receipt*,,93.9,61.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c3a7c67-8958-407c-b342-4e73326c7377,2835,,"[90.8, 58.1]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cengiz Ünder,6971.0,Left Midfield,148,Turkey,909,"['68f20b0a-2277-4a53-a76d-2c33034e31a9', '96afac3e-42fb-4e53-bfc3-902016159164']",49,,,,,,,,,,,,,,Turkey,00:22:49.936,Ball Receipt*,True,90.8,58.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,073fe761-89cf-499b-bac6-6c2651f528e3,2838,,"[99.1, 19.0]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenan Karaman,8541.0,Right Midfield,148,Turkey,909,['f68be82c-db26-4991-92f2-256115418ff7'],52,,,,,,,,,,,,,,Turkey,00:22:52.837,Ball Receipt*,,99.1,19.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,93d8afde-b76b-4057-ac68-deac9d92dbf9,2841,,"[114.1, 14.5]",3788741,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cengiz Umut Meraş,31042.0,Left Back,148,Turkey,909,['2b5dad22-3065-4839-84e8-3d0036e9fdb4'],55,,,,,,,,,,,,,,Turkey,00:22:55.570,Ball Receipt*,,114.1,14.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57d1b5f8-c286-4fd4-a1ee-ac0ae688ae59,2850,,"[40.8, 3.9]",3788741,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leonardo Spinazzola,8286.0,Left Back,150,Italy,914,['36f41214-0d51-432f-b733-c11e45e034a8'],46,,,,,,,,,,,,,,Italy,00:23:46.279,Ball Receipt*,,40.8,3.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0079f3fa-3ac5-405c-b441-03f12d225647,2852,,"[43.6, 2.2]",3788741,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Insigne,7037.0,Left Wing,150,Italy,914,['b40170af-1b8f-45fb-a744-8373fe130c4f'],47,,,,,,,,,,,,,,Italy,00:23:47.436,Ball Receipt*,,43.6,2.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810f329-7b82-4eb8-8d21-231faa0dbc68,2856,,"[54.1, 61.0]",3788741,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merih Demiral,23558.0,Right Center Back,151,Turkey,909,['3fb59060-3ee2-436f-9060-d4f6a43306b6'],53,,,,,,,,,,,,,,Turkey,00:23:53.495,Ball Receipt*,,54.1,61.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71d740be-f645-4563-98b4-78de81a80108,2859,,"[52.7, 41.9]",3788741,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,151,Turkey,909,['2f8225d0-8a04-48df-b989-991f66f9861c'],56,,,,,,,,,,,,,,Turkey,00:23:56.916,Ball Receipt*,,52.7,41.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab49a22-fc0b-4ba7-82f3-450097113d36,2862,,"[57.4, 51.4]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaan Ayhan,12293.0,Left Center Midfield,151,Turkey,909,['c1b0acea-94ba-434f-88b3-619ee6eb396f'],0,,,,,,,,,,,,,,Turkey,00:24:00.810,Ball Receipt*,,57.4,51.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d05b620-63fb-45d3-baae-2cac5a8acb82,2865,,"[60.8, 29.7]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,İrfan Can Kahveci,30311.0,Center Defensive Midfield,151,Turkey,909,['39769b43-b087-4e40-ae96-42c2631db83e'],4,,,,,,,,,,,,,,Turkey,00:24:04.282,Ball Receipt*,,60.8,29.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,edb9bdb9-e412-4ede-8a97-2d627da6f960,2868,,"[51.2, 33.6]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,151,Turkey,909,['e2319537-778c-49e1-a4cc-007da5ec8677'],7,,,,,,,,,,,,,,Turkey,00:24:07.149,Ball Receipt*,,51.2,33.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17400f0e-a43f-4853-b8b3-ddc770cc3070,2871,,"[46.7, 56.7]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merih Demiral,23558.0,Right Center Back,151,Turkey,909,['73667081-6505-4201-aed2-ba160d7d3235'],11,,,,,,,,,,,,,,Turkey,00:24:11.541,Ball Receipt*,,46.7,56.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40c66d9a-8540-444b-8a40-64249ecaebe7,2874,,"[46.0, 47.4]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,151,Turkey,909,['85892ceb-8e1e-4fca-b6bb-84b69934d0b7'],15,,,,,,,,,,,,,,Turkey,00:24:15.075,Ball Receipt*,,46.0,47.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b9ae7cf-cf84-4ac7-a249-7451719efc7a,2878,,"[56.5, 23.8]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,İrfan Can Kahveci,30311.0,Center Defensive Midfield,151,Turkey,909,"['9807ada7-6d3d-490e-9579-63ccf8fb89a0', 'ee1a75e8-6564-4c19-b0e9-4266bfd6e725']",19,,,,,,,,,,,,,,Turkey,00:24:19.341,Ball Receipt*,True,56.5,23.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78a9d79f-f9be-4abc-ae89-66dd30a3a017,2885,,"[63.6, 39.5]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaan Ayhan,12293.0,Left Center Midfield,151,Turkey,909,"['3a9a738a-7a0e-4cda-abdf-9b592d87b3e8', 'e6ae71ea-9c85-4ba4-95f9-5d2f886baa1b']",21,,,,,,,,,,,,,,Turkey,00:24:21.701,Ball Receipt*,True,63.6,39.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d2e1202-3c0f-4f72-bf3d-76e4590a9fe2,2891,,"[56.2, 29.0]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,151,Turkey,909,['88759fd9-a315-4cbd-a374-37ee752d9b88'],28,,,,,,,,,,,,,,Turkey,00:24:28.066,Ball Receipt*,,56.2,29.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,830daa00-67dd-4f97-b52a-72023916d968,2893,,"[83.4, 23.3]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenan Karaman,8541.0,Right Midfield,151,Turkey,909,['cd69375a-929f-4417-be77-b47c9b56cf03'],29,,,,,,,,,,,,,,Turkey,00:24:29.334,Ball Receipt*,,83.4,23.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ccda9eb-764e-4171-a444-846f9e595046,2896,,"[80.3, 23.8]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hakan Çalhanoğlu,7039.0,Right Center Midfield,151,Turkey,909,['db70123e-be88-4472-b457-7639a60840e0'],30,,,,,,,,,,,,,,Turkey,00:24:30.623,Ball Receipt*,,80.3,23.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337de00-3a93-4210-bdae-554ad84d8fd8,2899,,"[97.2, 4.7]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cengiz Umut Meraş,31042.0,Left Back,151,Turkey,909,['7e5ece98-cf82-4522-84e1-0d34f5f5166e'],33,,,,,,,,,,,,,,Turkey,00:24:33.790,Ball Receipt*,,97.2,4.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6143ecef-b295-406a-b928-1cbee6167261,2901,,"[90.5, 7.1]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hakan Çalhanoğlu,7039.0,Right Center Midfield,151,Turkey,909,['99e1ef22-5836-4ad8-8fc3-ed1ef8ce7415'],34,,,,,,,,,,,,,,Turkey,00:24:34.755,Ball Receipt*,,90.5,7.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bd7a425-7e37-46ce-be09-9dfe4e6b7dfc,2904,,"[88.9, 21.9]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,İrfan Can Kahveci,30311.0,Center Defensive Midfield,151,Turkey,909,['8bb8dc25-aa12-4bb7-bd63-048c90b3d2cb'],36,,,,,,,,,,,,,,Turkey,00:24:36.293,Ball Receipt*,,88.9,21.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,655ea6db-8093-4e75-9233-94c0b0e6ae9e,2906,,"[87.7, 17.4]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hakan Çalhanoğlu,7039.0,Right Center Midfield,151,Turkey,909,['411249be-e794-41c7-98d2-76cd10ae4097'],36,,,,,,,,,,,,,,Turkey,00:24:36.805,Ball Receipt*,,87.7,17.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,baa9a12c-7fd1-49e1-9eb4-32185e4abbe6,2909,,"[100.3, 22.1]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenan Karaman,8541.0,Right Midfield,151,Turkey,909,"['bc0557cc-2256-4321-bb26-88b9438e626a', 'cba3acae-fede-4c4e-9a68-03a22d1ce615']",38,,,,,,,,,,,,,,Turkey,00:24:38.038,Ball Receipt*,True,100.3,22.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b87d980b-e24e-486d-aa3a-3e7fa262ab64,2912,,"[103.2, 8.3]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cengiz Umut Meraş,31042.0,Left Back,151,Turkey,909,['75a664b4-6e7a-4437-8846-3486dc6e4b73'],40,,,,,,,,,,,,,,Turkey,00:24:40.428,Ball Receipt*,,103.2,8.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7abe4aac-5d1b-4bb6-a95a-d6e3644093e3,2915,,"[103.9, 49.5]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cengiz Ünder,6971.0,Left Midfield,151,Turkey,909,['5d6d2e4a-808d-4811-baa3-d616493d19e3'],43,,,,,,,,,,,,,,Turkey,00:24:43.469,Ball Receipt*,,103.9,49.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbee775c-231d-4a41-b11a-705a1126840c,2917,,"[97.9, 59.5]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehmet Zeki Çelik,10349.0,Right Back,151,Turkey,909,['3720c1d3-9ff0-4243-84d7-2950e112349c'],44,,,,,,,,,,,,,,Turkey,00:24:44.462,Ball Receipt*,,97.9,59.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdfe9775-825e-4dca-8d24-923db687134b,2925,,"[106.3, 46.9]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Burak Yılmaz,11086.0,Center Forward,151,Turkey,909,"['2b838c3e-a445-44bf-b3a3-b8f3f1848e63', '59649b49-1648-4309-994c-6526ea079426']",47,,,,,,,,,,,,,,Turkey,00:24:47.572,Ball Receipt*,True,106.3,46.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f63ce7f2-28f1-426f-aced-d3fb5b4c4522,2929,,"[110.6, 59.1]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehmet Zeki Çelik,10349.0,Right Back,151,Turkey,909,['11978818-1766-4892-8fae-7625b4a1a349'],50,,,,,,,,,,,,,,Turkey,00:24:50.499,Ball Receipt*,,110.6,59.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b7bc2a5-9c5c-40c0-9dab-cdb4f53a9dfa,2936,,"[15.3, 72.0]",3788741,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domenico Berardi,7131.0,Right Wing,152,Italy,914,['87cbe53a-1182-476a-b8b5-d7a297ae22c6'],56,,,,,,,,,,,,,,Italy,00:24:56.783,Ball Receipt*,,15.3,72.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6404ea46-5410-4c9c-9ba1-48a9dda21f58,2940,,"[11.5, 13.4]",3788741,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Spinazzola,8286.0,Left Back,152,Italy,914,['c97f4524-ede6-4045-8d92-c27e5b6ee5ea'],2,,,,,,,,,,,,,,Italy,00:25:02.254,Ball Receipt*,,11.5,13.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c029bfd0-e8ec-4f86-85c0-09c514c74237,2943,,"[16.0, 17.7]",3788741,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,152,Italy,914,['dacd8069-2bad-4a24-bd9d-6aac74e84bb8'],5,,,,,,,,,,,,,,Italy,00:25:05.147,Ball Receipt*,,16.0,17.7,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f76b160d-38b6-4339-abd8-c7685ae7478a,2947,,"[57.0, 3.7]",3788741,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Locatelli,7038.0,Left Center Midfield,152,Italy,914,['dde274d3-6475-4be2-81a8-de9c4fde2f7a'],11,,,,,,,,,,,,,,Italy,00:25:11.750,Ball Receipt*,,57.0,3.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f3c5ad4-af7c-4078-9f98-1919d6eec7d4,2950,,"[40.0, 50.0]",3788741,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,153,Turkey,909,['2661dac9-60f4-407f-8d8e-ec087772f7f5'],14,,,,,,,,,,,,,,Turkey,00:25:14.083,Ball Receipt*,,40.0,50.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c98ce614-06cf-412f-88d1-4c65d2b12b0d,2952,,"[48.8, 59.8]",3788741,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kaan Ayhan,12293.0,Left Center Midfield,153,Turkey,909,['ce38b14f-89f2-4e9c-9ab1-f6c19ac360f1'],18,,,,,,,,,,,,,,Turkey,00:25:18.367,Ball Receipt*,,48.8,59.8,,,,,
