ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,1.338888,,,,,,,,,,,,,,,,608fc9d4-2861-460f-9958-f5dbe9305642,1021,,"[76.7, 13.9]",3788758,23,,,,-1.6135054,,Right Foot,,,,"[76.2, 2.2]",,Ground Pass,,11.710679,,,,,Vitalii Mykolenko,,,,,,1,From Free Kick,Mykola Shaparenko,21294.0,Right Center Midfield,46,Ukraine,911,['3bd58332-8fa0-4c86-903d-279eef00ebc3'],49,,,,,,,,,,,,,,,,Ukraine,00:23:49.548,Pass,,76.7,13.9,76.2,2.2,,,
,,,,,,,,,,,,,,1.150299,,,,,,,,,,,,,,,,b89f38ed-9429-458c-8788-47fc6dd8b633,1024,,"[76.2, 2.2]",3788758,23,,,,2.5829933,,Left Foot,,,,"[67.4, 7.7]",,Ground Pass,,10.377379,,,,,Mykola Shaparenko,,,,,,1,From Free Kick,Vitalii Mykolenko,20827.0,Left Back,46,Ukraine,911,['c769cd74-3696-454d-acc3-092bd3260035'],51,,,,,,,,,,,,,,,,Ukraine,00:23:51.946,Pass,,76.2,2.2,67.4,7.7,,,
,,,,,,,,,,,,,,1.542648,,,,,,,,,,,,,,,,4fd5751f-32e7-4286-b65e-9f12e7159929,1027,,"[67.4, 8.1]",3788758,23,,,,2.2730532,,Left Foot,,,,"[52.0, 26.3]",,Ground Pass,,23.84114,,,,,Mykola Matviyenko,,,,,,1,From Free Kick,Mykola Shaparenko,21294.0,Right Center Midfield,46,Ukraine,911,['d5ac13ed-e97d-430d-aafe-881ce9d4888a'],55,,,,,,,,,,,,,,,,Ukraine,00:23:55.600,Pass,,67.4,8.1,52.0,26.3,,,
,,,,,,,,,,,,,,1.143234,,,,,,,,,,,,,,,,0a71c088-7256-489c-a813-3b3e477b6d77,1030,,"[56.2, 31.8]",3788758,23,,,,0.024747422,,Left Foot,,,,"[76.4, 32.3]",,Ground Pass,,20.206186,,,,,Mykola Shaparenko,,,,,,1,From Free Kick,Mykola Matviyenko,18617.0,Left Center Back,46,Ukraine,911,['ab31a75e-e25b-4079-9311-c91029df029b'],59,,,,,,,,,,,,,,,,Ukraine,00:23:59.503,Pass,,56.2,31.8,76.4,32.3,,,
,,,,,,,,,,,,,,0.696924,,,,,,,,,,,,,,,,4f17fae6-5a7e-41f1-b42e-6f8d9b0e0dc9,1033,,"[72.0, 44.3]",3788758,24,,,,-0.25770524,,Left Foot,,,,"[84.9, 40.9]",,Ground Pass,,13.34054,,,,,Oleksandr Zinchenko,,,,,,1,From Free Kick,Mykola Shaparenko,21294.0,Right Center Midfield,46,Ukraine,911,['9b326d70-21f7-47b3-8d64-74720cbdc2ca'],4,,,,,,,,,,,,,,,,Ukraine,00:24:04.316,Pass,,72.0,44.3,84.9,40.9,,,
,,,,,,,,,,,,,,1.08645,,,,,,,,,,,,,,,,5604f0f6-88d5-446a-b087-46cba257183f,1038,,"[34.2, 40.1]",3788758,24,,,,0.0,,Right Foot,,,,"[43.4, 40.1]",,Ground Pass,,9.2,,,Incomplete,,Eljif Elmas,,,,,Recovery,1,From Free Kick,Darko Velkovski,30644.0,Center Back,46,Ukraine,911,"['0388ae1e-aff4-43f6-9636-076a88a64863', 'd961f9d1-1f9d-4b74-bb65-a337d61a4dbe', 'f4c79cd3-f43c-4def-8932-da1904d5479c']",5,,,,,,,,,,,,,,,,North Macedonia,00:24:05.602,Pass,True,34.2,40.1,43.4,40.1,,,
,,,,,,,,,,,,,,0.927823,,,,,,,,,,,,,,,,0388ae1e-aff4-43f6-9636-076a88a64863,1040,,"[76.7, 40.0]",3788758,24,,,,1.2998495,,Right Foot,,,,"[79.7, 50.8]",,Ground Pass,,11.208925,,,,,Ruslan Malinovskiy,,,,,Recovery,1,From Free Kick,Taras Stepanenko,11000.0,Center Defensive Midfield,46,Ukraine,911,"['53e14047-ea9d-4a66-93fb-86a7a34170f0', '5604f0f6-88d5-446a-b087-46cba257183f']",6,,,,,,,,,,,,,,,,Ukraine,00:24:06.689,Pass,,76.7,40.0,79.7,50.8,,,
,,,,,,,,,,,,,,1.03792,,,,,,,,,,,,,,,,4ab0fb11-b690-41d2-ae29-c6ff8bf07db8,1043,,"[79.7, 47.3]",3788758,24,,,,-0.5915175,,Left Foot,,,,"[92.8, 38.5]",,Ground Pass,,15.781318,,,Incomplete,,Roman Yaremchuk,,,,,,1,From Free Kick,Ruslan Malinovskiy,16557.0,Left Wing,46,Ukraine,911,"['3ea6eec2-fafd-4267-82bd-8e99ede2c4bc', 'e4a51633-7509-48a8-bd6b-14b4ecce606e']",8,,,,,,,,,,,,,,,,Ukraine,00:24:08.828,Pass,,79.7,47.3,92.8,38.5,,,
,,,,,,,,,,,,,,0.871702,,,,,,,,,,,,,,,,b838fd52-21e1-40f8-b098-aff699873019,1047,,"[22.5, 35.1]",3788758,24,,,,-1.9157985,,Right Foot,,,,"[20.2, 28.7]",,Ground Pass,,6.8007355,,,,,Visar Musliu,,,,,,1,Regular Play,Stefan Ristovski,10592.0,Right Center Back,47,North Macedonia,2358,['590ff099-767a-4ce2-9623-9f7285935f20'],11,,,,,,,,,,,,,,,,North Macedonia,00:24:11.195,Pass,,22.5,35.1,20.2,28.7,,,
,,,,,,,,,,,,,,0.836352,,,,,,,,,,,,,,,,2280d0b5-505b-4107-b11f-bb3619747aa2,1050,,"[20.6, 28.1]",3788758,24,,,,-0.27384204,,Right Foot,,,,"[38.4, 23.1]",,Ground Pass,,18.488916,,,,,Enis Bardhi,,,,,,1,Regular Play,Visar Musliu,46906.0,Left Center Back,47,North Macedonia,2358,['0d022e18-81c9-4dac-af00-c8909815d976'],13,,,,,,,,,,,,,,,,North Macedonia,00:24:13.320,Pass,,20.6,28.1,38.4,23.1,,,
,,,,,,,,,,,,,,2.850093,,,,,,,,,,,,,,,,0efdebea-3ba5-413a-a317-77311dfa00ac,1053,,"[53.3, 24.3]",3788758,24,,,,1.4560759,,Right Foot,,,,"[58.9, 72.9]",,High Pass,,48.92157,,,,,Boban Nikolov,,True,,,,1,Regular Play,Enis Bardhi,6782.0,Left Center Midfield,47,North Macedonia,2358,['ae030cd2-2a6c-4501-9ec2-94fb648963cf'],20,,,,,,,,,,,,,,,,North Macedonia,00:24:20.100,Pass,,53.3,24.3,58.9,72.9,,,
,,,,,,,,,,,,,,1.63426,,,,,,,,,,,,,,,,e2ad5260-9338-4a7a-83dc-b1d0ccc5d6a6,1056,,"[90.0, 72.0]",3788758,24,,,,3.0735161,,Left Foot,,,,"[72.4, 73.2]",,Ground Pass,,17.640862,,,,,Stefan Ristovski,,,,,,1,Regular Play,Boban Nikolov,16740.0,Right Wing Back,47,North Macedonia,2358,['13f4a0ed-da86-4cee-9914-3fda82845efb'],31,,,,,,,,,,,,,,,,North Macedonia,00:24:31.067,Pass,,90.0,72.0,72.4,73.2,,,
,,,,,,,,,,,,,,0.808479,,,,,,,,,,,,,,,,b990ebac-8700-46f5-8b0b-4dc30939d0ef,1059,,"[71.5, 72.7]",3788758,24,,,,-0.44179317,,Right Foot,,,,"[78.9, 69.2]",,Ground Pass,,8.185964,,,,,Arijan Ademi,,,,,,1,Regular Play,Stefan Ristovski,10592.0,Right Center Back,47,North Macedonia,2358,['ca6eb19d-4751-4340-bfd5-4099da358780'],33,,,,,,,,,,,,,,,,North Macedonia,00:24:33.489,Pass,,71.5,72.7,78.9,69.2,,,
,,,,,,,,,,,,,,0.609132,,,,,,,,,,,,,,,,fba76daf-3f9b-4bfa-8eb3-ebc68397b1c8,1062,,"[78.5, 69.4]",3788758,24,,,,2.5605104,,Right Foot,,,,"[71.8, 73.8]",,Ground Pass,,8.01561,,,,,Stefan Ristovski,,,,,,1,Regular Play,Arijan Ademi,18879.0,Right Center Midfield,47,North Macedonia,2358,['ef3b048e-236e-4d29-81b7-dc12f6e02262'],34,,,,,,,,,,,,,,,,North Macedonia,00:24:34.337,Pass,,78.5,69.4,71.8,73.8,,,
,,,,,,,,,,,,,,1.920558,,,,,,,,,,,,,,,,0d906c76-b75e-424e-bba8-04d6e0769d12,1066,,"[68.6, 69.9]",3788758,24,,,,-2.3466709,,Right Foot,,,,"[47.8, 48.7]",,Ground Pass,,29.699831,,,,,Darko Velkovski,,,,,,1,Regular Play,Stefan Ristovski,10592.0,Right Center Back,47,North Macedonia,2358,"['a04b44f9-81bd-448f-ad34-0091938eac06', 'ad179eea-a739-4fb5-bc02-8300adb4aa97']",36,,,,,,,,,,,,,,,,North Macedonia,00:24:36.085,Pass,True,68.6,69.9,47.8,48.7,,,
,,,,,,,,,,,,,,1.544627,,,,,,,,,,,,,,,,25646408-d264-40e9-ae66-ec16ec817bae,1069,,"[47.8, 48.7]",3788758,24,,,,-0.8321347,,Right Foot,,,,"[69.2, 25.2]",,Ground Pass,,31.7838,,,,,Enis Bardhi,,,,,,1,Regular Play,Darko Velkovski,30644.0,Center Back,47,North Macedonia,2358,['bf3bf902-30c1-44c7-9b23-eabbc7c56f27'],39,,,,,,,,,,,,,,,,North Macedonia,00:24:39.091,Pass,,47.8,48.7,69.2,25.2,,,
,,,,,,,,,,,,,,1.006633,,,,,,,,,,,,,,,,f92e8649-9575-4722-a7fe-889af88011d5,1072,,"[69.7, 18.1]",3788758,24,,,,-1.0232341,,Left Foot,,,,"[79.7, 1.7]",,Ground Pass,,19.208332,,,,,Ezgjan Alioski,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Center Midfield,47,North Macedonia,2358,['9a016d5d-5545-4395-92e0-9c5a11e9eee4'],42,,,,,,,,,,,,,,,,North Macedonia,00:24:42.135,Pass,,69.7,18.1,79.7,1.7,,,
,,,,,,,,,,,,,,0.731099,,,,,,,,,,,,,,,,449c01d1-663a-4fa1-9b3c-91b6ab1f3eb3,1075,,"[79.7, 1.7]",3788758,24,,,,2.2292216,,Left Foot,,,,"[71.5, 12.3]",,Ground Pass,,13.401492,,,,,Enis Bardhi,,,,,,1,Regular Play,Ezgjan Alioski,4713.0,Left Wing Back,47,North Macedonia,2358,['5062c498-69eb-4f12-a867-08051e7b12f1'],43,,,,,,,,,,,,,,,,North Macedonia,00:24:43.222,Pass,,79.7,1.7,71.5,12.3,,,
,,,,,,,,,,,,,,0.302823,,,,,,,,,,,,,,,,c1632165-07b1-4b1e-82aa-00f09c219979,1078,,"[71.5, 11.1]",3788758,24,,,,1.3208177,,Right Foot,,,,"[72.7, 15.8]",,Ground Pass,,4.8507733,,,Incomplete,,Ezgjan Alioski,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Center Midfield,47,North Macedonia,2358,"['5a6f17b4-bda4-4599-a80a-fc0531dd9c6e', '6fb75df0-b636-41e7-a15e-c72201ea0ff7']",46,,,,,,,,,,,,,,,,North Macedonia,00:24:46.132,Pass,,71.5,11.1,72.7,15.8,,,
,,,,,,,,,,,,,,1.099143,,,,,,,,,,,,,,,,5582b1ea-5d36-41fd-b878-26c517d47ac0,1081,,"[49.2, 64.6]",3788758,24,,,,-1.6642731,,Left Foot,,,,"[48.6, 58.2]",,Ground Pass,,6.4280634,,,,,Taras Stepanenko,,,,,Recovery,1,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,48,Ukraine,911,['b18f2015-6bf7-49d7-b02a-38cdfc258f4c'],47,,,,,,,,,,,,,,,,Ukraine,00:24:47.019,Pass,,49.2,64.6,48.6,58.2,,,
,,,,,,,,,,,,,,0.891383,,,,,,,,,,,,,,,,3e2d786c-29dd-413d-aba8-0eac3fb1a6f0,1083,,"[48.6, 58.2]",3788758,24,,,,-0.8773368,,Left Foot,,,,"[55.0, 50.5]",,Ground Pass,,10.012492,,,,,Oleksandr Zinchenko,,,,,,1,Regular Play,Taras Stepanenko,11000.0,Center Defensive Midfield,48,Ukraine,911,['79b1bf24-eec8-444f-a239-b955ac08bcf0'],48,,,,,,,,,,,,,,,,Ukraine,00:24:48.118,Pass,,48.6,58.2,55.0,50.5,,,
,,,,,,,,,,,,,,1.318409,,,,,,,,,,,,,,,,5aa28fed-82b1-402f-9431-22b5bd120c14,1086,,"[55.0, 50.5]",3788758,24,,,,-2.3414896,,Left Foot,,,,"[48.3, 43.6]",,Ground Pass,,9.617692,,,,,Mykola Shaparenko,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,48,Ukraine,911,['d06a2e69-6606-45f2-aadf-d3e4fa1e5374'],49,,,,,,,,,,,,,,,,Ukraine,00:24:49.564,Pass,,55.0,50.5,48.3,43.6,,,
,,,,,,,,,,,,,,1.264595,,,,,,,,,,,,,,,,cf069343-fca3-4dfe-888a-0f0ed646d150,1089,,"[51.5, 43.6]",3788758,24,,,,-0.8934099,,Right Foot,,,,"[62.6, 29.8]",,Ground Pass,,17.710167,,,,,Ruslan Malinovskiy,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,48,Ukraine,911,['ac9e12f0-8a28-478f-a596-04d32e588b57'],51,,,,,,,,,,,,,,,,Ukraine,00:24:51.995,Pass,,51.5,43.6,62.6,29.8,,,
,,,,,,,,,,,,,,0.909328,,,,,,,,,,,,,,,,13c7c86b-f277-46f5-b6f9-1302c221933e,1092,,"[85.9, 40.0]",3788758,25,,,,-0.7126789,,Left Foot,,,,"[94.0, 33.0]",,Ground Pass,,10.705606,,,,,Oleksandr Zinchenko,,,,,,1,Regular Play,Ruslan Malinovskiy,16557.0,Left Wing,48,Ukraine,911,['b3a60529-407c-42bb-afcc-180c883f5934'],0,,,,,,,,,,,,,,,,Ukraine,00:25:00.701,Pass,,85.9,40.0,94.0,33.0,,,
,,,,,,,,,,,,,,5.428716,,,,,,,,,,,,,,,,c45ffb4d-0eb9-4c53-9b4d-44a4cb56c49a,1095,,"[94.0, 37.9]",3788758,25,,,,0.6615902,,Left Foot,,,,"[119.3, 57.6]",,High Pass,,32.065247,,,Out,,Andriy Yarmolenko,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,48,Ukraine,911,['03e39f88-08d8-407e-ad34-84681b3e8696'],3,,,,,,,,,,,,,,,,Ukraine,00:25:03.403,Pass,,94.0,37.9,119.3,57.6,,,
,,,,,,,,,,,,,,1.762349,,,,,,,,,,,,,,,,d50ec018-e6f4-4ba0-9c2e-0742dce82ea9,1097,,"[9.3, 0.1]",3788758,25,,,,0.318877,,,,,,"[30.2, 7.0]",,High Pass,,22.009542,,,Incomplete,,Eljif Elmas,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,49,North Macedonia,2358,"['ac45dd67-476c-4f94-93f8-934a56ab2ee1', 'c457f62a-f71a-4e26-aed7-6c23b22ac01d']",48,,,,,,,,,,,,,,,,North Macedonia,00:25:48.677,Pass,,9.3,0.1,30.2,7.0,,,
,,,,,,,,,,,,,,1.105664,,,,,,,,,,,,,,,,4f8cd492-96fb-4e12-a77c-9bd6111e1895,1102,,"[75.8, 66.0]",3788758,25,,,,-2.8901486,,Right Foot,,,,"[64.9, 63.2]",,Ground Pass,,11.253888,,,,,Mykola Matviyenko,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,50,Ukraine,911,['99ee6c39-1fbf-4f08-9575-873d414a718b'],52,,,,,,,,,,,,,,,,Ukraine,00:25:52.555,Pass,,75.8,66.0,64.9,63.2,,,
,,,,,,,,,,,,,,2.382073,,,,,,,,,,,,,,,,28b702bc-6a5d-4497-9940-7bb92d986206,1105,,"[61.5, 61.4]",3788758,25,,,,-1.6620911,,Left Foot,,,,"[58.9, 33.0]",,Ground Pass,,28.518766,,,,,Vitalii Mykolenko,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,50,Ukraine,911,['68276822-540d-4833-bb17-28f098457485'],54,,,,,,,,,,,,,,,,Ukraine,00:25:54.622,Pass,,61.5,61.4,58.9,33.0,,,
,,,,,,,,,,,,,,0.909424,,,,,,,,,,,,,,,,caec2066-8c1f-4ef6-9713-b53c77d2928a,1108,,"[75.5, 9.8]",3788758,26,,,,2.709185,,Left Foot,,,,"[67.7, 13.4]",,Ground Pass,,8.5906925,,,,,Mykola Shaparenko,,,,,,1,Regular Play,Vitalii Mykolenko,20827.0,Left Back,50,Ukraine,911,['67385720-dfee-4c6c-8a19-1ddf8c570084'],3,,,,,,,,,,,,,,,,Ukraine,00:26:03.231,Pass,,75.5,9.8,67.7,13.4,,,
,,,,,,,,,,,,,,1.724449,,,,,,,,,,,,,,,,0cf3d1c4-b845-4b8c-85de-cf20e2a2c499,1111,,"[67.7, 13.4]",3788758,26,,,,2.0071158,,Right Foot,,,,"[59.4, 31.2]",,Ground Pass,,19.64001,,,,,Mykola Matviyenko,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,50,Ukraine,911,['2979d9e7-6ea4-4a1c-a371-01919eea3bbb'],4,,,,,,,,,,,,,,,,Ukraine,00:26:04.940,Pass,,67.7,13.4,59.4,31.2,,,
,,,,,,,,,,,,,,1.570209,,,,,,,,,,,,,,,,f51e39ea-259f-4ed9-ab8f-bd306f591760,1114,,"[66.5, 37.9]",3788758,26,,,,1.82812,,Left Foot,,,,"[63.0, 51.2]",,Ground Pass,,13.752818,,,,,Illia Zabarnyi,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,50,Ukraine,911,['60a3f993-334b-43b9-89ff-f2149cd2e784'],10,,,,,,,,,,,,,,,,Ukraine,00:26:10.108,Pass,,66.5,37.9,63.0,51.2,,,
,,,,,,,,,,,,,,1.140648,,,,,,,,,,,,,,,,acc27e24-4bba-4aee-9e16-28b5e73d8c02,1117,,"[64.4, 54.0]",3788758,26,,,,1.3305291,,Right Foot,,,,"[69.3, 74.0]",,Ground Pass,,20.591503,,,,,Oleksandr Zinchenko,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,50,Ukraine,911,['520ad57f-eea2-47c5-928f-cf35d81dfe92'],11,,,,,,,,,,,,,,,,Ukraine,00:26:11.891,Pass,,64.4,54.0,69.3,74.0,,,
,,,,,,,,,,,,,,1.710449,,,,,,,,,,,,,,,,ad19d9d9-c4aa-400c-9f02-0d432a24817c,1120,,"[69.3, 74.0]",3788758,26,,,,-2.1345024,,Left Foot,,,,"[57.1, 54.7]",,Ground Pass,,22.832651,,,,,Illia Zabarnyi,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,50,Ukraine,911,['3390b453-cf07-4e1e-8b2b-7313d1418bbc'],15,,,,,,,,,,,,,,,,Ukraine,00:26:15.201,Pass,,69.3,74.0,57.1,54.7,,,
,,,,,,,,,,,,,,1.338449,,,,,,,,,,,,,,,,cdd03c23-12bc-489c-9808-e6c66fe2e995,1123,,"[57.1, 54.7]",3788758,26,,,,-1.5935197,,Right Foot,,,,"[56.6, 32.7]",,Ground Pass,,22.005682,,,,,Mykola Matviyenko,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,50,Ukraine,911,['7170ca50-9320-4e44-a984-187b467d0b46'],17,,,,,,,,,,,,,,,,Ukraine,00:26:17.476,Pass,,57.1,54.7,56.6,32.7,,,
,,,,,,,,,,,,,,1.320449,,,,,,,,,,,,,,,,b6432fc5-113c-486c-bae8-bd1156052179,1126,,"[56.6, 32.7]",3788758,26,,,,-1.3490919,,Left Foot,,,,"[62.1, 8.3]",,Ground Pass,,25.012197,,,,,Mykola Shaparenko,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,50,Ukraine,911,['140509ec-d889-4581-85eb-11d50d03f84d'],20,,,,,,,,,,,,,,,,Ukraine,00:26:20.815,Pass,,56.6,32.7,62.1,8.3,,,
,,,,,,,,,,,,,,1.229802,,,,,,,,,,,,,,,,9e360289-8878-46f4-9908-ba0720820741,1130,,"[63.3, 17.4]",3788758,26,,,,1.0481455,,Right Foot,,,,"[73.9, 35.8]",,High Pass,,21.234877,,,,,Ruslan Malinovskiy,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,50,Ukraine,911,"['5310a4e2-0be1-41fd-8b34-8d297557bf8e', 'da4f643e-9717-4e79-81e9-9a635529676f']",24,,,,,,,,,,,,,,,,Ukraine,00:26:24.398,Pass,True,63.3,17.4,73.9,35.8,,,
,,,,,,,,,,,,,,0.699775,,,,,,,,,,,,,,,,87176515-c03d-4d48-a0b2-1c6e86750144,1132,,"[73.5, 35.3]",3788758,26,,,,0.029991005,,Head,,,,"[83.5, 35.6]",,High Pass,,10.004499,,,,,Oleksandr Zinchenko,,,,,,1,Regular Play,Ruslan Malinovskiy,16557.0,Left Wing,50,Ukraine,911,['9e105d21-6e5e-4a6e-9ca6-194038c0a7b6'],25,,,,,,,,,,,,,,,,Ukraine,00:26:25.628,Pass,,73.5,35.3,83.5,35.6,,,
,,,,,,,,,,,,,,1.149496,,,,,,,,,,,,,,,,12a5e96d-f8ce-40b9-a4c1-3cc8de4a2b95,1135,,"[83.5, 35.6]",3788758,26,,,True,0.9189272,,,,,,"[89.3, 43.2]",,High Pass,,9.560335,,,Incomplete,,Andriy Yarmolenko,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,50,Ukraine,911,"['aae2d23a-2b43-41ac-ade2-c7e30dfe2fb2', 'bf3110bd-7645-427b-bdce-4fc8e0702010', 'f530edbc-7fe9-47cc-914e-5ffd43b51e42']",27,,,,,,,,,,,,,,,,Ukraine,00:26:27.645,Pass,True,83.5,35.6,89.3,43.2,,,
,,,,,,,,,,,,,,0.706755,,,,,,,,,,,,,,,,f530edbc-7fe9-47cc-914e-5ffd43b51e42,1137,,"[30.8, 36.9]",3788758,26,,,,0.5050985,,Head,,,,"[39.3, 41.6]",,High Pass,,9.712878,,,,,Darko Velkovski,,,,,Recovery,1,Regular Play,Visar Musliu,46906.0,Left Center Back,50,Ukraine,911,"['12a5e96d-f8ce-40b9-a4c1-3cc8de4a2b95', 'd653d172-f7d2-4987-b5c0-8d82223a2b38']",28,,,,,,,,,,,,,,,,North Macedonia,00:26:28.795,Pass,,30.8,36.9,39.3,41.6,,,
,,,,,,,,,,,,,,0.521329,,,,,,,,,,,,,,,,991a1b3f-d984-46fc-ac1f-5294589964b7,1141,,"[83.1, 40.9]",3788758,26,,,,-0.10801172,,Left Foot,,,,"[91.4, 40.0]",,Ground Pass,,8.348653,,,,,Roman Yaremchuk,,,,,Recovery,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,50,Ukraine,911,['47d38ca8-3a6d-41d2-baff-ba8010d05112'],30,,,,,,,,,,,,,,,,Ukraine,00:26:30.509,Pass,,83.1,40.9,91.4,40.0,,,
,,,,,,,,,,,,,,0.272785,,,,,,,,,,,,,,,,4f876ff6-21d2-40eb-b0a1-f5b6b3c09bd3,1145,,"[94.9, 23.1]",3788758,26,,,,3.1415927,,Right Foot,,,,"[93.1, 23.1]",,Ground Pass,,1.8,,,,,Mykola Shaparenko,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,50,Ukraine,911,"['8a038992-f633-4be1-a944-00e215b480be', '902657bf-c27b-43e3-95d2-2198b314cc65']",34,,,,,,,,,,,,,,,,Ukraine,00:26:34.871,Pass,True,94.9,23.1,93.1,23.1,,,
,,,,,,,,,,,,,,1.330313,,,,,,,,,,,,,,,,5b3a4515-8548-4478-aaaa-66ac662d724f,1148,,"[93.1, 19.2]",3788758,26,,,,-0.8613388,,Right Foot,,,,"[101.6, 9.3]",,Ground Pass,,13.048371,,,,,Vitalii Mykolenko,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,50,Ukraine,911,['81c75a34-cd8f-450d-87f1-785b88ac1833'],37,,,,,,,,,,,,,,,,Ukraine,00:26:37.344,Pass,,93.1,19.2,101.6,9.3,,,
,,,,,,,,,,,,,,1.253969,,,,,,,,,,,,,,,,ca326796-336a-45f1-a030-f857cb49035b,1151,,"[101.6, 9.3]",3788758,26,,,,-3.116598,,Left Foot,,,,"[89.6, 9.0]",,Ground Pass,,12.00375,,,,,Mykola Shaparenko,,,,,,1,Regular Play,Vitalii Mykolenko,20827.0,Left Back,50,Ukraine,911,['026d0c34-6f92-4f2e-923c-77c73bc0793f'],40,,,,,,,,,,,,,,,,Ukraine,00:26:40.447,Pass,,101.6,9.3,89.6,9.0,,,
,,,,,,,,,,,,,,4.317792,,,,,,,,,,,,,,,,e8caf553-8168-4131-8e17-a108927fff54,1154,,"[89.6, 9.0]",3788758,26,,,,1.2881992,,Right Foot,True,,,"[110.1, 79.6]",,High Pass,,73.51605,,,Out,,Oleksandr Karavaev,,True,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,50,Ukraine,911,['c99f7e77-cfac-4299-8ff6-bdb0b1e49e24'],42,,,,,,,,,,,,,,,,Ukraine,00:26:42.914,Pass,,89.6,9.0,110.1,79.6,,,
,,,,,,,,,,,,,,1.568432,,,,,,,,,,,,,,,,a575ac3c-f467-492f-8cb5-bbe38de4f06d,1156,,"[10.2, 0.1]",3788758,26,,,,1.497399,,,,,,"[11.2, 13.7]",,Low Pass,,13.636715,,,,,Darko Velkovski,,,,,Throw-in,1,From Throw In,Ezgjan Alioski,4713.0,Left Wing Back,51,North Macedonia,2358,['65fcd135-39ca-4dda-b9a5-b054effeecce'],52,,,,,,,,,,,,,,,,North Macedonia,00:26:52.346,Pass,,10.2,0.1,11.2,13.7,,,
,,,,,,,,,,,,,,2.11586,,,,,,,,,,,,,,,,75feb4ee-fe7c-4e41-a1e6-a23401fe93e9,1159,,"[12.3, 14.6]",3788758,26,,,,-0.27829966,,Right Foot,,,,"[59.2, 1.2]",,High Pass,,48.776737,,,Out,,Eljif Elmas,,,,,,1,From Throw In,Darko Velkovski,30644.0,Center Back,51,North Macedonia,2358,['1d80b1c1-a742-4fc0-b7fc-107e50b8ecd1'],55,,,,,,,,,,,,,,,,North Macedonia,00:26:55.544,Pass,,12.3,14.6,59.2,1.2,,,
,,,,,,,,,,,,,,1.15469,,,,,,,,,,,,,,,,a3492326-8de7-4eae-a3ac-3570f103afa8,1161,,"[60.9, 80.0]",3788758,27,True,,,-2.3081033,,,,,,"[52.0, 70.2]",,Low Pass,,13.238202,,,,,Illia Zabarnyi,,,,,Throw-in,1,From Throw In,Oleksandr Karavaev,31900.0,Right Back,52,Ukraine,911,['fb2e507d-355c-4c30-9bff-5e3c3ae81c39'],2,,,,,,,,,,,,,,,,Ukraine,00:27:02.658,Pass,,60.9,80.0,52.0,70.2,,,
