50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e70eef8f-4678-46fe-9cd1-2f75bbe79cda,1866,,,"[90.3, 77.4]",3795109,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vladimír Coufal,16570.0,Right Back,107,Czech Republic,912,['71187127-c56e-470c-9075-d98aa61e1426'],28,,,,,,,,,,,,,,,,Czech Republic,00:08:28.239,Ball Receipt*,,90.3,77.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d339a067-7be2-4982-85c7-5e6be9ab156b,1869,,,"[69.6, 51.1]",3795109,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomáš Souček,4870.0,Right Defensive Midfield,107,Czech Republic,912,['9888d6b5-21e3-4a50-901f-d1ddd9c50eac'],33,,,,,,,,,,,,,,,,Czech Republic,00:08:33.497,Ball Receipt*,,69.6,51.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0fffec6-66fe-4446-9ac8-b56e2f52fab4,1872,,,"[71.4, 18.1]",3795109,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomáš Kalas,13197.0,Left Center Back,107,Czech Republic,912,['9d7d293c-a607-4ffe-b73a-44e2da2c5872'],36,,,,,,,,,,,,,,,,Czech Republic,00:08:36.361,Ball Receipt*,,71.4,18.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19254c57-0278-4dc8-8591-251d9efd09d7,1875,,,"[105.1, 19.2]",3795109,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jakub Jankto,8095.0,Left Midfield,107,Czech Republic,912,['274af8ba-9a2e-4bb4-845c-95e19e70c82a'],41,,,,,,,,,,,,,,,,Czech Republic,00:08:41.810,Ball Receipt*,,105.1,19.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8299379-ab4c-4438-b4ce-dd9357d3c17b,1880,,,"[108.4, 37.0]",3795109,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Krmenčík,16037.0,Right Center Forward,107,Czech Republic,912,"['755a4d77-c9d9-434e-a9df-ad6b701c39c1', '7d9d1aca-6189-4e48-bce9-00e3fb14e0f5']",44,,,,,,,,,,,,,,,,Czech Republic,00:08:44.301,Ball Receipt*,True,108.4,37.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50eb0a79-f950-4ac7-abce-aa6385988152,1887,,,"[56.0, 23.0]",3795109,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,108,Czech Republic,912,['d67c3dfb-f749-43aa-a0b7-d92df451d70a'],53,,,,,,,,,,,,,,,,Czech Republic,00:08:53.575,Ball Receipt*,,56.0,23.0,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afeeddcb-8ad9-4981-9d53-dce5b76ec506,1889,,,"[97.2, 39.6]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Krmenčík,16037.0,Right Center Forward,108,Czech Republic,912,['bdcfca95-f0a6-4421-b3b1-b4c076874ead'],8,,,,,,,,,,,,,,,,Czech Republic,00:09:08.287,Ball Receipt*,,97.2,39.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dc81e54-410e-4998-9873-98ddeb07cf30,1893,,,"[28.5, 38.3]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,109,Denmark,776,['3f271842-ef5c-4f40-aa36-214845b728b7'],20,,,,,,,,,,,,,,,,Denmark,00:09:20.647,Ball Receipt*,,28.5,38.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea6de95-c6c2-43cc-acf6-75f727d9ddab,1897,,,"[57.1, 35.5]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,109,Denmark,776,"['82164b74-db65-45be-acae-7ba0cdcf896c', 'a0f80434-53e1-438f-b6fb-8d17d725c169']",24,,,,,,,,,,,,,,,,Denmark,00:09:24.562,Ball Receipt*,True,57.1,35.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766dc39e-7e7e-47e0-adf7-cfb81722117c,1899,,,"[76.2, 73.9]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Left Attacking Midfield,109,Denmark,776,['2d365200-984d-4329-b914-576c36d434a0'],26,,,,,,,,,,,,,,,,Denmark,00:09:26.660,Ball Receipt*,,76.2,73.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a688291-4ea4-4fba-8c65-ac27d11d56c1,1911,,,"[78.3, 16.1]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,110,Denmark,776,['450f19d5-8b04-4fc2-98ef-b0434ccbe0dd'],41,,,,,,,,,,,,,,,,Denmark,00:09:41.518,Ball Receipt*,,78.3,16.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac52eb7-6a96-4db0-9a9c-eaf7046d44c5,1913,,,"[71.8, 9.6]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,110,Denmark,776,['0cb68838-a005-4546-a857-28184be37edd'],42,,,,,,,,,,,,,,,,Denmark,00:09:42.275,Ball Receipt*,,71.8,9.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ac0ec28-d878-4ab4-a2f2-71787267492f,1916,,,"[54.7, 19.9]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,110,Denmark,776,['5e77e689-3103-4450-a9b4-eb8555de415e'],46,,,,,,,,,,,,,,,,Denmark,00:09:46.407,Ball Receipt*,,54.7,19.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061a429a-6f2c-4a4e-955a-d3216adf4c3a,1919,,,"[22.3, 44.4]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,110,Denmark,776,['be9d32af-f05e-48b1-b18a-f92126ebb724'],50,,,,,,,,,,,,,,,,Denmark,00:09:50.518,Ball Receipt*,,22.3,44.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2d47bad-28da-437e-80fb-d8262a5c0a34,1922,,,"[38.7, 38.8]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,110,Denmark,776,['e44f3a8f-4367-4230-b6cd-96fc48bc0f5c'],54,,,,,,,,,,,,,,,,Denmark,00:09:54.771,Ball Receipt*,,38.7,38.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e83fef8e-28e9-4c1b-bb30-577f90002858,1926,,,"[50.3, 46.8]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,110,Denmark,776,"['385fa80a-3a7c-46ca-b33b-33b5d0601a83', 'b39977df-d70f-465e-9921-a94c544f91e0']",57,,,,,,,,,,,,,,,,Denmark,00:09:57.257,Ball Receipt*,True,50.3,46.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e14017b6-3dab-42ea-b951-6cf8ab5c1560,1928,,,"[48.0, 63.0]",3795109,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,110,Denmark,776,['2555d74f-96b1-4fc9-bf20-3ee163abdb9b'],58,,,,,,,,,,,,,,,,Denmark,00:09:58.175,Ball Receipt*,,48.0,63.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c9bff3b-3cc6-4fdf-bd21-5f9b0b685cd6,1931,,,"[54.9, 77.1]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Right Wing Back,110,Denmark,776,['203f0b06-0585-4d7d-bda7-5705c48a3ac3'],0,,,,,,,,,,,,,,,,Denmark,00:10:00.045,Ball Receipt*,,54.9,77.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90d61f1e-dba0-4253-821b-f58905193b6e,1934,,,"[71.2, 52.9]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,110,Denmark,776,['0f0aa8fa-03fd-4f6c-b0e1-48e1503d82d5'],3,,,,,,,,,,,,,,,,Denmark,00:10:03.460,Ball Receipt*,,71.2,52.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fed0faad-8e8c-4c8b-acec-38a850277033,1938,,,"[91.2, 42.8]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Left Attacking Midfield,110,Denmark,776,['2bf5fe1b-1e2f-4b12-8c82-e85ac223b157'],5,,,,,,,,,,,,,,,,Denmark,00:10:05.301,Ball Receipt*,,91.2,42.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304e430e-3415-4f89-a787-82a962d6835c,1940,,,"[83.9, 33.9]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,110,Denmark,776,['0d4eb901-54b0-421d-bccb-2bf868ed0dc0'],7,,,,,,,,,,,,,,,,Denmark,00:10:07.074,Ball Receipt*,,83.9,33.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545e71dc-c885-444e-a1c2-d0ce26b0f320,1943,,,"[86.2, 44.2]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,110,Denmark,776,['05aca4a8-d32a-4d43-8e36-867513d6bbd1'],11,,,,,,,,,,,,,,,,Denmark,00:10:11.425,Ball Receipt*,,86.2,44.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cf240a8-ff78-4e6c-97e1-4a2f11faee4e,1946,,,"[82.7, 53.3]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,110,Denmark,776,['ca430bee-fc6c-46d3-93d2-8e9171a8ac5c'],14,,,,,,,,,,,,,,,,Denmark,00:10:14.394,Ball Receipt*,,82.7,53.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1bc329b-73e9-4f93-8eed-c3bd8d387019,1949,,,"[85.6, 38.2]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,110,Denmark,776,['52167322-1d6f-45cf-b152-7d452573b238'],16,,,,,,,,,,,,,,,,Denmark,00:10:16.331,Ball Receipt*,,85.6,38.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c68b8c3-25a1-46ba-a54a-825b791c7c13,1952,,,"[99.8, 6.4]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,110,Denmark,776,['4863ffd8-6cfe-46ac-a827-50d2c2b10c7b'],20,,,,,,,,,,,,,,,,Denmark,00:10:20.082,Ball Receipt*,,99.8,6.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01bbdae9-6ce9-433f-b4c1-51a7443f19a1,1955,,,"[87.1, 7.1]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,110,Denmark,776,['d8fc16a9-2bd7-4e7d-a0e8-4bdf015dc31c'],22,,,,,,,,,,,,,,,,Denmark,00:10:22.852,Ball Receipt*,,87.1,7.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472662db-67e5-4b3b-a1e0-2dde1f1b5a5c,1958,,,"[97.3, 1.1]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,110,Denmark,776,['9cd91bf5-c4ff-49f5-98e1-2de9317253b8'],26,,,,,,,,,,,,,,,,Denmark,00:10:26.332,Ball Receipt*,,97.3,1.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e49f27f-cea6-4493-b066-f3f258462ec3,1962,,,"[63.3, 18.0]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,110,Denmark,776,['8956d778-bdbd-4173-b082-3941079eff8c'],30,,,,,,,,,,,,,,,,Denmark,00:10:30.883,Ball Receipt*,,63.3,18.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f584e2-bbff-4659-8243-1b30e6076944,1964,,,"[72.2, 41.2]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,110,Denmark,776,['39717644-b8c7-47ff-81b9-b9f7adbc066c'],33,,,,,,,,,,,,,,,,Denmark,00:10:33.828,Ball Receipt*,,72.2,41.2,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48a3d1b4-9004-4070-b6f4-0df3a6436c16,1967,,,"[105.5, 36.9]",3795109,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,110,Denmark,776,['2b49d975-0395-44f8-bf25-10b56e3fa452'],38,,,,,,,,,,,,,,,,Denmark,00:10:38.400,Ball Receipt*,,105.5,36.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c79bb4ec-a1d3-44e0-a403-e907fcecb571,1975,,,"[87.0, 77.6]",3795109,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jens Stryger Larsen,5524.0,Right Wing Back,111,Denmark,776,['9f524050-0efe-42c5-906e-ccbd1a62c0fd'],25,,,,,,,,,,,,,,,,Denmark,00:11:25.570,Ball Receipt*,,87.0,77.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d4fd07f-8860-4264-b85f-d244a48ccb20,1977,,,"[71.8, 69.4]",3795109,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikkel Damsgaard,24443.0,Right Attacking Midfield,111,Denmark,776,['48f265ef-2cec-44bb-80a9-9f6bf5f466e1'],26,,,,,,,,,,,,,,,,Denmark,00:11:26.955,Ball Receipt*,,71.8,69.4,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c4b55fe-20cf-410b-8855-8d49c02da20d,1981,,,"[93.7, 32.0]",3795109,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kasper Dolberg,6302.0,Center Forward,111,Denmark,776,['b1e4f562-afaf-4aff-9fa7-6f3589e11a00'],30,,,,,,,,,,,,,,,,Denmark,00:11:30.649,Ball Receipt*,,93.7,32.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196acb54-d5a4-4102-9518-d08e825f1130,1988,,,"[62.8, 26.2]",3795109,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Left Midfield,112,Czech Republic,912,['2d79e767-de8f-46a1-b7b3-ae6474a6b0e1'],37,,,,,,,,,,,,,,,,Czech Republic,00:11:37.840,Ball Receipt*,,62.8,26.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9671dacf-72cf-4b6f-8f6a-bdf61eaad4f7,1992,,,"[69.6, 32.7]",3795109,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Left Center Forward,112,Czech Republic,912,['4d76fe39-860d-42f3-97ee-f3f3caa668b4'],38,,,,,,,,,,,,,,,,Czech Republic,00:11:38.752,Ball Receipt*,,69.6,32.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,047f223a-30ff-4125-9dde-9a420b5f140d,1995,,,"[85.5, 68.2]",3795109,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,112,Czech Republic,912,['f57d922b-ed43-4e74-aaad-1c82ebae2933'],43,,,,,,,,,,,,,,,,Czech Republic,00:11:43.214,Ball Receipt*,,85.5,68.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3862a3bf-8e57-41a5-8025-0981dc338ccf,1998,,,"[91.5, 59.4]",3795109,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Left Center Forward,112,Czech Republic,912,['b57e46fa-9baa-4645-bee9-6f5bb75a9e82'],45,,,,,,,,,,,,,,,,Czech Republic,00:11:45.351,Ball Receipt*,,91.5,59.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c24e31dc-1d6f-4b5b-8184-cfa3872ac8a3,2002,,,"[97.2, 42.9]",3795109,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Right Defensive Midfield,112,Czech Republic,912,['2075ad91-1e1b-4c86-86dd-1635fa74bcbf'],47,,,,,,,,,,,,,,,,Czech Republic,00:11:47.218,Ball Receipt*,,97.2,42.9,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72ebf0e6-574f-49d4-a676-0c5e1d586a2c,2005,,,"[102.1, 49.8]",3795109,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Left Center Forward,112,Czech Republic,912,['eedb4e81-8d0c-49cc-9d2a-fc070420f728'],52,,,,,,,,,,,,,,,,Czech Republic,00:11:52.251,Ball Receipt*,,102.1,49.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08ab2247-e7a6-4489-865b-1ea59c0b5d13,2009,,,"[31.7, 28.3]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,112,Czech Republic,912,['92e1ab8d-75de-4f45-b027-4a4b0f994cac'],8,,,,,,,,,,,,,,,,Denmark,00:12:08.975,Ball Receipt*,,31.7,28.3,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6847306-3437-42fb-bbff-1539493bef22,2012,,,"[63.8, 27.2]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,112,Czech Republic,912,['1773da13-3e7b-4dfe-b043-8e57c8743a1e'],12,,,,,,,,,,,,,,,,Denmark,00:12:12.240,Ball Receipt*,,63.8,27.2,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13c42226-fb58-42f1-a072-eb50b0543ef6,2016,,,"[97.5, 62.5]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Krmenčík,16037.0,Right Center Forward,112,Czech Republic,912,['925d2056-22fa-4bd7-840c-5928c9afa072'],19,,,,,,,,,,,,,,,,Czech Republic,00:12:19.174,Ball Receipt*,,97.5,62.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dcd6cd1-908d-4f29-9497-6653c1c43886,2020,,,"[56.5, 65.6]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Left Attacking Midfield,112,Czech Republic,912,['4d20b93f-15b2-4609-a3fb-aaad89c4033e'],30,,,,,,,,,,,,,,,,Denmark,00:12:30.600,Ball Receipt*,,56.5,65.6,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18a54099-71c2-41d8-822e-209a7dcc6554,2023,,,"[78.3, 45.5]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Right Attacking Midfield,112,Czech Republic,912,['29f4dd15-390b-452e-b6eb-0da1bb4469ff'],33,,,,,,,,,,,,,,,,Denmark,00:12:33.578,Ball Receipt*,,78.3,45.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12c870b9-1d32-4fed-9afd-38663c55f836,2025,,,"[11.1, 38.4]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,112,Czech Republic,912,['3788f40c-47d7-46ec-b8bd-0ae8772228d9'],36,,,,,,,,,,,,,,,,Czech Republic,00:12:36.099,Ball Receipt*,,11.1,38.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cb76fb9-a150-4e20-bff9-2a383d1c6383,2029,,,"[21.0, 54.2]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,112,Czech Republic,912,['f4ada36a-25c2-46db-b810-bd458b65864c'],38,,,,,,,,,,,,,,,,Czech Republic,00:12:38.581,Ball Receipt*,,21.0,54.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcf0450a-13ce-4fdd-8184-2a9b5d3cd181,2033,,,"[20.9, 27.3]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,112,Czech Republic,912,['edbc88c6-b684-4fc7-9295-6e2a1aaa2a6f'],41,,,,,,,,,,,,,,,,Czech Republic,00:12:41.105,Ball Receipt*,,20.9,27.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92456ae9-f944-4915-b0e6-ce1d93669e96,2036,,,"[45.4, 17.6]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Left Midfield,112,Czech Republic,912,['8d4411f8-1161-46f9-9700-883b181f8dcf'],44,,,,,,,,,,,,,,,,Czech Republic,00:12:44.138,Ball Receipt*,,45.4,17.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7aa1917-a168-499a-b020-c7d7f56ea8f5,2039,,,"[72.1, 5.9]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,112,Czech Republic,912,['a07396d1-a679-4f77-9e4e-28ca19347bb2'],49,,,,,,,,,,,,,,,,Czech Republic,00:12:49.055,Ball Receipt*,,72.1,5.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0f53919-b933-4053-83b8-8603f4ce0bba,2043,,,"[92.1, 9.7]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Left Midfield,112,Czech Republic,912,"['55b362fb-8951-4b01-a833-efb70359748c', '70404789-1fb6-4457-9edd-a8a04899950a']",52,,,,,,,,,,,,,,,,Czech Republic,00:12:52.094,Ball Receipt*,True,92.1,9.7,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358c7415-fed6-4d89-9f22-bc3122a2c58c,2046,,,"[104.9, 36.7]",3795109,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Krmenčík,16037.0,Right Center Forward,112,Czech Republic,912,['d24b6a50-e1f9-4d36-b628-8f67a52a17e9'],56,,,,,,,,,,,,,,,,Czech Republic,00:12:56.471,Ball Receipt*,,104.9,36.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f625a1-b78a-4fe1-9397-73fd8dca58ef,2050,,,"[28.5, 55.7]",3795109,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andreas Christensen,3959.0,Right Center Back,113,Denmark,776,['0adbe6f8-b29a-4ff6-bf58-f7929f6ee642'],4,,,,,,,,,,,,,,,,Denmark,00:13:04.227,Ball Receipt*,,28.5,55.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f73f9f8-3ba8-43ce-bfe4-f8cdbf73e9c5,2053,,,"[56.2, 72.2]",3795109,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Thomas Delaney,5527.0,Left Defensive Midfield,113,Denmark,776,['fdecc4e8-fdc3-4b46-99b5-e6c0298d67e8'],11,,,,,,,,,,,,,,,,Denmark,00:13:11.927,Ball Receipt*,,56.2,72.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936879ce-52c4-47ba-b3a4-88e507abf443,2056,,,"[63.8, 76.7]",3795109,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Martin Braithwaite Christensen,4447.0,Left Attacking Midfield,113,Denmark,776,['023efc36-6416-481a-8b92-00b9c9ff81e2'],14,,,,,,,,,,,,,,,,Denmark,00:13:14.944,Ball Receipt*,,63.8,76.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7611d9fc-996f-4906-a718-864c6a4fc746,2059,,,"[69.5, 60.5]",3795109,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kasper Dolberg,6302.0,Center Forward,113,Denmark,776,['d7d6580b-7f31-4c80-afd7-d0edc6b82ccd'],16,,,,,,,,,,,,,,,,Denmark,00:13:16.300,Ball Receipt*,,69.5,60.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ceb2cb7-9f0e-48ec-ac48-0c5dcd5d8445,2062,,,"[71.9, 76.5]",3795109,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Martin Braithwaite Christensen,4447.0,Left Attacking Midfield,113,Denmark,776,['e60e8001-97be-4336-850f-eb7a91d5a5f0'],18,,,,,,,,,,,,,,,,Denmark,00:13:18.671,Ball Receipt*,,71.9,76.5,,,,,
