50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,"[12.0, 20.9]",,,,,,,,,,,,0.878705,,,,,,,,,,,,,,80645bcc-0898-4287-b568-5805afce8054,747,,,"[12.9, 15.2]",3788752,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Attila Szalai,46376.0,Left Center Back,39,Hungary,916,"['9fcb2f2b-4297-4931-9538-e66d0a1d725c', 'ba452d6b-2583-4f77-aee3-977f863f2bb5']",6,,,,,,,,,,,,,,,Hungary,00:19:06.322,Carry,,12.9,15.2,,,,,
,,,,,,,"[6.8, 34.9]",,,,,,,,,,,,1.69622,,,,,,,,,,,,,,ca16282c-fbf3-4c3d-9164-30032b996585,750,,,"[3.5, 35.5]",3788752,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,39,Hungary,916,"['049ef7ff-b209-4f1f-a57b-253c4e1eb0f8', '06a38be8-64e5-4617-b9c5-e220af02233a', 'e34905e1-01dc-4f27-880c-8fb03ae3e3a1']",9,,,,,,,,,,,,,,,Hungary,00:19:09.078,Carry,True,3.5,35.5,,,,,
,,,,,,,"[42.2, 74.0]",,,,,,,,,,,,0.956948,,,,,,,,,,,,,,857789d0-f38a-422f-af9e-429a9dcf21d1,754,,,"[42.2, 74.0]",3788752,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gergő Lovrencsics,10794.0,Right Wing Back,39,Hungary,916,"['2bf2d7bb-4f44-451f-9366-117e8470f60b', '309fc1be-ff89-49f0-b47c-282a3fac2e37']",14,,,,,,,,,,,,,,,Hungary,00:19:14.137,Carry,,42.2,74.0,,,,,
,,,,,,,"[53.5, 64.7]",,,,,,,,,,,,0.250968,,,,,,,,,,,,,,f5fb0b96-7093-44c1-aedd-427715504765,758,,,"[53.5, 64.7]",3788752,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,László Kleinheisler,16502.0,Right Center Midfield,39,Hungary,916,"['2cea1bda-1433-423c-9185-6d5c2ac0588a', '7840d089-77d1-4e14-b9e7-560465742cb7', '7ee4ffbd-4083-4777-8ae7-ca65a2d5a421']",15,,,,,,,,,,,,,,,Hungary,00:19:15.995,Carry,True,53.5,64.7,,,,,
,,,,,,,"[87.2, 72.7]",,,,,,,,,,,,2.017138,,,,,,,,,,,,,,18533b2c-8b64-443a-92e8-3a1c1bf1363a,762,,,"[80.6, 69.1]",3788752,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roland Sallai,19316.0,Right Center Forward,39,Hungary,916,"['78d23113-b7ad-497e-898a-a662fcad2ea3', '875a3bcd-5b56-4b9e-bb8b-1f7e0171c552']",18,,,,,,,,,,,,,,,Hungary,00:19:18.146,Carry,,80.6,69.1,,,,,
,,,,,,,"[8.6, 4.9]",,,,,,,,,,,,0.930267,,,,,,,,,,,,,,09fae515-a4b3-4564-95ae-50d78a8ea8e9,770,,,"[8.6, 4.9]",3788752,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,40,Portugal,780,"['0758e940-a8c1-4b28-b30b-70b91f669a43', '0dacf911-d32a-4219-88ae-5ef927b254c7', '7b54688d-b9eb-4b0f-b3ec-59674c109080', 'd5b48a23-d58f-40cd-b71c-8f2022e2a88f']",24,,,,,,,,,,,,,,,Portugal,00:19:24.422,Carry,True,8.6,4.9,,,,,
,,,,,,,"[41.0, 30.2]",,,,,,,,,,,,4.60038,,,,,,,,,,,,,,860b7f94-70ee-4e07-b173-6f25c0bf5a3b,779,,,"[26.8, 21.1]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,41,Portugal,780,"['7cf7c106-b8c2-4346-9ff7-430e4b166f2e', 'b5b2d5ce-7cf5-4564-a570-0be665f41617']",1,,,,,,,,,,,,,,,Portugal,00:20:01.055,Carry,,26.8,21.1,,,,,
,,,,,,,"[56.8, 10.1]",,,,,,,,,,,,3.571793,,,,,,,,,,,,,,adf32c33-e791-4f19-8bb2-a1d890cdf920,782,,,"[49.4, 9.3]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,41,Portugal,780,"['616ebcb6-19b2-4cf5-ac80-893f1fcc2aef', 'a0714fa5-ea14-42d5-8905-685d56acd406']",7,,,,,,,,,,,,,,,Portugal,00:20:07.041,Carry,,49.4,9.3,,,,,
,,,,,,,"[2.6, 34.2]",,,,,,,,,,,,3.663867,,,,,,,,,,,,,,16772401-8fc4-4877-98fb-86fea9162740,786,,,"[4.6, 44.0]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,42,Hungary,916,"['17f56d13-0f9b-468d-b1f4-62d1748bc650', 'a9173015-f1b2-4548-8382-5d8cfae5d269']",15,,,,,,,,,,,,,,,Hungary,00:20:15.525,Carry,,4.6,44.0,,,,,
,,,,,,,"[18.1, 24.0]",,,,,,,,,,,,4.641207,,,,,,,,,,,,,,a46d682d-a3a3-419f-abce-aa099d257c4e,789,,,"[5.3, 23.4]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Szalai,46376.0,Left Center Back,42,Hungary,916,"['dd543593-adc9-4eaa-a6dd-6a9e42d1846d', 'f73410cc-672e-4e75-949f-124063912c48']",20,,,,,,,,,,,,,,,Hungary,00:20:20.688,Carry,,5.3,23.4,,,,,
,,,,,,,"[35.3, 37.2]",,,,,,,,,,,,0.040714,,,,,,,,,,,,,,6b24110c-1901-46c3-a303-b62143d95551,797,,,"[35.3, 36.6]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willi Orban,8509.0,Center Back,43,Hungary,916,"['79bd729b-a6bb-44ed-9382-59b40a3c418a', '88335b4c-cebc-40b8-b893-1d0e39836e1f', '8926c738-0883-4cb6-8763-5a8ec6d75163']",42,,,,,,,,,,,,,,,Hungary,00:20:42.188,Carry,True,35.3,36.6,,,,,
,,,,,,,"[55.0, 15.2]",,,,,,,,,,,,1.35058,,,,,,,,,,,,,,eb75602a-2833-4aec-854c-c83591778d19,800,,,"[56.0, 19.6]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,András Schäfer,42822.0,Left Center Midfield,43,Hungary,916,"['34efb4bb-c85f-4a5c-abb5-917e78e36cca', '975007cf-f2ef-446c-b515-ccbd120c2ec4', 'a9006679-d3ea-4fed-8a1b-41699badbb5f']",43,,,,,,,,,,,,,,,Hungary,00:20:43.632,Carry,True,56.0,19.6,,,,,
,,,,,,,"[53.0, 4.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,96725201-4c49-499d-9dcb-6d7348aba79c,804,,,"[53.0, 4.4]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Attila Fiola,11268.0,Left Wing Back,43,Hungary,916,"['65ca66fd-0ff3-4d4f-ac5a-e342ecbfcf7f', 'b48244cd-e397-4bcd-95b4-0cf25a71a506']",45,,,,,,,,,,,,,,,Hungary,00:20:45.768,Carry,,53.0,4.4,,,,,
,,,,,,,"[63.8, 23.1]",,,,,,,,,,,,1.093143,,,,,,,,,,,,,,b942c457-e4f0-45db-8d88-6a707bd8acb7,807,,,"[63.0, 20.7]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ádám Szalai,8407.0,Left Center Forward,43,Hungary,916,"['4050d2dd-f073-454f-bf49-248096215b61', '4cad0320-cd75-45d0-a218-01d116ea9f64', '80524c2c-bda7-425a-b9c5-d502df3ac393']",46,,,,,,,,,,,,,,,Hungary,00:20:46.990,Carry,True,63.0,20.7,,,,,
,,,,,,,"[78.6, 70.0]",,,,,,,,,,,,1.654098,,,,,,,,,,,,,,5788613a-edb0-4621-9176-f0f4235cdbfe,811,,,"[75.6, 73.5]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gergő Lovrencsics,10794.0,Right Wing Back,43,Hungary,916,"['2b002d04-4873-46b8-a92d-002fe742f89a', 'ab2caec3-59be-4e7d-9354-e37fc62a09ea']",51,,,,,,,,,,,,,,,Hungary,00:20:51.092,Carry,,75.6,73.5,,,,,
,,,,,,,"[86.9, 68.9]",,,,,,,,,,,,0.070479,,,,,,,,,,,,,,3fb0017b-2e48-4598-9371-ac99310b8c31,815,,,"[86.9, 68.9]",3788752,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Endre Botka,31887.0,Right Center Back,43,Hungary,916,"['673ea49e-7b2f-40fb-b140-882d2a80ffe7', '8fdb1568-dca1-4226-8d5e-cfc020377b40', 'edc5e322-a1f8-4535-bdfe-a46b2c3db12a']",54,,,,,,,,,,,,,,,Hungary,00:20:54.147,Carry,True,86.9,68.9,,,,,
,,,,,,,"[54.7, 19.8]",,,,,,,,,,,,1.048149,,,,,,,,,,,,,,567efba4-bbc7-4d19-ab36-a0a7d5b7518e,823,,,"[64.9, 17.6]",3788752,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,45,Portugal,780,"['2fc19f91-f1e8-4686-bd12-391a0ced210c', '58822d65-12ad-4784-9960-e4a32fda5efd']",37,,,,,,,,,,,,,,,Portugal,00:21:37.967,Carry,,64.9,17.6,,,,,
,,,,,,,"[43.3, 52.8]",,,,,,,,,,,,1.180312,,,,,,,,,,,,,,0372108a-03e0-4d2b-add5-873eea81397d,826,,,"[41.8, 49.8]",3788752,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,45,Portugal,780,"['4006f28f-693d-402a-b57a-510a28f0da1f', 'c3699bf9-75a7-446f-830a-693b3deb7e25']",41,,,,,,,,,,,,,,,Portugal,00:21:41.231,Carry,,41.8,49.8,,,,,
,,,,,,,"[65.9, 69.1]",,,,,,,,,,,,1.919939,,,,,,,,,,,,,,84bd57f4-79d0-4785-bb3f-d05689e38309,829,,,"[57.5, 64.4]",3788752,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,45,Portugal,780,"['3d0900c1-a955-4e32-ae52-3470ba4a50fd', '7abcf7ac-c3bc-417f-a604-5ab5b491c776']",44,,,,,,,,,,,,,,,Portugal,00:21:44.038,Carry,,57.5,64.4,,,,,
,,,,,,,"[77.9, 76.5]",,,,,,,,,,,,0.552402,,,,,,,,,,,,,,8f5c9c39-8b47-42f3-9a04-cb69a7906a5e,832,,,"[77.9, 76.5]",3788752,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,45,Portugal,780,"['229bff55-cace-455a-9f00-dc012d41dbf7', 'e7a1d6ac-b54d-4ed3-9b2e-b130746a3cb6']",47,,,,,,,,,,,,,,,Portugal,00:21:47.038,Carry,,77.9,76.5,,,,,
,,,,,,,"[116.3, 76.5]",,,,,,,,,,,,3.554653,,,,,,,,,,,,,,0a77438a-1612-4ddd-9efe-f005ae1c808c,835,,,"[101.0, 77.1]",3788752,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,William Silva de Carvalho,5214.0,Left Center Midfield,45,Portugal,780,"['98b3e357-fb47-45f9-a78e-87a8c1eefe2c', 'c5a3ae78-f98a-42b7-aea5-af3811e8b4c9', 'fa87653e-b5ef-4ca4-b03d-9f2e0144045f']",49,,,,,,,,,,,,,,,Portugal,00:21:49.920,Carry,True,101.0,77.1,,,,,
,,,,,,,"[72.8, 58.4]",,,,,,,,,,,,3.299138,,,,,,,,,,,,,,de7e24e2-bbf2-46f2-a843-513628125e81,851,,,"[75.9, 60.9]",3788752,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,46,Portugal,780,"['3dc834c9-a26d-4061-b85a-be1705fba00b', 'e6a7cb59-643c-4c72-a035-f2648ca6729f']",39,,,,,,,,,,,,,,,Portugal,00:22:39.867,Carry,,75.9,60.9,,,,,
,,,,,,,"[67.3, 41.8]",,,,,,,,,,,,2.973958,,,,,,,,,,,,,,55b8c9ba-e5fb-4d47-a16d-32957c709868,854,,,"[67.9, 41.8]",3788752,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,William Silva de Carvalho,5214.0,Left Center Midfield,46,Portugal,780,"['36be3a04-436a-4d44-8549-301448496646', 'f16e74f1-26cd-4383-8781-2287d3ff870a']",44,,,,,,,,,,,,,,,Portugal,00:22:44.376,Carry,,67.9,41.8,,,,,
,,,,,,,"[65.7, 66.6]",,,,,,,,,,,,0.773227,,,,,,,,,,,,,,2cf72ca6-1667-4259-8cc3-694802efb676,857,,,"[64.6, 67.1]",3788752,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,46,Portugal,780,"['64d4700f-c84e-4522-be95-025e3a228768', '6b3a7ae1-f13e-4c27-b8a4-507a24c497a6']",48,,,,,,,,,,,,,,,Portugal,00:22:48.872,Carry,,64.6,67.1,,,,,
,,,,,,,"[90.0, 76.2]",,,,,,,,,,,,1.551933,,,,,,,,,,,,,,d6c44f99-7e01-4294-81f8-c19d1a3bbbe8,860,,,"[82.8, 74.6]",3788752,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,46,Portugal,780,"['103ed5e7-5df7-40e5-b043-b0d83c030d74', '5109fae9-be54-4a2d-9e97-ab1ebf3849eb']",51,,,,,,,,,,,,,,,Portugal,00:22:51.195,Carry,,82.8,74.6,,,,,
,,,,,,,"[99.3, 74.9]",,,,,,,,,,,,1.80239,,,,,,,,,,,,,,b0613bde-c976-473e-b2d0-7d7475f6e148,863,,,"[98.8, 73.7]",3788752,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,46,Portugal,780,"['0f3e94d0-4d74-4dd3-968d-33c8d1419241', '331dcb74-24db-4422-b970-0d6ce8f7e28b', '496a00bd-a6f4-4f83-b1ca-4197f03f2dad']",53,,,,,,,,,,,,,,,Portugal,00:22:53.589,Carry,True,98.8,73.7,,,,,
,,,,,,,"[39.0, 4.4]",,,,,,,,,,,,2.096343,,,,,,,,,,,,,,b0719ac5-3b9f-4f6e-ad14-c335e8844b88,868,,,"[25.5, 5.2]",3788752,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,András Schäfer,42822.0,Left Center Midfield,47,Hungary,916,"['2216a8cd-ebb4-454f-a93c-62697c640e6e', '638e6457-176d-4ea4-99d8-876cd99de90d', '8b5893d6-3cc0-4fe0-8bc1-39072ed34bd1']",55,,,,,,,,,,,,,,,Hungary,00:22:55.836,Carry,True,25.5,5.2,,,,,
,,,,,,,"[3.5, 28.6]",,,,,,,,,,,,1.583561,,,,,,,,,,,,,,83c7bcfe-b8bd-48b7-99d9-f7a5ef727407,876,,,"[2.6, 25.8]",3788752,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,48,Hungary,916,"['497c2e07-7dd7-4800-ba3a-51b686ec4186', 'bbdbb86c-b671-4515-a4a2-6b94307a2c0a']",21,,,,,,,,,,,,,,,Hungary,00:23:21.963,Carry,,2.6,25.8,,,,,
,,,,,,,"[77.2, 4.9]",,,,,,,,,,,,2.306846,,,,,,,,,,,,,,eb3d5f5b-4011-4ad7-b07e-e9ccfe926201,881,,,"[77.2, 4.1]",3788752,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,49,Portugal,780,"['28532afa-6c1e-4f20-a9f0-7e3fb17786f1', 'cde7ff5b-d938-4669-a0b8-dd50917c3841']",28,,,,,,,,,,,,,,,Portugal,00:23:28.577,Carry,,77.2,4.1,,,,,
,,,,,,,"[63.2, 27.2]",,,,,,,,,,,,1.543873,,,,,,,,,,,,,,ad25083b-3851-420c-8edc-6470d5dc988c,884,,,"[63.7, 17.4]",3788752,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,49,Portugal,780,"['0b4d96bf-8e46-4d0c-bda4-8c56bd825349', '43f1f8ff-f8bb-4480-9e5e-26c2bfa2eae5']",32,,,,,,,,,,,,,,,Portugal,00:23:32.400,Carry,,63.7,17.4,,,,,
,,,,,,,"[55.3, 41.3]",,,,,,,,,,,,1.999789,,,,,,,,,,,,,,e59723c3-585a-4753-9ad7-3f39a5a99381,887,,,"[56.3, 38.3]",3788752,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,49,Portugal,780,"['043dc884-ae9b-411f-9fbe-da0f245aee9f', '8ccf24b3-497c-4a98-acbb-1c9f37ac41f1']",35,,,,,,,,,,,,,,,Portugal,00:23:35.364,Carry,,56.3,38.3,,,,,
,,,,,,,"[62.9, 26.1]",,,,,,,,,,,,0.932343,,,,,,,,,,,,,,6bc7e976-9591-4ffd-917b-47e8e857850b,890,,,"[59.0, 28.0]",3788752,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,49,Portugal,780,"['9d75905f-113b-49ea-a86a-f3cea017e825', 'b82b5c90-31bd-4e53-8495-ec66ed8dd2b2']",38,,,,,,,,,,,,,,,Portugal,00:23:38.377,Carry,,59.0,28.0,,,,,
,,,,,,,"[76.4, 16.7]",,,,,,,,,,,,2.011782,,,,,,,,,,,,,,20f36b4b-cf84-4ca7-97a4-e221bd106ec5,893,,,"[72.3, 19.2]",3788752,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,49,Portugal,780,"['096d1ce7-3f6b-4141-9101-29688b321be0', '9b2ca762-6451-4f63-b1d3-f0cde21a95e1']",40,,,,,,,,,,,,,,,Portugal,00:23:40.472,Carry,,72.3,19.2,,,,,
,,,,,,,"[86.6, 14.9]",,,,,,,,,,,,0.314719,,,,,,,,,,,,,,2347966d-fd4b-41fd-a97f-6c3340ea99c1,897,,,"[86.3, 14.9]",3788752,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Wing,49,Portugal,780,"['23051ec8-c543-4dfe-85b5-903bc5776025', 'd3182c5f-cb6a-4b8a-9f7a-442c798684e0', 'f663a209-7b72-449d-9c74-b9b22452b921']",43,,,,,,,,,,,,,,,Portugal,00:23:43.354,Carry,True,86.3,14.9,,,,,
,,,,,,,"[104.5, 9.0]",,,,,,,,,,,,3.595558,,,,,,,,,,,,,,31ba4b73-52d0-4879-92e7-d6327335c9bf,900,,,"[86.6, 14.9]",3788752,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Wing,49,Portugal,780,"['23051ec8-c543-4dfe-85b5-903bc5776025', '54a4b117-a1bb-4bde-8830-bf42f72cf6a3', 'b9ff44ec-5ca4-47c7-862c-3d811d75031d', 'f663a209-7b72-449d-9c74-b9b22452b921']",43,,,,,,,,,,,,,,,Portugal,00:23:43.669,Carry,True,86.6,14.9,,,,,
,,,,,,,"[37.3, 23.4]",,,,,,,,,,,,1.487977,,,,,,,,,,,,,,f79a194a-f0a0-44bc-819d-db3fcdbd1dc6,911,,,"[38.5, 24.3]",3788752,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Nagy,7162.0,Center Defensive Midfield,50,Hungary,916,"['4dfeae1f-9330-4d84-8612-37a96c6b6829', 'bc9b9046-2e6f-4857-8874-8c58d0ae4c6b']",21,,,,,,,,,,,,,,,Hungary,00:24:21.587,Carry,,38.5,24.3,,,,,
,,,,,,,"[28.5, 12.1]",,,,,,,,,,,,0.909886,,,,,,,,,,,,,,638278ac-dfcb-47b3-a684-23662073b59a,914,,,"[28.5, 12.1]",3788752,24,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Attila Szalai,46376.0,Left Center Back,50,Hungary,916,"['50a4188b-e14a-4983-b7e3-fda091b52799', '91346c79-18dd-4b17-95d9-afa994814754']",24,,,,,,,,,,,,,,,Hungary,00:24:24.486,Carry,,28.5,12.1,,,,,
,,,,,,,"[64.9, 58.3]",,,,,,,,,,,,3.229229,,,,,,,,,,,,,,cf01a2cc-65e9-494e-81d5-153bacc65fc2,922,,,"[70.1, 72.2]",3788752,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,51,Portugal,780,"['05dd7640-de43-4870-81e1-84ba3afdfdf3', '1fa181cc-428c-4e3e-8582-50f0057258ac', 'f8e52d3d-c9cc-41f5-af1b-f28e4687966c']",32,,,,,,,,,,,,,,,Portugal,00:24:32.867,Carry,True,70.1,72.2,,,,,
,,,,,,,"[43.7, 50.1]",,,,,,,,,,,,1.229092,,,,,,,,,,,,,,74e6f7dc-bae4-47c6-96af-cb989d1f1bb3,925,,,"[43.4, 55.8]",3788752,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,51,Portugal,780,"['3044fd4a-6079-4486-8eb9-c1d492ffcff1', 'ee074244-dda7-4055-b9a2-5eacd1ca9d67']",37,,,,,,,,,,,,,,,Portugal,00:24:37.718,Carry,,43.4,55.8,,,,,
,,,,,,,"[56.3, 41.5]",,,,,,,,,,,,5.212827,,,,,,,,,,,,,,b21de641-8bac-4533-85cf-e40a009e0d0c,928,,,"[49.7, 24.5]",3788752,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,William Silva de Carvalho,5214.0,Left Center Midfield,51,Portugal,780,"['3a6dd6be-47e2-490a-b973-c83d17302228', '817afc09-d484-47f1-ba35-a4add231c7ab']",40,,,,,,,,,,,,,,,Portugal,00:24:40.720,Carry,,49.7,24.5,,,,,
,,,,,,,"[70.6, 10.7]",,,,,,,,,,,,1.584382,,,,,,,,,,,,,,5905f1bc-1b9f-4eef-a535-86adb5fd05ea,933,,,"[69.0, 9.3]",3788752,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,51,Portugal,780,"['6c77919e-3e6b-4bc0-a791-f618c365f808', 'd510f9fb-1774-49e7-a657-0aee886dead9']",49,,,,,,,,,,,,,,,Portugal,00:24:49.949,Carry,,69.0,9.3,,,,,
,,,,,,,"[56.8, 22.3]",,,,,,,,,,,,0.824425,,,,,,,,,,,,,,2d04e283-e1c9-49f6-ac0b-32ebdb54a66a,936,,,"[55.0, 22.3]",3788752,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,51,Portugal,780,"['48fedf4b-6e24-4d54-a5ad-ea7fd1da716d', '5fbb1be3-107a-49f0-a8f0-65d381575103']",52,,,,,,,,,,,,,,,Portugal,00:24:52.682,Carry,,55.0,22.3,,,,,
,,,,,,,"[56.8, 39.8]",,,,,,,,,,,,2.0055,,,,,,,,,,,,,,09cb6b3c-31f8-431b-adb8-2cea820c1927,939,,,"[55.5, 31.4]",3788752,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,51,Portugal,780,"['480e20b9-ab6e-4665-a2b1-c947cafd4fce', 'c4c6fe7b-c74c-4a4e-9e67-ff8105da8d23']",54,,,,,,,,,,,,,,,Portugal,00:24:54.433,Carry,,55.5,31.4,,,,,
,,,,,,,"[69.8, 74.0]",,,,,,,,,,,,2.819099,,,,,,,,,,,,,,a6135ce1-3102-4f43-a54e-4136dc90fd75,942,,,"[64.4, 73.0]",3788752,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,51,Portugal,780,"['26a30365-975e-4c0b-aa16-926b35dac915', '294530b8-1130-4a42-a1cc-800764f79f06']",58,,,,,,,,,,,,,,,Portugal,00:24:58.336,Carry,,64.4,73.0,,,,,
,,,,,,,"[42.6, 30.0]",,,,,,,,,,,,2.465072,,,,,,,,,,,,,,db76da6e-7f4e-44df-8f36-29d68c9fc6dc,946,,,"[26.3, 30.9]",3788752,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Endre Botka,31887.0,Right Center Back,52,Hungary,916,"['5649ace7-d9e1-4b4d-b8ba-35d41f8377a9', '70810a31-b9a4-4b1e-957b-5208893f4261', '710f3609-036d-4ce6-aa31-2d7312204ddc']",3,,,,,,,,,,,,,,,Hungary,00:25:03.172,Carry,True,26.3,30.9,,,,,
,,,,,,,"[33.8, 30.3]",,,,,,,,,,,,2.891705,,,,,,,,,,,,,,c5d8dd3a-2a63-4272-88c1-a7c3d4c39df1,956,,,"[27.7, 20.7]",3788752,25,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Attila Szalai,46376.0,Left Center Back,53,Hungary,916,"['65ad3d8c-d2cd-458d-8cf7-a9feddf17bc5', 'fb30fd29-ef8e-4869-92c5-9dfe2d1e09ac']",28,,,,,,,,,,,,,,,Hungary,00:25:28.655,Carry,,27.7,20.7,,,,,
,,,,,,,"[32.6, 54.0]",,,,,,,,,,,,0.772808,,,,,,,,,,,,,,f652dee9-965b-4912-8ef7-b0899806f4f9,959,,,"[32.1, 53.8]",3788752,25,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Endre Botka,31887.0,Right Center Back,53,Hungary,916,"['415e4640-45ad-4e05-abf0-90ff59656250', '50943da2-ebce-4bfa-bd17-b79ceffddf49']",32,,,,,,,,,,,,,,,Hungary,00:25:32.999,Carry,,32.1,53.8,,,,,
