50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,91c7a3b7-6203-4e0e-aab6-fa7ebe1da432,1,,,,3788771,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 29163, 'name': 'Josip Juranović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 5468, 'name': 'Domagoj Vida'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 25}, {'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 11}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 3441, 'name': 'Nikola Vlašić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 13}, {'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 4}, {'player': {'id': 7693, 'name': 'Bruno Petković'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Croatia,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,67f76214-f820-4b3f-88b3-42d011b41048,2,,,,3788771,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 9645, 'name': 'David Marshall'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3620, 'name': 'Scott McTominay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 9481, 'name': 'Grant Hanley'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 10540, 'name': 'Kieran Tierney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 9048, 'name': 'Stephen O""Donnell'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 3655, 'name': 'Andrew Robertson'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 10534, 'name': 'Callum McGregor'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 9974, 'name': 'John McGinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 29571, 'name': 'Lyndon Dykes'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 9466, 'name': 'Che Adams'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Scotland,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7e169a84-b8ce-4310-932a-4678b3e665c1,3,,,,3788771,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['41f1a68c-f39f-4162-88f7-cd72bef37626'],0,,,,,,,,,,,,,,,Croatia,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41f1a68c-f39f-4162-88f7-cd72bef37626,4,,,,3788771,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['7e169a84-b8ce-4310-932a-4678b3e665c1'],0,,,,,,,,,,,,,,,Scotland,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c43dd81c-2e51-441b-ae1b-26c130565a44,1995,,,,3788771,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,97,Croatia,785,['ac9e1e21-62a5-4a21-b298-f8d241ac9877'],0,,,,,,,,,,,,,,,Scotland,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ac9e1e21-62a5-4a21-b298-f8d241ac9877,1996,,,,3788771,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,97,Croatia,785,['c43dd81c-2e51-441b-ae1b-26c130565a44'],0,,,,,,,,,,,,,,,Croatia,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,1.501014,,,,,,,,,,,,,d1cc0d3d-0f79-4ebf-b3eb-5d5ac75b31c7,5,,,"[61.0, 40.1]",3788771,0,,,,,2.922015,,Right Foot,,,"[37.7, 45.3]",,Ground Pass,,23.873207,,,,Kieran Tierney,,,,,Kick Off,1,From Kick Off,Stuart Armstrong,10285.0,Left Center Midfield,2,Scotland,942,['8ea30c9e-fd7c-4f8a-99b0-4291bd34eb5f'],0,,,,,,,,,,,,,,,Scotland,00:00:00.679,Pass,,61.0,40.1,37.7,45.3,,,
,,,,,,,,,,,,,,,,3.692364,,,,,,,,,,,,,d6bef8a7-054c-49aa-a53b-416656743783,8,,,"[41.2, 43.0]",3788771,0,,,,,0.4121537,,Left Foot,,,"[102.5, 69.8]",,High Pass,,66.90239,,,,"Stephen O""Donnell",,,,,,1,From Kick Off,Kieran Tierney,10540.0,Left Center Back,2,Scotland,942,['6eff5576-cbff-41b1-8ab7-561c5d5ac288'],3,,,,,,,,,,,,,,,Scotland,00:00:03.388,Pass,,41.2,43.0,102.5,69.8,,,
,,,,,,,,,,,,,,,,0.116958,,,,,,,,,,,,,b1ab2848-c3b2-4230-853e-23bc6aca731b,12,,,"[116.8, 76.4]",3788771,0,,,,,-0.94200003,,Right Foot,,,"[117.6, 75.3]",,Low Pass,,1.360147,,Incomplete,,Che Adams,,,,,,1,From Kick Off,"Stephen O""Donnell",9048.0,Right Wing Back,2,Scotland,942,"['2b78c6fc-4cba-4ec8-8fe7-9469b8c98eb7', '4208f16f-c43b-48bf-84df-5edbecbee757', '4ffb8a58-af83-498b-8116-b0d2f1c3071b']",9,,,,,,,,,,,,,,,Scotland,00:00:09.886,Pass,True,116.8,76.4,117.6,75.3,,,
,,,,,,,,,,,,,,,,1.302541,,,,,,,,,,,,,be3b1182-bac3-4eae-824d-85488e9fc7e6,15,,,"[120.0, 80.0]",3788771,0,,,,,-1.6575347,,Left Foot,,,"[117.2, 47.8]",,High Pass,True,32.32151,,Incomplete,,,,,Inswinging,,Corner,1,From Corner,Andrew Robertson,3655.0,Left Wing Back,3,Scotland,942,['79be112d-21eb-4ef6-8b7e-b34a39491a61'],37,,,,,,,,,,,,,,,Scotland,00:00:37.672,Pass,,120.0,80.0,117.2,47.8,,,
,,,,,,,,,,,,,,,,1.647984,,,,,,,,,,,,,df2a12d3-edcc-4ad7-84c2-bd22489e1f46,17,,,"[120.0, 80.0]",3788771,0,,,,,-1.6633149,,Left Foot,,,"[116.4, 41.2]",,High Pass,True,38.966652,,Incomplete,,,,,Inswinging,,Corner,1,From Corner,Andrew Robertson,3655.0,Left Wing Back,4,Scotland,942,['fc1c0efb-ee15-415d-a0aa-850006fa4e37'],57,,,,,,,,,,,,,,,Scotland,00:00:57.973,Pass,,120.0,80.0,116.4,41.2,,,
,,,,,,,,,,,,,,,,1.763816,,,,,,,,,,,,,ac88e717-c907-425b-9ee2-927a26e32ede,19,,,"[102.4, 80.0]",3788771,1,,,,,-1.4217395,,,,,"[106.8, 50.7]",,High Pass,,29.628534,,Incomplete,,Stuart Armstrong,,,,,Throw-in,1,From Throw In,"Stephen O""Donnell",9048.0,Right Wing Back,5,Scotland,942,"['372915da-acde-42ed-a457-c726f164ccce', 'bccdee52-aeb1-4452-9b85-942b3c51831a']",24,,,,,,,,,,,,,,,Scotland,00:01:24.979,Pass,,102.4,80.0,106.8,50.7,,,
,,,,,,,,,,,,,,,,0.843191,,,,,,,,,,,,,56683fe8-2354-475c-89b7-b5e793446a23,22,,,"[89.9, 55.6]",3788771,1,,,,,0.3468349,,Head,,,"[98.2, 58.6]",,Low Pass,,8.825531,,Incomplete,,John McGinn,,,,,Recovery,1,From Throw In,Kieran Tierney,10540.0,Left Center Back,5,Scotland,942,"['6c3a913b-432d-4c1e-8a71-72bcdb234351', '6c69fa24-367f-47a3-a09b-1d7f570b8cf7']",29,,,,,,,,,,,,,,,Scotland,00:01:29.210,Pass,,89.9,55.6,98.2,58.6,,,
,,,,,,,,,,,,,,,,1.888031,,,,,,,,,,,,,ff4bab31-16a5-4f8f-8655-da018995772e,27,,,"[25.0, 50.7]",3788771,1,,,,,-2.7285347,,Right Foot,,,"[8.8, 43.6]",,Ground Pass,,17.687567,,,,David Marshall,,,,,,1,From Throw In,Grant Hanley,9481.0,Center Back,5,Scotland,942,['889ced11-45ce-4897-bc41-141a93222732'],37,,,,,,,,,,,,,,,Scotland,00:01:37.303,Pass,,25.0,50.7,8.8,43.6,,,
,,,,,,,,,,,,,,,,1.277846,,,,,,,,,,,,,6884f036-eae4-47be-8eb6-6dd118fd6ed4,30,,,"[8.8, 43.2]",3788771,1,,,,,0.1095078,,Right Foot,,,"[27.9, 45.3]",,Ground Pass,,19.215097,,,,Callum McGregor,,,,,,1,From Throw In,David Marshall,9645.0,Goalkeeper,5,Scotland,942,['cda6b66a-e67a-42cb-97a8-5251e112edf0'],40,,,,,,,,,,,,,,,Scotland,00:01:40.575,Pass,,8.8,43.2,27.9,45.3,,,
,,,,,,,,,,,,,,,,0.913933,,,,,,,,,,,,,fe4f955e-1c49-4b68-8745-b701b87bef74,34,,,"[56.0, 58.5]",3788771,1,,,,,1.5128901,,Left Foot,,,"[56.8, 72.3]",,Ground Pass,,13.823169,,,,John McGinn,,,,,,1,From Throw In,Callum McGregor,10534.0,Center Defensive Midfield,5,Scotland,942,"['336ef177-e3a9-4879-8211-7c272cb9ef93', '821ef701-4fe3-471f-a21c-51479aff9982']",47,,,,,,,,,,,,,,,Scotland,00:01:47.185,Pass,True,56.0,58.5,56.8,72.3,,,
,,,,,,,,,,,,,,,,3.172247,,,,,,,,,,,,,eaf7b558-346a-4dbe-987e-6fac5abbda94,39,,,"[69.7, 76.1]",3788771,1,,,,,-0.37533623,,Right Foot,,,"[109.8, 60.3]",,High Pass,,43.100464,,Incomplete,,"Stephen O""Donnell",,,,,,1,From Throw In,John McGinn,9974.0,Right Center Midfield,5,Scotland,942,"['47357635-d73e-408e-92df-d6a6fee3790a', '87cba2d8-a7bf-4b09-a190-06115f2251f4', 'b65f36d3-135a-4916-86db-f8d82897f717']",50,,,,,,,,,,,,,,,Scotland,00:01:50.434,Pass,True,69.7,76.1,109.8,60.3,,,
,,,,,,,,,,,,,,,,1.243569,,,,,,,,,,,,,de37bdaf-11b1-4d5c-98f3-613ed1a03918,44,,,"[2.4, 12.4]",3788771,1,,,,,-1.041043,,Left Foot,,,"[8.9, 1.3]",,Ground Pass,,12.863126,,Incomplete,,Joško Gvardiol,,,,,,1,Regular Play,Domagoj Vida,5468.0,Left Center Back,6,Croatia,785,"['46a0be51-f77c-4344-ab02-01f38688ba2c', 'cc07cbf2-7aa5-41df-b38e-dce14fd1640c']",55,,,,,,,,,,,,,,,Croatia,00:01:55.139,Pass,,2.4,12.4,8.9,1.3,,,
,,,,,,,,,,,,,,,,1.271681,,,,,,,,,,,,,976cb0a7-93c8-4dab-ab10-4a8409c8333a,47,,,"[6.0, 36.0]",3788771,2,,True,,,-1.6831037,,Right Foot,,,"[4.5, 22.7]",,Ground Pass,,13.384319,,,,Domagoj Vida,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,7,Croatia,785,['ec131513-a7ca-4809-ba43-37c5339c6dc7'],18,,,,,,,,,,,,,,,Croatia,00:02:18.499,Pass,,6.0,36.0,4.5,22.7,,,
,,,,,,,,,,,,,,,,1.390136,,,,,,,,,,,,,8030ef0d-cdf0-4fce-a2e0-92fc97fb8f6a,49,,,"[8.5, 20.6]",3788771,2,,,,,-1.192959,,Right Foot,,,"[16.2, 1.2]",,Ground Pass,,20.87223,,,,Joško Gvardiol,,,,,,1,From Goal Kick,Domagoj Vida,5468.0,Left Center Back,7,Croatia,785,['4fef810d-091e-4618-9f62-4cb3eb084722'],21,,,,,,,,,,,,,,,Croatia,00:02:21.427,Pass,,8.5,20.6,16.2,1.2,,,
,,,,,,,,,,,,,,,,0.922407,,,,,,,,,,,,,8370deec-3ed8-4557-9e99-2f6939d4024c,52,,,"[21.1, 3.5]",3788771,2,,,,,-0.07469073,,Left Foot,,,"[35.8, 2.4]",,Ground Pass,,14.741099,,,,Ivan Perišić,,,,,,1,From Goal Kick,Joško Gvardiol,33018.0,Left Back,7,Croatia,785,['8dc3ea10-0557-4f75-893f-6f228adad35d'],23,,,,,,,,,,,,,,,Croatia,00:02:23.430,Pass,,21.1,3.5,35.8,2.4,,,
,,,,,,,,,,,,,,,,2.45676,,,,,,,,,,,,,7b431738-4794-4b81-98e2-a9adc903add9,55,,,"[36.0, 6.0]",3788771,2,,,,,1.4540727,,Right Foot,,,"[41.3, 51.2]",,High Pass,,45.50967,,,,Josip Juranović,,True,,,,1,From Goal Kick,Ivan Perišić,5474.0,Left Wing,7,Croatia,785,['b5c6185b-d46c-41ac-933f-1fec8f7518ee'],26,,,,,,,,,,,,,,,Croatia,00:02:26.356,Pass,,36.0,6.0,41.3,51.2,,,
,,,,,,,,,,,,,,,,1.155592,,,,,,,,,,,,,bb04ea16-d7d4-44ed-bde5-63bb91183c28,61,,,"[45.1, 46.4]",3788771,2,,True,,,2.3013046,,Right Foot,,,"[40.8, 51.2]",,Ground Pass,,6.4443774,,,,Dejan Lovren,,,,,Free Kick,1,From Free Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['58bf771e-1ca3-40c8-9093-b71172befaf9'],44,,,,,,,,,,,,,,,Croatia,00:02:44.783,Pass,,45.1,46.4,40.8,51.2,,,
,,,,,,,,,,,,,,,,1.420666,,,,,,,,,,,,,e84a2582-ff30-4f0b-b4f9-dd2d0b142e5a,63,,,"[40.1, 48.1]",3788771,2,,,,,-1.6760398,,Right Foot,,,"[37.1, 19.7]",,Ground Pass,,28.558012,,,,Domagoj Vida,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,8,Croatia,785,['bba88ef1-329a-4fc8-a1a7-98f3c237ec82'],46,,,,,,,,,,,,,,,Croatia,00:02:46.281,Pass,,40.1,48.1,37.1,19.7,,,
,,,,,,,,,,,,,,,,1.390281,,,,,,,,,,,,,bd9291ae-2a6a-4545-a6de-1d470f32eaf1,66,,,"[41.7, 18.1]",3788771,2,,,,,-0.83939964,,Right Foot,,,"[55.7, 2.5]",,Ground Pass,,20.960917,,,,Joško Gvardiol,,,,,,1,From Free Kick,Domagoj Vida,5468.0,Left Center Back,8,Croatia,785,['ee43512f-8b23-4189-af1e-d6c5392817ed'],48,,,,,,,,,,,,,,,Croatia,00:02:48.469,Pass,,41.7,18.1,55.7,2.5,,,
,,,,,,,,,,,,,,,,0.890024,,,,,,,,,,,,,8704385b-bd00-45af-856c-56cea5199cd5,69,,,"[57.4, 2.7]",3788771,2,,,,,1.803163,,Left Foot,,,"[54.3, 15.8]",,Ground Pass,,13.461798,,,,Marcelo Brozović,,,,,,1,From Free Kick,Joško Gvardiol,33018.0,Left Back,8,Croatia,785,['4002fec1-43a8-473e-aa84-3e821928af96'],51,,,,,,,,,,,,,,,Croatia,00:02:51.899,Pass,,57.4,2.7,54.3,15.8,,,
,,,,,,,,,,,,,,,,2.006098,,,,,,,,,,,,,d4416310-b4c6-4ee1-9946-be9841ded183,72,,,"[49.5, 19.7]",3788771,2,,,,,1.3173988,,Right Foot,,,"[62.5, 69.9]",,High Pass,,51.855953,,,,Josip Juranović,,True,,,,1,From Free Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['ec110829-3b95-4513-b37c-8f114c0c2f2b'],54,,,,,,,,,,,,,,,Croatia,00:02:54.389,Pass,,49.5,19.7,62.5,69.9,,,
,,,,,,,,,,,,,,,,1.336115,,,,,,,,,,,,,557cdb73-5fb7-43ef-8472-d62abd4bea70,75,,,"[83.5, 65.7]",3788771,3,,,,,-0.5907126,,Right Foot,,,"[100.5, 54.3]",,High Pass,,20.468512,,,,Luka Modrić,,,,,,1,From Free Kick,Josip Juranović,29163.0,Right Back,8,Croatia,785,['2fb0f5f3-7040-43d2-b844-e38696eb8981'],2,,,,,,,,,,,,,,,Croatia,00:03:02.315,Pass,,83.5,65.7,100.5,54.3,,,
,,,,,,,,,,,,,,,,0.922238,,,,,,,,,,,,,e9f155f9-def6-4f52-a378-f07be61bc54c,79,,,"[103.8, 56.2]",3788771,3,,,,,1.4149281,,Right Foot,,,"[106.0, 70.2]",,Ground Pass,,14.1718025,,,,Nikola Vlašić,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,8,Croatia,785,['3268f5d4-1780-49c1-a07c-2722b2c98464'],4,,,,,,,,,,,,,,,Croatia,00:03:04.410,Pass,,103.8,56.2,106.0,70.2,,,
,,,,,,,,,,,,,,,,1.14697,,,,,,,,,,,,,b2aadd81-cc43-46bf-89bf-e158e18c7e40,82,,,"[106.0, 73.6]",3788771,3,,,,,-2.4924016,,Right Foot,,,"[94.8, 65.1]",,Ground Pass,,14.060227,,,,Josip Juranović,,,,,,1,From Free Kick,Nikola Vlašić,3441.0,Right Wing,8,Croatia,785,['5f7ea3a7-2bf6-4bcf-8f6e-bf91a7dc7962'],7,,,,,,,,,,,,,,,Croatia,00:03:07.357,Pass,,106.0,73.6,94.8,65.1,,,
,,,,,,,,,,,,,,,,0.955247,,,,,,,,,,,,,08069b58-5ed4-441e-92be-946e5f981a53,85,,,"[94.4, 65.7]",3788771,3,,,,,0.6143123,,Left Foot,,,"[105.6, 73.6]",,Ground Pass,,13.705838,,,,Nikola Vlašić,,,,,,1,From Free Kick,Josip Juranović,29163.0,Right Back,8,Croatia,785,['21768f17-286f-4c8a-beeb-5296d3970856'],9,,,,,,,,,,,,,,,Croatia,00:03:09.557,Pass,,94.4,65.7,105.6,73.6,,,
,,,,,,,,,,,,,,,,0.572966,,,,,,,,,,,,,7e4148e4-fdf0-41ee-9209-3718c670b597,88,,,"[98.6, 70.8]",3788771,3,,,,,-1.5707964,,Left Foot,,,"[98.6, 60.4]",,Ground Pass,,10.4,,,,Luka Modrić,,,,,,1,From Free Kick,Nikola Vlašić,3441.0,Right Wing,8,Croatia,785,['b959ff24-dba4-44fb-8014-ad71faeea566'],12,,,,,,,,,,,,,,,Croatia,00:03:12.535,Pass,,98.6,70.8,98.6,60.4,,,
,,,,,,,,,,,,,,,,0.7765,,,,,,,,,,,,,eda48a4a-79cb-474c-a8a2-0fd2b43321a3,91,,,"[98.6, 60.4]",3788771,3,,,,,1.7446976,,Right Foot,,,"[97.3, 67.8]",,Ground Pass,,7.5133214,,,,Nikola Vlašić,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,8,Croatia,785,['452d98aa-3187-4609-aa24-3d2fddcd6b41'],13,,,,,,,,,,,,,,,Croatia,00:03:13.228,Pass,,98.6,60.4,97.3,67.8,,,
,,,,,,,,,,,,,,,,1.539972,,,,,,,,,,,,,c78e692b-76a6-43a7-b0da-0b6c3b2ee18f,94,,,"[97.8, 62.6]",3788771,3,,,,,-0.85425466,,Right Foot,True,,"[111.3, 47.1]",,High Pass,,20.554804,,Incomplete,,Bruno Petković,,,,,,1,From Free Kick,Nikola Vlašić,3441.0,Right Wing,8,Croatia,785,"['89617f0d-f8d9-4247-9a5d-b2be8c04e3c0', 'dcfd4b54-8d38-4a4a-8256-610118de0691']",15,,,,,,,,,,,,,,,Croatia,00:03:15.505,Pass,,97.8,62.6,111.3,47.1,,,
,,,,,,,,,,,,,,,,0.385809,,,,,,,,,,,,,dcfd4b54-8d38-4a4a-8256-610118de0691,97,,,"[8.8, 33.0]",3788771,3,,,,True,-1.439969,,,,,"[9.3, 29.2]",,Low Pass,,3.8327537,,,,Kieran Tierney,,,,,Recovery,1,From Free Kick,Grant Hanley,9481.0,Center Back,8,Croatia,785,"['6188f030-5ed9-4fa1-abf5-ca19e064911b', '67a75811-d319-4d59-8da5-6219adf7eef8', 'c78e692b-76a6-43a7-b0da-0b6c3b2ee18f']",17,,,,,,,,,,,,,,,Scotland,00:03:17.045,Pass,True,8.8,33.0,9.3,29.2,,,
,,,,,,,,,,,,,,,,1.887511,,,,,,,,,,,,,56ba0c87-dea4-4c33-b8ea-72244504eeae,100,,,"[8.9, 29.2]",3788771,3,,,,,-1.5707964,,Left Foot,,,"[8.9, 0.2]",,High Pass,,29.0,,Out,,,,,,,,1,From Free Kick,Kieran Tierney,10540.0,Left Center Back,8,Croatia,785,,17,,,,,,,,,,,,,,,Scotland,00:03:17.882,Pass,,8.9,29.2,8.9,0.2,,,
,,,,,,,,,,,,,,,,0.75547,,,,,,,,,,,,,3a5ded50-6eb5-4e4b-86d7-898a02e0ff99,101,,,"[98.6, 80.0]",3788771,3,,,,,-2.0208702,,,,,"[94.3, 71.1]",,Low Pass,,9.884331,,,,Luka Modrić,,,,,Throw-in,1,From Throw In,Josip Juranović,29163.0,Right Back,9,Croatia,785,['32162b01-b842-404a-aef2-f09040af16db'],31,,,,,,,,,,,,,,,Croatia,00:03:31.322,Pass,,98.6,80.0,94.3,71.1,,,
,,,,,,,,,,,,,,,,0.742771,,,,,,,,,,,,,9f78f4ab-547a-452e-9feb-5b961d3c9e34,105,,,"[94.4, 72.0]",3788771,3,,,,,0.8076167,,Right Foot,,,"[98.8, 76.6]",,Ground Pass,,6.3655324,,,,Josip Juranović,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,9,Croatia,785,['0a6d9311-c233-4d2b-a546-da427dd343c9'],32,,,,,,,,,,,,,,,Croatia,00:03:32.157,Pass,,94.4,72.0,98.8,76.6,,,
,,,,,,,,,,,,,,,,1.148201,,,,,,,,,,,,,c718d082-7fca-498b-9615-15fd16085ea6,109,,,"[105.6, 76.2]",3788771,3,,,,,-1.3524679,,Right Foot,True,,"[112.5, 45.1]",,High Pass,,31.85624,,Pass Offside,,Bruno Petković,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,9,Croatia,785,"['06c84bd2-5d0e-4268-9833-413a10deac50', '3a658982-5f81-4882-9195-9eeb00b9b801']",34,,,,,,,,,,,,,,,Croatia,00:03:34.036,Pass,True,105.6,76.2,112.5,45.1,,,
,,,,,,,,,,,,,,,,3.287898,,,,,,,,,,,,,820d1009-ab05-45fa-af33-8b7a4c6cf340,111,,,"[7.6, 44.4]",3788771,4,,,,,0.52338177,,Right Foot,,,"[63.4, 76.6]",,High Pass,,64.42422,,Incomplete,,"Stephen O""Donnell",,,,,Free Kick,1,From Free Kick,David Marshall,9645.0,Goalkeeper,10,Scotland,942,"['68c68828-90ca-4a5a-a30f-d0a5dc50f5f2', 'fb64a902-4392-404a-9c1e-77e4f1552aa1']",9,,,,,,,,,,,,,,,Scotland,00:04:09.020,Pass,,7.6,44.4,63.4,76.6,,,
,,,,,,,,,,,,,,,,2.029636,,,,,,,,,,,,,68c68828-90ca-4a5a-a30f-d0a5dc50f5f2,113,,,"[56.7, 3.5]",3788771,4,,,,,0.09286934,,Head,,,"[77.1, 5.4]",,High Pass,,20.488289,,Incomplete,,Bruno Petković,,,,,Recovery,1,From Free Kick,Ivan Perišić,5474.0,Left Wing,10,Scotland,942,"['28c85994-3b4d-45b9-86e7-c78b9fe4c4c5', '820d1009-ab05-45fa-af33-8b7a4c6cf340', 'da571cc9-fca5-4fcc-b49e-bafd9150f0ee']",12,,,,,,,,,,,,,,,Croatia,00:04:12.308,Pass,,56.7,3.5,77.1,5.4,,,
,,,,,,,,,,,,,,,,1.570738,,,,,,,,,,,,,da571cc9-fca5-4fcc-b49e-bafd9150f0ee,116,,,"[43.0, 74.7]",3788771,4,,,,True,-0.24811345,,,,,"[50.5, 72.8]",,High Pass,,7.7369246,,Incomplete,,Callum McGregor,,,,,Recovery,1,From Free Kick,Scott McTominay,3620.0,Right Center Back,10,Scotland,942,"['01b53806-111b-4a07-9f4c-6aff824558f5', '5a94010a-ad68-483d-953d-b2d196654fe7', '68c68828-90ca-4a5a-a30f-d0a5dc50f5f2', 'af33cbaa-6aae-4bc0-9903-1ed1d1b748db']",14,,,,,,,,,,,,,,,Scotland,00:04:14.337,Pass,True,43.0,74.7,50.5,72.8,,,
,,,,,,,,,,,,,,,,1.132775,,,,,,,,,,,,,5a94010a-ad68-483d-953d-b2d196654fe7,118,,,"[69.6, 7.3]",3788771,4,,,,,1.3644724,,Right Foot,,,"[72.3, 20.2]",,Ground Pass,,13.179529,,,,Nikola Vlašić,,,,,Recovery,1,Regular Play,Ivan Perišić,5474.0,Left Wing,11,Croatia,785,"['5976c6cb-e32b-4eff-ab30-58384d015a79', 'da571cc9-fca5-4fcc-b49e-bafd9150f0ee']",15,,,,,,,,,,,,,,,Croatia,00:04:15.908,Pass,,69.6,7.3,72.3,20.2,,,
,,,,,,,,,,,,,,,,0.604039,,,,,,,,,,,,,e2eb1fb3-dfd8-4bc8-864f-04c282b66b63,122,,,"[79.8, 8.1]",3788771,4,,,,,0.4636476,,Left Foot,,,"[91.0, 13.7]",,Ground Pass,,12.52198,,,,Bruno Petković,,,,,,1,Regular Play,Nikola Vlašić,3441.0,Right Wing,11,Croatia,785,"['7cdb9c98-65c5-4426-ad7f-59ba68a43d22', 'db8eba16-9c1d-420d-896f-fdd9ca9a3805']",20,,,,,,,,,,,,,,,Croatia,00:04:20.158,Pass,True,79.8,8.1,91.0,13.7,,,
