ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1d7ce00-d52d-420c-ae71-ca3a50c80e61,3674,,,"[15.7, 10.3]",3788754,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Spinazzola,8286.0,Left Wing Back,160,Italy,914,['39bd4425-f1e4-48f1-a8d1-3175d75a40ea'],23,,,,,,,,,,,,,,,Italy,00:44:23.693,Ball Receipt*,,15.7,10.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dea1e6e-67fc-4c2d-bf6a-a42a818cf80a,3678,,,"[40.7, 15.7]",3788754,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Chiesa,7156.0,Left Center Forward,160,Italy,914,"['c45ce230-4526-49c3-bd55-e1bcc83a8305', 'cbcad08c-f487-471d-9188-3e988fb47d47']",26,,,,,,,,,,,,,,,Italy,00:44:26.099,Ball Receipt*,True,40.7,15.7,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670c6cce-465f-4cd2-94dd-9731eeab4754,3686,,,"[100.5, 22.5]",3788754,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,160,Italy,914,['d5cee9ee-5445-4aed-8079-2af276da4cc4'],35,,,,,,,,,,,,,,,Switzerland,00:44:35.435,Ball Receipt*,,100.5,22.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807f8d3c-5bc0-4bf6-8f1b-94ff621c3a55,3690,,,"[70.2, 73.3]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni Di Lorenzo,11514.0,Right Wing Back,160,Italy,914,['b805147f-1af0-4f4d-b28a-c2340eb10acd'],2,,,,,,,,,,,,,,,Italy,00:45:02.029,Ball Receipt*,,70.2,73.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcdd3e3-da32-418e-bdcb-b5d209264bcc,3694,,,"[46.7, 73.9]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Tolói,7002.0,Right Center Back,161,Italy,914,['b18f2ff1-4a97-4e00-891d-7c076d033937'],14,,,,,,,,,,,,,,,Italy,00:45:14.159,Ball Receipt*,,46.7,73.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286db4e0-4824-4379-9963-df5633587611,3697,,,"[11.5, 42.5]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,161,Italy,914,['c3d0184f-c3d7-4924-9743-41f43157ab9e'],17,,,,,,,,,,,,,,,Italy,00:45:17.623,Ball Receipt*,,11.5,42.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763c8731-34c0-4956-9d43-88721bd20132,3701,,,"[68.7, 28.7]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ciro Immobile,7788.0,Right Center Forward,161,Italy,914,['dfced64c-8eaf-4136-8d7c-e033794ba953'],24,,,,,,,,,,,,,,,Italy,00:45:24.921,Ball Receipt*,,68.7,28.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dacf7405-2335-48ff-85f0-c2e5571cd6dd,3708,,,"[95.0, 47.9]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Pessina,11601.0,Right Center Midfield,161,Italy,914,['2d8273d5-ec1b-47fb-b8ce-5375107410e8'],31,,,,,,,,,,,,,,,Italy,00:45:31.871,Ball Receipt*,,95.0,47.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96ec9f7c-cba7-46ee-930e-1d9de5938961,3711,,,"[100.5, 54.1]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni Di Lorenzo,11514.0,Right Wing Back,161,Italy,914,['915a35c8-a559-4043-a88f-3395a42cf5b8'],34,,,,,,,,,,,,,,,Italy,00:45:34.347,Ball Receipt*,,100.5,54.1,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0935b33b-013c-4db6-a327-e1f8f4d4e9f5,3715,,,"[98.7, 48.9]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ciro Immobile,7788.0,Right Center Forward,161,Italy,914,['b9d930f1-d87c-4fd2-b96e-88df2124bea8'],36,,,,,,,,,,,,,,,Italy,00:45:36.143,Ball Receipt*,,98.7,48.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f231cd74-a2c6-450d-a333-9ecbeb9bb220,3724,,,"[78.3, 49.4]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ciro Immobile,7788.0,Right Center Forward,161,Italy,914,['aeceed44-f582-4d2d-b36d-57c143629958'],43,,,,,,,,,,,,,,,Italy,00:45:43.368,Ball Receipt*,,78.3,49.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c9a56ab-2245-4043-aaaf-b03c66269b16,3728,,,"[67.7, 50.2]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,161,Italy,914,"['22c48017-dc94-4c6d-9d3e-a7931cf064ff', 'ebedea75-c4e2-44c8-867b-9757722dd36b']",44,,,,,,,,,,,,,,,Italy,00:45:44.645,Ball Receipt*,True,67.7,50.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b51de371-94f5-4328-94ac-95be19b912cf,3731,,,"[69.2, 62.5]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni Di Lorenzo,11514.0,Right Wing Back,161,Italy,914,['5c1adee2-a2bc-4f33-8561-a73fbff8c3cb'],46,,,,,,,,,,,,,,,Italy,00:45:46.307,Ball Receipt*,,69.2,62.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a525cb-8dc9-4cab-ba77-8553958d26b9,3734,,,"[55.7, 59.2]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Tolói,7002.0,Right Center Back,161,Italy,914,['7fd89ec1-7134-4537-abb5-46efbde03b44'],47,,,,,,,,,,,,,,,Italy,00:45:47.992,Ball Receipt*,,55.7,59.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6287e98a-ca8f-4660-a351-50196e2c06a2,3736,,,"[63.6, 50.2]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,161,Italy,914,['6ae6e6d5-1dab-4292-b294-7f05d7f4c7d5'],49,,,,,,,,,,,,,,,Italy,00:45:49.556,Ball Receipt*,,63.6,50.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4f4e34c-1b4c-42a1-ba51-b6d77bbf5d73,3739,,,"[72.5, 48.3]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Cristante,6993.0,Left Center Midfield,161,Italy,914,['42f65b7e-e48f-48bb-bd01-18748d215515'],53,,,,,,,,,,,,,,,Italy,00:45:53.022,Ball Receipt*,,72.5,48.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f9d7b20-7c64-4825-8c69-65418786ec24,3741,,,"[50.0, 48.5]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Bonucci,7173.0,Center Back,161,Italy,914,['3d02ab29-dded-4696-a98e-9c58729ecbb8'],54,,,,,,,,,,,,,,,Italy,00:45:54.696,Ball Receipt*,,50.0,48.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87423fd7-29f4-498b-8b8b-bae8a953a48a,3743,,,"[65.3, 46.2]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,161,Italy,914,['c77843cf-ef66-4a8b-9e65-dd7b88ca9769'],55,,,,,,,,,,,,,,,Italy,00:45:55.614,Ball Receipt*,,65.3,46.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543093a2-37eb-44da-86a1-cf720eafe3a6,3746,,,"[74.8, 53.9]",3788754,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Pessina,11601.0,Right Center Midfield,161,Italy,914,['6eda1a94-b7ff-469c-bbee-65e460d21352'],57,,,,,,,,,,,,,,,Italy,00:45:57.340,Ball Receipt*,,74.8,53.9,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61664e4f-6430-4fc0-873c-42a6bea14b29,3749,,,"[80.7, 52.8]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ciro Immobile,7788.0,Right Center Forward,161,Italy,914,['819b7fac-ec08-4ee2-beff-e8500c40ab1d'],0,,,,,,,,,,,,,,,Italy,00:46:00.521,Ball Receipt*,,80.7,52.8,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591359ca-7a27-4a21-bcdd-1f01c7e83aa5,3755,,,"[41.4, 41.3]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,162,Switzerland,773,['356363bf-23d5-4a8f-b142-a9e6e02d7e77'],2,,,,,,,,,,,,,,,Switzerland,00:46:02.711,Ball Receipt*,,41.4,41.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f856bf1-1004-4c29-977d-d6558569efc9,3759,,,"[39.7, 48.9]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,162,Switzerland,773,['5100472c-6db6-4271-8bcd-83fa98dc8741'],5,,,,,,,,,,,,,,,Switzerland,00:46:05.559,Ball Receipt*,,39.7,48.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20d3e26e-dc61-45b6-a7da-57aeb264fd74,3762,,,"[38.1, 40.5]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Center Back,162,Switzerland,773,['9f32e3ed-1838-48b4-b6b4-bd979a0be84e'],6,,,,,,,,,,,,,,,Switzerland,00:46:06.584,Ball Receipt*,,38.1,40.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f0ee1ec-1fc0-4f7d-8516-44208e309edc,3764,,,"[41.0, 76.8]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,162,Switzerland,773,['293f3a81-a895-4bc9-a405-a9b5a09c540a'],8,,,,,,,,,,,,,,,Switzerland,00:46:08.404,Ball Receipt*,,41.0,76.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522525c-df8f-4b27-8e5b-d476bcf95f23,3767,,,"[56.0, 67.7]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,162,Switzerland,773,['cac4a179-8a6c-404c-81a7-144621a61970'],14,,,,,,,,,,,,,,,Switzerland,00:46:14.087,Ball Receipt*,,56.0,67.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793f6445-fefd-4f70-8f94-0c11555be19f,3770,,,"[55.3, 15.3]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,162,Switzerland,773,['df98f943-f0b9-4b0c-8d6a-0446759ec308'],20,,,,,,,,,,,,,,,Switzerland,00:46:20.069,Ball Receipt*,,55.3,15.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da6748f-eb9f-4cd8-b11e-e90286600193,3773,,,"[64.1, 40.9]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,162,Switzerland,773,['9484c08f-f74c-4a1a-aac7-6ac5d726eb5f'],26,,,,,,,,,,,,,,,Switzerland,00:46:26.099,Ball Receipt*,,64.1,40.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23c3d596-c8f9-4187-b54c-68145d3e7836,3778,,,"[77.1, 26.4]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sow,16026.0,Right Defensive Midfield,162,Switzerland,773,"['451adb66-3882-4ecb-9b64-6d815623fcc0', 'c582d987-2ab1-4e50-b611-82bcde4d7509']",28,,,,,,,,,,,,,,,Switzerland,00:46:28.860,Ball Receipt*,True,77.1,26.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9e87458-2bb0-4c55-832d-ffccab7b3bdb,3781,,,"[101.7, 3.3]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,162,Switzerland,773,['3d890498-dd51-4c5f-823d-f4849de85d79'],29,,,,,,,,,,,,,,,Switzerland,00:46:29.396,Ball Receipt*,,101.7,3.3,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35e0ab84-d943-4b24-ae52-50fc180e718b,3789,,,"[112.1, 53.7]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Vargas,30401.0,Center Attacking Midfield,162,Switzerland,773,['a78e17ca-b9d8-4dc6-9a2c-3065b7a6683b'],43,,,,,,,,,,,,,,,Switzerland,00:46:43.248,Ball Receipt*,,112.1,53.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc0bdf48-bc8d-459f-a9e2-a3397b95b7c0,3794,,,"[101.3, 60.1]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,162,Switzerland,773,['39645415-0582-4b5c-9c2b-51b4bf14ed4c'],48,,,,,,,,,,,,,,,Switzerland,00:46:48.039,Ball Receipt*,,101.3,60.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459bfbe1-0b2c-45be-9e37-8fd1a00d5a2e,3797,,,"[91.4, 33.4]",3788754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sow,16026.0,Right Defensive Midfield,162,Switzerland,773,['e5a86859-9aab-4609-a4c2-526299980524'],50,,,,,,,,,,,,,,,Switzerland,00:46:50.855,Ball Receipt*,,91.4,33.4,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9a29934-4f69-4544-93a2-8482cb9910a5,3801,,,"[71.2, 28.9]",3788754,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bryan Cristante,6993.0,Left Center Midfield,163,Italy,914,['c0b065e7-aaa5-43ad-8d2e-a6691d7714ee'],26,,,,,,,,,,,,,,,Italy,00:47:26.193,Ball Receipt*,,71.2,28.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fbc9ab9-9e25-4259-9d05-a1fef4bf1491,3804,,,"[51.8, 64.5]",3788754,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,164,Switzerland,773,['9fd949f0-79f8-4650-b5f4-d92e44f3cd8f'],27,,,,,,,,,,,,,,,Switzerland,00:47:27.314,Ball Receipt*,,51.8,64.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07236c53-fb77-456e-9a1b-8f3407a38948,3807,,,"[60.9, 69.0]",3788754,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,164,Switzerland,773,['e6124945-65ce-4d91-a47f-14ffc0253cb9'],32,,,,,,,,,,,,,,,Switzerland,00:47:32.783,Ball Receipt*,,60.9,69.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3331b0a-7759-4168-acab-fe0d0a3b758c,3810,,,"[66.9, 78.1]",3788754,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,164,Switzerland,773,['02b8afe1-c3e8-46a9-ad21-d4d28fe23b60'],34,,,,,,,,,,,,,,,Switzerland,00:47:34.303,Ball Receipt*,,66.9,78.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e217ed2-a1b5-4eb9-aa1e-6081ba13a781,3813,,,"[73.4, 68.4]",3788754,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,164,Switzerland,773,['17348fcc-38a9-4f5f-aad7-ff277b58c85a'],36,,,,,,,,,,,,,,,Switzerland,00:47:36.810,Ball Receipt*,,73.4,68.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dd0523d-9bae-43e4-8402-dfed668ec731,3816,,,"[80.7, 47.1]",3788754,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sow,16026.0,Right Defensive Midfield,164,Switzerland,773,['ca0a262a-b428-4294-a9fa-eaf3145e80f3'],41,,,,,,,,,,,,,,,Switzerland,00:47:41.435,Ball Receipt*,,80.7,47.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8737a7e0-0a57-45a2-b48a-9696c60de126,3819,,,"[82.7, 25.8]",3788754,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,164,Switzerland,773,['df78a9e5-b91a-411d-90c5-814aeaa7d956'],43,,,,,,,,,,,,,,,Switzerland,00:47:43.548,Ball Receipt*,,82.7,25.8,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59ed028b-4db0-4788-9076-892b7817b714,3823,,,"[111.3, 38.8]",3788754,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gavranović,5834.0,Right Center Forward,164,Switzerland,773,['1967109e-5784-4926-89a4-ea82baa71c90'],48,,,,,,,,,,,,,,,Switzerland,00:47:48.819,Ball Receipt*,,111.3,38.8,,,,,
,,,,"[39.2, 37.1]",,,,,,,,,,,,1.487951,,,,,,,,,,,,,,80df9a17-9d16-4de9-830d-e624742cfbcc,7,,,"[37.9, 37.1]",3788754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Manuel Obafemi Akanji,5549.0,Left Center Back,2,Switzerland,773,"['4cf3d463-4d94-47f3-ac3b-2e680cc1d4fe', 'c989cf51-d594-411d-80ae-a8fdf55a92f3']",1,,,,,,,,,,,,,,,Switzerland,00:00:01.395,Carry,,37.9,37.1,,,,,
,,,,"[82.6, 74.8]",,,,,,,,,,,,5.652489,,,,,,,,,,,,,,d0b717e9-86b1-4533-9abe-8a229cd12922,18,,,"[99.4, 64.3]",3788754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,3,Switzerland,773,"['4b852132-c1a2-4e9a-b139-940feae0963f', '4ea05ec4-d0d9-4c42-b1d1-65c1f9012aea', 'ea7ba229-4d4f-4364-b6d2-d267d91a25e5']",46,,,,,,,,,,,,,,,Switzerland,00:00:46.929,Carry,True,99.4,64.3,,,,,
,,,,"[66.3, 68.9]",,,,,,,,,,,,0.641425,,,,,,,,,,,,,,d8615a5d-521a-48da-b99d-91315c89ca62,22,,,"[66.3, 68.9]",3788754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,3,Switzerland,773,"['13033bfe-8820-4de9-8c4e-58d9673ea2d2', 'd09c0d33-bd22-4c19-89ba-3cb0487240c7']",53,,,,,,,,,,,,,,,Switzerland,00:00:53.962,Carry,,66.3,68.9,,,,,
,,,,"[61.8, 48.5]",,,,,,,,,,,,0.80243,,,,,,,,,,,,,,f971bda7-7984-4ef8-979b-6870d8ab2d9b,26,,,"[66.3, 53.4]",3788754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,3,Switzerland,773,"['038fb2a3-70df-463c-9b86-b3d3a5e4c522', '4f23cd69-f3bf-42cb-8d0e-9daf16322c42', 'b5669192-369f-43df-8a65-685128a684cb']",55,,,,,,,,,,,,,,,Switzerland,00:00:55.572,Carry,True,66.3,53.4,,,,,
,,,,"[41.8, 59.4]",,,,,,,,,,,,0.738163,,,,,,,,,,,,,,47feb53c-bf5f-4c3f-911b-4c3b7a093fb7,29,,,"[43.8, 57.3]",3788754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Center Back,3,Switzerland,773,"['343ddc72-d069-4177-b8aa-457289dea9b0', '5e1490ec-6f0d-441d-adb6-2ef3e951f5a6']",58,,,,,,,,,,,,,,,Switzerland,00:00:58.024,Carry,,43.8,57.3,,,,,
,,,,"[46.0, 74.8]",,,,,,,,,,,,0.907137,,,,,,,,,,,,,,18864217-a892-4340-93f8-01c5d33daa41,32,,,"[45.0, 74.5]",3788754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nico Elvedi,8814.0,Right Center Back,3,Switzerland,773,"['34e55df0-4bbb-49f0-9ab7-f33093ca4076', '3fc3c0f6-da1c-4500-aa87-1535f4344f39', '6e08b41c-9316-4da0-ba90-4e6ee4e57019']",59,,,,,,,,,,,,,,,Switzerland,00:00:59.870,Carry,True,45.0,74.5,,,,,
,,,,"[53.1, 65.3]",,,,,,,,,,,,3.282364,,,,,,,,,,,,,,f902b8b7-79d3-40fc-81b7-ad653f214bff,36,,,"[62.4, 76.2]",3788754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,3,Switzerland,773,"['43c8ce6b-cdba-4f93-9893-5dbcf2d3a302', '9cc06ad1-631b-4911-adda-dc2ccc6bfebd', 'c79b3db5-75ad-47d3-bffd-258be193f368']",1,,,,,,,,,,,,,,,Switzerland,00:01:01.893,Carry,True,62.4,76.2,,,,,
,,,,"[32.6, 24.6]",,,,,,,,,,,,1.277948,,,,,,,,,,,,,,1dd79aa0-dbe3-4a4b-8270-7cb9c159e13a,40,,,"[32.6, 24.8]",3788754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,3,Switzerland,773,"['836453e6-7382-4647-9a81-405d2504f847', '8983a782-eff0-45e8-8f9a-48d8969d7046']",7,,,,,,,,,,,,,,,Switzerland,00:01:07.786,Carry,,32.6,24.8,,,,,
,,,,"[55.0, 9.9]",,,,,,,,,,,,1.648605,,,,,,,,,,,,,,377f26da-2d4e-4d1a-95c8-6d08543a48ec,43,,,"[55.8, 4.6]",3788754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,3,Switzerland,773,"['65cbfd5f-ce58-4db0-9a4e-b91cf601470d', 'e4d641db-bef3-4cf5-b8d1-fec77ea200e9', 'f2131d68-3993-4c45-b836-19b3386cf107']",10,,,,,,,,,,,,,,,Switzerland,00:01:10.699,Carry,True,55.8,4.6,,,,,
,,,,"[50.2, 73.8]",,,,,,,,,,,,1.580964,,,,,,,,,,,,,,c4f7b4a4-debb-4085-8de5-44edae9c7cf5,50,,,"[48.8, 64.1]",3788754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Switzerland,773,"['01d40f0a-bbf1-49c7-ab0c-66ba1da8c69a', '3fe2b5f8-a44a-42a1-8fc2-a2dbfced0416', 'ee5e74c0-e298-432c-9ed3-f3f0d6aee2ee']",15,,,,,,,,,,,,,,,Italy,00:01:15.924,Carry,True,48.8,64.1,,,,,
,,,,"[98.7, 15.5]",,,,,,,,,,,,4.736234,,,,,,,,,,,,,,cb56bd7d-e613-4f33-929e-32090db4cd44,54,,,"[80.1, 9.9]",3788754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Haris Seferović,5543.0,Right Center Forward,3,Switzerland,773,"['93960433-f19f-490a-a768-ec6323dae71e', 'c3cc4f45-d63a-4c2c-a17f-9b5f542fecfa']",19,,,,,,,,,,,,,,,Switzerland,00:01:19.167,Carry,,80.1,9.9,,,,,
,,,,"[104.7, 2.9]",,,,,,,,,,,,0.857486,,,,,,,,,,,,,,79d1fb38-6fcd-4af9-b595-b42ad0fab5ae,57,,,"[104.7, 2.9]",3788754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,3,Switzerland,773,"['ad5b7ec8-7c2f-4f73-b2b8-f221020a3b1f', 'e9d7e2cd-fbd0-43e7-b9bc-8e5d0c2ac8bb']",25,,,,,,,,,,,,,,,Switzerland,00:01:25.016,Carry,,104.7,2.9,,,,,
,,,,"[53.1, 38.0]",,,,,,,,,,,,0.911646,,,,,,,,,,,,,,3ad87dad-c51c-4973-b3a3-4e12175ec924,64,,,"[52.9, 35.2]",3788754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Center Back,4,Switzerland,773,"['1fc2476b-e147-4aae-bd0b-2f039adad2a5', '586afcc1-e20a-4b92-8d4d-b894d030eafe']",37,,,,,,,,,,,,,,,Switzerland,00:01:37.682,Carry,,52.9,35.2,,,,,
,,,,"[88.1, 3.9]",,,,,,,,,,,,3.632216,,,,,,,,,,,,,,b2ffcad6-f9cc-44d7-905c-8ce8c883a943,67,,,"[82.6, 4.4]",3788754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,4,Switzerland,773,"['bb568f73-2e60-4b90-9ebf-d4f08bc5779b', 'ec457f07-4e2e-42f6-beef-52dd475df4ff', 'f11d6189-1809-4ad7-91e7-bfd8be38e7f8']",41,,,,,,,,,,,,,,,Switzerland,00:01:41.074,Carry,True,82.6,4.4,,,,,
