ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,"[56.8, 75.2]",,,,,,,,,,,,,2.488025,,,,,,,,,,ba78121c-e59d-47c5-a64e-f8b39d1ac245,1164,,,"[68.6, 68.1]",3788748,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Stephen O""Donnell",9048.0,Right Wing Back,64,Scotland,942,"['1f47d1b6-3530-453a-85d7-cd7a80b63f76', 'a1cb6105-c2ed-44c2-9779-10ab7901cdd9', 'b3b18782-18c9-4568-8747-a2fedcbac892', 'ba8d6f17-43ed-4df9-aa77-700018f75e8f']",10,,,,,,,,,,,,,,,Scotland,00:30:10.878,Carry,True,68.6,68.1,,,,,
,,,"[26.2, 37.9]",,,,,,,,,,,,,1.656669,,,,,,,,,,a304d97f-086f-4fcf-b9c0-93f16fdb8007,1169,,,"[21.8, 43.0]",3788748,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Marshall,9645.0,Goalkeeper,64,Scotland,942,"['39c13f47-16de-453a-ab8a-c7eec33635ac', '77f7f6fc-dbf5-4c0c-abd1-006fafdebabf']",16,,,,,,,,,,,,,,,Scotland,00:30:16.032,Carry,,21.8,43.0,,,,,
,,,"[29.3, 23.9]",,,,,,,,,,,,,4.178612,,,,,,,,,,372e7c78-126c-43bf-bce0-f5b471d360b3,1172,,,"[29.1, 25.8]",3788748,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Liam Cooper,9621.0,Left Center Back,64,Scotland,942,"['77254f09-9867-424c-9cb9-8f8e8a91c6d1', 'e61a7848-fce6-47d5-b6c3-2b54f5aa609d']",18,,,,,,,,,,,,,,,Scotland,00:30:18.650,Carry,,29.1,25.8,,,,,
,,,"[29.5, 53.4]",,,,,,,,,,,,,2.865465,,,,,,,,,,7c299319-b734-4ea9-94a9-9604978b9e14,1175,,,"[29.5, 53.4]",3788748,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grant Hanley,9481.0,Center Back,64,Scotland,942,"['0d756780-0043-4808-bd75-5a0fef1c7890', '2acf6bed-a113-4871-828e-942387c24707']",24,,,,,,,,,,,,,,,Scotland,00:30:24.344,Carry,,29.5,53.4,,,,,
,,,"[13.5, 35.3]",,,,,,,,,,,,,3.967453,,,,,,,,,,f746a122-a025-4534-83b7-9c0f63111f03,1178,,,"[12.5, 34.3]",3788748,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Marshall,9645.0,Goalkeeper,64,Scotland,942,"['0a5b2a0a-446b-4419-ab98-27a24097acff', 'ffd88ac6-6d03-43de-905a-2bed0a7125e5']",29,,,,,,,,,,,,,,,Scotland,00:30:29.833,Carry,,12.5,34.3,,,,,
,,,"[93.7, 56.0]",,,,,,,,,,,,,1.085822,,,,,,,,,,20e0415b-57ab-4eff-b63a-1f3fe4cd59ca,1189,,,"[96.3, 56.1]",3788748,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Christie,12510.0,Left Center Forward,65,Scotland,942,"['3a96e4d4-72a5-4eb8-9f79-0af5f0ba293e', 'b3cfe5ba-b602-4f97-9b52-d9fbc95aea10']",2,,,,,,,,,,,,,,,Scotland,00:31:02.838,Carry,,96.3,56.1,,,,,
,,,"[46.6, 9.6]",,,,,,,,,,,,,1.767154,,,,,,,,,,47678f64-3aa6-42ce-8be2-6f6bb7403473,1204,,,"[28.4, 15.5]",3788748,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Jankto,8095.0,Left Wing,67,Czech Republic,912,"['42db14f5-ff7b-4d7d-a9a1-e98e61de03be', '579445b4-3564-4731-824a-97b1127dde9f', 'd6577faa-a15a-4270-af18-a8863831f216']",43,,,,,,,,,,,,,,,Czech Republic,00:31:43.230,Carry,True,28.4,15.5,,,,,
,,,"[47.0, 5.1]",,,,,,,,,,,,,0.08,,,,,,,,,,325ecaa6-b440-411e-bda3-7ecf3275892d,1214,,,"[47.0, 5.1]",3788748,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,69,Czech Republic,912,"['35ffe2d3-3325-4ae6-ba23-46fa59eb66c2', '8f54e7e2-6755-402e-b020-f5c465dd36fd']",16,,,,,,,,,,,,,,,Czech Republic,00:32:16.652,Carry,,47.0,5.1,,,,,
,,,"[64.0, 67.6]",,,,,,,,,,,,,6.821877,,,,,,,,,,7e3659b5-928c-4fbd-bfb9-e963a03e8673,1222,,,"[48.5, 35.9]",3788748,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,69,Czech Republic,912,"['bf597e2f-016b-425a-9a70-85ce5aa6a387', 'fe87bd2e-8760-4829-a68b-3c389e691208']",22,,,,,,,,,,,,,,,Czech Republic,00:32:22.884,Carry,,48.5,35.9,,,,,
,,,"[64.0, 77.5]",,,,,,,,,,,,,0.175223,,,,,,,,,,2c7e3d91-ebf8-4c91-8639-0d6579447784,1225,,,"[64.0, 77.5]",3788748,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Masopust,16472.0,Right Wing,69,Czech Republic,912,"['dd0ef7e3-d241-44e9-9c0b-d3867c92ff40', 'fe3613c1-45ce-477c-a122-bd033d698a9a']",30,,,,,,,,,,,,,,,Czech Republic,00:32:30.681,Carry,,64.0,77.5,,,,,
,,,"[22.2, 52.5]",,,,,,,,,,,,,1.45902,,,,,,,,,,e856e597-84f2-4bd7-96cb-30c27565763b,1228,,,"[22.2, 53.2]",3788748,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,69,Czech Republic,912,"['5756f3a0-bdcd-4f65-9f61-6d87c5b6bf3d', 'fbae8326-c02c-4e14-ae1f-b99625467731']",33,,,,,,,,,,,,,,,Czech Republic,00:32:33.441,Carry,,22.2,53.2,,,,,
,,,"[35.2, 19.3]",,,,,,,,,,,,,2.192651,,,,,,,,,,4afac403-4124-440f-aa30-e6abb146efea,1231,,,"[36.6, 12.7]",3788748,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,69,Czech Republic,912,"['c013cae4-b731-4d36-b359-0cfcf400dd35', 'ca791cc9-67b6-4fb7-870b-c89450a07246']",36,,,,,,,,,,,,,,,Czech Republic,00:32:36.718,Carry,,36.6,12.7,,,,,
,,,"[35.2, 59.3]",,,,,,,,,,,,,1.642048,,,,,,,,,,39abbfaa-dd1e-4a14-a615-04417add7761,1234,,,"[35.2, 59.3]",3788748,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ondrej Celustka,30328.0,Right Center Back,69,Czech Republic,912,"['aeef957f-2eae-48d8-8824-7c183d508982', 'c57c3e8b-fdd7-4451-9f7f-687b5b1e6345']",41,,,,,,,,,,,,,,,Czech Republic,00:32:41.115,Carry,,35.2,59.3,,,,,
,,,"[14.9, 43.2]",,,,,,,,,,,,,3.691955,,,,,,,,,,cc263437-9a9e-4484-a1d3-59ab124eb962,1237,,,"[12.0, 43.2]",3788748,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,69,Czech Republic,912,"['363d43b8-03a8-4913-8247-f5ba5fede692', 'dd7eb9d7-29db-48cb-83a1-937c363c429e']",44,,,,,,,,,,,,,,,Czech Republic,00:32:44.714,Carry,,12.0,43.2,,,,,
,,,"[49.7, 10.3]",,,,,,,,,,,,,4.407579,,,,,,,,,,b2842a6e-c309-4bca-8ab5-5e603004a5c6,1240,,,"[29.5, 9.2]",3788748,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,69,Czech Republic,912,"['14bb8706-db93-4c00-bd21-234deec49917', '4d7a2969-1938-4d59-8d74-535517b2e77a']",50,,,,,,,,,,,,,,,Czech Republic,00:32:50.598,Carry,,29.5,9.2,,,,,
,,,"[63.2, 65.5]",,,,,,,,,,,,,0.698855,,,,,,,,,,af1036f6-05ea-4623-bba4-7cb7c0b577aa,1247,,,"[63.8, 67.7]",3788748,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John McGinn,9974.0,Right Center Midfield,70,Scotland,942,"['c89d4da2-d13e-4dbb-954a-6db8546b3a19', 'de37ce96-155d-4ab5-b573-79ac34551a7b', 'fecc4827-1a39-402b-ae0e-9b1f0fec8070']",57,,,,,,,,,,,,,,,Scotland,00:32:57.373,Carry,True,63.8,67.7,,,,,
,,,"[67.9, 33.6]",,,,,,,,,,,,,0.597034,,,,,,,,,,0f827906-b603-4d9b-bc0f-4eddefa6186f,1254,,,"[64.8, 34.8]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stuart Armstrong,10285.0,Left Center Midfield,70,Scotland,942,"['73188b42-7727-4f6c-959c-55192fbf88a5', 'c308996c-2d20-461f-9b0b-6b40bdf3bfcd']",2,,,,,,,,,,,,,,,Scotland,00:33:02.212,Carry,,64.8,34.8,,,,,
,,,"[85.3, 10.6]",,,,,,,,,,,,,1.539926,,,,,,,,,,e6affe9d-f957-442a-b95c-6791fd846b07,1257,,,"[71.6, 7.3]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,70,Scotland,942,"['27b904cc-646b-4493-b7ac-0336d449cc9c', '59bc8da5-ccbd-4c88-a5e2-1fcf2ab23052', '9d9b5c37-a791-4e7b-9e4e-cacc0c565571']",4,,,,,,,,,,,,,,,Scotland,00:33:04.207,Carry,True,71.6,7.3,,,,,
,,,"[109.9, 12.0]",,,,,,,,,,,,,2.746599,,,,,,,,,,47ccc250-7429-453e-a167-886e6debc0da,1260,,,"[85.3, 10.6]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,70,Scotland,942,"['27b904cc-646b-4493-b7ac-0336d449cc9c', '2dce4ce0-e7c4-40dd-830c-615ad5db9f30', '4fd1eea8-5874-447f-a8c7-d5a9858b92ab', '59bc8da5-ccbd-4c88-a5e2-1fcf2ab23052']",5,,,,,,,,,,,,,,,Scotland,00:33:05.747,Carry,True,85.3,10.6,,,,,
,,,"[96.7, 18.9]",,,,,,,,,,,,,2.446928,,,,,,,,,,66071dfd-16a5-46a6-a2a6-d416bcf8e84f,1266,,,"[96.5, 21.3]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott McTominay,3620.0,Center Defensive Midfield,70,Scotland,942,"['ae75fc29-6dc1-41e5-9622-69b4778697b3', 'e41bbdf6-daaa-4403-a9ef-be725a26228a']",12,,,,,,,,,,,,,,,Scotland,00:33:12.023,Carry,,96.5,21.3,,,,,
,,,"[99.6, 3.3]",,,,,,,,,,,,,1.886658,,,,,,,,,,90d92a42-e554-463b-bca7-ea99ee3b3c49,1269,,,"[104.1, 2.6]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,70,Scotland,942,"['9fc1e36d-535e-43bf-9050-c31f3c1d50eb', 'b24c24eb-c0a5-4531-9605-da0f4f938c65']",15,,,,,,,,,,,,,,,Scotland,00:33:15.433,Carry,,104.1,2.6,,,,,
,,,"[91.7, 12.3]",,,,,,,,,,,,,0.95924,,,,,,,,,,db810bd6-9cde-483d-9f92-4cff6155e8c4,1272,,,"[91.8, 10.9]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott McTominay,3620.0,Center Defensive Midfield,70,Scotland,942,"['8824efe5-7970-4a16-b9de-e95b26fe8ac8', 'e9b4b258-7749-4e62-8182-e06ffcc8b091']",18,,,,,,,,,,,,,,,Scotland,00:33:18.368,Carry,,91.8,10.9,,,,,
,,,"[35.7, 31.8]",,,,,,,,,,,,,1.06093,,,,,,,,,,1e9387b2-9d6c-4bb8-aba3-06aa29385d85,1279,,,"[35.9, 32.4]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,71,Czech Republic,912,"['0b256105-23da-472b-b5b3-8ce555e34630', 'ccb7b784-5359-4e68-bb95-3e3dca893e80']",23,,,,,,,,,,,,,,,Czech Republic,00:33:23.859,Carry,,35.9,32.4,,,,,
,,,"[69.2, 23.6]",,,,,,,,,,,,,5.456827,,,,,,,,,,19f3ac87-7f5a-4705-b4f5-9bc5e5527986,1283,,,"[64.1, 9.1]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,71,Czech Republic,912,"['2709baa5-352a-4903-8ad0-e4d341d6a2cd', '4d61fc9e-d640-4cbf-b92c-29dd0b82e86c', '4dde7cb1-b5a0-4c0c-bc95-99358c1b2c22', '6fba6f85-bac4-4b0d-adda-267997bcef99']",27,,,,,,,,,,,,,,,Czech Republic,00:33:27.396,Carry,True,64.1,9.1,,,,,
,,,"[84.7, 52.0]",,,,,,,,,,,,,2.088226,,,,,,,,,,589018fd-b5b5-4662-a79b-6d1f682f494b,1289,,,"[78.2, 51.7]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Král,23452.0,Right Defensive Midfield,71,Czech Republic,912,"['22e84f94-6fef-4c81-8854-889e755c3340', '3a719e6c-9cd7-43fd-b030-980ac5a88bb8', '4d073037-a5cf-4943-abc3-cc981b906f03']",35,,,,,,,,,,,,,,,Czech Republic,00:33:35.916,Carry,True,78.2,51.7,,,,,
,,,"[31.4, 44.2]",,,,,,,,,,,,,2.543875,,,,,,,,,,4df5e279-fea4-41d7-8e87-cc17d6131529,1293,,,"[29.1, 50.1]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Stephen O""Donnell",9048.0,Right Wing Back,72,Scotland,942,"['898706ef-6071-4b4a-be59-427325b8b815', 'b22fec58-e3fe-4a12-a283-479e3eb8dee0', 'e0648078-b1ab-49e2-ae8a-40755168febc']",39,,,,,,,,,,,,,,,Scotland,00:33:39.560,Carry,True,29.1,50.1,,,,,
,,,"[14.4, 42.1]",,,,,,,,,,,,,19.55958,,,,,,,,,,f88cdbe6-eb52-4b5f-ae2b-81dd6697eeef,1297,,,"[6.4, 37.9]",3788748,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Marshall,9645.0,Goalkeeper,72,Scotland,942,"['3b8a51b9-e1ea-4c6c-90db-59c6539a8fef', 'b6ffd13f-f8ac-4099-abac-cb0667bdf732']",44,,,,,,,,,,,,,,,Scotland,00:33:44.658,Carry,,6.4,37.9,,,,,
,,,"[84.6, 54.6]",,,,,,,,,,,,,1.063404,,,,,,,,,,49069c53-64c8-4a2e-9a4d-7cbeadd93ac2,1305,,,"[84.6, 54.6]",3788748,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John McGinn,9974.0,Right Center Midfield,72,Scotland,942,"['639afccc-6eb8-4d28-8c6c-17f073fc878f', '65f87bd5-ed6c-455b-afa4-0dc6442e6a45', 'cc2df2a8-cdc5-454d-9b1c-661768b4ccc6']",10,,,,,,,,,,,,,,,Scotland,00:34:10.136,Carry,True,84.6,54.6,,,,,
,,,"[80.3, 29.5]",,,,,,,,,,,,,0.592392,,,,,,,,,,bb93bd8f-fe01-46c3-afd1-df61623a7257,1309,,,"[78.8, 30.0]",3788748,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stuart Armstrong,10285.0,Left Center Midfield,72,Scotland,942,"['680945d2-e6e1-4c2c-8d9a-07aa0cd1f3a2', 'e6a3ee57-4065-4160-9dec-80fedb61b26a']",12,,,,,,,,,,,,,,,Scotland,00:34:12.084,Carry,,78.8,30.0,,,,,
,,,"[25.8, 24.7]",,,,,,,,,,,,,1.480595,,,,,,,,,,26e1f669-b000-4794-92e4-da2f0c47caea,1313,,,"[28.1, 25.2]",3788748,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,73,Czech Republic,912,"['5e3b1bc2-507a-4134-b19c-f48dfbcbcd78', '86fb432c-552b-4111-8659-bb26d7141e53']",13,,,,,,,,,,,,,,,Czech Republic,00:34:13.536,Carry,,28.1,25.2,,,,,
,,,"[35.7, 13.7]",,,,,,,,,,,,,1.331362,,,,,,,,,,4ded3961-b214-4de1-92b4-f5bc357b67ac,1316,,,"[35.0, 22.4]",3788748,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Jankto,8095.0,Left Wing,73,Czech Republic,912,"['87a61fc0-a066-47bc-b020-53d81fa7455e', 'a354fe77-b0fe-480c-80fe-3dd869a6a21a', 'af9d9485-c9b0-41d7-a3bc-f15fcc1c0404']",15,,,,,,,,,,,,,,,Czech Republic,00:34:15.761,Carry,True,35.0,22.4,,,,,
,,,"[21.5, 76.1]",,,,,,,,,,,,,0.12,,,,,,,,,,b0f253f1-a0ba-4739-b03c-720c1ffa9f07,1338,,,"[21.5, 76.1]",3788748,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Stephen O""Donnell",9048.0,Right Wing Back,75,Scotland,942,"['27e42078-7da8-45fb-abed-63ef55cd6d8d', '7e0b4d3a-db9f-44a2-816e-a8ce9a683a6a']",46,,,,,,,,,,,,,,,Scotland,00:34:46.836,Carry,,21.5,76.1,,,,,
,,,"[4.5, 57.4]",,,,,,,,,,,,,1.568116,,,,,,,,,,8d0bdb0a-81f7-4241-bdd8-9f854403acbd,1341,,,"[3.5, 56.0]",3788748,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Marshall,9645.0,Goalkeeper,75,Scotland,942,"['2794543e-cb83-41ba-aac6-980b6055158b', 'ea7cee46-db91-47b9-b07e-6ef2a18f4105', 'f9bf7dd6-476a-443c-a7b0-15aaa4f91dbd']",48,,,,,,,,,,,,,,,Scotland,00:34:48.694,Carry,True,3.5,56.0,,,,,
,,,"[41.3, 23.4]",,,,,,,,,,,,,1.981267,,,,,,,,,,631e6dc4-340e-43fd-add6-3867c27c3afc,1354,,,"[45.6, 22.4]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,76,Czech Republic,912,"['7de5d27a-d4e4-4ae0-9939-ee77f334d066', 'c6c92e1e-4916-432d-bb7c-8ecbaea21551']",3,,,,,,,,,,,,,,,Czech Republic,00:35:03.137,Carry,,45.6,22.4,,,,,
,,,"[49.2, 67.8]",,,,,,,,,,,,,4.073353,,,,,,,,,,acc153ce-1620-43a3-a97f-726370a72915,1357,,,"[42.5, 60.3]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,76,Czech Republic,912,"['040f8260-fa50-4cfc-b2de-4068080badd7', '622aa61f-b5cd-4334-bc9c-f301caada4b9']",6,,,,,,,,,,,,,,,Czech Republic,00:35:06.518,Carry,,42.5,60.3,,,,,
,,,"[42.3, 57.4]",,,,,,,,,,,,,1.31931,,,,,,,,,,7a6aa0f5-1177-48e5-a207-33565691401d,1360,,,"[42.3, 57.4]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ondrej Celustka,30328.0,Right Center Back,76,Czech Republic,912,"['15519b8f-292d-4c92-8bcd-398f2bff2b02', 'dabb5b07-7f4e-4571-aa0a-fb42bd7d32ef']",11,,,,,,,,,,,,,,,Czech Republic,00:35:11.717,Carry,,42.3,57.4,,,,,
,,,"[53.2, 44.8]",,,,,,,,,,,,,1.806531,,,,,,,,,,6ad440e7-891b-47c5-85dc-dbe51cb3dfc9,1363,,,"[54.9, 45.6]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Král,23452.0,Right Defensive Midfield,76,Czech Republic,912,"['3593e8b8-e2d5-4734-be15-6b4c0d80242c', 'acdc16ea-f3ad-4222-ba04-b4c0a56b2753', 'bdc99179-ed4f-4aff-9bcb-9005b6832594']",13,,,,,,,,,,,,,,,Czech Republic,00:35:13.951,Carry,True,54.9,45.6,,,,,
,,,"[49.6, 12.2]",,,,,,,,,,,,,1.835165,,,,,,,,,,ad85e22a-d385-4055-9331-a93db2921641,1367,,,"[43.5, 12.7]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,76,Czech Republic,912,"['c5a1578b-45af-45f5-a249-7210eb0a7763', 'cbbef1a7-da55-40cf-8df6-dd3e960e8568']",17,,,,,,,,,,,,,,,Czech Republic,00:35:17.142,Carry,,43.5,12.7,,,,,
,,,"[63.3, 4.4]",,,,,,,,,,,,,0.22569,,,,,,,,,,d38379a4-1fb3-41d5-be8b-d46a0b6c0bc8,1370,,,"[63.3, 4.4]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,76,Czech Republic,912,"['7422de74-471a-4b3a-b5e8-3dc216c15483', '784ee69f-60aa-4d3c-8dce-8e11e4cd5857']",20,,,,,,,,,,,,,,,Czech Republic,00:35:20.131,Carry,,63.3,4.4,,,,,
,,,"[43.0, 16.2]",,,,,,,,,,,,,2.109059,,,,,,,,,,4666f896-b1a1-4e63-9414-968e170a4cea,1373,,,"[44.4, 9.2]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,76,Czech Republic,912,"['11fe0344-8c8a-4439-a6f2-ca97d5aa7a3c', '171029c4-bdd9-4403-8ea9-e31a257edf69']",21,,,,,,,,,,,,,,,Czech Republic,00:35:21.896,Carry,,44.4,9.2,,,,,
,,,"[40.9, 59.1]",,,,,,,,,,,,,2.437334,,,,,,,,,,d0d41b6b-26e0-457c-869a-ac08f666de4f,1376,,,"[37.6, 58.4]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ondrej Celustka,30328.0,Right Center Back,76,Czech Republic,912,"['4b0d9765-f944-441b-bd5d-2bda0c4c8cf7', '4c53fb89-e18d-495c-a92c-c84781daa89a']",25,,,,,,,,,,,,,,,Czech Republic,00:35:25.772,Carry,,37.6,58.4,,,,,
,,,"[48.5, 13.0]",,,,,,,,,,,,,1.391455,,,,,,,,,,f6d074ef-e9ff-4afa-a9b2-d74e3a879be5,1379,,,"[48.5, 13.6]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,76,Czech Republic,912,"['1157a9fb-b1ce-4384-9f3c-c74aa9e4ea2a', 'df1320d9-fa2d-43c6-884f-123d17cfb215']",30,,,,,,,,,,,,,,,Czech Republic,00:35:30.007,Carry,,48.5,13.6,,,,,
,,,"[56.0, 5.2]",,,,,,,,,,,,,1.478699,,,,,,,,,,dc08a026-56e6-41ab-b443-dcaa8337d2cc,1382,,,"[63.1, 4.7]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,76,Czech Republic,912,"['0d1cda99-467c-4cc1-9d72-1aa0d57bbf5e', 'd89bcefa-871d-400d-bf7e-bbe3212236a5']",32,,,,,,,,,,,,,,,Czech Republic,00:35:32.401,Carry,,63.1,4.7,,,,,
,,,"[107.8, 4.4]",,,,,,,,,,,,,1.108436,,,,,,,,,,a0a8f3ec-1820-401a-bea8-b49c3d5f033d,1386,,,"[103.8, 4.9]",3788748,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Jankto,8095.0,Left Wing,76,Czech Republic,912,"['25c24693-49b9-4a98-970b-8012157de61c', '452ce7c2-b7fe-4ade-b291-4c63790ee07a', '77fa2fed-17f8-427c-9f4f-dbaf8686a593']",37,,,,,,,,,,,,,,,Czech Republic,00:35:37.532,Carry,True,103.8,4.9,,,,,
,,,"[85.1, 6.1]",,,,,,,,,,,,,1.867496,,,,,,,,,,26e44457-b0fe-4696-9417-b65c530da7f7,1391,,,"[78.3, 5.1]",3788748,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,78,Czech Republic,912,"['06d01bf4-aa21-4f3a-a6df-55130359b0b9', '6f5b7617-e19e-45f5-ba9e-f4d4bdffda91', '94845dfd-00aa-4246-a490-b3531618b7ba']",5,,,,,,,,,,,,,,,Czech Republic,00:36:05.734,Carry,True,78.3,5.1,,,,,
,,,"[63.6, 8.2]",,,,,,,,,,,,,0.482173,,,,,,,,,,12745f77-f6c8-4e91-b38f-5854c670d3ea,1400,,,"[63.6, 8.2]",3788748,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,80,Czech Republic,912,"['1c4f9c94-0af3-4526-a8a8-c3d77ae17ead', '447772b3-1360-4a11-b52b-0aa6c3de1ef8', '5e33b4d7-0fbd-4ea6-824d-774ee13896ee']",19,,,,,,,,,,,,,,,Czech Republic,00:36:19.181,Carry,True,63.6,8.2,,,,,
,,,"[52.3, 21.0]",,,,,,,,,,,,,0.218042,,,,,,,,,,f6dad646-1400-4ab6-b2c6-f1da5a0d6423,1403,,,"[52.3, 21.0]",3788748,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,"['4e5553b7-c37b-4d0d-8567-73622747635b', 'd25dd8bd-d6fb-4507-ae0f-5e818ed56c21']",21,,,,,,,,,,,,,,,Czech Republic,00:36:21.145,Carry,,52.3,21.0,,,,,
,,,"[63.1, 71.3]",,,,,,,,,,,,,6.80839,,,,,,,,,,4c7c72d5-a7a8-4dfb-90c5-f93df2efa133,1406,,,"[48.7, 50.8]",3788748,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,80,Czech Republic,912,"['82a3101a-544b-4f4d-8e9d-a3e5eadb1d4b', 'fb738283-c8a1-4ccb-b26a-52be378b3e52']",23,,,,,,,,,,,,,,,Czech Republic,00:36:23.683,Carry,,48.7,50.8,,,,,
