50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18d87d62-093a-428b-beba-b6aedcf0f086,1973,,,"[93.3, 13.5]",3788747,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Trajkovski,30512.0,Left Center Forward,108,North Macedonia,2358,,42,,,,,,,,,,,,,,North Macedonia,00:03:42.596,Ball Recovery,,93.3,13.5,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aec6d6cb-c1e7-4b1b-8d70-526b02c5040a,1977,,,"[21.0, 59.6]",3788747,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lienhart,8931.0,Right Center Back,109,Austria,915,['fd41f473-8f46-4423-bb69-bce44eb99de4'],44,,,,,,,,,,,,,,Austria,00:03:44.024,Ball Recovery,,21.0,59.6,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18cab72f-192b-4d9d-a1e1-b7db97ead6c0,2016,,,"[24.8, 56.6]",3788747,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lienhart,8931.0,Right Center Back,112,Austria,915,['88e96383-5831-4c12-b6d0-b160631730b9'],18,,,,,,,,,,,,,,Austria,00:05:18.856,Ball Recovery,True,24.8,56.6,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0fcef55f-2bdf-46fb-8fd8-517e6a8f5c83,2070,,,"[42.7, 65.3]",3788747,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enis Bardhi,6782.0,Right Center Midfield,115,Austria,915,['c7adfb7c-0d1e-46aa-ab68-a4ce8fdcdc2c'],36,,,,,,,,,,,,,,North Macedonia,00:07:36.838,Ball Recovery,,42.7,65.3,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3495b51e-a40c-4208-80e2-86bc5250279b,2076,,,"[64.7, 15.6]",3788747,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xaver Schlager,8769.0,Center Defensive Midfield,115,Austria,915,['a87fca71-a018-47ca-812f-24d8ba47d413'],41,,,,,,,,,,,,,,Austria,00:07:41.652,Ball Recovery,True,64.7,15.6,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0634fd2f-ed8b-45e7-a522-42191720d8ed,2133,,,"[102.0, 9.8]",3788747,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Left Center Midfield,117,Austria,915,['992fcbf9-63f9-4e3c-8101-3b7d9e2d5fbb'],37,,,,,,,,,,,,,,Austria,00:08:37.086,Ball Recovery,,102.0,9.8,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3b0615c9-a65c-4603-b7e5-4edc6e043dba,2144,,,"[77.2, 32.5]",3788747,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xaver Schlager,8769.0,Center Defensive Midfield,117,Austria,915,,45,,,,,,,,,,,,,,Austria,00:08:45.294,Ball Recovery,,77.2,32.5,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0d04216-3ce4-42f2-ba4b-f455d67d489f,2148,,,"[26.4, 47.4]",3788747,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eljif Elmas,16535.0,Left Center Midfield,117,Austria,915,['86c5cc15-746a-47dc-bbff-4cf5144a55cd'],49,,,,,,,,,,,,,,North Macedonia,00:08:49.865,Ball Recovery,,26.4,47.4,,,,,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,0781636f-70f5-4d86-b171-705b9f906e3e,2178,,,"[27.2, 33.7]",3788747,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enis Bardhi,6782.0,Right Center Midfield,119,Austria,915,,31,,,,,,,,,,,,,,North Macedonia,00:09:31.968,Ball Recovery,,27.2,33.7,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d6946a9-d9c6-4562-8aea-b3570455e208,2179,,,"[92.0, 46.2]",3788747,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Left Center Midfield,119,Austria,915,,32,,,,,,,,,,,,,,Austria,00:09:32.728,Ball Recovery,,92.0,46.2,,,,,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,e142cad9-2034-4b1f-be9b-60c58c30d743,2188,,,"[15.0, 38.9]",3788747,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eljif Elmas,16535.0,Left Center Midfield,119,Austria,915,['a249fede-9bc7-4059-b183-c7b8f4828108'],38,,,,,,,,,,,,,,North Macedonia,00:09:38.595,Ball Recovery,,15.0,38.9,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c00bbf32-0f7d-4e11-86d4-941d4f571913,2189,,,"[15.4, 42.6]",3788747,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darko Velkovski,30644.0,Center Back,119,Austria,915,,40,,,,,,,,,,,,,,North Macedonia,00:09:40.060,Ball Recovery,,15.4,42.6,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b975f6d1-785d-4c22-b871-377e78be9972,2199,,,"[89.5, 50.4]",3788747,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xaver Schlager,8769.0,Center Defensive Midfield,120,Austria,915,,56,,,,,,,,,,,,,,Austria,00:09:56.858,Ball Recovery,,89.5,50.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,883d70ca-5cf4-46b7-8198-f382f781dd2f,2216,,,"[9.3, 33.9]",3788747,57,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stole Dimitrievski,21397.0,Goalkeeper,124,North Macedonia,2358,,11,,,,,,,,,,,,,,North Macedonia,00:12:11.185,Ball Recovery,,9.3,33.9,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5edabbfe-2e83-4ed1-b8a1-79bb5375bc18,2290,,,"[51.0, 41.6]",3788747,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Goran Pandev,7146.0,Right Center Forward,129,Austria,915,,54,,,,,,,,,,,,,,North Macedonia,00:14:54.557,Ball Recovery,,51.0,41.6,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3e07234f-e387-4d4b-b258-0bda7304a2bb,2298,,,"[64.3, 28.3]",3788747,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xaver Schlager,8769.0,Center Defensive Midfield,129,Austria,915,,57,,,,,,,,,,,,,,Austria,00:14:57.445,Ball Recovery,,64.3,28.3,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3665347b-e2b5-4435-9710-d9a04ac8cc6b,2352,,,"[49.8, 57.9]",3788747,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,129,Austria,915,,49,,,,,,,,,,,,,,Austria,00:15:49.481,Ball Recovery,,49.8,57.9,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6c9e9968-1ee6-43a4-ac9a-db1633bb8e4c,2363,,,"[42.3, 18.1]",3788747,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Hinteregger,8307.0,Left Center Back,131,Austria,915,['c9cf31b6-92b7-42d0-bb08-6738c52f89f0'],24,,,,,,,,,,,,,,Austria,00:16:24.896,Ball Recovery,,42.3,18.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5b616248-e772-4ad1-8f8d-13bbb9c7ee2b,2373,,,"[27.4, 17.2]",3788747,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Visar Musliu,46906.0,Left Center Back,132,North Macedonia,2358,['86b655d0-4e8c-4968-8905-01087c82100d'],38,,,,,,,,,,,,,,North Macedonia,00:16:38.715,Ball Recovery,,27.4,17.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,51bd2d77-9bf8-4bb3-836e-1bbfc662fc23,2403,,,"[111.2, 49.7]",3788747,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Goran Pandev,7146.0,Right Center Forward,133,North Macedonia,2358,,5,,,,,,,,,,,,,,North Macedonia,00:17:05.459,Ball Recovery,,111.2,49.7,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8ebe500f-08df-42a1-8d43-542db7409cd2,2528,,,"[9.4, 70.2]",3788747,67,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Philipp Lienhart,8931.0,Right Center Back,142,North Macedonia,2358,['bfac8fc0-5037-4264-9d4a-71f4840d0367'],24,,,,,,,,,,,,,,Austria,00:22:24.409,Ball Recovery,,9.4,70.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b55d4c6b-cdb1-4445-b6d1-b1065cc28dc2,2536,,,"[84.5, 3.0]",3788747,67,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enis Bardhi,6782.0,Left Center Midfield,142,North Macedonia,2358,,30,,,,,,,,,,,,,,North Macedonia,00:22:30.506,Ball Recovery,,84.5,3.0,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cdd0276f-b0f2-4dfb-9f95-9f614b7d6a40,2547,,,"[47.2, 60.4]",3788747,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,143,Austria,915,['1e2af7b1-eaab-4e49-8470-e7863aa7bfb9'],36,,,,,,,,,,,,,,Austria,00:22:36.682,Ball Recovery,,47.2,60.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f58bef3f-24d2-4361-8e3c-b8164003825a,2575,,,"[22.0, 40.9]",3788747,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Velkovski,30644.0,Center Back,144,North Macedonia,2358,,4,,,,,,,,,,,,,,North Macedonia,00:23:04.825,Ball Recovery,,22.0,40.9,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f6a7937b-26e9-4d58-95b9-7ff2bb23d0d6,2582,,,"[83.1, 32.3]",3788747,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Hinteregger,8307.0,Left Center Back,145,Austria,915,['feaaf60d-ddb5-4bdf-a2bf-2599057aad52'],7,,,,,,,,,,,,,,Austria,00:23:07.552,Ball Recovery,,83.1,32.3,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9688226a-4efb-4149-8b78-8cb50cfff052,2606,,,"[35.2, 20.4]",3788747,68,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Olatukunbo Alaba,8220.0,Center Back,146,North Macedonia,2358,['960e6302-59d3-4d81-b07b-37e4f260b5f4'],58,,,,,,,,,,,,,,Austria,00:23:58.088,Ball Recovery,,35.2,20.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9f6a68e0-845c-44d3-8d7f-a8e6790e93e8,2612,,,"[63.9, 35.9]",3788747,69,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ezgjan Alioski,4713.0,Left Wing Back,146,North Macedonia,2358,['0842e102-e354-459a-8794-394d9d5b89ee'],3,,,,,,,,,,,,,,North Macedonia,00:24:03.455,Ball Recovery,,63.9,35.9,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,209ca4dd-e1ce-433f-950c-93c1b5abb692,2618,,,"[9.4, 49.8]",3788747,69,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Olatukunbo Alaba,8220.0,Center Back,146,North Macedonia,2358,,7,,,,,,,,,,,,,,Austria,00:24:07.724,Ball Recovery,,9.4,49.8,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,06b1e0e1-3455-4a0d-a168-404a4eb2f4d5,2627,,,"[13.5, 67.9]",3788747,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lienhart,8931.0,Right Center Back,148,Austria,915,,21,,,,,,,,,,,,,,Austria,00:24:21.617,Ball Recovery,,13.5,67.9,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e6d42cd3-cb7a-44a1-b3b0-2d5b2c3f9b7d,2636,,,"[40.6, 66.6]",3788747,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Laimer,8506.0,Right Center Midfield,148,Austria,915,['e62aa085-b82f-486a-88c9-89d4abe92a64'],28,,,,,,,,,,,,,,Austria,00:24:28.959,Ball Recovery,,40.6,66.6,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,20c71d5f-40e3-4d05-934b-2ac2a75faf99,2665,,,"[56.4, 61.1]",3788747,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Velkovski,30644.0,Center Back,151,North Macedonia,2358,['a75905a2-7c1a-41d3-98c0-1e360485ab54'],3,,,,,,,,,,,,,,North Macedonia,00:25:03.738,Ball Recovery,,56.4,61.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea3f22a1-50ef-4ffb-8623-9db8bb57262c,2734,,,"[102.4, 21.4]",3788747,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezgjan Alioski,4713.0,Left Wing Back,155,North Macedonia,2358,,8,,,,,,,,,,,,,,North Macedonia,00:27:08.027,Ball Recovery,,102.4,21.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38eccb2c-c76b-4d89-9d54-593655e69a9d,2856,,,"[30.4, 38.4]",3788747,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enis Bardhi,6782.0,Left Center Midfield,162,North Macedonia,2358,['ade75b65-f09f-480d-8690-4281b0b7fff9'],27,,,,,,,,,,,,,,North Macedonia,00:29:27.044,Ball Recovery,,30.4,38.4,,,,,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a1c3646c-5784-4bb6-a50a-be06c6aa3ffa,2924,,,"[80.1, 69.0]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Goran Pandev,7146.0,Right Center Forward,166,North Macedonia,2358,,15,,,,,,,,,,,,,,North Macedonia,00:31:15.159,Ball Recovery,,80.1,69.0,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3e85ca89-24df-481e-a600-39750ed5be7c,3075,,,"[40.4, 61.2]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Velkovski,30644.0,Center Back,174,North Macedonia,2358,['6e3c9d23-5225-4865-ad28-01b24a27367f'],18,,,,,,,,,,,,,,North Macedonia,00:35:18.020,Ball Recovery,,40.4,61.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,26df438b-fea4-4481-a905-91513ebdfcb9,3160,,,"[62.6, 18.4]",3788747,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arijan Ademi,18879.0,Center Defensive Midfield,177,Austria,915,['6ad352a3-2643-4580-862b-bfd9f9d4cfda'],41,,,,,,,,,,,,,,North Macedonia,00:37:41.537,Ball Recovery,True,62.6,18.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe63c99b-9413-40d7-b79e-ad2790efc122,3166,,,"[66.8, 49.6]",3788747,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marko Arnautović,3325.0,Right Center Forward,177,Austria,915,['fb551913-fcd2-4ae6-abc8-ec0ca308f13a'],45,,,,,,,,,,,,,,Austria,00:37:45.743,Ball Recovery,True,66.8,49.6,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4d4fd583-8635-4581-91f6-3d8988a9f93c,3204,,,"[99.9, 58.1]",3788747,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Laimer,8506.0,Right Center Midfield,179,Austria,915,,19,,,,,,,,,,,,,,Austria,00:38:19.141,Ball Recovery,,99.9,58.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6bc9bdc2-a095-4b53-9de1-85d933e860d7,3214,,,"[27.0, 27.6]",3788747,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,181,North Macedonia,2358,,12,,,,,,,,,,,,,,North Macedonia,00:39:12.332,Ball Recovery,,27.0,27.6,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ccff3a3a-b447-4054-b1b4-37c34e8581e0,3323,,,"[104.1, 28.3]",3788747,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marko Arnautović,3325.0,Right Center Forward,190,Austria,915,['bae09b00-b1b1-4df9-8ac9-d208b3e6e817'],55,,,,,,,,,,,,,,Austria,00:43:55.260,Ball Recovery,True,104.1,28.3,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d96ced7a-f39a-414d-b671-e3560f0facae,3364,,,"[51.0, 4.2]",3788747,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,192,Austria,915,,5,,,,,,,,,,,,,,Austria,00:46:05.400,Ball Recovery,,51.0,4.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c9022823-b41f-4296-a974-b341f54b1f46,3394,,,"[59.7, 74.1]",3788747,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Ristovski,10592.0,Right Back,193,North Macedonia,2358,['54d2d892-3627-42c1-bba0-50a08b7588d0'],34,,,,,,,,,,,,,,North Macedonia,00:46:34.286,Ball Recovery,,59.7,74.1,,,,,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,e2df8dd0-5f29-4735-b52b-51d1fdeabc3a,3409,,,"[50.6, 49.5]",3788747,92,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tihomir Kostadinov,44229.0,Right Center Midfield,194,Austria,915,['7a56796a-23a1-4b93-bd2b-8dc159ba6d82'],42,,,,,,,,,,,,,,North Macedonia,00:47:42.121,Ball Recovery,,50.6,49.5,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,29cc8ec6-ce12-40a6-8e2f-4612067e8804,3427,,,"[8.1, 46.4]",3788747,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,196,Austria,915,['a6143891-a948-4e8a-9f10-068234f4f1da'],7,,,,,,,,,,,,,,Austria,00:48:07.370,Ball Recovery,,8.1,46.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b3791f60-5dce-42b4-bead-96104faf5420,3457,,,"[15.6, 49.3]",3788747,94,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Stole Dimitrievski,21397.0,Goalkeeper,198,North Macedonia,2358,['2b5f8a14-ddb5-4ec7-9022-1c21fbc9e816'],9,,,,,,,,,,,,,,North Macedonia,00:49:09.342,Ball Recovery,,15.6,49.3,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bd960d65-ca22-4c6b-b440-c84100e10ff5,76,,,"[61.0, 54.1]",3788747,1,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sasa Kalajdzic,18762.0,Right Center Forward,6,Austria,915,,45,,,,,,,,,,,,,,Austria,00:01:45.029,Miscontrol,,61.0,54.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0395c42e-caca-4894-b119-a7f02d6b418f,524,,,"[67.0, 7.0]",3788747,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezgjan Alioski,4713.0,Left Wing Back,34,Austria,915,['4b10cab5-8d57-45eb-a994-254fd1697097'],1,,,,,,,,,,,,,,North Macedonia,00:12:01.596,Miscontrol,True,67.0,7.0,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cd8c5259-f7cd-44c0-b9e9-af05291d76e5,581,,,"[42.6, 42.4]",3788747,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Goran Pandev,7146.0,Right Center Forward,37,North Macedonia,2358,['2c164e76-5b0a-4e68-a36c-ae8bd9dde030'],11,,,,,,,,,,,,,,North Macedonia,00:13:11.364,Miscontrol,True,42.6,42.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,07666d14-2b12-43b4-8a45-1229ebe70edd,710,,,"[72.8, 73.7]",3788747,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Goran Pandev,7146.0,Right Center Forward,41,North Macedonia,2358,,6,,,,,,,,,,,,,,North Macedonia,00:15:06.702,Miscontrol,,72.8,73.7,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9ab50a7b-5858-4a38-b515-1e661a09aa23,740,,,"[105.3, 12.7]",3788747,16,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,43,Austria,915,,2,,,,,,,,,,,,,,Austria,00:16:02.403,Miscontrol,,105.3,12.7,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,03e26c35-e4da-45fa-93fb-a9c290e10077,825,,,"[93.7, 5.2]",3788747,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,48,Austria,915,,57,,,,,,,,,,,,,,Austria,00:18:57.294,Miscontrol,,93.7,5.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0fda81e9-639f-428f-b1d1-02568da32308,1081,,,"[54.3, 8.1]",3788747,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Trajkovski,30512.0,Left Center Forward,65,North Macedonia,2358,['6a4228c3-cbca-43cf-ba92-41a211bc3d75'],6,,,,,,,,,,,,,,North Macedonia,00:26:06.144,Miscontrol,True,54.3,8.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,917c8efd-f051-4584-91c0-610da4650050,1099,,,"[16.4, 6.2]",3788747,26,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezgjan Alioski,4713.0,Left Wing Back,67,North Macedonia,2358,,22,,,,,,,,,,,,,,North Macedonia,00:26:22.651,Miscontrol,,16.4,6.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,25e415d9-c2c4-4d66-a154-75fc2b475995,1243,,,"[111.4, 64.1]",3788747,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sasa Kalajdzic,18762.0,Right Center Forward,72,North Macedonia,2358,,34,,,,,,,,,,,,,,Austria,00:30:34.076,Miscontrol,,111.4,64.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38b2cc76-02c7-429e-aa64-a8eef0a0da78,1258,,,"[86.0, 74.3]",3788747,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Lainer,8779.0,Right Wing Back,74,Austria,915,,4,,,,,,,,,,,,,,Austria,00:31:04.136,Miscontrol,,86.0,74.3,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81797645-bf99-4c46-be7d-48927b99fca1,1450,,,"[95.8, 36.2]",3788747,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,82,North Macedonia,2358,,0,,,,,,,,,,,,,,North Macedonia,00:36:00.558,Miscontrol,,95.8,36.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e6957013-e30f-4871-9da2-3859ae0297af,1903,,,"[34.5, 26.2]",3788747,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,108,North Macedonia,2358,,30,,,,,,,,,,,,,,North Macedonia,00:02:30.132,Miscontrol,,34.5,26.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eb914772-d3d2-4701-bb22-bedf34a748e7,1941,,,"[92.6, 65.9]",3788747,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boban Nikolov,16740.0,Right Wing Back,108,North Macedonia,2358,,6,,,,,,,,,,,,,,North Macedonia,00:03:06.518,Miscontrol,,92.6,65.9,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,83d6d774-a7aa-4d9d-8ed9-05474b895078,2044,,,"[92.4, 36.0]",3788747,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christoph Baumgartner,24977.0,Left Center Forward,113,Austria,915,,59,,,,,,,,,,,,,,Austria,00:05:59.587,Miscontrol,,92.4,36.0,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4be97f56-1937-4a28-aa52-f32227ec2541,2058,,,"[80.6, 18.2]",3788747,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezgjan Alioski,4713.0,Left Wing Back,114,North Macedonia,2358,['20afbcdf-6d1d-4b96-a204-409374abeacf'],12,,,,,,,,,,,,,,North Macedonia,00:06:12.570,Miscontrol,True,80.6,18.2,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e1d0509d-1277-49af-a40d-002093b418e8,2093,,,"[94.9, 35.0]",3788747,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Konrad Laimer,8506.0,Right Center Midfield,116,Austria,915,,2,,,,,,,,,,,,,,Austria,00:08:02.704,Miscontrol,,94.9,35.0,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ba92cc1b-70aa-45d9-8b91-de0a27e74f60,2574,,,"[24.3, 48.6]",3788747,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,144,North Macedonia,2358,,3,,,,,,,,,,,,,,North Macedonia,00:23:03.467,Miscontrol,,24.3,48.6,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,35028da1-5621-4287-a1f5-ab28eddc617f,2617,,,"[98.0, 34.1]",3788747,69,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eljif Elmas,16535.0,Left Center Forward,146,North Macedonia,2358,,6,,,,,,,,,,,,,,North Macedonia,00:24:06.345,Miscontrol,,98.0,34.1,,,,,
