ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,cf8f4e69-f60d-4ef6-99c5-940275023d1e,3200,,"[76.3, 4.0]",3788768,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nacer Chadli,4831.0,Left Wing Back,125,Belgium,782,['459eea47-2845-4b8c-aeff-7ec055c85997'],53,,,,,,,,,,,,,,Belgium,00:27:53.195,Ball Receipt*,,76.3,4.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,f93b7b14-5522-47ea-b063-bd1030eaa397,3203,,"[63.3, 38.0]",3788768,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,125,Belgium,782,['b87c15c0-fcc9-4145-bfb2-b9a994f13ec5'],55,,,,,,,,,,,,,,Belgium,00:27:55.890,Ball Receipt*,,63.3,38.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,de6b1420-7e4b-4727-8773-af1c04f1a6ec,3206,,"[75.2, 37.8]",3788768,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Defensive Midfield,125,Belgium,782,['59a6b79f-77b9-4de8-b8a2-6e197268042e'],58,,,,,,,,,,,,,,Belgium,00:27:58.028,Ball Receipt*,,75.2,37.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,785df226-4599-4f6c-9d53-b53f9a24676a,3209,,"[73.0, 66.7]",3788768,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jason Denayer,13116.0,Right Center Back,125,Belgium,782,['70860428-89cc-4561-bd5c-288b22b82a41'],0,,,,,,,,,,,,,,Belgium,00:28:00.706,Ball Receipt*,,73.0,66.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,cc28c6d1-f076-4fed-b6d2-d07eade12cb3,3212,,"[96.3, 61.8]",3788768,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,125,Belgium,782,['f90749c4-7b14-4186-aa49-26cd97314558'],2,,,,,,,,,,,,,,Belgium,00:28:02.875,Ball Receipt*,,96.3,61.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,cf2ec602-95d9-4e25-b938-6b3bf39f66e0,3215,,"[92.9, 76.7]",3788768,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Trossard,16559.0,Right Wing Back,125,Belgium,782,['87baf86e-7d25-4b86-ab28-8035e60d3199'],5,,,,,,,,,,,,,,Belgium,00:28:05.059,Ball Receipt*,,92.9,76.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,29e6883e-23a2-47e4-bb5d-367cca0ec9e9,3218,,"[79.0, 62.2]",3788768,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Defensive Midfield,125,Belgium,782,['962f596d-a94f-400f-85f9-51abbd165b62'],7,,,,,,,,,,,,,,Belgium,00:28:07.621,Ball Receipt*,,79.0,62.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,00c4c77c-dc41-4858-8b94-b16edf94cdc6,3221,,"[86.0, 27.7]",3788768,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,125,Belgium,782,['670b6bee-612f-417b-93b5-67b48ee16717'],11,,,,,,,,,,,,,,Belgium,00:28:11.127,Ball Receipt*,,86.0,27.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,b3a9aea1-d2c1-4ea4-aa5f-1a9ddcd11421,3224,,"[100.7, 9.9]",3788768,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Doku,23650.0,Right Attacking Midfield,125,Belgium,782,['c457a88d-cf86-4f84-98a9-375fed5a5858'],13,,,,,,,,,,,,,,Belgium,00:28:13.774,Ball Receipt*,,100.7,9.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,9dd2afcf-3644-4251-a9b9-6f9b2d36c3cf,3229,,"[112.4, 39.8]",3788768,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thomas Vermaelen,6332.0,Left Center Back,126,Belgium,782,['48d5d88e-b415-47a7-8926-159123b29611'],46,,,,,,,,,,,,,,Belgium,00:28:46.052,Ball Receipt*,,112.4,39.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0a23d124-263f-41e8-affb-cccdb6262f40,3238,,"[48.7, 45.1]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rasmus Schüller,12807.0,Center Defensive Midfield,127,Finland,1835,['ffaecd88-af2e-4beb-bbaf-69a4f7956418'],20,,,,,,,,,,,,,,Finland,00:30:20.833,Ball Receipt*,,48.7,45.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,b2e3e3b3-310d-4062-bf40-097d87e5f6ed,3240,,"[49.0, 29.1]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Glen Kamara,13215.0,Left Center Midfield,127,Finland,1835,['9e96c8bd-3035-423f-86bb-ffd133c5ff1b'],22,,,,,,,,,,,,,,Finland,00:30:22.124,Ball Receipt*,,49.0,29.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,5bb846f3-5a7a-4ed6-9e10-60acc67e6d54,3243,,"[40.5, 69.9]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joona Toivio,26939.0,Right Center Back,127,Finland,1835,['5ed329b1-21bc-4638-a482-ec79e35c752d'],25,,,,,,,,,,,,,,Finland,00:30:25.323,Ball Receipt*,,40.5,69.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,8f3ba697-d10a-463d-9c8c-5582bab0f98f,3247,,"[58.2, 71.6]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joni Ensio Kauko,24303.0,Right Center Midfield,127,Finland,1835,['6b761404-cc44-4e4b-8c1d-a661257c16d2'],27,,,,,,,,,,,,,,Finland,00:30:27.794,Ball Receipt*,,58.2,71.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1895c9a6-a71d-4e23-8562-b2c69ce0f82f,3250,,"[55.0, 63.2]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rasmus Schüller,12807.0,Center Defensive Midfield,127,Finland,1835,['1947eff4-7376-4a82-91e5-67b39291e52c'],28,,,,,,,,,,,,,,Finland,00:30:28.855,Ball Receipt*,,55.0,63.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,63124ccc-c9e0-4dd1-b33e-eaf1d7ab0006,3253,,"[49.8, 21.4]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,"Daniel O""Shaughnessy",38196.0,Left Center Back,127,Finland,1835,['29eef9e5-9ec0-4f78-b88b-946fa5be51a6'],31,,,,,,,,,,,,,,Finland,00:30:31.793,Ball Receipt*,,49.8,21.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,42af63c8-ca0b-411c-bd93-78f4d224898f,3256,,"[66.2, 20.3]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Glen Kamara,13215.0,Left Center Midfield,127,Finland,1835,['d93b25b5-a48f-45b1-b855-cc84701232fd'],34,,,,,,,,,,,,,,Finland,00:30:34.095,Ball Receipt*,,66.2,20.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,95c1c272-7875-4c96-9eee-f9afed5173e6,3260,,"[56.1, 19.3]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,"Daniel O""Shaughnessy",38196.0,Left Center Back,127,Finland,1835,['516854db-164a-47e8-835a-e62e94beb96f'],36,,,,,,,,,,,,,,Finland,00:30:36.444,Ball Receipt*,,56.1,19.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,21c035dc-07c9-44ed-9431-308eda002f4e,3264,,"[77.9, 19.7]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Teemu Pukki,9476.0,Right Center Forward,127,Finland,1835,"['9d438538-c1f1-44bf-8b2c-804255f7e3f8', 'c8a82b2f-70c2-41f3-a67d-76e0d55e098b']",38,,,,,,,,,,,,,,Finland,00:30:38.310,Ball Receipt*,True,77.9,19.7,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,9cd748ad-9c94-49ac-93f7-c29afeb2127a,3267,,"[82.4, 7.4]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jukka Raitala,15416.0,Left Wing Back,127,Finland,1835,['1f509a77-ab81-43fa-89a7-b231278c8f48'],39,,,,,,,,,,,,,,Finland,00:30:39.799,Ball Receipt*,,82.4,7.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,21f870bb-b299-4969-8ce1-01377f9d6120,3270,,"[51.9, 64.3]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Defensive Midfield,128,Belgium,782,['2ab403f1-8bf2-4b6d-9a5d-e9b70594c563'],42,,,,,,,,,,,,,,Belgium,00:30:42.371,Ball Receipt*,,51.9,64.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,a0725f9c-f4df-4c09-b1a8-5725499be020,3273,,"[70.1, 60.8]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,128,Belgium,782,['0e707507-7f41-4084-8404-5f51aa731c4d'],45,,,,,,,,,,,,,,Belgium,00:30:45.256,Ball Receipt*,,70.1,60.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,45132bac-18e6-4acd-8564-2a711f7ef798,3276,,"[92.6, 70.5]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,128,Belgium,782,['0a70af7b-136f-4bf2-9e65-53aaa27c4947'],47,,,,,,,,,,,,,,Belgium,00:30:47.771,Ball Receipt*,,92.6,70.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,a6093c68-fb97-4ccc-9e8e-bd71814c70b2,3279,,"[108.2, 42.0]",3788768,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Defensive Midfield,128,Belgium,782,['7a3538f6-3c9c-45a2-9da9-3b5c028bd04d'],52,,,,,,,,,,,,,,Belgium,00:30:52.848,Ball Receipt*,,108.2,42.0,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,119e7052-9cc0-404d-99d1-517dfb0a4488,3285,,"[109.7, 36.5]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,128,Belgium,782,['55453aa6-7a8c-4860-92a7-ef6a4280dbf0'],2,,,,,,,,,,,,,,Belgium,00:31:02.871,Ball Receipt*,,109.7,36.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ab9109dc-6df6-4f04-84d7-dca02777a330,3290,,"[104.5, 75.3]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Meunier,3176.0,Right Wing Back,128,Belgium,782,['2033bdd8-7700-4765-91eb-c2c41c83cd8f'],8,,,,,,,,,,,,,,Belgium,00:31:08.949,Ball Receipt*,,104.5,75.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,f96aa07a-0353-4dd0-a9ee-30d83e2a1214,3293,,"[91.5, 70.9]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,128,Belgium,782,['f2a668c0-e5dc-4a9c-ae24-ab0c06c66681'],10,,,,,,,,,,,,,,Belgium,00:31:10.833,Ball Receipt*,,91.5,70.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,db44fdaf-27d6-4fe9-97b9-178457606a3e,3296,,"[93.4, 51.6]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Right Attacking Midfield,128,Belgium,782,['9c4fbdbb-be42-4b3f-9fd7-d500d195aa2c'],12,,,,,,,,,,,,,,Belgium,00:31:12.504,Ball Receipt*,,93.4,51.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,835445e6-45fa-42a1-8f8f-21310fad1abd,3306,,"[34.9, 20.3]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Kamara,13215.0,Left Center Midfield,130,Finland,1835,['71d0686e-ec03-4d7b-afa4-dcf239d4ee23'],21,,,,,,,,,,,,,,Finland,00:31:21.453,Ball Receipt*,,34.9,20.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,039986bc-6b7a-4fdb-aff2-e83b90ab1459,3309,,"[42.1, 5.5]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jukka Raitala,15416.0,Left Wing Back,130,Finland,1835,['0486cb71-a80f-47f6-9e02-75ba8e40f7c6'],24,,,,,,,,,,,,,,Finland,00:31:24.187,Ball Receipt*,,42.1,5.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,113096c6-e0a0-4d4e-8b4e-d854d89bff52,3311,,"[40.7, 13.6]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Kamara,13215.0,Left Center Midfield,130,Finland,1835,['50296c10-9f54-4fcf-b622-9e5426a894b6'],25,,,,,,,,,,,,,,Finland,00:31:25.051,Ball Receipt*,,40.7,13.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,d634ed73-cc28-4a21-bd4d-7e329e04ade4,3314,,"[31.9, 38.5]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paulus Arajuuri,24455.0,Center Back,130,Finland,1835,['2d2c84fa-8f47-412d-86e1-72e670cd9647'],28,,,,,,,,,,,,,,Finland,00:31:28.198,Ball Receipt*,,31.9,38.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,82ee11df-e168-448c-a14f-45f682fa14e2,3317,,"[43.8, 71.3]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joona Toivio,26939.0,Right Center Back,130,Finland,1835,['f29cc0db-e955-475f-99ff-8c15f7403532'],31,,,,,,,,,,,,,,Finland,00:31:31.716,Ball Receipt*,,43.8,71.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,90fc5f54-844d-4f14-9af0-12c0a86c4ddf,3320,,"[67.2, 71.6]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joni Ensio Kauko,24303.0,Right Center Midfield,130,Finland,1835,['478fb47c-a3b9-4c43-93d5-074e28fffda7'],35,,,,,,,,,,,,,,Finland,00:31:35.474,Ball Receipt*,,67.2,71.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,52d5f133-421b-4e0b-9707-4dd8e33a709b,3323,,"[49.4, 48.6]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paulus Arajuuri,24455.0,Center Back,130,Finland,1835,['8911c6ae-ac35-403c-a659-9545bc53414b'],41,,,,,,,,,,,,,,Finland,00:31:41.233,Ball Receipt*,,49.4,48.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,267d42ae-704d-47ea-93d4-7b060b403328,3326,,"[53.3, 26.0]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,"Daniel O""Shaughnessy",38196.0,Left Center Back,130,Finland,1835,['5a461fc1-c14c-426c-b0e3-cb9587da56b9'],43,,,,,,,,,,,,,,Finland,00:31:43.414,Ball Receipt*,,53.3,26.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,94e490cf-8114-4db1-bb6f-0001eddd406c,3329,,"[70.0, 22.9]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Kamara,13215.0,Left Center Midfield,130,Finland,1835,['043746b4-7bd4-40fe-836a-6a9e7c5abd70'],44,,,,,,,,,,,,,,Finland,00:31:44.883,Ball Receipt*,,70.0,22.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,742751f3-fc68-4576-ace2-4a9136e1d265,3332,,"[80.0, 28.3]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rasmus Schüller,12807.0,Center Defensive Midfield,130,Finland,1835,['eae9883d-5cdf-49af-99da-ac2f976d792f'],49,,,,,,,,,,,,,,Finland,00:31:49.397,Ball Receipt*,,80.0,28.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,7bb83289-b9cf-40f7-b3ec-aefdf7681c65,3335,,"[82.1, 11.6]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Kamara,13215.0,Left Center Midfield,130,Finland,1835,['4754dd34-7fe8-47fd-8479-da849df73aae'],50,,,,,,,,,,,,,,Finland,00:31:50.429,Ball Receipt*,,82.1,11.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,370b3533-42c4-4359-9875-92ee78ca057c,3338,,"[85.7, 18.8]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rasmus Schüller,12807.0,Center Defensive Midfield,130,Finland,1835,['43645012-29db-4f16-ba56-edea448b7f2c'],52,,,,,,,,,,,,,,Finland,00:31:52.608,Ball Receipt*,,85.7,18.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,189ea32b-1f25-48dc-b9c3-ce6a9f433a4b,3341,,"[80.3, 9.0]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Kamara,13215.0,Left Center Midfield,130,Finland,1835,['f1c101b7-178c-422a-81c9-1304cfa6086c'],53,,,,,,,,,,,,,,Finland,00:31:53.542,Ball Receipt*,,80.3,9.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,9220712d-c0ca-4325-a72f-8f56078e1d88,3344,,"[85.7, 3.1]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jukka Raitala,15416.0,Left Wing Back,130,Finland,1835,['3c793a8a-6739-4d73-989f-cfa3af48cd7f'],57,,,,,,,,,,,,,,Finland,00:31:57.945,Ball Receipt*,,85.7,3.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1c324130-26c7-4815-8fbf-2c8d7a6c303f,3347,,"[78.0, 5.0]",3788768,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,"Daniel O""Shaughnessy",38196.0,Left Center Back,130,Finland,1835,['ee4eee9e-f34f-4437-825b-7502b8024187'],59,,,,,,,,,,,,,,Finland,00:31:59.134,Ball Receipt*,,78.0,5.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,b868e8b2-cfa8-42bb-bba9-d0a2c2407755,3350,,"[91.2, 3.6]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jukka Raitala,15416.0,Left Wing Back,130,Finland,1835,['13a691fa-1644-4039-971c-0f501b88adbc'],3,,,,,,,,,,,,,,Finland,00:32:03.439,Ball Receipt*,,91.2,3.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,9cb07a8d-d818-435b-b9e7-3bc59e0928b9,3353,,"[75.1, 13.0]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Kamara,13215.0,Left Center Midfield,130,Finland,1835,['b4494339-4ef6-466e-a0ed-0da51673d86f'],5,,,,,,,,,,,,,,Finland,00:32:05.398,Ball Receipt*,,75.1,13.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,a7ed7e5e-f337-4b0a-854d-afe2813e5b32,3356,,"[91.8, 32.7]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Lod,24321.0,Left Center Forward,130,Finland,1835,['019271f4-6106-4c54-9556-e62a68d791b1'],9,,,,,,,,,,,,,,Finland,00:32:09.211,Ball Receipt*,,91.8,32.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,10faf1ef-58f1-49da-aa99-18c09a8dc0f2,3359,,"[106.2, 25.7]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Teemu Pukki,9476.0,Right Center Forward,130,Finland,1835,['4f3acf41-0b56-418e-9996-1b328c694480'],10,,,,,,,,,,,,,,Finland,00:32:10.893,Ball Receipt*,,106.2,25.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,f4cff91e-0460-450e-9e89-6d4afba627c8,3367,,"[100.6, 35.5]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Lod,24321.0,Left Center Forward,130,Finland,1835,['36b2df90-e6aa-42f6-b840-053af33eafac'],14,,,,,,,,,,,,,,Finland,00:32:14.601,Ball Receipt*,,100.6,35.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,2e629cdf-17fb-46dd-a3ed-0e99aab8ee37,3370,,"[105.8, 33.6]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Teemu Pukki,9476.0,Right Center Forward,130,Finland,1835,['5036025f-c3ef-443b-bc71-c907a1fc918a'],15,,,,,,,,,,,,,,Finland,00:32:15.512,Ball Receipt*,,105.8,33.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,edc815da-c626-4ce9-bcd7-2499d417494b,3381,,"[111.4, 9.2]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jukka Raitala,15416.0,Left Wing Back,130,Finland,1835,['43444746-c3f2-42a8-95c1-f2f633576616'],23,,,,,,,,,,,,,,Finland,00:32:23.676,Ball Receipt*,,111.4,9.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,65bce951-95d2-492c-8194-d953a661b1ba,3384,,"[102.0, 14.1]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Kamara,13215.0,Left Center Midfield,130,Finland,1835,['63f1c934-1c98-4112-9d7e-a63bd06d1ca4'],25,,,,,,,,,,,,,,Finland,00:32:25.660,Ball Receipt*,,102.0,14.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ceddc43d-2ec9-48ab-ae7a-fc4377b4af8b,3387,,"[101.4, 23.5]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Lod,24321.0,Left Center Forward,130,Finland,1835,['78aee232-80c0-40da-98ae-28ef9edd27af'],27,,,,,,,,,,,,,,Finland,00:32:27.901,Ball Receipt*,,101.4,23.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7d5c0b31-a4d6-4441-af9c-238dbff69798,3390,,"[109.4, 7.8]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jukka Raitala,15416.0,Left Wing Back,130,Finland,1835,['9be04662-3e79-4565-ad66-06f2ee2026f4'],28,,,,,,,,,,,,,,Finland,00:32:28.837,Ball Receipt*,,109.4,7.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,53a7e405-5038-45a7-b5ed-352ebd065bf4,3398,,"[20.1, 69.5]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jason Denayer,13116.0,Right Center Back,132,Belgium,782,['f5ccfa03-9d04-494f-9fc3-4a1ee8121cc3'],50,,,,,,,,,,,,,,Belgium,00:32:50.593,Ball Receipt*,,20.1,69.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1e1108d4-e604-4c0e-abb4-f1bcd59097d6,3400,,"[20.9, 46.8]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anga Dedryck Boyata,5639.0,Center Back,132,Belgium,782,['4542d992-2c1c-4f59-a61d-a99315d245b2'],54,,,,,,,,,,,,,,Belgium,00:32:54.874,Ball Receipt*,,20.9,46.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,52c575d2-7c61-4957-8391-ce50fa66e0a6,3403,,"[31.1, 24.5]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,132,Belgium,782,['280b7133-f8a7-4feb-bf69-5ef8c506d248'],57,,,,,,,,,,,,,,Belgium,00:32:57.909,Ball Receipt*,,31.1,24.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,806bc0a1-b9fb-40c2-8123-d7626b4b9dd5,3406,,"[44.6, 6.2]",3788768,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Axel Witsel,5642.0,Left Defensive Midfield,132,Belgium,782,['b03d3269-c067-4d8f-9c1f-615af9e38ff5'],59,,,,,,,,,,,,,,Belgium,00:32:59.970,Ball Receipt*,,44.6,6.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,d93cf5af-1512-4431-a320-88a998f7231b,3410,,"[58.7, 3.2]",3788768,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michy Batshuayi Tunga,3457.0,Right Attacking Midfield,132,Belgium,782,"['4314d4f8-511c-43f0-ae34-fc8b5046b726', '54dded85-93bb-48cd-a20c-f529ab4b44ff']",1,,,,,,,,,,,,,,Belgium,00:33:01.949,Ball Receipt*,True,58.7,3.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,03741e36-aeb0-4f01-8ddf-bbaeaeb6b198,3412,,"[47.8, 6.4]",3788768,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin De Bruyne,3089.0,Right Defensive Midfield,132,Belgium,782,['9e256725-d6d8-452b-a512-9a2d80782876'],2,,,,,,,,,,,,,,Belgium,00:33:02.718,Ball Receipt*,,47.8,6.4,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e7cc7896-3628-4c2f-9b4f-fa0f63d326e3,3416,,"[58.7, 22.2]",3788768,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Axel Witsel,5642.0,Left Defensive Midfield,132,Belgium,782,['1ab347dc-88c7-4bc9-be9d-aa3c2ea388c9'],9,,,,,,,,,,,,,,Belgium,00:33:09.174,Ball Receipt*,,58.7,22.2,,,,,
