50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.729685,,,,,,,,,,,,,1db9b7c4-14cd-4cf2-acf7-9c236e66403c,1922,,,"[15.0, 45.1]",3788765,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Granit Xhaka,3500.0,Left Defensive Midfield,91,Turkey,909,"['8cd519a3-0fdb-45c1-b8b6-738c391ad0aa', 'd90e0ffc-f407-421d-9c21-4508b293b808']",27,,,,,,,,,,,,,,,Switzerland,00:42:27.009,Pressure,,15.0,45.1,,,,,
,,,,,,,,,,,,,,,0.980201,,,,,,,,,,,,,f042c8dc-73be-4227-afa5-bf902cb8f443,1932,,,"[82.8, 54.3]",3788765,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Burak Yılmaz,11086.0,Center Forward,93,Switzerland,773,['e2d68240-3446-4edb-b4f7-bd2d176c2b9e'],21,,,,,,,,,,,,,,,Turkey,00:43:21.253,Pressure,,82.8,54.3,,,,,
,,,,,,,,,,,,,,,1.646178,,,,,,,,,,,,,3e5ac31c-215a-43d7-a1b6-88b55b7cb6f2,1934,,,"[56.3, 63.9]",3788765,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mehmet Zeki Çelik,10349.0,Right Back,93,Switzerland,773,"['0cc7f07c-5a01-464e-a946-2cd08172e94b', '6fe4463b-74fc-4544-a872-58b509766791']",22,,,,,,,,,,,,,,,Turkey,00:43:22.580,Pressure,,56.3,63.9,,,,,
,,,,,,,,,,,,,,,0.505496,,,,,,,,,,,,,4053ba4a-b259-4cb7-b64c-58465e757528,1937,,,"[69.4, 63.0]",3788765,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Burak Yılmaz,11086.0,Center Forward,93,Switzerland,773,['0cc7f07c-5a01-464e-a946-2cd08172e94b'],24,,,,,,,,,,,,,,,Turkey,00:43:24.144,Pressure,,69.4,63.0,,,,,
,,,,,,,,,,,,,,,0.457713,,,,,,,,,,,,,1d4879ff-8df0-4595-a6f1-6254446bac74,1980,,,"[5.4, 42.7]",3788765,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Merih Demiral,23558.0,Right Center Back,96,Switzerland,773,"['2de07165-8779-451b-bb2e-a75a81e97750', '870d404a-c57b-4604-b29f-3e7642e28cd9']",29,,,,,,,,,,,,,,,Turkey,00:45:29.415,Pressure,,5.4,42.7,,,,,
,,,,,,,,,,,,,,,3.073758,,,,,,,,,,,,,4693cb25-7889-49c7-b336-7d2d305fb30f,1995,,,"[26.2, 68.8]",3788765,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Merih Demiral,23558.0,Right Center Back,96,Switzerland,773,"['40a973f6-54f9-4d7a-8eb8-20b95eca82c9', '63c4fac5-b099-4b5e-972b-7edfe0308f26', 'a3e00146-08fe-4d55-af91-dc3a3534c3f2']",48,,,,,,,,,,,,,,,Turkey,00:45:48.098,Pressure,,26.2,68.8,,,,,
,,,,,,,,,,,,,,,0.715996,,,,,,,,,,,,,314549b7-a734-47de-8602-dd076936467e,2001,,,"[33.4, 64.7]",3788765,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ozan Tufan,11088.0,Right Center Midfield,96,Switzerland,773,"['63db13f5-b25e-403f-b980-2036f2c0ee14', '71e4bec0-7fb0-4ba8-8f75-d8a6b4e5f42f']",53,,,,,,,,,,,,,,,Turkey,00:45:53.989,Pressure,,33.4,64.7,,,,,
,,,,,,,,,,,,,,,0.974506,,,,,,,,,,,,,4c0e0ebe-47ad-464d-b59a-b8c9c3b0d482,2034,,,"[72.1, 64.1]",3788765,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xherdan Shaqiri,3533.0,Center Attacking Midfield,97,Turkey,909,['92bba201-5ab5-4d5a-9461-321a4599bd5d'],18,,,,,,,,,,,,,,,Switzerland,00:00:18.126,Pressure,,72.1,64.1,,,,,
,,,,,,,,,,,,,,,1.114778,,,,,,,,,,,,,9426988d-c289-4aff-a53a-8739b9c25d44,2036,,,"[57.8, 74.1]",3788765,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Silvan Widmer,7796.0,Right Wing Back,97,Turkey,909,"['7eb4bfe6-8574-4dd6-9191-242f05c6b383', '89a9d421-e887-473a-966a-93857bb9a5a5']",19,,,,,,,,,,,,,,,Switzerland,00:00:19.756,Pressure,,57.8,74.1,,,,,
,,,,,,,,,,True,,,,,0.59814,,,,,,,,,,,,,4ea5a568-f02d-4b53-868e-df91e83b1f82,2043,,,"[68.3, 31.6]",3788765,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Burak Yılmaz,11086.0,Right Center Forward,97,Turkey,909,['4912abee-c862-4a72-bc4b-2482f71b4231'],25,,,,,,,,,,,,,,,Turkey,00:00:25.729,Pressure,,68.3,31.6,,,,,
,,,,,,,,,,,,,,,0.859536,,,,,,,,,,,,,710a86ae-4b03-4772-ac5c-fe3af104fe27,2063,,,"[85.5, 11.3]",3788765,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İrfan Can Kahveci,30311.0,Left Attacking Midfield,98,Switzerland,773,"['2664fbe5-fad0-469a-8e0e-0b92b8aeb714', 'd835be85-7b01-46eb-ac4d-312a6f2e78bc']",43,,,,,,,,,,,,,,,Turkey,00:00:43.012,Pressure,,85.5,11.3,,,,,
,,,,,,,,,,,,,,,1.639758,,,,,,,,,,,,,6b559517-dec2-4378-9019-b474895b21ae,2067,,,"[79.1, 67.9]",3788765,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,98,Switzerland,773,['c1a5b8a2-4c8b-4fde-bc7f-a13a9fff0344'],46,,,,,,,,,,,,,,,Switzerland,00:00:46.540,Pressure,,79.1,67.9,,,,,
,,,,,,,,,,,,,,,1.089246,,,,,,,,,,,,,bdd002dc-59ed-409c-9d23-886412f07c93,2081,,,"[45.3, 63.0]",3788765,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,99,Turkey,909,['9ecf35e7-e6d1-4fd1-b337-c44a36556846'],3,,,,,,,,,,,,,,,Switzerland,00:01:03.563,Pressure,,45.3,63.0,,,,,
,,,,,,,,,,,,,,,0.727774,,,,,,,,,,,,,94ca68de-be01-42ef-91ee-acb9f0d4ed7e,2091,,,"[63.9, 7.5]",3788765,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,99,Turkey,909,['7fb5ad1e-797f-4bfa-bbe0-e263d1e617c0'],13,,,,,,,,,,,,,,,Switzerland,00:01:13.220,Pressure,,63.9,7.5,,,,,
,,,,,,,,,,,,,,,0.60489,,,,,,,,,,,,,bd6de8bb-2274-4fca-82e9-50861c1dfa67,2099,,,"[48.0, 5.5]",3788765,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,99,Turkey,909,,16,,,,,,,,,,,,,,,Switzerland,00:01:16.540,Pressure,,48.0,5.5,,,,,
,,,,,,,,,,,,,,,0.73128,,,,,,,,,,,,,4dbf51b3-44ea-4f3a-9434-9a2a8b4da14b,2104,,,"[52.0, 6.0]",3788765,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,99,Turkey,909,,17,,,,,,,,,,,,,,,Switzerland,00:01:17.656,Pressure,,52.0,6.0,,,,,
,,,,,,,,,,,,,,,0.406659,,,,,,,,,,,,,ab4e6450-117b-4180-833b-ce9c04ecd93e,2116,,,"[4.5, 54.6]",3788765,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,100,Switzerland,773,['60fe6b88-b95c-4ef8-b44d-26f966e9a538'],32,,,,,,,,,,,,,,,Turkey,00:01:32.333,Pressure,,4.5,54.6,,,,,
,,,,,,,,,,,,,,,1.114608,,,,,,,,,,,,,c689058c-92dd-4866-8472-5d20ca369867,2122,,,"[105.8, 26.4]",3788765,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Haris Seferović,5543.0,Right Center Forward,101,Turkey,909,['da81d0ac-4e70-443f-b9fa-d93bfe283141'],51,,,,,,,,,,,,,,,Switzerland,00:01:51.288,Pressure,,105.8,26.4,,,,,
,,,,,,,,,,,,,,,0.727607,,,,,,,,,,,,,3409bba6-763b-41ba-8e8a-267be34106b3,2129,,,"[68.6, 25.3]",3788765,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,101,Turkey,909,['d22b782e-084f-4b55-9186-40134591364d'],56,,,,,,,,,,,,,,,Switzerland,00:01:56.967,Pressure,,68.6,25.3,,,,,
,,,,,,,,,,,,,,,1.222767,,,,,,,,,,,,,eaab0ad6-f1a6-4fca-8c46-6712810c34a8,2137,,,"[75.8, 28.4]",3788765,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Haris Seferović,5543.0,Right Center Forward,102,Turkey,909,['93286e23-913a-48b5-8151-38b192c2d674'],10,,,,,,,,,,,,,,,Switzerland,00:02:10.533,Pressure,,75.8,28.4,,,,,
,,,,,,,,,,True,,,,,0.733539,,,,,,,,,,,,,fff81569-86d0-4d46-b7f8-ced6367492d9,2151,,,"[56.7, 12.4]",3788765,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,103,Switzerland,773,,21,,,,,,,,,,,,,,,Switzerland,00:02:21.554,Pressure,,56.7,12.4,,,,,
,,,,,,,,,,,,,,,0.710023,,,,,,,,,,,,,5dc3f48c-0761-40e1-a9d5-db10baf082bc,2157,,,"[67.2, 70.0]",3788765,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İrfan Can Kahveci,30311.0,Left Attacking Midfield,103,Switzerland,773,['74488373-9a55-44cb-ad92-f5d5cebe33a8'],24,,,,,,,,,,,,,,,Turkey,00:02:24.953,Pressure,,67.2,70.0,,,,,
,,,,,,,,,,,,,,,1.531499,,,,,,,,,,,,,b84ecb1a-f4c6-43ad-b5f6-6f414ed73597,2161,,,"[46.9, 77.2]",3788765,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merih Demiral,23558.0,Right Center Back,104,Switzerland,773,"['bfa545c2-2152-47cf-a6ac-3ba073fcfc3c', 'e77e4cb0-fa20-4f49-b772-a7a095c853bc', 'f5608dc2-f60e-4fc9-928d-98f27b236574']",43,,,,,,,,,,,,,,,Turkey,00:02:43.449,Pressure,,46.9,77.2,,,,,
,,,,,,,,,,,,,,,0.539842,,,,,,,,,,,,,0034782e-bf72-4959-9920-af93034795e7,2165,,,"[61.1, 71.2]",3788765,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,İrfan Can Kahveci,30311.0,Left Attacking Midfield,104,Switzerland,773,"['51fc4bfc-1d2e-414e-aa97-4a51035fa87c', '57e91254-9f5c-4e7e-b4d1-91b621cff08e']",45,,,,,,,,,,,,,,,Turkey,00:02:45.312,Pressure,,61.1,71.2,,,,,
,,,,,,,,,,True,,,,,3.179305,,,,,,,,,,,,,33cf58fa-8aa3-4a6b-a0fa-3b0154e5d333,2190,,,"[53.2, 29.9]",3788765,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,108,Turkey,909,"['6d7bffc9-b43b-47c8-8722-e910c5679530', 'b15ed219-d733-4e5d-966d-5bd63f9436c3']",32,,,,,,,,,,,,,,,Switzerland,00:03:32.404,Pressure,,53.2,29.9,,,,,
,,,,,,,,,,True,,,,,0.733394,,,,,,,,,,,,,86df82b3-732d-4e0a-b36c-068928bfb55f,2197,,,"[36.9, 8.9]",3788765,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,110,Turkey,909,"['418fc259-6c87-4248-ab1e-417c392b50d4', '95dad670-309e-4b2e-b8c1-a06e7f3857d5']",40,,,,,,,,,,,,,,,Switzerland,00:03:40.212,Pressure,,36.9,8.9,,,,,
,,,,,,,,,,,,,,,0.70511,,,,,,,,,,,,,5bb1d569-ce62-49f8-b2f1-53071b5b7690,2199,,,"[91.3, 58.9]",3788765,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Right Attacking Midfield,111,Turkey,909,"['7e318af6-0b75-4b14-9e26-2006106354b1', 'af549a39-b7c2-4066-86e4-6b0db16ff75a']",41,,,,,,,,,,,,,,,Turkey,00:03:41.157,Pressure,,91.3,58.9,,,,,
,,,,,,,,,,True,,,,,0.590657,,,,,,,,,,,,,082f1a03-b985-4b28-bc7d-6d3020e1c666,2207,,,"[62.9, 44.7]",3788765,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Merih Demiral,23558.0,Right Center Back,111,Turkey,909,"['1e3bd9b1-5554-41ef-859e-e2f520d94940', '401da2f0-451b-4361-bd33-02172f71e20f']",44,,,,,,,,,,,,,,,Turkey,00:03:44.781,Pressure,,62.9,44.7,,,,,
,,,,,,,,,,,,,,,0.604335,,,,,,,,,,,,,ad73a35e-ad2e-4cbf-8f35-c36de544d41f,2220,,,"[40.7, 26.1]",3788765,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,111,Turkey,909,"['2e7c7eef-bbf9-4ecb-b7a4-6ab6116964b1', 'e08e61f2-0165-461a-b494-09c1a90e046e', 'f840eaee-3b68-4970-af4f-452db4048121']",54,,,,,,,,,,,,,,,Switzerland,00:03:54.923,Pressure,,40.7,26.1,,,,,
,,,,,,,,,,,,,,,0.839885,,,,,,,,,,,,,d66fa4ba-1e8a-4db8-bf48-b19638a0fa5c,2229,,,"[33.8, 26.1]",3788765,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,111,Turkey,909,['549a3cc4-2fe1-415f-ab14-1df513a88500'],6,,,,,,,,,,,,,,,Switzerland,00:04:06.542,Pressure,,33.8,26.1,,,,,
,,,,,,,,,,,,,,,0.48911,,,,,,,,,,,,,94456074-9d2f-49a3-b08f-55eab259494e,2257,,,"[52.3, 35.1]",3788765,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kaan Ayhan,12293.0,Left Defensive Midfield,112,Switzerland,773,"['7b4deed8-d26b-4403-ad26-41a2ff7d4905', '98fc97c6-5754-4076-9f3a-1873fb54f973']",52,,,,,,,,,,,,,,,Turkey,00:04:52.596,Pressure,,52.3,35.1,,,,,
,,,,,,,,,,True,,,,,0.659567,,,,,,,,,,,,,1121f786-1e20-4da8-900a-7fa7187725eb,2266,,,"[80.2, 57.5]",3788765,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Remo Freuler,6983.0,Right Defensive Midfield,112,Switzerland,773,"['a2407bd8-f70f-4278-aca8-63e2da5dc417', 'a53f8e4f-dce7-44cb-ab04-3757dfae2fd6', 'd277ce43-b431-40b9-add0-10d02b3ffe32']",59,,,,,,,,,,,,,,,Switzerland,00:04:59.864,Pressure,,80.2,57.5,,,,,
,,,,,,,,,,,,,,,1.11629,,,,,,,,,,,,,f73c9fce-af0d-409b-a43c-b5bcfbe3b278,2273,,,"[35.0, 13.0]",3788765,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,İrfan Can Kahveci,30311.0,Left Attacking Midfield,112,Switzerland,773,"['2473a966-0f2c-40fb-9456-78db6c1228bd', 'e60a362b-49e8-44f1-ac4c-6f3654431e4b']",3,,,,,,,,,,,,,,,Turkey,00:05:03.642,Pressure,,35.0,13.0,,,,,
,,,,,,,,,,,,,,,0.464486,,,,,,,,,,,,,55279176-3610-4982-9a8b-6a9d52dab171,2277,,,"[103.5, 74.1]",3788765,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,112,Switzerland,773,,5,,,,,,,,,,,,,,,Switzerland,00:05:05.402,Pressure,,103.5,74.1,,,,,
,,,,,,,,,,True,,,,,0.833233,,,,,,,,,,,,,4bd48fed-1509-49af-b9a2-65b71fd93d3a,2281,,,"[93.9, 72.6]",3788765,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nico Elvedi,8814.0,Right Center Back,112,Switzerland,773,"['73c3f3ed-1299-4838-907e-504510a45c0f', '861269d5-d6ee-4942-adaa-d8f042574df7']",6,,,,,,,,,,,,,,,Switzerland,00:05:06.588,Pressure,,93.9,72.6,,,,,
,,,,,,,,,,,,,,,4.08197,,,,,,,,,,,,,8b03f6a2-7133-4b20-8207-55ab7f289bae,2283,,,"[30.3, 4.6]",3788765,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,İrfan Can Kahveci,30311.0,Left Attacking Midfield,112,Switzerland,773,"['eaadea63-5a37-4d1b-9821-00d87b8bf43e', 'f66a151b-d2b6-4184-a50a-1fd83b1bcffe']",8,,,,,,,,,,,,,,,Turkey,00:05:08.131,Pressure,,30.3,4.6,,,,,
,,,,,,,,,,,,,,,2.393334,,,,,,,,,,,,,d11fb51e-9a3c-4fd3-a54e-09110d3ae179,2287,,,"[41.6, 4.9]",3788765,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cengiz Ünder,6971.0,Left Center Forward,112,Switzerland,773,['f66a151b-d2b6-4184-a50a-1fd83b1bcffe'],9,,,,,,,,,,,,,,,Turkey,00:05:09.705,Pressure,,41.6,4.9,,,,,
,,,,,,,,,,True,,,,,0.941965,,,,,,,,,,,,,72bfdacd-66a4-404d-a94b-07e0f13a543a,2291,,,"[78.1, 76.1]",3788765,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,113,Turkey,909,['5693290f-4b35-4ccd-9ed8-d9dcf017e145'],12,,,,,,,,,,,,,,,Switzerland,00:05:12.698,Pressure,,78.1,76.1,,,,,
,,,,,,,,,,,,,,,0.987868,,,,,,,,,,,,,e92050e8-a9a2-4774-bbf4-3d53bcae9d99,2308,,,"[75.6, 8.1]",3788765,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Zuber,5548.0,Left Wing Back,114,Turkey,909,['7adafebb-d91a-4b7b-a32c-e3e60240b530'],46,,,,,,,,,,,,,,,Switzerland,00:05:46.028,Pressure,,75.6,8.1,,,,,
,,,,,,,,,,,,,,,0.737224,,,,,,,,,,,,,9038e034-0508-4506-a7a2-31812a10898d,2309,,,"[67.2, 23.8]",3788765,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,114,Turkey,909,['6da9258e-b8ae-4586-b9a6-9729293f5f5b'],46,,,,,,,,,,,,,,,Switzerland,00:05:46.976,Pressure,,67.2,23.8,,,,,
,,,,,,,,,,True,,,,,0.821422,,,,,,,,,,,,,49ee8b6c-e7f1-4bcd-8d14-c5ba7ce1abf2,2335,,,"[38.9, 34.5]",3788765,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,120,Turkey,909,['6d57694b-1f7c-4af0-bb09-87c2655ad7a8'],16,,,,,,,,,,,,,,,Switzerland,00:06:16.819,Pressure,,38.9,34.5,,,,,
,,,,,,,,,,,,,,,0.849187,,,,,,,,,,,,,1f091243-0a04-4bd6-a3cd-eee80ca0a905,2346,,,"[21.6, 28.4]",3788765,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,121,Switzerland,773,"['5c7e46e7-0657-4111-99aa-c02bcf63e184', '89bdec41-ab12-434c-adeb-ebc7f260a381']",27,,,,,,,,,,,,,,,Turkey,00:06:27.001,Pressure,,21.6,28.4,,,,,
,,,,,,,,,,,,,,,1.262643,,,,,,,,,,,,,c16f5cfe-03a1-449c-a7d6-fc35cb58a732,2356,,,"[25.4, 10.7]",3788765,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Cengiz Ünder,6971.0,Left Center Forward,122,Switzerland,773,['9f3074f0-3b2d-40bf-963f-4b6c215774e6'],12,,,,,,,,,,,,,,,Turkey,00:07:12.262,Pressure,,25.4,10.7,,,,,
,,,,,,,,,,,,,,,4.235581,,,,,,,,,,,,,9e7b767b-dfb6-4756-996d-1af9544d30fb,2370,,,"[11.1, 58.3]",3788765,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mehmet Zeki Çelik,10349.0,Right Back,123,Switzerland,773,['c7fa2dd4-8f73-4231-9fca-15413e63eb49'],46,,,,,,,,,,,,,,,Turkey,00:07:46.681,Pressure,,11.1,58.3,,,,,
,,,,,,,,,,True,,,,,0.72714,,,,,,,,,,,,,75285d1b-963a-479f-91d8-b5a9d0fedb07,2374,,,"[75.2, 62.4]",3788765,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,123,Switzerland,773,"['2fd88037-a4aa-4b63-b715-a1040009a049', 'd5e6fd9a-1826-40fd-9c12-d9d323cb458e']",59,,,,,,,,,,,,,,,Switzerland,00:07:59.685,Pressure,,75.2,62.4,,,,,
,,,,,,,,,,,,,,,1.231988,,,,,,,,,,,,,dcf03fb0-0b50-4910-a929-e945fdb9f207,2386,,,"[35.8, 27.9]",3788765,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caglar Söyüncü,8963.0,Left Center Back,123,Switzerland,773,"['2daf1bb6-8473-4901-b766-72eca4288411', '7d9144f2-d0ec-4209-9615-80c6e23694ba', 'becfa778-c4db-42a5-9cc9-e2e697e1f22d']",9,,,,,,,,,,,,,,,Turkey,00:08:09.943,Pressure,,35.8,27.9,,,,,
,,,,,,,,,,,,,,,1.248575,,,,,,,,,,,,,248e2325-9ff8-431a-86f9-7fbdb60468fc,2395,,,"[32.6, 14.8]",3788765,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,İrfan Can Kahveci,30311.0,Left Attacking Midfield,123,Switzerland,773,"['45f78de4-0f53-437b-bff0-b644cfdf2282', 'af219e7b-f920-4b15-825d-34d8b49411c8']",15,,,,,,,,,,,,,,,Turkey,00:08:15.946,Pressure,,32.6,14.8,,,,,
,,,,,,,,,,,,,,,1.433399,,,,,,,,,,,,,5a125303-b07a-4280-82a2-563af536d069,2402,,,"[36.1, 53.4]",3788765,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ozan Tufan,11088.0,Right Defensive Midfield,123,Switzerland,773,['6e2ddd0a-798c-4d8f-995a-83ff8dc3f777'],21,,,,,,,,,,,,,,,Turkey,00:08:21.977,Pressure,,36.1,53.4,,,,,
,,,,,,,,,,True,,,,,1.236833,,,,,,,,,,,,,e762eab5-689b-42ed-9b04-21dc6634e83e,2408,,,"[80.8, 30.2]",3788765,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,124,Turkey,909,"['ae8c9c39-1323-46c0-b871-6586276cff50', 'b3d92c44-4b24-45c3-a985-ae21a650ba8d']",26,,,,,,,,,,,,,,,Switzerland,00:08:26.855,Pressure,,80.8,30.2,,,,,
,,,,,,,,,,,,,,,0.595261,,,,,,,,,,,,,1fa08122-e32b-45c3-a5c9-318459993936,2414,,,"[95.3, 21.8]",3788765,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,124,Turkey,909,"['5cddd436-696b-4df2-bfbf-b50dec4339b4', 'a119a327-0732-4f5c-9740-4ff2a4db4759']",29,,,,,,,,,,,,,,,Switzerland,00:08:29.865,Pressure,,95.3,21.8,,,,,
,,,,,,,,,,,,,,,1.48759,,,,,,,,,,,,,cc5c2a74-fcb2-4afe-9a6d-7e4ad62335d4,2416,,,"[89.2, 16.5]",3788765,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,124,Turkey,909,"['0a774894-b1d3-4abd-adff-0eebaae977a1', '15f03658-56c4-4519-9c85-60d7b1fb8d35']",31,,,,,,,,,,,,,,,Switzerland,00:08:31.293,Pressure,,89.2,16.5,,,,,
,,,,,,,,,,,,,,,1.475579,,,,,,,,,,,,,eeca3867-5287-4a01-a9bf-67e423a6a055,2428,,,"[63.1, 49.3]",3788765,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,124,Turkey,909,['4dc7e8a5-aa8a-498e-b8d0-759d2e0544c9'],40,,,,,,,,,,,,,,,Switzerland,00:08:40.377,Pressure,,63.1,49.3,,,,,
,,,,,,,,,,,,,,,0.707618,,,,,,,,,,,,,22e0feaf-c057-403e-917e-f8ca8c0d7bc8,2432,,,"[28.5, 40.9]",3788765,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,124,Turkey,909,['af784f75-298e-4431-be54-1a9bedd7d491'],48,,,,,,,,,,,,,,,Switzerland,00:08:48.557,Pressure,,28.5,40.9,,,,,
,,,,,,,,,,,,,,,0.751275,,,,,,,,,,,,,847446c5-415f-47e0-950b-e4de86eeec32,2460,,,"[66.6, 53.1]",3788765,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Burak Yılmaz,11086.0,Center Forward,125,Switzerland,773,"['ab90d0a2-5e88-43a5-9d3b-bd0d8dff3690', 'b98fab33-6a40-4cdb-8c73-304571f83bc1']",30,,,,,,,,,,,,,,,Turkey,00:09:30.488,Pressure,,66.6,53.1,,,,,
,,,,,,,,,,,,,,,1.089757,,,,,,,,,,,,,e33bde3a-de88-491b-907e-53fd96490839,2473,,,"[40.2, 35.7]",3788765,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Caglar Söyüncü,8963.0,Left Center Back,125,Switzerland,773,"['0db31136-61b5-48f0-8446-4f992cb53dc3', 'f2449a8a-97fb-4c8c-bce9-cea510673248']",43,,,,,,,,,,,,,,,Turkey,00:09:43.674,Pressure,,40.2,35.7,,,,,
