50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,"[20.4, 37.2]",,,,,,,,,,,1.169715,,,,,,,,,,,,,b6f64e78-4c21-4b55-8be3-c3888215bc03,1368,,,"[19.3, 37.2]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,42,Belgium,782,"['67edb862-2895-498c-ae25-5e548b2d7402', 'a213987c-2840-4f0c-ae94-4afc786e6b41']",21,,,,,,,,,,,,,,,Belgium,00:29:21.749,Carry,,19.3,37.2,,,,,
,,,,,,,"[32.4, 45.9]",,,,,,,,,,,1.451042,,,,,,,,,,,,,5dae927a-e07a-4bf0-8b40-fd07bd637c32,1371,,,"[30.0, 46.6]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,42,Belgium,782,"['c5cbd301-a07a-4711-8491-9e421910d2a9', 'e0978470-0a83-4b7b-a1a6-b12fad603aed']",24,,,,,,,,,,,,,,,Belgium,00:29:24.955,Carry,,30.0,46.6,,,,,
,,,,,,,"[38.6, 10.0]",,,,,,,,,,,2.66709,,,,,,,,,,,,,855d328c-0900-4a18-ba77-75e4523cacd5,1374,,,"[38.1, 18.5]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,42,Belgium,782,"['ac6d1140-5f4c-4350-80f0-7e8c35d6ee2e', 'bbb60fdc-e114-4e83-943f-644a565a4dec']",28,,,,,,,,,,,,,,,Belgium,00:29:28.008,Carry,,38.1,18.5,,,,,
,,,,,,,"[34.1, 21.1]",,,,,,,,,,,0.319555,,,,,,,,,,,,,b5e06524-42d7-4655-a5a1-f35fcde017a4,1377,,,"[33.2, 21.3]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,42,Belgium,782,"['3fb433c3-d262-4b9c-9bcb-c9e565cdf6d6', 'e732f48f-a054-4b77-8211-8bd066be37bb']",32,,,,,,,,,,,,,,,Belgium,00:29:32.710,Carry,,33.2,21.3,,,,,
,,,,,,,"[40.5, 32.0]",,,,,,,,,,,2.672839,,,,,,,,,,,,,75710dbb-6710-4609-b7ff-b9e82f035466,1380,,,"[39.0, 32.7]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,42,Belgium,782,"['1f6aa63d-c0b7-4231-a848-fc28a49dc1e9', '799a04b1-7b2b-4120-b05d-56ff10c90c12']",34,,,,,,,,,,,,,,,Belgium,00:29:34.625,Carry,,39.0,32.7,,,,,
,,,,,,,"[45.8, 11.5]",,,,,,,,,,,1.347454,,,,,,,,,,,,,2cfe7d5f-f184-48f3-bf7d-421e192c637c,1383,,,"[45.6, 12.6]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,42,Belgium,782,"['55110b6f-3587-4230-8c36-759afd0b25ed', 'e77c6a47-a7ee-43e6-9333-f810cfbe0c55']",39,,,,,,,,,,,,,,,Belgium,00:29:39.088,Carry,,45.6,12.6,,,,,
,,,,,,,"[57.6, 2.1]",,,,,,,,,,,2.484617,,,,,,,,,,,,,8eafbf9e-cbbe-4a36-ba21-23089f079c6f,1386,,,"[57.8, 2.7]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,42,Belgium,782,"['88291c91-6843-4fac-aa1b-1372f6a20a4d', 'fa2e86a4-5e0c-4249-a91b-f99679591ea0']",41,,,,,,,,,,,,,,,Belgium,00:29:41.669,Carry,,57.8,2.7,,,,,
,,,,,,,"[46.9, 11.5]",,,,,,,,,,,2.4761,,,,,,,,,,,,,e18297b8-639f-45d2-a435-1dd49180722a,1389,,,"[42.2, 11.7]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,42,Belgium,782,"['597157b4-7c79-4ef3-bda3-647cc088598b', '7aa7a8cd-9603-4468-9233-f4e9b2ee94ba']",46,,,,,,,,,,,,,,,Belgium,00:29:46.078,Carry,,42.2,11.7,,,,,
,,,,,,,"[57.0, 2.7]",,,,,,,,,,,2.413896,,,,,,,,,,,,,f2c988f3-a150-4132-829b-04b441f9d7bd,1392,,,"[57.2, 2.5]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,42,Belgium,782,"['6e804148-f8eb-4159-9045-9a5183858f45', 'c59a8cc1-012d-44f5-b927-bf4d8513749e']",49,,,,,,,,,,,,,,,Belgium,00:29:49.998,Carry,,57.2,2.5,,,,,
,,,,,,,"[49.0, 8.7]",,,,,,,,,,,1.899073,,,,,,,,,,,,,3e6c1ae2-7f2e-4466-9afe-8cdd87255f8c,1395,,,"[47.1, 9.8]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,42,Belgium,782,"['45623f5b-dc00-440f-933f-bfd325b0f57a', '7ca606a5-5072-4852-af71-ceaffe9bb203']",54,,,,,,,,,,,,,,,Belgium,00:29:54.299,Carry,,47.1,9.8,,,,,
,,,,,,,"[55.7, 2.9]",,,,,,,,,,,0.435329,,,,,,,,,,,,,026963a0-a1f4-4a43-8af0-491905d4b5a0,1398,,,"[55.7, 2.9]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,42,Belgium,782,"['befaa44c-2d6a-41aa-8410-9275aa06c6dd', 'efd8bdb0-b822-4696-927b-98b47806f4a9']",57,,,,,,,,,,,,,,,Belgium,00:29:57.528,Carry,,55.7,2.9,,,,,
,,,,,,,"[63.4, 7.8]",,,,,,,,,,,0.039999,,,,,,,,,,,,,7a26e2bb-496d-43f7-8d0a-0e460126b6d3,1401,,,"[63.4, 7.8]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,42,Belgium,782,"['74f31165-55b6-4afc-8752-803b36c11726', 'f6f9c0de-5910-417d-8c75-47ba051d39b3']",58,,,,,,,,,,,,,,,Belgium,00:29:58.987,Carry,,63.4,7.8,,,,,
,,,,,,,"[66.2, 2.7]",,,,,,,,,,,2.284891,,,,,,,,,,,,,da4097d4-16a5-4004-9d66-52bca3b05d0e,1404,,,"[66.2, 2.7]",3794687,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Attacking Midfield,42,Belgium,782,"['53dced36-7407-4dd4-9fb6-50edb046f763', 'ff6948f1-75f1-4a4a-be16-a7cf88eea88e']",59,,,,,,,,,,,,,,,Belgium,00:29:59.665,Carry,,66.2,2.7,,,,,
,,,,,,,"[72.4, 5.1]",,,,,,,,,,,2.27773,,,,,,,,,,,,,44acab90-a009-443e-a046-8df06899dcb4,1407,,,"[72.4, 9.6]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,42,Belgium,782,"['44d6251e-9bc5-4054-bfbf-52ae88ea0d0f', '54f734d1-3609-40a4-b3cc-ebc8698b8119', '73058854-accc-4c05-bd5b-f821d703210c']",2,,,,,,,,,,,,,,,Belgium,00:30:02.830,Carry,True,72.4,9.6,,,,,
,,,,,,,"[71.9, 3.1]",,,,,,,,,,,0.039999,,,,,,,,,,,,,8b9b619d-2809-4e90-8ed1-e9aee76c96c6,1415,,,"[71.9, 3.4]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Axel Witsel,5642.0,Left Defensive Midfield,43,Belgium,782,"['903ca626-c66c-41fc-8220-5f6dfa0e471b', 'f78fe97f-dd5b-4d0d-8007-d272859375af']",30,,,,,,,,,,,,,,,Belgium,00:30:30.094,Carry,,71.9,3.4,,,,,
,,,,,,,"[63.8, 6.6]",,,,,,,,,,,0.71534,,,,,,,,,,,,,fcc06b37-a930-44cf-8fbe-f85515eee1b7,1418,,,"[63.6, 5.5]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,43,Belgium,782,"['3d27d5d2-56ed-4657-8265-0f3ba6a1b14a', '56d22984-9995-419d-a811-de78e1350f82']",31,,,,,,,,,,,,,,,Belgium,00:30:31.549,Carry,,63.6,5.5,,,,,
,,,,,,,"[72.1, 10.8]",,,,,,,,,,,0.04,,,,,,,,,,,,,2354a0aa-7a83-46ad-8022-b4f280a9b5cd,1421,,,"[72.1, 10.8]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Attacking Midfield,43,Belgium,782,"['4a761f6d-33a2-4ab9-8792-f521e57138d3', '4c9302ea-660c-47b4-b745-45ef3a43512e']",33,,,,,,,,,,,,,,,Belgium,00:30:33.311,Carry,,72.1,10.8,,,,,
,,,,,,,"[64.0, 4.9]",,,,,,,,,,,0.823267,,,,,,,,,,,,,d5bc2eeb-e5bd-4612-8097-41ec5868ae94,1424,,,"[64.0, 4.9]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,43,Belgium,782,"['0222c034-4cad-48f4-98a7-bf0f2d6fc2e0', '0e47542c-702e-4289-9226-5b75b0345888']",34,,,,,,,,,,,,,,,Belgium,00:30:34.557,Carry,,64.0,4.9,,,,,
,,,,,,,"[64.4, 20.0]",,,,,,,,,,,2.18759,,,,,,,,,,,,,8d6f39b3-4dbd-450b-badf-5aa87b29c003,1427,,,"[66.2, 13.4]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Attacking Midfield,43,Belgium,782,"['526560e1-51f7-4acc-8581-c792b17b6b42', 'd763e983-13de-46ae-b087-5630ef8ff9d1']",36,,,,,,,,,,,,,,,Belgium,00:30:36.352,Carry,,66.2,13.4,,,,,
,,,,,,,"[62.7, 57.0]",,,,,,,,,,,0.757582,,,,,,,,,,,,,eb6c32dc-7f0d-4c7d-aad4-2545c3354d11,1430,,,"[59.5, 56.4]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,43,Belgium,782,"['0dc38691-4c16-4661-88cc-7de9cee8e85d', '49b0df9e-1756-458b-8f86-b98ec6d33b3b']",42,,,,,,,,,,,,,,,Belgium,00:30:42.076,Carry,,59.5,56.4,,,,,
,,,,,,,"[78.6, 75.0]",,,,,,,,,,,0.04,,,,,,,,,,,,,9d850be5-08da-41ed-a39d-a60c4fc5ea90,1433,,,"[78.6, 75.0]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Meunier,3176.0,Right Wing Back,43,Belgium,782,"['78eace6c-bcb7-4c56-8d97-9f0245f30b6c', 'df3356d8-a4ed-4c38-87b0-f5c71461320c']",44,,,,,,,,,,,,,,,Belgium,00:30:44.535,Carry,,78.6,75.0,,,,,
,,,,,,,"[92.5, 70.7]",,,,,,,,,,,1.298946,,,,,,,,,,,,,34c28a10-0a19-4377-ae05-1c1e47d64d13,1436,,,"[86.5, 67.7]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin De Bruyne,3089.0,Right Attacking Midfield,43,Belgium,782,"['45a0ba39-92c5-45fe-a8d1-1c37ae233c7a', 'a78d5a20-6f26-4ab3-9a5c-c3fe6c4c9b69', 'e582116d-4421-49e3-9b9c-6f2fff87e1ea']",45,,,,,,,,,,,,,,,Belgium,00:30:45.276,Carry,True,86.5,67.7,,,,,
,,,,,,,"[50.7, 10.2]",,,,,,,,,,,2.505042,,,,,,,,,,,,,949a8305-d81c-4a67-a5f1-b28a203a6c38,1441,,,"[34.9, 5.5]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,43,Belgium,782,"['131b269a-e454-497d-a909-eaa743ed2ca3', 'f8e59354-9425-4bb6-b289-9aed9ad075a2']",48,,,,,,,,,,,,,,,Portugal,00:30:48.348,Carry,,34.9,5.5,,,,,
,,,,,,,"[68.3, 26.0]",,,,,,,,,,,1.622565,,,,,,,,,,,,,3349daa8-97a8-4ad0-b158-24cc717c5df8,1446,,,"[62.1, 26.2]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thorgan Hazard,5632.0,Left Wing Back,43,Belgium,782,"['113391ae-deff-417b-bff1-33d937616494', '40cdfccc-34ed-4fff-ad2e-7f85cf34f877']",54,,,,,,,,,,,,,,,Belgium,00:30:54.472,Carry,,62.1,26.2,,,,,
,,,,,,,"[75.1, 65.6]",,,,,,,,,,,7.342616,,,,,,,,,,,,,670b936a-06a1-45f0-b59d-61e8f63051df,1450,,,"[34.5, 53.6]",3794687,30,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,44,Portugal,780,"['03b6e099-6cb2-4448-812b-9656896ef36a', '133ffb16-4ebf-4b45-8b7b-b4e3d39a7ed5']",56,,,,,,,,,,,,,,,Portugal,00:30:56.940,Carry,,34.5,53.6,,,,,
,,,,,,,"[76.8, 23.1]",,,,,,,,,,,3.614382,,,,,,,,,,,,,050b5318-7bad-43f4-bd5b-f2be37455522,1455,,,"[65.5, 28.8]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Wing,44,Portugal,780,"['b078550e-a790-48bc-9313-25c6093463fa', 'c1d1f8f4-e2c7-4c63-b8d8-5de1074790ca']",8,,,,,,,,,,,,,,,Portugal,00:31:08.677,Carry,,65.5,28.8,,,,,
,,,,,,,"[72.8, 23.3]",,,,,,,,,,,4.599133,,,,,,,,,,,,,38b10d5e-852d-427f-a87b-0b094054b647,1460,,,"[70.4, 15.4]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,44,Portugal,780,"['5718234e-8dca-4291-b47b-592411c23e22', '62c40de9-f2e3-4ca4-8979-b04f0f363c45']",15,,,,,,,,,,,,,,,Portugal,00:31:15.516,Carry,,70.4,15.4,,,,,
,,,,,,,"[59.3, 49.8]",,,,,,,,,,,1.305154,,,,,,,,,,,,,bbd5d484-a83e-441c-80d0-f2d48b55bfa4,1463,,,"[58.9, 47.9]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,44,Portugal,780,"['706aa5b3-5cfc-4c51-88c7-8e13fba32d0b', 'cc406198-0c6b-4735-8194-c995e1d73a95']",21,,,,,,,,,,,,,,,Portugal,00:31:21.926,Carry,,58.9,47.9,,,,,
,,,,,,,"[57.4, 55.1]",,,,,,,,,,,5.302927,,,,,,,,,,,,,9834ee94-8a89-4550-b7ce-52af60a6a67d,1468,,,"[58.0, 56.9]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,44,Portugal,780,"['132e45c2-3d6a-4290-aaf1-578be34e251b', 'de65e657-8220-4567-adc9-a7f6f0798ce3']",25,,,,,,,,,,,,,,,Portugal,00:31:25.578,Carry,,58.0,56.9,,,,,
,,,,,,,"[50.3, 33.3]",,,,,,,,,,,0.486908,,,,,,,,,,,,,82ec0b53-fc22-40d7-ae89-3d728ff482dc,1471,,,"[50.3, 33.1]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,44,Portugal,780,"['0371a7ba-0333-4504-89e6-074069f4e7fe', '67e0cbc0-1e0f-494a-a67f-adb49700d364']",33,,,,,,,,,,,,,,,Portugal,00:31:33.020,Carry,,50.3,33.1,,,,,
,,,,,,,"[61.6, 9.8]",,,,,,,,,,,2.607539,,,,,,,,,,,,,5d97e45c-2d3f-4338-8681-9b35430b9965,1474,,,"[63.8, 10.2]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,44,Portugal,780,"['f1165cdc-4ba8-4979-b108-44bc07e81772', 'fb443586-da5c-4888-b2b5-0b6df836c490']",34,,,,,,,,,,,,,,,Portugal,00:31:34.894,Carry,,63.8,10.2,,,,,
,,,,,,,"[45.0, 18.6]",,,,,,,,,,,0.877153,,,,,,,,,,,,,25994c10-a9c6-40da-90c8-395e0b14883b,1477,,,"[45.2, 18.6]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,44,Portugal,780,"['87fb1f7b-ed2a-4588-91cf-48660c791b5a', 'afe7aecb-b1b4-4542-a5ba-0199156efa84']",38,,,,,,,,,,,,,,,Portugal,00:31:38.859,Carry,,45.2,18.6,,,,,
,,,,,,,"[57.4, 8.7]",,,,,,,,,,,0.915396,,,,,,,,,,,,,3bb07153-8c5a-4611-aeae-a4c13b2663fc,1480,,,"[57.8, 10.9]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,44,Portugal,780,"['2def17c0-2059-447d-9d6e-bed5c140c126', 'cbc32795-7f76-4c10-ba46-19759f117160']",40,,,,,,,,,,,,,,,Portugal,00:31:40.668,Carry,,57.8,10.9,,,,,
,,,,,,,"[77.0, 17.3]",,,,,,,,,,,2.89931,,,,,,,,,,,,,447101e5-dbfb-4770-af70-5ec3c9ffa7ba,1483,,,"[65.9, 8.9]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Wing,44,Portugal,780,"['0f963298-bc6f-43bd-a0a5-bc915fd5d3e9', '838d4e43-d8ef-4c65-9e9c-a02f9d547499', 'd3bf214c-a958-49a2-90a7-5cc3ddc302e3']",42,,,,,,,,,,,,,,,Portugal,00:31:42.450,Carry,True,65.9,8.9,,,,,
,,,,,,,"[73.4, 4.9]",,,,,,,,,,,2.454932,,,,,,,,,,,,,c7ca8d2f-7f8a-4478-a434-7bfb016a0e58,1488,,,"[75.3, 11.9]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,44,Portugal,780,"['595d978e-f6b1-4bce-af5a-f09d05cac793', 'de3286bc-f349-41a9-9350-433c81fdd24d']",46,,,,,,,,,,,,,,,Portugal,00:31:46.817,Carry,,75.3,11.9,,,,,
,,,,,,,"[71.3, 5.1]",,,,,,,,,,,2.87885,,,,,,,,,,,,,64079e21-d2b8-4f3e-a8ac-e0f442a159b8,1493,,,"[70.8, 6.6]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,44,Portugal,780,"['1a8dd2e1-2fdc-4691-83d4-afa8d65be91a', '53ce2d2f-d516-4df4-a63c-2af50385b377']",51,,,,,,,,,,,,,,,Portugal,00:31:51.758,Carry,,70.8,6.6,,,,,
,,,,,,,"[57.6, 13.4]",,,,,,,,,,,1.207614,,,,,,,,,,,,,0a0fd349-c3e5-40e4-8ddd-142fc6565101,1496,,,"[57.8, 11.9]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,44,Portugal,780,"['067ef6a6-7ac9-4ac1-9d10-0a52bafdf663', 'ef09f995-6c66-470d-b403-aa8dafef7753']",55,,,,,,,,,,,,,,,Portugal,00:31:55.783,Carry,,57.8,11.9,,,,,
,,,,,,,"[65.5, 47.4]",,,,,,,,,,,3.173483,,,,,,,,,,,,,c520a581-c2e0-4068-b15f-3e59fc7d5997,1499,,,"[57.8, 36.3]",3794687,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,44,Portugal,780,"['f72e1797-fb07-43ea-b16f-da78c76bed98', 'fcecde3b-d478-418b-85d4-4353197ff3d1']",58,,,,,,,,,,,,,,,Portugal,00:31:58.248,Carry,,57.8,36.3,,,,,
,,,,,,,"[47.8, 17.5]",,,,,,,,,,,3.923424,,,,,,,,,,,,,3004ac48-fd13-4b5f-9e0f-e1717ba306af,1508,,,"[40.5, 20.9]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,45,Belgium,782,"['a4dbb32e-968d-4923-94cc-4a95dcb31b4d', 'a9032c06-2d88-4efe-b794-c136a0ac6a46']",8,,,,,,,,,,,,,,,Belgium,00:32:08.840,Carry,,40.5,20.9,,,,,
,,,,,,,"[40.7, 25.2]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,7edf9f33-2b52-4cf5-ae4f-46ed834061b5,1511,,,"[41.8, 25.4]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,45,Belgium,782,"['7f7af939-deab-4705-8b7f-8aa6d9a438ec', '9287361d-4946-4602-90b3-bcf88579d4c6']",13,,,,,,,,,,,,,,,Belgium,00:32:13.920,Carry,,41.8,25.4,,,,,
,,,,,,,"[62.7, 2.5]",,,,,,,,,,,3.26729,,,,,,,,,,,,,1a510de0-9b27-4889-a1dd-2b0d8cf27d35,1514,,,"[47.5, 3.4]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,45,Belgium,782,"['2654c8ea-a15c-4617-b664-3934ceea686d', 'c1c897c7-1f4d-4561-8f0b-e94c094c0df4']",15,,,,,,,,,,,,,,,Belgium,00:32:15.643,Carry,,47.5,3.4,,,,,
,,,,,,,"[78.8, 7.8]",,,,,,,,,,,0.04,,,,,,,,,,,,,ed80c7c3-e628-43e7-8fef-63c00c15553c,1517,,,"[78.8, 7.8]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Attacking Midfield,45,Belgium,782,"['93e736e0-5b09-44ec-b76a-20a080c72dca', '9ab0c063-013d-4e31-85f4-1974acbf59d4']",19,,,,,,,,,,,,,,,Belgium,00:32:19.886,Carry,,78.8,7.8,,,,,
,,,,,,,"[86.9, 5.7]",,,,,,,,,,,3.291935,,,,,,,,,,,,,bd9924da-cba9-4977-bb00-161e8d71b706,1520,,,"[85.6, 2.7]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,45,Belgium,782,"['750a1c13-31ed-458a-adb4-2f6568ae98ce', 'fe65c206-cf1b-4108-9b70-dbfa7cea3577']",21,,,,,,,,,,,,,,,Belgium,00:32:21.208,Carry,,85.6,2.7,,,,,
,,,,,,,"[76.6, 25.0]",,,,,,,,,,,1.727824,,,,,,,,,,,,,50f6961d-1204-44ed-b0fa-a65c62de3d6d,1523,,,"[76.6, 17.9]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,45,Belgium,782,"['361e64ff-c15b-4488-9224-d7586a7c7640', 'e3632aaf-9d60-40be-8b71-e69d3ef7a319']",26,,,,,,,,,,,,,,,Belgium,00:32:26.152,Carry,,76.6,17.9,,,,,
,,,,,,,"[77.3, 54.9]",,,,,,,,,,,0.762918,,,,,,,,,,,,,55fda797-98b5-4298-8330-80c2355c13c4,1526,,,"[75.4, 48.9]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,45,Belgium,782,"['5ba327e9-2222-419d-a5f4-3474d753c236', '8edb8363-af5a-4246-af2e-6785535ee71e']",29,,,,,,,,,,,,,,,Belgium,00:32:29.562,Carry,,75.4,48.9,,,,,
,,,,,,,"[91.6, 74.8]",,,,,,,,,,,0.718835,,,,,,,,,,,,,ac39aa73-1365-4590-ae0a-1c8c42860ebf,1529,,,"[91.6, 74.8]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,45,Belgium,782,"['95768f4a-de30-4fad-82b8-e784c3bfe1da', 'f554b191-aed7-4629-a9a2-3ae3e3210976']",32,,,,,,,,,,,,,,,Belgium,00:32:32.020,Carry,,91.6,74.8,,,,,
,,,,,,,"[76.9, 67.7]",,,,,,,,,,,1.143101,,,,,,,,,,,,,ca4b5212-efcc-4edb-9504-4e298b4c32cd,1532,,,"[78.3, 67.7]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,45,Belgium,782,"['97777569-b27a-42db-b200-d6662838964a', 'ddd602b2-63f3-41db-9aee-2300ac40ffaa']",34,,,,,,,,,,,,,,,Belgium,00:32:34.295,Carry,,78.3,67.7,,,,,
,,,,,,,"[89.9, 74.6]",,,,,,,,,,,0.107438,,,,,,,,,,,,,b0535981-3e5a-445b-b8ab-a00940f39428,1535,,,"[89.9, 74.6]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,45,Belgium,782,"['0286bc9b-ddf4-4f44-8ba6-4402c65a6e17', 'e902e398-90a4-436a-be13-761d704940d4']",36,,,,,,,,,,,,,,,Belgium,00:32:36.723,Carry,,89.9,74.6,,,,,
,,,,,,,"[72.8, 69.2]",,,,,,,,,,,0.472307,,,,,,,,,,,,,b3b71a54-a004-4fb9-b3d4-b9cef679c011,1540,,,"[74.9, 68.4]",3794687,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,45,Belgium,782,"['7c38be71-cf5e-41df-91e1-e261f6b0e583', '7d9678f8-d74f-4491-9dce-e51a14f94581', 'e53ab975-70dc-4850-b65a-e3a9fba919cc']",39,,,,,,,,,,,,,,,Belgium,00:32:39.787,Carry,True,74.9,68.4,,,,,
