ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33c05648-3fae-4380-9207-c3a7260f3b2e,2179,,,"[54.6, 70.0]",3788767,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alessandro Schöpf,11281.0,Right Wing,133,Austria,915,['86680c43-9fb6-43ea-9d14-da028e034c81'],57,,,,,,,,,,,,,,Austria,00:10:57.010,Ball Receipt*,,54.6,70.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cbfd201-65a9-4681-be26-b300a090fecf,2185,,,"[41.2, 15.4]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,134,Ukraine,911,['81da6851-9fb6-4fc9-ad4d-e2dfa9303264'],5,,,,,,,,,,,,,,Ukraine,00:11:05.793,Ball Receipt*,,41.2,15.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418b675a-a1ec-440e-a5fd-d58f77af4308,2188,,,"[30.0, 49.4]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,134,Ukraine,911,['2c02ddc0-2297-4657-9de6-a3bf2bf8b78a'],7,,,,,,,,,,,,,,Ukraine,00:11:07.477,Ball Receipt*,,30.0,49.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd1d742-ade1-483a-844b-829d27cac242,2191,,,"[54.4, 52.3]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,134,Ukraine,911,['6fc1037d-271e-4b38-bb08-583899801b59'],11,,,,,,,,,,,,,,Ukraine,00:11:11.261,Ball Receipt*,,54.4,52.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0d70f02-1474-40db-9a84-2c1481b2d92a,2194,,,"[52.9, 48.7]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,134,Ukraine,911,['32f67e54-f138-4135-a240-8fff912062f8'],12,,,,,,,,,,,,,,Ukraine,00:11:12.231,Ball Receipt*,,52.9,48.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bffba728-38f9-43d3-b1e4-0a30b1de33db,2198,,,"[52.6, 62.3]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,134,Ukraine,911,"['dbf1bb60-f0c7-448f-be62-fdf81a02df9d', 'dc1f225e-121d-4486-a039-17ad2d84f8ae']",13,,,,,,,,,,,,,,Ukraine,00:11:13.454,Ball Receipt*,True,52.6,62.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080edc6-dded-4cf8-8d9f-b2c71fae1964,2201,,,"[40.4, 27.9]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,134,Ukraine,911,['d4faee94-505c-4a45-9723-a32acff6068d'],15,,,,,,,,,,,,,,Ukraine,00:11:15.009,Ball Receipt*,,40.4,27.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bbae32e-1e22-40e7-b3f2-6bba8a2e821d,2204,,,"[71.7, 25.8]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viktor Tsygankov,16509.0,Left Wing,134,Ukraine,911,['bc68357e-03c2-4f93-a296-2f61464596fd'],18,,,,,,,,,,,,,,Ukraine,00:11:18.920,Ball Receipt*,,71.7,25.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48967021-0255-4333-9753-2181ef4baedc,2208,,,"[102.9, 15.2]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitalii Mykolenko,20827.0,Left Back,134,Ukraine,911,['b91f7e35-fbca-4789-b146-ff164d5907c8'],23,,,,,,,,,,,,,,Ukraine,00:11:23.501,Ball Receipt*,,102.9,15.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397fdf62-8085-4e4f-9fb7-a8c4a80c01f9,2211,,,"[105.6, 38.3]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,134,Ukraine,911,['3c479967-8c2f-4cb0-89fb-1d44468cda55'],25,,,,,,,,,,,,,,Ukraine,00:11:25.216,Ball Receipt*,,105.6,38.3,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63529558-d3a3-46d6-82e6-d5c6028c986f,2216,,,"[44.4, 60.0]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Center Attacking Midfield,135,Austria,915,['440bd69b-13d2-4c9d-89be-62c5fa33f623'],28,,,,,,,,,,,,,,Austria,00:11:28.198,Ball Receipt*,,44.4,60.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57b66da0-fb02-4410-a775-d3e7aeefe28f,2223,,,"[39.6, 15.4]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,135,Austria,915,['a02bd94a-38b7-4a52-895a-7ec0e3a672b0'],32,,,,,,,,,,,,,,Austria,00:11:32.617,Ball Receipt*,,39.6,15.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75dabbf9-3dc3-43cf-bf24-57e1a45070aa,2226,,,"[81.7, 8.8]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Laimer,8506.0,Left Wing,135,Austria,915,['ce5f887a-76f2-4b11-9080-28048f8a7471'],36,,,,,,,,,,,,,,Austria,00:11:36.952,Ball Receipt*,,81.7,8.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61148d8f-a5da-49ab-b552-c4376984457f,2229,,,"[80.7, 44.1]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xaver Schlager,8769.0,Right Center Midfield,135,Austria,915,['4f164660-a189-40c1-b898-a8a7b8c1c619'],44,,,,,,,,,,,,,,Austria,00:11:44.174,Ball Receipt*,,80.7,44.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342a43ce-4529-49f4-9a9f-5f3c4320a028,2232,,,"[89.5, 55.3]",3788767,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Schöpf,11281.0,Right Wing,135,Austria,915,['345ebae6-bee1-40d5-8ab9-83c06b061c2b'],45,,,,,,,,,,,,,,Austria,00:11:45.872,Ball Receipt*,,89.5,55.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b3d5a0c-6357-4e8e-b639-6392b5e7a421,2242,,,"[67.4, 76.1]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andriy Yarmolenko,8830.0,Right Wing,136,Ukraine,911,['8f4e50bc-478a-4f33-8625-38ff42308d24'],11,,,,,,,,,,,,,,Ukraine,00:12:11.501,Ball Receipt*,,67.4,76.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882e2af4-7dd4-46a0-847f-4629c4b3407c,2246,,,"[49.5, 12.1]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,137,Austria,915,['bb7a09fb-29f4-4bbe-bcef-ca9e5ae9a3a6'],29,,,,,,,,,,,,,,Austria,00:12:29.087,Ball Receipt*,,49.5,12.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c868fd4-c6fa-4d72-887f-5b63220fe741,2249,,,"[68.3, 5.5]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,137,Austria,915,['9f305239-32d6-4633-b116-f1e4d8a3e6d6'],32,,,,,,,,,,,,,,Austria,00:12:32.019,Ball Receipt*,,68.3,5.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0038a1ce-a5f5-49f8-9a08-4a5f70da0a36,2254,,,"[56.9, 70.5]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,138,Ukraine,911,['bf191f70-f096-4831-896d-f8ffc76b5dde'],34,,,,,,,,,,,,,,Ukraine,00:12:34.928,Ball Receipt*,,56.9,70.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7948907-59c3-4660-a71d-8b8becaec1c6,2257,,,"[42.5, 68.9]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Karavaev,31900.0,Right Back,138,Ukraine,911,['5325358a-5006-4118-bcaf-d06839759061'],36,,,,,,,,,,,,,,Ukraine,00:12:36.450,Ball Receipt*,,42.5,68.9,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d8c72a7-697d-4c71-80c7-52cefa746cfe,2260,,,"[50.8, 75.3]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,138,Ukraine,911,['ebe5a857-d5fb-4a09-87c1-f2a6e5a971fb'],37,,,,,,,,,,,,,,Ukraine,00:12:37.163,Ball Receipt*,,50.8,75.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bddf9e2d-a6e0-492d-b005-fe5146398c9f,2265,,,"[82.4, 23.3]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Center Forward,139,Austria,915,['6e3354fd-8d57-4982-93b5-3b1f24baef4a'],39,,,,,,,,,,,,,,Austria,00:12:39.920,Ball Receipt*,,82.4,23.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39bcbc4a-a4cc-4755-96b1-c4a5b36369a3,2269,,,"[99.1, 8.4]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Laimer,8506.0,Left Wing,139,Austria,915,['8089655a-f65f-48cc-ad2a-f20089138824'],42,,,,,,,,,,,,,,Austria,00:12:42.509,Ball Receipt*,,99.1,8.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebb6e7a7-0a14-41e7-911f-a3f7bc2bc3d8,2275,,,"[86.5, 10.6]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Center Attacking Midfield,139,Austria,915,"['4a34f540-2229-42a0-b1d0-3a8a7e214761', 'c46dc5a7-b4e1-416e-a3d6-63647788bb9c']",46,,,,,,,,,,,,,,Austria,00:12:46.331,Ball Receipt*,True,86.5,10.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b19ff1a-fb3b-4684-b910-f8b7dec2c92c,2278,,,"[72.8, 2.5]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,139,Austria,915,['33ea3eb3-dc2b-4820-bb41-322f21b3ed62'],48,,,,,,,,,,,,,,Austria,00:12:48.231,Ball Receipt*,,72.8,2.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c9c28b8-9786-4775-8088-49156367107a,2282,,,"[56.8, 43.9]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,139,Austria,915,['4a4b609c-635b-4b42-98cc-677342641e62'],51,,,,,,,,,,,,,,Austria,00:12:51.801,Ball Receipt*,,56.8,43.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,055e2dcd-7255-4df1-bc4e-03d5520eb447,2285,,,"[69.7, 72.3]",3788767,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lainer,8779.0,Right Back,139,Austria,915,['1981e566-ceba-4655-ac3d-1e04b95d0927'],54,,,,,,,,,,,,,,Austria,00:12:54.662,Ball Receipt*,,69.7,72.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37218673-3513-4222-911b-656a77a9ed52,2288,,,"[77.1, 76.5]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Schöpf,11281.0,Right Wing,139,Austria,915,['5fa7e96c-90a0-42b0-8de1-980c66a323bd'],0,,,,,,,,,,,,,,Austria,00:13:00.181,Ball Receipt*,,77.1,76.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a18fb822-eaa2-44d3-a635-27a5f496dc93,2292,,,"[80.7, 62.9]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lainer,8779.0,Right Back,139,Austria,915,"['3743aa2b-85e2-4299-8dda-1bc7ee53878b', '39d04cb7-dda1-4bc2-87df-e2b62950133a']",1,,,,,,,,,,,,,,Austria,00:13:01.263,Ball Receipt*,True,80.7,62.9,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3ee6fb8-8362-4bf2-8063-112e44df3264,2298,,,"[102.5, 36.7]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Center Forward,139,Austria,915,['33196767-12bd-4e4c-8a5e-952026d68024'],6,,,,,,,,,,,,,,Austria,00:13:06.119,Ball Receipt*,,102.5,36.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964da0eb-72c5-49bd-a63a-982edba6a700,2304,,,"[77.1, 9.8]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,140,Austria,915,['0c18239b-bf0d-46ed-a5ec-588af6c7b547'],18,,,,,,,,,,,,,,Austria,00:13:18.210,Ball Receipt*,,77.1,9.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd5f0dae-930d-48be-834e-80069e37de18,2306,,,"[78.2, 16.2]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Center Midfield,140,Austria,915,['8ee33338-4146-40ad-be0b-a3ffd3fedbd3'],21,,,,,,,,,,,,,,Austria,00:13:21.190,Ball Receipt*,,78.2,16.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94b4b399-cfd5-40cb-92e0-29186b7670fc,2316,,,"[55.1, 19.5]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Hinteregger,8307.0,Left Center Back,140,Austria,915,['f8fa31f9-b8ab-4e65-b5c1-a56e55c92db1'],36,,,,,,,,,,,,,,Austria,00:13:36.603,Ball Receipt*,,55.1,19.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6239d47-d556-422e-aaa0-82906d3c1031,2319,,,"[102.5, 9.1]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,140,Austria,915,['8aa419e7-64f6-49c1-8390-94621b5c3dc3'],41,,,,,,,,,,,,,,Austria,00:13:41.593,Ball Receipt*,,102.5,9.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aac7471-9278-466c-9132-4d0e8310cf0d,2324,,,"[21.2, 73.6]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Karavaev,31900.0,Right Back,141,Ukraine,911,['e65be6ca-4a66-4ff4-ab7a-df55a23710e8'],45,,,,,,,,,,,,,,Ukraine,00:13:45.267,Ball Receipt*,,21.2,73.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f0b9630-86c1-4cba-bac3-818c5b4e2b3c,2327,,,"[15.8, 29.2]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitalii Mykolenko,20827.0,Left Back,141,Ukraine,911,['f03d529d-9b1d-43e6-a213-ed3f7ccc1ae6'],49,,,,,,,,,,,,,,Ukraine,00:13:49.857,Ball Receipt*,,15.8,29.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dacdb968-a838-4bdf-9560-d3e673dae513,2330,,,"[32.8, 18.5]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,141,Ukraine,911,['e18b00f1-ee65-4919-871a-05b6bfb1c2e7'],52,,,,,,,,,,,,,,Ukraine,00:13:52.476,Ball Receipt*,,32.8,18.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24ff56ff-8e8f-4179-b1ab-3d09d879d693,2335,,,"[63.8, 42.4]",3788767,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,141,Ukraine,911,"['3c38b44f-c88b-405d-916d-fa3cbf1b5787', '6cf05eb9-2d93-45a5-a434-0e6e940dae1e']",59,,,,,,,,,,,,,,Ukraine,00:13:59.893,Ball Receipt*,True,63.8,42.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f17d2a-3435-4c81-b263-b1f9b38fcc77,2338,,,"[64.1, 65.4]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Karavaev,31900.0,Right Back,141,Ukraine,911,['1c9c1cd5-d362-4ac5-a4b0-7154bb10bb49'],1,,,,,,,,,,,,,,Ukraine,00:14:01.692,Ball Receipt*,,64.1,65.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1ace3ca-be77-4914-8e95-a89b0acbd342,2343,,,"[25.1, 18.5]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,142,Austria,915,['5db0ed0a-c8d1-403e-8079-7bcfdd79e646'],9,,,,,,,,,,,,,,Austria,00:14:09.685,Ball Receipt*,,25.1,18.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d22e9044-3056-4d34-b0eb-566817faa42c,2345,,,"[42.1, 13.9]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Laimer,8506.0,Left Wing,142,Austria,915,['150b5cb0-8324-4b5e-b5be-f33a52417718'],10,,,,,,,,,,,,,,Austria,00:14:10.830,Ball Receipt*,,42.1,13.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d43f6f8e-2ee7-442e-b240-078db6a9824c,2353,,,"[51.4, 48.7]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,143,Ukraine,911,['ba301f10-96b0-4001-98ca-e3b5844eb44c'],20,,,,,,,,,,,,,,Ukraine,00:14:20.145,Ball Receipt*,,51.4,48.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706c019a-d643-4392-b6ba-a5fc03f133fa,2356,,,"[50.6, 21.3]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitalii Mykolenko,20827.0,Left Back,143,Ukraine,911,['55429c76-a853-4246-a8d3-06f7b0c763cb'],23,,,,,,,,,,,,,,Ukraine,00:14:23.389,Ball Receipt*,,50.6,21.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21e91af4-953a-4d76-8a5c-3843609c360d,2359,,,"[63.2, 5.8]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viktor Tsygankov,16509.0,Left Wing,143,Ukraine,911,['87080e5a-128e-4e94-a946-db68766d2421'],25,,,,,,,,,,,,,,Ukraine,00:14:25.833,Ball Receipt*,,63.2,5.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de5d02fe-b816-4290-b2ba-366f8dd90ef8,2363,,,"[80.5, 21.6]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Yaremchuk,23649.0,Center Forward,143,Ukraine,911,"['2220d4f4-3c69-4bf0-9b03-4fcfad56986e', '4719c778-7301-4654-b344-ae74703e727c']",31,,,,,,,,,,,,,,Ukraine,00:14:31.067,Ball Receipt*,True,80.5,21.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bebca59-7f4f-4c71-9f28-9d8a24c993e4,2366,,,"[58.2, 18.5]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitalii Mykolenko,20827.0,Left Back,143,Ukraine,911,['07daf87d-6048-4179-abb9-a643aebe9306'],32,,,,,,,,,,,,,,Ukraine,00:14:32.732,Ball Receipt*,,58.2,18.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7cbdbce-c769-4030-87cb-586c5cbb3e3b,2369,,,"[70.1, 9.1]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,143,Ukraine,911,['f82ca4ad-80f2-48d6-9cd0-0a943d94ef9d'],36,,,,,,,,,,,,,,Ukraine,00:14:36.138,Ball Receipt*,,70.1,9.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ab348f2-79e8-437a-a47e-fab219176fcf,2372,,,"[56.7, 12.2]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitalii Mykolenko,20827.0,Left Back,143,Ukraine,911,['ee93d9d9-1990-49cc-ac1a-b04046bf54a6'],38,,,,,,,,,,,,,,Ukraine,00:14:38.983,Ball Receipt*,,56.7,12.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457bc52-7b2c-4f43-addc-cbe8f626f9c5,2375,,,"[49.6, 26.4]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,143,Ukraine,911,['2192306c-3a8c-4283-892f-f929e7673993'],40,,,,,,,,,,,,,,Ukraine,00:14:40.477,Ball Receipt*,,49.6,26.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e43798d-1f07-468a-a1c5-c0b8ad01e851,2379,,,"[60.0, 28.4]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viktor Tsygankov,16509.0,Left Wing,143,Ukraine,911,"['1f901a40-deee-4abe-8ee1-e06a4df8e47f', '49cc8442-a4a8-45b2-b24f-8c46b9cd025e']",45,,,,,,,,,,,,,,Ukraine,00:14:45.764,Ball Receipt*,True,60.0,28.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34a4b666-4d35-40c8-9f87-e4d6f123429d,2382,,,"[50.4, 29.2]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,143,Ukraine,911,['84540eb5-9296-4b9a-b74d-bce9b144f50b'],47,,,,,,,,,,,,,,Ukraine,00:14:47.300,Ball Receipt*,,50.4,29.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0f9aeb9-1240-443e-9c49-1e4fa54d0610,2386,,,"[53.9, 27.6]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viktor Tsygankov,16509.0,Left Wing,143,Ukraine,911,"['5fae4590-ff74-4cba-9b68-a003e3b6cda1', '9642b497-bc76-4627-b7d6-32753f23a1da']",50,,,,,,,,,,,,,,Ukraine,00:14:50.406,Ball Receipt*,True,53.9,27.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5f486d3-4c48-443e-8a09-f2ec6cb8fd6b,2389,,,"[50.4, 23.6]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,143,Ukraine,911,['f1ebf71c-a4e1-4c0d-ba60-bae38ae48a1c'],51,,,,,,,,,,,,,,Ukraine,00:14:51.719,Ball Receipt*,,50.4,23.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20b374b2-31cc-470b-a2eb-27f3a61dc5d0,2392,,,"[59.0, 7.6]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,143,Ukraine,911,['ef5c5dc9-9565-43b6-9347-93364958348e'],52,,,,,,,,,,,,,,Ukraine,00:14:52.890,Ball Receipt*,,59.0,7.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b96dae12-4bac-4e3c-8ffe-4b4580101563,2395,,,"[65.5, 16.8]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,143,Ukraine,911,"['54a97e72-3fce-4de2-9020-bd35e735e491', '6e264aa8-b149-477a-bfb2-938ed324cef1']",53,,,,,,,,,,,,,,Ukraine,00:14:53.879,Ball Receipt*,True,65.5,16.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cc7688c-6927-4aa9-b2a8-cefa01501929,2398,,,"[64.1, 11.6]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,143,Ukraine,911,['c89d65a5-c675-4d21-a2fc-100a590d5519'],55,,,,,,,,,,,,,,Ukraine,00:14:55.020,Ball Receipt*,,64.1,11.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9236410-8c28-47eb-9e37-220980c51ef3,2401,,,"[79.0, 72.2]",3788767,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,143,Ukraine,911,['a2c4fddf-c362-4961-9baa-2ea0f2e2ba04'],59,,,,,,,,,,,,,,Ukraine,00:14:59.890,Ball Receipt*,,79.0,72.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29ba56ea-88bd-4326-a328-6369de06aaf1,2409,,,"[81.0, 58.1]",3788767,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,143,Ukraine,911,"['f30260f5-a2d5-40de-a294-896172d1c13d', 'f5882701-2adb-4a04-92b5-fdd1cda078db']",6,,,,,,,,,,,,,,Ukraine,00:15:06.340,Ball Receipt*,True,81.0,58.1,,,,,
