50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4b056a6-2d07-4617-a7b0-dce3f3493369,3270,,"[7.6, 34.9]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Pickford,3468.0,Goalkeeper,136,England,768,['9091126f-6abb-4a97-97d1-4bf8bc1fc21c'],20,,,,,,,,,,,,,,,England,00:43:20.298,Ball Receipt*,,7.6,34.9,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f53f2d4-ffd0-47ba-9b24-d59aeee13d0a,3272,,"[67.2, 19.8]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,136,England,768,['955260a3-1f90-4e1b-8db7-6c52c07957b9'],24,,,,,,,,,,,,,,,England,00:43:24.370,Ball Receipt*,,67.2,19.8,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e2f3f8-bd0f-4591-ab18-c6b7cd54c183,3275,,"[65.7, 51.9]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam Hložek,28239.0,Left Wing,136,England,768,['a9006a0c-e186-45dd-8d7c-bde6dff3fe8c'],25,,,,,,,,,,,,,,,Czech Republic,00:43:25.381,Ball Receipt*,,65.7,51.9,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ddb610b-e949-4a04-8217-ee51b1595ae9,3277,,"[88.2, 30.3]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jadon Sancho,12423.0,Right Wing,136,England,768,['f4b6fc9c-3cd8-4c51-b0f2-63210e3ace30'],28,,,,,,,,,,,,,,,England,00:43:28.777,Ball Receipt*,,88.2,30.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ae8c8bd-9a5a-44de-ae4d-6171ddd6328b,3281,,"[46.7, 51.2]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,137,Czech Republic,912,['851eb513-90dc-49a8-b83c-2cc862b9446f'],33,,,,,,,,,,,,,,,Czech Republic,00:43:33.250,Ball Receipt*,,46.7,51.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9fbb375-f012-4e40-bbbb-eb0608b90f24,3284,,"[50.8, 59.3]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Right Defensive Midfield,137,Czech Republic,912,['1ee21a23-7f1f-4d35-804f-685419f247ec'],34,,,,,,,,,,,,,,,Czech Republic,00:43:34.070,Ball Receipt*,,50.8,59.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6c63a3-82c7-45df-9eb8-cc9ae17ef82a,3288,,"[58.8, 56.7]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Král,23452.0,Center Attacking Midfield,137,Czech Republic,912,"['49d0db7f-c741-4cfa-8161-5e8433a3362f', '55cb3656-1a9f-4d06-86e1-3f02589c5dd6']",35,,,,,,,,,,,,,,,Czech Republic,00:43:35.657,Ball Receipt*,True,58.8,56.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc5a2ffb-1c69-491d-82b7-79fda33bb73b,3290,,"[90.4, 47.7]",3788772,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matěj Vydra,4809.0,Right Wing,137,Czech Republic,912,['e2c4ce59-2dc6-4323-876b-541395c4ce36'],41,,,,,,,,,,,,,,,Czech Republic,00:43:41.700,Ball Receipt*,,90.4,47.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b484f63-3d2c-4ae5-9a7b-6866e4c513c3,3295,,"[80.0, 17.1]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,137,Czech Republic,912,['67c728db-4e69-4e01-822e-29143a7dfafe'],5,,,,,,,,,,,,,,,England,00:44:05.099,Ball Receipt*,,80.0,17.1,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cad06e5f-d18e-491b-8943-4d5ce42d9c3d,3298,,"[90.1, 4.8]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Left Wing,137,Czech Republic,912,['653a2dc5-a3f1-49e6-90c4-2bef03481e61'],6,,,,,,,,,,,,,,,England,00:44:06.175,Ball Receipt*,,90.1,4.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301935fb-45a9-43a1-83d9-36cf69e90edd,3303,,"[43.5, 74.8]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladimír Coufal,16570.0,Right Back,138,Czech Republic,912,['671800cd-f670-417c-8bb6-f5d6017fb0a6'],20,,,,,,,,,,,,,,,Czech Republic,00:44:20.023,Ball Receipt*,,43.5,74.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91d9bf10-21f8-4322-894f-11dd9a368293,3306,,"[56.8, 74.8]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Pekhart,20355.0,Center Forward,138,Czech Republic,912,"['06278452-b58f-45c2-8375-c175bd536f94', '45b77bca-b240-4f38-afce-5786873fe935']",21,,,,,,,,,,,,,,,Czech Republic,00:44:21.228,Ball Receipt*,True,56.8,74.8,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62014c69-b871-4d72-a224-a2d86cde0af3,3308,,"[54.6, 67.3]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Petr Ševčík,23454.0,Right Defensive Midfield,138,Czech Republic,912,['8bc9e6cf-c3d8-449a-b05c-49dfa4a53f81'],21,,,,,,,,,,,,,,,Czech Republic,00:44:21.859,Ball Receipt*,,54.6,67.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152c13bb-bb06-4940-922c-2f73d6565c31,3312,,"[79.7, 11.0]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,139,England,768,['14951367-e118-4832-83d8-f46d62fea5c9'],23,,,,,,,,,,,,,,,England,00:44:23.638,Ball Receipt*,,79.7,11.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6b0a5cb-3942-43ab-89ea-7411082422bd,3315,,"[82.8, 13.6]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Left Wing,139,England,768,['c97dc267-0196-4b44-a4c1-65b0019fb74e'],24,,,,,,,,,,,,,,,England,00:44:24.084,Ball Receipt*,,82.8,13.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a48b005c-449e-4411-9831-083a87a1d489,3322,,"[108.4, 39.1]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jadon Sancho,12423.0,Right Wing,139,England,768,['8907b8de-ec0a-4e78-b971-0af704efc58f'],27,,,,,,,,,,,,,,,England,00:44:27.689,Ball Receipt*,,108.4,39.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86fa3a90-d228-44e2-8063-1083e2ff3bc4,3326,,"[75.6, 5.1]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,139,England,768,['b35f2aa2-61b8-4d27-8de1-eded4ce9f098'],33,,,,,,,,,,,,,,,England,00:44:33.826,Ball Receipt*,,75.6,5.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd5cdf42-cedd-43ea-bcf7-4e2f6108d5ba,3329,,"[57.7, 6.2]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tyrone Mings,3323.0,Left Center Back,139,England,768,['7d094f4e-21eb-4115-a96d-dee4cfc30a9b'],35,,,,,,,,,,,,,,,England,00:44:35.279,Ball Receipt*,,57.7,6.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42633a8c-ea1c-41ed-82f9-e5c9e431a90c,3333,,"[20.2, 26.7]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,139,England,768,['42fd1997-86e5-4bb6-a8b8-e34c4f080563'],39,,,,,,,,,,,,,,,England,00:44:39.994,Ball Receipt*,,20.2,26.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5da3d8e-9137-46d8-b027-575ad54a3dc1,3335,,"[29.9, 50.0]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Right Center Back,139,England,768,['2284f101-4dc0-4db4-b71f-ef8b9656e14b'],42,,,,,,,,,,,,,,,England,00:44:42.958,Ball Receipt*,,29.9,50.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4dfbd04-4880-46dd-8f4b-67d88091f0b2,3338,,"[29.7, 26.1]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tyrone Mings,3323.0,Left Center Back,139,England,768,['2574ec5e-bb8b-4159-a73d-183666c87036'],48,,,,,,,,,,,,,,,England,00:44:48.712,Ball Receipt*,,29.7,26.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5131ffff-1627-4c22-ae03-96f2867154b0,3340,,"[8.2, 37.3]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,139,England,768,['988aa08f-c37a-4d6d-801b-74acea70f604'],51,,,,,,,,,,,,,,,England,00:44:51.235,Ball Receipt*,,8.2,37.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90870c60-9a4a-4c3c-bb1d-fd2cb8523038,3344,,"[67.8, 39.6]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,139,England,768,['e2e7308a-be9f-4d0e-8f60-1a064c42c085'],57,,,,,,,,,,,,,,,England,00:44:57.394,Ball Receipt*,,67.8,39.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a819dd4-61f3-4065-842c-f1df518c5157,3347,,"[85.9, 53.2]",3788772,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jadon Sancho,12423.0,Right Wing,139,England,768,['7aa561cf-e2cf-4b64-85a4-d50e02716256'],59,,,,,,,,,,,,,,,England,00:44:59.430,Ball Receipt*,,85.9,53.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759df0ae-f79f-4ecc-88b5-0f066a15f788,3349,,"[8.9, 46.4]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,140,Czech Republic,912,['6a79c19e-bd1a-4a41-af8f-a595dc34d3d6'],2,,,,,,,,,,,,,,,Czech Republic,00:45:02.186,Ball Receipt*,,8.9,46.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8678f1d-78c9-414c-9a9d-d83c10edd617,3351,,"[20.8, 57.5]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,140,Czech Republic,912,['b96076b1-e662-4ef6-805f-1fa569bb8e3b'],5,,,,,,,,,,,,,,,Czech Republic,00:45:05.756,Ball Receipt*,,20.8,57.5,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b480d96-4b07-4651-8567-71134bff9198,3353,,"[87.4, 53.0]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Pekhart,20355.0,Center Forward,140,Czech Republic,912,['9b08ab5b-8b11-44c6-a34d-a1030fb07316'],14,,,,,,,,,,,,,,,Czech Republic,00:45:14.629,Ball Receipt*,,87.4,53.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2a09a95-9adb-4196-88c2-9bb77651191e,3358,,"[63.1, 6.2]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,140,Czech Republic,912,['6a0c3da6-ae45-455d-ad39-9caa563b2f76'],19,,,,,,,,,,,,,,,England,00:45:19.878,Ball Receipt*,,63.1,6.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b1b3a5-ca46-4616-8a0a-dd8c5723bbb1,3362,,"[74.9, 12.4]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Rashford,3318.0,Left Wing,140,Czech Republic,912,['9983847f-b28b-4e41-94c9-82e078823135'],20,,,,,,,,,,,,,,,England,00:45:20.871,Ball Receipt*,,74.9,12.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd465ab8-6c2c-4f77-86d1-db8d38e96de3,3368,,"[62.4, 57.7]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Král,23452.0,Center Attacking Midfield,140,Czech Republic,912,"['2730cd95-32f2-4036-a40e-17fbb752fac2', 'f8532c5b-596c-41a6-8483-66341d9fa40c']",24,,,,,,,,,,,,,,,Czech Republic,00:45:24.712,Ball Receipt*,True,62.4,57.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a40964b1-ce51-4b11-bb07-56351d6537b4,3371,,"[49.0, 69.6]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,140,Czech Republic,912,['8ec9ac8f-84d8-4739-bf82-4b8f56d9d98d'],26,,,,,,,,,,,,,,,Czech Republic,00:45:26.686,Ball Receipt*,,49.0,69.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b5bc90d-3d73-442e-b96f-6a8ba0c954d4,3375,,"[64.7, 73.9]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matěj Vydra,4809.0,Right Wing,140,Czech Republic,912,['be83a3d9-1bda-453f-8b8b-903dbf187dde'],28,,,,,,,,,,,,,,,Czech Republic,00:45:28.433,Ball Receipt*,,64.7,73.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4754bebb-0de0-4250-8ec9-3bd0bd22446f,3382,,"[31.3, 6.5]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,142,England,768,"['19d4e26f-36ea-41a1-9d24-7ae5a4a548c1', 'f4a9ae03-5845-4ca6-b7bb-79de6b6e7bbb']",44,,,,,,,,,,,,,,,England,00:45:44.151,Ball Receipt*,True,31.3,6.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d989978-de29-4b27-8239-370a2468d540,3385,,"[35.9, 15.2]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,142,England,768,['608e1df8-f528-4c03-914f-0b3a568db406'],44,,,,,,,,,,,,,,,England,00:45:44.881,Ball Receipt*,,35.9,15.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f2c6a84-7c8a-48a9-bba0-3ce4fda97eeb,3387,,"[24.4, 10.8]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tyrone Mings,3323.0,Left Center Back,142,England,768,['79c1b319-0983-4ce3-8429-934c16b564d0'],45,,,,,,,,,,,,,,,England,00:45:45.807,Ball Receipt*,,24.4,10.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e6d7b54-3d9f-42a4-b783-b9f73f23187b,3390,,"[20.1, 30.3]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Right Center Back,142,England,768,['897185fd-d881-46bf-b2ee-124b3e6f972a'],49,,,,,,,,,,,,,,,England,00:45:49.627,Ball Receipt*,,20.1,30.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6df35929-0e11-4643-8e1c-01197304da74,3393,,"[34.5, 61.3]",3788772,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,142,England,768,['78ed682e-d2c6-400d-8121-edd3bf38b8f0'],55,,,,,,,,,,,,,,,England,00:45:55.838,Ball Receipt*,,34.5,61.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adb5d75b-4fd0-437c-af93-4acc032e410a,3398,,"[41.8, 72.5]",3788772,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Defensive Midfield,142,England,768,"['98e2714d-82f5-405e-b7e4-e79e1c70727a', 'c3d100f7-f5dd-44b6-9759-9f168033edc1']",1,,,,,,,,,,,,,,,England,00:46:01.126,Ball Receipt*,True,41.8,72.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2eaa63b-5114-4833-8d5d-ddfe17b91956,3400,,"[36.2, 59.1]",3788772,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,142,England,768,['96a38dcf-aa91-47b1-89de-1615849c5eb6'],1,,,,,,,,,,,,,,,England,00:46:01.959,Ball Receipt*,,36.2,59.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8db7ada1-2066-4bad-9417-a48ef7727785,3409,,"[80.2, 75.5]",3788772,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Harry Kane,10955.0,Center Forward,143,England,768,['5d35835e-d720-412b-8699-41169c72063a'],46,,,,,,,,,,,,,,,England,00:46:46.175,Ball Receipt*,,80.2,75.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9d6b7a-0037-44c1-b77d-8e6063c3d35c,3413,,"[25.8, 10.4]",3788772,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Kalas,13197.0,Left Center Back,144,Czech Republic,912,['4e2dac45-153a-44b7-b269-27aa182e94d4'],55,,,,,,,,,,,,,,,Czech Republic,00:46:55.409,Ball Receipt*,,25.8,10.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488ea5f-e02b-4157-a3e5-0dbab8090265,3416,,"[29.0, 53.9]",3788772,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ondrej Celustka,30328.0,Right Center Back,144,Czech Republic,912,['8cfa1915-4092-482e-ac25-9bd27f016a17'],58,,,,,,,,,,,,,,,Czech Republic,00:46:58.798,Ball Receipt*,,29.0,53.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f2601c-6b59-4ffd-808e-76c7b19debef,3420,,"[12.5, 41.0]",3788772,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Vaclík,11541.0,Goalkeeper,144,Czech Republic,912,['b81d8630-8953-44a9-abf1-a9d1b676df3d'],2,,,,,,,,,,,,,,,Czech Republic,00:47:02.304,Ball Receipt*,,12.5,41.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495666a5-45f6-418d-9393-a5ee7e780828,3422,,"[27.2, 13.0]",3788772,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Kalas,13197.0,Left Center Back,144,Czech Republic,912,['71d75361-5e36-4fdd-a9ed-ad6f87d57cd7'],4,,,,,,,,,,,,,,,Czech Republic,00:47:04.167,Ball Receipt*,,27.2,13.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02b60cf2-0a7a-49fe-81df-07629ad6b44b,3425,,"[87.8, 14.0]",3788772,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Hložek,28239.0,Left Wing,144,Czech Republic,912,['5ba697a1-e845-4f08-8677-390e220cfbb7'],11,,,,,,,,,,,,,,,Czech Republic,00:47:11.312,Ball Receipt*,,87.8,14.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ff20784-a8b3-4d48-8401-211b25a478a1,3431,,"[10.7, 38.6]",3788772,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Vaclík,11541.0,Goalkeeper,144,Czech Republic,912,['7d13cbc7-d41a-4528-ba9a-6b0412c27607'],19,,,,,,,,,,,,,,,Czech Republic,00:47:19.854,Ball Receipt*,,10.7,38.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04015dc0-9b2e-4730-9865-21ed0fcb70eb,3434,,"[27.2, 18.1]",3788772,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Bořil,4875.0,Left Back,144,Czech Republic,912,['aaf99ad7-c4b5-41e0-8e7a-4eeaed7fea17'],24,,,,,,,,,,,,,,,Czech Republic,00:47:24.902,Ball Receipt*,,27.2,18.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cc03608-29ba-46b9-ba7d-c9ec76e40482,3437,,"[48.0, 66.9]",3788772,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Kalas,13197.0,Left Center Back,144,Czech Republic,912,['9c2e9cc2-6bf4-4f6c-9d05-fe2f5e3eb07e'],34,,,,,,,,,,,,,,,Czech Republic,00:47:34.018,Ball Receipt*,,48.0,66.9,,,,,
,,,,"[39.6, 40.7]",,,,,,,,,,,,,1.186315,,,,,,,,,,,,,a6d34043-fcd5-4ba2-a090-615564805980,7,,"[33.6, 41.9]",3788772,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ondrej Celustka,30328.0,Right Center Back,2,Czech Republic,912,"['0c216c8b-7d80-452a-a536-022b8dcfef51', 'ff83e25d-3a19-4204-80a0-50d0d1ad07e1']",1,,,,,,,,,,,,,,,Czech Republic,00:00:01.989,Carry,,33.6,41.9,,,,,
,,,,"[28.4, 62.8]",,,,,,,,,,,,,0.537471,,,,,,,,,,,,,eb884a21-cc26-4815-9675-679865771b4b,13,,"[29.1, 64.6]",3788772,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,3,England,768,"['11e79b08-2c10-4117-a1a8-f377d0551284', '45111d09-8c34-4e1d-b474-80fc890c143e', '70b6cc11-052e-483e-b62b-a1cdc89f9fcd']",8,,,,,,,,,,,,,,,England,00:00:08.786,Carry,True,29.1,64.6,,,,,
,,,,"[15.5, 61.4]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,ebcf5c8f-1f75-49cd-a8a2-6de1c6b7defa,18,,"[16.1, 62.2]",3788772,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,3,England,768,"['13719435-fba2-4f58-80f1-54a6869daa57', '2964c929-857a-422b-b45e-d8faa8e1707e', '2a6f1e1e-7ed0-41b1-8f2c-d8fffd9832a3']",10,,,,,,,,,,,,,,,England,00:00:10.585,Carry,True,16.1,62.2,,,,,
,,,,"[55.3, 49.3]",,,,,,,,,,,,,0.690272,,,,,,,,,,,,,3eedfb7d-3bf5-4d36-9a07-1fb758a4c4d7,22,,"[54.0, 47.2]",3788772,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,3,England,768,"['1111d4f8-f492-461a-8584-df128ac97d9e', '514a6564-74c0-4d14-82a2-1e3dc99ebc70', 'a71f745a-ccf5-42d8-a8dd-84c58f5b8d6f']",12,,,,,,,,,,,,,,,England,00:00:12.676,Carry,True,54.0,47.2,,,,,
,,,,"[71.5, 18.7]",,,,,,,,,,,,,0.590811,,,,,,,,,,,,,1aa0dc9e-ec0e-4d7a-b0e9-be37cd1ce9ad,26,,"[72.2, 18.7]",3788772,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,3,England,768,"['bd3583d3-eca4-4e9a-bf44-9942b863edb6', 'f29208dc-6607-4a31-943e-7207d9c497b4']",15,,,,,,,,,,,,,,,Czech Republic,00:00:15.631,Carry,,72.2,18.7,,,,,
,,,,"[11.0, 44.2]",,,,,,,,,,,,,2.65036,,,,,,,,,,,,,d4104698-2a36-443c-abd3-1920088c906a,31,,"[6.6, 58.1]",3788772,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,3,England,768,"['24b53aa6-f6b2-4c3f-b9ec-cf2511ba13ff', '5670c138-179b-424f-a6aa-ce9c2aaa7d83']",20,,,,,,,,,,,,,,,England,00:00:20.935,Carry,,6.6,58.1,,,,,
,,,,"[52.2, 7.4]",,,,,,,,,,,,,1.122325,,,,,,,,,,,,,cf408e86-0a8b-4278-abf0-87d665176f59,34,,"[43.8, 5.1]",3788772,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,3,England,768,"['288d682f-dc17-4794-9c8d-6efc676a6bfc', '35078735-6091-4dd5-bf1a-3158fdace951', 'ca9012b4-1042-4371-aa03-c482b3ba2a0b']",26,,,,,,,,,,,,,,,England,00:00:26.124,Carry,True,43.8,5.1,,,,,
,,,,"[39.3, 25.8]",,,,,,,,,,,,,11.001731,,,,,,,,,,,,,006f3b9b-8f3f-40fe-bd7a-fa21f33df6fd,45,,"[30.4, 25.8]",3788772,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,3,England,768,"['0fb8c45f-45fa-431a-b958-1de8f2cdbc55', '88adcedc-0c4a-4dfc-a43c-5dad2d19fc3d']",34,,,,,,,,,,,,,,,England,00:00:34.357,Carry,,30.4,25.8,,,,,
,,,,"[34.8, 46.2]",,,,,,,,,,,,,1.370091,,,,,,,,,,,,,b9b4d45e-308f-4886-81f4-a9205dd1e13a,48,,"[32.9, 43.1]",3788772,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,3,England,768,"['0a9a3a2c-db24-4825-a183-2430edb7ae1f', '94dacb3b-9a03-4f06-9e16-da4222c0370f']",46,,,,,,,,,,,,,,,England,00:00:46.684,Carry,,32.9,43.1,,,,,
