ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,"[23.1, 26.2]",,,,,,,,,,,,,1.159302,,,,,,,,,,,,53c24b1b-1f94-4fdc-a531-7d3d9870f26d,715,,"[23.1, 26.2]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,29,England,768,"['02bc5dd6-0da6-4328-b356-cace4761b384', '4492c9cf-3e1b-4ad1-b0ad-b26ab5223a75']",39,,,,,,,,,,,,,,England,00:14:39.014,Carry,,23.1,26.2,,,,,
,,,,"[26.7, 50.8]",,,,,,,,,,,,,5.58393,,,,,,,,,,,,d4eb1c6f-9a50-43a2-a71d-0b7525108c9a,718,,"[19.9, 44.9]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,29,England,768,"['544bbe9b-e05b-44d0-920a-d6088a35d250', '871bfec9-f61f-4dea-aed2-65d2a14cb834']",41,,,,,,,,,,,,,,England,00:14:41.495,Carry,,19.9,44.9,,,,,
,,,,"[32.8, 23.1]",,,,,,,,,,,,,1.499458,,,,,,,,,,,,f7a2a1d0-4cf8-4b0a-865d-5c0d733290e8,721,,"[28.3, 27.9]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,29,England,768,"['b0fbe0c9-2b8d-49d4-90a0-647e94ad0167', 'b302cd1d-e902-42c3-add2-bece80d239b8']",48,,,,,,,,,,,,,,England,00:14:48.773,Carry,,28.3,27.9,,,,,
,,,,"[31.0, 16.9]",,,,,,,,,,,,,0.44916,,,,,,,,,,,,dc9d8750-0400-474e-83c0-dde66612b5fd,724,,"[31.0, 16.9]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,29,England,768,"['024ac711-0706-4c23-9eb4-262ba446e234', '6aea3538-49bf-433f-bedf-335bd523e0b2']",51,,,,,,,,,,,,,,England,00:14:51.130,Carry,,31.0,16.9,,,,,
,,,,"[31.0, 16.9]",,,,,,,,,,,,,1.254879,,,,,,,,,,,,beadc730-2ea8-4299-9104-4b0e8b9771cf,727,,"[31.0, 16.9]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,29,England,768,"['668fed2d-716f-48ed-adb3-7cf20316ae7f', '9314a6c5-8d4a-4524-b1b6-2137e4c33070']",52,,,,,,,,,,,,,,England,00:14:52.444,Carry,,31.0,16.9,,,,,
,,,,"[42.5, 63.1]",,,,,,,,,,,,,4.626128,,,,,,,,,,,,bc5a0c9c-1d2b-49db-b14c-c95b6bbf13a4,730,,"[29.5, 58.4]",3788745,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,29,England,768,"['5474b31e-d1a2-4d10-ad4a-4621626566ae', '6d4eed99-f92f-4d75-b87f-bdc8c838887e']",55,,,,,,,,,,,,,,England,00:14:55.258,Carry,,29.5,58.4,,,,,
,,,,"[39.7, 57.9]",,,,,,,,,,,,,3.020928,,,,,,,,,,,,c540c491-b040-4f1f-b936-d443db03cde6,735,,"[35.5, 62.9]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,29,England,768,"['145fedad-2938-4778-ba9d-fae20e446dc5', 'aa2d20ba-c1df-4713-b4c4-0e53430e0da8']",1,,,,,,,,,,,,,,England,00:15:01.881,Carry,,35.5,62.9,,,,,
,,,,"[44.2, 15.5]",,,,,,,,,,,,,1.711985,,,,,,,,,,,,0be4294e-14e5-4828-bf65-31fe14d4237c,738,,"[42.1, 17.4]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,29,England,768,"['6562383e-206e-4d92-98cb-aafa60bd1a68', '97bafc5c-df9f-44aa-9eb6-cf2836b76b7d']",6,,,,,,,,,,,,,,England,00:15:06.223,Carry,,42.1,17.4,,,,,
,,,,"[29.5, 54.2]",,,,,,,,,,,,,0.876172,,,,,,,,,,,,63e6792c-84dc-4fee-a998-6ce4f7a8bb5d,745,,"[30.0, 53.2]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domagoj Vida,5468.0,Right Center Back,29,England,768,"['16dc9588-307a-4182-8771-3a94de14d6bf', '30d1b1be-b46b-4183-bc06-07be201a91dc']",12,,,,,,,,,,,,,,Croatia,00:15:12.555,Carry,,30.0,53.2,,,,,
,,,,"[94.8, 12.5]",,,,,,,,,,,,,3.674504,,,,,,,,,,,,36a1b3f0-5b79-48f9-b87b-0df3ec68575d,749,,"[84.6, 19.8]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,29,England,768,"['43672e4f-0c7b-4789-87e7-d616ba53802d', '5cb960bb-b359-46e9-821b-b92a7aafe42f']",15,,,,,,,,,,,,,,England,00:15:15.620,Carry,,84.6,19.8,,,,,
,,,,"[98.4, 4.2]",,,,,,,,,,,,,0.398828,,,,,,,,,,,,53cc0640-b446-4d76-bf1a-18458e13a51d,752,,"[98.4, 4.2]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,29,England,768,"['6c4bbd48-3aa5-4078-ad39-837ad3691692', 'a4d143f7-043f-4a52-9377-c0206274685b']",20,,,,,,,,,,,,,,England,00:15:20.166,Carry,,98.4,4.2,,,,,
,,,,"[115.2, 10.3]",,,,,,,,,,,,,3.734912,,,,,,,,,,,,ce379f3f-4efa-4671-be03-47c52e038160,755,,"[116.6, 13.6]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,29,England,768,"['44bf9781-f0f3-49c2-939a-7dad1fc4fa8b', 'b30bacb6-b44a-45d6-8234-26dafa8e84d8']",22,,,,,,,,,,,,,,England,00:15:22.826,Carry,,116.6,13.6,,,,,
,,,,"[22.0, 60.3]",,,,,,,,,,,,,1.366369,,,,,,,,,,,,7e69d834-0f3d-462a-b52d-3dc02fae12d5,761,,"[20.8, 57.0]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,29,England,768,"['655477ad-e8e7-422a-91ab-b28532cf14cc', '9045ba08-02a4-476c-bf4c-14ceeac79aa0', '98cf3b78-dee7-49bc-8957-aee1987fb6ff']",30,,,,,,,,,,,,,,Croatia,00:15:30.649,Carry,True,20.8,57.0,,,,,
,,,,"[92.9, 27.8]",,,,,,,,,,,,,1.233346,,,,,,,,,,,,f6a0f9d7-f406-486f-afbb-32727c68dc6a,768,,"[90.3, 27.1]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,29,England,768,"['03c55bc7-14f5-4bfa-b95f-3a43875ba47d', '17e9dd49-07e5-4b96-9cee-a14b5a63739e', '3c430117-655a-4510-aad6-8b3e91edbd5c', 'c888c196-9226-42a2-8865-ed062a52fa42']",34,,,,,,,,,,,,,,England,00:15:34.888,Carry,True,90.3,27.1,,,,,
,,,,"[30.2, 46.6]",,,,,,,,,,,,,0.185421,,,,,,,,,,,,ec1c1c65-d2ef-4635-ba2c-183b1fdc31c5,776,,"[30.2, 46.6]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,29,England,768,"['2ebacf62-d642-41a4-b32b-23d511cb84cb', '97fd7997-2907-495f-bde2-31c8869d329e', 'c8fc1368-3f6f-41ae-b313-048caeeb8e6e']",38,,,,,,,,,,,,,,Croatia,00:15:38.504,Carry,True,30.2,46.6,,,,,
,,,,"[86.7, 42.3]",,,,,,,,,,,,,1.302209,,,,,,,,,,,,92a15b13-73c8-44db-9790-38d885ba73a5,779,,"[89.9, 33.5]",3788745,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,29,England,768,"['2567ad58-78f9-4599-b7d0-36533d7eaa59', '34855da6-f85e-4d01-bf3f-e552ac8a0138', 'b6505c5e-864d-488a-b91c-47f734d10542']",38,,,,,,,,,,,,,,England,00:15:38.689,Carry,True,89.9,33.5,,,,,
,,,,"[3.0, 32.6]",,,,,,,,,,,,,1.02555,,,,,,,,,,,,dd46710a-6545-4444-b474-eab46b2d252d,793,,"[3.0, 32.6]",3788745,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Livaković,16531.0,Goalkeeper,33,Croatia,785,"['24bc2498-d917-4fd0-aee5-c9a722714f09', '9059979a-648c-43ed-86cd-167a59842bdd']",47,,,,,,,,,,,,,,Croatia,00:17:47.624,Carry,,3.0,32.6,,,,,
,,,,"[39.2, 3.1]",,,,,,,,,,,,,0.840986,,,,,,,,,,,,ab56e358-fad2-4863-a6da-771e75b1acbd,796,,"[42.3, 3.0]",3788745,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Back,33,Croatia,785,"['008336c2-df20-49f5-bdaf-d8b4649f6f36', '61235e59-ed3c-41bd-9b5d-af5a14bd9611', '99a8fef2-651b-4ac6-b640-3aef482351c3']",50,,,,,,,,,,,,,,Croatia,00:17:50.848,Carry,True,42.3,3.0,,,,,
,,,,"[98.6, 75.9]",,,,,,,,,,,,,0.841081,,,,,,,,,,,,9e63a301-4178-4fab-a50a-81c9d293199a,802,,"[99.0, 76.5]",3788745,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,33,Croatia,785,"['861f83d5-d473-43af-a7e3-1e458216f26d', '99e9cb2d-aeb2-413c-90c7-92f344224d93', '9ddf0698-bfc9-41bb-a248-8092e706ec5d']",53,,,,,,,,,,,,,,England,00:17:53.967,Carry,True,99.0,76.5,,,,,
,,,,"[21.1, 4.2]",,,,,,,,,,,,,1.883829,,,,,,,,,,,,f18d4d74-d062-4ea4-bdf6-8514a9162f27,807,,"[21.1, 4.2]",3788745,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,33,Croatia,785,"['0e4c65bb-748f-4023-b092-90d9a7f1991e', '16ab93ec-72ae-4fac-8131-7bf4a4354f05']",56,,,,,,,,,,,,,,Croatia,00:17:56.477,Carry,,21.1,4.2,,,,,
,,,,"[14.9, 9.5]",,,,,,,,,,,,,0.947658,,,,,,,,,,,,37b2839f-3ffe-401e-b3b7-3420ecdff01e,810,,"[15.9, 12.3]",3788745,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,33,Croatia,785,"['908934b1-31d1-4681-8558-824332b9c4b0', 'cd26b18d-fd21-4533-8141-0a2c6f617f10', 'd97186d8-f4e4-436f-8f74-3154c0675d44']",59,,,,,,,,,,,,,,Croatia,00:17:59.419,Carry,True,15.9,12.3,,,,,
,,,,"[104.4, 71.2]",,,,,,,,,,,,,0.822636,,,,,,,,,,,,8490eb2d-fa80-465f-b656-508866f4afc7,815,,"[103.5, 72.8]",3788745,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,33,Croatia,785,"['1e241abb-526b-4217-9e73-72da2e573c74', '855593c1-d5c5-445c-9af3-1626550c2983']",0,,,,,,,,,,,,,,England,00:18:00.566,Carry,,103.5,72.8,,,,,
,,,,"[118.0, 71.8]",,,,,,,,,,,,,4.851478,,,,,,,,,,,,9da9499f-d68e-484b-affb-6176c4738c12,818,,"[106.8, 70.5]",3788745,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,33,Croatia,785,"['97b4d82d-87fc-4620-a710-480d7abdbd92', 'd2f221e8-34e9-4e76-b1ed-60b0a68fa41f', 'ec3fa878-871c-4fd8-ba24-6ee58682fb2a']",1,,,,,,,,,,,,,,England,00:18:01.988,Carry,True,106.8,70.5,,,,,
,,,,"[18.7, 23.4]",,,,,,,,,,,,,4.997241,,,,,,,,,,,,ccf1b4d3-e44b-418a-b723-fe9940dd8337,822,,"[2.1, 8.3]",3788745,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,33,Croatia,785,"['1450e50a-6072-48cb-b8ec-093718faaf86', '6d483c40-971d-4973-aa8e-cf163c034809', 'acffca35-af05-4df3-a831-270da8cf7ddf']",6,,,,,,,,,,,,,,Croatia,00:18:06.840,Carry,True,2.1,8.3,,,,,
,,,,"[99.1, 23.8]",,,,,,,,,,,,,6.273321,,,,,,,,,,,,06b788cd-7020-4cb8-ad98-967a4304e5b7,836,,"[77.1, 9.6]",3788745,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,35,England,768,"['f3891955-50cc-470d-a6a0-649e9d33cef5', 'f65ad22f-4e31-4835-8896-4e32bd1452ec']",45,,,,,,,,,,,,,,England,00:18:45.707,Carry,,77.1,9.6,,,,,
,,,,"[108.5, 15.6]",,,,,,,,,,,,,1.229018,,,,,,,,,,,,a664d88d-2a7b-43c6-8576-d19d191ca860,839,,"[110.0, 15.3]",3788745,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,35,England,768,"['23d184df-2f52-4b53-8b5f-fece9248ae84', 'd8be3039-7672-4125-a08b-76953835b78d']",52,,,,,,,,,,,,,,England,00:18:52.891,Carry,,110.0,15.3,,,,,
,,,,"[99.0, 3.7]",,,,,,,,,,,,,0.689019,,,,,,,,,,,,19253399-a6f1-4207-8bf2-0a96e50b92fb,847,,"[99.0, 3.7]",3788745,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,35,England,768,"['2409d26e-92c9-4618-aa87-a618b77ae1e5', 'e7bdc0b3-e4de-4b22-a21b-d3e8bc75405c']",59,,,,,,,,,,,,,,England,00:18:59.984,Carry,,99.0,3.7,,,,,
,,,,"[90.8, 6.3]",,,,,,,,,,,,,1.328709,,,,,,,,,,,,ea564a78-ed8d-4b46-b2af-908bbdd51e08,850,,"[90.8, 6.3]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,35,England,768,"['db52dfea-5650-4f17-a692-e67a6d851198', 'f6c65066-dc74-4681-afbd-adcb765b863b']",1,,,,,,,,,,,,,,England,00:19:01.215,Carry,,90.8,6.3,,,,,
,,,,"[69.5, 15.5]",,,,,,,,,,,,,1.291368,,,,,,,,,,,,4b274f1a-37b9-4a68-b86d-5c67aad48185,853,,"[73.7, 9.2]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,35,England,768,"['6471dea0-d4a7-4956-8eaa-0293789753aa', 'a4747c99-35f0-479e-99a8-ecfeb68b6cd1']",3,,,,,,,,,,,,,,England,00:19:03.809,Carry,,73.7,9.2,,,,,
,,,,"[63.6, 57.2]",,,,,,,,,,,,,1.648091,,,,,,,,,,,,499906e5-0cdd-43f1-a5b1-0e543e7532d0,856,,"[65.3, 50.6]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,35,England,768,"['c5c15596-65cf-478f-9a19-4824b485597a', 'd071a7d3-3130-43a7-b4dd-1fc74a488972', 'f67d5c17-92ae-4395-905a-a44eabf50774']",6,,,,,,,,,,,,,,England,00:19:06.735,Carry,True,65.3,50.6,,,,,
,,,,"[63.3, 57.7]",,,,,,,,,,,,,0.04,,,,,,,,,,,,9f05acae-e065-4fe2-ae2f-f93208184ffe,860,,"[63.6, 57.2]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,35,England,768,"['39aaee98-6e31-4eef-bb10-d9ebc1626d82', 'c86a38b1-99e9-40d9-9272-92b2599f16f7', 'd071a7d3-3130-43a7-b4dd-1fc74a488972', 'f67d5c17-92ae-4395-905a-a44eabf50774']",8,,,,,,,,,,,,,,England,00:19:08.383,Carry,True,63.6,57.2,,,,,
,,,,"[54.3, 42.2]",,,,,,,,,,,,,1.105601,,,,,,,,,,,,d82561c6-67f6-4ced-808b-c7b42376fe6d,865,,"[56.0, 39.4]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,35,England,768,"['03a9309a-4b58-4efd-820e-729b31113ffe', '0fc3d7be-47e4-407b-b6f0-3947721e5748']",11,,,,,,,,,,,,,,England,00:19:11.935,Carry,,56.0,39.4,,,,,
,,,,"[66.7, 55.3]",,,,,,,,,,,,,0.680264,,,,,,,,,,,,6c7d8e64-b429-49c1-8a9b-caedb7ac23aa,868,,"[67.2, 55.1]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,35,England,768,"['3035404e-a838-4660-aa12-bcc1879a6918', '47cff742-a878-4ab9-8fe0-8c54338a742a']",14,,,,,,,,,,,,,,England,00:19:14.262,Carry,,67.2,55.1,,,,,
,,,,"[64.1, 76.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,d01475a4-5929-471e-b0c2-d53ab88bca22,871,,"[64.1, 76.8]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,35,England,768,"['30ae406d-986d-43d0-aa0d-c247191738d4', '845116de-902f-4499-8fb9-2aebfe3b979b']",16,,,,,,,,,,,,,,England,00:19:16.328,Carry,,64.1,76.8,,,,,
,,,,"[56.7, 73.9]",,,,,,,,,,,,,1.28062,,,,,,,,,,,,9a9c3b83-6ac4-4835-b533-179f8a692d8e,874,,"[55.6, 74.4]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,35,England,768,"['4c10d56f-cf32-4fbc-8bac-9d8a763a9ea5', 'a4ebc6fe-5c0c-41fd-ad21-b68340b7c6c1', 'c897e06d-052d-4dfe-ad15-ab0b3f891164']",17,,,,,,,,,,,,,,England,00:19:17.365,Carry,True,55.6,74.4,,,,,
,,,,"[61.2, 78.7]",,,,,,,,,,,,,0.12,,,,,,,,,,,,eca9b353-aada-4178-8689-70f18637af2e,878,,"[61.2, 78.7]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,35,England,768,"['5516a8ee-918e-4bbe-9a47-c8dbddb3f811', '702606db-644e-44d4-ae80-e61779f30e83']",19,,,,,,,,,,,,,,England,00:19:19.533,Carry,,61.2,78.7,,,,,
,,,,"[24.8, 57.2]",,,,,,,,,,,,,1.504848,,,,,,,,,,,,a60edfc7-68e0-4e4f-a6fd-c39d6939819b,881,,"[21.2, 60.5]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,35,England,768,"['2ee65df3-f523-4de2-9b96-e47cc78bbfa0', 'b142d08f-edac-4d77-92ae-d6ee58267ae4']",23,,,,,,,,,,,,,,England,00:19:23.775,Carry,,21.2,60.5,,,,,
,,,,"[49.1, 16.7]",,,,,,,,,,,,,1.903379,,,,,,,,,,,,2549b028-4a0b-48c5-aeed-11c82d7fa0cc,884,,"[39.0, 20.8]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tyrone Mings,3323.0,Left Center Back,35,England,768,"['2320fa99-bad5-4213-ba8b-817b7c7a7a86', '448180ac-46cf-4a67-9535-a12d5ce4da27']",28,,,,,,,,,,,,,,England,00:19:28.689,Carry,,39.0,20.8,,,,,
,,,,"[75.4, 5.1]",,,,,,,,,,,,,2.437008,,,,,,,,,,,,904fe33b-d028-4655-a346-3774f9c20b64,887,,"[70.2, 5.8]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,35,England,768,"['c7ca862d-6993-4f5c-bb28-e18836bfd5d4', 'ffab72e4-3e94-472f-9b25-a07df108cdaa']",31,,,,,,,,,,,,,,England,00:19:31.913,Carry,,70.2,5.8,,,,,
,,,,"[77.3, 16.3]",,,,,,,,,,,,,1.217019,,,,,,,,,,,,6d1b2e6b-b27a-4134-a189-109e97fc984d,891,,"[83.5, 20.0]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,35,England,768,"['8ead160e-698c-4977-a9d0-b8906aa6004d', 'c10b9648-9ad9-4cad-92a0-2d3614bab75b', 'd029f03b-2963-4d4a-a89e-4d95b3eafaac']",35,,,,,,,,,,,,,,England,00:19:35.758,Carry,True,83.5,20.0,,,,,
,,,,"[84.7, 4.7]",,,,,,,,,,,,,1.370167,,,,,,,,,,,,c4c12d5f-17f5-4f3f-832b-72e4c32cd661,894,,"[84.7, 4.7]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,35,England,768,"['292b14f8-2ec5-479c-8dfa-f33cda0bd805', '9dcaad3a-eed0-435b-a832-da9813d94733']",37,,,,,,,,,,,,,,England,00:19:37.972,Carry,,84.7,4.7,,,,,
,,,,"[110.6, 26.6]",,,,,,,,,,,,,2.301382,,,,,,,,,,,,effcce47-53bd-4c94-aca6-6a969a0f3913,897,,"[109.7, 25.5]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,35,England,768,"['59979833-3145-4328-8104-b5ed21e5ac26', 'ec24a94c-5441-4150-9598-d97e9ad5ad73']",40,,,,,,,,,,,,,,England,00:19:40.950,Carry,,109.7,25.5,,,,,
,,,,"[9.0, 1.6]",,,,,,,,,,,,,2.048875,,,,,,,,,,,,f25b9000-30ae-480f-b4d8-c31e11cb260d,903,,"[13.9, 14.6]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,35,England,768,"['4922d899-98ab-41f8-9b97-2a43cb9fff19', '70dccb77-0649-4c0d-b3ac-0522ccb0c8ae', 'b51d0ae7-296a-43bf-918d-5d0726a28aeb']",47,,,,,,,,,,,,,,Croatia,00:19:47.008,Carry,True,13.9,14.6,,,,,
,,,,"[90.1, 73.3]",,,,,,,,,,,,,2.174309,,,,,,,,,,,,9a38ab7f-88df-4e75-b35a-6e51059360de,906,,"[86.0, 74.0]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,35,England,768,"['12537438-f475-471f-89f6-7dd53623d897', '201185e7-abb9-4759-b222-7b3e20f916e8']",50,,,,,,,,,,,,,,England,00:19:50.428,Carry,,86.0,74.0,,,,,
,,,,"[50.8, 74.4]",,,,,,,,,,,,,5.811015,,,,,,,,,,,,0c4d4b8f-60cf-488d-b3f7-495a59123442,915,,"[66.9, 59.8]",3788745,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,35,England,768,"['2aeb26b1-acca-4c85-833c-aaaa4fbbd995', '91f236ad-7d00-4ff8-89ed-2b9f5c32edbe']",59,,,,,,,,,,,,,,England,00:19:59.803,Carry,,66.9,59.8,,,,,
,,,,"[43.2, 23.6]",,,,,,,,,,,,,1.416061,,,,,,,,,,,,e5d3003b-ef3d-447a-9733-5626bf647b0b,918,,"[42.5, 27.1]",3788745,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tyrone Mings,3323.0,Left Center Back,35,England,768,"['0c98393a-bc09-4d5a-b94a-9a323b8b3200', '5bf1148e-7218-4ec4-994c-930b218c70fa']",7,,,,,,,,,,,,,,England,00:20:07.579,Carry,,42.5,27.1,,,,,
,,,,"[54.6, 9.6]",,,,,,,,,,,,,0.850459,,,,,,,,,,,,d63c4ea2-df43-4601-9a61-c32565ea5fa3,921,,"[54.6, 9.6]",3788745,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,35,England,768,"['06180bdd-702d-4297-99d3-25966568f046', 'cfdf1097-12df-4fc4-90ea-7344a120e148']",10,,,,,,,,,,,,,,England,00:20:10.435,Carry,,54.6,9.6,,,,,
,,,,"[78.9, 15.6]",,,,,,,,,,,,,2.636894,,,,,,,,,,,,0a3090c4-9f38-4188-acfe-601aec127300,924,,"[64.0, 18.8]",3788745,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mason Mount,7843.0,Center Attacking Midfield,35,England,768,"['04a83cea-94bf-47cd-acf4-09ef64bd7bcf', '780e1086-34c3-4826-a84b-5313b54de29b', '8b845e17-cd54-4d07-a678-90603077ccec']",12,,,,,,,,,,,,,,England,00:20:12.369,Carry,True,64.0,18.8,,,,,
,,,,"[78.2, 4.9]",,,,,,,,,,,,,0.940257,,,,,,,,,,,,7eff9e07-686f-4d00-8af7-a40387d24ba0,928,,"[78.2, 4.9]",3788745,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,35,England,768,"['ac5f8272-c3e0-40fa-ad33-c6c346a6b3b0', 'c47ecc4c-111f-4bc3-b1e5-fb7fbbecb540']",16,,,,,,,,,,,,,,England,00:20:16.294,Carry,,78.2,4.9,,,,,
,,,,"[77.1, 4.0]",,,,,,,,,,,,,2.151434,,,,,,,,,,,,6e390617-eeac-4e44-8aea-65e6b75b1e0c,935,,"[77.1, 4.0]",3788745,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,35,England,768,"['aec0753f-767e-40a9-8169-d5ee3747f9dd', 'b986980d-8c45-4132-85d6-1c9aaf63ef92']",20,,,,,,,,,,,,,,England,00:20:20.168,Carry,,77.1,4.0,,,,,
,,,,"[75.6, 7.5]",,,,,,,,,,,,,5.029254,,,,,,,,,,,,77535283-d529-4da5-9e12-272e9f6755b8,938,,"[70.9, 5.2]",3788745,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,35,England,768,"['5ef33166-ef00-480d-a12f-71540d154b1d', 'be18a6ec-86c2-4a58-be65-939acea5c588']",22,,,,,,,,,,,,,,England,00:20:22.924,Carry,,70.9,5.2,,,,,
