50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606d1d0-8365-451b-9f93-4f1a795bc707,1988,,"[100.3, 15.2]",3795107,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Insigne,7037.0,Left Wing,82,Italy,914,['f6b454d2-f739-4d79-80e2-33070017234f'],15,,,,,,,,,,,,,,,,Italy,00:02:15.112,Ball Receipt*,,100.3,15.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a042d39-9b36-49d7-aeb1-381ced9c11c3,1992,,"[104.7, 25.6]",3795107,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Left Center Midfield,82,Italy,914,['3d832846-3a12-43e1-b3bb-b3e90da50302'],17,,,,,,,,,,,,,,,,Italy,00:02:17.247,Ball Receipt*,,104.7,25.6,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6e88135-ab3c-4731-9719-e6e432b01faf,1996,,"[110.9, 24.2]",3795107,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Insigne,7037.0,Left Wing,82,Italy,914,['23b5e5fc-a2df-46af-aa3c-ad0d30a447e2'],18,,,,,,,,,,,,,,,,Italy,00:02:18.465,Ball Receipt*,,110.9,24.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d389f14-0a82-4e89-a847-a4a0ea5baa73,1999,,"[114.9, 26.6]",3795107,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leonardo Bonucci,7173.0,Right Center Back,83,Italy,914,['ab716d43-4647-4b6b-8608-fe12afc9b790'],50,,,,,,,,,,,,,,,,Italy,00:02:50.953,Ball Receipt*,,114.9,26.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdc04e76-ea6c-47c1-aba1-8f99063ba6e4,2004,,"[95.0, 13.0]",3795107,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lorenzo Insigne,7037.0,Left Wing,84,Italy,914,['d87f51d3-dca3-4ab5-9e49-c223763913be'],59,,,,,,,,,,,,,,,,Italy,00:02:59.625,Ball Receipt*,,95.0,13.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91ce77a1-05e8-48ce-b828-f436f62a4dc3,2008,,"[89.5, 29.8]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,84,Italy,914,"['716e6de4-5c77-4384-816c-53a263e4865d', 'b8326cda-dec2-4e3e-a401-43e3974fa856']",1,,,,,,,,,,,,,,,,Italy,00:03:01.556,Ball Receipt*,True,89.5,29.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5579107b-1914-40d3-ab55-bc254e604b73,2014,,"[90.6, 54.3]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Federico Chiesa,7156.0,Right Wing,84,Italy,914,['f84d663b-4f2e-4dff-a563-bd5f58282dc6'],4,,,,,,,,,,,,,,,,Italy,00:03:04.229,Ball Receipt*,,90.6,54.3,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50201567-a106-43cf-a3b1-b31d87dd970c,2017,,"[110.2, 23.9]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marco Verratti,3166.0,Left Center Midfield,84,Italy,914,['880009cc-8888-49cd-8520-3b9fb87afe43'],9,,,,,,,,,,,,,,,,Italy,00:03:09.644,Ball Receipt*,,110.2,23.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b20afb7-fcfc-4f2b-b0f6-87a00a9a5349,2019,,"[7.6, 49.8]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,85,Belgium,782,['23d4d814-0c45-4750-a753-6f8acbb6543c'],21,,,,,,,,,,,,,,,,Belgium,00:03:21.869,Ball Receipt*,,7.6,49.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364152f1-dc56-4b53-8c10-923ad5359342,2022,,"[25.1, 76.4]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Meunier,3176.0,Right Wing Back,85,Belgium,782,['992a1ad7-09a1-47c7-bd4d-8f4e6d1e2391'],24,,,,,,,,,,,,,,,,Belgium,00:03:24.843,Ball Receipt*,,25.1,76.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb40e250-c4f3-4614-ba63-e5ebf9875125,2026,,"[63.4, 75.7]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,85,Belgium,782,['618ea7da-be4a-41ee-a94e-ebfcad235768'],27,,,,,,,,,,,,,,,,Belgium,00:03:27.332,Ball Receipt*,,63.4,75.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ba2a9e9-ebdb-42e6-97ae-a7b9b52b7904,2030,,"[72.8, 4.9]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,86,Italy,914,['89599b4b-cff5-444b-b118-1d36e8d3848d'],29,,,,,,,,,,,,,,,,Italy,00:03:29.865,Ball Receipt*,,72.8,4.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e7b7e1-6b76-45d4-8d20-82d1fbfda677,2033,,"[84.5, 2.7]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Left Wing,86,Italy,914,['7c34e89d-c440-41d9-a92b-748945d6772e'],32,,,,,,,,,,,,,,,,Italy,00:03:32.522,Ball Receipt*,,84.5,2.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c82f8653-810e-4bc4-aaf9-c3f09a0faef2,2036,,"[77.0, 1.5]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,86,Italy,914,['dc6522da-ae81-45c4-ada3-64651a2841f2'],33,,,,,,,,,,,,,,,,Italy,00:03:33.307,Ball Receipt*,,77.0,1.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b19e8bf-e50b-4533-8495-3bf582147261,2039,,"[76.4, 8.0]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Left Wing,86,Italy,914,['f595f412-b828-45b6-a1c0-f1604c9723e3'],33,,,,,,,,,,,,,,,,Italy,00:03:33.827,Ball Receipt*,,76.4,8.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e01a5480-ea42-441a-856c-b62de8a575b3,2042,,"[52.7, 34.8]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,86,Italy,914,['3476c30c-af29-4e0c-9381-af3dbddc8126'],36,,,,,,,,,,,,,,,,Italy,00:03:36.867,Ball Receipt*,,52.7,34.8,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92c5a622-437c-44e9-b927-b82d1b7897a5,2045,,"[99.8, 20.1]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciro Immobile,7788.0,Center Forward,86,Italy,914,['691e72eb-c490-43b6-8cb5-c7658a2cd2ad'],39,,,,,,,,,,,,,,,,Italy,00:03:39.450,Ball Receipt*,,99.8,20.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d588cd7-7ab7-49d9-92be-3793f0c78e58,2050,,"[78.0, 15.2]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,86,Italy,914,['9bbd4295-42da-40f0-af47-7c2ec7f8b723'],45,,,,,,,,,,,,,,,,Italy,00:03:45.074,Ball Receipt*,,78.0,15.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d66edc8-346f-45b2-b0f2-c6034eb0e226,2053,,"[83.5, 4.4]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Left Wing,86,Italy,914,['c5458b1a-208d-4b10-a512-343f12846709'],47,,,,,,,,,,,,,,,,Italy,00:03:47.427,Ball Receipt*,,83.5,4.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b7ae3a1-30a4-46e1-836f-06d6d100bfd8,2056,,"[93.8, 11.2]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,86,Italy,914,['f055d107-904f-41cb-a967-d89372704e8c'],48,,,,,,,,,,,,,,,,Italy,00:03:48.640,Ball Receipt*,,93.8,11.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d46f7ad4-02d3-4884-b466-945c8cb841a0,2059,,"[96.0, 2.7]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Spinazzola,8286.0,Left Back,86,Italy,914,['0474fc01-a94e-4b4e-8545-214293d20de9'],49,,,,,,,,,,,,,,,,Italy,00:03:49.667,Ball Receipt*,,96.0,2.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a3b723-7700-4ea0-b4c1-5b0f7e62ca08,2062,,"[89.5, 3.2]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Left Wing,86,Italy,914,['2b3792a7-592f-46a6-a00f-4d498cc3088b'],51,,,,,,,,,,,,,,,,Italy,00:03:51.310,Ball Receipt*,,89.5,3.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68b30d72-6a97-42c1-ae35-4baf71773a34,2065,,"[35.9, 58.5]",3795107,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,86,Italy,914,['27a85cea-175a-4ff2-9b40-cc96e7166d7c'],59,,,,,,,,,,,,,,,,Italy,00:03:59.862,Ball Receipt*,,35.9,58.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3f03f34-b6fb-407a-b513-3a4f0315b7d3,2068,,"[6.6, 41.4]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,86,Italy,914,['425a60b3-e90a-4a6b-892a-db3ee6deb61f'],3,,,,,,,,,,,,,,,,Italy,00:04:03.125,Ball Receipt*,,6.6,41.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b60d42-85ca-4072-adb8-e9495af00c3b,2071,,"[9.3, 55.0]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,86,Italy,914,['3141c50d-e158-47cd-a319-ed8fae16c454'],9,,,,,,,,,,,,,,,,Italy,00:04:09.225,Ball Receipt*,,9.3,55.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c2a2042-2504-426c-81f9-aa581101c0c8,2074,,"[53.1, 43.9]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciro Immobile,7788.0,Center Forward,86,Italy,914,['5da91e92-b1cc-4ae4-804b-9e882bfd4169'],12,,,,,,,,,,,,,,,,Italy,00:04:12.708,Ball Receipt*,,53.1,43.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfd43bd1-3285-4df9-b236-5cbb599486a7,2078,,"[38.9, 44.3]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,86,Italy,914,"['623d15b0-e9b1-4940-8773-866830c8939e', '6c60a088-b831-4deb-aeb9-cc432d003055']",14,,,,,,,,,,,,,,,,Italy,00:04:14.119,Ball Receipt*,True,38.9,44.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6184449-cf01-4057-bf8e-b945cbc54b76,2082,,"[23.3, 48.0]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,86,Italy,914,['8c01f744-6b68-4fc0-9a83-5bb416439dad'],17,,,,,,,,,,,,,,,,Italy,00:04:17.078,Ball Receipt*,,23.3,48.0,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d69d1ce5-9fa8-486b-8eb4-d203e29191f2,2085,,"[72.4, 54.0]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Chiesa,7156.0,Right Wing,86,Italy,914,['f9e7e2aa-3f5d-4725-ba1c-1b80909bf013'],20,,,,,,,,,,,,,,,,Italy,00:04:20.803,Ball Receipt*,,72.4,54.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186d682a-2e20-45df-8e1b-fca02d81ec7b,2090,,"[53.7, 6.4]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,87,Belgium,782,['18590269-6bf7-46e9-8a2c-84ccc642dbf0'],23,,,,,,,,,,,,,,,,Belgium,00:04:23.149,Ball Receipt*,,53.7,6.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff627bf5-4fbb-4bd6-b600-cf45f6302dd1,2094,,"[65.7, 23.3]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Attacking Midfield,87,Belgium,782,"['054b69f5-ca99-45d2-8e7d-39d830b1e8bf', 'd63372e4-f14b-4e06-a38e-812bfeba3a91']",25,,,,,,,,,,,,,,,,Belgium,00:04:25.378,Ball Receipt*,True,65.7,23.3,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ab9715-6918-4df4-ae09-ce3816f0937f,2097,,"[77.4, 4.4]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Doku,23650.0,Left Attacking Midfield,87,Belgium,782,['e011622e-ff8a-4491-8104-bc0c287bb61f'],28,,,,,,,,,,,,,,,,Belgium,00:04:28.009,Ball Receipt*,,77.4,4.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1e084ef-ccbf-498f-8681-4ada42b903e9,2099,,"[39.2, 68.7]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,88,Italy,914,['a90830e5-645b-4fc4-8d3f-3ee1dde546cf'],38,,,,,,,,,,,,,,,,Italy,00:04:38.966,Ball Receipt*,,39.2,68.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ae4223-bd64-4555-9b65-2b6788863023,2102,,"[17.5, 67.0]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,88,Italy,914,['7a462383-b980-410d-beb6-817bd8ed247a'],41,,,,,,,,,,,,,,,,Italy,00:04:41.895,Ball Receipt*,,17.5,67.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b1bf8d2-f444-4e6f-ae82-718ea25f5a1a,2105,,"[27.8, 47.5]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,88,Italy,914,['32b5655b-d32f-45e8-a1be-1b19c1181d9d'],45,,,,,,,,,,,,,,,,Italy,00:04:45.465,Ball Receipt*,,27.8,47.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565430b9-696d-418b-bca9-622e86a65cf8,2108,,"[35.9, 67.5]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,88,Italy,914,['ac3f0bfe-bfdb-43ec-9da7-8caff84abd45'],50,,,,,,,,,,,,,,,,Italy,00:04:50.843,Ball Receipt*,,35.9,67.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9959f6d0-53d4-40a2-a8d4-82a1fc4a94ac,2112,,"[32.7, 55.6]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,88,Italy,914,['14e6cff5-27bd-4c7e-b63e-cb79232019fa'],52,,,,,,,,,,,,,,,,Italy,00:04:52.643,Ball Receipt*,,32.7,55.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30bed62a-b678-43e0-bd90-4a7e777f4ddb,2115,,"[47.9, 71.8]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolò Barella,8181.0,Right Center Midfield,88,Italy,914,['407c19fe-c94a-40f2-b257-325d0892d560'],54,,,,,,,,,,,,,,,,Italy,00:04:54.041,Ball Receipt*,,47.9,71.8,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e27e43bc-4311-4128-a68d-fcfdc58eccae,2118,,"[34.7, 55.0]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,88,Italy,914,['fc7cc54e-8f59-4f3e-b4d2-410238b1a6a8'],55,,,,,,,,,,,,,,,,Italy,00:04:55.340,Ball Receipt*,,34.7,55.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f4c93af-bfba-45d6-810c-736610313894,2120,,"[79.1, 6.4]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,89,Belgium,782,['d7d74d03-7e0d-461e-a9de-2a8b9c745260'],56,,,,,,,,,,,,,,,,Belgium,00:04:56.170,Ball Receipt*,,79.1,6.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57afba15-e067-4fec-abcb-a29198127d16,2123,,"[69.5, 12.6]",3795107,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,89,Belgium,782,['12df7017-f463-4e95-9694-35da9cb80196'],57,,,,,,,,,,,,,,,,Belgium,00:04:57.495,Ball Receipt*,,69.5,12.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e41fb1e-a8d8-4dbe-a294-98e01a7c48c4,2126,,"[54.5, 28.3]",3795107,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Center Back,89,Belgium,782,['61223aad-acb0-4c6d-9967-eb6cf8163e25'],0,,,,,,,,,,,,,,,,Belgium,00:05:00.396,Ball Receipt*,,54.5,28.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ad97af4-b95b-412a-acae-e9b4181fcd02,2129,,"[48.7, 46.0]",3795107,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,89,Belgium,782,['769ebe80-cec7-4836-be18-fc4db4962f17'],2,,,,,,,,,,,,,,,,Belgium,00:05:02.149,Ball Receipt*,,48.7,46.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2da5d6-9135-4b24-b938-01d0479c3e57,2132,,"[53.7, 32.8]",3795107,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Center Back,89,Belgium,782,['69a8d63b-3e32-4337-9b41-43b63bb91a9d'],4,,,,,,,,,,,,,,,,Belgium,00:05:04.837,Ball Receipt*,,53.7,32.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac143f9-5686-41c2-b4fb-0498ec3235bb,2135,,"[49.0, 50.3]",3795107,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,89,Belgium,782,['250d1bd8-a2f2-41bb-8b5c-d0e8303b13f2'],5,,,,,,,,,,,,,,,,Belgium,00:05:05.987,Ball Receipt*,,49.0,50.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc2dfe64-8ed2-4e4e-82b8-0c420c2d46ca,2138,,"[67.2, 78.1]",3795107,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Meunier,3176.0,Right Wing Back,89,Belgium,782,['c7d5b1d4-a963-430f-ab15-69ca82adcd48'],8,,,,,,,,,,,,,,,,Belgium,00:05:08.642,Ball Receipt*,,67.2,78.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc753113-ec95-4f57-8b22-b52cf2c44f6c,2142,,"[94.4, 60.0]",3795107,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,89,Belgium,782,['f42f825a-db34-494f-a1a6-9befebc2e782'],12,,,,,,,,,,,,,,,,Belgium,00:05:12.659,Ball Receipt*,,94.4,60.0,,,,,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b887b04b-3f8e-4bd2-87fa-c2eb06312d6d,2146,,"[108.3, 74.2]",3795107,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Attacking Midfield,89,Belgium,782,['90478ead-1f65-4a6f-a279-0da3c0471d5a'],15,,,,,,,,,,,,,,,,Belgium,00:05:15.790,Ball Receipt*,,108.3,74.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2bd0cab-9fad-4928-99d1-f9914577ace6,2150,,"[9.1, 26.2]",3795107,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,90,Italy,914,['785cd6cb-f613-4090-92cc-c4003565592f'],9,,,,,,,,,,,,,,,,Italy,00:06:09.695,Ball Receipt*,,9.1,26.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08862f55-ba5d-4d42-aff6-0a9ed23becec,2153,,"[7.5, 18.2]",3795107,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,90,Italy,914,['7f084773-e9df-4f61-b12f-27171f5079ae'],11,,,,,,,,,,,,,,,,Italy,00:06:11.618,Ball Receipt*,,7.5,18.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2f9fb7f-c3cb-4fb8-8956-4977670b8a5e,2156,,"[14.0, 65.3]",3795107,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,90,Italy,914,['33aafdec-47bc-40b4-b810-8470469d5025'],14,,,,,,,,,,,,,,,,Italy,00:06:14.950,Ball Receipt*,,14.0,65.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b5ff84-d597-4fd0-b6a8-12335710b6ad,2160,,"[63.4, 55.6]",3795107,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolò Barella,8181.0,Right Center Midfield,90,Italy,914,['38cbce6f-a169-44f0-8e06-27c59113109e'],20,,,,,,,,,,,,,,,,Italy,00:06:20.275,Ball Receipt*,,63.4,55.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279d7a70-d0bf-45c5-b043-b3d9459a48cc,2163,,"[104.8, 58.1]",3795107,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Chiesa,7156.0,Right Wing,90,Italy,914,['6d211733-605a-4f7a-91d9-0703ae81711a'],26,,,,,,,,,,,,,,,,Italy,00:06:26.260,Ball Receipt*,,104.8,58.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee562add-4405-4131-9846-7328f3b51593,2166,,"[105.8, 42.4]",3795107,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ciro Immobile,7788.0,Center Forward,90,Italy,914,['05ee0d1b-69c2-42b9-980f-5fe85e41275b'],26,,,,,,,,,,,,,,,,Italy,00:06:26.662,Ball Receipt*,,105.8,42.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6cb6946-425d-44a9-a6dd-e7193f19cba7,2174,,"[27.8, 62.7]",3795107,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Center Back,92,Belgium,782,['3ba8d99e-a057-4f2d-9507-41022fdec504'],4,,,,,,,,,,,,,,,,Belgium,00:07:04.618,Ball Receipt*,,27.8,62.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88b276f0-841f-4608-992e-b96ae883a87d,2176,,"[28.8, 19.8]",3795107,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,92,Belgium,782,['61b77f12-dcf7-4577-875f-5c01f072a4ba'],7,,,,,,,,,,,,,,,,Belgium,00:07:07.332,Ball Receipt*,,28.8,19.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89dad4ad-4873-4dee-86ba-aa2ddd455b98,2178,,"[63.4, 6.4]",3795107,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thorgan Hazard,5632.0,Left Wing Back,92,Belgium,782,['21cb9ae0-69b1-41be-a400-e87bd62b2a70'],10,,,,,,,,,,,,,,,,Belgium,00:07:10.428,Ball Receipt*,,63.4,6.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2827e06-2715-4983-a9ab-5b04029775f6,2181,,"[46.8, 16.9]",3795107,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,92,Belgium,782,['65e5bd38-af9c-46a8-abcd-96396c61da7b'],14,,,,,,,,,,,,,,,,Belgium,00:07:14.231,Ball Receipt*,,46.8,16.9,,,,,
