ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123a9ef7-218c-4682-88d2-34fa18f0a8bf,2210,,,"[88.4, 0.3]",3795506,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mason Mount,7843.0,Left Attacking Midfield,102,England,768,"['60e816fc-7f61-4357-a2f6-3bce23f5a4ea', 'c6fb1e42-5101-41be-908a-80198a1e4025']",29,,,,,,,,,,,,,,,,,,England,00:08:29.444,Ball Receipt*,True,88.4,0.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bc28954-aab5-4492-b68e-3f439fea4fb5,2216,,,"[103.8, 3.8]",3795506,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raheem Sterling,3233.0,Right Attacking Midfield,103,England,768,"['337b1bda-d7a8-4994-aaef-8dde6aadc067', 'e1570903-7dfe-44de-9e92-d34d5d7e5925']",26,,,,,,,,,,,,,,,,,,England,00:09:26.819,Ball Receipt*,True,103.8,3.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd9af626-b747-4a80-8b4f-cf63d7506ffc,2221,,,"[111.5, 41.5]",3795506,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Maguire,3336.0,Left Center Back,104,England,768,['0769c386-aeb3-4c55-b3f8-175edc4a8b89'],38,,,,,,,,,,,,,,,,,,England,00:10:38.578,Ball Receipt*,,111.5,41.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7849f97b-35fc-40e9-9319-53c97513471b,2226,,,"[3.8, 40.0]",3795506,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,105,Italy,914,['41e094b1-8e10-4bb3-b74b-b24d1ded7952'],48,,,,,,,,,,,,,,,,,,Italy,00:10:48.453,Ball Receipt*,,3.8,40.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,044d81a3-7990-4017-907b-9eed69673051,2229,,,"[4.9, 56.6]",3795506,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,105,Italy,914,['eccf36e7-13a1-4cac-a20a-c3fb024fcd2c'],49,,,,,,,,,,,,,,,,,,Italy,00:10:49.762,Ball Receipt*,,4.9,56.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9c2d6fb-7cf4-4759-9b7f-cacbcb6f5bca,2232,,,"[36.3, 77.7]",3795506,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovanni Di Lorenzo,11514.0,Right Back,105,Italy,914,['a89825c0-3da8-4c23-81ce-0218dd61de33'],59,,,,,,,,,,,,,,,,,,Italy,00:10:59.123,Ball Receipt*,,36.3,77.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923f054c-cb76-40ce-906e-107827deba02,2235,,,"[46.4, 67.5]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,105,Italy,914,['63651935-fbe2-4e6a-bd08-5299686786a6'],0,,,,,,,,,,,,,,,,,,Italy,00:11:00.877,Ball Receipt*,,46.4,67.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8373d7c3-0b62-4800-a3c8-87aa45ce1cdd,2239,,,"[73.2, 65.2]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lorenzo Insigne,7037.0,Left Wing,105,Italy,914,['8e258cc2-5d78-4e75-a93f-8887dfcddacd'],5,,,,,,,,,,,,,,,,,,Italy,00:11:05.164,Ball Receipt*,,73.2,65.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6f2e95b-9fff-4ea3-89b1-bcd352c6d464,2243,,,"[85.3, 13.1]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Federico Chiesa,7156.0,Right Wing,105,Italy,914,['61f49e33-4fbf-45a9-9b8d-d656143d34d4'],9,,,,,,,,,,,,,,,,,,Italy,00:11:09.823,Ball Receipt*,,85.3,13.1,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5cf1bbd-ae83-4a26-8134-b6e5398a41e1,2256,,,"[47.8, 65.0]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Harry Kane,10955.0,Center Forward,105,Italy,914,['6a5f73a1-a2d2-4bec-b6ae-205384c3e59a'],22,,,,,,,,,,,,,,,,,,England,00:11:22.733,Ball Receipt*,,47.8,65.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1b012c2-7f4e-4957-aa4c-84b4418a8f55,2258,,,"[61.5, 27.2]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,105,Italy,914,['510996ba-a914-4df8-bfb8-091d6b06b8a7'],24,,,,,,,,,,,,,,,,,,Italy,00:11:24.016,Ball Receipt*,,61.5,27.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146e0830-f5c1-4b77-914d-cf963373aa04,2261,,,"[71.2, 32.8]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,105,Italy,914,['7d06806f-e92d-45b1-b4fe-404e2d2dc16f'],26,,,,,,,,,,,,,,,,,,Italy,00:11:26.409,Ball Receipt*,,71.2,32.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c69d0f96-8995-4771-9161-fac36f2de042,2264,,,"[72.6, 65.2]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovanni Di Lorenzo,11514.0,Right Back,105,Italy,914,['76e59955-dd63-4c91-8c4d-28f117b13627'],29,,,,,,,,,,,,,,,,,,Italy,00:11:29.491,Ball Receipt*,,72.6,65.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ebbb246-fa8f-423d-b973-a2853195b5aa,2267,,,"[92.1, 78.6]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Domenico Berardi,7131.0,Center Forward,105,Italy,914,['81f4d0e1-1c25-41ed-bb6c-8ae2a9ce7641'],31,,,,,,,,,,,,,,,,,,Italy,00:11:31.806,Ball Receipt*,,92.1,78.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4161dff-3460-4613-b584-9f3c4a23f3aa,2271,,,"[57.5, 41.4]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,105,Italy,914,['13f929bb-5096-4662-beff-40b2f908775d'],37,,,,,,,,,,,,,,,,,,Italy,00:11:37.901,Ball Receipt*,,57.5,41.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b93ec47-b710-4290-95a8-80878ae79a1b,2274,,,"[71.5, 32.3]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Left Center Midfield,105,Italy,914,['884d50d1-bc6d-4a12-b8f0-2cc4eb23957f'],40,,,,,,,,,,,,,,,,,,Italy,00:11:40.421,Ball Receipt*,,71.5,32.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff9fd56-1f73-4adc-a029-9462322610bc,2278,,,"[75.8, 48.1]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,105,Italy,914,['6d8a5e6c-759a-47d3-b2e8-efd490369521'],47,,,,,,,,,,,,,,,,,,Italy,00:11:47.494,Ball Receipt*,,75.8,48.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac32149-84ff-414b-b507-6f877efea4ce,2281,,,"[95.2, 76.9]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovanni Di Lorenzo,11514.0,Right Back,105,Italy,914,['d33ccc02-ba97-4572-b7b1-89173aed1be3'],53,,,,,,,,,,,,,,,,,,Italy,00:11:53.841,Ball Receipt*,,95.2,76.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97dfa402-7c11-4bc6-b2c9-269eb31436c3,2285,,,"[99.5, 79.2]",3795506,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Domenico Berardi,7131.0,Center Forward,105,Italy,914,"['ccfa9384-de7f-41d5-b179-4466d702e158', 'f4361066-00df-4674-b6eb-ea9368188f7d']",54,,,,,,,,,,,,,,,,,,Italy,00:11:54.973,Ball Receipt*,True,99.5,79.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52d11524-ffe6-41d3-945d-a3f526866cd1,2290,,,"[32.2, 2.1]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,106,England,768,['ff6fc48d-af7b-4622-88b6-f42a14672e23'],18,,,,,,,,,,,,,,,,,,England,00:12:18.019,Ball Receipt*,,32.2,2.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4198cc-0f63-420f-aab2-c1f0f8426a65,2294,,,"[84.1, 73.0]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,107,Italy,914,['59fc8183-d941-4d74-89f4-ad606c4eee1a'],19,,,,,,,,,,,,,,,,,,Italy,00:12:19.903,Ball Receipt*,,84.1,73.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01bf3c91-658f-44d4-bb51-ba0fd48a49bb,2297,,,"[68.6, 42.3]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emerson Palmieri dos Santos,4355.0,Left Back,107,Italy,914,['3dc47d92-14a6-4f4b-919f-a8082ed28efb'],22,,,,,,,,,,,,,,,,,,Italy,00:12:22.107,Ball Receipt*,,68.6,42.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ccd7d49-ff97-4705-b78b-9b28afeddd5b,2300,,,"[74.6, 47.5]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,107,Italy,914,['eeb6740d-8057-41f8-b99f-42d87066de60'],25,,,,,,,,,,,,,,,,,,Italy,00:12:25.387,Ball Receipt*,,74.6,47.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0d079a5-fba7-4e99-8093-5eb66d49a77e,2303,,,"[71.2, 57.4]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,107,Italy,914,['bd976fd8-15cd-4ca3-a26b-a47949983617'],27,,,,,,,,,,,,,,,,,,Italy,00:12:27.441,Ball Receipt*,,71.2,57.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f08167a-53fc-427d-8a56-355da3a14a8c,2306,,,"[77.2, 47.2]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Center Midfield,107,Italy,914,['bb4a73f4-470d-49ae-b17d-22c1fdfa8800'],31,,,,,,,,,,,,,,,,,,Italy,00:12:31.463,Ball Receipt*,,77.2,47.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c013627b-771e-4cde-815e-66e2c30591b0,2309,,,"[86.1, 58.9]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Cristante,6993.0,Right Center Midfield,107,Italy,914,['c5a41f71-45ca-4647-9952-d4fdb2af41e1'],35,,,,,,,,,,,,,,,,,,Italy,00:12:35.952,Ball Receipt*,,86.1,58.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4b12793-e04d-4c93-8d2b-8baf52974fa2,2313,,,"[75.5, 54.3]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,107,Italy,914,['fbe47690-8340-4e08-8449-aa440b79bdb0'],37,,,,,,,,,,,,,,,,,,Italy,00:12:37.849,Ball Receipt*,,75.5,54.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e42325-b2fb-4c5a-b7d4-5b6c95e56fdd,2316,,,"[65.3, 37.7]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,107,Italy,914,['4ba96165-bd78-4754-b77a-460983e3a350'],42,,,,,,,,,,,,,,,,,,Italy,00:12:42.395,Ball Receipt*,,65.3,37.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9b1230-20e5-495c-bf79-a6ea0dc2a5a0,2319,,,"[80.1, 13.7]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,107,Italy,914,['06c78d07-8ff1-4037-ace4-c20cc649b681'],45,,,,,,,,,,,,,,,,,,Italy,00:12:45.135,Ball Receipt*,,80.1,13.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee2aed4f-3f25-4460-bc5a-f51e76a4eb04,2322,,,"[81.8, 25.2]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Center Forward,107,Italy,914,['ea62cd85-fc9c-4ef2-a154-3da38bed8a28'],46,,,,,,,,,,,,,,,,,,Italy,00:12:46.993,Ball Receipt*,,81.8,25.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d21a66a2-b518-4b63-b917-aa14de03ed4c,2325,,,"[71.2, 48.3]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,107,Italy,914,['b7ab46e6-09ba-454b-b067-5c3cac969f98'],48,,,,,,,,,,,,,,,,,,Italy,00:12:48.936,Ball Receipt*,,71.2,48.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af310c95-638a-4a14-96a1-57414364d0a0,2328,,,"[98.4, 78.3]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domenico Berardi,7131.0,Right Wing,107,Italy,914,['718690bd-1876-49ff-9a88-d9d4caead6d9'],54,,,,,,,,,,,,,,,,,,Italy,00:12:54.767,Ball Receipt*,,98.4,78.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c855160-0153-433e-b79d-b91bdeb0bae9,2331,,,"[88.9, 77.2]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,107,Italy,914,"['1779a402-1b36-4e9a-af9a-ff0801b80b81', 'b575bf54-0582-4036-a4c3-ac546d68867a']",57,,,,,,,,,,,,,,,,,,Italy,00:12:57.530,Ball Receipt*,True,88.9,77.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8536751-916d-4efb-8903-ba41aa863e2b,2333,,,"[98.7, 76.3]",3795506,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Cristante,6993.0,Right Center Midfield,107,Italy,914,['efa1d780-6452-481c-8c3b-0fef60008f5f'],58,,,,,,,,,,,,,,,,,,Italy,00:12:58.226,Ball Receipt*,,98.7,76.3,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35c7cfe5-72c1-489f-920c-519e528fe218,2336,,,"[40.3, 3.5]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,108,England,768,['be02c394-df3e-4756-955a-0a6cf1d5348c'],23,,,,,,,,,,,,,,,,,,England,00:13:23.324,Ball Receipt*,,40.3,3.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6cc5bb-8a04-47e9-874e-0f230f58a623,2339,,,"[101.8, 67.8]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Domenico Berardi,7131.0,Right Wing,108,England,768,['90e3e5bb-06c3-4664-830c-6bbb67c93e99'],26,,,,,,,,,,,,,,,,,,Italy,00:13:26.547,Ball Receipt*,,101.8,67.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7848f24c-7a81-4f50-8fa1-7f381fd5396a,2341,,,"[1.4, 7.7]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Maguire,3336.0,Left Center Back,108,England,768,['12fc58bb-6d38-4dec-a26c-d48d4fdf4e8b'],28,,,,,,,,,,,,,,,,,,England,00:13:28.511,Ball Receipt*,,1.4,7.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2fcf7d-d87d-40b6-8e6c-396d4ecc5cda,2345,,,"[75.2, 77.2]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,109,Italy,914,['bf7dd076-5e56-440b-9221-f931280f5431'],42,,,,,,,,,,,,,,,,,,Italy,00:13:42.925,Ball Receipt*,,75.2,77.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ce2d4f5-85b8-47d2-adb0-ce0cbdd55732,2348,,,"[63.2, 44.3]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,109,Italy,914,['4471a780-157d-4e89-9c7e-41647b7a0e30'],46,,,,,,,,,,,,,,,,,,Italy,00:13:46.404,Ball Receipt*,,63.2,44.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125a95dc-f3e0-4c20-b5a6-7b90788a86de,2351,,,"[68.9, 44.0]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,109,Italy,914,['e6293775-ec39-460b-8bce-ac09f255c7fb'],48,,,,,,,,,,,,,,,,,,Italy,00:13:48.053,Ball Receipt*,,68.9,44.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92160a88-d790-4f05-aadd-96d677bf963a,2354,,,"[64.4, 28.3]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,109,Italy,914,['57710e40-8e94-4b27-872d-de6e3649b377'],50,,,,,,,,,,,,,,,,,,Italy,00:13:50.323,Ball Receipt*,,64.4,28.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0c69095-861b-4463-b2ca-ab9de08b969d,2357,,,"[68.3, 35.1]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,109,Italy,914,['75e14767-66f0-4611-bcd2-bee054e1a9d3'],52,,,,,,,,,,,,,,,,,,Italy,00:13:52.783,Ball Receipt*,,68.3,35.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8bd330b-4818-47bb-972b-5efa3bf8d1a4,2360,,,"[85.0, 4.6]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,109,Italy,914,['a2b30f4f-259e-4160-bbb1-597570410a86'],56,,,,,,,,,,,,,,,,,,Italy,00:13:56.972,Ball Receipt*,,85.0,4.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84daa6f3-017e-4181-bf81-db5d2e981203,2363,,,"[73.2, 21.4]",3795506,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,109,Italy,914,['14735f40-c6e3-4305-a67e-1ba3798f763e'],59,,,,,,,,,,,,,,,,,,Italy,00:13:59.715,Ball Receipt*,,73.2,21.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d752dfae-e351-4fd9-950f-28a1dc9a1a79,2366,,,"[91.8, 2.6]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Chiesa,7156.0,Left Wing,109,Italy,914,['f2cdb111-b37f-4a16-af23-f24f5dca7e58'],4,,,,,,,,,,,,,,,,,,Italy,00:14:04.337,Ball Receipt*,,91.8,2.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d8f82ac-b4d8-4761-94a7-cb0215bf861e,2369,,,"[87.6, 19.4]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Center Midfield,109,Italy,914,['628455e5-0a5f-4dae-851a-577b27f79d27'],8,,,,,,,,,,,,,,,,,,Italy,00:14:08.545,Ball Receipt*,,87.6,19.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21e4c488-8535-4ebb-8b68-2532f2e0bf80,2372,,,"[97.2, 32.6]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lorenzo Insigne,7037.0,Center Forward,109,Italy,914,['4d9df83b-06d1-497f-84ea-d2afc4011cf5'],10,,,,,,,,,,,,,,,,,,Italy,00:14:10.747,Ball Receipt*,,97.2,32.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b01cfbc2-a0a7-412e-9bac-8a576b2113e2,2376,,,"[81.0, 38.6]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,109,Italy,914,['7d358ee9-cc65-4262-9c5e-b1ddca25ad3d'],12,,,,,,,,,,,,,,,,,,Italy,00:14:12.556,Ball Receipt*,,81.0,38.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45aeddb8-1006-49f8-ad56-4ee47b19091e,2379,,,"[101.0, 68.9]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,109,Italy,914,['7321e153-82df-4740-9373-a2e5e67f63ec'],16,,,,,,,,,,,,,,,,,,Italy,00:14:16.147,Ball Receipt*,,101.0,68.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d441a96-c2ed-41aa-b9ce-9e53e1977aaa,2382,,,"[105.6, 32.6]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,109,Italy,914,['6874f5b6-bbe4-4738-acb8-8abbfbb95a60'],19,,,,,,,,,,,,,,,,,,Italy,00:14:19.545,Ball Receipt*,,105.6,32.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b5f26a8-6ec1-498f-864f-315922e56985,2386,,,"[18.8, 25.0]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Maguire,3336.0,Left Center Back,110,England,768,['97bd5647-e02b-498d-9ef2-6139f76a5fea'],52,,,,,,,,,,,,,,,,,,England,00:14:52.538,Ball Receipt*,,18.8,25.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4844465-4d0b-43a4-9cb3-8c873a164bfe,2388,,,"[32.2, 27.7]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,110,England,768,['76dd87cd-c020-416f-a541-499ae2d5e7f0'],53,,,,,,,,,,,,,,,,,,England,00:14:53.818,Ball Receipt*,,32.2,27.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24ad6400-f051-4854-98d3-f2734dffb26c,2391,,,"[21.1, 46.7]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Center Back,110,England,768,['6788c413-7e77-49b8-92af-2c6c52c0f9b7'],55,,,,,,,,,,,,,,,,,,England,00:14:55.420,Ball Receipt*,,21.1,46.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45bb8aca-ca66-4ad6-9251-dfb83a69c2fd,2394,,,"[49.2, 64.4]",3795506,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyle Walker,3205.0,Right Center Back,110,England,768,['c9503804-b8c5-48fb-afc0-ac4dffcd20a0'],59,,,,,,,,,,,,,,,,,,England,00:14:59.312,Ball Receipt*,,49.2,64.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef114014-9077-4535-90c3-ae5aeb522917,2397,,,"[62.9, 76.1]",3795506,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieran Trippier,3308.0,Right Wing Back,110,England,768,"['25a260c8-99f6-44c1-ba3e-ad77354be125', '9eae2646-7c03-4184-9246-572e6fbfebe2']",0,,,,,,,,,,,,,,,,,,England,00:15:00.706,Ball Receipt*,True,62.9,76.1,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d7ffbea-8528-4a9c-9e47-ede98aad8d3a,2400,,,"[76.0, 61.0]",3795506,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,110,England,768,['dd6e4350-1ce2-4314-ab64-4d037bf08f09'],3,,,,,,,,,,,,,,,,,,England,00:15:03.238,Ball Receipt*,,76.0,61.0,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a65cc4f7-5c64-458b-b35a-679a7452ff26,2403,,,"[63.2, 12.0]",3795506,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Left Center Midfield,110,England,768,['e867c9ab-80a9-4bb7-8dae-5330c02fc946'],4,,,,,,,,,,,,,,,,,,Italy,00:15:04.878,Ball Receipt*,,63.2,12.0,,,,,
