bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,"[65.0, 37.7]",,,,,,,,,,,,2.335353,,,,,,,,,,,,,08566203-0048-47fc-ac26-2f971d2e279b,548,,,"[69.0, 37.1]",3794686,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Spain,772,"['8453a5de-ec31-4df6-80b3-00f29f430326', 'b4daf6f8-25f6-4ebd-aefd-98b17de3b173']",47,,,,,,,,,,,,,,,,,Spain,00:13:47.287,Carry,,69.0,37.1,,,,,
,,,,,,"[73.3, 67.3]",,,,,,,,,,,,1.116174,,,,,,,,,,,,,fe5b5050-d556-4b4f-992c-78dd14777baa,551,,,"[71.9, 63.9]",3794686,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,25,Spain,772,"['83129675-a3e8-4f12-a1e7-3867523b7d88', 'ae339d3d-e7a3-47bd-96a4-e9a70b3b2f3a']",51,,,,,,,,,,,,,,,,,Spain,00:13:51.293,Carry,,71.9,63.9,,,,,
,,,,,,"[20.2, 26.5]",,,,,,,,,,,,0.778065,,,,,,,,,,,,,366fc557-6183-439f-a705-284007bdd97c,557,,,"[20.2, 26.5]",3794686,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,26,Croatia,785,"['9429f103-c44c-4590-8c7a-a02b3ee96fa8', 'bf84df55-2a58-49b2-8dbd-301c50de7e46']",57,,,,,,,,,,,,,,,,,Croatia,00:13:57.549,Carry,,20.2,26.5,,,,,
,,,,,,"[54.2, 6.4]",,,,,,,,,,,,0.858125,,,,,,,,,,,,,3ea7d1e9-fa83-4eec-af55-5f835c9c985b,567,,,"[55.7, 6.6]",3794686,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,27,Croatia,785,"['43dea49c-2fd9-4843-918d-0498696a8ede', '59304258-7535-4712-8af3-d968757c546c', 'b3f99de6-47e3-4563-a57b-63df77208bef', 'e56559aa-8ae6-45c9-87ac-a338bc0fc807']",20,,,,,,,,,,,,,,,,,Croatia,00:14:20.510,Carry,True,55.7,6.6,,,,,
,,,,,,"[67.8, 74.5]",,,,,,,,,,,,1.336326,,,,,,,,,,,,,9cfe62d4-8663-4368-8f6c-7447a9a79b3e,571,,,"[65.9, 73.7]",3794686,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ferrán Torres García,6748.0,Right Wing,27,Croatia,785,"['3f57910c-c295-4e29-8a91-b12c32335465', 'e777ded8-04e1-4ac4-be3c-8b70b12be482', 'e8ff4bd9-136e-4d74-bf08-1d15a8d679e5']",21,,,,,,,,,,,,,,,,,Spain,00:14:21.368,Carry,True,65.9,73.7,,,,,
,,,,,,"[85.1, 23.7]",,,,,,,,,,,,1.567966,,,,,,,,,,,,,e5a2705e-90a6-4d10-94f3-c4d67b25e252,582,,,"[82.4, 23.2]",3794686,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ante Rebić,5465.0,Left Wing,27,Croatia,785,"['0e56e93e-abe9-4257-b41b-96c03d475e98', '166a1cdc-b00c-4668-9814-206f3408d064', '36757ed6-dc57-4451-81b0-e9e736c69578']",27,,,,,,,,,,,,,,,,,Croatia,00:14:27.260,Carry,True,82.4,23.2,,,,,
,,,,,,"[72.0, 54.1]",,,,,,,,,,,,0.033143,,,,,,,,,,,,,e5dfea6c-8058-4473-9854-aebffbd4dead,597,,,"[72.0, 54.1]",3794686,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,28,Spain,772,"['abb5eda8-f04a-47c0-8488-ce3a5620e077', 'ed52763f-5443-4fa6-a444-7fc356f3185a']",51,,,,,,,,,,,,,,,,,Spain,00:14:51.562,Carry,,72.0,54.1,,,,,
,,,,,,"[71.5, 71.7]",,,,,,,,,,,,0.718052,,,,,,,,,,,,,e18dca82-efe6-4121-baa9-196078a95654,600,,,"[68.6, 71.6]",3794686,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,28,Spain,772,"['6acb3fd2-20fa-4a7e-aa6d-0b5e7569515d', '8999d1f5-1b64-4ffa-a5e9-51937637f60c']",52,,,,,,,,,,,,,,,,,Spain,00:14:52.895,Carry,,68.6,71.6,,,,,
,,,,,,"[70.0, 58.5]",,,,,,,,,,,,1.071374,,,,,,,,,,,,,2654b041-f5b6-4557-8b0a-5109523a8c29,607,,,"[70.0, 58.5]",3794686,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Spain,772,"['789c9e13-5613-4684-854a-c3f89d8e843e', 'f75a99ff-6a02-4e32-9e25-8d793570967d']",56,,,,,,,,,,,,,,,,,Spain,00:14:56.371,Carry,,70.0,58.5,,,,,
,,,,,,"[73.4, 26.7]",,,,,,,,,,,,3.484501,,,,,,,,,,,,,653210bc-3498-49bf-abfe-d562e17e9308,610,,,"[61.7, 33.6]",3794686,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,28,Spain,772,"['15064ab1-16bf-43d7-a033-cfd5763671ba', '1f9427c8-6664-4e58-ba66-b6ecb41d6837']",59,,,,,,,,,,,,,,,,,Spain,00:14:59.024,Carry,,61.7,33.6,,,,,
,,,,,,"[70.1, 13.3]",,,,,,,,,,,,6.11555,,,,,,,,,,,,,1a17a6e4-43ff-488b-ad38-5b2be2bc79f7,617,,,"[69.8, 13.3]",3794686,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,28,Spain,772,"['2c840768-3148-4728-ad0c-ee00dc16b987', '89c5d51a-b51f-4371-a3bc-f929f16d7588']",5,,,,,,,,,,,,,,,,,Spain,00:15:05.574,Carry,,69.8,13.3,,,,,
,,,,,,"[87.6, 16.9]",,,,,,,,,,,,1.412595,,,,,,,,,,,,,500fcc68-db18-43d3-a242-56cdc9c45d3e,622,,,"[85.7, 12.4]",3794686,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,28,Spain,772,"['77f53864-60b3-4fd3-9d01-7672ed55cfae', 'ad787da2-412a-4c35-a53c-7f78eb640cd1']",13,,,,,,,,,,,,,,,,,Spain,00:15:13.628,Carry,,85.7,12.4,,,,,
,,,,,,"[92.8, 58.0]",,,,,,,,,,,,0.755841,,,,,,,,,,,,,93edc700-610b-48bb-acdc-d78e131c1764,631,,,"[92.8, 58.0]",3794686,15,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Eric García Martret,31953.0,Right Center Back,29,Spain,772,"['2bf68926-e4aa-4199-a38f-91deb15fa61d', '6204d319-4571-427d-8997-9dec39c30964']",48,,,,,,,,,,,,,,,,,Spain,00:15:48.370,Carry,,92.8,58.0,,,,,
,,,,,,"[116.2, 63.6]",,,,,,,,,,,,0.532876,,,,,,,,,,,,,3197b1ec-ac39-41c7-9427-e6016b085dd1,639,,,"[115.6, 58.5]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ferrán Torres García,6748.0,Right Wing,30,Spain,772,"['a3a634e1-deda-4379-b80a-faaf7786944d', 'ae6d1621-46a0-4050-ac2c-c2fd735810c8']",13,,,,,,,,,,,,,,,,,Spain,00:16:13.474,Carry,,115.6,58.5,,,,,
,,,,,,"[26.5, 3.8]",,,,,,,,,,,,4.253574,,,,,,,,,,,,,9508502b-2492-4b02-89f2-a6642e1b55a2,644,,,"[18.1, 22.9]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,31,Croatia,785,"['bef022c8-14cb-4c49-a066-d91d687bdce2', 'de009caa-4a16-46b0-a2d3-35aff77d153d']",16,,,,,,,,,,,,,,,,,Croatia,00:16:16.333,Carry,,18.1,22.9,,,,,
,,,,,,"[16.2, 14.9]",,,,,,,,,,,,0.035548,,,,,,,,,,,,,7c56017a-b3b2-4068-a66c-5afd0aa26463,647,,,"[16.2, 14.9]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,31,Croatia,785,"['ab78a340-5756-4403-b1b8-8d8c8a6f9b4a', 'b954d779-2c1a-418c-852b-cdc03256ae6d']",22,,,,,,,,,,,,,,,,,Croatia,00:16:22.690,Carry,,16.2,14.9,,,,,
,,,,,,"[20.6, 17.6]",,,,,,,,,,,,1.016556,,,,,,,,,,,,,a972c297-1b30-4b7b-9d21-52f91c0591bb,650,,,"[22.0, 18.4]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,31,Croatia,785,"['3abdcda6-d421-43fb-8f9a-dedbf25eeb62', '5128a575-e8e6-4f42-97d5-1ef3447c02f6']",23,,,,,,,,,,,,,,,,,Croatia,00:16:23.462,Carry,,22.0,18.4,,,,,
,,,,,,"[21.2, 7.7]",,,,,,,,,,,,1.109353,,,,,,,,,,,,,cf298ae7-9e75-48de-8a76-66cfe70d88b7,653,,,"[20.6, 7.3]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,31,Croatia,785,"['4ab60ded-d8f9-452e-87f8-13eaa05cab31', '5fcb1c9e-86ca-4d31-a169-0a273d933ff0', '641efb8f-d6fe-4790-8520-380353045ac8']",25,,,,,,,,,,,,,,,,,Croatia,00:16:25.774,Carry,True,20.6,7.3,,,,,
,,,,,,"[15.9, 51.3]",,,,,,,,,,,,0.03413,,,,,,,,,,,,,75d99828-74ce-4df9-9209-b15ccafd40d9,657,,,"[14.8, 50.9]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domagoj Vida,5468.0,Right Center Back,31,Croatia,785,"['874331dd-7185-4a85-9fce-fcc061d4d61c', 'aab49695-07d9-4a4e-9603-71e8d958c198']",30,,,,,,,,,,,,,,,,,Croatia,00:16:30.176,Carry,,14.8,50.9,,,,,
,,,,,,"[27.6, 47.1]",,,,,,,,,,,,1.966504,,,,,,,,,,,,,c770f72d-495c-493f-895c-7a8c843b3bb8,660,,,"[26.7, 47.0]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,31,Croatia,785,"['3223eda4-36f6-4ba9-b99b-3e1ea4142429', 'c32891f0-4d8a-4380-ad9e-f2ec24fe54a2']",31,,,,,,,,,,,,,,,,,Croatia,00:16:31.737,Carry,,26.7,47.0,,,,,
,,,,,,"[22.2, 32.7]",,,,,,,,,,,,0.863006,,,,,,,,,,,,,4c674cab-fced-4793-a9b8-94e638340490,663,,,"[22.2, 34.1]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duje Ćaleta-Car,6307.0,Left Center Back,31,Croatia,785,"['4768cf16-19dd-49be-8ca9-d19aba19bc86', '5dfb42fe-4744-4262-84b4-8809fd3c4a19', 'f18483fe-4d52-40bc-8276-0366e0431e03']",34,,,,,,,,,,,,,,,,,Croatia,00:16:34.646,Carry,True,22.2,34.1,,,,,
,,,,,,"[46.9, 19.0]",,,,,,,,,,,,2.764095,,,,,,,,,,,,,e9a1002f-3e4c-483d-bc5e-eb8fbbc143b7,667,,,"[28.4, 21.5]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,31,Croatia,785,"['3c8457d7-fa7c-4b47-bd67-227f056155f0', '593d3a2e-80b6-44ad-90e8-7aebe367ffcd', '5cb3e1a2-9f95-4411-911d-099d96ac5e69']",36,,,,,,,,,,,,,,,,,Croatia,00:16:36.960,Carry,True,28.4,21.5,,,,,
,,,,,,"[54.0, 9.3]",,,,,,,,,,,,2.025445,,,,,,,,,,,,,35ca2761-14d1-4582-9c41-47265de18062,671,,,"[50.3, 7.9]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,31,Croatia,785,"['be300da2-79e5-435a-9675-da5753dc6c56', 'c1dbd582-6bc5-4b08-863d-9f57b16e902a', 'ec14f054-1709-4c81-9ec4-0b1b6c6fa811']",40,,,,,,,,,,,,,,,,,Croatia,00:16:40.381,Carry,True,50.3,7.9,,,,,
,,,,,,"[59.8, 3.7]",,,,,,,,,,,,0.637915,,,,,,,,,,,,,ef40a2e3-f6f1-41e2-9642-21d7817192e1,675,,,"[60.4, 4.0]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Back,31,Croatia,785,"['59b87de5-ebb2-4902-a8f4-3415c51d8a05', 'c78efcae-52be-4061-bee5-daf0e124a6ba']",43,,,,,,,,,,,,,,,,,Croatia,00:16:43.002,Carry,,60.4,4.0,,,,,
,,,,,,"[64.0, 72.0]",,,,,,,,,,,,0.821658,,,,,,,,,,,,,d846b00e-9206-47d0-a29a-69203b947121,681,,,"[65.0, 71.7]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,32,Spain,772,"['20102fb0-db8a-461d-a574-a90d520317a0', '5cec2c63-2cef-457b-ad59-85ae3c595d73', 'beeb6369-e458-4fad-854a-40c5a7d57e89']",44,,,,,,,,,,,,,,,,,Spain,00:16:44.513,Carry,True,65.0,71.7,,,,,
,,,,,,"[62.6, 76.3]",,,,,,,,,,,,1.250764,,,,,,,,,,,,,e44c6652-949c-4578-8302-e91cb51a5792,686,,,"[60.7, 74.7]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferrán Torres García,6748.0,Right Wing,32,Spain,772,"['29cffe84-9f2e-4b3b-acea-d8576afb23b2', '4e70e263-e1d6-45aa-b968-fd764c31d369', 'ce90fbb8-eedb-4109-a491-dbcbcc7391c4']",46,,,,,,,,,,,,,,,,,Spain,00:16:46.761,Carry,True,60.7,74.7,,,,,
,,,,,,"[66.7, 75.8]",,,,,,,,,,,,1.108774,,,,,,,,,,,,,93d593d2-4115-41fc-876e-14d7d9d7432e,691,,,"[66.4, 75.8]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,32,Spain,772,"['639012b3-e1d7-41a3-bbd9-2fac212d28db', '71c0e9cd-410d-4115-bec8-295927b2aa2b', '9b6d2216-45dc-4042-951b-ff44f42837d0']",48,,,,,,,,,,,,,,,,,Spain,00:16:48.497,Carry,True,66.4,75.8,,,,,
,,,,,,"[71.2, 58.6]",,,,,,,,,,,,0.039871,,,,,,,,,,,,,49459d55-4365-4c28-8894-b119b6f7ab43,694,,,"[71.2, 58.6]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,32,Spain,772,"['4ab77af2-817d-4c75-8db5-b3c56b530342', 'fe1e39ae-014e-44a7-8fc8-e1acf412b4a1']",51,,,,,,,,,,,,,,,,,Spain,00:16:51.202,Carry,,71.2,58.6,,,,,
,,,,,,"[64.0, 3.8]",,,,,,,,,,,,4.638854,,,,,,,,,,,,,6cc140f0-4a10-4103-af3c-f6c3ebc94234,699,,,"[67.0, 10.0]",3794686,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Left Wing,32,Spain,772,"['7f8843c8-5c0e-4cbf-8e21-ab60896e8a75', 'bb4d987e-5d1d-43ef-b3ec-0d8e7b36a1fc']",54,,,,,,,,,,,,,,,,,Spain,00:16:54.671,Carry,,67.0,10.0,,,,,
,,,,,,"[62.9, 11.7]",,,,,,,,,,,,1.928316,,,,,,,,,,,,,4f7057f9-2956-48db-b8c3-0667ad06a2e8,702,,,"[63.6, 11.7]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,32,Spain,772,"['0d5199a3-462f-4646-9801-45d9403f3352', '1fa33ed7-459b-444e-92b1-1a537de0e751', 'a271d37a-6d5c-4e7e-b5c5-2d9022155b8b']",0,,,,,,,,,,,,,,,,,Spain,00:17:00.455,Carry,True,63.6,11.7,,,,,
,,,,,,"[72.8, 36.6]",,,,,,,,,,,,5.879549,,,,,,,,,,,,,eaa6a231-a346-4b0b-976f-65410371d92d,706,,,"[57.2, 36.6]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,32,Spain,772,"['329ef3bb-bd1c-420f-bd9d-89f8d53c7d11', '604d4612-7b37-45b2-bb3b-854611aae4d5']",3,,,,,,,,,,,,,,,,,Spain,00:17:03.759,Carry,,57.2,36.6,,,,,
,,,,,,"[75.4, 46.9]",,,,,,,,,,,,0.659689,,,,,,,,,,,,,b34b581b-1468-480f-8f29-b280c08665da,709,,,"[75.4, 46.9]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,32,Spain,772,"['42cbe895-785e-4783-982a-098a56d9256f', 'd8724850-58e0-4b99-8604-fd13a7bac4f9']",10,,,,,,,,,,,,,,,,,Spain,00:17:10.723,Carry,,75.4,46.9,,,,,
,,,,,,"[35.0, 39.9]",,,,,,,,,,,,0.555405,,,,,,,,,,,,,3efa8f03-232c-4012-933e-eaa0739943ae,716,,,"[35.0, 40.2]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,33,Croatia,785,"['05fecf53-8a6d-4958-8322-49a3f9fd147a', '475a3be5-2bf8-4d0e-b89e-f4fe0fb452f3', '4c32c156-1e79-489c-acc1-0744e0a6c5ba']",14,,,,,,,,,,,,,,,,,Croatia,00:17:14.110,Carry,True,35.0,40.2,,,,,
,,,,,,"[72.9, 22.3]",,,,,,,,,,,,4.730266,,,,,,,,,,,,,5c5ceb30-1e91-4f40-a466-bb77762ceafe,720,,,"[50.9, 11.5]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,33,Croatia,785,"['85959985-5a8a-4c3c-ae7c-7dc53e49694b', 'c90b509c-7621-4071-a467-bb681c7399a7']",16,,,,,,,,,,,,,,,,,Croatia,00:17:16.029,Carry,,50.9,11.5,,,,,
,,,,,,"[85.1, 58.8]",,,,,,,,,,,,0.997406,,,,,,,,,,,,,975fd600-5bd3-4525-8e7f-aca4e64720e8,727,,,"[79.5, 56.2]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,33,Croatia,785,"['2f166cb5-7eea-4c93-9d6e-96653e1cb084', '529bf4ec-b938-4955-9d07-0bd2459118a1']",23,,,,,,,,,,,,,,,,,Croatia,00:17:23.156,Carry,,79.5,56.2,,,,,
,,,,,,"[112.3, 69.3]",,,,,,,,,,,,2.972289,,,,,,,,,,,,,746747fa-13e1-4b97-89a7-7aec30f66131,730,,,"[117.5, 65.1]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Vlašić,3441.0,Right Wing,33,Croatia,785,"['2f3cf912-8d1a-4729-ae36-d70da15dba5a', '4b3b8ab8-1e44-4b4f-bb9e-f48fc2dc02c6', '4ea45c38-3a80-4093-b6e0-5a85769fdd35']",27,,,,,,,,,,,,,,,,,Croatia,00:17:27.530,Carry,True,117.5,65.1,,,,,
,,,,,,"[93.7, 77.3]",,,,,,,,,,,,1.163162,,,,,,,,,,,,,5fbaa64d-d156-4cbe-8512-1d7c059d478a,734,,,"[97.2, 77.3]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,33,Croatia,785,"['441e46dc-d16a-4001-990c-1b3734cff435', '919268fe-695c-448e-973e-fe4bef363c07']",31,,,,,,,,,,,,,,,,,Croatia,00:17:31.496,Carry,,97.2,77.3,,,,,
,,,,,,"[68.9, 77.0]",,,,,,,,,,,,3.478092,,,,,,,,,,,,,2d2f6455-9495-4521-89ed-fe1ad234a637,739,,,"[84.5, 77.1]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,33,Croatia,785,"['096309bb-860b-4fb7-bc01-c733e77428d6', '9290eeb4-1a43-43f4-91bd-c810e73f5cb8']",34,,,,,,,,,,,,,,,,,Croatia,00:17:34.855,Carry,,84.5,77.1,,,,,
,,,,,,"[47.6, 41.2]",,,,,,,,,,,,0.703828,,,,,,,,,,,,,ee75412e-ac1d-47a0-987a-85f26fb8222d,746,,,"[47.6, 41.0]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duje Ćaleta-Car,6307.0,Left Center Back,33,Croatia,785,"['2406b6a7-e3ad-4e71-85f9-7e966478c511', '4cf81a38-5c15-4c63-a1a5-0f1d2807937b']",42,,,,,,,,,,,,,,,,,Croatia,00:17:42.472,Carry,,47.6,41.0,,,,,
,,,,,,"[49.2, 64.6]",,,,,,,,,,,,0.494049,,,,,,,,,,,,,f7a64078-a07b-49d9-a1af-d275f5726298,749,,,"[49.2, 64.6]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domagoj Vida,5468.0,Right Center Back,33,Croatia,785,"['0940d8b0-d8c8-48c2-8643-e20265cc7203', '2dbe3f7c-6766-4a19-bbc2-762421526412']",44,,,,,,,,,,,,,,,,,Croatia,00:17:44.985,Carry,,49.2,64.6,,,,,
,,,,,,"[36.2, 70.7]",,,,,,,,,,,,5.407275,,,,,,,,,,,,,5b0534df-6bd6-4713-8996-ffc56765594e,752,,,"[51.2, 77.1]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,33,Croatia,785,"['3721129d-123b-4ea6-a3a1-c4ce586270e0', 'c9ac86ac-58c6-4485-8281-00156c175bb1']",46,,,,,,,,,,,,,,,,,Croatia,00:17:46.648,Carry,,51.2,77.1,,,,,
,,,,,,"[9.5, 47.0]",,,,,,,,,,,,1.722713,,,,,,,,,,,,,710f5b01-9075-45c0-9414-b51c09be467c,755,,,"[9.5, 46.8]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Livaković,16531.0,Goalkeeper,33,Croatia,785,"['1a811803-07eb-4b6f-acce-0fc6d38e319e', 'c3c1daa7-6663-4fa4-af3c-3478c9aa8cbe']",54,,,,,,,,,,,,,,,,,Croatia,00:17:54.114,Carry,,9.5,46.8,,,,,
,,,,,,"[29.7, 76.5]",,,,,,,,,,,,1.170314,,,,,,,,,,,,,09e9e765-06b0-44da-8331-c154468d60c3,758,,,"[29.2, 76.3]",3794686,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,33,Croatia,785,"['15248a33-211c-4d7a-aa0b-378d65ff1d0f', '6b2b68ec-5893-4871-b8ea-50d4325afc54', 'b4a0e545-21d7-43f4-b3f6-2dc18fd7197a']",57,,,,,,,,,,,,,,,,,Croatia,00:17:57.990,Carry,True,29.2,76.3,,,,,
,,,,,,"[64.7, 8.5]",,,,,,,,,,,,2.050474,,,,,,,,,,,,,bd4ec879-1e57-44ef-8fdc-b2728f2d1c66,768,,,"[68.6, 6.9]",3794686,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,35,Spain,772,"['1aaac815-d085-4d30-a2b5-953d9b5ad34c', '974b3dd0-20d2-4c09-b7f5-ad5c0e9b57f9', 'c5940243-9c90-4f8c-861e-d4b85f704e01']",20,,,,,,,,,,,,,,,,,Spain,00:18:20.354,Carry,True,68.6,6.9,,,,,
,,,,,,"[51.8, 37.7]",,,,,,,,,,,,1.36052,,,,,,,,,,,,,47b059ca-f806-4e63-b659-49cb3df2fccd,772,,,"[50.9, 25.8]",3794686,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,35,Spain,772,"['048d2bb1-d4a5-43bf-a32b-25f65dea94bc', '560763fe-ba60-40c2-bece-15f47162b058']",24,,,,,,,,,,,,,,,,,Spain,00:18:24.191,Carry,,50.9,25.8,,,,,
,,,,,,"[84.5, 42.4]",,,,,,,,,,,,2.274381,,,,,,,,,,,,,d489965f-5f9f-4f48-bc3e-fb500feed018,781,,,"[76.4, 30.5]",3794686,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,35,Spain,772,"['4324466e-ddfc-46ba-aa76-679ddfe4d396', '79628776-1bc5-487f-959d-2730503c114b']",29,,,,,,,,,,,,,,,,,Spain,00:18:29.559,Carry,,76.4,30.5,,,,,
,,,,,,"[111.7, 63.8]",,,,,,,,,,,,1.499342,,,,,,,,,,,,,0275d648-caa5-4169-baa4-7fe85f70ef8f,784,,,"[105.1, 64.4]",3794686,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferrán Torres García,6748.0,Right Wing,35,Spain,772,"['4efde6a5-e1ea-46ea-843e-03836722c8c2', '556202e5-2315-4871-a3f4-2eb2c0894e4d']",33,,,,,,,,,,,,,,,,,Spain,00:18:33.576,Carry,,105.1,64.4,,,,,
,,,,,,"[32.6, 31.3]",,,,,,,,,,,,1.225224,,,,,,,,,,,,,440844ab-ffba-4e0e-bbba-fe5faac6015b,798,,,"[31.5, 37.5]",3794686,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,36,Spain,772,"['2736736e-86bb-49b7-8033-d7f95f72e56b', 'aeb5ac52-e6ea-458d-8d33-6939714c90a9']",6,,,,,,,,,,,,,,,,,Spain,00:19:06.113,Carry,,31.5,37.5,,,,,
