ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,f26eb1d5-db03-4843-9ef3-a19f4404b1a9,3822,,,"[49.3, 72.0]",3795220,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Eric García Martret,31953.0,Right Center Back,218,Spain,772,['ebb940eb-0646-4183-95bd-300ac8f08daf'],15,,,,,,,,,,,,,,,Spain,00:00:15.973,Ball Receipt*,,49.3,72.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,89ae5881-ea23-430e-bee4-6e70896d5bd5,3825,,,"[47.8, 32.9]",3795220,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Aymeric Laporte,4353.0,Left Center Back,218,Spain,772,['1737db6f-69d4-46e8-91bf-3d3e8c0a5210'],19,,,,,,,,,,,,,,,Spain,00:00:19.577,Ball Receipt*,,47.8,32.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,e04a2484-7cde-43f5-8d0f-2785c5d57182,3828,,,"[56.7, 4.0]",3795220,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Jordi Alba Ramos,5211.0,Left Back,218,Spain,772,['e02f21f5-d638-46f4-8c03-fe4051d27815'],24,,,,,,,,,,,,,,,Spain,00:00:24.077,Ball Receipt*,,56.7,4.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,efad6582-4b89-4049-9106-c94a38ce3b33,3831,,,"[42.2, 42.7]",3795220,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Eric García Martret,31953.0,Right Center Back,218,Spain,772,['bc3f9aeb-7272-41b1-8437-aa8e6a3aa689'],27,,,,,,,,,,,,,,,Spain,00:00:27.456,Ball Receipt*,,42.2,42.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ba48d0ff-8ff0-419d-ba18-e827d0d5a059,3834,,,"[49.5, 19.2]",3795220,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Aymeric Laporte,4353.0,Left Center Back,218,Spain,772,['afd53feb-93d7-4d6d-8bf5-43529e6120fa'],33,,,,,,,,,,,,,,,Spain,00:00:33.537,Ball Receipt*,,49.5,19.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1665a6fc-dc50-4640-a082-0f279a18a04d,3838,,,"[76.0, 4.0]",3795220,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Jordi Alba Ramos,5211.0,Left Back,218,Spain,772,"['cab46e6f-a024-4b30-84e6-29919b12f028', 'd88f4d4e-2783-4a2b-9943-451f83a9f70c']",36,,,,,,,,,,,,,,,Spain,00:00:36.664,Ball Receipt*,True,76.0,4.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ef11946f-a0c4-4e32-8be8-c58f8ccbfa1f,3840,,,"[82.8, 11.9]",3795220,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,218,Spain,772,['f2a0eafb-ef29-4762-b4c6-a7a48b0714c7'],37,,,,,,,,,,,,,,,Spain,00:00:37.563,Ball Receipt*,,82.8,11.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,e97b2a55-6854-4290-bf77-244e374c1364,3851,,,"[20.1, 64.1]",3795220,91,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,220,Italy,914,['ffe878c9-2c41-4ded-b72e-ddb844ec0a4f'],39,,,,,,,,,,,,,,,Italy,00:01:39.228,Ball Receipt*,,20.1,64.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,03d6289e-0d64-4483-98ac-f896d768e0c5,3854,,,"[43.2, 77.2]",3795220,91,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Rafael Tolói,7002.0,Right Back,220,Italy,914,['7844038e-96a5-4d8a-926e-3167129d4f76'],44,,,,,,,,,,,,,,,Italy,00:01:44.105,Ball Receipt*,,43.2,77.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,eeff7a2f-5276-4283-a912-4590470e5bc2,3859,,,"[56.3, 77.8]",3795220,91,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Domenico Berardi,7131.0,Right Wing,220,Italy,914,"['1b7db767-0ee5-4d80-9f3c-83a64f0b0f8f', 'dc845e48-5d1e-4b35-97af-1b7ae436001f']",45,,,,,,,,,,,,,,,Italy,00:01:45.926,Ball Receipt*,True,56.3,77.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,77ca42b0-32dc-4ffc-8d6f-8ccb281a65e6,3864,,,"[36.2, 71.0]",3795220,92,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,221,Italy,914,['0a4a7c38-70cd-44c9-868c-7cd8ebbb216b'],43,,,,,,,,,,,,,,,Italy,00:02:43.422,Ball Receipt*,,36.2,71.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,77ebd919-237f-4d23-a286-5e7555cc889a,3871,,,"[25.5, 46.1]",3795220,92,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Eric García Martret,31953.0,Right Center Back,222,Spain,772,['83079d13-fbb9-40b3-b973-d465493e942b'],53,,,,,,,,,,,,,,,Spain,00:02:53.192,Ball Receipt*,,25.5,46.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5ae9d76d-d4c8-44fa-8227-6832cab67129,3874,,,"[43.7, 19.8]",3795220,92,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,222,Spain,772,['776e914b-30cb-4c42-9037-3409e4b7fdef'],59,,,,,,,,,,,,,,,Spain,00:02:59.889,Ball Receipt*,,43.7,19.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,07a3fe3f-1981-4a9c-bccc-3ca527a3bf34,3877,,,"[55.0, 50.0]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Eric García Martret,31953.0,Right Center Back,222,Spain,772,['35df41d0-f664-4335-a551-907d875d2f71'],4,,,,,,,,,,,,,,,Spain,00:03:04.824,Ball Receipt*,,55.0,50.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5dfba922-2b70-46be-be7a-81a606a1d44a,3880,,,"[76.6, 74.4]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Gerard Moreno Balaguero,6766.0,Right Wing,222,Spain,772,['669ddff4-b9b4-48a9-ba01-6620c92217a4'],8,,,,,,,,,,,,,,,Spain,00:03:08.587,Ball Receipt*,,76.6,74.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,adfae65f-edab-452e-8f9a-a58fab2a8198,3883,,,"[64.7, 72.2]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,222,Spain,772,['68cc05e6-278f-4727-9c37-ba99983d3136'],10,,,,,,,,,,,,,,,Spain,00:03:10.113,Ball Receipt*,,64.7,72.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,e596f56d-6288-4043-95fa-819b7d69e5ef,3886,,,"[39.0, 54.7]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Eric García Martret,31953.0,Right Center Back,222,Spain,772,['f2f96851-a8f7-4665-ab85-5ac8a5b7c0ff'],12,,,,,,,,,,,,,,,Spain,00:03:12.749,Ball Receipt*,,39.0,54.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,111edbad-4cdd-4f49-b0e4-412de36a0940,3889,,,"[14.0, 35.2]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,222,Spain,772,['78864ce3-9f84-443b-aa0c-087f10d11170'],17,,,,,,,,,,,,,,,Spain,00:03:17.296,Ball Receipt*,,14.0,35.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,cc4b2b58-e5a7-4d97-a061-67fcf95d9371,3892,,,"[17.2, 25.0]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,222,Spain,772,['17a520ff-294a-4e9b-9b3a-6d73d64dfb86'],19,,,,,,,,,,,,,,,Spain,00:03:19.574,Ball Receipt*,,17.2,25.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,363bb930-7783-40c3-8c1d-984ed6f343c3,3895,,,"[41.6, 43.8]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Eric García Martret,31953.0,Right Center Back,222,Spain,772,['230b626a-2388-4d40-ab41-a905deec2092'],27,,,,,,,,,,,,,,,Spain,00:03:27.360,Ball Receipt*,,41.6,43.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,75e324ad-b4e5-487a-8004-acfa83343860,3898,,,"[49.9, 73.1]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,222,Spain,772,['92040637-f4bc-47c8-8136-ae3cb1fce3d6'],32,,,,,,,,,,,,,,,Spain,00:03:32.145,Ball Receipt*,,49.9,73.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,24142563-6a4b-4969-9386-7e4f6c3e72f6,3901,,,"[47.8, 54.1]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,222,Spain,772,['9ac4825e-5e8b-4d88-a36f-f940856da7cd'],35,,,,,,,,,,,,,,,Spain,00:03:35.687,Ball Receipt*,,47.8,54.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,3b2eb6f0-78ce-42e6-9e4a-c9a6967b58c1,3904,,,"[28.7, 65.0]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Eric García Martret,31953.0,Right Center Back,222,Spain,772,['855ce815-d151-498c-8599-138237943409'],38,,,,,,,,,,,,,,,Spain,00:03:38.558,Ball Receipt*,,28.7,65.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,f5849c1b-2710-4dd0-8d13-c62d711d3cf9,3907,,,"[13.3, 45.1]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,222,Spain,772,['c6fd7e91-887f-475c-a269-533e7176ddd3'],41,,,,,,,,,,,,,,,Spain,00:03:41.832,Ball Receipt*,,13.3,45.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,20a2c5e9-c4e1-42c9-a3d7-e58c2dfd52ca,3910,,,"[21.0, 31.6]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,222,Spain,772,['4e497265-55c2-4621-a3f0-89ae3bd5493d'],44,,,,,,,,,,,,,,,Spain,00:03:44.073,Ball Receipt*,,21.0,31.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1727bf71-64a8-4f79-a18d-23d06167c8c5,3913,,,"[62.9, 15.3]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,222,Spain,772,['6f0a41f8-5efc-4bc9-a18d-f2a3de4bbec2'],51,,,,,,,,,,,,,,,Spain,00:03:51.604,Ball Receipt*,,62.9,15.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0db4c93b-601f-452d-af76-b1d66f49fea6,3916,,,"[62.7, 4.2]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Pedro González López,30486.0,Left Center Midfield,222,Spain,772,['3096040f-8241-424a-a91c-8cbac713925d'],53,,,,,,,,,,,,,,,Spain,00:03:53.193,Ball Receipt*,,62.7,4.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,4c0c8a60-4132-4228-8bc2-4740980b6f5f,3919,,,"[52.0, 9.6]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Jordi Alba Ramos,5211.0,Left Back,222,Spain,772,['356735d5-efc6-4c81-ae1b-9487587e8fe8'],55,,,,,,,,,,,,,,,Spain,00:03:55.529,Ball Receipt*,,52.0,9.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,4f58d843-ca80-463c-973a-c46c80b74d67,3922,,,"[42.2, 17.3]",3795220,93,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,222,Spain,772,['b443b033-f791-4104-b03a-591a86cedf4b'],57,,,,,,,,,,,,,,,Spain,00:03:57.416,Ball Receipt*,,42.2,17.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,628003d7-b6e9-4ec0-acfa-519ab7b10cfa,3925,,,"[42.6, 42.9]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Eric García Martret,31953.0,Right Center Back,222,Spain,772,['4594d6a7-9e6e-4efa-8f0a-6af2e8938cff'],0,,,,,,,,,,,,,,,Spain,00:04:00.140,Ball Receipt*,,42.6,42.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,e0d47446-0477-4ac6-8edb-fbb29ec1b996,3928,,,"[56.3, 72.4]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,222,Spain,772,['009d8a8c-4ba6-44a2-a8d4-9802ca63480c'],4,,,,,,,,,,,,,,,Spain,00:04:04.037,Ball Receipt*,,56.3,72.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,c9b65a2d-d6bf-410c-8237-214c733d522d,3931,,,"[15.9, 48.5]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,222,Spain,772,['15ac90bb-1028-4b5f-af75-d972753bcf83'],9,,,,,,,,,,,,,,,Spain,00:04:09.320,Ball Receipt*,,15.9,48.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,4311dfbb-be5d-4d75-bb70-47fe5559e928,3934,,,"[24.2, 26.9]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,222,Spain,772,['6a8323ca-f5dd-4bf0-a599-0cd596cdbcf5'],11,,,,,,,,,,,,,,,Spain,00:04:11.038,Ball Receipt*,,24.2,26.9,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3559984d-2a90-4b93-b664-6439c7ebdf8c,3937,,,"[73.4, 74.8]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,222,Spain,772,['c4255055-e786-4af6-8efe-2365179f513d'],20,,,,,,,,,,,,,,,Spain,00:04:20.429,Ball Receipt*,,73.4,74.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,dc800f53-6289-4406-918a-9bd86d15efb4,3940,,,"[43.2, 8.3]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Manuel Locatelli,7038.0,Right Center Midfield,223,Italy,914,"['655ef3cd-824a-43c8-97a1-a01306dd74f7', '7c0ecca3-8fc0-42f5-98e4-48591b0ae495']",32,,,,,,,,,,,,,,,Italy,00:04:32.332,Ball Receipt*,True,43.2,8.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,d2678116-d0b7-4ec0-a396-c33af85fbcad,3943,,,"[8.4, 25.8]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,223,Italy,914,['fcdf01f5-c2fe-4aa5-accf-1e25e36b0b2a'],37,,,,,,,,,,,,,,,Italy,00:04:37.417,Ball Receipt*,,8.4,25.8,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,12dc79cf-b078-4558-89d8-19b0a2833b38,3947,,,"[55.9, 28.8]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Andrea Belotti,7471.0,Center Forward,223,Italy,914,['d3c3ab69-523c-466e-a690-d870e8b50dfb'],46,,,,,,,,,,,,,,,Italy,00:04:46.938,Ball Receipt*,,55.9,28.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,f237853f-f794-405b-b566-72be68907c44,3950,,,"[36.6, 42.5]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,224,Spain,772,['b202f4db-0d7d-402c-9e5a-e207808d3d14'],50,,,,,,,,,,,,,,,Spain,00:04:50.226,Ball Receipt*,,36.6,42.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,996d9f6e-abd8-446d-9ba5-d59d54e18bb6,3953,,,"[44.1, 50.2]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Eric García Martret,31953.0,Right Center Back,224,Spain,772,['cb79bae6-213e-42b5-a170-26d122d4e924'],51,,,,,,,,,,,,,,,Spain,00:04:51.944,Ball Receipt*,,44.1,50.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0e3d5c7d-cf55-46a3-b2d5-3052a85f9e75,3956,,,"[55.5, 52.8]",3795220,94,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,224,Spain,772,['41ada2d4-2d1f-42e4-99c3-5e5cfbf4bb0d'],53,,,,,,,,,,,,,,,Spain,00:04:53.697,Ball Receipt*,,55.5,52.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,879c3f80-3035-474f-833c-3f59bb729e52,3964,,,"[47.5, 19.4]",3795220,95,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,227,Spain,772,['7690034c-799e-4878-8ef3-484263861b19'],37,,,,,,,,,,,,,,,Spain,00:05:37.604,Ball Receipt*,,47.5,19.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,57027e55-a422-4051-98df-d5dabc7737f2,3967,,,"[59.5, 3.1]",3795220,95,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Jordi Alba Ramos,5211.0,Left Back,227,Spain,772,['ce890f9c-5366-4cbb-a907-6b5caa81ef2a'],41,,,,,,,,,,,,,,,Spain,00:05:41.467,Ball Receipt*,,59.5,3.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ef4d4a7d-fb5b-4e83-9b3f-a096ef15c7f6,3974,,,"[71.3, 12.3]",3795220,95,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,227,Spain,772,"['47fe3399-3bdc-47da-b646-c27d53e710b6', '875a5f00-8372-43d0-a539-8957e5e3f9dc']",45,,,,,,,,,,,,,,,Spain,00:05:45.112,Ball Receipt*,True,71.3,12.3,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e0523151-18d6-4754-850e-8f319d775f8b,3977,,,"[69.8, 3.6]",3795220,95,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,227,Spain,772,['2b78571a-b5db-42e5-a848-f2d1ae428cc5'],45,,,,,,,,,,,,,,,Spain,00:05:45.487,Ball Receipt*,,69.8,3.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c2929539-7f57-4994-af36-ece4078c8631,3983,,,"[55.2, 73.1]",3795220,95,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Domenico Berardi,7131.0,Right Wing,227,Spain,772,['4042fe7c-4255-45e7-a4b7-c59507499838'],51,,,,,,,,,,,,,,,Italy,00:05:51.628,Ball Receipt*,,55.2,73.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,7f78fa60-1204-4b96-8402-e4090d999718,3985,,,"[59.3, 1.2]",3795220,96,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,228,Spain,772,['cb16d2b5-e195-4748-8866-b3ecc1fab4c8'],4,,,,,,,,,,,,,,,Spain,00:06:04.837,Ball Receipt*,,59.3,1.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a772a80a-ca45-43ba-8212-6dc21e51d8fb,3990,,,"[91.8, 76.1]",3795220,96,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Matteo Pessina,11601.0,Left Center Midfield,229,Italy,914,['689a8ed1-064d-4310-9b3c-ddd30837b03c'],17,,,,,,,,,,,,,,,Italy,00:06:17.607,Ball Receipt*,,91.8,76.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,da8f3dba-7be2-4e46-b6f1-0d35733c0df9,3992,,,"[42.8, 3.1]",3795220,96,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,230,Spain,772,['8680fa5b-07b1-40b0-ae8b-5f720da98dd1'],18,,,,,,,,,,,,,,,Spain,00:06:18.473,Ball Receipt*,,42.8,3.1,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,51101d3d-c0cc-4bcb-982d-44d6d5f92ad7,3995,,,"[53.3, 5.9]",3795220,96,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Pedro González López,30486.0,Left Center Midfield,230,Spain,772,['f911e09f-8561-4e26-96d0-ccfce59defbf'],19,,,,,,,,,,,,,,,Spain,00:06:19.333,Ball Receipt*,,53.3,5.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,b4e8eea8-7f47-4c15-b55b-8212011d6bd7,4004,,,"[91.2, 64.8]",3795220,96,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Domenico Berardi,7131.0,Right Wing,231,Italy,914,"['152cd313-2889-4eb2-ad79-28ff21038d00', '54ef4b03-75a1-46e4-b4b9-827f18f8fddf']",36,,,,,,,,,,,,,,,Italy,00:06:36.517,Ball Receipt*,True,91.2,64.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9312207b-3af8-4c9d-b999-560b7c2ff809,4022,,,"[69.2, 21.8]",3795220,96,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,232,Spain,772,['1eb0de03-7568-4abf-a34a-f08697a0b62a'],46,,,,,,,,,,,,,,,Spain,00:06:46.317,Ball Receipt*,,69.2,21.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,e11b72e2-dd01-4583-bed6-37661a167f6e,4024,,,"[83.9, 3.1]",3795220,96,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,232,Spain,772,['c994369a-cc43-4165-a6bc-71faf0fd2921'],48,,,,,,,,,,,,,,,Spain,00:06:48.937,Ball Receipt*,,83.9,3.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0d3e5a07-8ae1-4219-b861-b0a61a923bc5,4037,,,"[47.1, 44.2]",3795220,98,,,,,,,,,,,,,,,,,,,,,,,,3,From Goal Kick,Andrea Belotti,7471.0,Center Forward,234,Italy,914,['0663c09b-b0a9-4bc3-9eb3-ad9f7ad694f2'],1,,,,,,,,,,,,,,,Italy,00:08:01.478,Ball Receipt*,,47.1,44.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,17fb4cd4-eaec-4d96-b59e-b6be4d69a431,4041,,,"[49.0, 66.3]",3795220,98,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,235,Italy,914,['98e14b56-7451-4ed9-91b0-32740c97c672'],30,,,,,,,,,,,,,,,Italy,00:08:30.935,Ball Receipt*,,49.0,66.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,3a0b1990-ff0f-4e42-b21b-9acfcd836aec,4044,,,"[28.1, 51.9]",3795220,98,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,235,Italy,914,['ed3e7599-64fd-4049-9267-bbd499fc5ed5'],33,,,,,,,,,,,,,,,Italy,00:08:33.783,Ball Receipt*,,28.1,51.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,c30ba3b7-6bad-4d74-bc35-93ef27b42373,4047,,,"[13.7, 27.1]",3795220,98,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,235,Italy,914,['0fd96ef7-adc6-4d38-afd5-023f5f80999c'],35,,,,,,,,,,,,,,,Italy,00:08:35.684,Ball Receipt*,,13.7,27.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,f470b788-a4e8-4f38-b1e8-0ccff2cd3f5b,4050,,,"[14.8, 47.0]",3795220,98,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,235,Italy,914,['841dd43b-52aa-451f-a5f2-cde787234fab'],38,,,,,,,,,,,,,,,Italy,00:08:38.984,Ball Receipt*,,14.8,47.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,c022a218-da19-4f82-9097-fc8e8b1e0d2c,4053,,,"[23.4, 74.6]",3795220,98,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Rafael Tolói,7002.0,Right Back,235,Italy,914,['66915675-87ca-4391-b3fa-cd439ee1e2be'],43,,,,,,,,,,,,,,,Italy,00:08:43.066,Ball Receipt*,,23.4,74.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,002b3dce-c524-4b4c-a0cf-8d8a87c6c353,4056,,,"[71.3, 63.1]",3795220,98,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Matteo Pessina,11601.0,Left Center Midfield,235,Italy,914,['e6ae92e6-a5e9-4077-b4a1-da8c3db40455'],46,,,,,,,,,,,,,,,Italy,00:08:46.402,Ball Receipt*,,71.3,63.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5efc05eb-5f9e-4ff0-951f-39ee90645e1e,4058,,,"[77.5, 9.1]",3795220,98,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Pedro González López,30486.0,Left Center Midfield,235,Italy,914,['242fbde4-32a8-4f77-ae1d-46e4cacd4950'],48,,,,,,,,,,,,,,,Spain,00:08:48.427,Ball Receipt*,,77.5,9.1,,,,,
