bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,"[99.4, 56.9]",,,,,,,,,,5.73102,,,,,,,,,,,,,,,518f8648-bf41-443c-8b84-89a9f44b0ac8,1451,,,"[42.7, 66.1]",3788755,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Left Midfield,71,Turkey,909,"['5f962617-cbde-4e12-8161-c87a195d4398', '81cb986f-0596-4740-a247-093e29d58fd7', '8d4319b9-f5c8-4b73-8414-8aef765d98ce']",59,,,,,,,,,,,,,,,,Wales,00:35:59.500,Carry,True,42.7,66.1,,,,,
,,,,,"[9.7, 4.5]",,,,,,,,,,6.048497,,,,,,,,,,,,,,,ab0b352e-e271-4af6-a4fa-11cc3e6bba67,1455,,,"[20.7, 23.2]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,71,Turkey,909,"['65742dc0-7174-45ad-9d6e-17797afcab94', '912eb491-b14f-4548-8c6d-acff2eed4925', 'dcc94d7a-0446-4d1f-8568-4b6f141e4bb0']",5,,,,,,,,,,,,,,,,Turkey,00:36:05.231,Carry,True,20.7,23.2,,,,,
,,,,,"[19.5, 2.2]",,,,,,,,,,0.04,,,,,,,,,,,,,,,6054139e-2af7-45d6-8b3c-f8dee38d514d,1460,,,"[20.4, 2.2]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cengiz Umut Meraş,31042.0,Left Back,71,Turkey,909,"['3bcbf667-02be-4a77-8f76-755244bca64c', '6fd35139-8258-43ed-891f-52732ae30dcb']",12,,,,,,,,,,,,,,,,Turkey,00:36:12.031,Carry,,20.4,2.2,,,,,
,,,,,"[14.5, 23.7]",,,,,,,,,,1.527572,,,,,,,,,,,,,,,6651b929-acee-44a8-8611-256cdd35f1cb,1463,,,"[8.3, 23.7]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Right Center Back,71,Turkey,909,"['826597ad-f191-4120-bb18-3acfa2de6ed7', 'f8ed8c91-1725-40fc-a81e-be091745f7ec']",13,,,,,,,,,,,,,,,,Turkey,00:36:13.331,Carry,,8.3,23.7,,,,,
,,,,,"[49.6, 12.2]",,,,,,,,,,2.624072,,,,,,,,,,,,,,,649e2b6b-bb87-413f-a195-917a23dc46c5,1466,,,"[29.2, 6.3]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cengiz Umut Meraş,31042.0,Left Back,71,Turkey,909,"['39174a01-f7a7-4f90-94cb-697c5fd63560', 'a341fd16-add4-45ee-91fa-066b0f744a54']",16,,,,,,,,,,,,,,,,Turkey,00:36:16.934,Carry,,29.2,6.3,,,,,
,,,,,"[46.8, 7.5]",,,,,,,,,,1.819694,,,,,,,,,,,,,,,bc76e63b-5e9c-4bb8-a29f-25bce64cd14a,1469,,,"[46.8, 7.5]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Center Midfield,71,Turkey,909,"['9db3793c-39e3-4c44-a729-543d197dc9dc', 'a11e0a0a-6582-457c-ba39-09c73bca98eb']",20,,,,,,,,,,,,,,,,Turkey,00:36:20.831,Carry,,46.8,7.5,,,,,
,,,,,"[52.6, 15.7]",,,,,,,,,,0.019046,,,,,,,,,,,,,,,c6b5a1c2-6e7e-42f8-9ed5-3c4753097fb2,1472,,,"[52.6, 15.7]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,71,Turkey,909,"['01444097-87a0-449d-9c22-89778e0d99ec', '030923c3-01d4-400d-8a20-8fb6135c66c6']",23,,,,,,,,,,,,,,,,Turkey,00:36:23.380,Carry,,52.6,15.7,,,,,
,,,,,"[60.0, 5.3]",,,,,,,,,,1.78685,,,,,,,,,,,,,,,8ef738d1-4460-4b10-94f3-0eae840a86b3,1475,,,"[48.8, 6.0]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Center Midfield,71,Turkey,909,"['530d5238-61e1-4f7b-9a9f-a74794ca5232', 'd0c0f9e6-d15c-42eb-9898-e2d919422868']",24,,,,,,,,,,,,,,,,Turkey,00:36:24.662,Carry,,48.8,6.0,,,,,
,,,,,"[69.1, 8.6]",,,,,,,,,,0.048698,,,,,,,,,,,,,,,be47e42d-1411-41ac-b425-17e5d09b5643,1478,,,"[69.1, 8.6]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,71,Turkey,909,"['337af23d-a4d4-4f33-9f7a-b0477472d786', '9eb22a27-499f-4639-ab7b-c253758355fb']",27,,,,,,,,,,,,,,,,Turkey,00:36:27.273,Carry,,69.1,8.6,,,,,
,,,,,"[76.6, 3.9]",,,,,,,,,,1.346982,,,,,,,,,,,,,,,a063776c-cb89-42ff-8a39-1da9bff18826,1481,,,"[69.1, 2.5]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Center Midfield,71,Turkey,909,"['b2b357d8-bd2d-432f-bd1e-40279077047e', 'd1b1779f-585f-4468-a616-00e8f9e1040b']",28,,,,,,,,,,,,,,,,Turkey,00:36:28.166,Carry,,69.1,2.5,,,,,
,,,,,"[34.7, 70.3]",,,,,,,,,,0.817122,,,,,,,,,,,,,,,e9dbc1ba-f378-4576-be4d-5efdeb503051,1486,,,"[31.7, 69.6]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Mepham,4767.0,Right Center Back,71,Turkey,909,"['60f5e97c-8871-4eb0-8ea2-ec89ccd07b58', '61e27271-7bde-4b0f-8223-1a60ac81fe10', '7ee4f32b-b312-4f1d-b862-99e2c661c7e0']",30,,,,,,,,,,,,,,,,Wales,00:36:30.938,Carry,True,31.7,69.6,,,,,
,,,,,"[74.1, 19.0]",,,,,,,,,,1.186132,,,,,,,,,,,,,,,dd8c1104-887f-469d-873f-ea8ce54b5691,1494,,,"[70.0, 18.7]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Okay Yokuşlu,12555.0,Center Defensive Midfield,71,Turkey,909,"['124fecd4-0a2e-45cf-8c2d-609b8e8a03f8', '403a9556-18ac-4630-a4b6-4883c85ea757']",34,,,,,,,,,,,,,,,,Turkey,00:36:34.689,Carry,,70.0,18.7,,,,,
,,,,,"[77.7, 21.9]",,,,,,,,,,0.946278,,,,,,,,,,,,,,,13eb65c4-2cfc-4d8a-bca9-d038ce38fc26,1497,,,"[80.7, 26.4]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cengiz Ünder,6971.0,Right Midfield,71,Turkey,909,"['2f13c8ad-5877-436c-921f-ed78c9a88888', '9d4c49bc-32bb-41ff-ba08-5251c2148962', 'bd0dfbbf-e213-4248-a0d5-36f42a4ce1ba']",36,,,,,,,,,,,,,,,,Turkey,00:36:36.770,Carry,True,80.7,26.4,,,,,
,,,,,"[89.2, 14.0]",,,,,,,,,,2.037817,,,,,,,,,,,,,,,f57c3549-75ae-483d-9637-656e19360aa6,1503,,,"[85.4, 4.2]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Center Midfield,71,Turkey,909,"['515af1cb-93c3-4984-b3ba-f77a89ee0653', '762998a5-8dfa-4929-990a-a78e0e7e096c', 'f5a3cd8b-7b30-45f1-8ab5-28ef65e3cd04']",41,,,,,,,,,,,,,,,,Turkey,00:36:41.948,Carry,True,85.4,4.2,,,,,
,,,,,"[94.7, 58.6]",,,,,,,,,,1.358187,,,,,,,,,,,,,,,1dfdbd19-9d29-483f-9058-444b802ea72a,1507,,,"[94.9, 60.9]",3788755,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,71,Turkey,909,"['3331f673-83d3-4a8d-8c8f-4991581a8bf5', 'c8190672-f35a-461b-b7dc-e9dd94d7ea88']",46,,,,,,,,,,,,,,,,Turkey,00:36:46.693,Carry,,94.9,60.9,,,,,
,,,,,"[68.9, 75.5]",,,,,,,,,,1.972585,,,,,,,,,,,,,,,ac807f81-f924-4454-8a89-8636c28ba910,1521,,,"[76.0, 73.6]",3788755,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mehmet Zeki Çelik,10349.0,Right Back,73,Turkey,909,"['2ffd6ebf-c426-4b22-aa64-a2f0b915c287', 'd2f03981-e856-4138-b1f9-c1120025c25b']",38,,,,,,,,,,,,,,,,Turkey,00:37:38.886,Carry,,76.0,73.6,,,,,
,,,,,"[45.5, 68.1]",,,,,,,,,,0.61872,,,,,,,,,,,,,,,e3e09ef2-8ebd-44ad-abbf-698a2786c3e7,1524,,,"[45.5, 68.1]",3788755,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kaan Ayhan,12293.0,Right Center Back,73,Turkey,909,"['99ccea13-797c-4d09-a74b-01e01d1f5464', 'ade943dc-76cb-4f78-8b89-3c53eea9f7e6']",42,,,,,,,,,,,,,,,,Turkey,00:37:42.591,Carry,,45.5,68.1,,,,,
,,,,,"[49.9, 28.4]",,,,,,,,,,2.584225,,,,,,,,,,,,,,,9a764ec3-0f89-47f3-81e1-0abeb48aa8ea,1527,,,"[49.9, 26.1]",3788755,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caglar Söyüncü,8963.0,Left Center Back,73,Turkey,909,"['420cb543-8817-48b5-9138-218e05688f9e', '980b331b-d8f2-4b4d-8d6e-062888486086']",45,,,,,,,,,,,,,,,,Turkey,00:37:45.962,Carry,,49.9,26.1,,,,,
,,,,,"[50.3, 64.2]",,,,,,,,,,3.391782,,,,,,,,,,,,,,,0029fde0-c658-4906-bfc4-2b976dc43bb4,1530,,,"[46.8, 60.4]",3788755,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kaan Ayhan,12293.0,Right Center Back,73,Turkey,909,"['0660bbc0-7820-419a-a303-48d831386370', 'b930959d-db33-44ed-b603-fac7af7597f4']",50,,,,,,,,,,,,,,,,Turkey,00:37:50.522,Carry,,46.8,60.4,,,,,
,,,,,"[72.7, 53.2]",,,,,,,,,,0.355969,,,,,,,,,,,,,,,ea5c43f7-ff08-4145-b822-653e07b52b44,1537,,,"[72.7, 53.2]",3788755,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Left Center Midfield,73,Turkey,909,"['198a840e-5c23-47c0-ad4c-240ba0ce915f', '59108c76-d0ef-4993-a284-f83c2c35124f', 'd4f9bb2f-b3d3-4909-a7a2-9d5b84d4b56f']",55,,,,,,,,,,,,,,,,Turkey,00:37:55.961,Carry,True,72.7,53.2,,,,,
,,,,,"[96.9, 52.1]",,,,,,,,,,2.10046,,,,,,,,,,,,,,,da7ff0d8-f1e2-4704-9054-c5159f6ac1e9,1543,,,"[79.8, 61.5]",3788755,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Okay Yokuşlu,12555.0,Center Defensive Midfield,73,Turkey,909,"['5a95db6d-7506-466e-be04-1c2fcba03bb6', '76f1dc06-ec76-4f48-83ce-1a5c1bc4d7ee', 'fddcdb43-a6b8-436f-89d3-ccef3f981f67']",57,,,,,,,,,,,,,,,,Turkey,00:37:57.570,Carry,True,79.8,61.5,,,,,
,,,,,"[89.0, 66.3]",,,,,,,,,,5.1251,,,,,,,,,,,,,,,cf16921e-dd08-4010-877f-4d268a5ef2ce,1551,,,"[89.2, 65.3]",3788755,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Left Center Midfield,74,Turkey,909,"['7e5b9ef9-8657-4eef-bd82-4edf3a210dfc', 'd59772ec-5fc9-48ae-bd1a-b2334bf55692', 'ed10bbe6-158b-4561-b000-4ea45bb7775c']",10,,,,,,,,,,,,,,,,Turkey,00:38:10.993,Carry,True,89.2,65.3,,,,,
,,,,,"[100.5, 52.4]",,,,,,,,,,0.170625,,,,,,,,,,,,,,,51486b59-706d-486c-b38f-a617200b1387,1556,,,"[100.5, 52.4]",3788755,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenan Karaman,8541.0,Left Midfield,74,Turkey,909,"['376044d1-4798-4042-975d-3019788c30c4', 'a6a565be-3cd4-40ce-b713-40fd61d90ee6', 'de7bdf6d-53d7-448d-a8b1-f66dcd5405d9']",17,,,,,,,,,,,,,,,,Turkey,00:38:17.544,Carry,True,100.5,52.4,,,,,
,,,,,"[92.6, 60.5]",,,,,,,,,,10.121321,,,,,,,,,,,,,,,b67bd646-8e68-4c02-b57a-58ddce8819d1,1561,,,"[35.8, 25.0]",3788755,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,74,Turkey,909,"['04513198-20c4-4e5d-a605-657cb674b7aa', '8ff494b7-164d-41c5-8b90-ca268317551b']",20,,,,,,,,,,,,,,,,Wales,00:38:20.050,Carry,,35.8,25.0,,,,,
,,,,,"[114.5, 71.2]",,,,,,,,,,1.426137,,,,,,,,,,,,,,,48107a1a-0724-42c0-93fc-62c6c784dd6e,1564,,,"[107.1, 71.2]",3788755,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Connor Roberts,4774.0,Right Back,74,Turkey,909,"['08064ca6-bab8-43bb-b61b-71ee40cba0d5', 'da919229-7275-4d4b-bcc5-03c4d4f04cea']",32,,,,,,,,,,,,,,,,Wales,00:38:32.171,Carry,,107.1,71.2,,,,,
,,,,,"[15.1, 73.9]",,,,,,,,,,0.785506,,,,,,,,,,,,,,,faee8840-0266-4375-8303-8c0a8f2d6b86,1568,,,"[8.8, 71.6]",3788755,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cengiz Ünder,6971.0,Right Midfield,74,Turkey,909,"['1997da97-90af-4c4a-b39b-6834c524be6f', '85b2fe34-f9e0-4f08-8a27-c0997ff54cc0', 'cae7a76c-4d99-4fe2-8c6b-48018c076ef9']",39,,,,,,,,,,,,,,,,Turkey,00:38:39.006,Carry,True,8.8,71.6,,,,,
,,,,,"[46.3, 18.3]",,,,,,,,,,0.991104,,,,,,,,,,,,,,,57484844-c55d-40ee-8ca6-ec40e428fdf8,1576,,,"[47.1, 16.5]",3788755,39,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Joe Rodon,11250.0,Left Center Back,76,Wales,907,"['36d1a3a0-82b3-45ca-829c-31cc773264d4', 'f3620af2-617e-480f-9e47-c5c7785859b6']",52,,,,,,,,,,,,,,,,Wales,00:39:52.079,Carry,,47.1,16.5,,,,,
,,,,,"[43.8, 54.4]",,,,,,,,,,4.468226,,,,,,,,,,,,,,,85373b45-0e22-4822-a17b-723e45d47196,1579,,,"[40.8, 51.7]",3788755,39,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Chris Mepham,4767.0,Right Center Back,76,Wales,907,"['39b3b9a0-76f4-4a4e-a117-e74a73b0e140', '54d2bf1a-77ee-41bb-8d8f-e7dce8b8cc84']",54,,,,,,,,,,,,,,,,Wales,00:39:54.670,Carry,,40.8,51.7,,,,,
,,,,,"[41.3, 49.1]",,,,,,,,,,0.721053,,,,,,,,,,,,,,,9c7b2584-583e-488d-b77a-ad36039709cb,1586,,,"[40.2, 52.9]",3788755,40,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Okay Yokuşlu,12555.0,Center Defensive Midfield,76,Wales,907,"['141220ab-de2b-4dca-af20-1c8df938eec5', '194f8395-4726-4d8f-bc4b-40765bfc0abb', '90024b7d-0eb7-4298-b777-a7fbc8af27ca']",5,,,,,,,,,,,,,,,,Turkey,00:40:05.079,Carry,True,40.2,52.9,,,,,
,,,,,"[76.0, 31.0]",,,,,,,,,,3.579312,,,,,,,,,,,,,,,97a406fc-080d-4694-bfa6-c885ffdcd50c,1591,,,"[71.9, 31.0]",3788755,40,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Joe Allen,10931.0,Center Defensive Midfield,76,Wales,907,"['474a5e79-bf05-4995-b4a1-01be9f514908', 'aaa04302-fece-433f-ad2d-7aeb509250e5']",7,,,,,,,,,,,,,,,,Wales,00:40:07.472,Carry,,71.9,31.0,,,,,
,,,,,"[97.9, 18.3]",,,,,,,,,,4.085348,,,,,,,,,,,,,,,c3b952b7-b83c-4f90-acf8-cde3773bc06d,1594,,,"[85.7, 23.0]",3788755,40,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Aaron Ramsey,3517.0,Left Center Midfield,76,Wales,907,"['29989362-9342-4835-90f4-0a1fcd7c3066', '6efe1dce-0cbf-4061-aac7-7f542078bd1d']",11,,,,,,,,,,,,,,,,Wales,00:40:11.876,Carry,,85.7,23.0,,,,,
,,,,,"[106.8, 5.2]",,,,,,,,,,1.599997,,,,,,,,,,,,,,,9a2426ff-d277-4644-8c01-c6b29bd1d1ac,1597,,,"[106.8, 5.2]",3788755,40,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Daniel James,11252.0,Right Midfield,76,Wales,907,"['61d5fb89-4bd4-4a8a-9c1f-2a91765517cc', '6c991a53-8eb6-4e12-870d-68d2196e0aa3']",17,,,,,,,,,,,,,,,,Wales,00:40:17.203,Carry,,106.8,5.2,,,,,
,,,,,"[89.0, 11.5]",,,,,,,,,,1.560885,,,,,,,,,,,,,,,16404529-14c7-4feb-9b18-972357155e19,1600,,,"[89.6, 11.5]",3788755,40,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Aaron Ramsey,3517.0,Left Center Midfield,76,Wales,907,"['1235d5bd-44e9-4143-bbee-fa021fa9084d', 'dce9553c-dff8-4004-a715-8632c73dfa18']",19,,,,,,,,,,,,,,,,Wales,00:40:19.652,Carry,,89.6,11.5,,,,,
,,,,,"[92.3, 26.3]",,,,,,,,,,1.664141,,,,,,,,,,,,,,,6e88903d-c502-4e43-9154-58e17c33d026,1604,,,"[85.5, 32.1]",3788755,40,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Joseff Morrell,22074.0,Right Center Midfield,76,Wales,907,"['a5222b87-902e-430a-88ac-32d0059ee294', 'ac98ab37-99dc-4790-91a0-1ac5e711af8e']",22,,,,,,,,,,,,,,,,Wales,00:40:22.303,Carry,,85.5,32.1,,,,,
,,,,,"[87.9, 6.2]",,,,,,,,,,1.523293,,,,,,,,,,,,,,,707a4e0d-0e6d-4ef0-b361-c1738adebc52,1607,,,"[87.9, 6.2]",3788755,40,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Aaron Ramsey,3517.0,Left Center Midfield,76,Wales,907,"['92fc524b-e9e5-45c2-be01-ce92a3ca37fd', 'c526e83e-4b7b-42eb-ad78-486f93e233ba']",25,,,,,,,,,,,,,,,,Wales,00:40:25.453,Carry,,87.9,6.2,,,,,
,,,,,"[64.5, 54.7]",,,,,,,,,,1.720241,,,,,,,,,,,,,,,e5f08645-32c7-4159-9b3f-119a6e9c884e,1620,,,"[64.2, 55.5]",3788755,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Center Forward,78,Wales,907,"['01486a98-3920-4f1b-8bac-fae435bc6a3e', '0cb5dc2e-c2e3-4299-a844-0bdb2245c3cf', '5cb978f5-2848-4aa4-af10-66e94dc05ae4']",11,,,,,,,,,,,,,,,,Wales,00:41:11.200,Carry,True,64.2,55.5,,,,,
,,,,,"[63.3, 56.6]",,,,,,,,,,0.166239,,,,,,,,,,,,,,,635a80e9-6b0a-4fb9-9269-d5bf601c4f2e,1625,,,"[62.8, 62.6]",3788755,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Center Midfield,78,Wales,907,"['69712df1-e811-49d4-8b83-e67e71f3aaa9', 'd4292ec4-d1cb-456c-b5c5-21c370c366f1', 'eac13e62-845b-485d-bcb6-78fc29c205e2']",13,,,,,,,,,,,,,,,,Wales,00:41:13.564,Carry,True,62.8,62.6,,,,,
,,,,,"[73.1, 6.5]",,,,,,,,,,1.6,,,,,,,,,,,,,,,67966ec6-abc4-44c8-9d01-3b591f7d23b0,1631,,,"[79.3, 4.6]",3788755,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joe Allen,10931.0,Center Defensive Midfield,79,Wales,907,"['f6dfe333-2545-4161-a5e8-88f1c6da93d9', 'f757b12e-256a-4f2e-a5c3-b683d6fbfeb5']",42,,,,,,,,,,,,,,,,Wales,00:41:42.229,Carry,,79.3,4.6,,,,,
,,,,,"[72.8, 30.7]",,,,,,,,,,1.44,,,,,,,,,,,,,,,c25e81c7-f641-42aa-b0c1-3047ba455570,1634,,,"[72.8, 26.9]",3788755,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joseff Morrell,22074.0,Right Center Midfield,79,Wales,907,"['34c6e459-22a5-4c3b-85fe-4043d48f9dc7', 'e02514fa-ef93-4d96-9f54-225f43b1ee50']",45,,,,,,,,,,,,,,,,Wales,00:41:45.029,Carry,,72.8,26.9,,,,,
,,,,,"[87.0, 75.9]",,,,,,,,,,2.258108,,,,,,,,,,,,,,,a60a1962-a038-4888-bc3b-8bfb71321f7c,1637,,,"[79.3, 72.9]",3788755,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Connor Roberts,4774.0,Right Back,79,Wales,907,"['70a708c4-9404-4327-8a24-6d8bf2bf23b4', 'c3911fec-cba0-4577-bbc0-3130d22656a0']",48,,,,,,,,,,,,,,,,Wales,00:41:48.942,Carry,,79.3,72.9,,,,,
,,,,,"[71.9, 66.8]",,,,,,,,,,2.48759,,,,,,,,,,,,,,,43cd7bd5-ed36-4d36-8f33-0f27e2402f72,1640,,,"[73.1, 71.5]",3788755,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Frank Bale,6399.0,Left Midfield,79,Wales,907,"['168270e6-7f83-4710-b4bb-9aaa7f11dbc0', '5968057d-d42a-41e5-b6de-41723bd0cdb9']",52,,,,,,,,,,,,,,,,Wales,00:41:52.400,Carry,,73.1,71.5,,,,,
,,,,,"[112.2, 42.4]",,,,,,,,,,0.917569,,,,,,,,,,,,,,,d9c6de63-65f5-4422-b91a-a40b9b022392,1643,,,"[109.4, 42.3]",3788755,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,79,Wales,907,"['433dbefa-afbf-4385-94ec-a18eb7f62b46', '4c32d228-2df2-4249-993b-52eb4644fa30']",56,,,,,,,,,,,,,,,,Wales,00:41:56.874,Carry,,109.4,42.3,,,,,
,,,,,"[98.8, 34.4]",,,,,,,,,,0.119999,,,,,,,,,,,,,,,364026f7-aae2-4404-a8c4-98bc2b9102fc,1652,,,"[98.8, 34.4]",3788755,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ozan Tufan,11088.0,Right Center Midfield,80,Turkey,909,"['a46b2eb4-2a8d-4299-a1ab-182d0124a3d1', 'de3c05a4-e5a9-4659-8a5a-09afe61adc91']",15,,,,,,,,,,,,,,,,Turkey,00:43:15.882,Carry,,98.8,34.4,,,,,
,,,,,"[100.2, 32.8]",,,,,,,,,,1.629543,,,,,,,,,,,,,,,355ca056-25c7-4e54-bf15-6e985171237a,1656,,,"[104.6, 29.6]",3788755,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Burak Yılmaz,11086.0,Center Forward,80,Turkey,909,"['1960057d-1c3c-489c-ad14-a87144c25998', '7230eefe-991a-4ca7-9f07-890da0ee4dc0', '797d8ab8-e74f-4500-a050-bdaafc067316', 'c71ea845-c283-4673-b00d-48705db1ec95']",16,,,,,,,,,,,,,,,,Turkey,00:43:16.541,Carry,True,104.6,29.6,,,,,
,,,,,"[100.3, 45.6]",,,,,,,,,,0.966833,,,,,,,,,,,,,,,66701ee3-4314-4cd3-a32d-9df4b017d022,1660,,,"[100.2, 43.8]",3788755,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cengiz Ünder,6971.0,Right Midfield,80,Turkey,909,"['0fbfbb41-cd7a-498d-94ef-eb1459b54254', '84be3cb3-c3c4-47a3-96ac-bb87abd78bf3', 'f7f372b1-154b-4cb0-9c5a-e643a08f13cf']",18,,,,,,,,,,,,,,,,Turkey,00:43:18.936,Carry,True,100.2,43.8,,,,,
,,,,,"[15.7, 32.1]",,,,,,,,,,21.385323,,,,,,,,,,,,,,,ebcc07a6-5431-4359-ad43-be82039ff569,1667,,,"[4.2, 40.1]",3788755,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Danny Ward,9914.0,Goalkeeper,82,Wales,907,"['5a26da40-7be9-4e7b-b7a7-e32c026572bc', '610c010e-39a8-4a79-a321-5d9dc745bbf9']",36,,,,,,,,,,,,,,,,Wales,00:43:36.512,Carry,,4.2,40.1,,,,,
,,,,,"[13.5, 38.8]",,,,,,,,,,1.25144,,,,,,,,,,,,,,,fe570942-387c-4935-a38b-41728a4b71e0,1675,,,"[6.8, 38.3]",3788755,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uğurcan Çakır,30357.0,Goalkeeper,83,Turkey,909,"['5635f2f0-7b27-4dd8-bee3-4581c9a89c07', 'a56ed6b0-bd83-4985-b079-030d1e187c13']",29,,,,,,,,,,,,,,,,Turkey,00:44:29.366,Carry,,6.8,38.3,,,,,
,,,,,"[51.5, 4.2]",,,,,,,,,,1.124068,,,,,,,,,,,,,,,ac625ecb-2a2a-4c9a-b2c0-d91a16fc27a4,1678,,,"[45.2, 6.9]",3788755,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cengiz Umut Meraş,31042.0,Left Back,83,Turkey,909,"['b14ed808-4a2f-4ae8-b654-e218bbb48090', 'ed4949d4-e8d8-44a0-9be1-352c08db523f']",33,,,,,,,,,,,,,,,,Turkey,00:44:33.481,Carry,,45.2,6.9,,,,,
