bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aa809023-2e1e-4425-a4d7-e68f25461b4d,1,,,3794692,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sweden,790,,0,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5622, 'name': 'Robin Olsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3702, 'name': 'Victor Nilsson Lindelöf'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 26875, 'name': 'Marcus Andreas Danielsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 23444, 'name': 'Kristoffer Olsson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 22818, 'name': 'Dejan Kulusevski'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 21}, {'player': {'id': 8819, 'name': 'Alexander Isak'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Sweden,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6cc84bfc-65e7-4c00-a127-a1a6baf607f3,2,,,3794692,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sweden,790,,0,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 22243, 'name': 'Heorhii Bushchan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 39136, 'name': 'Illia Zabarnyi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 18618, 'name': 'Sergey Krivtsov'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 18617, 'name': 'Mykola Matviyenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 21}, {'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 17}, {'player': {'id': 11000, 'name': 'Taras Stepanenko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 16514, 'name': 'Serhii Sydorchuk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 21294, 'name': 'Mykola Shaparenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 8830, 'name': 'Andriy Yarmolenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 23649, 'name': 'Roman Yaremchuk'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Ukraine,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,63bbbe13-620f-4b44-8cb7-24ea60e1a2b5,3,,,3794692,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sweden,790,['45f29420-0347-4203-ab9c-9e813638f580'],0,,,,,,,,,,,,,,,Ukraine,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45f29420-0347-4203-ab9c-9e813638f580,4,,,3794692,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sweden,790,['63bbbe13-620f-4b44-8cb7-24ea60e1a2b5'],0,,,,,,,,,,,,,,,Sweden,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,62acb72c-9a36-4144-b759-8d9c130977d0,1904,,,3794692,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,69,Sweden,790,['f30167c3-9d57-4590-adcf-4fe3285b29ed'],0,,,,,,,,,,,,,,,Sweden,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f30167c3-9d57-4590-adcf-4fe3285b29ed,1905,,,3794692,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,69,Sweden,790,['62acb72c-9a36-4144-b759-8d9c130977d0'],0,,,,,,,,,,,,,,,Ukraine,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fd360370-b252-4d2c-b031-8aec8cd381fc,3871,,,3794692,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,,,,140,Sweden,790,['ab28f94f-fa9d-4698-bf68-978a38ad1ca9'],0,,,,,,,,,,,,,,,Ukraine,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ab28f94f-fa9d-4698-bf68-978a38ad1ca9,3872,,,3794692,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,,,,140,Sweden,790,['fd360370-b252-4d2c-b031-8aec8cd381fc'],0,,,,,,,,,,,,,,,Sweden,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,518a55f5-f768-4e54-b184-f73998b71598,4365,,,3794692,105,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,,,,155,Sweden,790,['6277a312-86fc-4f08-a501-1c2e925e463e'],0,,,,,,,,,,,,,,,Sweden,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6277a312-86fc-4f08-a501-1c2e925e463e,4366,,,3794692,105,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,,,,155,Sweden,790,['518a55f5-f768-4e54-b184-f73998b71598'],0,,,,,,,,,,,,,,,Ukraine,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.840061,,,,,,,,,,,,fd52c383-22ce-4596-8f76-40867da19cdb,5,,"[61.0, 40.1]",3794692,0,,,,2.949091,,Left Foot,,,,"[49.2, 42.4]",,Ground Pass,,12.022063,,,,Taras Stepanenko,,,,,Kick Off,1,From Kick Off,Roman Yaremchuk,23649.0,Left Center Forward,2,Ukraine,911,['3c90f61d-7fe5-4d16-8564-d6561666b7f8'],0,,,,,,,,,,,,,,,Ukraine,00:00:00.950,Pass,,61.0,40.1,49.2,42.4,,,
,,,,,,,,,,,,,,,,,1.270738,,,,,,,,,,,,e12c6e73-a8d6-4d23-aaad-efe01540c225,8,,"[48.3, 42.6]",3794692,0,,,,3.1415927,,Left Foot,,,,"[27.5, 42.6]",,Ground Pass,,20.8,,,,Mykola Matviyenko,,,,,,1,From Kick Off,Taras Stepanenko,11000.0,Center Defensive Midfield,2,Ukraine,911,['474103d2-5808-40f4-bd6f-669b525bc371'],2,,,,,,,,,,,,,,,Ukraine,00:00:02.692,Pass,,48.3,42.6,27.5,42.6,,,
,,,,,,,,,,,,,,,,,0.808598,,,,,,,,,,,,b3389fbb-2a56-49c6-8cb2-ee3490cc3404,11,,"[29.0, 43.5]",3794692,0,,,,1.5707964,,Left Foot,,,,"[29.0, 54.1]",,Ground Pass,,10.6,,,,Sergey Krivtsov,,,,,,1,From Kick Off,Mykola Matviyenko,18617.0,Left Center Back,2,Ukraine,911,['5f9943bd-d646-4382-960b-3d6a0ed07062'],4,,,,,,,,,,,,,,,Ukraine,00:00:04.918,Pass,,29.0,43.5,29.0,54.1,,,
,,,,,,,,,,,,,,,,,1.016304,,,,,,,,,,,,581d0cb9-78c1-4553-a4c1-96eabcbbb1f8,14,,"[33.0, 47.7]",3794692,0,,,,-1.4119256,,Right Foot,,,,"[35.9, 29.6]",,Ground Pass,,18.330849,,,,Mykola Matviyenko,,,,,,1,From Kick Off,Sergey Krivtsov,18618.0,Center Back,2,Ukraine,911,['bd68e30a-3ec2-4672-b8d2-376b5bd7c686'],9,,,,,,,,,,,,,,,Ukraine,00:00:09.441,Pass,,33.0,47.7,35.9,29.6,,,
,,,,,,,,,,,,,,,,,1.072834,,,,,,,,,,,,1bd8eab7-6a73-46fc-a89b-7588cadd2cd8,17,,"[42.4, 19.6]",3794692,0,,,,1.9025608,,Left Foot,,,,"[35.2, 40.5]",,Ground Pass,,22.105429,,,,Sergey Krivtsov,,,,,,1,From Kick Off,Mykola Matviyenko,18617.0,Left Center Back,2,Ukraine,911,['e98375b6-5fa6-4242-b677-b3405b3448de'],12,,,,,,,,,,,,,,,Ukraine,00:00:12.654,Pass,,42.4,19.6,35.2,40.5,,,
,,,,,,,,,,,,,,,,,1.317383,,,,,,,,,,,,1efa7fbc-cb91-410b-b9dc-4e4104b87954,20,,"[35.2, 40.5]",3794692,0,,,,1.5217286,,Left Foot,,,,"[36.3, 62.9]",,Ground Pass,,22.426992,,,,Illia Zabarnyi,,,,,,1,From Kick Off,Sergey Krivtsov,18618.0,Center Back,2,Ukraine,911,['9e6dea6d-3a2d-4594-b9f6-442674d246b9'],15,,,,,,,,,,,,,,,Ukraine,00:00:15.117,Pass,,35.2,40.5,36.3,62.9,,,
,,,,,,,,,,,,,,,,,0.961423,,,,,,,,,,,,406cb565-ddad-4504-960e-ca8b1b91906c,23,,"[41.3, 61.2]",3794692,0,,,,-2.1794856,,Right Foot,,,,"[34.4, 51.3]",,Ground Pass,,12.067311,,,,Sergey Krivtsov,,,,,,1,From Kick Off,Illia Zabarnyi,39136.0,Right Center Back,2,Ukraine,911,['a1305514-aa2b-48f7-a9fa-1bc4ad075e6d'],18,,,,,,,,,,,,,,,Ukraine,00:00:18.495,Pass,,41.3,61.2,34.4,51.3,,,
,,,,,,,,,,,,,,,,,1.493903,,,,,,,,,,,,022b8fe8-cc70-4d7b-9962-1f1d3357470d,26,,"[41.3, 47.7]",3794692,0,,,,-1.453894,,Right Foot,,,,"[44.6, 19.6]",,Ground Pass,,28.293108,,,,Mykola Matviyenko,,,,,,1,From Kick Off,Sergey Krivtsov,18618.0,Center Back,2,Ukraine,911,['f0204bd4-f263-4ca3-8484-adf2ef207d91'],22,,,,,,,,,,,,,,,Ukraine,00:00:22.131,Pass,,41.3,47.7,44.6,19.6,,,
,,,,,,,,,,,,,,,,,0.636744,,,,,,,,,,,,5af650b7-e8e5-445a-9989-2b07032d90a2,30,,"[56.4, 14.4]",3794692,0,,,,-0.049140733,,Left Foot,,,,"[68.6, 13.8]",,Ground Pass,,12.2147455,,,,Mykola Shaparenko,,,,,,1,From Kick Off,Mykola Matviyenko,18617.0,Left Center Back,2,Ukraine,911,['c6baed88-c303-439d-8bc4-43407c20ac09'],25,,,,,,,,,,,,,,,Ukraine,00:00:25.893,Pass,,56.4,14.4,68.6,13.8,,,
,,,,,,,,,,,,,,,,,1.967061,,,,,,,,,,,,215d853b-7bc5-47e6-aa20-d41e740cec49,34,,"[63.3, 10.8]",3794692,0,,,,3.0400324,,Right Foot,,,,"[47.6, 12.4]",,Ground Pass,,15.781318,,,,Mykola Matviyenko,,,,,,1,From Kick Off,Mykola Shaparenko,21294.0,Left Center Midfield,2,Ukraine,911,['3d28ca06-efa6-40c8-b435-beb3a22f2706'],28,,,,,,,,,,,,,,,Ukraine,00:00:28.650,Pass,,63.3,10.8,47.6,12.4,,,
,,,,,,,,,,,,,,,,,1.717382,,,,,,,,,,,,86a88c11-d2d9-4987-a660-0bccb5f993e9,36,,"[48.4, 12.4]",3794692,0,,,,2.5702553,,Left Foot,,,,"[33.0, 22.3]",,Ground Pass,,18.30765,,,,Sergey Krivtsov,,,,,,1,From Kick Off,Mykola Matviyenko,18617.0,Left Center Back,2,Ukraine,911,['5ea7c9dc-83ad-47cf-b13e-3ea88c852ed8'],30,,,,,,,,,,,,,,,Ukraine,00:00:30.617,Pass,,48.4,12.4,33.0,22.3,,,
,,,,,,,,,,,,,,,,,1.202154,,,,,,,,,,,,81a894b9-b041-44e8-b5d0-30da01806d3b,39,,"[33.0, 22.3]",3794692,0,,,,1.5126609,,Right Foot,,,,"[35.2, 60.1]",,Ground Pass,,37.863968,,,,Illia Zabarnyi,,,,,,1,From Kick Off,Sergey Krivtsov,18618.0,Center Back,2,Ukraine,911,['8521ca8f-9ff5-4b89-852a-ccf0666d899b'],34,,,,,,,,,,,,,,,Ukraine,00:00:34.278,Pass,,33.0,22.3,35.2,60.1,,,
,,,,,,,,,,,,,,,,,2.660946,,,,,,,,,,,,91e3c41d-1365-4bbb-b21b-f9c8e533b82b,42,,"[48.4, 60.1]",3794692,0,,,,-1.5162058,,Right Foot,,,,"[50.4, 23.5]",,Ground Pass,,36.654606,,,,Mykola Matviyenko,,,,,,1,From Kick Off,Illia Zabarnyi,39136.0,Right Center Back,2,Ukraine,911,['f51e0860-bc79-4170-95ae-27925de95db8'],40,,,,,,,,,,,,,,,Ukraine,00:00:40.457,Pass,,48.4,60.1,50.4,23.5,,,
,,,,,,,,,,,,,,,,,0.813714,,,,,,,,,,,,bb6fe91f-4e80-4729-9732-541ccd9fab7e,45,,"[50.9, 22.9]",3794692,0,,,,-1.3397057,,Left Foot,,,,"[53.7, 11.0]",,Ground Pass,,12.224975,,,,Mykola Shaparenko,,,,,,1,From Kick Off,Mykola Matviyenko,18617.0,Left Center Back,2,Ukraine,911,['6d5a4ad4-7fbd-4c61-b46d-03890a85521a'],43,,,,,,,,,,,,,,,Ukraine,00:00:43.981,Pass,,50.9,22.9,53.7,11.0,,,
,,,,,,,,,,,,,,,,,1.814798,,,,,,,,,,,,2f541ee9-17e4-4f18-b0fa-0f556e8e4d4e,49,,"[52.6, 11.6]",3794692,0,,,,2.175576,,Right Foot,,,,"[38.5, 32.0]",,Ground Pass,,24.798588,,,,Sergey Krivtsov,,,,,,1,From Kick Off,Mykola Shaparenko,21294.0,Left Center Midfield,2,Ukraine,911,['f2ef031e-ae7b-4dce-8779-37c2509c53e3'],46,,,,,,,,,,,,,,,Ukraine,00:00:46.334,Pass,,52.6,11.6,38.5,32.0,,,
,,,,,,,,,,,,,,,,,1.510314,,,,,,,,,,,,bb09fd13-2a32-41ff-99fc-6b554fdbdbb5,52,,"[38.5, 32.0]",3794692,0,,,,1.3881418,,Right Foot,,,,"[44.3, 63.4]",,Ground Pass,,31.931175,,,,Illia Zabarnyi,,,,,,1,From Kick Off,Sergey Krivtsov,18618.0,Center Back,2,Ukraine,911,['1d63326b-c9fe-40ec-9896-291ff8ba4ae9'],49,,,,,,,,,,,,,,,Ukraine,00:00:49.602,Pass,,38.5,32.0,44.3,63.4,,,
,,,,,,,,,,,,,,,,,0.824649,,,,,,,,,,,,2edd73ce-74a4-4b4b-aea1-06f5dcbd2216,55,,"[54.8, 68.1]",3794692,0,,,,-2.6232445,,Right Foot,,,,"[41.3, 60.4]",,Ground Pass,,15.541557,,,,Sergey Krivtsov,,,,,,1,From Kick Off,Illia Zabarnyi,39136.0,Right Center Back,2,Ukraine,911,['5b5dec2c-e7b3-4afa-9bff-ab7f975c1a19'],54,,,,,,,,,,,,,,,Ukraine,00:00:54.830,Pass,,54.8,68.1,41.3,60.4,,,
,,,,,,,,,,,,,,,,,1.433161,,,,,,,,,,,,5abea7ec-b06c-4633-8487-03d970497c78,58,,"[41.5, 60.4]",3794692,0,,,,-1.4742227,,Right Foot,,,,"[44.6, 28.4]",,Ground Pass,,32.149807,,,,Mykola Matviyenko,,,,,,1,From Kick Off,Sergey Krivtsov,18618.0,Center Back,2,Ukraine,911,['d4f65466-1085-49d7-b858-0f744d331a96'],57,,,,,,,,,,,,,,,Ukraine,00:00:57.081,Pass,,41.5,60.4,44.6,28.4,,,
,,,,,,,,,,,,,,,,,1.651873,,,,,,,,,,,,b336cfb3-a450-4497-8ad4-2b1d5587d08f,61,,"[55.9, 19.6]",3794692,1,,,,-0.40529004,,Left Foot,,,,"[86.2, 6.6]",,Ground Pass,,32.971046,,,,Oleksandr Zinchenko,,,,,,1,From Kick Off,Mykola Matviyenko,18617.0,Left Center Back,2,Ukraine,911,['cab23e35-2db7-4741-bd7b-f53b0dbea28f'],0,,,,,,,,,,,,,,,Ukraine,00:01:00.299,Pass,,55.9,19.6,86.2,6.6,,,
,,,,,,,,,,,,,,,,,0.534009,,,,,,,,,,,,f654517e-bd37-4da2-99a4-881183ee3b3c,64,,"[86.2, 6.6]",3794692,1,,,,1.5308176,,Left Foot,,,,"[86.5, 14.1]",,Ground Pass,,7.5059977,,,,Mykola Shaparenko,,,,,,1,From Kick Off,Oleksandr Zinchenko,3575.0,Left Wing Back,2,Ukraine,911,['75342707-363f-47db-b646-4451066f0b18'],2,,,,,,,,,,,,,,,Ukraine,00:01:02.236,Pass,,86.2,6.6,86.5,14.1,,,
,,,,,,,,,,,,,,,,,1.068703,,,,,,,,,,,,1b055fcc-855e-4dda-b79c-cd474a7f46b3,67,,"[97.5, 9.9]",3794692,1,,,,1.5063695,,Left Foot,,,,"[98.3, 22.3]",,Ground Pass,,12.425779,,,,Roman Yaremchuk,,,,,,1,From Kick Off,Mykola Shaparenko,21294.0,Left Center Midfield,2,Ukraine,911,['8c806aa3-7520-44ce-9ddc-37cff78cdbf0'],4,,,,,,,,,,,,,,,Ukraine,00:01:04.967,Pass,,97.5,9.9,98.3,22.3,,,
,,,,,,,,,,,,,,,,,1.232884,,,,,,,,,,,,4bf0803d-582a-4b11-9655-0bb59fc597d5,70,,"[98.3, 22.3]",3794692,1,,,,-2.54762,,Right Foot,,,,"[90.6, 17.1]",,Ground Pass,,9.291394,,,,Oleksandr Zinchenko,,,,,,1,From Kick Off,Roman Yaremchuk,23649.0,Left Center Forward,2,Ukraine,911,['9dc5bb39-a935-4f98-a90d-983b2e5c173c'],6,,,,,,,,,,,,,,,Ukraine,00:01:06.490,Pass,,98.3,22.3,90.6,17.1,,,
,,,,,,,,,,,,,,,,,1.436661,,,,,,,,,,,,03dfe2fa-1349-45fa-923c-ab15727fb5bf,73,,"[88.7, 16.0]",3794692,1,,,,-3.0599034,,Left Foot,,,,"[71.6, 14.6]",,Ground Pass,,17.157215,,,,Mykola Matviyenko,,,,,,1,From Kick Off,Oleksandr Zinchenko,3575.0,Left Wing Back,2,Ukraine,911,['0d0eac21-5602-4e29-871d-0d45128a2ac8'],9,,,,,,,,,,,,,,,Ukraine,00:01:09.923,Pass,,88.7,16.0,71.6,14.6,,,
,,,,,,,,,,,,,,,,,0.880299,,,,,,,,,,,,e861ea60-9e06-432e-a5ad-f1bd26087e6b,76,,"[66.9, 19.9]",3794692,1,,,,2.0344439,,Left Foot,,,,"[62.8, 28.1]",,Ground Pass,,9.167879,,,,Taras Stepanenko,,,,,,1,From Kick Off,Mykola Matviyenko,18617.0,Left Center Back,2,Ukraine,911,['3498629e-cd86-4c54-99a4-284597d00cf1'],12,,,,,,,,,,,,,,,Ukraine,00:01:12.411,Pass,,66.9,19.9,62.8,28.1,,,
,,,,,,,,,,,,,,,,,1.531224,,,,,,,,,,,,d9028fb4-c750-44e0-9ecc-55003052f556,79,,"[60.0, 35.0]",3794692,1,,,,1.6734873,,Left Foot,,,,"[57.3, 61.2]",,Ground Pass,,26.338755,,,,Illia Zabarnyi,,,,,,1,From Kick Off,Taras Stepanenko,11000.0,Center Defensive Midfield,2,Ukraine,911,['3f609992-3ba1-4dbf-b7cb-0d8b7698e0a7'],14,,,,,,,,,,,,,,,Ukraine,00:01:14.475,Pass,,60.0,35.0,57.3,61.2,,,
,,,,,,,,,,,,,,,,,1.734659,,,,,,,,,,,,9e420e07-3193-4948-928e-d82f6199e027,82,,"[57.3, 61.2]",3794692,1,,,,-2.4393358,,Right Foot,,,,"[44.3, 50.2]",,Ground Pass,,17.029387,,,,Sergey Krivtsov,,,,,,1,From Kick Off,Illia Zabarnyi,39136.0,Right Center Back,2,Ukraine,911,['201606c4-b53c-4480-aa4f-d9bd36975463'],16,,,,,,,,,,,,,,,Ukraine,00:01:16.185,Pass,,57.3,61.2,44.3,50.2,,,
,,,,,,,,,,,,,,,,,3.48225,,,,,,,,,,,,8df6f499-c74f-4647-810b-7433baa3cfdb,85,,"[40.7, 53.0]",3794692,1,,,,-2.5397584,,Left Foot,,,,"[12.6, 33.7]",,Ground Pass,,34.08959,,,,Heorhii Bushchan,,,,,,1,From Kick Off,Sergey Krivtsov,18618.0,Center Back,2,Ukraine,911,['20628a46-3fb7-4bc6-a9e9-625c7e27b1f6'],19,,,,,,,,,,,,,,,Ukraine,00:01:19.516,Pass,,40.7,53.0,12.6,33.7,,,
,,,,,,,,,,,,,,,,,2.760671,,,,,,,,,,,,329406df-61a0-4b73-9990-5afa2f3071f3,89,,"[13.4, 33.4]",3794692,1,,,,-0.5601514,,Left Foot,,,,"[53.9, 8.0]",,High Pass,,47.80596,,,,Oleksandr Zinchenko,,,,,,1,From Kick Off,Heorhii Bushchan,22243.0,Goalkeeper,2,Ukraine,911,"['50b3222e-271b-44c3-a504-871823b39da2', '6fe816c7-356a-45cc-9a06-aa7ba683af43']",25,,,,,,,,,,,,,,,Ukraine,00:01:25.847,Pass,True,13.4,33.4,53.9,8.0,,,
,,,,,,,,,,,,,,,,,1.013864,,,,,,,,,,,,88867e4d-0a06-4be1-8ed6-8eb33d577584,92,,"[43.7, 11.0]",3794692,1,,,,1.5861797,,Left Foot,,,,"[43.5, 24.0]",,Ground Pass,,13.001538,,,,Taras Stepanenko,,,,,,1,From Kick Off,Oleksandr Zinchenko,3575.0,Left Wing Back,2,Ukraine,911,['8bc928bc-7bf4-4196-9bac-167417156a40'],29,,,,,,,,,,,,,,,Ukraine,00:01:29.941,Pass,,43.7,11.0,43.5,24.0,,,
,,,,,,,,,,,,,,,,,1.202608,,,,,,,,,,,,e66636e3-da50-4c9d-a1cb-d71d7ca1e844,95,,"[44.0, 20.4]",3794692,1,,,,-0.11017155,,Left Foot,,,,"[66.6, 17.9]",,Low Pass,,22.737854,,,,Roman Yaremchuk,,,,,,1,From Kick Off,Taras Stepanenko,11000.0,Center Defensive Midfield,2,Ukraine,911,['2e683315-950a-446d-99bf-6a0b210cfee2'],31,,,,,,,,,,,,,,,Ukraine,00:01:31.069,Pass,,44.0,20.4,66.6,17.9,,,
,,,,,,,,,,,,,,,,,2.073811,,,,,,,,,,,,a225ceb5-5db4-434f-9b17-3068f56555c6,100,,"[51.0, 66.6]",3794692,1,,,,0.9590694,,Right Foot,,,,"[60.4, 80.0]",,Low Pass,,16.368261,,Out,,Sebastian Larsson,,,,,Recovery,1,From Kick Off,Mikael Lustig,5612.0,Right Back,2,Ukraine,911,"['8ad286c0-fe0b-44db-8efe-10dc64b4de62', 'dfd54a56-5f0e-4337-907a-6789a779aca8']",33,,,,,,,,,,,,,,,Sweden,00:01:33.943,Pass,True,51.0,66.6,60.4,80.0,,,
,,,,,,,,,,,,,,,,,1.499193,,,,,,,,,,,,fdf3aa54-fefd-48bd-bc84-3d2f622a5e73,102,,"[55.6, 0.1]",3794692,1,True,,,2.2160928,,,,,,"[35.5, 26.8]",,High Pass,,33.420055,,,,Sergey Krivtsov,,,,,Throw-in,1,From Throw In,Oleksandr Zinchenko,3575.0,Left Wing Back,3,Ukraine,911,['c59f4045-7a59-4f01-8668-5b29159ff625'],43,,,,,,,,,,,,,,,Ukraine,00:01:43.818,Pass,,55.6,0.1,35.5,26.8,,,
,,,,,,,,,,,,,,,,,1.540662,,,,,,,,,,,,ae216bdd-e05b-47d7-9205-7b7bd38f4d49,104,,"[36.3, 36.1]",3794692,1,True,,,1.3549433,,Right Foot,,,,"[42.9, 66.2]",,Ground Pass,,30.815094,,,,Illia Zabarnyi,,,,,,1,From Throw In,Sergey Krivtsov,18618.0,Center Back,3,Ukraine,911,['b82ae367-9769-4065-a2d9-bb1fb36f62bb'],45,,,,,,,,,,,,,,,Ukraine,00:01:45.729,Pass,,36.3,36.1,42.9,66.2,,,
,,,,,,,,,,,,,,,,,0.616304,,,,,,,,,,,,eb6c8b6c-743e-4090-8896-f4f853068c3c,106,,"[48.4, 67.8]",3794692,1,,,,-0.096088715,,Right Foot,,,,"[56.7, 67.0]",,Ground Pass,,8.338465,,,,Andriy Yarmolenko,,,,,,1,From Throw In,Illia Zabarnyi,39136.0,Right Center Back,3,Ukraine,911,['f020cd3e-e683-41e4-9c45-ef131b4dc7fb'],48,,,,,,,,,,,,,,,Ukraine,00:01:48.979,Pass,,48.4,67.8,56.7,67.0,,,
,,,,,,,,,,,,,,,,,1.206154,,,,,,,,,,,,130dfe24-6901-446a-a873-e03e3a9cae63,109,,"[56.7, 67.0]",3794692,1,,,,2.6281936,,Left Foot,,,,"[47.3, 72.3]",,Ground Pass,,10.7912,,,,Illia Zabarnyi,,,,,,1,From Throw In,Andriy Yarmolenko,8830.0,Right Center Forward,3,Ukraine,911,['3fe0b9a7-c9b7-47af-9190-23517b5efed1'],50,,,,,,,,,,,,,,,Ukraine,00:01:50.769,Pass,,56.7,67.0,47.3,72.3,,,
,,,,,,,,,,,,,,,,,1.006304,,,,,,,,,,,,93a565a5-1641-4d95-9256-abcdc680c844,112,,"[45.9, 72.3]",3794692,1,,,,-1.9945878,,Right Foot,,,,"[39.9, 59.0]",,Ground Pass,,14.590751,,,,Sergey Krivtsov,,,,,,1,From Throw In,Illia Zabarnyi,39136.0,Right Center Back,3,Ukraine,911,['71ffb0c8-6c4d-4d66-9a93-b845af7a1b5a'],53,,,,,,,,,,,,,,,Ukraine,00:01:53.397,Pass,,45.9,72.3,39.9,59.0,,,
