50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,0.861752,,,,,,,,,,,,,,,ccf686c9-daeb-462f-a98f-6dbcd98ad103,2612,,,"[26.7, 57.7]",3794691,67,,,,,-0.9742953,,Right Foot,,,,"[32.2, 49.6]",,Ground Pass,,9.7908125,,,,Remo Freuler,,,,,,2,From Keeper,Silvan Widmer,7796.0,Right Wing Back,106,Switzerland,773,['3c76f4fb-b96d-4ec7-9399-7d4ae97fad32'],19,,,,,,,,,,,,,,,,Switzerland,00:22:19.945,Pass,,26.7,57.7,32.2,49.6,,,
,,,,,,,,,,,,,,,,,,,1.891559,,,,,,,,,,,,,,,db5a4244-c9ef-41d0-8308-8034b6736707,2615,,,"[35.2, 48.9]",3794691,67,,,,,-1.0896578,,Right Foot,,,,"[42.3, 35.3]",,Ground Pass,,15.341773,,,,Granit Xhaka,,,,,,2,From Keeper,Remo Freuler,6983.0,Right Defensive Midfield,106,Switzerland,773,['1ce22645-70df-4960-867e-4c1b1111dc0d'],21,,,,,,,,,,,,,,,,Switzerland,00:22:21.586,Pass,,35.2,48.9,42.3,35.3,,,
,,,,,,,,,,,,,,,,,,,1.306441,,,,,,,,,,,,,,,7b587437-9317-4325-80e3-3a2a5ce1c4f6,2618,,,"[48.7, 47.4]",3794691,67,,,,,1.1253285,,Left Foot,,,,"[54.0, 58.5]",,Ground Pass,,12.300406,,,,Xherdan Shaqiri,,,,,,2,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,106,Switzerland,773,['a81a252c-c696-41c3-a1ab-e1b0ff3067f6'],28,,,,,,,,,,,,,,,,Switzerland,00:22:28.640,Pass,,48.7,47.4,54.0,58.5,,,
,,,,,,,,,,,,,,,,,,,1.836011,,,,,,,,,,,,,,,637c423f-3cb1-43c9-8aa0-f3b2f542c2ae,2621,,,"[55.8, 60.2]",3794691,67,,,,,0.91736996,,Left Foot,,,,"[65.6, 73.0]",,Ground Pass,,16.120794,,,,Silvan Widmer,,,,,,2,From Keeper,Xherdan Shaqiri,3533.0,Center Attacking Midfield,106,Switzerland,773,['11c7f951-5550-4b8b-8805-186a2dde3505'],30,,,,,,,,,,,,,,,,Switzerland,00:22:30.657,Pass,,55.8,60.2,65.6,73.0,,,
,,,,,,,,,,,,,,,,,,,0.927703,,,,,,,,,,,,,,,d8657a83-1a78-4a8f-9031-7a059d2fba50,2624,,,"[68.8, 73.9]",3794691,67,,,,,-2.6632402,,Right Foot,,,,"[58.0, 68.3]",,Ground Pass,,12.165525,,,,Xherdan Shaqiri,,,,,,2,From Keeper,Silvan Widmer,7796.0,Right Wing Back,106,Switzerland,773,['e0318a66-4d76-4002-92a3-de14a166780d'],33,,,,,,,,,,,,,,,,Switzerland,00:22:33.226,Pass,,68.8,73.9,58.0,68.3,,,
,,,,,,,,,,,,,,,,,,,2.156237,,,,,,,,,,,,,,,b27a8a52-1cee-4172-824d-a51209a3297f,2627,,,"[52.7, 58.9]",3794691,67,,,,,-1.4798074,,Left Foot,,,,"[55.2, 31.5]",,Ground Pass,,27.513815,,,,Manuel Obafemi Akanji,,,,,,2,From Keeper,Xherdan Shaqiri,3533.0,Center Attacking Midfield,106,Switzerland,773,['8b5adcfa-8807-4e7f-a7ea-004ae9953c73'],37,,,,,,,,,,,,,,,,Switzerland,00:22:37.476,Pass,,52.7,58.9,55.2,31.5,,,
,,,,,,,,,,,,,,,,,,,1.426921,,,,,,,,,,,,,,,1243262d-5242-4c03-9bf1-c0c0f79018a0,2630,,,"[61.5, 24.4]",3794691,67,,,,,-0.55411726,,Right Foot,,,,"[79.6, 13.2]",,Ground Pass,,21.284971,,,,Steven Zuber,,,,,,2,From Keeper,Manuel Obafemi Akanji,5549.0,Center Back,106,Switzerland,773,['a91f40b3-268b-4d95-b631-ad090f3c2fe9'],42,,,,,,,,,,,,,,,,Switzerland,00:22:42.088,Pass,,61.5,24.4,79.6,13.2,,,
,,,,,,,,,,,,,,,,,,,1.294238,,,,,,,,,,,,,,,1585721d-13c6-441c-93d3-5cc736935ff7,2632,,,"[79.4, 13.9]",3794691,67,,,,,-3.1343985,,Right Foot,,,,"[65.5, 13.8]",,Ground Pass,,13.90036,,,,Manuel Obafemi Akanji,,,,,,2,From Keeper,Steven Zuber,5548.0,Left Wing Back,106,Switzerland,773,['0f22daa6-8071-4efd-bf00-88dff9437933'],43,,,,,,,,,,,,,,,,Switzerland,00:22:43.515,Pass,,79.4,13.9,65.5,13.8,,,
,,,,,,,,,,,,,,,,,,,1.281759,,,,,,,,,,,,,,,2af85a4c-96d6-4e89-b18f-d15335ec3ab8,2635,,,"[67.5, 15.4]",3794691,67,,,,,1.4487642,,Left Foot,,,,"[68.8, 26.0]",,Ground Pass,,10.6794195,,,,Granit Xhaka,,,,,,2,From Keeper,Manuel Obafemi Akanji,5549.0,Center Back,106,Switzerland,773,['c22562a6-b78a-43cd-8d29-a7f5c6915890'],47,,,,,,,,,,,,,,,,Switzerland,00:22:47.945,Pass,,67.5,15.4,68.8,26.0,,,
,,,,,,,,,,,,,,,,,,,0.942509,,,,,,,,,,,,,,,3067923b-a92a-4359-85fa-05c9a7488d61,2639,,,"[69.1, 27.1]",3794691,67,,,,,0.7336516,,Left Foot,,,,"[82.3, 39.0]",,Ground Pass,,17.77217,,,,Breel-Donald Embolo,,,,,,2,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,106,Switzerland,773,"['b03b8c54-26c6-45cb-85bb-5f2422974b4b', 'eae218da-e12d-4ddf-a184-16e130b3f951']",49,,,,,,,,,,,,,,,,Switzerland,00:22:49.924,Pass,True,69.1,27.1,82.3,39.0,,,
,,,,,,,,,,,,,,,,,,,1.051384,,,,,,,,,,,,,,,7e4f04ff-a230-4c87-b802-0b1be392b879,2642,,,"[82.7, 39.7]",3794691,67,,,,,-0.4636476,,Right Foot,,,,"[93.3, 34.4]",,Low Pass,,11.85116,,,,Xherdan Shaqiri,,,,,,2,From Keeper,Breel-Donald Embolo,5545.0,Right Center Forward,106,Switzerland,773,"['c7ae6d37-863d-4404-b80e-cd767259c62c', 'f2b75b83-cb07-45af-b6ea-3ef0dfc1a54d']",50,,,,,,,,,,,,,,,,Switzerland,00:22:50.866,Pass,True,82.7,39.7,93.3,34.4,,,
,,,,,,,,,,,,,,,,,,,0.977006,,,,,,,,,,,,,,,18cb7366-ee0b-47dc-a3de-ca8c76adfe02,2647,,,"[26.6, 46.3]",3794691,67,,,,,0.59006023,,Left Foot,,,,"[37.8, 53.8]",,Ground Pass,,13.479243,,,,Paul Pogba,,,,,Recovery,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,107,France,771,"['9002a676-7e27-45cf-a204-f51c4e38705d', 'f1716c51-7747-45c5-828f-3aad522e5855']",53,,,,,,,,,,,,,,,,France,00:22:53.162,Pass,True,26.6,46.3,37.8,53.8,,,
,,,,,,,,,,,,,,,,,,,1.582865,,,,,,,,,,,,,,,3f629e77-075a-4b92-8f79-15d7aebbf681,2650,,,"[43.3, 55.4]",3794691,67,,,,,1.492355,,Right Foot,,,,"[45.1, 78.3]",,Ground Pass,,22.970633,,,,Antoine Griezmann,,,,,,2,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,107,France,771,['98d058b8-5a65-40a8-9289-da9751c278b3'],56,,,,,,,,,,,,,,,,France,00:22:56.015,Pass,,43.3,55.4,45.1,78.3,,,
,,,,,,,,,,,,,,,,,,,3.333727,,,,,,,,,,,,,,,770bc956-b955-45b3-911d-5ce3032a1238,2653,,,"[44.3, 74.4]",3794691,67,,,,,-0.75867844,,Left Foot,,,,"[90.4, 30.7]",,High Pass,,63.520863,,Incomplete,,Kingsley Coman,,True,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Midfield,107,France,771,"['7315d6f7-93a9-4e92-976e-79b81f9337e9', '8a65a606-ef58-4a26-bf40-22e4bb115ac1']",58,,,,,,,,,,,,,,,,France,00:22:58.520,Pass,,44.3,74.4,90.4,30.7,,,
,,,,,,,,,,,,,,,,,,,3.070015,,,,,,,,,,,,,,,7315d6f7-93a9-4e92-976e-79b81f9337e9,2655,,,"[29.7, 49.4]",3794691,68,,,,,-2.5757384,,Head,,,,"[0.1, 30.6]",,High Pass,,35.06565,,Out,,Yann Sommer,,,,,Recovery,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,107,France,771,"['407034ea-53fe-4649-bc80-5f4539afeca7', '770bc956-b955-45b3-911d-5ce3032a1238']",1,,,,,,,,,,,,,,,,Switzerland,00:23:01.854,Pass,,29.7,49.4,0.1,30.6,,,
,,,,,,,,,,,,,,,,,,,1.490673,,,,,,,,,,,,,,,7727f4c8-540c-4a1e-a068-41dbbc56f2bb,2657,,,"[120.0, 80.0]",3794691,68,,True,,,-1.6971554,,Left Foot,,,,"[116.1, 49.3]",,High Pass,True,30.946728,,Incomplete,,,,,Inswinging,,Corner,2,From Corner,Antoine Griezmann,5487.0,Right Midfield,108,France,771,['9f50686a-62a6-4512-941d-cc8643d62f05'],45,,,,,,,,,,,,,,,,France,00:23:45.135,Pass,,120.0,80.0,116.1,49.3,,,
,,,,,,,,,,,,,,,,,,,1.883797,,,,,,,,,,,,,,,171be06c-4d36-4bc5-9755-a353df2e94b5,2659,,,"[100.5, 66.5]",3794691,68,,,,,0.6456893,,Head,,,,"[115.1, 77.5]",,Low Pass,,18.280045,,,,Antoine Griezmann,,,,,Recovery,2,From Corner,Benjamin Pavard,5476.0,Right Back,108,France,771,['ca052f98-a0b4-416d-bf63-f17c07a1ba31'],48,,,,,,,,,,,,,,,,France,00:23:48.003,Pass,,100.5,66.5,115.1,77.5,,,
,,,,,,,,,,,,,,,,,,,2.325472,,,,,,,,,,,,,,,efa7f5a8-1f2d-4b03-8fa2-738a85337dc6,2663,,,"[116.6, 76.9]",3794691,68,,,,,-1.6320404,,Right Foot,True,,,"[114.0, 34.5]",,High Pass,,42.47964,,Incomplete,,,,True,,,,2,From Corner,Antoine Griezmann,5487.0,Right Midfield,108,France,771,"['624fb2c2-6d4a-4f5f-b29b-0cef09a8dc63', 'a300ee0e-f9c4-49f8-b341-a81f0a8dd871']",51,,,,,,,,,,,,,,,,France,00:23:51.214,Pass,True,116.6,76.9,114.0,34.5,,,
,,,,,,,,,,,,,,,,,,,0.909824,,,,,,,,,,,,,,,bf11ca7f-f7b1-4988-a90b-664f8258811d,2665,,,"[19.4, 38.8]",3794691,68,,,,,-1.0022718,,Head,,,,"[24.0, 31.6]",,Low Pass,,8.5440035,,Incomplete,,Steven Zuber,,,,,Recovery,2,From Corner,Breel-Donald Embolo,5545.0,Right Center Forward,108,France,771,"['01b7cb00-18a2-47de-bb8a-ae90523e2a6c', 'b836e590-68eb-44fc-a8c6-213cb7d611cf']",55,,,,,,,,,,,,,,,,Switzerland,00:23:55.022,Pass,,19.4,38.8,24.0,31.6,,,
,,,,,,,,,,,,,,,,,,,2.139986,,,,,,,,,,,,,,,b836e590-68eb-44fc-a8c6-213cb7d611cf,2668,,,"[96.1, 48.5]",3794691,68,,,,,-1.9715898,,Head,,,,"[88.6, 30.8]",,High Pass,,19.223423,,,,Adrien Rabiot,,,,,Recovery,2,From Corner,N''Golo Kanté,3961.0,Left Defensive Midfield,108,France,771,"['9a78c5d3-1e6b-41c0-996e-45bf0daa5f45', 'bf11ca7f-f7b1-4988-a90b-664f8258811d', 'd058f2a8-c2f8-4a14-855f-fd889cc5b475']",55,,,,,,,,,,,,,,,,France,00:23:55.932,Pass,True,96.1,48.5,88.6,30.8,,,
,,,,,,,,,,,,,,,,,,,3.028477,,,,,,,,,,,,,,,115c56dc-78ea-46e0-b843-9a9fe2ade90c,2672,,,"[79.6, 30.2]",3794691,68,,,,,2.3120244,,Right Foot,,,,"[62.3, 49.1]",,Ground Pass,,25.622255,,,,Presnel Kimpembe,,,,,,2,From Corner,Adrien Rabiot,3026.0,Left Back,108,France,771,"['47b8f035-9db9-45f4-ab1e-3b00abb5678e', '6e777e26-5f5f-4412-a026-b30b75f2fe22']",59,,,,,,,,,,,,,,,,France,00:23:59.077,Pass,True,79.6,30.2,62.3,49.1,,,
,,,,,,,,,,,,,,,,,,,1.100147,,,,,,,,,,,,,,,08937a82-f60f-412b-83f1-58eea85d0eea,2675,,,"[59.8, 46.9]",3794691,69,,,,,-1.8399638,,Left Foot,,,,"[57.4, 38.2]",,Ground Pass,,9.024965,,,,N''Golo Kanté,,,,,,2,From Corner,Presnel Kimpembe,2999.0,Left Center Back,108,France,771,['58d600f4-7af8-4abd-8776-bcc4be3f49c5'],3,,,,,,,,,,,,,,,,France,00:24:03.283,Pass,,59.8,46.9,57.4,38.2,,,
,,,,,,,,,,,,,,,,,,,2.040624,,,,,,,,,,,,,,,2d83574b-4a2b-4243-8611-e9bcb51ae01a,2678,,,"[57.4, 38.2]",3794691,69,,,,,1.5397183,,Right Foot,,,,"[58.6, 76.8]",,Ground Pass,,38.61865,,,,Benjamin Pavard,,,,,,2,From Corner,N''Golo Kanté,3961.0,Left Defensive Midfield,108,France,771,['35ed2b65-2f00-4286-81c0-c53d05004e5a'],6,,,,,,,,,,,,,,,,France,00:24:06.774,Pass,,57.4,38.2,58.6,76.8,,,
,,,,,,,,,,,,,,,,,,,1.733038,,,,,,,,,,,,,,,160b0344-39ec-440e-8f71-4b9935501c18,2681,,,"[62.1, 76.9]",3794691,69,,,,,-2.30673,,Right Foot,,,,"[42.9, 55.7]",,Ground Pass,,28.602098,,,,Presnel Kimpembe,,,,,,2,From Corner,Benjamin Pavard,5476.0,Right Back,108,France,771,['d133a6b5-028f-4d3c-af15-0f59ffe0e237'],12,,,,,,,,,,,,,,,,France,00:24:12.730,Pass,,62.1,76.9,42.9,55.7,,,
,,,,,,,,,,,,,,,,,,,1.693861,,,,,,,,,,,,,,,ccdacabe-5a0c-4921-b699-4ff9c92cb9ea,2684,,,"[40.7, 51.4]",3794691,69,,,,,-1.424527,,Left Foot,,,,"[44.0, 29.0]",,Ground Pass,,22.641775,,,,N''Golo Kanté,,,,,,2,From Corner,Presnel Kimpembe,2999.0,Left Center Back,108,France,771,['c9a2c05a-fd67-48ea-8772-9d90ce60371f'],15,,,,,,,,,,,,,,,,France,00:24:15.840,Pass,,40.7,51.4,44.0,29.0,,,
,,,,,,,,,,,,,,,,,,,1.401966,,,,,,,,,,,,,,,9ad5b9d5-c255-41ae-9552-afd16b316d26,2687,,,"[43.9, 26.7]",3794691,69,,,,,1.7963976,,Right Foot,,,,"[41.1, 38.9]",,Ground Pass,,12.517188,,,,Presnel Kimpembe,,,,,,2,From Corner,N''Golo Kanté,3961.0,Left Defensive Midfield,108,France,771,['0ea03b17-d17a-4493-bfad-df68df77acec'],19,,,,,,,,,,,,,,,,France,00:24:19.716,Pass,,43.9,26.7,41.1,38.9,,,
,,,,,,,,,,,,,,,,,,,0.764075,,,,,,,,,,,,,,,eaf227d3-1300-4a6a-bf55-879196e79ff5,2690,,,"[42.2, 38.7]",3794691,69,,,,,0.13958225,,Left Foot,,,,"[54.3, 40.4]",,Ground Pass,,12.218838,,,,Paul Pogba,,,,,,2,From Corner,Presnel Kimpembe,2999.0,Left Center Back,108,France,771,['03879105-c5bc-46fb-988c-620161bed29a'],21,,,,,,,,,,,,,,,,France,00:24:21.706,Pass,,42.2,38.7,54.3,40.4,,,
,,,,,,,,,,,,,,,,,,,1.139437,,,,,,,,,,,,,,,a6c796b4-5d64-49dc-8058-af92d2a01e32,2694,,,"[53.1, 40.4]",3794691,69,,,,,-3.0796564,,Right Foot,,,,"[40.2, 39.6]",,Ground Pass,,12.924783,,,,Presnel Kimpembe,,,,,,2,From Corner,Paul Pogba,20004.0,Right Defensive Midfield,108,France,771,"['6e860ec7-c8e2-4828-8148-b54b04531594', '7d48ebc2-2d3c-423b-819f-8233b5a70334']",22,,,,,,,,,,,,,,,,France,00:24:22.750,Pass,True,53.1,40.4,40.2,39.6,,,
,,,,,,,,,,,,,,,,,,,1.165002,,,,,,,,,,,,,,,d5a481e0-f72f-4dca-9d89-234c241a7da4,2698,,,"[37.4, 38.7]",3794691,69,,,,,-1.3079836,,Left Foot,,,,"[42.7, 19.0]",,Ground Pass,,20.40049,,,,N''Golo Kanté,,,,,,2,From Corner,Presnel Kimpembe,2999.0,Left Center Back,108,France,771,"['312fc9c1-bb24-4556-96de-897a82b10a90', '849910f9-f6b6-46db-b091-3afc02f496d4']",24,,,,,,,,,,,,,,,,France,00:24:24.592,Pass,True,37.4,38.7,42.7,19.0,,,
,,,,,,,,,,,,,,,,,,,1.797596,,,,,,,,,,,,,,,0af03a45-51c2-49b8-9233-a9a240158d99,2701,,,"[40.7, 14.6]",3794691,69,,,,,0.99703485,,Right Foot,,,,"[55.5, 37.5]",,Ground Pass,,27.26628,,,,Paul Pogba,,,,,,2,From Corner,N''Golo Kanté,3961.0,Left Defensive Midfield,108,France,771,['251ad39f-741c-4689-aafb-f40e8099436b'],28,,,,,,,,,,,,,,,,France,00:24:28.510,Pass,,40.7,14.6,55.5,37.5,,,
,,,,,,,,,,,,,,,,,,,0.744525,,,,,,,,,,,,,,,76b1bd47-01ef-49c5-ae9b-a4a96651312c,2705,,,"[56.1, 41.6]",3794691,69,,,,,0.0,,Right Foot,,,,"[68.3, 41.6]",,Ground Pass,,12.2,,,,Antoine Griezmann,,,,,,2,From Corner,Paul Pogba,20004.0,Right Defensive Midfield,108,France,771,['fd80e70a-9376-4fa3-86c6-65261dbecb68'],31,,,,,,,,,,,,,,,,France,00:24:31.669,Pass,,56.1,41.6,68.3,41.6,,,
,,,,,,,,,,,,,,,,,,,2.220397,,,,,,,,,,,,,,,56ef6577-95e4-4277-8241-55085051d608,2709,,,"[67.2, 38.2]",3794691,69,,,,,-0.9441205,,Left Foot,,,,"[91.6, 4.5]",,Ground Pass,,41.60589,,,,Karim Benzema,,,,,,2,From Corner,Antoine Griezmann,5487.0,Right Midfield,108,France,771,"['00c4e2ec-90d6-4487-9fbc-e4ba30afd476', '1c0d307d-5fc4-4d35-86c0-920e6173705d']",33,,,,,,,,,,,,,,,,France,00:24:33.228,Pass,True,67.2,38.2,91.6,4.5,,,
,,,,,,,,,,,,,,,,,,,2.31328,,,,,,,,,,,,,,,30feff3f-086e-4eb7-8f21-69e4bae603a4,2712,,,"[99.2, 12.4]",3794691,69,,,,,0.5146238,,Right Foot,,,,"[118.3, 23.2]",,Ground Pass,,21.941969,,,,Adrien Rabiot,,,,,,2,From Corner,Karim Benzema,19677.0,Right Center Forward,108,France,771,['5fd1aa63-23b7-47ba-adff-8d8f6b07c369'],37,,,,,,,,,,,,,,,,France,00:24:37.198,Pass,,99.2,12.4,118.3,23.2,,,
,,,,,,,,,,,,,,,,,,,0.488954,,,,,,,,,,,,,,,4d493615-edff-40fe-8d9d-979d6dfae01f,2714,,,"[118.1, 23.0]",3794691,69,,,,,1.855374,,Left Foot,True,True,,"[113.8, 37.7]",,Ground Pass,,15.316005,,Incomplete,,Kylian Mbappé Lottin,,,,,,2,From Corner,Adrien Rabiot,3026.0,Left Back,108,France,771,"['0e265f59-a5bb-4fc2-8b3e-62bf633aa881', 'e7da43b0-2a37-46a6-91cc-63db7837c1ae']",39,,,,,,,,,,,,,,,,France,00:24:39.512,Pass,,118.1,23.0,113.8,37.7,,,
,,,,,,,,,,,,,,,,,,,0.636444,,,,,,,,,,,,,,,4229d798-61ed-4413-bb23-804a93e9431b,2717,,,"[23.2, 38.8]",3794691,69,,,,,1.4102844,,Head,,,,"[24.9, 49.3]",,Low Pass,,10.636729,,Incomplete,,Breel-Donald Embolo,,,,,Recovery,2,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,108,France,771,"['7a7bb2d1-a2f1-4606-962c-3f0495502c5e', 'ca72a685-6079-4258-948e-f6bce0290a01']",41,,,,,,,,,,,,,,,,Switzerland,00:24:41.888,Pass,,23.2,38.8,24.9,49.3,,,
,,,,,,,,,,,,,,,,,,,1.300389,,,,,,,,,,,,,,,f426a091-d2d5-4205-adeb-7486450ef9bc,2724,,,"[120.0, 80.0]",3794691,70,,,,,-1.720212,,Left Foot,,,,"[114.4, 42.8]",,High Pass,True,37.619144,,Incomplete,,,,,Inswinging,,Corner,2,From Corner,Antoine Griezmann,5487.0,Right Midfield,109,France,771,['be2cda81-e252-4c71-9341-321d3d2331c8'],14,,,,,,,,,,,,,,,,France,00:25:14.171,Pass,,120.0,80.0,114.4,42.8,,,
,,,,,,,,,,,,,,,,,,,1.16644,,,,,,,,,,,,,,,9e53db9d-e99a-41aa-af30-05d9c485c572,2727,,,"[120.0, 0.1]",3794691,70,,,,,1.7506498,,Right Foot,,,,"[113.2, 37.5]",,High Pass,True,38.013157,,Incomplete,,,,,Inswinging,,Corner,2,From Corner,Kylian Mbappé Lottin,3009.0,Left Center Forward,110,France,771,['ee092cf3-e9b5-441e-bdda-afdef60f7211'],40,,,,,,,,,,,,,,,,France,00:25:40.290,Pass,,120.0,0.1,113.2,37.5,,,
,,,,,,,,,,,,,,,,,,,1.049109,,,,,,,,,,,,,,,1afc7329-5bed-4631-9b15-c2287faf8069,2732,,,"[28.9, 29.9]",3794691,70,,,,,-1.7938273,,Left Foot,,,,"[26.7, 20.2]",,Ground Pass,,9.946356,,,,Steven Zuber,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Right Center Forward,111,Switzerland,773,"['12c1bc62-9026-4635-a8c5-6a76e21fa1eb', 'ff0a8f84-0e30-4d2c-92e5-ee3a2b5ea275']",44,,,,,,,,,,,,,,,,Switzerland,00:25:44.035,Pass,True,28.9,29.9,26.7,20.2,,,
,,,,,,,,,,,,,,,,,,,1.367534,,,,,,,,,,,,,,,ca4b4491-162c-422e-834f-f69d4525d555,2735,,,"[37.0, 7.5]",3794691,70,,,,,0.6645612,,Right Foot,,,,"[52.7, 19.8]",,Ground Pass,,19.944424,,,,Breel-Donald Embolo,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,111,Switzerland,773,['63533a86-675b-446a-9434-272aa9e6c1d6'],46,,,,,,,,,,,,,,,,Switzerland,00:25:46.852,Pass,,37.0,7.5,52.7,19.8,,,
,,,,,,,,,,,,,,,,,,,1.860092,,,,,,,,,,,,,,,657e97d4-38b5-40d3-8bfc-dbfb5d8c9c84,2744,,,"[69.9, 20.0]",3794691,70,,,,,-0.5250111,,Right Foot,,,,"[88.2, 9.4]",,Ground Pass,,21.148287,,,,Steven Zuber,,,,,Recovery,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,111,Switzerland,773,"['682db73d-677f-463e-8d0f-f4aea0176f29', '6841147e-0be1-4b6f-a700-e5f95e9a873f']",52,,,,,,,,,,,,,,,,Switzerland,00:25:52.220,Pass,True,69.9,20.0,88.2,9.4,,,
,,,,,,,,,,,,,,,,,,,1.474663,,,,,,,,,,,,,,,b4237c3c-0d96-4a0c-b75e-40bd9a674168,2748,,,"[104.5, 18.7]",3794691,70,,,,,1.206465,,Left Foot,True,,,"[113.5, 42.3]",,Ground Pass,,25.25787,,Incomplete,,Remo Freuler,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,111,Switzerland,773,"['3a1f84aa-97cf-49b2-8316-1e9bdcc2da83', '4ecf50c0-a859-4cca-afe2-81f30d39c654', '743aab99-734c-4f54-941f-bc0cc1fdc63e']",55,,,,,,,,,,,,,,,,Switzerland,00:25:55.892,Pass,True,104.5,18.7,113.5,42.3,,,
,,,,,,,,,,,,,,,,,,,0.766328,,,,,,,,,,,,,,,a55cb3ea-0e85-44c0-9a78-da7ff447db01,2752,,,"[14.2, 44.6]",3794691,71,,,,,1.4133794,,Left Foot,,,,"[16.2, 57.2]",,Ground Pass,,12.757743,,,,Benjamin Pavard,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Back,112,France,771,['7ab07f6a-4fd2-4b78-8ba8-4b736f9980b7'],0,,,,,,,,,,,,,,,,France,00:26:00.054,Pass,,14.2,44.6,16.2,57.2,,,
,,,,,,,,,,,,,,,,,,,1.121814,,,,,,,,,,,,,,,088ca1cb-aa55-41a5-9c2a-a5321065c3de,2755,,,"[14.9, 56.9]",3794691,71,,,,,-2.2101822,,Right Foot,,,,"[12.0, 53.0]",,Ground Pass,,4.860041,,,,Presnel Kimpembe,,,,,,2,Regular Play,Benjamin Pavard,5476.0,Right Back,112,France,771,['6d00f8f4-1c56-4bf4-9073-cbd041492752'],0,,,,,,,,,,,,,,,,France,00:26:00.900,Pass,,14.9,56.9,12.0,53.0,,,
,,,,,,,,,,,,,,,,,,,1.364307,,,,,,,,,,,,,,,39a1934c-e4da-4295-9992-5b819b7a2e32,2763,,,"[15.5, 42.4]",3794691,71,,,,,-1.1099498,,Left Foot,,,,"[22.6, 28.1]",,Ground Pass,,15.965588,,,,Presnel Kimpembe,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,115,France,771,['8d9e7316-d527-4d1e-a073-3e2294f38ebf'],58,,,,,,,,,,,,,,,,France,00:26:58.849,Pass,,15.5,42.4,22.6,28.1,,,
,,,,,,,,,,,,,,,,,,,2.709717,,,,,,,,,,,,,,,29b88ba0-273a-4c59-bd07-57828736db62,2766,,,"[22.6, 28.7]",3794691,72,,,,,1.5266074,,Left Foot,,,,"[23.9, 58.1]",,Ground Pass,,29.428728,,,,Raphaël Varane,,,,,,2,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,115,France,771,['e9690483-5160-4d69-9e3a-2f72b79c9c57'],1,,,,,,,,,,,,,,,,France,00:27:01.207,Pass,,22.6,28.7,23.9,58.1,,,
,,,,,,,,,,,,,,,,,,,1.237239,,,,,,,,,,,,,,,a6fd9835-72c7-4381-8833-3151a5a24337,2770,,,"[39.0, 63.8]",3794691,72,,,,,0.47171196,,Right Foot,,,,"[63.7, 76.4]",,Ground Pass,,27.728144,,,,Antoine Griezmann,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,115,France,771,"['33796815-dc41-4c8f-a5da-13b879512045', '4eedcd1e-5b2c-4dfb-b51e-2b4cf32fdfd8']",7,,,,,,,,,,,,,,,,France,00:27:07.464,Pass,True,39.0,63.8,63.7,76.4,,,
