50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,3658e3c8-445a-4934-9796-df366aa86a48,1377,,"[25.5, 36.6]",3794688,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Stones,3244.0,Center Back,96,England,768,['c97e2739-7877-48f2-9ad6-24d35931624d'],30,,,,,,,,,,,,,,,,England,00:35:30.600,Ball Receipt*,,25.5,36.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b8925073-4a52-4cdd-bdf5-dbd8d4300e04,1380,,"[7.7, 44.4]",3794688,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Pickford,3468.0,Goalkeeper,96,England,768,['7e28527f-29b2-42e2-a4d2-0b919a56e45a'],35,,,,,,,,,,,,,,,,England,00:35:35.181,Ball Receipt*,,7.7,44.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f0fcb154-70d1-42f5-979e-6b9768f3c436,1382,,"[30.3, 71.6]",3794688,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kalvin Phillips,4706.0,Right Defensive Midfield,96,England,768,['fc6f65b0-fc08-4a7c-8b8c-7ffafe7427f6'],37,,,,,,,,,,,,,,,,England,00:35:37.203,Ball Receipt*,,30.3,71.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee85e02a-b388-42c8-8800-97e4d1d686a1,1385,,"[37.7, 60.2]",3794688,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Center Back,96,England,768,['f602984c-7f9b-4a41-bbca-946adb85a166'],39,,,,,,,,,,,,,,,,England,00:35:39.194,Ball Receipt*,,37.7,60.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d8ea772-b1e8-488c-b455-ce54800d50e3,1388,,"[26.9, 54.6]",3794688,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Stones,3244.0,Center Back,96,England,768,['711cdc46-37b8-4b54-a04d-26656584f784'],41,,,,,,,,,,,,,,,,England,00:35:41.226,Ball Receipt*,,26.9,54.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc88f3b8-2926-4f8e-a89d-cc14df335d8a,1391,,"[37.2, 23.7]",3794688,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Maguire,3336.0,Left Center Back,96,England,768,['233c8a4a-7cb2-45f3-976c-9c30feea42f1'],43,,,,,,,,,,,,,,,,England,00:35:43.199,Ball Receipt*,,37.2,23.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4f0da5f4-cb9b-4ca8-a573-46a4b175be5d,1400,,"[93.4, 23.1]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,97,England,768,['ab95f118-e235-4dcf-8482-5516d9fc986b'],12,,,,,,,,,,,,,,,,England,00:36:12.393,Ball Receipt*,,93.4,23.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a5eb2ea0-1bcb-4e6c-8a61-90c881ead061,1405,,"[87.2, 18.0]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,97,England,768,['0e80f853-742a-461d-9cb5-604fa6ccb174'],15,,,,,,,,,,,,,,,,England,00:36:15.374,Ball Receipt*,,87.2,18.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d70ae038-03ce-4316-8916-fea28871e36c,1408,,"[79.3, 43.4]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,97,England,768,['7157df7d-7656-4c14-af07-c3fbd7d3c5e6'],17,,,,,,,,,,,,,,,,England,00:36:17.482,Ball Receipt*,,79.3,43.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,afa9503b-b630-42b1-af3d-4b8d9da96918,1411,,"[104.7, 78.1]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,97,England,768,['d5406de4-02a8-46e9-8e37-636c56f168c5'],21,,,,,,,,,,,,,,,,England,00:36:21.639,Ball Receipt*,,104.7,78.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c80059d-9f5c-425d-b34e-377db4155ef3,1414,,"[92.3, 69.7]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Center Back,97,England,768,['2b8fab7e-4868-4410-87e7-6ed3b176d3e6'],24,,,,,,,,,,,,,,,,England,00:36:24.418,Ball Receipt*,,92.3,69.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,01fdb976-1602-47e3-90bd-742e78954bfc,1417,,"[104.7, 76.7]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,97,England,768,['143186a1-5ac3-4adc-826b-17070ec13f8e'],27,,,,,,,,,,,,,,,,England,00:36:27.952,Ball Receipt*,,104.7,76.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd99b797-a489-4195-b33c-9bf91b3d28d9,1420,,"[105.7, 65.7]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,97,England,768,['917b154d-33e2-4702-a39a-6e173a7f608a'],28,,,,,,,,,,,,,,,,England,00:36:28.873,Ball Receipt*,,105.7,65.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,512d3e85-e582-43e1-8f6f-60535e570bc9,1427,,"[41.2, 7.5]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Werner,5557.0,Center Forward,97,England,768,['95e0cf58-2ce0-46d4-b59f-0c569f675ec2'],33,,,,,,,,,,,,,,,,Germany,00:36:33.955,Ball Receipt*,,41.2,7.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,104f9a0f-64e4-48ec-a963-2ab8b70bccc2,1429,,"[92.7, 72.5]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalvin Phillips,4706.0,Right Defensive Midfield,97,England,768,['0be64afc-acad-4646-9b08-e76f97eedf14'],35,,,,,,,,,,,,,,,,England,00:36:35.711,Ball Receipt*,,92.7,72.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dae0286b-8368-4e78-8b3c-e893a7872711,1432,,"[95.4, 77.1]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,97,England,768,['8018f2fe-7112-462b-94a4-696aab0c8479'],37,,,,,,,,,,,,,,,,England,00:36:37.233,Ball Receipt*,,95.4,77.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e753cca-7a8f-4f4a-b6a0-2a2c6da6d444,1435,,"[107.9, 72.9]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,97,England,768,['f297bdc9-26bb-4e60-8bb4-785cef113c4d'],39,,,,,,,,,,,,,,,,England,00:36:39.017,Ball Receipt*,,107.9,72.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8a22ae6d-4a0d-4c4f-9416-e0f73b700bf7,1438,,"[105.1, 76.7]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,97,England,768,['36e32d01-c52f-4025-abca-4d3498551b75'],41,,,,,,,,,,,,,,,,England,00:36:41.424,Ball Receipt*,,105.1,76.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b12bc38-0c68-48af-ab98-d08d206285f4,1441,,"[105.0, 73.7]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,97,England,768,['96b32e10-9ae4-4e20-8444-13cc1041a7e7'],42,,,,,,,,,,,,,,,,England,00:36:42.239,Ball Receipt*,,105.0,73.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,35c8acdd-a3d2-48c1-a60d-a84935045a80,1444,,"[105.1, 77.3]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,97,England,768,['950a31a9-bc2c-4340-b93a-e479d55d5ef8'],43,,,,,,,,,,,,,,,,England,00:36:43.356,Ball Receipt*,,105.1,77.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fb8ff975-60d6-4c81-b69b-476ee01b271a,1448,,"[115.8, 60.5]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalvin Phillips,4706.0,Right Defensive Midfield,97,England,768,['317fcc2d-d440-433d-a4f5-49200bf721fc'],45,,,,,,,,,,,,,,,,England,00:36:45.764,Ball Receipt*,,115.8,60.5,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8234e2fd-b4b5-4d44-ae86-91493a9979d3,1450,,"[109.2, 49.3]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,97,England,768,['51fa52b6-7ea8-4548-b18a-5b77a30ae767'],45,,,,,,,,,,,,,,,,England,00:36:45.849,Ball Receipt*,,109.2,49.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7558cc1a-de0f-4406-8428-26d469eeb9fb,1454,,"[107.4, 73.3]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,98,England,768,['ee2d6ff9-a1eb-40a6-b675-85387d9c6e50'],55,,,,,,,,,,,,,,,,England,00:36:55.233,Ball Receipt*,,107.4,73.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c275835-7058-49e2-bc0f-093bb3450e40,1456,,"[102.7, 78.1]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,98,England,768,['2f37e913-6f86-44fa-8f6b-e15984efc8ba'],55,,,,,,,,,,,,,,,,England,00:36:55.717,Ball Receipt*,,102.7,78.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2933ddb4-f871-4fa1-8331-9b75fbd76345,1459,,"[108.2, 60.5]",3794688,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalvin Phillips,4706.0,Right Defensive Midfield,98,England,768,"['364d9657-5c3f-434e-9d6a-aac2f8a7451a', 'f65978ec-efbd-4b42-87ec-fd71eacad57f']",57,,,,,,,,,,,,,,,,England,00:36:57.707,Ball Receipt*,True,108.2,60.5,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c1eb7561-6d39-4d96-9ff1-991848812cce,1462,,"[106.9, 59.1]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,98,England,768,['f0de3f89-af52-49f5-8679-7e094cff6bd6'],0,,,,,,,,,,,,,,,,England,00:37:00.938,Ball Receipt*,,106.9,59.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f02142ca-0f28-4b1f-afaf-1dc22303e3a3,1471,,"[46.5, 4.2]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,100,Germany,770,['b700508e-d9ed-4d36-bfa7-0a5a440c792f'],34,,,,,,,,,,,,,,,,Germany,00:37:34.438,Ball Receipt*,,46.5,4.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,25c71c3b-2a69-4838-b018-215e279aa1f4,1473,,"[36.9, 41.3]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Center Back,100,Germany,770,['bd8b4fd6-0c37-4f1b-9c00-d2fc5dc8c7f3'],40,,,,,,,,,,,,,,,,Germany,00:37:40.699,Ball Receipt*,,36.9,41.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7b4cba88-de90-4130-b077-0e3fe1ca46c6,1476,,"[38.7, 24.1]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,100,Germany,770,['6de3d434-229d-4d9f-9bc8-3f9fbc24294b'],44,,,,,,,,,,,,,,,,Germany,00:37:44.075,Ball Receipt*,,38.7,24.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b7d79b0-ccac-4939-8f15-b9cd05b5ec6e,1479,,"[53.0, 4.7]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Right Defensive Midfield,100,Germany,770,['46baac62-d864-4dc7-9344-0c3e00f72c36'],47,,,,,,,,,,,,,,,,Germany,00:37:47.392,Ball Receipt*,,53.0,4.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc948127-427e-4d89-93db-7b9ab79fe7a7,1482,,"[63.4, 2.8]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Gosens,6985.0,Left Wing Back,100,Germany,770,['c422aad5-cbe8-413e-94c5-7b5acb52049d'],49,,,,,,,,,,,,,,,,Germany,00:37:49.619,Ball Receipt*,,63.4,2.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,65426f83-befd-4346-990c-3d3d224395ca,1486,,"[43.8, 2.5]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Right Defensive Midfield,100,Germany,770,['3381f0ba-4336-4867-ae47-f1764a6adefa'],51,,,,,,,,,,,,,,,,Germany,00:37:51.246,Ball Receipt*,,43.8,2.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3b3c23b-7658-486d-8a1a-a7dff29fc0a0,1491,,"[47.9, 24.1]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Left Defensive Midfield,100,Germany,770,"['15bc89fa-7a8c-4b9a-9535-9542a3792014', 'c3e4c209-67d8-4d3c-8600-ecd2e58395d4']",53,,,,,,,,,,,,,,,,Germany,00:37:53.692,Ball Receipt*,True,47.9,24.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,286dfe9f-62c0-4476-a389-c8d885abad65,1494,,"[35.3, 35.4]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Center Back,100,Germany,770,"['680c7d3b-0f3a-45bf-97ab-513e2e2d7682', 'dd763aff-d4bf-41db-b618-27995c672126']",55,,,,,,,,,,,,,,,,Germany,00:37:55.844,Ball Receipt*,True,35.3,35.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,42f55f8c-2244-4cac-80f9-b7570f422ab4,1497,,"[60.9, 31.2]",3794688,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Werner,5557.0,Center Forward,100,Germany,770,['21929cd6-a4b9-48a9-b990-4d48ae19460d'],57,,,,,,,,,,,,,,,,Germany,00:37:57.964,Ball Receipt*,,60.9,31.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,beecf6a3-b366-486e-93ed-70b75e7e2996,1499,,"[65.9, 39.3]",3794688,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,101,England,768,['65dc896c-dffc-4263-ade2-6469a3725bf7'],20,,,,,,,,,,,,,,,,England,00:38:20.798,Ball Receipt*,,65.9,39.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e4aa702-910b-4a43-aa36-a8a5ff6bd6a5,1502,,"[67.1, 12.9]",3794688,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raheem Sterling,3233.0,Left Wing,101,England,768,"['b77b02a2-4bf1-4961-a8ee-3fb0f0a3888b', 'e472cfda-eb72-4c8c-8e15-de088651508f']",22,,,,,,,,,,,,,,,,England,00:38:22.576,Ball Receipt*,True,67.1,12.9,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d824faba-8c31-474a-b810-e2ec45157c8e,1513,,"[67.2, 63.5]",3794688,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,101,England,768,['90c58c8e-555e-4e94-a955-6af4379fee34'],26,,,,,,,,,,,,,,,,Germany,00:38:26.916,Ball Receipt*,,67.2,63.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a7c11eb3-2fb1-4eb6-a7d9-27b30422c815,1522,,"[88.5, 49.2]",3794688,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kai Havertz,8966.0,Right Wing,101,England,768,"['b678916d-297e-48bc-aa56-002a57fe99fe', 'e8295df4-7133-471e-8487-ea46573a2812']",31,,,,,,,,,,,,,,,,Germany,00:38:31.519,Ball Receipt*,True,88.5,49.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,964bf722-9238-4e76-b5d3-fb997bcb9dfc,1529,,"[94.8, 29.2]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Kane,10955.0,Center Forward,102,England,768,['b89541bc-0437-433a-a541-c46d89114c4e'],14,,,,,,,,,,,,,,,,England,00:39:14.800,Ball Receipt*,,94.8,29.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,14d46e00-bd7b-4a29-b201-77fad6fd59b2,1532,,"[96.6, 40.3]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raheem Sterling,3233.0,Left Wing,102,England,768,['dc409ddc-427f-4a95-b360-e234efec5fd4'],16,,,,,,,,,,,,,,,,England,00:39:16.317,Ball Receipt*,,96.6,40.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5e4540e-df1d-459e-a0c3-f450c44ceafd,1537,,"[21.6, 22.7]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,103,Germany,770,['d2f15faf-efad-4c6a-ab80-a6dbfcc6d2ca'],20,,,,,,,,,,,,,,,,Germany,00:39:20.797,Ball Receipt*,,21.6,22.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b099a9ff-47f7-456a-baa6-34a0f8475017,1540,,"[34.5, 28.2]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,103,Germany,770,['79b101d6-f826-49a1-86ca-73d6d11f1195'],22,,,,,,,,,,,,,,,,Germany,00:39:22.051,Ball Receipt*,,34.5,28.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,34d1df02-1f1c-4644-bd83-e5bca776681d,1543,,"[63.1, 52.3]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,103,Germany,770,['6db599b9-040f-4fe5-b2af-f21ba3e78ce7'],27,,,,,,,,,,,,,,,,Germany,00:39:27.998,Ball Receipt*,,63.1,52.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b23d98ef-c0da-4f00-9f09-570b80b1321a,1546,,"[62.3, 71.7]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,103,Germany,770,['728234a5-c1ab-4d30-9e95-27a1916d0fdc'],29,,,,,,,,,,,,,,,,Germany,00:39:29.748,Ball Receipt*,,62.3,71.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a67b0aee-b246-460e-8239-fae2b803eebd,1549,,"[94.6, 41.8]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timo Werner,5557.0,Center Forward,103,Germany,770,['1d140aac-4600-4161-95af-01f6aa7391c5'],33,,,,,,,,,,,,,,,,Germany,00:39:33.071,Ball Receipt*,,94.6,41.8,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c3983792-1458-4128-a91f-3aae3691f687,1551,,"[27.5, 26.9]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,103,Germany,770,['7ee57559-aee9-4cfd-99df-5ec7be1792e4'],33,,,,,,,,,,,,,,,,England,00:39:33.698,Ball Receipt*,,27.5,26.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7de939a-03a8-4974-8cfd-634b26c15fe7,1554,,"[29.8, 29.6]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,104,England,768,['15b9273a-adb9-4acf-a654-fd6b639ad152'],37,,,,,,,,,,,,,,,,England,00:39:37.226,Ball Receipt*,,29.8,29.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ca4ef7d7-0848-407b-90da-06bc40b649ad,1557,,"[33.8, 8.7]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,104,England,768,['9be0bdde-01ff-4a35-ae73-d6462f307266'],39,,,,,,,,,,,,,,,,England,00:39:39.208,Ball Receipt*,,33.8,8.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,87de1c16-3d16-4e6c-b4ee-a832ca26eb41,1560,,"[39.6, 5.6]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Wing Back,104,England,768,['533deed5-f6cb-4d07-b81b-ece28442ad50'],40,,,,,,,,,,,,,,,,England,00:39:40.444,Ball Receipt*,,39.6,5.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e4bf6358-d1bb-4724-8b4e-d8e4ede60389,1563,,"[37.1, 16.6]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,104,England,768,['5d9cae8c-337a-4cec-9f26-7bbe7a9adf58'],41,,,,,,,,,,,,,,,,England,00:39:41.413,Ball Receipt*,,37.1,16.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,77c80469-7d30-4e59-9b74-7cc75fb74f88,1566,,"[30.6, 7.9]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,104,England,768,['fff59ddd-ebc2-488b-a4f6-dec6fe3337bb'],42,,,,,,,,,,,,,,,,England,00:39:42.290,Ball Receipt*,,30.6,7.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b66b4bf5-3ec8-433d-8e95-5644fdef9c13,1570,,"[15.8, 38.8]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,104,England,768,['696c1120-581d-4c20-afd9-f89d839dbfc0'],47,,,,,,,,,,,,,,,,England,00:39:47.591,Ball Receipt*,,15.8,38.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a0a8c65d-4a60-457f-9c33-aa14bcdba8b7,1573,,"[23.0, 42.4]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,104,England,768,['86243605-e731-42f1-a39b-44b5e23072e9'],51,,,,,,,,,,,,,,,,England,00:39:51.543,Ball Receipt*,,23.0,42.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,47ef3725-e08b-4e13-9fa6-b8e92bb235fc,1576,,"[51.6, 26.2]",3794688,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,104,England,768,['915679bd-5239-48cc-bf6e-d469ddcc4435'],54,,,,,,,,,,,,,,,,England,00:39:54.898,Ball Receipt*,,51.6,26.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c1152497-1ff2-48ef-862b-22fc6083d4c6,1584,,"[87.0, 43.0]",3794688,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,104,England,768,['dad87929-5eeb-4463-85f7-d91fb761485c'],0,,,,,,,,,,,,,,,,England,00:40:00.724,Ball Receipt*,,87.0,43.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e5ce97fb-2250-4914-8dd7-b7f0ef9f8a98,1588,,"[39.4, 45.9]",3794688,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mats Hummels,5572.0,Center Back,105,Germany,770,['35b52b20-4eaa-4c01-bd3b-113d98e72571'],3,,,,,,,,,,,,,,,,Germany,00:40:03.457,Ball Receipt*,,39.4,45.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,32fd3a49-9864-47ff-8177-8511d0783c9d,1592,,"[23.5, 24.3]",3794688,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,105,Germany,770,['fb02b01b-53b9-4fca-9c4a-00a4acad4767'],6,,,,,,,,,,,,,,,,Germany,00:40:06.910,Ball Receipt*,,23.5,24.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,22bb8c35-c870-470f-a9e1-82e5c2b3c620,1594,,"[44.2, 5.4]",3794688,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,105,Germany,770,['ffe4d4d1-109c-4ba8-be4d-248529b7abb5'],8,,,,,,,,,,,,,,,,Germany,00:40:08.839,Ball Receipt*,,44.2,5.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5376929-43ce-4963-a1f0-2e48327b0eac,1598,,"[14.2, 15.8]",3794688,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,105,Germany,770,['8e0f981c-fc44-43d1-8da5-e730a6da7532'],11,,,,,,,,,,,,,,,,Germany,00:40:11.240,Ball Receipt*,,14.2,15.8,,,,,
