ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,7f44e52c-4381-45d3-80a2-14eb4fea7933,1731,,"[47.3, 69.4]",3788766,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,98,Wales,907,['ce4d0dde-5a4c-4468-b15d-7e931301cb33'],40,,,,,,,,,,,,,,,Wales,00:01:40.180,Ball Receipt*,,47.3,69.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,59b5f172-21a1-4bd8-9302-81d767cc7d8a,1734,,"[51.0, 47.8]",3788766,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,98,Wales,907,"['95673506-67c7-4834-ae8c-7401e76aa5f5', 'adc66b4f-24bf-4f3f-8eec-e5a8dd655d14']",41,,,,,,,,,,,,,,,Wales,00:01:41.154,Ball Receipt*,True,51.0,47.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,252ffca8-72b4-42f2-bbb2-a4072b5969a9,1737,,"[40.0, 36.8]",3788766,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Gunter,10928.0,Left Center Back,98,Wales,907,['83eefe7f-4a47-4284-bb3b-38ee7e6831e7'],42,,,,,,,,,,,,,,,Wales,00:01:42.814,Ball Receipt*,,40.0,36.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,dbbbc95b-12d1-4276-916d-98c6ecbad9cf,1742,,"[48.4, 2.1]",3788766,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neco Williams,34794.0,Left Wing Back,98,Wales,907,"['2007cf3a-5473-420d-acbd-dd3662c6d797', '3a3cb88f-8388-4d0e-8a09-d06c241f8266']",48,,,,,,,,,,,,,,,Wales,00:01:48.902,Ball Receipt*,True,48.4,2.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,70bbcc14-6d06-40c5-8ce6-b57cd2fa8840,1745,,"[49.7, 16.9]",3788766,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,98,Wales,907,['a7a4eae8-00ba-475a-8aff-beb60ee46b25'],50,,,,,,,,,,,,,,,Wales,00:01:50.114,Ball Receipt*,,49.7,16.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2f8fb3a3-9502-44d3-b5a6-61e6e542dbb6,1748,,"[40.8, 58.7]",3788766,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Rodon,11250.0,Right Center Back,98,Wales,907,['503a91b8-fc89-4ac5-bc0a-f412ae811de1'],52,,,,,,,,,,,,,,,Wales,00:01:52.880,Ball Receipt*,,40.8,58.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,a3cc3886-5823-4fe9-bb7b-3f32511c1a56,1752,,"[36.3, 37.7]",3788766,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ethan Ampadu,4934.0,Center Back,98,Wales,907,['3ee6f7ed-cdb6-41bd-9f4f-9d9695fda81b'],55,,,,,,,,,,,,,,,Wales,00:01:55.114,Ball Receipt*,,36.3,37.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9227159d-df71-46ce-9b79-5a9fd37c2815,1755,,"[8.2, 35.8]",3788766,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Ward,9914.0,Goalkeeper,98,Wales,907,['23725c1f-e654-40ba-ae86-74ed7ff5cbe1'],57,,,,,,,,,,,,,,,Wales,00:01:57.594,Ball Receipt*,,8.2,35.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0e22b3a1-b74d-4a37-8406-8ce4eb1a3930,1758,,"[17.3, 17.8]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Gunter,10928.0,Left Center Back,98,Wales,907,['d96c13f6-f01d-43ae-a8db-160583ae3ff2'],5,,,,,,,,,,,,,,,Wales,00:02:05.263,Ball Receipt*,,17.3,17.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,6506a71f-10c4-4d63-a74e-0f939686b8a6,1761,,"[27.8, 23.4]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ethan Ampadu,4934.0,Center Back,98,Wales,907,['e0109dbe-019c-4265-a5b7-06024b7d8301'],9,,,,,,,,,,,,,,,Wales,00:02:09.149,Ball Receipt*,,27.8,23.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9f7ca2b5-4637-4616-a929-8dffb6bd6968,1765,,"[36.7, 2.5]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neco Williams,34794.0,Left Wing Back,98,Wales,907,['e6309174-0d39-4063-b2c7-245e6dc2c3bb'],11,,,,,,,,,,,,,,,Wales,00:02:11.792,Ball Receipt*,,36.7,2.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,699c06cc-57f1-4102-adec-489f8a080ceb,1768,,"[15.9, 8.5]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Gunter,10928.0,Left Center Back,98,Wales,907,['582b38dc-b008-448b-ad3d-28a573161f21'],14,,,,,,,,,,,,,,,Wales,00:02:14.146,Ball Receipt*,,15.9,8.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,8e450930-2a06-4599-94ea-47837e47552f,1771,,"[1.2, 40.5]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Ward,9914.0,Goalkeeper,98,Wales,907,['28c18a65-4cf7-4f24-a36d-9ef18ef21c05'],18,,,,,,,,,,,,,,,Wales,00:02:18.554,Ball Receipt*,,1.2,40.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,027a7af7-d30b-4d68-a30c-7258ea063898,1773,,"[57.6, 54.7]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,98,Wales,907,['a7c6e5a3-1b03-49bd-9197-43e002a19229'],21,,,,,,,,,,,,,,,Wales,00:02:21.732,Ball Receipt*,,57.6,54.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,960469c6-497c-41a8-80c6-1c9f37c63660,1777,,"[34.5, 8.2]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neco Williams,34794.0,Left Wing Back,98,Wales,907,['3736c283-5402-4b76-bffe-d7eda6f74134'],29,,,,,,,,,,,,,,,Wales,00:02:29.283,Ball Receipt*,,34.5,8.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,f8e85f38-307c-4686-a9d0-1838efea2447,1779,,"[65.0, 11.4]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseff Morrell,22074.0,Right Defensive Midfield,98,Wales,907,['d303a074-7b9c-48eb-b7d9-4ca21c7e3ee3'],34,,,,,,,,,,,,,,,Wales,00:02:34.705,Ball Receipt*,,65.0,11.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,848d0789-9fb3-40e8-b4ef-c5366116f61d,1783,,"[77.2, 8.0]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Left Wing,98,Wales,907,"['7c439614-600e-4d85-8848-f065cc8c4ca1', '89253c50-12fe-451e-92e4-798621ae9756']",37,,,,,,,,,,,,,,,Wales,00:02:37.303,Ball Receipt*,True,77.2,8.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,cc4747da-0acd-4a8a-9e3e-743579c927a6,1788,,"[71.7, 11.9]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Allen,10931.0,Left Defensive Midfield,99,Wales,907,['241c7cc1-c033-4039-aba9-4c53bc3a1535'],54,,,,,,,,,,,,,,,Wales,00:02:54.781,Ball Receipt*,,71.7,11.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,abc3a98f-3c98-4b1b-9770-8e02560a4e8f,1791,,"[75.5, 1.3]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neco Williams,34794.0,Left Wing Back,99,Wales,907,['39096be8-a170-4534-9da9-beb5f61f1ba2'],56,,,,,,,,,,,,,,,Wales,00:02:56.185,Ball Receipt*,,75.5,1.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,67b8d041-2beb-4381-bd5b-e44a25545e32,1794,,"[83.0, 0.7]",3788766,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel James,11252.0,Left Wing,99,Wales,907,['6dd2ff0f-393c-4e0e-987a-55593d25a839'],58,,,,,,,,,,,,,,,Wales,00:02:58.120,Ball Receipt*,,83.0,0.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0c55ca7d-6823-452f-9f0c-9f7d628abb65,1797,,"[64.1, 4.8]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neco Williams,34794.0,Left Wing Back,99,Wales,907,['ff07cab5-4e93-4e51-bcb9-202e5727fd8c'],2,,,,,,,,,,,,,,,Wales,00:03:02.187,Ball Receipt*,,64.1,4.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5b47c2f2-68f7-4d7a-aac0-e33c8929dc36,1800,,"[43.1, 17.2]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Gunter,10928.0,Left Center Back,99,Wales,907,['3e42bcfc-a489-4eec-b629-ed5823de24fb'],4,,,,,,,,,,,,,,,Wales,00:03:04.976,Ball Receipt*,,43.1,17.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43d0798c-9a97-44b8-b58f-d9f6c605ed8e,1803,,"[35.7, 35.1]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Rodon,11250.0,Right Center Back,99,Wales,907,['b3e12aa8-62c7-4497-9bf7-1ac3957be3b1'],6,,,,,,,,,,,,,,,Wales,00:03:06.303,Ball Receipt*,,35.7,35.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,cd44b3e8-ee42-4517-95ff-c631cd094dce,1806,,"[32.5, 16.9]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Gunter,10928.0,Left Center Back,99,Wales,907,['f5adca5b-666f-4838-b7ee-00c0498f5d02'],9,,,,,,,,,,,,,,,Wales,00:03:09.963,Ball Receipt*,,32.5,16.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,a22274ce-f0fc-483a-8880-85c4d055bdf0,1810,,"[47.0, 13.1]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseff Morrell,22074.0,Right Defensive Midfield,99,Wales,907,"['6f7f228a-1485-4dda-a684-33b967e21095', 'b3f3cd67-468f-4ffa-baac-52c69ce2ae25']",11,,,,,,,,,,,,,,,Wales,00:03:11.955,Ball Receipt*,True,47.0,13.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,b3a39cda-933d-4e46-96bc-c5823e2446e3,1812,,"[30.0, 28.9]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Rodon,11250.0,Right Center Back,99,Wales,907,['1ce8e0c1-a523-451d-8b6b-c48a9858f54e'],14,,,,,,,,,,,,,,,Wales,00:03:14.130,Ball Receipt*,,30.0,28.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9859c379-c584-42cb-b047-a7c44ebbdf19,1815,,"[21.6, 19.2]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Gunter,10928.0,Left Center Back,99,Wales,907,['50c6188f-3c4c-40f5-aeaf-ec585ef40452'],16,,,,,,,,,,,,,,,Wales,00:03:16.263,Ball Receipt*,,21.6,19.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,07e2b993-fdf0-4ede-b98b-46ba0cde1fdd,1818,,"[3.6, 34.7]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Ward,9914.0,Goalkeeper,99,Wales,907,['dbd863aa-1a46-4042-acdc-78f6b2bcff1f'],18,,,,,,,,,,,,,,,Wales,00:03:18.451,Ball Receipt*,,3.6,34.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,23603555-9d67-4ee9-b7ac-3a8cfcdadeb5,1821,,"[16.0, 61.1]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ethan Ampadu,4934.0,Center Back,99,Wales,907,['fd210c85-ede0-4d04-aaf8-def7eec73063'],22,,,,,,,,,,,,,,,Wales,00:03:22.887,Ball Receipt*,,16.0,61.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,11ad7fc7-3c6b-40f3-a005-7c23f1f7fdb6,1825,,"[33.6, 61.2]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseff Morrell,22074.0,Right Defensive Midfield,99,Wales,907,"['3b436704-d677-42fd-bdc0-35e67e20c049', '9fa70f23-44ed-4a45-89af-69e6c539f817']",27,,,,,,,,,,,,,,,Wales,00:03:27.745,Ball Receipt*,True,33.6,61.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,8aa91d65-b123-41de-ab51-6928a177b934,1828,,"[25.6, 68.0]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ethan Ampadu,4934.0,Center Back,99,Wales,907,['1b85aee5-537d-4265-a59e-46b46dd8e183'],29,,,,,,,,,,,,,,,Wales,00:03:29.117,Ball Receipt*,,25.6,68.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0a384513-6c4c-46ba-872c-0ac2a09bf080,1832,,"[22.5, 19.2]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Gunter,10928.0,Left Center Back,99,Wales,907,['2aa90db5-6738-4555-ac9f-72b5ad17d145'],33,,,,,,,,,,,,,,,Wales,00:03:33.290,Ball Receipt*,,22.5,19.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,c43799e8-0efe-4200-839d-28535d9ad74d,1835,,"[30.2, 28.5]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ethan Ampadu,4934.0,Center Back,99,Wales,907,['453397fe-d657-4248-871f-f359e854257f'],35,,,,,,,,,,,,,,,Wales,00:03:35.461,Ball Receipt*,,30.2,28.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,ff3fae19-61a3-42f2-80ef-ee86f73ed3f9,1838,,"[41.2, 15.5]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Allen,10931.0,Left Defensive Midfield,99,Wales,907,['17bc26b7-a14f-4251-b2cc-6c6b54d4af2c'],37,,,,,,,,,,,,,,,Wales,00:03:37.616,Ball Receipt*,,41.2,15.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0beaa841-384a-4a3e-861e-40cffc7d62a6,1840,,"[27.4, 23.4]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ethan Ampadu,4934.0,Center Back,99,Wales,907,['967042f6-5c4c-43dd-a206-a7782a0c76fc'],38,,,,,,,,,,,,,,,Wales,00:03:38.882,Ball Receipt*,,27.4,23.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,f4704120-d9ec-4f36-a8f1-14f078cb4111,1843,,"[27.8, 48.8]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Rodon,11250.0,Right Center Back,99,Wales,907,['ee60e476-d249-4d8f-9fe6-147068609821'],41,,,,,,,,,,,,,,,Wales,00:03:41.088,Ball Receipt*,,27.8,48.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,e10b7bdd-cf82-4385-93ab-d9b347dbf2fc,1846,,"[42.7, 75.1]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Connor Roberts,4774.0,Right Wing Back,99,Wales,907,['b8456b36-c148-48cd-879e-0c8b7b60fb03'],43,,,,,,,,,,,,,,,Wales,00:03:43.819,Ball Receipt*,,42.7,75.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,bdf50e41-2d5d-4dfc-aaac-77752f548bdd,1849,,"[38.7, 66.6]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseff Morrell,22074.0,Right Defensive Midfield,99,Wales,907,['e32e6c5d-f2ef-4c65-bfba-3ea802e4ec5b'],45,,,,,,,,,,,,,,,Wales,00:03:45.626,Ball Receipt*,,38.7,66.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9f190446-4c9d-46d3-971a-1dc8c4f1d3da,1852,,"[64.0, 73.5]",3788766,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,99,Wales,907,"['3e37693b-8849-4983-8508-b966dde4e3cb', '80cd5890-0c50-406d-86b0-4715774ff0cb']",46,,,,,,,,,,,,,,,Wales,00:03:46.981,Ball Receipt*,True,64.0,73.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,fae4a9c0-bfa0-4a7d-82cc-6b951bd5629e,1856,,"[48.7, 63.8]",3788766,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Rodon,11250.0,Right Center Back,100,Wales,907,['06263759-3a20-4b65-8a41-207bc0d7b3e7'],18,,,,,,,,,,,,,,,Wales,00:04:18.262,Ball Receipt*,,48.7,63.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,66a60dec-ac65-4726-96f6-1fe10370b9cc,1859,,"[51.4, 28.2]",3788766,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ethan Ampadu,4934.0,Center Back,100,Wales,907,['7eee2c5c-46fc-4ca3-9029-748be4b9a923'],21,,,,,,,,,,,,,,,Wales,00:04:21.046,Ball Receipt*,,51.4,28.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,b5f6c226-e328-4306-ad02-94c021647b3b,1864,,"[53.9, 46.5]",3788766,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Pessina,11601.0,Right Center Midfield,101,Italy,914,"['0e5cd96a-f19d-4099-9160-c991136d3652', '9e88031a-0e82-43d7-a029-42e028bbe945']",26,,,,,,,,,,,,,,,Italy,00:04:26.636,Ball Receipt*,True,53.9,46.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,4467059b-bc84-4120-b754-dbaff86bf502,1876,,"[62.6, 52.1]",3788766,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,102,Wales,907,"['0f2e3bb3-722b-498a-b372-13bcd13e3ef2', 'cea43fc9-f668-411e-bf25-19849c2bb66f']",31,,,,,,,,,,,,,,,Wales,00:04:31.891,Ball Receipt*,True,62.6,52.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,6d031099-c5ae-4fda-8038-9f187413ac57,1882,,"[47.7, 50.4]",3788766,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ethan Ampadu,4934.0,Center Back,102,Wales,907,['d8634eaf-0b87-4d47-989e-f7d79268704e'],35,,,,,,,,,,,,,,,Wales,00:04:35.686,Ball Receipt*,,47.7,50.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,f66517b8-216a-4f37-9d52-1896a70ca743,1885,,"[64.0, 57.9]",3788766,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Center Forward,102,Wales,907,['fe5379df-3387-42f8-a6fe-448786f1fe37'],36,,,,,,,,,,,,,,,Wales,00:04:36.637,Ball Receipt*,,64.0,57.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,d695087c-60fe-4ff7-aa07-b50f91ade260,1889,,"[72.9, 45.4]",3788766,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,102,Wales,907,['c96cf4db-7192-41fe-937d-b496e5e21319'],39,,,,,,,,,,,,,,,Wales,00:04:39.184,Ball Receipt*,,72.9,45.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,38754aa0-f21f-4c12-b678-66a2228a0aa0,1893,,"[97.8, 4.9]",3788766,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neco Williams,34794.0,Left Wing Back,102,Wales,907,['a3d36ca2-fab9-4152-ab3a-77326110cd66'],43,,,,,,,,,,,,,,,Wales,00:04:43.692,Ball Receipt*,,97.8,4.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,bdd88b9a-3daf-4443-91c9-fe7a2069e34d,1900,,"[43.8, 10.7]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Gunter,10928.0,Left Center Back,103,Wales,907,['ccdca2b2-e083-45b7-ab55-86826b3d041f'],0,,,,,,,,,,,,,,,Wales,00:05:00.787,Ball Receipt*,,43.8,10.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,330c281e-88b8-41b8-9fb1-93479388d031,1903,,"[45.9, 29.4]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Rodon,11250.0,Right Center Back,103,Wales,907,['3bb5dc1b-1e7a-410b-9bd7-f49472d9c321'],2,,,,,,,,,,,,,,,Wales,00:05:02.165,Ball Receipt*,,45.9,29.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,82f18e6b-31b1-4f0a-8a01-4d74482885f8,1906,,"[40.8, 11.7]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Gunter,10928.0,Left Center Back,103,Wales,907,['cee88bfe-85f3-44e2-8d88-9984fc701117'],5,,,,,,,,,,,,,,,Wales,00:05:05.688,Ball Receipt*,,40.8,11.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,4e068be1-c323-4d87-a9d1-c118dfbaa6ba,1910,,"[53.2, 1.1]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neco Williams,34794.0,Left Wing Back,103,Wales,907,['e9cb41d1-4673-4e7b-9a39-0a500a676892'],8,,,,,,,,,,,,,,,Wales,00:05:08.732,Ball Receipt*,,53.2,1.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,c5a37d9b-d0b7-4a6d-882d-e7c06c71f772,1914,,"[24.6, 1.7]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Gunter,10928.0,Left Center Back,103,Wales,907,['61c66aba-58c4-4e9a-af76-b92d79cccf8a'],12,,,,,,,,,,,,,,,Wales,00:05:12.570,Ball Receipt*,,24.6,1.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,b3637b2d-a83a-4d89-be6b-d2841c82b859,1917,,"[7.2, 27.4]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Ward,9914.0,Goalkeeper,103,Wales,907,['cb610fcf-430a-448f-a694-cab1ad9b963f'],17,,,,,,,,,,,,,,,Wales,00:05:17.891,Ball Receipt*,,7.2,27.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,e0ac1996-7c04-4dd9-836f-33a2f19957b8,1921,,"[46.3, 41.9]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Center Forward,103,Wales,907,"['7cf106d2-16e7-43de-986d-2981e6f95e25', '9586ab6a-a542-4209-b11d-b88104755083']",22,,,,,,,,,,,,,,,Wales,00:05:22.024,Ball Receipt*,True,46.3,41.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,fce7861d-8ef8-48cb-94a2-0895500d292a,1923,,"[33.9, 39.8]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joseff Morrell,22074.0,Right Defensive Midfield,103,Wales,907,['dafcd99d-742c-44f3-b7e5-5def8cc4e589'],23,,,,,,,,,,,,,,,Wales,00:05:23.013,Ball Receipt*,,33.9,39.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,44ddd820-2ad6-4e79-a799-0304239a9ff2,1926,,"[37.6, 73.7]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Connor Roberts,4774.0,Right Wing Back,103,Wales,907,['d72bb209-189e-4e4a-be37-05a873b9fea5'],25,,,,,,,,,,,,,,,Wales,00:05:25.304,Ball Receipt*,,37.6,73.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,6d1ea42d-b29d-4739-8520-e66875ae24b4,1929,,"[47.3, 68.0]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Center Forward,103,Wales,907,['b6932083-4fac-45a9-b4ed-23cd7fa99817'],26,,,,,,,,,,,,,,,Wales,00:05:26.865,Ball Receipt*,,47.3,68.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2177c31d-52a9-467e-81d9-69362a94d872,1937,,"[46.8, 66.2]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joseff Morrell,22074.0,Right Defensive Midfield,103,Wales,907,['9f0e29d4-3643-4786-aaef-8a5327e7a43e'],30,,,,,,,,,,,,,,,Wales,00:05:30.333,Ball Receipt*,,46.8,66.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,64626f84-8de2-4a0b-9b74-6d9baddf1b1a,1942,,"[81.4, 38.3]",3788766,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Belotti,7471.0,Center Forward,104,Italy,914,['365e2902-3570-4664-a887-4b1312b59876'],33,,,,,,,,,,,,,,,Italy,00:05:33.226,Ball Receipt*,,81.4,38.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,b7409a80-845b-450b-a5dd-941c8b7e0c6e,1950,,"[5.3, 59.7]",3788766,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joe Rodon,11250.0,Right Center Back,106,Wales,907,['4c611eb6-0046-4a25-b0ec-e0b06ca05653'],36,,,,,,,,,,,,,,,Wales,00:07:36.063,Ball Receipt*,,5.3,59.7,,,,,
